"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"1463","2020-01-22 10:55:23-03","USP","SPF","178594","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Mattos, J","14520","1967","03","15",NA,"Brasil",NA,NA,NA,"SPF00178594",NA,NA,"Mart.","Mattos, J","São Paulo",NA,"a 37 km de Avaré, rodovia Avaré-São Manoel",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA
"1464","2020-01-22 10:55:23-03","USP","SPF","178595","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Batalha, MA","84","1994","05","04",NA,"Brasil",NA,NA,NA,"SPF00178595",NA,NA,"Mart.","Batalha, M; Aragaki, S","São Paulo","Pirassununga","cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,"-47.5","-22.033333","1994",NA,NA,NA,NA,NA,NA,NA
"1465","2020-01-22 10:55:23-03","USP","SPF","178647","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Queiroz, LP","6109","2000","02","16",NA,"Brasil",NA,NA,NA,"SPF00178647",NA,NA,"Mart.","Queiroz, LP","Bahia","Correntina","ca39km W de Santa Maria da Vitória na estrada para CorrentinaCerrado em solo arenoso.","-44.566666","-13.353278",NA,NA,NA,NA,NA,"-44.566666","-13.353278","2000","02",NA,NA,NA,NA,NA,NA
"1466","2021-03-15 18:26:13-03","USP","SPF","197668","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Delprete, PG","10191","2007","05","26",NA,"Brasil",NA,NA,"Arbusto de ca. 3 m. Folhas subcoriáceas, com face inferior branco-lanada. Fruto bege-esverdeado.; Área de cerrado aberto e floresta de enconsta. Vegetação perturbada.","SPF00197668",NA,NA,"Mart.","Delprete, PG","Goiás","Pirenópolis","Serra dos PireneusEstrada principal para a Serra, estrada a direita no km 3 do trevo, em direção de Vale Dourado e vendinha","-48.897814","-15.851912",NA,"850","850",NA,NA,"-48.897814","-15.851912","2008",NA,NA,NA,NA,NA,NA,NA
"1467","2020-01-22 10:55:23-03","USP","SPF","19889","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Castro, NM","CFSC7199","1981","03","03",NA,"Brasil",NA,NA,NA,"SPF00019889",NA,NA,"Mart.","Pirani, JR","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóKm 105 ao longo da rodovia Belo Horizonte - Conceição do Mato DentroPensão Chapéu de Sol","-43.714207","-19.168852",NA,NA,NA,NA,NA,"-43.714207","-19.168852","1981","03",NA,NA,NA,NA,NA,NA
"1468","2019-11-13 11:16:57-03","USP","SPF","205745","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Saddi, EM","374","2010","03","22",NA,"Brasil",NA,NA,NA,"SPF00205745",NA,NA,"Mart.","Saddi, EM; Cardoso, L","Piauí","Ribeiro Gonçalves",NA,"-45.248056","-7.596111",NA,NA,NA,NA,NA,"-45.248056","-7.596111","2010","05",NA,NA,NA,NA,NA,NA
"1469","2019-11-13 11:16:57-03","USP","SPF","206331","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ceccantini, GCT","3475","2009","11",NA,NA,"Brasil",NA,NA,NA,"SPF00206331",NA,NA,"Mart.","Lohmann, LG","Minas Gerais","Matozinhos","Fazenda Castelo de Jagoara","-43.984945","-19.469959",NA,"684","684",NA,NA,"-43.984945","-19.469959","2014",NA,NA,NA,NA,NA,NA,NA
"1470","2021-03-15 18:26:13-03","USP","SPF","209836","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Fraga, CN","2419","2009","02","26",NA,"Brasil",NA,NA,"Arbusto ca. 2 m alt. Caule com indumento ferrugíneo claro. Folhas discolres com indumento ferrugíneo na face adaxial. Botões florais brancos.; Cerrado.","SPF00209836",NA,NA,"Mart.","Zappi, DC","Minas Gerais","Santana de Pirapama","Serra do Cipó, Acesso pela Faz. Inhame. Início da trilha da captação de água da Faz. Toucan Cipó. Capela de São José.","-43.776411","-18.963214",NA,"680","680",NA,NA,"-43.776411","-18.963214","2009","08",NA,NA,NA,NA,NA,NA
"1471","2021-03-15 18:26:13-03","USP","SPF","225328","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Antar, GM","791","2015","02","02",NA,"Brasil",NA,NA,"Arbusto ca. 1,5 m alt. Folhas fortemente discolores com a face abaxial creme. Cálice creme, corola com o tubo creme e a fauce amarela.; Cerrado sensu stricto impactado por pastejo. Solo arenoso seco.","SPF00225328",NA,NA,"Mart.","Antar, GM","Tocantins","Mateiros","Parque Estadual do Jalapão, Caminho para a cachoeira do Formiga.","-46.475139","-10.337972",NA,"473","473",NA,NA,"-46.475139","-10.337972","2015","03",NA,NA,NA,NA,NA,NA
"1472","2021-03-15 18:26:13-03","USP","SPF","22654","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Furlan, A","CFCR720","1981","04","12",NA,"Brasil",NA,NA,"Campos Rupestres.","SPF00022654",NA,NA,"Mart.","Pirani, JR","Minas Gerais",NA,"Margens do Córrego Santo Antônio, afluento do Rio Itacambiraçú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA
"1473","2019-11-13 11:16:57-03","USP","SPF","228326","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Sobral, M","14960","2012","09","04",NA,"Brasil",NA,NA,NA,"SPF00228326",NA,NA,"Mart.","Zuntini, AR","Minas Gerais","Bom Sucesso",NA,"-44.756111","-21.0675",NA,"899","899",NA,NA,"-44.756111","-21.0675","2015",NA,NA,NA,NA,NA,NA,NA
"1474","2020-01-22 10:55:23-03","USP","SPF","31715","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Furlan, A","CFSC8370","1982","04","22",NA,"Brasil",NA,NA,NA,"SPF00031715",NA,NA,"Mart.","Gentry, AH","Minas Gerais","Congonhas do Norte","Serra do Cipó, Serra do CipóRetiro do BarbadoMorro à esquerda ro Rio Preto","-43.766666","-18.866666",NA,NA,NA,NA,NA,"-43.766666","-18.866666","1983",NA,NA,NA,NA,NA,NA,NA
"1475","2020-01-22 10:55:23-03","USP","SPF","39184","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Harley, RM","19593","1977","02","17",NA,"Brasil",NA,NA,NA,"SPF00039184",NA,NA,"Mart.","Gentry, AH","Bahia",NA,"Pico das Almas, Lower NE slopes of the Pico das Almas, ca 25 km WNW of the Vila do Rio de Contas","-41.95","-13.55",NA,"1500","1500",NA,NA,"-41.95","-13.55",NA,NA,NA,NA,NA,NA,NA,NA
"1476","2020-01-22 10:55:23-03","USP","SPF","42362","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Chukr, NS","CFSC9700","1986","05","03",NA,"Brasil",NA,NA,NA,"SPF00042362",NA,NA,"Mart.","Anônimo","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóKm 106 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.714207","-19.168852","SPF00042362",NA,NA,NA,NA,"-43.714207","-19.168852",NA,NA,NA,NA,NA,NA,NA,NA
"1477","2020-01-22 10:55:23-03","USP","SPF","48547","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Pirani, JR","1645","1987","02","05",NA,"Brasil",NA,NA,NA,"SPF00048547",NA,NA,"Mart.","Pirani, JR","Distrito Federal",NA,"Chapada da Contagem, a 6 km da BR-010, na Rodovia para Brasilândia BR-080Cerrado","-47.95","-15.583333",NA,NA,NA,NA,NA,"-47.95","-15.583333","1987",NA,NA,NA,NA,NA,NA,NA
"1478","2020-01-22 10:55:23-03","USP","SPF","48605","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Harley, RM","21102","1980","04","09",NA,"Brasil",NA,NA,NA,"SPF00048605",NA,NA,"Mart.","Gentry, AH","Bahia","Caetité","Serra Geral de Caitité ca5 km S from Caitité along Brejinhos das Ametistas roadCampos GeraisShrub and herb-rich grassland with acaulous palms, but few trees.","-42.483333","-14.116666",NA,"1000","1000",NA,NA,"-42.483333","-14.116666",NA,NA,NA,NA,NA,NA,NA,NA
"1479","2020-01-22 10:55:23-03","USP","SPF","48609","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Harley, RM","21933","1980","04","29",NA,"Brasil",NA,NA,NA,"SPF00048609",NA,NA,"Mart.","Lohmann, LG","Bahia","Correntina","Chapadão Ocidental da Bahia25 km approxN from Correntina on the Inhaúma roadRoadside through cultivation","-44.633333","-13.216666",NA,"600","600",NA,NA,"-44.633333","-13.216666","1993","10",NA,NA,NA,NA,NA,NA
"1480","2020-01-22 10:55:23-03","USP","SPF","65688","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Pirani, JR","CFCR12195","1989","03","21",NA,"Brasil",NA,NA,NA,"SPF00065688",NA,NA,"Mart.","Lohmann, LG","Minas Gerais","Datas","Campos RupestresMorro do Coco, próximo ao trevo da estrada para Diamantina","-43.683333","-18.433333",NA,"1300","1300",NA,NA,"-43.683333","-18.433333","1993","10",NA,NA,NA,NA,NA,NA
"1481","2020-01-22 10:55:23-03","USP","SPF","69682","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Pirani, JR","CFCR13718","1990","06","16",NA,"Brasil",NA,NA,NA,"SPF00069682",NA,NA,"Mart.","Anônimo","Minas Gerais","Grão Mogol","Campos RupestresCerrado nas adjacências do Córrego Escurona","-42.966666","-16.583333",NA,"750","750",NA,NA,"-42.966666","-16.583333",NA,NA,NA,NA,NA,NA,NA,NA
"1482","2021-03-15 18:26:13-03","USP","SPF","71571","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Arbo, MM","4730","1991","02","09",NA,"Brasil",NA,NA,"Campo Rupestre.","SPF00071571",NA,NA,"Mart.","Pirani, JR","Minas Gerais",NA,"Serra do Cipó, Alto Congonhas, 12 km NE de Cardeal Mota, hacia Conceição do Mato Dentro.","-43.583333","-19.333333",NA,NA,NA,NA,NA,"-43.583333","-19.333333","1991",NA,NA,NA,NA,NA,NA,NA
"1483","2020-01-22 10:55:23-03","USP","SPF","75842","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Arbo, MM","4578","1990","05","20",NA,"Brasil",NA,NA,NA,"SPF00075842",NA,NA,"Mart.","Lohmann, LG","Minas Gerais","Joaquim Felício","Serra do Cabral, Serra do Cabral, ca15 km W de Joaquim Felício, camino a Varzea da Palma","-44.283333","-17.7",NA,NA,NA,NA,NA,"-44.283333","-17.7","1993","10",NA,NA,NA,NA,NA,NA
"1484","2020-01-22 10:55:23-03","USP","SPF","77058","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Cordeiro, I","CFSC6135","1980","05","25",NA,"Brasil",NA,NA,NA,"SPF00077058",NA,NA,"Mart.","Gentry, AH","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóCampo Aberto","-43.714207","-19.168852",NA,NA,NA,NA,NA,"-43.714207","-19.168852","1983",NA,NA,NA,NA,NA,NA,NA
"1485","2020-01-22 10:55:23-03","USP","SPF","78814","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Lohmann, LG","CFSC13068","1993","05","01",NA,"Brasil",NA,NA,NA,"SPF00078814",NA,NA,"Mart.","Lohmann, LG","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóRodovia Belo Horizonte - Conceição do Mato DentroVale do Mãe d'água","-43.714207","-19.168852",NA,NA,NA,NA,NA,"-43.714207","-19.168852",NA,NA,NA,NA,NA,NA,NA,NA
"1486","2020-01-22 10:55:23-03","USP","SPF","79493","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Martens, LA","549","1993","08","01",NA,"Brasil",NA,NA,NA,"SPF00079493",NA,NA,"Mart.","Martens, LA","Minas Gerais","Perdizes","Fazenda Boa Vista (Ronan Afonso Borges), remanescentes de cerrado à margem da rodovia","-47.266666","-19.333333",NA,"935","935",NA,NA,"-47.266666","-19.333333",NA,NA,NA,NA,NA,NA,NA,NA
"1487","2020-01-22 10:55:23-03","USP","SPF","80040","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Kameyama, C","36","1993","03","20",NA,"Brasil",NA,NA,NA,"SPF00080040",NA,NA,"Mart.","Lohmann, LG","Minas Gerais","Diamantina","Estrada Diamantina - Couto de Magalhães, ca20 km de Diamantina","-43.600273","-18.24918",NA,NA,NA,NA,NA,"-43.600273","-18.24918","1993","04",NA,NA,NA,NA,NA,NA
"1488","2020-01-22 10:55:23-03","USP","SPF","80151","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Dias, IL","s.n.","1978","04","09",NA,"Brasil",NA,NA,NA,"SPF00080151",NA,NA,"Mart.","Pirani, JR","Minas Gerais","Alfenas","Fazenda Santa Maria","-45.946994","-21.428961",NA,NA,NA,NA,NA,"-45.946994","-21.428961",NA,NA,NA,NA,NA,NA,NA,NA
"1489","2020-01-22 10:55:23-03","USP","SPF","86794","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ganev, W","1005","1992","09","03",NA,"Brasil",NA,NA,NA,"SPF00086794",NA,NA,"Mart.","Lohmann, LG","Bahia","Abaíra","Flora de CatolésCampo Grande - Catolés de cimaCarrasco com solo de laterita","-41.866666","-13.3",NA,"1250","1250",NA,NA,"-41.866666","-13.3","1995","03",NA,NA,NA,NA,NA,NA
"1490","2020-01-22 10:55:23-03","USP","SPF","87167","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Martens, LA","445","1990","04","15",NA,"Brasil",NA,NA,NA,"SPF00087167",NA,NA,"Mart.","Pirani, JR","Minas Gerais","Perdizes","Fazenda Boa Vista (Ronan Afonso Borges), remanescentes de cerrado à margem da rodovia","-47.266666","-19.333333",NA,"935","935",NA,NA,"-47.266666","-19.333333","1992",NA,NA,NA,NA,NA,NA,NA
"1491","2020-01-22 10:55:23-03","USP","SPF","87172","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Martens, LA","38","1989","03","04",NA,"Brasil",NA,NA,NA,"SPF00087172",NA,NA,"Mart.","Lohmann, LG","Minas Gerais","Brumadinho","Serra da Calçada (Serra da Moeda), Retiro das Pedras, vale em frente ao final da RQuaresmeira Rosa e campos à margem do acesso ao Retiro","-44.216666","-20.133333",NA,"1400","1400",NA,NA,"-44.216666","-20.133333","1984","06",NA,NA,NA,NA,NA,NA
"1492","2020-01-22 10:55:23-03","USP","SPF","87849","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ganev, W","841","1992","08","13",NA,"Brasil",NA,NA,NA,"SPF00087849",NA,NA,"Mart.","Lohmann, LG","Bahia","Mucugê","Flora de CatolésEstrada Mucugê - Abaíra, ca42 km de Mucugê, próximo ao Brejo de CimaCampo rupestre com solo areno-argiloso","-41.566666","-13",NA,"1200","1200",NA,NA,"-41.566666","-13","1995","03",NA,NA,NA,NA,NA,NA
"1493","2020-01-22 10:55:23-03","USP","SPF","88192","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ganev, W","125","1992","04","13",NA,"Brasil",NA,NA,NA,"SPF00088192",NA,NA,"Mart.","Lohmann, LG","Bahia","Mucugê","Flora de CatolésEstrada Abaíra - Mucugê via SJoão40 km de AbaíraKm 38","-41.55","-13.1",NA,"1100","1100",NA,NA,"-41.55","-13.1","1995","03",NA,NA,NA,NA,NA,NA
"1494","2020-01-22 10:55:23-03","USP","SPF","89007","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ceccantini, GCT","327","1994","03","24",NA,"Brasil",NA,NA,NA,"SPF00089007",NA,NA,"Mart.","Mantovani, W","Minas Gerais","Patrocínio","Serra do Salitre, Margem da estrada entre Patrocínio e Salitre, próximo à grande Copaíba.","-46.992349","-18.943715",NA,NA,NA,NA,NA,"-46.992349","-18.943715","1994","04",NA,NA,NA,NA,NA,NA
"1495","2020-01-22 10:55:23-03","USP","SPF","89008","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ceccantini, GCT","326","1994","03","24",NA,"Brasil",NA,NA,NA,"SPF00089008",NA,NA,"Mart.","Mantovani, W","Minas Gerais","Patrocínio","Serra do Salitre, Margem da estrada entre Patrocínio e Salitre, próximo à grande Copaíba.","-46.992349","-18.943715",NA,NA,NA,NA,NA,"-46.992349","-18.943715","1994","04",NA,NA,NA,NA,NA,NA
"1496","2020-01-22 10:55:23-03","USP","SPF","89009","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ceccantini, GCT","325","1994","03","24",NA,"Brasil",NA,NA,NA,"SPF00089009",NA,NA,"Mart.","Mantovani, W","Minas Gerais","Patrocínio","Serra do Salitre, Margem da estrada entre Patrocínio e Salitre, próximo à grande Copaíba.","-46.992349","-18.943715",NA,NA,NA,NA,NA,"-46.992349","-18.943715","1994","04",NA,NA,NA,NA,NA,NA
"1497","2020-01-22 10:55:23-03","USP","SPF","93465","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Grotta, AS","228","1958","04","21",NA,"Brasil",NA,NA,NA,"SPF00093465",NA,NA,"Mart.","Pirani, JR","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","2020-01-22 10:55:23-03","USP","SPF","91800","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Stannard, BL","51922","1992","03","13",NA,"Brasil",NA,NA,NA,"SPF00091800",NA,NA,"Mart.","Anônimo","Bahia","Abaíra","Abaíra/PiatãMalhada da AreiaCampos Gerais","-41.783333","-13",NA,"1000","1000",NA,NA,"-41.783333","-13",NA,NA,NA,NA,NA,NA,NA,NA
"1499","2020-01-22 10:55:23-03","USP","SPF","96185","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Esteves, GL","CFCR15460","1990","09","19",NA,"Brasil",NA,NA,NA,"SPF00096185",NA,NA,"Mart.","Pirani, JR","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóPensão Chapéu de Sol (NNE Cardeal Mota), 37,5 km E-ESE Baldim","-43.6","-19.316666",NA,"1000","1050",NA,NA,"-43.6","-19.316666","1995",NA,NA,NA,NA,NA,NA,NA
"1500","2020-01-22 10:55:23-03","USP","SPF","96316","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Vitta, FA","CFSC13019","1993","02","18",NA,"Brasil",NA,NA,NA,"SPF00096316",NA,NA,"Mart.","Anônimo","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra do CipóEstrada que leva à base do IBAMA","-43.714207","-19.168852",NA,"800","800",NA,NA,"-43.714207","-19.168852",NA,NA,NA,NA,NA,NA,NA,NA
"1501","2021-03-15 18:26:13-03","USP","SPF","195045","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Carvalho, A","629","2003","04","25",NA,"Brasil",NA,NA,"Árvore, flores amarelas, boa freqüência, substrato latossolo amarelo","SPF00195045",NA,NA,"Mart.","Lohmann, LG","Maranhão","Caxias","Cerradão","-43.3560981750488","-4.85889005661011",NA,NA,NA,"72086","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"1502","2021-03-15 18:26:13-03","USP","SPF","204788","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Vieira, MCW","s.n.","2005","08",NA,NA,"Brasil",NA,NA,"Árvore ipe do campo","SPF00204788",NA,NA,"Mart.","Zuntini, AR","Minas Gerais","Aiuruoca","Fazenda São Pedro","-44.603099822998","-21.9755992889404",NA,NA,NA,"27460","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"1503","2021-02-05 17:33:13-03","USP","SPF","233247","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Tsuji, R","1860","2007","03","28",NA,"Brasil",NA,NA,NA,"SPF00233247",NA,NA,"Mart.","Anônimo","Minas Gerais","Andradas",NA,"-46.5691986083984","-22.0680999755859",NA,NA,NA,"16593","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","2021-03-15 18:26:13-03","USP","SPF","195088","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Silva, ACB","870","2001","05","02",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5m alt., flores amarelas.","SPF00195088",NA,NA,"Mart.","Silva, ACB","Minas Gerais","Delfinópolis","Cachoeirinhas","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505","2021-03-15 18:26:13-03","USP","SPF","195087","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Silva, ACB","964","2001","05","03",NA,"Brasil",NA,NA,"Arbusto, ca. 1,4m alt., flores amarelas.","SPF00195087",NA,NA,"Mart.","Silva, ACB","Minas Gerais","Delfinópolis","Gurita","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","2020-01-22 10:55:23-03","USP","SPF","165737","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Melo-Pinna, GFA","40","2004","08","21",NA,"Brasil",NA,NA,NA,"SPF00165737",NA,NA,"Mart.","Pirani, JR","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,"67219","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"1507","2021-03-15 18:26:13-03","USP","SPF","204359","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Marquete, N","313","2000","10","19",NA,"Brasil",NA,NA,"Arvoreta de 2m de alt.; folíolos discolores, página superior verde, página inferior com pilosidade incana; frutos com valvas muricadas, acastanhadas; sementes aladas, alas alvescentes.; Cerrado-campo rupestre","SPF00204359",NA,NA,"Mart.","Zuntini, AR","Minas Gerais","Ouro Preto","Santo Antonio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"1508","2021-03-15 18:26:13-03","USP","SPF","216609","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Kubo, MT","56","2012","05","01",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt. , junto à estrada, próximo a corpo d'água. Ramos ocráceos. Folhas discolores, face adaxial verde e abaxial amarelo pálida a ocrácea. Flores com cálice ocre e corola externamente ocre e internamente amarela.","SPF00216609",NA,NA,"Mart.","Kubo, MT","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada da Usina.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,"2012","06",NA,NA,NA,NA,NA,NA
"1509","2021-03-15 18:26:13-03","USP","SPF","204645","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Pirani, JR","6371a","2011","04","25",NA,"Brasil",NA,NA,"Arbusto 1 m alt. Flores com corola amarela; frutos imaturos ocráceos.","SPF00204645",NA,NA,"Mart.","Pirani, JR","Minas Gerais","Três Corações",NA,"-45.2532997131348","-21.6968994140625",NA,NA,NA,"22974","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
