"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","582376","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","S. F. Smith; V. E. Rudd","G. G. Hatschbach","15802","1967","01","21","Brazil","Paraná","Icaraíma","Rio Paraná, Barra do Rio Ivai","-53.6139","-23.3958",NA,NA,NA,NA,"NY00582376","NY00582376_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409703' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-10-28 17:03:00-02","NY","NYBG","00979564","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,"J. C. Lindeman","J. C. Lindeman","4560","1967","02","01","Brazil","Minas Gerais",NA,"Inhapim. Caratinga to Governador Valadares","-42","-19.5",NA,NA,NA,NA,"NY00979564","NY00979564_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1083388' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-29 22:48:00-03","NY","NYBG","00979515","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"R. P. Belém","1608","1965","08","14","Brazil","Minas Gerais",NA,"Margem da Rodovia Nanuque- Teófilo Otoni",NA,NA,NA,NA,NA,NA,"NY00979515",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1083397' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-11-01 12:49:00-02","NY","NYBG","582365","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,"G. P. Lewis","A. H. Gentry","49279","1985","01","06","Brazil","São Paulo","Americana","SP-304 between Americana and Piracicaba, Km. 149","-47.5","-22.75",NA,NA,"570","570","NY00582365","NY00582365_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409730' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","582358","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"G. P. Lewis","1868","1991","03","21","Brazil","Bahia",NA,"Livramento do Brumado. 21 km S of Livramento do Brumado on road to Brumado","-41.78","-13.8",NA,NA,NA,NA,"NY00582358","NY00582358_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409734' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","582357","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","R. S. Cowan","T. S. dos Santos","347","1969","01","23","Brazil","Bahia","Itaju do Colônia","Km 18 da estrada Itajú-Pau","-39.7242","-15.1425",NA,NA,NA,NA,"NY00582357","NY00582357_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409709' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00979588","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","G. G. Hatschbach","G. G. Hatschbach","45954","1982","12","13","Brazil","Mato Grosso do Sul","Rio Brilhante","Arrozeira","-54.5464","-21.8019",NA,NA,NA,NA,"NY00979588","NY00979588_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1083341' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","582350","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","G. P. Lewis","S. A. Mori","13206","1979","12","23","Brazil","Bahia","Andaraí","Estrada Andaraí/BR 242. ca. 20 km ao N de Andaraí","-41.33","-12.8",NA,NA,NA,NA,"NY00582350","NY00582350_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409720' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1198364","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","B. M. Torke","A. M. V. de Carvalho","6925","2001","08","15","Brazil","Bahia","Encruzilhada","Ca. 2,5 km de Encruzilhada para Riberão do Largo","-40.8844","-15.5239",NA,NA,NA,NA,"NY01198364","NY01198364_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1482066' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","582352","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","R. S. Cowan","R. S. Pinheiro","1722","1972","01","13","Brazil","Bahia",NA,"Itagimirim rod. Salto da Divisa",NA,NA,NA,NA,NA,NA,"NY00582352","NY00582352_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409708' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-11-01 12:49:00-02","NY","NYBG","582354","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,"M. Borgo","S. B. Mikich","s.n.","1999","02","20","Brazil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo","-51.97","-23.92",NA,NA,NA,NA,"NY00582354","NY00582354_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409711' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-11-01 12:49:00-02","NY","NYBG","582364","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,"J. C. Lindeman","J. C. Lindeman","4331","1967","01","21","Brazil","Paraná",NA,"Mouth of Rio Ivaí",NA,NA,NA,NA,NA,NA,"NY00582364","NY00582364_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409723' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-10-28 17:03:00-02","NY","NYBG","00979465","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"L. Riedel","1374","1825","01",NA,"Brazil","Minas Gerais",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"NY00979465","NY00979465_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1083393' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","582369","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","R. S. Cowan","H. E. Strang","922","1967","01","11","Brazil","Rio de Janeiro",NA,"Itaperuna Fazenda, S. José",NA,NA,NA,NA,NA,NA,"NY00582369","NY00582369_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409710' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","582348","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","L. P. de Queiroz","L. P. de Queiroz","3866","1994","04","27","Brazil","Bahia","Iaçú","Fazenda Laranjo, a ca. 14 km do entroncamenta para Iaçu na estrada para Joao Amaro. Caatinga no Morro da Pedreira (Sonéia)","-40.21","-12.76",NA,NA,NA,NA,"NY00582348","NY00582348_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409714' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-11-01 12:49:00-02","NY","NYBG","582379","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,NA,NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Jardim Botânico do Rio de Janeiro",NA,NA,NA,NA,NA,NA,"NY00582379","NY00582379_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409729' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","469928","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"G. Gardner","1279","1875","01","02","Brazil","Alagoas",NA,"dos Alagoas",NA,NA,NA,NA,NA,NA,"NY00469928","NY00469928_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490448' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-11-01 12:49:00-02","NY","NYBG","582375","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,"W. Mantovani","J. de S. Silva","441","1977","12","28","Brazil","São Paulo","Teodoro Sampaio","Morro do Diabo, 15 km W de Teodoro Sampaio","-52.1597","-22.5303",NA,NA,NA,NA,"NY00582375","NY00582375_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409712' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-11-01 12:49:00-02","NY","NYBG","582367","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,"J. R. Pirani","J. R. Pirani","2831","1993","05","12","Brazil","Espírito Santo","Cachoeiro de Itapemirim","Morro Grande. a 3 km da saida da cidade na rodovia para Jerônimo Monteiro. Floresta atrás da serraria de pedras Marmoraes","-41.1128","-20.8492",NA,NA,NA,NA,"NY00582367","NY00582367_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409721' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","582371","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"A. F. M. Glaziou","2551",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NY00582371","NY00582371_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409728' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02686819","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"V. C. Souza","5325","1994","03","06","Brazil","Bahia","Lagoa Real","Localidade de Pantanal","-42.2108","-14.1642",NA,NA,"500","600","NY02686819","NY02686819_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2966051' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00979563","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","G. G. Hatschbach","G. G. Hatschbach","26097","1971","01","24","Brazil","Mato Grosso do Sul","Rio Brilhante","Fda. Bela Vista","-54.5464","-21.8019",NA,NA,NA,NA,"NY00979563","NY00979563_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1083338' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-10-28 17:03:00-02","NY","NYBG","00979464","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,"R. C. Barneby","J. E. de Paula","1616","1982","11","08","Brazil","Mato Grosso do Sul","Ladário",NA,"-57.6017","-19.0047",NA,NA,NA,NA,"NY00979464","NY00979464_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1083342' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-11-01 12:49:00-02","NY","NYBG","582368","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,"H. C. de Lima","J. Cominote","7","1981","03","08","Brazil","Rio de Janeiro",NA,"Rua Olívio Azeda, Curicica, Jacarepaguá",NA,NA,NA,NA,NA,NA,"NY00582368","NY00582368_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=409719' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","02686825","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"E. P. Heringer","18015","1980","12","04","Brazil","Distrito Federal","Brasília","Avenida W - 3 Sul 706, cultivada nas ruas","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"NY02686825","NY02686825_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2966057' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02686823","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Turma da Dendrologia",NA,"1981","11","17","Brazil","Distrito Federal","Brasília","Campus da Universidade de Brasilia, estacionamento do ICC ala sul","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"NY02686823","NY02686823_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2966055' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","2423336","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"R. D. Ribeiro","194","2004","04","30","Brazil","Rio de Janeiro","Araruama","Morro das Canelas","-42.3431015014648","-22.8728008270264",NA,NA,NA,NA,"NY02423336","NY02423336_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2695564' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales","38914","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","4602","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum glabrata","Chodat & Hassl.",NA,"E. Hassler","7952",NA,NA,NA,"Paraguay",NA,NA,"Prope Ballavista Apa",NA,NA,NA,NA,NA,NA,"NY00004602","NY00004602_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=115130' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"glabrata","isotype",NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","4600","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"G. Gardner","1279","1836",NA,NA,"Brazil",NA,NA,"Ad Sebastianopolis",NA,NA,NA,NA,NA,NA,"NY00004600","NY00004600_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=222953' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,"type",NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","4599","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,"G. Gardner","1279","1836",NA,NA,"Brazil",NA,NA,"Ad Sebastianopolis",NA,NA,NA,NA,NA,NA,"NY00004599","NY00004599_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=222952' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,"type",NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","4601","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum ferruginea","Chodat & Hassl.",NA,"E. Hassler","3755",NA,NA,NA,"Paraguay",NA,NA,"In campis San Bernardino.",NA,NA,NA,NA,NA,NA,"NY00004601","NY00004601_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=494980' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"ferruginea","isotype",NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","4603","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","vogelianum","Peltophorum vogelianum intermedia","Chodat & Hassl.",NA,"E. Hassler","8222",NA,NA,NA,"Paraguay",NA,NA,"Prope Bellavista",NA,NA,NA,NA,NA,NA,"NY00004603","NY00004603_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=47252' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"intermedia","isotype",NA,NA,NA,NA,NA,NA
"77","2019-03-20 11:47:12-03","MCN-PUC-MINAS","HPUC-MG","SEM377","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Material doado. Sem dados de coleta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-10-17 12:38:53-03","MCN-PUC-MINAS","HPUC-MG","CARP145","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"Silva, I.M",NA,"2005",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Campus PUC - Minas Coreu","-43.992222","-19.923611","43°59'32''W","19°55'25''S","934","934",NA,NA,"Tipo de Fruto: Sâmara. Coleta: 2° semestre de 2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","CARP305","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium",NA,NA,"Colombini,M;Resende,L.G;Galvão,C.A;Pereira,C.E;Andrade,J.",NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Mata PUC - Minas","-43.991944","-19.920833","43º59'31''W","19º55'15S","917","917",NA,NA,"Tipo de Fruto: Sâmara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","22334","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Dias, M.C.","Souza, L.R.M.",NA,"1997","12","09","Brasil","Paraná","Assaí",NA,NA,NA,"9999","9999",NA,NA,"BOTU022334",NA,"Árvore 17 mde altura, botões florais amarelos","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","26130","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Hatschbach, G.","Cordeiro, J.","414","1987","01","29","Brasil","Paraná","Antonina",NA,NA,NA,"9999","9999",NA,NA,"BOTU026130",NA,"Árvore de 5 m de altura, flores amarelas","1987","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","18743","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Nicolini Gabriel, E.M.","Nicolini Gabriel, E.M.",NA,"1989","08","27","Brasil","São Paulo","Jaú",NA,NA,NA,"9999","9999",NA,NA,"BOTU018743",NA,"Árvore alta com muitos frutos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","1510","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Camargo Assis, P.F.","Assis Camargo, P.F.","519","1998","01","27","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"BOTU001510",NA,"Árvore 17 m de altura, caule semi-suberoso, folhas cartáceas, frutos verdes, planta com pilosidade ferrugínea","1998","03","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","32107","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Mendes, K.R.","126","2015","02","10","Brasil","São Paulo","Botucatu","Fazenda Edgardia",NA,NA,"9999","9999",NA,NA,"BOTU032107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","22484","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Amaral Jr., A.","414","1999","04","11","Brasil","Mato Grosso do Sul","Bataguassu",NA,"-52.277694","-21.643833","52°16'39.7w","21°38'37.8s",NA,NA,"BOTU022484",NA,"Árvore 15m, tronco 1,5m de circunferência, com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","26588","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Dias, M.C.","Souza, L.R.M.","20901","1997","12","09","Brasil","Paraná","Assaí",NA,NA,NA,"9999","9999",NA,NA,"BOTU026588",NA,"Árvore 17 m de altura, botões florais amarelos","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
