"","threat.status","search.str"
"5023","EN","Staurogyne itatiaiae"
"5024","EN","Staurogyne minarum"
"5025","VU","Staurogyne nitida"
"5026","EN","Staurogyne vauthieriana"
"5027","EN","Staurogyne veronicifolia"
"5028","EN","Staurogyne warmingiana"
"5029","LC","Steiropteris hatschbachii"
"5030","LC","Steiropteris leprieurii"
"5031","VU","Stemodia harleyi"
"5032","VU","Stemodia hyptoides"
"5033","CR","Stenachaenium macrocephalum"
"5034","LC","Stenandrium diphyllum"
"5035","DD","Stenandrium goiasense"
"5036","EN","Stenandrium hatschbachii"
"5037","EN","Stenandrium irwinii"
"5038","EN","Stenandrium stenophyllum"
"5039","DD","Stenocephalum monticola"
"5040","CR","Stenogrammitis limula"
"5041","CR","Stenogrammitis pumila"
"5042","DD","Stenopadus aracaensis"
"5043","DD","Stenopadus talaumifolius"
"5044","VU","Stenophalium almasense"
"5045","VU","Stenophalium eriodes"
"5046","DD","Stenophalium heringeri"
"5047","DD","Stenospermation ulei"
"5048","DD","Stenostephanus lobeliiformis"
"5049","EN","Stephanopodium engleri"
"5050","CR","Stephanopodium magnifolium"
"5051","NT","Stevia alternifolia"
"5052","LC","Stevia camporum"
"5053","EN","Stevia catharinensis"
"5054","CR","Stevia hilarii"
"5055","EN","Stevia leptophylla"
"5056","NT","Stevia organensis"
"5057","NT","Stevia pohliana"
"5058","VU","Stevia resinosa"
"5059","EN","Stevia riedelli"
"5060","VU","Stevia selloi"
"5061","VU","Steyermarkina dispalata"
"5062","VU","Stifftia fruticosa"
"5063","DD","Stifftia parviflora"
"5064","LC","Stigmaphyllon angustilobum"
"5065","CR","Stigmaphyllon bradei"
"5066","CR","Stigmaphyllon carautae"
"5067","EN","Stigmaphyllon crenatum"
"5068","CR","Stigmaphyllon glabrum"
"5069","EN","Stigmaphyllon harleyi"
"5070","DD","Stigmaphyllon hatschbachii"
"5071","DD","Stigmaphyllon jobertii"
"5072","CR","Stigmaphyllon macedoanum"
"5073","CR","Stigmaphyllon mattogrossense"
"5074","CR","Stigmaphyllon vitifolium"
"5075","CR","Stigmatodon amadoi"
"5076","DD","Stigmatodon apparicianus"
"5077","DD","Stigmatodon belloi"
"5078","EN","Stigmatodon brassicoides"
"5079","CR","Stigmatodon costae"
"5080","EN","Stigmatodon funebris"
"5081","DD","Stigmatodon goniorachis"
"5082","CR","Stigmatodon harrylutheri"
"5083","DD","Stigmatodon plurifolius"
"5084","CR","Stigmatosema hatschbachii"
"5085","DD","Stilpnopappus cearensis"
"5086","EN","Stilpnopappus semirianus"
"5087","CR","Stilpnopappus suffruticosus"
"5088","NT","Stilpnopappus tomentosus"
"5089","LC","Stomatanthes dentatus"
"5090","LC","Stomatanthes dictyophyllus"
"5091","CR","Stomatanthes loefgrenii"
"5092","EN","Streblacanthus dubiosus"
"5093","LC","Streptochaeta spicata"
"5094","DD","Streptostachys lanciflora"
"5095","LC","Stromanthe porteana"
"5096","LC","Stromanthe schottiana"
"5097","EN","Strophopappus bicolor"
"5098","EN","Strophopappus ferrugineus"
"5099","EN","Struthanthus flexicaulis"
"5100","CR","Struthanthus microstylus"
"5101","EN","Struthanthus planaltinae"
"5102","EN","Struthanthus pusillifolius"
"5103","DD","Struthanthus rufo-furfuraceus"
"5104","EN","Struthanthus taubatensis"
"5105","LC","Strychnos bicolor"
"5106","DD","Strychnos cerradoensis"
"5107","LC","Strychnos gardneri"
"5108","LC","Strychnos nigricans"
"5109","LC","Strychnos rubiginosa"
"5110","LC","Strychnos trinervis"
"5111","LC","Stryphnodendron adstringens"
"5112","DD","Stylosanthes nunoi"
"5113","EN","Stylotrichium corymbosum"
"5114","EN","Stylotrichium edmundoi"
"5115","CR","Stylotrichium glomeratum"
"5116","EN","Stylotrichium sucrei"
"5117","LC","Styrax acuminatus"
"5118","EN","Sucrea maculata"
"5119","EN","Sucrea sampaiana"
"5120","EN","Svitramia integerrima"
"5121","VU","Svitramia minor"
"5122","DD","Svitramia petiolata"
"5123","VU","Svitramia wurdackiana"
"5124","LC","Swartzia acutifolia"
"5125","LC","Swartzia flaemingii"
"5126","VU","Swartzia glazioviana"
"5127","VU","Swartzia linharensis"
"5128","LC","Swartzia pickelii"
"5129","LC","Swartzia simplex"
"5130","VU","Swietenia macrophylla"
"5131","LC","Syagrus botryophora"
"5132","VU","Syagrus glaucescens"
"5133","VU","Syagrus insignis"
"5134","EN","Syagrus macrocarpa"
"5135","CR","Syagrus mendanhensis"
"5136","VU","Syagrus picrophylla"
"5137","LC","Syagrus pseudococos"
"5138","LC","Syagrus romanzoffiana"
"5139","VU","Syagrus ruschiana"
"5140","NT","Syagrus schizophylla"
"5141","LC","Syagrus smithii"
"5142","LC","Syagrus werdermannii"
"5143","LC","Symphyopappus casarettoi"
"5144","NT","Symphyopappus lymansmithii"
"5145","EN","Symphyopappus uncinatus"
"5146","DD","Symplocos altissima"
"5147","EN","Symplocos corymboclados"
"5148","LC","Symplocos falcata"
"5149","EN","Symplocos glaberrima"
"5150","EN","Symplocos insolita"
"5151","EN","Symplocos itatiaiae"
"5152","CR","Symplocos neglecta"
"5153","EN","Symplocos organensis"
"5154","EN","Symplocos rhamnifolia"
"5155","CR","Symplocos saxatilis"
"5156","LC","Symplocos tenuifolia"
"5157","DD","Syngonanthus bracteosus"
"5158","LC","Syngonanthus caulescens"
"5159","LC","Syngonanthus helminthorrhizus"
"5160","EN","Syngonanthus hygrotrichus"
"5161","CR","Syngonanthus incurvifolius"
"5162","EN","Syngonanthus itambeensis"
"5163","VU","Syngonanthus laricifolius"
"5164","DD","Syngonanthus latifolius"
"5165","DD","Syngonanthus niger"
"5166","EN","Syngonanthus vittatus"
"5167","DD","Syngonanthus widgrenianus"
"5168","EN","Tabebuia cassinoides"
"5169","LC","Tabebuia obtusifolia"
"5170","EN","Tabernaemontana cumata"
"5171","LC","Tabernaemontana muricata"
"5172","LC","Taccarum peregrinum"
"5173","VU","Tachigali beaurepairei"
"5174","LC","Tachigali densiflora"
"5175","NT","Tachigali denudata"
"5176","DD","Tachigali hypoleuca"
"5177","NT","Tachigali pilgeriana"
"5178","NT","Tachigali rugosa"
"5179","VU","Tachigali spathulipetala"
"5180","VU","Tacinga braunii"
"5181","DD","Tacinga funalis"
"5182","DD","Tacinga inamoena"
"5183","LC","Tacinga palmadora"
"5184","LC","Tacinga saxatilis"
"5185","DD","Tacinga saxatilis subsp. estevesii"
"5186","DD","Tacinga werneri"
"5187","LC","Talisia angustifolia"
"5188","VU","Talisia subalbens"
"5189","EN","Tassadia geniculata"
"5190","LC","Tassadia obovata"
"5191","CR","Tassadia rizzoana"
"5192","LC","Temnadenia violacea"
"5193","LC","Tephrosia sessiliflora"
"5194","EN","Terminalia acuminata"
"5195","LC","Terminalia argentea"
"5196","LC","Terminalia januariensis"
"5197","NT","Terminalia kuhlmannii"
"5198","NT","Terminalia mameluco"
"5199","DD","Terminalia reitzii"
"5200","DD","Terminalia triflora"
"5201","LC","Ternstroemia brasiliensis"
"5202","VU","Ternstroemia cuneifolia"
"5203","LC","Terpsichore chrysleri"
"5204","EN","Terpsichore semihirsuta"
"5205","CR","Terpsichore senilis"
"5206","EN","Terpsichore taxifolia"
"5207","EN","Tetragastris occhionii"
"5208","LC","Tetrapollinia caerulescens"
"5209","DD","Tetrapterys cordifolia"
"5210","LC","Tetrapterys microphylla"
"5211","LC","Tetrorchidium rubrivenium"
"5212","DD","Thalia multiflora"
"5213","LC","Thelypteris angustifolia"
"5214","LC","Thelypteris araucariensis"
"5215","LC","Thelypteris concinna"
"5216","EN","Thelypteris cutiataensis"
"5217","LC","Thelypteris hatschbachii"
"5218","LC","Thelypteris leprieurii"
"5219","EN","Thelypteris littoralis"
"5220","LC","Thelypteris macrophylla"
"5221","VU","Thelypteris montana"
"5222","CR","Thelypteris multigemmifera"
"5223","CR","Thelypteris novaeana"
"5224","VU","Thelyschista ghillanyi"
"5225","LC","Thesium aphyllum"
"5226","EN","Thrasyopsis juergensii"
"5227","EN","Thrasyopsis repanda"
"5228","LC","Thryallis brachystachys"
"5229","VU","Thryallis laburnum"
"5230","EN","Thryallis parviflora"
"5231","EN","Thysanoglossa jordanensis"
"5232","LC","Tibouchina aegopogon"
"5233","EN","Tibouchina apparicioi"
"5234","LC","Tibouchina asperior"
"5235","EN","Tibouchina bergiana"
"5236","VU","Tibouchina boudetii"
"5237","LC","Tibouchina candolleana"
"5238","CR","Tibouchina castellensis"
"5239","LC","Tibouchina dubia"
"5240","NT","Tibouchina dusenii"
"5241","DD","Tibouchina eichleri"
"5242","LC","Tibouchina frigidula"
"5243","LC","Tibouchina gardneriana"
"5244","NT","Tibouchina kleinii"
"5245","NT","Tibouchina papyrus"
"5246","EN","Tibouchina quartzophila"
"5247","EN","Tibouchina riedeliana"
"5248","NT","Tibouchina schenckii"
"5249","NT","Tibouchina thereminiana"
"5250","LC","Tibouchina trichopoda"
"5251","LC","Tibouchina urvilleana"
"5252","LC","Tillandsia aeranthos"
"5253","CR","Tillandsia afonsoana"
"5254","EN","Tillandsia araujei"
"5255","EN","Tillandsia brachyphylla"
"5256","DD","Tillandsia copynii"
"5257","EN","Tillandsia crocata"
"5258","DD","Tillandsia duratii"
"5259","DD","Tillandsia duratii var. saxatilis"
"5260","LC","Tillandsia gardneri"
"5261","LC","Tillandsia geminiflora"
"5262","EN","Tillandsia grazielae"
"5263","VU","Tillandsia heubergeri"
"5264","DD","Tillandsia itaubensis"
"5265","CR","Tillandsia jonesii"
"5266","VU","Tillandsia kautskyi"
"5267","LC","Tillandsia linearis"
"5268","LC","Tillandsia lorentziana"
"5269","LC","Tillandsia mallemontii"
"5270","DD","Tillandsia montana"
"5271","CR","Tillandsia neglecta"
"5272","CR","Tillandsia reclinata"
"5273","DD","Tillandsia recurvifolia"
"5274","NT","Tillandsia sprengeliana"
"5275","LC","Tillandsia streptocarpa"
"5276","CR","Tillandsia sucrei"
"5277","LC","Tillandsia tenuifolia"
"5278","DD","Tillandsia toropiensis"
"5279","LC","Tillandsia tricholepis"
"5280","LC","Tillandsia usneoides"
"5281","DD","Tillandsia winkleri"
"5282","EN","Tillandsia xiphioides"
"5283","LC","Tinantia erecta"
"5284","LC","Tocoyena sellowiana"
"5285","EN","Tontelea lanceolata"
"5286","LC","Tontelea leptophylla"
"5287","EN","Tontelea martiana"
"5288","EN","Trattinnickia ferruginea"
"5289","EN","Trattinnickia mensalis"
"5290","EN","Trembleya calycina"
"5291","EN","Trembleya chamissoana"
"5292","EN","Trembleya hatschbachii"
"5293","LC","Trembleya phlogiformis"
"5294","CR","Trembleya pithyoides"
"5295","CR","Trembleya pityoides"
"5296","EN","Trembleya rosmarinoides"
"5297","EN","Trichanthecium noterophylum"
"5298","DD","Trichanthecium nutabundum"
"5299","LC","Trichilia areolata"
"5300","VU","Trichilia blanchetii"
"5301","LC","Trichilia bullata"
"5302","LC","Trichilia casaretti"
"5303","LC","Trichilia elsae"
"5304","LC","Trichilia emarginata"
"5305","LC","Trichilia fasciculata"
"5306","CR","Trichilia florbranca"
"5307","LC","Trichilia hirta"
"5308","DD","Trichilia hispida"
"5309","LC","Trichilia lecointei"
"5310","LC","Trichilia lepidota"
"5311","EN","Trichilia magnifoliola"
"5312","EN","Trichilia micropetala"
"5313","LC","Trichilia pallens"
"5314","NT","Trichilia pseudostipularis"
"5315","NT","Trichilia ramalhoi"
"5316","LC","Trichilia silvatica"
"5317","LC","Trichilia solitudinis"
"5318","VU","Trichilia stellato-tomentosa"
"5319","DD","Trichilia surumuensis"
"5320","LC","Trichilia tetrapetala"
"5321","LC","Trichocentrum albococcineum"
"5322","LC","Trichocentrum fuscum"
"5323","LC","Trichocentrum jonesianum"
"5324","VU","Trichocentrum schwambachiae"
"5325","LC","Trichocline catharinensis"
"5326","VU","Trichocline linearifolia"
"5327","LC","Trichocline macrocephala"
"5328","DD","Trichocline maxima"
"5329","LC","Trichocolea brevifissa"
"5330","DD","Trichogonia eupatorioides"
"5331","NT","Trichogonia hirtiflora"
"5332","DD","Trichogonia menthifolia"
"5333","LC","Trichomanes lucens"
"5334","DD","Trichomanes macilentum"
"5335","DD","Trichomanes spruceanum"
"5336","CR","Trichopilia fragrans"
"5337","CR","Trichopilia santoslimae"
"5338","LC","Trichosalpinx bradei"
"5339","LC","Trichostigma octandrum"
"5340","DD","Trifolium argentinense"
"5341","DD","Triglochin scilloides"
"5342","LC","Trigonia bahiensis"
"5343","LC","Trigonidium acuminatum"
"5344","LC","Trigonidium latifolium"
"5345","VU","Trigoniodendron spiritusanctense"
"5346","CR","Trigynaea axilliflora"
"5347","EN","Trigynaea oblongifolia"
"5348","CR","Trilepis tenuis"
"5349","LC","Trimezia brevicaulis"
"5350","EN","Trimezia exillima"
"5351","EN","Trimezia fistulosa"
"5352","CR","Trimezia fistulosa var. longifolia"
"5353","EN","Trimezia plicatifolia"
"5354","NT","Trimezia pusilla"
"5355","EN","Tripogandra elata"
"5356","VU","Tripogandra warmingiana"
"5357","EN","Triraphis devia"
"5358","NT","Trithrinax brasiliensis"
"5359","LC","Triumfetta grandiflora"
"5360","LC","Triuris hyalina"
"5361","VU","Trixis glaziovii"
"5362","CR","Trixis pallida"
"5363","NT","Trixis pruskii"
"5364","NT","Trixis thyrsoidea"
"5365","LC","Trizeuxis falcata"
"5366","LC","Tropaeolum pentaphyllum"
"5367","EN","Tropaeolum warmingianum"
"5368","DD","Turnera asymmetrica"
"5369","LC","Turnera capitata"
"5370","VU","Turnera cipoensis"
"5371","EN","Turnera coccinea"
"5372","CR","Turnera collotricha"
"5373","EN","Turnera coriacea"
"5374","DD","Turnera elliptica"
"5375","EN","Turnera foliosa"
"5376","DD","Turnera gardneriana"
"5377","LC","Turnera hilaireana"
"5378","CR","Turnera ignota"
"5379","VU","Turnera luetzelburgii"
"5380","EN","Turnera pinifolia"
"5381","DD","Turnera princeps"
"5382","DD","Turnera reginae"
"5383","EN","Turnera revoluta"
"5384","CR","Turnera riedeliana"
"5385","CR","Uebelmannia buiningii"
"5386","VU","Uebelmannia gummifera"
"5387","EN","Uebelmannia pectinifera"
"5388","DD","Ungulipetalum filipendulum"
"5389","EN","Unonopsis riedeliana"
"5390","VU","Urbanodendron bahiense"
"5391","DD","Urbanodendron macrophyllum"
"5392","LC","Urbanodendron verrucosum"
"5393","LC","Urera nitida"
"5394","VU","Urvillea glabra"
"5395","DD","Utricularia biovularioides"
"5396","LC","Utricularia erectiflora"
"5397","NT","Utricularia flaccida"
"5398","LC","Utricularia foliosa"
"5399","DD","Utricularia huntii"
"5400","LC","Utricularia hydrocarpa"
"5401","LC","Utricularia longifolia"
"5402","LC","Utricularia nigrescens"
"5403","LC","Utricularia trichophylla"
"5404","VU","Utricularia tridentata"
"5405","DD","Utricularia warmingii"
"5406","EN","Valeriana glaziovii"
"5407","EN","Valeriana glechomifolia"
"5408","CR","Valeriana organensis"
"5409","VU","Valeriana reitziana"
"5410","VU","Valeriana tajuvensis"
"5411","DD","Vanhouttea bradeana"
"5412","LC","Vanhouttea calcarata"
"5413","DD","Vanhouttea fruticulosa"
"5414","EN","Vanhouttea lanata"
"5415","EN","Vanhouttea leonii"
"5416","EN","Vanhouttea pendula"
"5417","LC","Vanilla chamissonis"
"5418","VU","Vanilla dietschiana"
"5419","EN","Vanilla dubia"
"5420","LC","Vanilla edwallii"
"5421","DD","Vanilla organensis"
"5422","EN","Vellozia alata"
"5423","NT","Vellozia albiflora"
"5424","EN","Vellozia armata"
"5425","DD","Vellozia asperula"
"5426","EN","Vellozia barbata"
"5427","CR","Vellozia bradei"
"5428","CR","Vellozia canelinha"
"5429","DD","Vellozia costata"
"5430","EN","Vellozia crinita"
"5431","EN","Vellozia epidendroides"
"5432","EN","Vellozia exilis"
"5433","EN","Vellozia gigantea"
"5434","EN","Vellozia glabra"
"5435","DD","Vellozia graomogolensis"
"5436","EN","Vellozia hatschbachii"
"5437","EN","Vellozia leptopetala"
"5438","EN","Vellozia lilacina"
"5439","EN","Vellozia luteola"
"5440","EN","Vellozia maxillarioides"
"5441","EN","Vellozia metzgerae"
"5442","EN","Vellozia nuda"
"5443","EN","Vellozia patens"
"5444","EN","Vellozia piresiana"
"5445","CR","Vellozia prolifera"
"5446","EN","Vellozia pulchra"
"5447","EN","Vellozia sellowii"
"5448","EN","Vellozia sessilis"
"5449","EN","Vellozia spiralis"
"5450","EN","Vellozia streptophylla"
"5451","EN","Vellozia subalata"
"5452","CR","Vellozia tillandsioides"
"5453","DD","Vellozia torquata"
"5454","LC","Vellozia variabilis"
"5455","NT","Verbena caniuensis"
"5456","LC","Verbena hirta"
"5457","EN","Verbenoxylum reitzii"
"5458","NT","Verbesina floribunda"
"5459","DD","Verbesina macrophylla"
"5460","DD","Verbesina polyanthes"
"5461","CR","Verbesina pseudoclausseni"
"5462","CR","Verbesina pseudoclaussenii"
"5463","LC","Verdoornianthus griffinii"
"5464","EN","Vernonanthura almedae"
"5465","VU","Vernonanthura fagifolia"
"5466","DD","Vernonanthura lindbergii"
"5467","LC","Vernonanthura mucronulata"
"5468","CR","Vicia pampicola"
"5469","DD","Vicia tephrosioides"
"5470","DD","Vicia tephrosoides"
"5471","LC","Vigna firmula"
"5472","DD","Viguiera aspiliodies"
"5473","LC","Viguiera bracteata"
"5474","EN","Viguiera corumbensis"
"5475","EN","Viguiera filifolia"
"5476","VU","Viguiera hispida"
"5477","CR","Viguiera linearifolia"
"5478","CR","Viguiera paranensis"
"5479","EN","Viguiera vernonioides"
"5480","LC","Viola cerasifolia"
"5481","EN","Viola gracillima"
"5482","LC","Viola subdimidiata"
"5483","EN","Virola bicuhyba"
"5484","VU","Virola parvifolia"
"5485","VU","Virola surinamensis"
"5486","LC","Vismia martiana"
"5487","LC","Vitalianthus bischlerianus"
"5488","DD","Vittetia bishopii"
"5489","EN","Vochysia angelica"
"5490","EN","Vochysia petraea"
"5491","EN|EN","Vochysia pygmaea"
"5492","NT","Vochysia riedeliana"
"5493","EN","Vochysia rotundifolia"
"5494","EN","Vochysia santaluciae"
"5495","EN","Vouacapoua americana"
"5496","DD","Voyria aphylla"
"5497","EN","Vriesea altimontana"
"5498","CR","Vriesea altomacaensis"
"5499","CR","Vriesea amadoi"
"5500","CR","Vriesea amethystina"
"5501","DD","Vriesea appariciana"
"5502","EN","Vriesea arachnoidea"
"5503","NT","Vriesea atropurpurea"
"5504","DD","Vriesea belloi"
"5505","EN","Vriesea biguassuensis"
"5506","LC","Vriesea bituminosa"
"5507","CR","Vriesea bleherae"
"5508","CR","Vriesea botafogensis"
"5509","EN","Vriesea brassicoides"
"5510","DD","Vriesea breviscapa"
"5511","NT","Vriesea brusquensis"
"5512","EN","Vriesea cacuminis"
"5513","CR","Vriesea calimaniana"
"5514","LC","Vriesea carinata"
"5515","EN","Vriesea cearensis"
"5516","DD","Vriesea clausseniana"
"5517","DD","Vriesea colnagoi"
"5518","LC","Vriesea corcovadensis"
"5519","CR","Vriesea costae"
"5520","DD","Vriesea debilis"
"5521","VU","Vriesea delicatula"
"5522","EN","Vriesea densiflora"
"5523","EN","Vriesea diamantinensis"
"5524","LC","Vriesea drepanocarpa"
"5525","NT","Vriesea duvaliana"
"5526","EN","Vriesea eltoniana"
"5527","LC","Vriesea erythrodactylon"
"5528","LC","Vriesea flammea"
"5529","NT","Vriesea flava"
"5530","DD","Vriesea fosteriana"
"5531","LC","Vriesea friburgensis var. tucumanensis"
"5532","EN","Vriesea funebris"
"5533","LC","Vriesea gigantea"
"5534","DD","Vriesea goniorachis"
"5535","VU","Vriesea gracilior"
"5536","CR","Vriesea harrylutheri"
"5537","LC","Vriesea hieroglyphica"
"5538","LC","Vriesea hoehneana"
"5539","LC","Vriesea incurvata"
"5540","NT","Vriesea itatiaiae"
"5541","VU","Vriesea kautskyana"
"5542","DD","Vriesea languida"
"5543","CR","Vriesea leptantha"
"5544","CR","Vriesea longistaminea"
"5545","LC","Vriesea lubbersii"
"5546","EN","Vriesea menescalii"
"5547","EN","Vriesea minarum"
"5548","CR","Vriesea monacorum"
"5549","DD","Vriesea morrenii"
"5550","DD","Vriesea muelleri"
"5551","LC","Vriesea neoglutinosa"
"5552","DD","Vriesea pabstii"
"5553","LC","Vriesea pardalina"
"5554","DD","Vriesea parviflora"
"5555","EN","Vriesea pastuchoffiana"
"5556","LC","Vriesea pauperrima"
"5557","EN","Vriesea penduliflora"
"5558","DD","Vriesea pereirae"
"5559","LC","Vriesea philippocoburgii"
"5560","EN","Vriesea pinottii"
"5561","LC","Vriesea platynema"
"5562","LC","Vriesea platzmannii"
"5563","DD","Vriesea plurifolia"
"5564","LC","Vriesea procera"
"5565","DD","Vriesea procera var. debilis"
"5566","LC","Vriesea psittacina"
"5567","EN","Vriesea racinae"
"5568","DD","Vriesea recurvata"
"5569","NT","Vriesea reitzii"
"5570","DD","Vriesea repandostachys"
"5571","DD","Vriesea rhodostachys"
"5572","LC","Vriesea rodigasiana"
"5573","CR","Vriesea rubyae"
"5574","DD","Vriesea saundersii"
"5575","EN","Vriesea saxicola"
"5576","VU","Vriesea sazimae"
"5577","LC","Vriesea scalaris"
"5578","NT","Vriesea sceptrum"
"5579","DD","Vriesea schunkii"
"5580","DD","Vriesea schwackeana"
