Família,Espécies,Espécie sem autor,Categoria,Critério,Territórios GEF,CR Lacuna,Fluxo,Ano,Tipo de avaliação,OBS
Rubiaceae,Kerianthera preclara J.H.Kirkbr.,Kerianthera preclara,EN,"B1ab(ii,iii)+2ab(ii,iii)",,,P.A.,2019,Nova avaliação,
Rubiaceae,Kutchubaea duckei Steyerm.,Kutchubaea duckei,DD,,,,P.A.,2018,Nova avaliação,
Rubiaceae,Ladenbergia chapadensis S.Moore,Ladenbergia chapadensis,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Ladenbergia cujabensis Klotzsch,Ladenbergia cujabensis,LC,,TER12,,P.A.,2018,Nova avaliação,
Rubiaceae,Ladenbergia paraensis Ducke,Ladenbergia paraensis,DD,,,,P.A.,2018,Nova avaliação,
Rubiaceae,Melanopsidium nigrum Colla,Melanopsidium nigrum,VU,A2bc,TER10 - TER32 - TER33 - TER35,,P.A.,2019,Reavaliação,
Rubiaceae,Molopanthera paniculata Turcz.,Molopanthera paniculata,LC,,TER10 - TER32 - TER33 - TER35 - TER39,,P.A.,2018,Nova avaliação,
Rubiaceae,Neblinathamnus brasiliensis Steyerm.,Neblinathamnus brasiliensis,DD,,,,P.A.,2020,Nova avaliação,
Rubiaceae,Pagamea guianensis Aubl.,Pagamea guianensis,LC,,TER1 - TER10 - TER33 - TER39,,P.N.A.,2020,Nova avaliação,
Rubiaceae,Pagamea harleyi Steyerm.,Pagamea harleyi,VU,A2c;B1ab(iii),TER35,,P.A.,2019,Reavaliação,
Rubiaceae,Palicourea apiculata (Müll.Arg.) C.MTaylor,Palicourea apiculata,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Palicourea fissistipula (Müll.Arg.) C.M.Taylor,Palicourea fissistipula,DD,,TER33,,P.A.,2019,Nova avaliação,
Rubiaceae,Palicourea forsteronioides (Müll.Arg.) C.M.Taylor,Palicourea forsteronioides,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Palicourea grandifolia (Willd. ex Roem. & Schult.) Standl.,Palicourea grandifolia,LC,,,,P.N.A.,2020,Nova avaliação,
Rubiaceae,Palicourea irwinii Steyerm.,Palicourea irwinii,DD,,,,P.A.,2020,Nova avaliação,
Rubiaceae,Palicourea lasiantha K.Krause,Palicourea lasiantha,LC,,,,P.N.A.,2020,Nova avaliação,
Rubiaceae,Palicourea longistipulata Standl.,Palicourea longistipulata,LC,,,,P.N.A.,2020,Nova avaliação,
Rubiaceae,Palicourea malaneoides (Müll.Arg.) C.M.Taylor,Palicourea malaneoides,DD,,,,P.A.,2019,Nova avaliação,Ausente no shapefile
Rubiaceae,Palicourea minutiflora (Müll.Arg.) C.M.Taylor,Palicourea minutiflora,LC,,TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Platycarpum acreanum G.K.Rogers,Platycarpum acreanum,DD,,,,P.A.,2018,Nova avaliação,
Rubiaceae,Platycarpum egleri G.K.Rogers,Platycarpum egleri,LC,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Platycarpum froesii Bremek.,Platycarpum froesii,LC,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Posoqueria acutifolia Mart.,Posoqueria acutifolia,DD,,TER30 - TER32 - TER33,,P.A.,2018,Nova avaliação,
Rubiaceae,Posoqueria bahiensis Macias & Kin.-Gouv.,Posoqueria bahiensis,VU,"B2ab(i,ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Rubiaceae,Posoqueria palustris Mart.,Posoqueria palustris,EN,B1ab(iii)+2ab(iii),TER32,,P.A.,2019,Reavaliação,
Rubiaceae,Psychotria alto-macahensis M. Gomes,Psychotria alto-macahensis,LC,,TER30 - TER33 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Psychotria borjensis Kunth,Psychotria borjensis,LC,,TER1,,P.N.A.,2020,Nova avaliação,
Rubiaceae,Psychotria carthagenensis Jacq.,Psychotria carthagenensis,LC,,TER1 - TER10 - TER11 - TER12 - TER15 - TER18 - TER19 - TER20 - TER22 - TER24 - TER25 - TER26 - TER27 - TER29 - TER32 - TER33 - TER35 - TER39 - TER9,,P.N.A.,2020,Nova avaliação,
Rubiaceae,Psychotria fluminensis Vell.,Psychotria fluminensis,VU,B1ab(iii),TER20 - TER32,,P.A.,2019,Nova avaliação,
Rubiaceae,Psychotria glaziovii Müll.Arg.,Psychotria glaziovii,VU,"B1ab(i,ii,iii)",TER32,,P.A.,2019,Nova avaliação,
Rubiaceae,Psychotria krukovii Standl.,Psychotria krukovii,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Psychotria subspathulata (Müll.Arg.) C.M.Taylor,Psychotria subspathulata,LC,,TER10 - TER18 - TER19 - TER35,,P.A.,2019,Nova avaliação,
Rubiaceae,Remijia asperula Standl.,Remijia asperula,VU,"B2ab(ii,iii)",,,P.A.,2019,Nova avaliação,
Rubiaceae,Remijia duckei Standl.,Remijia duckei,DD,,,,P.A.,2020,Nova avaliação,
Rubiaceae,Remijia glomerata Huber,Remijia glomerata,LC,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Remijia hirsuta Sucre,Remijia hirsuta,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Remijia physophora Benth. ex K.Schum.,Remijia physophora,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Retiniphyllum kuhlmannii Standl.,Retiniphyllum kuhlmannii,LC,,TER12,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Riodocea pulcherrima Delprete,Riodocea pulcherrima,EN,B2ab(iii),TER33 - TER35,,P.A.,2019,Reavaliação,
Rubiaceae,"Rudgea agresteophila Zappi, J.G. Jardim & Bruniera",Rudgea agresteophila,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Rudgea coriacea (Spreng.) K.Schum.,Rudgea coriacea,LC,,TER20 - TER29 - TER30 - TER32 - TER35,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Rudgea coronata (Vell.) Müll.Arg.,Rudgea coronata,LC,,TER10 - TER19 - TER30 - TER32 - TER33 - TER35 - TER39,,P.A.,2020,Reavaliação,
Rubiaceae,Rudgea crassifolia Zappi & E.Lucas,Rudgea crassifolia,NT,B1,TER33 - TER35 - TER39,,P.A.,2020,Reavaliação,
Rubiaceae,Rudgea gardenioides (Cham.) Müll.Arg.,Rudgea gardenioides,LC,,TER18 - TER19 - TER20 - TER30,,P.N.A.,2018,Nova avaliação,
Rubiaceae,Rudgea hileiabaiana Zappi & Bruniera,Rudgea hileiabaiana,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Rubiaceae,Rudgea jacobinensis Müll.Arg.,Rudgea jacobinensis,LC,,TER10 - TER39,,P.A.,2019,Nova avaliação,
Rubiaceae,Rudgea malpighiacea Standl.,Rudgea malpighiacea,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Rudgea mouririoides Standl.,Rudgea mouririoides,EN,B2ab(iii),TER35,,P.A.,2019,Nova avaliação,
Rubiaceae,Rudgea nobilis Müll.Arg.,Rudgea nobilis,EN,B2ab(iii),,,P.A.,2019,Reavaliação,
Rubiaceae,Rudgea nodosa (Cham.) Benth.,Rudgea nodosa,LC,,TER10 - TER18 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Rudgea obtusa Standl.,Rudgea obtusa,VU,"B2ab(ii,iii,v)",,,P.A.,2019,Nova avaliação,
Rubiaceae,Rudgea pachyphylla Müll.Arg.,Rudgea pachyphylla,CR,B1ab(iii)+2ab(iii),TER30,,P.A.,2020,Reavaliação,
Rubiaceae,Rudgea recurva Müll.Arg.,Rudgea recurva,LC,,TER19 - TER20 - TER24 - TER29 - TER30 - TER32 - TER33,,P.N.A.,2019,Nova avaliação,
Rubiaceae,Rudgea triflora Benth.,Rudgea triflora,NT,,TER10 - TER32,,P.A.,2019,Reavaliação,
Rubiaceae,Rudgea umbrosa Müll.Arg.,Rudgea umbrosa,NT,,TER32 - TER33,,P.A.,2019,Reavaliação,
Rubiaceae,Rudgea vellerea Müll.Arg.,Rudgea vellerea,VU,B1ab(iii),,,P.A.,2019,Reavaliação,
Rubiaceae,Rustia formosa (Cham. & Schltdl.) Klotzsch,Rustia formosa,LC,,TER10 - TER18 - TER20 - TER30 - TER32 - TER33 - TER9,,P.N.A.,2018,Nova avaliação,
Rubiaceae,Rustia gracilis K.Schum.,Rustia gracilis,EN,"B1ab(i,iii)+2ab(ii,iii)",TER18 - TER32 - TER33,,P.A.,2018,Nova avaliação,
Rubiaceae,Salzmannia arborea J.G. Jardim,Salzmannia arborea,VU,B1ab(iii),TER35,,P.A.,2019,Nova avaliação,
Rubiaceae,Schradera brasiliensis Mart. ex Schult.f. & Schult.,Schradera brasiliensis,LC,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Simira corumbensis (Standl.) Steyerm.,Simira corumbensis,LC,,TER12 - TER19,,P.N.A.,2018,Nova avaliação,
Rubiaceae,Simira eliezeriana Peixoto,Simira eliezeriana,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Rubiaceae,Simira gardneriana M.R.V.Barbosa & Peixoto,Simira gardneriana,NT,,TER11,,P.A.,2019,Reavaliação,
Rubiaceae,Simira glaziovii (K.Schum.) Steyerm.,Simira glaziovii,LC,,TER32 - TER33 - TER35,,P.A.,2018,Nova avaliação,
Rubiaceae,Simira grazielae Peixoto,Simira grazielae,CR,"B1ab(i,ii,iii,iv,v)",TER33,CR Lacuna,P.A.,2019,Reavaliação,
Rubiaceae,Simira hatschbachiorum J.H.Kirkbr.,Simira hatschbachiorum,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER33,,P.A.,2019,Reavaliação,
Rubiaceae,Simira paraensis (Baill.) Steyerm.,Simira paraensis,VU,"B2ab(ii,iii,iv,v)",TER1,,P.A.,2019,Nova avaliação,
Rubiaceae,Simira pilosa M.R.V.Barbosa & Peixoto,Simira pilosa,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Simira viridiflora (Allemão & Saldanha) Steyerm.,Simira viridiflora,LC,,TER30 - TER32,,P.A.,2018,Nova avaliação,
Rubiaceae,Simira walteri Silva Neto & Callado,Simira walteri,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Rubiaceae,Sphinctanthus acutilobus Huber,Sphinctanthus acutilobus,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Stachyarrhena acutiloba Steyerm.,Stachyarrhena acutiloba,DD,,,,P.A.,2019,Nova avaliação,
Rubiaceae,Stachyarrhena harleyi J.H.Kirkbr.,Stachyarrhena harleyi,LC,,TER10 - TER35,,P.A.,2019,Nova avaliação,
Rubiaceae,Warszewiczia schwackei K.Schum.,Warszewiczia schwackei,LC,,TER12,,P.N.A.,2020,Nova avaliação,
Rutaceae,Andreadoxa flava Kallunki,Andreadoxa flava,CR,B1ab(iii),,CR Lacuna,P.A.,2020,Reavaliação,
Rutaceae,Angostura quinquefolia Kallunki,Angostura quinquefolia,VU,D2,TER1,,P.A.,2019,Nova avaliação,
Rutaceae,Conchocarpus adenantherus (Rizzini) Kallunki & Pirani,Conchocarpus adenantherus,EN,"B2ab(ii,iii)",TER33 - TER35,,P.A.,2019,Nova avaliação,
Rutaceae,Conchocarpus albiflorus (Bruniera & Groppo) Bruniera & Groppo,Conchocarpus albiflorus,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Rutaceae,Conchocarpus coeruleus (A.St.-Hil.)Bruniera & Groppo,Conchocarpus coeruleus,EN,B1ab(iii)+2ab(iii),,,P.A.,2020,Reavaliação,
Rutaceae,Conchocarpus diadematus Pirani,Conchocarpus diadematus,LC,,TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Rutaceae,Conchocarpus fontanesianus (A. St.-Hil.) Kallunki & Pirani,Conchocarpus fontanesianus,LC,,TER18 - TER32 - TER35,,P.A.,2019,Nova avaliação,
Rutaceae,Conchocarpus furcatus Kallunki,Conchocarpus furcatus,CR,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER33,CR Lacuna,P.A.,2019,Nova avaliação,
Rutaceae,Conchocarpus hamadryadicus Pirani,Conchocarpus hamadryadicus,VU,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",TER35 - TER39,,P.A.,2019,Nova avaliação,
Rutaceae,Conchocarpus macrocarpus (Engl.) Kallunki & Pirani,Conchocarpus macrocarpus,EN,"B2ab(ii,iii)",TER32 - TER33,,P.A.,2019,Nova avaliação,
Rutaceae,Conchocarpus minutiflorus Groppo & Pirani,Conchocarpus minutiflorus,CR,"B1ab(i,ii,iii)",TER33,CR Lacuna,P.A.,2019,Nova avaliação,
Rutaceae,Conchocarpus santosii Pirani & Kallunki,Conchocarpus santosii,CR,B1ab(iii)+2ab(iii),,CR Lacuna,P.A.,2019,Nova avaliação,
Rutaceae,Esenbeckia decidua Pirani,Esenbeckia decidua,LC,,,,P.A.,2019,Nova avaliação,
Rutaceae,Esenbeckia oligantha Kaastra,Esenbeckia oligantha,EN,B2ab(iii),,,P.A.,2019,Nova avaliação,
Rutaceae,Euxylophora paraensis Huber,Euxylophora paraensis,EN,"A2cd;B2ab(i,ii,iii,iv,v)",,,P.A.,2020,Reavaliação,
Rutaceae,Galipea carinata Pirani,Galipea carinata,CR,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER33,,P.A.,2019,Reavaliação,
Rutaceae,Galipea congestiflora Pirani,Galipea congestiflora,LC,,TER1,,P.N.A.,2019,Nova avaliação,
Rutaceae,Galipea grandifolia Engl.,Galipea grandifolia,DD,,TER1,,P.A.,2019,Nova avaliação,
Rutaceae,Galipea laxiflora Engl.,Galipea laxiflora,LC,,TER30 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Rutaceae,Galipea revoluta Pirani,Galipea revoluta,EN,B2ab(iii),TER35,,P.A.,2019,Nova avaliação,
Rutaceae,Helietta glaziovii (Engl.) Pirani,Helietta glaziovii,LC,,TER10 - TER39,,P.N.A.,2019,Nova avaliação,
Rutaceae,Hortia longifolia Spruce ex Engl.,Hortia longifolia,LC,,,,P.N.A.,2019,Nova avaliação,
Rutaceae,Hortia neblinensis Maguire & B.M.Boom,Hortia neblinensis,DD,,,,P.A.,2019,Nova avaliação,
Rutaceae,Hortia superba Ducke,Hortia superba,VU,B1ab(iii),,,P.A.,2019,Nova avaliação,
Rutaceae,Metrodorea maracasana Kaastra,Metrodorea maracasana,VU,B2ab(iii),TER33 - TER35 - TER39,,P.A.,2019,Reavaliação,
Rutaceae,Neoraputia micrantha Kallunki,Neoraputia micrantha,DD,,,,P.A.,2018,Nova avaliação,
Rutaceae,Neoraputia trifoliata (Engl.) Emmerich ex Kallunki,Neoraputia trifoliata,NT,,TER35,,P.A.,2019,Nova avaliação,
Rutaceae,Nycticalanthus speciosus Ducke,Nycticalanthus speciosus,CR,"B1ab(i,iii)+2ab(i,ii,iii)",,CR Lacuna,P.A.,2019,Reavaliação,
Rutaceae,Pilocarpus alatus C.J.Joseph ex Skorupa,Pilocarpus alatus,EN,B2ab(iii),,,P.A.,2020,Reavaliação,
Rutaceae,Pilocarpus carajaensis Skorupa,Pilocarpus carajaensis,EN,"B2ab(ii,iii,iv,v)",TER1,,P.A.,2019,Nova avaliação,
Rutaceae,Pilocarpus carajaensis Skorupa,Pilocarpus carajaensis,EN,"B2ab(ii,iii,iv,v)",TER1,,P.A.,2019,Nova avaliação,
Rutaceae,Pilocarpus grandiflorus Engl.,Pilocarpus grandiflorus,VU,"B2ab (ii, iii)",TER33 - TER35,,P.A.,2019,Nova avaliação,
Rutaceae,Pilocarpus microphyllus Stapf ex Wardlew.,Pilocarpus microphyllus,VU,A2cd,TER1 - TER33,,P.A.,2020,Reavaliação,
Rutaceae,Pilocarpus sulcatus Skorupa,Pilocarpus sulcatus,EN,"B2ab(i,ii,iii)",TER39,,P.A.,2019,Nova avaliação,
Rutaceae,Pilocarpus trachylophus Holmes,Pilocarpus trachylophus,EN,"A2c;B2ab(iii,v)",TER11 - TER39,,P.A.,2019,Reavaliação,
Rutaceae,Ravenia infelix Vell.,Ravenia infelix,NT,,TER32 - TER33,,P.A.,2019,Nova avaliação,
Rutaceae,Ravenia polygalaecalyx Ducke,Ravenia polygalaecalyx,DD,,,,P.A.,2019,Nova avaliação,
Rutaceae,Ravenia pseudalterna Ducke,Ravenia pseudalterna,DD,,,,P.A.,2018,Nova avaliação,
Rutaceae,Spiranthera atlantica Pirani,Spiranthera atlantica,DD,,TER33,,P.A.,2018,Nova avaliação,
Rutaceae,Ticorea froesii Kallunki,Ticorea froesii,VU,D2,TER2,,P.A.,2019,Nova avaliação,
Rutaceae,Zanthoxylum djalma-batistae (Albuq.) P.G.Waterman,Zanthoxylum djalma-batistae,LC,,,,P.A.,2019,Nova avaliação,
Rutaceae,Zanthoxylum gardneri Engl.,Zanthoxylum gardneri,LC,,TER1 - TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Rutaceae,Zanthoxylum kleinii (R.S.Cowan) P.G.Waterman,Zanthoxylum kleinii,LC,,TER19 - TER22 - TER24 - TER27 - TER35,,P.N.A.,2019,Nova avaliação,
Rutaceae,Zanthoxylum nemorale Mart.,Zanthoxylum nemorale,LC,,TER33 - TER35,,P.A.,2019,Nova avaliação,
Rutaceae,Zanthoxylum retusum (Albuq.) P.G.Waterman,Zanthoxylum retusum,EN,B2ab(iii),TER32,,P.A.,2019,Nova avaliação,
Rutaceae,Zanthoxylum unifoliolatum Groppo & Pirani,Zanthoxylum unifoliolatum,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",,,P.A.,2020,Nova avaliação,
Sabiaceae,Meliosma chartacea Lombardi,Meliosma chartacea,VU,"B2ab(i,ii,iii)",TER33 - TER35,,P.A.,2018,Nova avaliação,
Sabiaceae,Meliosma itatiaiae Urb.,Meliosma itatiaiae,VU,"B2ab(i,ii,iii)",TER20 - TER29,,P.A.,2018,Nova avaliação,
Salicaceae,Banara parviflora (A.Gray) Benth.,Banara parviflora,LC,,TER18 - TER19 - TER22 - TER24 - TER25 - TER26 - TER27 - TER32 - TER33,,P.N.A.,2018,Nova avaliação,
Salicaceae,Banara serrata (Vell.) Warb.,Banara serrata,LC,,TER10 - TER33 - TER35,,P.A.,2018,Nova avaliação,
Salicaceae,Casearia bahiensis Sleumer,Casearia bahiensis,LC,,TER33 - TER35,,P.A.,2018,Nova avaliação,
Salicaceae,Casearia catharinensis Sleumer,Casearia catharinensis,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Salicaceae,Casearia luetzelburgii Sleumer,Casearia luetzelburgii,LC,,TER32 - TER33 - TER39,,P.A.,2018,Nova avaliação,
Salicaceae,Casearia manausensis Sleumer,Casearia manausensis,LC,,,,P.A.,2018,Nova avaliação,
Salicaceae,Casearia melliodora Eichler,Casearia melliodora,LC,,TER30 - TER32,,P.A.,2018,Nova avaliação,
Salicaceae,Casearia murceana R. Marquete & Mansano,Casearia murceana,VU,D2,,,P.A.,2020,Nova avaliação,
Salicaceae,Casearia neblinae Sleumer,Casearia neblinae,DD,,,,P.A.,2020,Nova avaliação,
Salicaceae,Casearia obliqua Spreng.,Casearia obliqua,LC,,TER10 - TER18 - TER19 - TER20 - TER22 - TER24 - TER29 - TER32 - TER33 - TER35,,P.N.A.,2020,Nova avaliação,
Salicaceae,Casearia oblongifolia Cambess.,Casearia oblongifolia,LC,,TER12 - TER18 - TER30 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Salicaceae,Casearia paranaensis Sleumer,Casearia paranaensis,NT,B2,,,P.A.,2020,Reavaliação,
Salicaceae,Casearia selloana Eichler,Casearia selloana,LC,,TER10 - TER29 - TER33 - TER39,,P.N.A.,2019,Nova avaliação,
Salicaceae,Macrothumia kuhlmannii (Sleumer) M.H.Alford,Macrothumia kuhlmannii,LC,,TER33 - TER35,,P.A.,2018,Nova avaliação,
Salicaceae,Xylosma glaberrima Sleumer,Xylosma glaberrima,VU,"B2ab(i,ii,iii,iv)",TER19 - TER20 - TER32 - TER33,,P.A.,2019,Reavaliação,
Santalaceae,Acanthosyris paulo-alvinii G.M. Barroso,Acanthosyris paulo-alvinii,CR,A2c,TER35,CR Lacuna,P.A.,2019,Reavaliação,
Sapindaceae,Alatococcus siqueirae Acev.-Rodr.,Alatococcus siqueirae,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Sapindaceae,Allophylus melanophloeus Radlk.,Allophylus melanophloeus,DD,,TER32,,P.A.,2018,Nova avaliação,
Sapindaceae,Allophylus membranifolius Radlk.,Allophylus membranifolius,DD,,TER32,,P.A.,2018,Nova avaliação,
Sapindaceae,Cupania castaneaefolia Mart.,Cupania castaneaefolia,DD,,,,P.A.,2018,Nova avaliação,
Sapindaceae,Cupania concolor Radlk.,Cupania concolor,NT,,TER19 - TER20 - TER29 - TER32,,P.A.,2019,Reavaliação,
Sapindaceae,Cupania crassifolia Radlk.,Cupania crassifolia,EN,B2ab(iii),TER33 - TER35,,P.A.,2019,Nova avaliação,
Sapindaceae,Cupania furfuracea Radlk.,Cupania furfuracea,NT,,TER18 - TER20 - TER29 - TER32 - TER33 - TER35,,P.A.,2019,Reavaliação,
Sapindaceae,Cupania impressinervia Acev.-Rodr.,Cupania impressinervia,LC,,TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Sapindaceae,Cupania ludowigii Somner & Ferrucci,Cupania ludowigii,LC,,TER10 - TER20 - TER29 - TER30 - TER32 - TER33 - TER39,,P.N.A.,2018,Nova avaliação,
Sapindaceae,Cupania moraesiana Guarim,Cupania moraesiana,CR,B1ab(iii)+2ab(iii),TER10,,P.A.,2020,Nova avaliação,
Sapindaceae,Cupania olivacea Gleason & A.C.Sm.,Cupania olivacea,DD,,TER1,,P.A.,2018,Nova avaliação,
Sapindaceae,Cupania racemosa (Vell.) Radlk.,Cupania racemosa,LC,,TER10 - TER18 - TER30 - TER32 - TER33 - TER35,,P.N.A.,2018,Nova avaliação,
Sapindaceae,Cupania rugosa Radlk.,Cupania rugosa,LC,,TER10 - TER12 - TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Sapindaceae,Cupania tenuivalvis Radlk.,Cupania tenuivalvis,LC,,TER10 - TER19 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Sapindaceae,Cupania zanthoxyloides Radlk.,Cupania zanthoxyloides,LC,,TER10 - TER18 - TER19 - TER20 - TER29 - TER33,,P.N.A.,2018,Nova avaliação,
Sapindaceae,Diatenopteryx grazielae Vaz & Andreata,Diatenopteryx grazielae,LC,,TER35 - TER39,,P.N.A.,2019,Nova avaliação,
Sapindaceae,Matayba cristae Reitz,Matayba cristae,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Sapindaceae,Matayba grandis Radlk.,Matayba grandis,LC,,TER10 - TER30 - TER32 - TER33,,P.A.,2018,Nova avaliação,
Sapindaceae,"Matayba livescens (Radlk.) R. L. G. Coelho, V. C. Souza & Ferrucci",Matayba livescens,NT,,TER32 - TER33,,P.A.,2019,Nova avaliação,
Sapindaceae,Matayba mollis Radlk.,Matayba mollis,LC,,TER10,,P.N.A.,2019,Nova avaliação,
Sapindaceae,"Matayba obovata R. L. G. Coelho, V. C. Souza & Ferrucci",Matayba obovata,LC,,TER20,,P.A.,2018,Nova avaliação,
Sapindaceae,Matayba punctata (Cambess.) Radlk.,Matayba punctata,NT,B1ab(iii),TER10 - TER39,,P.A.,2019,Nova avaliação,
Sapindaceae,Matayba sylvatica (Casar.) Radlk.,Matayba sylvatica,LC,,TER10 - TER30 - TER32 - TER33,,P.A.,2018,Nova avaliação,
Sapindaceae,Melicoccus espiritosantensis Acev.-Rodr.,Melicoccus espiritosantensis,EN,"B1b(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",TER33,,P.A.,2019,Reavaliação,
Sapindaceae,Talisia douradensis Acev.-Rodr.,Talisia douradensis,DD,,,,P.A.,2018,Nova avaliação,
Sapindaceae,Talisia ghilleana Acev.-Rodr.,Talisia ghilleana,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Sapindaceae,Talisia granulosa Acev.-Rodr.,Talisia granulosa,CR,B1ab(iii)+2ab(iii),,CR Lacuna,P.A.,2020,Nova avaliação,
Sapindaceae,Talisia marleneana (Guarim) Acev.- Rodr.,Talisia marleneana,LC,,,,P.A.,2018,Nova avaliação,
Sapindaceae,Talisia parviflora Acev.-Rodr.,Talisia parviflora,VU,D2,,,P.A.,2019,Nova avaliação,
Sapindaceae,Talisia subalbens (Mart.) Radlk.,Talisia subalbens,NT,B1,,,P.A.,2020,Reavaliação,
Sapindaceae,Toulicia crassifolia Radlk.,Toulicia crassifolia,LC,,TER12,,P.N.A.,2019,Nova avaliação,
Sapindaceae,Toulicia laevigata Radlk.,Toulicia laevigata,LC,,TER10 - TER32 - TER33,,P.A.,2018,Nova avaliação,
Sapindaceae,Toulicia stans (Schott) Radlk.,Toulicia stans,CR,B2ab(iii),TER32 - TER33,,P.A.,2019,Nova avaliação,
Sapindaceae,Toulicia subsquamulata Radlk.,Toulicia subsquamulata,VU,B2ab(iii),TER33,,P.A.,2019,Nova avaliação,
Sapotaceae,Chromolucuma apiculata Alves-Araújo & M.Alves,Chromolucuma apiculata,DD,,TER35,,P.A.,2018,Nova avaliação,
Sapotaceae,Chrysophyllum imperiale (Linden ex K.Koch & Fintelm.) Benth. & Hook.,Chrysophyllum imperiale,EN,"B2ab(i,ii,iii,iv,v)",TER20 - TER32 - TER35,,P.A.,2019,Reavaliação,
Sapotaceae,Chrysophyllum januariense Eichler,Chrysophyllum januariense,NT,,TER32 - TER33,,P.A.,2019,Reavaliação,
Sapotaceae,Chrysophyllum splendens Spreng.,Chrysophyllum splendens,NT,,TER33 - TER35,,P.A.,2019,Reavaliação,
Sapotaceae,Chrysophyllum viride Mart. & Eichler,Chrysophyllum viride,NT,,TER20 - TER32 - TER33 - TER35,,P.A.,2019,Reavaliação,
Sapotaceae,Chrysophyllum wilsonii T.D.Penn.,Chrysophyllum wilsonii,EN,B1ab(iii)+2ab(iii),,,P.A.,2020,Nova avaliação,
Sapotaceae,Manilkara dardanoi Ducke,Manilkara dardanoi,CR,D,,,P.A.,2020,Reavaliação,
Sapotaceae,Manilkara longifolia (A.DC.) Dubard,Manilkara longifolia,NT,,TER33 - TER35,,P.A.,2019,Reavaliação,
Sapotaceae,Manilkara maxima T.D.Penn.,Manilkara maxima,EN,"B2ab(i,ii,iii,iv,v)",TER35,,P.A.,2019,Reavaliação,
Sapotaceae,Manilkara multifida T.D.Penn.,Manilkara multifida,NT,,TER33 - TER35,,P.A.,2020,Reavaliação,
Sapotaceae,Micropholis emarginata T.D.Penn.,Micropholis emarginata,NT,,TER35 - TER39,,P.A.,2019,Reavaliação,
Sapotaceae,Micropholis splendens Gilly ex Aubrév.,Micropholis splendens,EN,"B2b(i,ii,iii)",,,P.A.,2020,Reavaliação,
Sapotaceae,Pouteria andarahiensis T.D.Penn.,Pouteria andarahiensis,NT,,TER39,,P.A.,2019,Reavaliação,
Sapotaceae,Pouteria atlantica Alves-Araújo & M.Alves,Pouteria atlantica,CR,B1ab(iii),TER35,,P.A.,2019,Nova avaliação,
Sapotaceae,Pouteria bapeba T.D.Penn.,Pouteria bapeba,EN,"B2ab(i,ii,iii,iv,v)",TER33 - TER35,,P.A.,2019,Reavaliação,
