"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","infraspecificEpithet","fieldNumber","individualCount"
"1316","2017-11-17 14:34:20-02","UFMT","UFMT","23745","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Borba, A.; Silva, E.","2000","11","09",NA,"Brasil",NA,NA,"Árvore 4m , folhas compostas, frutos verdes imaturos.; Cerrado; solo argilo arenoso.",NA,"s.n.",NA,NA,"A.DC.",NA,"Mato Grosso","Chapada dos Guimarães","Fazenda Invernada- Chapada dos Guimaraes.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1317","2017-11-17 14:34:20-02","UFMT","UFMT","25042","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Amorim Neto, L.; Aragona, M.; Paroli, F.T.","1999","11","19",NA,"Brasil",NA,NA,"Arbusto, ca de 2,5m fruto pubescente, esverdeado, imaturo.; cerrado.",NA,"987",NA,NA,"A.DC.","Santos, M.F.","Mato Grosso","Chapada dos Guimarães","PARNA Chapada dos Guimaraes, Fazenda Pombal.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2008","08",NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1318","2017-11-17 14:34:20-02","UFMT","UFMT","17128","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Macedo, M.; Ferreira, A.R.; Silva, A.","1997","11","14",NA,"Brasil",NA,NA,"Arbusto, folhas grossas pilosas alternadas, frutos imaturas, pilosas esverdeadas.; Cerrado; solo arenoso argiloso.",NA,"6102",NA,NA,"A.DC.",NA,"Mato Grosso","Chapada dos Guimarães","Rod. Chapada -Nova Brasilândia.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"1319","2017-11-17 14:34:20-02","UFMT","UFMT","28407","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Rozza, A.","1997",NA,NA,NA,"Brasil",NA,NA,NA,NA,"483",NA,NA,"A.DC.","Santos, M.F.","Mato Grosso","Cocalinho",NA,"-50.9958000183105","-14.3971996307373",NA,NA,NA,NA,NA,"2008","08",NA,"293587","auto",NA,NA,NA,NA,NA,NA
"1320","2017-11-17 14:34:20-02","UFMT","UFMT","20921","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Nonato, P.; Amorim Neto, L.","1998","09","29",NA,"Brasil",NA,NA,"Folhas pubescentes (sup) lisa e na (inf) com frutos verdes.; cerrado.",NA,"3229",NA,NA,"A.DC.",NA,"Mato Grosso","Cuiabá",NA,"-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"1321","2017-11-17 14:34:20-02","UFMT","UFMT","11840","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Amorim Neto, L.","1996","09","17",NA,"Brasil",NA,NA,"Arvoreta de ca 1,80cm de altura, folha jovem pilosa, flor esverdeada. Ocorre em grande quantidade na área.; Cerrado pertubado; solo cascalhoso.",NA,"551",NA,NA,"A.DC.",NA,"Mato Grosso","Cuiabá","Cuiabá proximidades do Jardim Itália.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"1322","2019-12-18 18:37:26-03","UFMT","UFMT","3202","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Oliveira-Filho, A.T.","1984","11","04",NA,"Brasil",NA,NA,"Árvore ca 4m altura, frutos verde-ferrugineos.; cerrado.",NA,"231",NA,NA,"A.DC.","Santos, M.F.","Mato Grosso","Cuiabá","Km 14 rodovia Cuiabá-Chapada dos Guimarães.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,"2008","08",NA,"74875","auto",NA,NA,NA,NA,NA,NA
"1323","2017-11-17 14:34:20-02","UFMT","UFMT","20571","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pasa, M.C.; Lopes, M.","1988","12","07",NA,"Brasil",NA,NA,"Árvore de 4m de altura com frutos imaturos.; Cerrado, solo pedregoso.",NA,"15",NA,NA,"A.DC.","Amorim Neto, L.","Mato Grosso","Cuiabá","Sítio Urumbamba- Vale do Árica.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,"1998",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"1324","2018-10-03 21:33:20-03","UFMT","UFMT","18587","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Darvin; Antônio","1997","01","15",NA,"Brasil",NA,NA,"Árvore, folhas alternadas pilosas.",NA,"13",NA,NA,"A.DC.",NA,"Mato Grosso","Cuiabá","Zoológico- campus UFMT Cuiabá.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"1325","2017-11-17 14:34:20-02","UFMT","UFMT","38693","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Carniello, M.A.; Mello, A.R.","2008","01","07",NA,"Brasil",NA,NA,"Arbóreo, folha simples, alternas,elípticas e ovais, base obtusa, ápice obtuso a acuminado, pubescentes em ambas as faces quando jovem, frutas axilas,verdes ainda jovem, bordo levemente ondulado, glabrescente, baga globosa, ramos jovens pubescentes a",NA,"1642",NA,NA,"A.DC.",NA,"Mato Grosso","Figueirópolis D'Oeste","Faz Stª Tereza.","-58.7402992248535","-15.4449996948242",NA,NA,NA,NA,NA,NA,NA,NA,"33211","auto",NA,NA,NA,NA,NA,NA
"1326","2018-12-06 13:43:28-02","UFMT","UFMT","18562","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Macedo, M.; Somavilla, N.; Loureiro, R.; Lopes, I.C.","1997","11","01",NA,"Brasil",NA,NA,"Árvore +/- 4m, folhas alternas, fruto imaturo, piloso amarronzado.; Cerrado; solo argilo arenoso.",NA,"6264",NA,NA,"A.DC.","Amorim Neto, L.","Mato Grosso","Nobres","Faz. Paulista.","-56.3274993896484","-14.7202997207642",NA,NA,NA,NA,NA,"1997","12","02","176011","auto",NA,NA,NA,NA,NA,NA
"1327","2017-11-17 14:34:20-02","UFMT","UFMT","19438","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Bieski, I.G.C.; Amorim Neto, L.","2009","12","10",NA,"Brasil",NA,NA,"Arbusto ca 2m de altura, frutos imaturos esverdeados.; Cerrado; solo argiloso arenoso.",NA,"54",NA,NA,"A.DC.",NA,"Mato Grosso","Poconé","Comunidade de Campinha de Pedra, beira de estrada, MT 451.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"1328","2018-07-17 19:03:36-03","UFMT","UFMT","11842","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pantanal de Poconé","1988","09","15",NA,"Brasil",NA,NA,"Amostra retirada para Atlas Palinológico.; Arbusto de 3m de altura.; cerrado.",NA,"124",NA,NA,"A.DC.","Santos, M.F.","Mato Grosso","Poconé","Estrada Poconé-Boqueirão, cerca de 9km de Poconé após o rio Saracura.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,"2008","08",NA,"200792","auto",NA,NA,NA,NA,NA,NA
"1329","2018-07-17 19:03:36-03","UFMT","UFMT","11838","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pantanal de Poconé","1988","05","27",NA,"Brasil",NA,NA,"Arbusto de ca de 4m, frutos globosos, verdes quando jovens, amarelos quando maduros.; Margem da estrada.",NA,"65",NA,NA,"A.DC.","Santos, M.F.","Mato Grosso","Poconé","Estrada Poconé-Porto Cercado, cerca de 25 Km após o Rio Bento Gomes.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,"1988","08",NA,"200792","auto",NA,NA,NA,NA,NA,NA
"1330","2017-11-17 14:34:20-02","UFMT","UFMT","19342","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Ferreira, A.R.; Oliveira, D.","1998","11","08",NA,"Brasil",NA,NA,"Árvore 2m de altura, folhas opostas, frutos verdes imaturos.; Cerrado, arenoso.",NA,"38",NA,NA,"A.DC.",NA,"Mato Grosso","Poconé","Mangabol-Reserva do borda.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"1331","2018-11-27 18:13:59-02","UFMT","UFMT","11839","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pantanal de Poconé","1988","09","15",NA,"Brasil",NA,NA,"Arbusto de 3m.; cerrado.",NA,"124",NA,NA,"A.DC.","Santos, M.F.","Mato Grosso","Poconé","Poconé estrada Poconé-Boqueirão, cerca de 9km de Poconé após o Rio Saracura.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,"2008","08",NA,"200792","auto",NA,NA,NA,NA,NA,NA
"1332","2021-02-12 18:59:16-03","UFMT","UFMT","17479","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Cunha, C.N.; Santos, B.G.; et al","1997","10","23",NA,"Brasil",NA,NA,"Árvore de 6m.; Cerrado; solo arenoso.",NA,"3305",NA,NA,"A.DC.","Santos, M.F.","Mato Grosso","Poconé","Rodovia Poconé/Porto Cercado.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,"2008","08",NA,"200792","auto",NA,NA,NA,NA,NA,NA
"1333","2018-11-21 20:31:07-02","UFMT","UFMT","28032","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Nogueira, H.B.; Rebellato, L.; Lima-Júnior, G.A.","2004","04","28",NA,"Brasil",NA,NA,"Arbórea 3,5m.; Campo em regeneração.",NA,"293",NA,NA,"A.DC.","Santos, M.F.","Mato Grosso","Poconé","Sesc Pantanal.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,"1988","08",NA,"200792","auto",NA,NA,NA,NA,NA,NA
"1334","2017-11-17 14:34:20-02","UFMT","UFMT","36117","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Santos Junior, T.S.; Silva, E.","2005","11","26",NA,"Brasil",NA,NA,"Árvore, folhas simples alternas, com frutos verdes imaturos.; Cerrado rupestre.",NA,"28",NA,NA,"A.DC.",NA,"Mato Grosso","Rosário Oeste","Fazenda Panflora.","-56.4275016784668","-14.8360996246338",NA,NA,NA,NA,NA,NA,NA,NA,"187324","auto",NA,NA,NA,NA,NA,NA
"1335","2017-11-17 14:34:20-02","UFMT","UFMT","41246","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Silva, J.E.; Ribeiro, R.V.","2014","02","05",NA,"Brasil",NA,NA,"Arbóreo.; cerrado.",NA,"045/155",NA,NA,"A.DC.",NA,"Mato Grosso","São Félix do Araguaia","São Félix do Araguia.","-50.6693992614746","-11.6171998977661",NA,NA,NA,NA,NA,NA,NA,NA,"290331","auto",NA,NA,NA,NA,NA,NA
"1336","2017-11-17 14:34:20-02","UFMT","UFMT","2193","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Cordeiro, I.; Catharino, E.L.M.; Ribeiro, W.; Simonetti, C.; Machado, C.","1992","11","22",NA,"Brasil",NA,NA,"Arbusto 1,3m alt. , frutos imaturos verdes.; Cerrado sensu-stricto, colinas de arenitos caiuá.",NA,"1068",NA,NA,"A.DC.","Catharino, E.L.M.","Mato Grosso do Sul","Bataguaçu","Estrada entre Bataguaçu e Brasilândia, Fazenda Santa Encarnação.","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA
"1337","2019-03-19 18:18:43-03","UFMT","UFMT","44292","S","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Lima, A.S.; Gonçalves, S.R.A.","2019","01","17",NA,"Brasil",NA,NA,"Árvore , folhas com presença de tricomas, frutos secos de cor verde e tomentosos quando imaturos que ficam amarelo na maturação",NA,"HAF153",NA,NA,"(Mart.) B. Walln.","Lima, A.S.","Mato Grosso","Cuiabá","Amostra coleta em Cuiabá, período de seca, Nascente 201","-57.119194","-15.536989",NA,NA,NA,"-57.119194","-15.536989","2019","02","20",NA,NA,NA,NA,NA,NA,NA,NA
"1338","2021-03-04 15:42:50-03","IF","SPSF","49635","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","N.M.Ivanauskas & F.M.Souza & G.Santos","2014","11","26","América do Sul","Brasil",NA,NA,"COLETA: Árvore, 6 m de altura. Frutos imaturos.; GEOGRAFIA: Regeneração de Cerrado em área de Interflúvio. Na margem de talhão de Pinus.;",NA,"6720","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","SP","Buri","Estação Experimental de Buri","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,NA,"2019","10","15","28249","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1339","2021-03-04 15:42:50-03","IF","SPSF","16081","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","J.R.Guillaumon","1993","01","24","América do Sul","Brasil",NA,NA,"COLETA: Porte arbóreo. Cod. 32.; GEOGRAFIA: Pelo Chapadão.;",NA,"s/n","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","SP","Pedregulho","Parque Estadual das Furnas","-47.4700012207031","-20.25",NA,NA,NA,NA,NA,"2019","10","15","27552","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1340","2021-03-04 15:42:50-03","IF","SPSF","23100","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","E.E.Macedo","1997","11","22","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta de 2 m de altura. Frutos.; GEOGRAFIA: Cerrado. Solo arenoso.;",NA,"319","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,NA,"2019","10","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1341","2021-03-04 15:42:50-03","IF","SPSF","42942","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","N.Guerin & G.Durigan & E.Furlan","2008","09","23","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 1,5 m. Flores verdes.; GEOGRAFIA: Cerrado típico com invasão de Braquiárias, Gordura e Pinus esparso.;",NA,"151","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","SP","Águas de Santa Bárbara","Estação Ecológica Águas de Sta.Bárbara","-49.22","-22.813611",NA,NA,NA,NA,NA,"2019","10","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1342","2021-03-04 15:42:50-03","IF","SPSF","49444","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","N.M. Ivanauskas & M.I.A.Matos & F.M. de Souza & F.R. Silva","2015","02","03","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 2 m de altura. Frutos na carpoteca.; GEOGRAFIA: Cerrado.;",NA,"6730","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","SP","Batatais","Floresta Estadual de Batatais","-47.585","-20.890833",NA,"898","898",NA,NA,"2019","10","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1343","2021-03-04 15:42:50-03","IF","SPSF","53401","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","F.A.R.D.P. Arzolla et al.","2014","11","05","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 1 m de altura. Flores e botões verdes.; GEOGRAFIA: Vegetação de Campo.;",NA,"1767","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","SP","Itararé","Estação Experimental de Itararé","-49.178889","-24.223889",NA,"980","980",NA,NA,"2019","10","15",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1344","2021-03-04 15:42:50-03","IF","SPSF","08995","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","O. Cesar et al.","1984","10","22","América do Sul","Brasil",NA,NA,"COLETA: Arbusto de até 2 m de altura. DAP - 10 cm. Frutos verdes.; GEOGRAFIA: Próx. Ilha Solteira.;",NA,"299","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","MS","Selviria",NA,"-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,NA,"2019","10","15","74358","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1345","2021-03-04 15:42:50-03","IF","SPSF","48189","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Dirceu de Souza & E.L.Longhi & I.L.Lima","2014","02","06","América do Sul","Brasil",NA,NA,"COLETA: Nome Vulgar - Caqui do Cerrado. SPSFw 6347 - Frutos na Carpoteca.; GEOGRAFIA: Cerradão.;",NA,"s/n","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","MS","Selvíria","Fazenda Alecrim","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,NA,"2019","10","15","74358","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1346","2021-03-04 15:42:50-03","IF","SPSF","23615","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","G.Durigan & O.T. Aguiar & J.A.Pastore","1993","10","18","América do Sul","Brasil",NA,NA,"COLETA: Porte arbóreo. Ex. Assis-353.; GEOGRAFIA: Sub-bosque de Eucalyptus. Cabeceira do Rio Palmitalzinho.;",NA,"s/n","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","SP","Assis","Estação Experimental de Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"2019","10","15","23972","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1347","2021-03-04 15:42:50-03","IF","SPSF","15646","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","G.Durigan",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: Arvoreta.; GEOGRAFIA: Cerradão. 185.;",NA,"s/n","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","SP","Assis","Estação Experimental de Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"2019","10","15","23972","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1348","2021-03-04 15:42:50-03","IF","SPSF","10586","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","A.Celso","1986","05","20","América do Sul","Brasil",NA,NA,"COLETA: Arbusto de 1,5 m de altura. Planta 92.; GEOGRAFIA: Trilha 1 do Cerrado.;",NA,"s/n","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","SP","Assis","Estação Experimental do Instituto Florestal","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"2019","10","15","23972","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1349","2021-03-04 15:42:50-03","IF","SPSF","10804","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","A.Celso","1986","11","21","América do Sul","Brasil",NA,NA,"COLETA: Arbustivo, com 1,5 m de altura. Fruto tomentoso. Material nº 129.; GEOGRAFIA: Trilha 1, atrás do pomar de sementes.;",NA,"s/n","Magnoliophyta","Ebenales","((Mart.)) B.Walln.","I.S. Marques","SP","Assis","Estação Experimental do Instituto Florestal","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"2019","10","15","23972","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1350","2017-09-11 16:26:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Annona","lasiocalyx","Annona lasiocalyx","Martius, CFP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"s.n.",NA,NA,"Mart.",NA,"São Paulo","Iperó","Crescit in silvis ad margines camporum prope Ypanema","-47.69","-23.35",NA,NA,NA,"-47.69","-23.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2017-09-11 16:26:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Annona","lasiocalyx","Annona lasiocalyx","Sellow, F",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"s.n.",NA,NA,"Mart.",NA,"São Paulo","Iperó","Crescit in silvis ad margines camporum prope Ypanema","-47.69","-23.35",NA,NA,NA,"-47.69","-23.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2014-12-02 13:52:05-02","CAS","CAS-BOT","409754","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","2009","2",NA,"South America","Brazil",NA,NA,"Tree to 5 m tall with rough bark. Immature fruits dark green. Seeds 3-4 per fruit. Seed coat black-brown with white endosprem. Fruits parasitized by beetle larvae. Common.",NA,"9484","Magnoliophyta","Ebenales",NA,NA,"Goiás",NA,"Municipio Pirenópolis. Parque Estadual da Serra dos Pirineus. 18 km from Pirenópolis en route to Pico dos Pireneus.","-48.83704","-15.7912",NA,"1334",NA,"48.83704° W","15.7912° S",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1353","2020-12-21 10:14:38-03","UNEMAT","NX-FANEROGAMAS","943","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","burchellii","Diospyros burchellii",NA,"1999","11","05",NA,"Brasil",NA,NA,"Caule com fissuras longitudinais.[HABITAT=Cerrado]",NA,"ES390",NA,NA,"Hiern.","Lima E.S.","Mato Grosso","Nova Xavantina","Fazenda da Serra. Córrego Lagedo. Comunidade Cachoeira.","-52.43","-14.53",NA,NA,NA,"-52.43","-14.53","1999","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","2020-12-21 10:14:38-03","UNEMAT","NX-FANEROGAMAS","944","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","burchellii","Diospyros burchellii",NA,"1997","01","09",NA,"Brasil",NA,NA,"[HABITAT=Cerrado]",NA,"ES21",NA,NA,"Hiern.",NA,"Mato Grosso","Nova Xavantina","Fazenda Boa Esperança. Transecto 01 (reconstituição).","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA
"1355","2020-10-26 09:32:14-03","UNEMAT","NX-FANEROGAMAS","4753","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Marimon B.S., Lima H.S.; Franczak D.D.","2003","10","07",NA,"Brasil",NA,NA,"Comum. Casca com placas rígidas. Entrecasca preta.[HABITAT=Cerrado s.s.]",NA,"BS693",NA,NA,"A. DC.","Marimon B.S.","Mato Grosso","Ribeirão Cascalheira","Fazenda Marruá.","-51.09","-12.66",NA,NA,NA,"-51.09","-12.66","2003","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","2020-10-26 09:32:14-03","UNEMAT","NX-FANEROGAMAS","948","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida",NA,"1999","09","25",NA,"Brasil",NA,NA,"Casca suberosa. Fruto imaturo.[HABITAT=Cerrado s.s.]",NA,"214",NA,NA,"A. DC. B. Wallnöfer","Viana, R. H. O.","Mato Grosso","Nova Xavantina","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Fim da Trilha do Pequi.","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,"2015","06","22","79739","auto",NA,NA,NA,NA,NA,NA
"1357","2020-10-26 09:32:14-03","UNEMAT","NX-FANEROGAMAS","947","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida",NA,"1999","11","01",NA,"Brasil",NA,NA,"Casca suberosa escura. Fruto imaturo.[HABITAT=Cerrado s.s.]",NA,"227",NA,NA,"A. DC.",NA,"Mato Grosso","Nova Xavantina","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Trilha do Pequi.","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA
"1358","2020-10-26 09:32:14-03","UNEMAT","NX-FANEROGAMAS","942","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida",NA,"2001","02","05",NA,"Brasil",NA,NA,"Frutos pilosos.[HABITAT=Cerrado s.s.]",NA,"6",NA,NA,"A. DC.","Schrader B.","Mato Grosso","Nova Xavantina","Fazenda de propriedade de Rosalino Musselin.","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA
"1359","2020-10-26 09:32:14-03","UNEMAT","NX-FANEROGAMAS","3747","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fernandes-Bulhão C., Stefanello D.; Fragas-Silva E.","2003","10","13",NA,"Brasil",NA,NA,"Casca grossa com profundas fendas longitudinais. Entrecasca vermelha. Botões florais, flores femininas.[HABITAT=Cerrado s.s.]",NA,"CFB298",NA,NA,"A. DC.",NA,"Mato Grosso","Ribeirão Cascalheira","Barreira Amarela. P. 23 / Q. IV.","-51.8241996765137","-12.9416999816895",NA,NA,NA,NA,NA,NA,NA,NA,"106632","auto",NA,NA,NA,NA,NA,NA
"1360","2020-10-26 09:32:14-03","UNEMAT","NX-FANEROGAMAS","3777","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fernandes-Bulhão C., Stefanello D.; Fragas-Silva E.","2003","10","13",NA,"Brasil",NA,NA,"Casca grossa com placas irregulares. Entrecasca avermelhada. Frutos jovens.[HABITAT=Cerrado s.s.]",NA,"CFB288",NA,NA,"A. DC.","B. Wallnöfer (W)","Mato Grosso","Ribeirão Cascalheira","Barreira Amarela. Próximo ao ponto 09.","-51.8241996765137","-12.9416999816895",NA,NA,NA,NA,NA,"2015","06","22","106632","auto",NA,NA,NA,NA,NA,NA
