"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"2477","2020-07-29 09:05:51-03","UnB","UB","113051","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Delprete, PG; et al.","9860","2006","07","08","Brasil","Goiás","Pirenópolis","Fazenda Quebra Rabicho, propriedade de Duila Oliveira cz. 20km de Pirenópolis, Córrego Contenas","-49.048611","-15.748056","-49.048611","-15.748056",NA,"Arvoreta 3m, crescendo na sombra das árvores. Folhas subcoriáceas. Ráquis verde-claro. Frutos suculentos, passando de laranja-claro a vermelho quando maduro; Floresta de galeria na beira do córrego, com copa de 15-20m","UB0120091","950","950",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"2478","2019-11-01 15:09:39-03","UnB","UB","113159","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Kirkbride Junior, JH","4420","1981","09","11","Brasil","Distrito Federal","Brasília","Córrego da Onça, Fazenda Água Limpa, campo experimental da Universidade de Brasília","-47.9","-15.95","-47.9","-15.95",NA,"Arbusto de 1 a 5 m; corolas brancas, frutos laranjados até vermelhos até cor de vinho; Mata ciliar molhada",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,"2012","02",NA,NA,NA,NA,NA
"2479","2019-11-01 15:09:39-03","UnB","UB","113170","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Kirkbride Junior, JH","4900","1982","09","21","Brasil","Distrito Federal","Brasília",NA,"-47.85","-15.874444","-47.85","-15.874444",NA,"Botões brancos.; Árvore 4m; Mata ciliar.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride Junior, JH",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA
"2480","2019-11-01 15:09:39-03","UnB","UB","113171","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Koury, GS","22","1979","04","26","Brasil","Distrito Federal","Núcleo Bandeirante","EPIA 9,4km WSW do cnetro de Brasília",NA,NA,NA,NA,NA,"Flores com corolas brancas; frutos maduros cor vinho.; Árvore 4m; Brejo.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride Junior, JH",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA
"2481","2019-11-01 15:09:39-03","UnB","UB","155111","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Pires, JM; Silva, NT; Souza, R","9452","1963","04","26","Brasil","Distrito Federal",NA,"Granja Rui Malta, córrego Sobradinho.",NA,NA,NA,NA,NA,"Árvore de 2,5m; frutos amarelos, depois avermelhados.; Mata ciliar.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"2482","2019-11-01 15:09:39-03","UnB","UB","155114","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Mori, SA; Killip, EP; Carvalho, AM; Euponino, A","12146","1979","07","06","Brasil","Bahia","Santa Cruz Cabrália","A 5km a W de Sta. Cruz.","-39.05","-16.266667","-39.05","-16.266667",NA,"Restinga.",NA,"50","50",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride Junior, JH",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA
"2483","2019-11-01 15:09:39-03","UnB","UB","155121","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Belém, RP","1750","1965","09","08","Brasil","Bahia",NA,"Margem da Rodovia Camacan-Canavieiras, 32km W de Canavieiras.",NA,NA,NA,NA,NA,"Arbusto de 3m; pedúnculos brancos, frutos verdes.; Restinga.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"2484","2019-11-01 15:09:39-03","UnB","UB","155123","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","França","538","1991","07","20","Brasil","Bahia","Tancredo Neves","Corte de Pedra.",NA,NA,NA,NA,NA,"Árvore, brejo, flores brancas, fruto maduro amarelo-avermelhado.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"2485","2019-11-01 15:09:39-03","UnB","UB","155134","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Gusmão, EF","459","1980","04","20","Brasil","Bahia",NA,"Morro São Paulo.",NA,NA,NA,NA,NA,"Arbusto de flores alvas.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2486","2019-11-01 15:09:39-03","UnB","UB","179667","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4286","2012","03","26","Brasil","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.078333","-17.721389","-50.078333","-17.721389",NA,"Convênio UnB/Oxford; Arbusto 1,8m; Mata ciliar com emergentes de até 25m",NA,"478","478",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2487","2019-11-01 15:09:39-03","UnB","UB","193969","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Fernandes, MH; Pereira, JB","117","2012","07","12","Brasil","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II.","-47.637778","-15.765278","-47.637778","-15.765278",NA,"Coletada na borda da mata.; Árvore com cerca de 4m de altura. Fruto vermelho.; Mata de galeria inundável. Relevo plano. Solo hidromórfico.",NA,"958","958",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2488","2019-11-01 15:09:39-03","UnB","UB","194633","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Fernandes, MH; et al.","22","2012","02","07","Brasil","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II","-47.640833","-15.764167","-47.640833","-15.764167",NA,"Árvore 3m. Fruto verde escuro (imaturo); Mata de galeria. Relevo plano. Solo argiloso com serrapilheira",NA,"954","954",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Fernandes, MH",NA,NA,NA,"2012","03",NA,NA,NA,NA,NA
"2489","2019-11-01 15:09:39-03","UnB","UB","194924","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Fernandes, MH","257","2012","10","25","Brasil","Distrito Federal","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II","-47.6375","-15.766111","-47.6375","-15.766111",NA,"Arbusto 3m; Mata de galeria inundável. Relevo plano. Solo hidromórfico",NA,"960","960",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Fernandes, MH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2490","2019-11-01 15:09:39-03","UnB","UB","43931","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Plowman, TC","8302","1980","02","02","Brasil","Tocantins","Presidente Kennedy","Fazenda Primavera","-48.616667","-3.416667","-48.616667","-3.416667",NA,".",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2491","2020-07-29 09:05:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Plowman, T; Davidse, G; Rosa, NA; Rosário, CS; Santos, MR","9352","1980","02","29","Brasil","Maranhão","Imperatriz","Bananal, 15km. South of Imperatriz along Balém-Braspilia highway (BR010)","-47.433333","-5.666667","-47.433333","-5.666667",NA,"Treelet 5m. tall in open swamp along stream. Fruits green to orange; Area of cerrado vegetation with deep, sandy, rusty red soil","UB0120092",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride Junior, J",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA
"2492","2019-11-01 15:09:39-03","UnB","UB","3886","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Ramos, PCM","234","1990","10","26","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, próximo ao Córrego Bananal","-47.933333","-15.883333","-47.933333","-15.883333",NA,"Arbusto sub bosque.; Arbusto 1,6m. Flor branca; .",NA,"1020","1250",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,"2012","02",NA,NA,NA,NA,NA
"2493","2019-11-01 15:09:39-03","UnB","UB","3938","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Ramos, PCM","266","1990","11","01","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, Córrego Capão Comprido","-47.933333","-15.883333","-47.933333","-15.883333",NA,"Casca lisa.; Árvore 4m x 4cm. Flor branca; Mata úmida com euterpes, Xylopias, Virolas.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA
"2494","2019-11-01 15:09:39-03","UnB","UB","43928","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Rizzo, JA","3356","1969","01",NA,"Brasil","Goiás",NA,"Rodovia GO-7 entre Goiânia e Guapó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2495","2019-11-01 15:09:39-03","UnB","UB","43929","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Rizzo, JA","9736","1974","03",NA,"Brasil","Goiás","Goiânia","Goiânia, Morro Santo Antônio","-49.2539","-16.6786","-49.2539","-16.6786",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2496","2019-11-01 15:09:39-03","UnB","UB","43932","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Irwin, HS","15548","1966","05","02","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2497","2019-11-01 15:09:39-03","UnB","UB","43934","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Irwin, HS","16373","1966","06","01","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Steyermark, JA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2498","2019-11-01 15:09:39-03","UnB","UB","45132","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Belém, RP","1958","1965","12","10","Brasil","Distrito Federal","Sobradinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2499","2019-11-01 15:09:39-03","UnB","UB","4518","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Munhoz, CBR","220","1995","01","14","Brasil","Distrito Federal","Brasília","Asa Norte em frente ao Cenargen/Embrapa","-47.9","-15.733333","-47.9","-15.733333",NA,"Arvoreta 3,5m. Fruto verde.; Mata de galeria.",NA,"1000","1000",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Munhoz, CBR",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA
"2500","2019-11-01 15:09:39-03","UnB","UB","6819","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Proença, CEB; Ratter, JA; Fonsêca Filho, J; Bridgewater, S; Simon, MF","1537a","1996","09","19","Brasil","Mato Grosso do Sul","Coxim","Reserva do Exército","-54.7","-18.5","-54.7","-18.5",NA,"Inflorescências jovens verdes.; Arbusto 1,8m; Mata ciliar do rio Taquari.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2501","2020-07-29 09:05:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Kirkbride, MCG","1661","1983","08","09","Brasil","Pará",NA,"Serra Norte do Carajás, 7km de N sentido Caldeirão, Noroeste",NA,NA,NA,NA,NA,"Arbusto 1.50-1.80m de altura. Flores brancas; Mata secundária","UB0120094","460","460",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2502","2019-11-01 15:09:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Walter, BMT","2212","1994","08","26","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa/UnB","-47.9","-15.933333","-47.9","-15.933333",NA,"Arvoreta (DAP = 3,4 cm; altura = 5 m). Inflorescência e flores brancas; Mata de Galeria do Córrego da Onça; coletada no final da mata a 150 m do córrego Taquara. Solo areno-argiloso no local; muita serrapilheira; semi encharcado na estação seca. Plan",NA,"1050","1050",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Nascimento, EA; Walter, BMT",NA,NA,NA,"1994","08","29",NA,NA,NA,NA
"2503","2019-11-01 15:09:39-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Paz, JRL; Faria, JEQ; Moreira, ALC; Zanatta, MRV","32","2015","12","10","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE (RECOR).","-47.882444","-15.941417","-47.882444","-15.941417",NA,"Árvore.; Mata ciliar.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Faria, JEQ",NA,NA,NA,"2015","12","12",NA,NA,NA,NA
"2504","2020-07-29 09:05:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Anderson, WR","10633","1974","02","08","Brasil","Pará",NA,"Alto Tapajós, Rio Cururú","-57.516667","-7.583333","-57.516667","-7.583333",NA,"Shrub 2-3m tall; fruit green; in forest and at edge of forest; Cerrado on hilliside of white sand and dense forest at base of hill","UB0120096","140","140",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride, JH",NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA
"2505","2020-07-29 09:05:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Davidse, G; Rosa, NA; Rosário, CS; Silva, MG","17933","1980","04","06","Brasil","Pará","Maracanã","Ca. 73 airline km NE of Castanhal. Campo Martins Pinheiro","-47.583333","-0.866667","-47.583333","-0.866667",NA,"In chade of gallery forest; tree 4m tall; fruit green to yellow to red; Savanna adjoining the village of Martins Pinheiro. Axonopus mixed tree savanna on dandy soil and adjoining gallery forest","UB0120097","50","50",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride, JH",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA
"2506","2019-11-01 15:09:39-03","UnB","UB","155122","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Belém, RP","3369","1967","03","01","Brasil","Bahia","Camamu",NA,"-39.1039009094238","-13.9447002410889",NA,NA,NA,"Árvore de 10m x 15cm de diâm.; flores brancas, estames arroxeados.; Mata costeira.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"33730","auto","2000",NA,NA,NA,NA,NA,NA
"2507","2019-11-01 15:09:39-03","UnB","UB","155139","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Hatschbach, G; Hatschbach, M; Ribas, OS","66070","1997","01","21","Brasil","Bahia","Correntina","Rio Correntina","-44.6366996765137","-13.3432998657227",NA,NA,NA,"Arbusto, 2.5m, flor alva.; Matinha à margem do rio encachoeirado.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"182507","auto","2007",NA,NA,NA,NA,NA,NA
"2508","2019-11-01 15:09:39-03","UnB","UB","155131","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Hatschbach, G; Silva, JM","62010","1995","03","17","Brasil","Bahia","Correntina","Rio Correntina.","-44.6366996765137","-13.3432998657227",NA,NA,NA,"Arbusto, 3m, flor alva.; Margem do rio.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Smith, SF",NA,"182507","auto","1995",NA,NA,NA,NA,NA,NA
"2509","2019-11-01 15:09:39-03","UnB","UB","155128","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Santos, TS","3413","1978","12","05","Brasil","Bahia","Ilhéus","Área do Cepec, quadra D. Plantação de cacau.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Árvorezinha, 5m de altura. Flores brancas, frutos imaturos, verdes.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride Junior, JH",NA,"61245","auto","1982",NA,NA,NA,NA,NA,NA
"2510","2019-11-01 15:09:39-03","UnB","UB","155116","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Carvalho, AM; Silva, LAM; Brito, HS","669","1981","04","26","Brasil","Bahia","Ilhéus","Estrada Pontal/Olivença, km5 ao S de Ilhéus.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Arvorezinha com ca. 6m de altura. Folhas discolor, lúcidas. Inflorescência alvas, pedúnculos e flores.; Restinga arbustiva e brejo.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride Junior, JH",NA,"61245","auto","1982",NA,NA,NA,NA,NA,NA
"2511","2019-11-01 15:09:39-03","UnB","UB","155136","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Silva, LAM; Hage, JL; Brito, HS","1713","1984","02","24","Brasil","Bahia","Ilhéus","Estrada que liga Olivença ao povoado de Vila Brasil, km 3, entrada ramal à esquerda (próx. à Fazenda Cururupitanga).","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Árvore, 6m x 20cm. Frutos imaturos, esverdeados.; Piaçaval associado à capoeirão. Solo sílico-argiloso.",NA,"70","70",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"61245","auto","2000",NA,NA,NA,NA,NA,NA
"2512","2019-11-01 15:09:39-03","UnB","UB","155115","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Silva, LAM; Carvalho, AM; Santos, TS","1519","1982","02","16","Brasil","Bahia","Ilhéus","Estrada que liga Olivença à Vila Brasil. 9km ao Sudoeste de Olivença.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"Árvore 8m x 10cm. Frutos imaturos, verdes.; Região de campo natural. Solo arenoso.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"61245","auto","2000",NA,NA,NA,NA,NA,NA
"2513","2019-11-01 15:09:39-03","UnB","UB","155113","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Belém, RP","1654","1965","08","30","Brasil","Bahia","Itabuna","Margem da Rodovia Itabuna-Ilhéus.","-39.2803001403809","-14.7855997085571",NA,NA,NA,"Árvorezinha de 2m; frutos verde, pendúculos esbranquiçados.; Mata úmida.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"30592","auto","2000",NA,NA,NA,NA,NA,NA
"2514","2019-11-01 15:09:39-03","UnB","UB","155143","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Gusmão, EF","387",NA,NA,NA,"Brasil","Bahia","Itanagra","Faz. Brejo verde.","-38.0416984558105","-12.2630996704102",NA,NA,NA,"Frutos vermelhos.; Terrestre.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA,NA,NA
"2515","2019-11-01 15:09:39-03","UnB","UB","155110","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Pinheiro, R","66","1966","03","05","Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,"Árvore de 6m; flores brancas, cálice esbranquiçado.; Mata costeira.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"47076","auto","2000",NA,NA,NA,NA,NA,NA
"2516","2019-11-01 15:09:39-03","UnB","UB","155108","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Belém, RP; Pinheiro, RS","2050","1966","05","06","Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,"Árvore de 8m x 10cm diâm.; flores verdes.; Mata costeira.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
"2517","2019-11-01 15:09:39-03","UnB","UB","155112","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Belém, RP; Pinheiro, RS","3190","1967","01","19","Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,"Arvorezinha erecta de 5m. Flores brancas, anteras arroxeadas, cálice amarelado.; Mata costeira.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Delprete, PG",NA,"47076","auto","2000",NA,NA,NA,NA,NA,NA
"2518","2019-11-01 15:09:39-03","UnB","UB","155109","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Silva, LAM; Hage, JL; Santos, E","1348","1981","07","23","Brasil","Bahia","Una","Povoado de Comandatuba, 17km ao Sul de Una (ramal com entrada no km 13 da rod. Una/Canavieiras). Coletadas efetuadas ao longo do ramal que liga Comandatuba à Pedras, com 8km de extensão.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"Árvore, 7m x 20cm. Flores brancas.; Restinga.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"2519","2019-11-01 15:09:39-03","UnB","UB","155118","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Hage, JL; Santos, EB","853","1981","06","03","Brasil","Bahia","Una","Ramal à esquerda no km 14 da Rod. Una/Canavieiras. BA001. Comandatuba. Solo sílico.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"Arvorezinha 3m de altura. Flores brancas e frutos imaturos verdes.; Restinga.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride Junior, JH",NA,"36070","auto","1982",NA,NA,NA,NA,NA,NA
"2520","2019-11-01 15:09:39-03","UnB","UB","155129","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","Silva, LAM; Carvalho, AM; Hage, JL","1025","1980","08","12","Brasil","Bahia","Valença","Ramal à esquerda da rodovia que liga Valença à Guaibim (litoral), km 9.","-39.0731010437012","-13.3703002929688",NA,NA,NA,"Arvorezinha, 3.5m de altura. Frutos, imaturos, verdes. Flores brancas.; Restinga arbórea. Solo arenoso.",NA,"10","10",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"Kirkbride Junior, JH",NA,"43634","auto","1982",NA,NA,NA,NA,NA,NA
