"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","00498617","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. G. Hatschbach","39092","1976","10","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=727568' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498617","Magnoliophyta","Lamiales","Benth.","R. M. Harley","Bahia","Barreiras","Roda Velha","-44.99","-12.15","NY00498617_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00498625","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","I. Mimura","16","1961","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=727573' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498625","Magnoliophyta","Lamiales","Benth.","L. B. Smith","São Paulo","Sao José dos Campos","Ca. 7 km SW em linha reta da praça principal de Sao José dos Campos. Algunas centenas de metros ao SE da Via Dutra","-45.88","-23.1703","NY00498625_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00857094","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","R. M. Harley","10319","1968","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936323' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857094","Magnoliophyta","Lamiales","Benth.","R. M. Harley","Mato Grosso",NA,"R 10, c. 12 km S.W. of base camp. Near Lago de Leo.","-51.77","-12.82","NY00857094_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00857090","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. Eiten","9154","1968","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936334' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857090","Magnoliophyta","Lamiales","Benth.","R. M. Harley","Mato Grosso","Barra do Garças","250 km along new road NNE of village of Xavantina. (Ca. 10km due SW of Royal Society-Royal Geographic Base Camp.","-51.75","-12.85","NY00857090_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00857089","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. Eiten","8604","1968","09","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936339' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857089","Magnoliophyta","Lamiales","Benth.","R. M. Harley","Mato Grosso","Barra do Garças","250 km along new road NNE of village of Xavantina. (Ca. 8km due SSW of Royal Society-Royal Geographic Base Camp. Along path R-2","-51.75","-12.85","NY00857089_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","2156","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Silva, M.I.","35",NA,NA,NA,NA,"Brasil",NA,NA,"Erva, inflorescência, corola roxa.","BOTU002156",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-08 11:09:06-03","UNESP-IBB","BOTU","24352","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Maroni, B.C.","49","2004","10","21",NA,"Brasil",NA,NA,"Cerrado. Herbácea de folhas denteadas e flores lilás.","BOTU024352",NA,NA,"Benth.","Campos, C.J.","São Paulo","Botucatu","Rubião Júnior","-48.491944","-22.891944",NA,NA,NA,NA,NA,"48°29' 31w","22°53'31s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:09:06-03","UNESP-IBB","BOTU","23514","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Campos, C.J.","105","2002","07","19",NA,"Brasil",NA,NA,"Cerrado. Flores azul claras.; Coleção: Biota - Cerrado Pratânia","BOTU023514",NA,NA,"Benth.","Campos, C.J.","São Paulo","Pratânia","Reserva Particular Palmeira da Serra","-48.743278","-22.813944",NA,NA,NA,NA,NA,"48°44'35,8w","22°48'50,2s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","4333","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Calsolari, B.T.","39","1974","11","01",NA,"Brasil",NA,NA,"Planta lenhosa 50cm, flores cor alaranjadas-azul.","BOTU004333",NA,NA,"Benth.",NA,"São Paulo","Itatinga",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","2158","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Souza, E.L.","36","1972","10","31",NA,"Brasil",NA,NA,"Arbusto, flor pequena.","BOTU002158",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","4335","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Petry, L.G.","12","1974","11","02",NA,"Brasil",NA,NA,"Herbácea 50cm, inflorescência azul e branca.","BOTU004335",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","4339","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Mira, J.R.","31","1974","10","06",NA,"Brasil",NA,NA,"Erva 40cm, flores azuis.","BOTU004339",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:09:06-03","UNESP-IBB","BOTU","33160","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Trentim, V.","38","2017","10","11",NA,"Brasil",NA,NA,NA,"BOTU033160",NA,NA,"Benth.","Trentim, V.","São Paulo","Botucatu","Distrito de Rubião Júnior","-48.505278","-22.905833",NA,NA,NA,NA,NA,"48°30'19w","22°54'21s","2017","10","11",NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","4337","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Medeiros, P.L.",NA,"1974","10","12",NA,"Brasil",NA,NA,"Flores roxas.","BOTU004337",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 11:09:06-03","UNESP-IBB","BOTU","10827","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Gottsberger, I.S.","765","1970","11","03",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. ; Coleção: Cerrado Estação 13 de Maio","BOTU010827",NA,NA,"Benth.","Gottsberger, I.S.","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75",NA,NA,NA,NA,NA,"48°25'w","22°45's","1970",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","20113","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Bertoncini, A.P.","418","1994","09","29",NA,"Brasil",NA,NA,"Erva 0,4m, folhas membranáceas, flores lilases com gineceu e filetes com pilosidade branca.","BOTU020113",NA,NA,"Benth.",NA,"São Paulo","Agudos",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","3897","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Oliveira, A.M.","40","1973","11","26",NA,"Brasil",NA,NA,"Arbusto, flores pequenas roxas.","BOTU003897",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","2153","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Jó, O.","2","1972","09","19",NA,"Brasil",NA,NA,"Arbusto, flor violeta, tem xilopódio.","BOTU002153",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","27012","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Sales, M.M.",NA,"1988","10","02",NA,"Brasil",NA,NA,"Arbusto, folhas opostas, flores roxas.","BOTU027012",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","4332","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Medeiros, P.L.",NA,"1974","11","06",NA,"Brasil",NA,NA,"Arbusto 40cm, flor roxa.","BOTU004332",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","2155","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes",NA,"50","1972","09","19",NA,"Brasil",NA,NA,"Árvore 1m, flores violetas.","BOTU002155",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 11:09:06-03","UNESP-IBB","BOTU","10826","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Gottsberger, I.S.","28972","1972","09","28",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. ; Coleção: Cerrado Estação 13 de Maio","BOTU010826",NA,NA,"Benth.","Gottsberger, I.S.","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75",NA,NA,NA,NA,NA,"48°25'w","22°45's","1972",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-08 11:09:06-03","UNESP-IBB","BOTU","27554","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Ishara, K.L.","201","2008","10","14",NA,"Brasil",NA,NA,"Subarbusto 0,3m, flores lilases","BOTU027554",NA,NA,"Benth.","Ishara, K.L.","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.733333","-22.8",NA,NA,NA,NA,NA,"48°44'w","22°48's",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","27011","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Oliveira, A.M.","2","1988","10","02",NA,"Brasil",NA,NA,"Arbusto, folhas opostas, flores roxas.","BOTU027011",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","2157","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Tomoya, D.","63","1972","09","09",NA,"Brasil",NA,NA,NA,"BOTU002157",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","4334","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Salete","10","1974","11","01",NA,"Brasil",NA,NA,"Arbusto 40cm, flor roxa.","BOTU004334",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","4342","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Mira, L.R.","27","1974","10","15",NA,"Brasil",NA,NA,"Erva 40cm, flores roxas.","BOTU004342",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","14414","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Amaral Jr., A.","73","1985","10","24",NA,"Brasil",NA,NA,"Inflorescência azulada.","BOTU014414",NA,NA,"Benth.",NA,"São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","32621","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Mendes, K.R.","176","2015","02","13",NA,"Brasil",NA,NA,NA,"BOTU032621",NA,NA,"Benth.","Campos, C.J.","São Paulo","Pratânia","Fazenda Palmeira da Serra",NA,NA,NA,NA,NA,NA,NA,"9999","9999","2016",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-08 11:09:06-03","UNESP-IBB","BOTU","10833","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Gottsberger, I.S.","22874","1974","08","22",NA,"Brasil",NA,NA,"Cerrado com uma área de aproximadamente 3km², cobrindo uma baixada e uma região mais alta plana. Interrompido por uma pequena mata e um campo natural. Cerrado no alto mais fechado com árvores a intervalos de mais ou meno; Coleção: Cer","BOTU010833",NA,NA,"Benth.","Gottsberger, I.S.","São Paulo","Botucatu","18km ao norte de Botucatu, 14km a leste de São manuel. Ao longo da estrada São Manuel-Piracicaba. Perto da Estação 13 de maio, da antiga linha de trem.","-48.416667","-22.75",NA,NA,NA,NA,NA,"48°25'w","22°45's","1982",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-13 09:20:01-03","UFRJ","RFA","8719","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G.G. Hatschbach","18951","1968","03","24",NA,"Brasil",NA,NA,"Xilopodífera; flor lilaz","RFA41672",NA,NA,"Benth.","G.G. Hatschbach","Paraná","Jaguariaíva","Barra do Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA
"76","2020-11-13 09:20:01-03","UFRJ","RFA","30017","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G.G. Hatschbach","18951","1968","03","24",NA,"Brasil",NA,NA,"Xilopodífera; flor lilás","RFA20191",NA,NA,"Benth.","R.M. Harley","Paraná","Jaguariaíva","Barra Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,"1972","03","03","44368","auto",NA,NA,NA,NA
"77","2021-03-30 12:32:45-03","EAO","IAN","145259","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Richards, PW","6605","1968","08","06","Southern America","Brasil",NA,NA,NA,"IAN145259",NA,NA,"Benth.","Harley, RM","Mato Grosso",NA,"Campo at S end of R 11, Base Camp square. Recently burnet cerrado on shallow soil over laterite.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","08","25",NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:32:45-03","EAO","IAN","91657","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Pires, JM; Black, GA; Wurdack, JJ","6252","1956","12","14","Southern America","Brasil",NA,NA,"Flores roxas.","IAN091657",NA,NA,"Benth.","Harley, RM","Pará",NA,"Serra do Cachimbo.",NA,NA,NA,"425","425",NA,NA,NA,NA,"2014","11","20",NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:32:45-03","EAO","IAN","95831","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Black, GA","19719","1957","05","28","Southern America","Brasil",NA,NA,NA,"IAN095831",NA,NA,"Benth.","Harley, RM","Pará",NA,"Região do Ariramba. Campo do Muntum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","01",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:32:45-03","EAO","IAN","138222","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes crassipes","Irwin, HS","9240","1965","10","14","Southern America","Brasil",NA,NA,NA,"IAN138222",NA,NA,"Benth.","Harley, RM","Distrito Federal",NA,"Chapada da Contagem, ca. 20km E of Brasília.",NA,NA,NA,"1000","1000","crassipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-01-20 14:40:31-03","UPM","MACK","3105","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","L. O. Andrade","68","2016","10","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","L. O. Andrade","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,"12135","auto",NA,NA,NA,NA
"82","2019-12-12 15:31:44-03","UFABC","HUFABC","002030","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Keller V.C.; Sérgio Tadeu Meirelles","321","2018","10","02",NA,"Brasil",NA,NA,"Sub-arbusto, flores lilás/azula","HUFABC002030","Angiospermas",NA,"Benth.",NA,"São Paulo","Franco da Rocha","Parque Estadual do Juquery, Próximo à torre de observação do setor B","-46.701828","-23.345083",NA,NA,NA,NA,NA,"-46.701828","-23.345083",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-12-12 15:31:44-03","UFABC","HUFABC","002031","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Keller V.C.; Sérgio Tadeu Meirelles","322","2018","10","02",NA,"Brasil",NA,NA,"Sub-arbusto, flores lilás/azula","HUFABC002031","Angiospermas",NA,"Benth.",NA,"São Paulo","Franco da Rocha","Parque Estadual do Juquery, Próximo à torre de observação do setor B","-46.701828","-23.345083",NA,NA,NA,NA,NA,"-46.701828","-23.345083",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-26 18:08:31-03","CPAN-UFMS","COR","4132","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Bortolotto, I.M.; Balestieri, J.B.P. & Rodriguez, D.P.","40","1995","09","26",NA,"Brasil",NA,NA,"Com Flor: lilas Habito: Erva",NA,NA,NA,"Benth.",NA,"Mato Grosso do Sul","Corumbá","Morro do Urucum.","-57.608889","-19.194444",NA,NA,NA,NA,NA,"57º36'32''W","19º11'40''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-26 18:08:31-03","CPAN-UFMS","COR","4140","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Damasceno Jr, G.A.; Parra, M.A.; Rodriguez, D.P.","946","1995","10","20",NA,"Brasil",NA,NA,"Com Flor: rosa Habito: Subarbusto",NA,NA,NA,"Benth.",NA,"Mato Grosso do Sul","Corumbá","Morro do Urucum.","-57.608889","-19.194444",NA,"900","900",NA,NA,"57º36'32''W","19º11'40''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-26 18:08:31-03","CPAN-UFMS","COR","4522","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Bortolotto, I.M.; Alunos S.P. II","378","1996","10","16",NA,"Brasil",NA,NA,"cálice verde escuro, folha levemente coreaceae; Com Flor: roxa Habito: Subarbusto",NA,NA,NA,"Benth.",NA,"Mato Grosso do Sul","Corumbá","Morro do Urucum.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"87","2020-11-26 18:08:31-03","CPAN-UFMS","COR","8229","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Araújo, L. A.; Nascimento, A. F.","26","2002","02","08",NA,"Brasil",NA,NA,"Erva; flor roxa, visitada por insetos Habito: Erva",NA,NA,NA,"Benth.","D. Villarroel","Mato Grosso do Sul","Corumbá","Pico do Morro do Urucum","-57.6533012390137","-19.0091991424561",NA,"940","940",NA,NA,NA,NA,"2017",NA,NA,"295160","auto",NA,NA,NA,NA
"88","2020-11-26 18:08:31-03","CPAN-UFMS","COR","9469","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Damasceno Júnior, G.A.; Bortolotto, I.M.; Ishii, I.H.; Nakajima, J.N.; Sciamareli, A.; Assis, E. L.M.; Velasques, J.S.; Gonçalves, P.V.; Cruz, H. D.; Porfirio, G.E.O.; Rodriguez, D.P.; Nascimento, V. L.; Alves, F. M. & Sales, J. L.","2576","2002","10","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Mato Grosso do Sul","Corumbá","Trilha do Pelego. Morro Atras do Porto do Amolar. Cerrado rupestre - transição para campo limpo rupestre; litólico com afloramento de rochas quartzozas; Morro.","-57.6533012390137","-19.0091991424561",NA,"300","300",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"89","2021-02-08 21:32:29-03","UFBA","ALCB","06995","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Lima, AS","s/n","1943","11","12","Southern America","Brasil",NA,NA,"Campo.",NA,"Dicotyledon",NA,"Benth.","Harley, RM","São Paulo","Itirapina",NA,"-47.816667","-22.25",NA,NA,NA,NA,NA,"-47.816667","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-02-08 09:32:18-03","NBC","NL-BOTANY","U.1353801","PreservedSpecimen","Plantae","Labiatae","Eriope","crassipes","Eriope crassipes","Oldenburger FHF; Mecenas VV",NA,"1975","11","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1353801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1353801",NA,"Lamiales","Benth.","Harley RM","Distrito Federal",NA,NA,NA,NA,"NL-U1353801",NA,NA,NA,NA,NA,NA,"2003","07","21",NA,NA,"Magnoliopsidae","U 0070886",NA,NA
"91","2020-02-08 09:32:18-03","NBC","NL-BOTANY","U.1353802","PreservedSpecimen","Plantae","Labiatae","Eriope","crassipes","Eriope crassipes","Oldenburger FHF; Mecenas VV",NA,"1975","11","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1353802 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1353802",NA,"Lamiales","Benth.","Harley RM","Distrito Federal",NA,NA,NA,NA,"NL-U1353802",NA,NA,NA,NA,NA,NA,"2003","07","21",NA,NA,"Magnoliopsidae","U 0070889",NA,NA
