"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"403","2021-02-25 10:13:19-03","CVRD","CVRD","2080","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","H. S. Barreiros","Folli, D.A.","1988","10","26","BRASIL","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro ferrugem","CVRD002080",NA,"808","1993","11","08","68835","auto","Magnoliophyta","Sapindales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"404","2021-02-25 10:13:19-03","CVRD","CVRD","4980","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. leucastera",NA,"João A. Pastore","Folli, D.A.","1994","07","05","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cedro calimã","CVRD004980","CVRD004980","2343","2000","09","20","48094","auto","Magnoliophyta","Sapindales","América do Sul",NA,"subsp. leucastera",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"405","2021-02-25 10:13:19-03","CVRD","CVRD","15678","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","Domingos A. Folli","Folli, D.A.","2016","12","05","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","-40.054.420","-19.136.062","45","45","<ll>dwc_commonname:</ll> Casca cheirosa","CVRD015678",NA,"7517","2016","12","05","48094","auto","Magnoliophyta","Sapindales","América do Sul",NA,"subsp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"406","2021-02-25 10:13:19-03","CVRD","CVRD","12487","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","Terry D. Pennington","Folli, D.A.","2009","08","27","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Casca cheirosa","CVRD012487",NA,"6400","2010","12","01","48094","auto","Magnoliophyta","Sapindales","América do Sul",NA,"subsp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"407","2021-02-25 10:13:19-03","CVRD","CVRD","12516","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","Geovane S. Siqueira","Flores, T.B.","2009","08","27","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"No meio da subida <ll>dwc_commonname:</ll> Casca cheirosa","CVRD012516",NA,"222","2010","12","01","48094","auto","Magnoliophyta","Sapindales","América do Sul",NA,"subsp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"408","2021-02-25 10:13:19-03","CVRD","CVRD","8743","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","Domingos A. Folli","Siqueira, G.S.","2004","05","18","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Casca cheirosa","CVRD008743","CVRD008743","90","2004","05","18","48094","auto","Magnoliophyta","Sapindales","América do Sul",NA,"subsp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"409","2021-02-25 10:13:19-03","CVRD","CVRD","8838","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","Domingos A. Folli","Folli, D.A.","2004","08","23","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Casca cheirosa","CVRD008838",NA,"4905","2004","08","23","48094","auto","Magnoliophyta","Sapindales","América do Sul",NA,"subsp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"410","2021-02-25 10:13:19-03","CVRD","CVRD","3566","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","Nilda Marquete F. da Silva","Farias, G.L.","1991","11","26","BRASIL","ES","Linhares","85m antes da Peroba osso. M.05","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Casca cheirosa","CVRD003566","CVRD003566","477","1998","05","18","48094","auto","Magnoliophyta","Sapindales","América do Sul",NA,"subsp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"411","2021-02-25 10:13:19-03","CVRD","CVRD","504","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.","João A. Pastore","Silva, I.A.","1979","12","27","BRASIL","ES","Linhares","Próxima a uma Paineira e uma Bicuiba.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Casca cheirosa","CVRD000504",NA,"138","2000","09","20","48094","auto","Magnoliophyta","Sapindales","América do Sul",NA,"subsp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"412","2021-02-25 10:13:19-03","CVRD","CVRD","15084","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota subsp. schumanniana","(Harms) T.D. Penn.",NA,"Siqueira, G.S.","2014","09","20","BRASIL","ES","Sooretama",NA,"-40.0978012084961","-19.1968994140625",NA,NA,NA,NA,"Estrada entrando pela sede na BR 101. <ll>dwc_commonname:</ll> Casca cheirosa","CVRD015084","CVRD015084","996",NA,NA,NA,"33715","auto","Magnoliophyta","Sapindales","América do Sul",NA,"subsp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"413","2021-03-01 11:49:17-03","UFPE","UFP","37834","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Oliveira, M; Correia, M","2003","01","25","Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"Arvoreta.","UFP037834",NA,"1254",NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-03-01 11:49:17-03","UFPE","UFP","79574","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Nusbaumer, L","2014","11","03","Brasil","Alagoas","Quebrangulo",NA,"-36.732222","-9.402461","-36.732222","-9.402461",NA,NA,NA,"UFP079574",NA,"LN4294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-03-01 11:49:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Nusbaumer, L","2014","11","03","Brasil","Alagoas","Quebrangulo",NA,"-36.732222","-9.402461","-36.732222","-9.402461",NA,NA,NA,NA,NA,"LN4294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-03-01 11:49:17-03","UFPE","UFP","54317","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Silva, AG","Silva, AG; Anderson, A","2003","03","07","Brasil","Pernambuco","Igarassu",NA,"-35.025278","-7.788611","-35.025278","-7.788611","140","140","Árvore com 8 m de altura. Folhas discolores. Flores em botões alvos.","UFP054317",NA,"612","2003","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2021-03-01 11:49:17-03","UFPE","UFP","59670","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Guerra, TNF","2008","12","19","Brasil","Pernambuco","Igarassu",NA,"-34.980406","-7.808367","-34.980406","-7.808367",NA,NA,"Árvore com 6m de altura, frutos verde amarronzado, levemente áspero, pulverulento.","UFP059670",NA,"209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-03-01 11:49:17-03","UFPE","UFP","62229","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Nascimento, LM","Guerra, TNF; Silva, MAM; Mendes, PA","2008","12","19","Brasil","Pernambuco","Igarassu",NA,"-34.980406","-7.808367","-34.980406","-7.808367","100","100","Árvore, frutos verdes-amarronzados pulverulentos.","UFP062229",NA,"209","2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-03-01 11:49:17-03","UFPE","UFP","62740","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Souza, JAN","2008","10","30","Brasil","Pernambuco","Igarassu",NA,"-34.971014","-7.705731","-34.971014","-7.705731","100","100","Arbusto com 1,5m de altura, presença de flores verdes, e frutos.","UFP062740",NA,"269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-03-01 11:49:17-03","UFPE","UFP","65836","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Silva, AG","Silva, AG; Anderson, A","2002","03","07","Brasil","Pernambuco","Igarassu",NA,"-35.025278","-7.788611","-35.025278","-7.788611","140","140","Árvore com 8m de altura. Folhas discolores. Botões alvos. Ocasional.","UFP065836",NA,"612","2003","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-03-01 11:49:17-03","UFPE","UFP","65837","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Lins, ACB","Guerra; Silva, MAM; Mendes, PA","2008","10","13","Brasil","Pernambuco","Igarassu",NA,"-34.980278","-7.808333","-34.980278","-7.808333","100","100","Árvore, inflorescência com flores brancas.","UFP065837",NA,"149","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-03-01 11:49:17-03","UFPE","UFP","80615","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Silva, AG","Silva, AG; Anderson, A","2002","03","07","Brasil","Pernambuco","Igarassu",NA,"-35.025278","-7.788611","-35.025278","-7.788611","140","140","Árvore com 8m de altura. Folhas discolores. Botões alvos. Ocasional.","UFP080615",NA,"612","2003","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-03-01 11:49:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Lins, ACB","Guerra; Silva, MAM; Mendes, PA","2008","10","13","Brasil","Pernambuco","Igarassu",NA,"-34.980278","-7.808333","-34.980278","-7.808333","100","100","Árvore, inflorescência com flores brancas.",NA,NA,"149","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-03-01 11:49:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Silva, AG","Silva, AG; Anderson, A","2002","03","07","Brasil","Pernambuco","Igarassu",NA,"-35.025278","-7.788611","-35.025278","-7.788611","140","140","Árvore com 8m de altura. Folhas discolores. Botões alvos. Ocasional.",NA,NA,"612","2003","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-03-01 11:49:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Lins, ACB","Guerra; Silva, MAM; Mendes, PA","2008","10","13","Brasil","Pernambuco","Igarassu",NA,"-34.980278","-7.808333","-34.980278","-7.808333","100","100","Árvore, inflorescência com flores brancas.",NA,NA,"149","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2021-03-01 11:49:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Silva, AG","Silva, AG; Anderson, A","2002","03","07","Brasil","Pernambuco","Igarassu",NA,"-35.025278","-7.788611","-35.025278","-7.788611","140","140","Árvore com 8m de altura. Folhas discolores. Botões alvos. Ocasional.",NA,NA,"612","2003","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-03-01 11:49:17-03","UFPE","UFP","38.267","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Oliveira, M","Oliveira, M; Grillo, AA","2003","05","06","Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"Mata em péssimo estado de conservação.; Arvoreta , cerca de 3,0m de altura. flores alvas.; Vegetação arbustivo-arbórea espassada.","UFP38.267",NA,"1370","2007",NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-03-01 11:49:17-03","UFPE","UFP","56017","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Silva, AG","Silva, AG; Anderson, A","2003","03","07","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Árvore com 8m de altura. Folhas discolores. Flores em botões alvo.","UFP056017",NA,"612","2003","03","07","24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-03-01 11:49:17-03","UFPE","UFP","58182","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Garcia, JDG","Alves-Araújo, A; Pontes, T","2008","09","03","Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Árvore 7-9m de altura, botões florais cremes.; Mata Atlântica.","UFP058182",NA,"1049","2010","09","21","24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-03-01 11:49:17-03","UFPE","UFP","69305","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Gonzatti, F","Gonzatti, F","2011","07","10","Brasil","Rio Grande do Sul","Monte Belo do Sul",NA,"-51.6316986083984","-29.1627998352051",NA,NA,NA,NA,NA,"UFP069305",NA,"106","2011",NA,NA,"9187","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-07-31 14:33:04-03","CPATSA","HTSA","4880","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Popovkin, A.V.","2008","12","01","Brasil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlan, Restinga-type forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.090556","-12.038333","-38.090556","-12.038333",NA,NA,"Tree 5 m high. Flowers cream colored. Photo.",NA,NA,"454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Sandwith) T.D. Penn.",NA,"R. Reitz & D. Klein","1957","11","7","Brazil","São Francisco do Sul",NA,"Três Barras, Garuva.",NA,NA,NA,NA,"50",NA,NA,NA,NA,"5628",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"schumanniana",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"433","2020-09-12 05:00:02-03","US","US","2404750","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Sandwith) T.D. Penn.",NA,"G. Hatschbach","1962","12","11","Brazil","Guaratuba",NA,"Pedra Branca de Araraquara",NA,NA,NA,NA,"50","150",NA,"US01868348","US01868348_01 US01868348_02","9492",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"schumanniana",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"434","2020-09-12 05:00:02-03","US","US","2706501","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Sandwith) T.D. Penn.",NA,"G. Hatschbach","1972","1","7","Brazil","Guaraqueçaba",NA,"Rio do Cedro",NA,NA,NA,NA,NA,NA,NA,"US01868347","US01868347_01 US01868347_02","23302",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"schumanniana",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"435","2020-09-12 05:00:02-03","US","US","2471722","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota leucastra","(Sandwith) T.D. Penn.","Pennington, T. D., (K)","J. A. Steyermark","1960","7","19","Venezuela","Bolívar",NA,"Altiplanicie de Nuria, vicinity of Quebrada Agua Linda, 8-11 km E of camp Nuria, E of Hato de Nuria, near pica 35 and 106",NA,NA,NA,NA,"518","549",NA,"US00759111",NA,"86522",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"leucastra",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"436","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Sandwith) T.D. Penn.",NA,"R. Reitz","1958","12","29","Brazil","Rio do Sul",NA,"Serra do Matador.",NA,NA,NA,NA,"500",NA,NA,NA,NA,"6087",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"schumanniana",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"437","2020-09-12 05:00:02-03","US","US","2221940","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Sandwith) T.D. Penn.",NA,"R. M. Klein","1955","1","13","Brazil","Itajaí",NA,"Braço Joaquim, Luis Alves.",NA,NA,NA,NA,"400",NA,NA,"US01868358","US01868358_01 US01868358_02","1067",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"schumanniana",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"438","2020-09-12 05:00:02-03","US","US","2252324","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Sandwith) T.D. Penn.",NA,"R. M. Klein","1956","6","14","Brazil","Ibirama",NA,"Hôrto Florestal",NA,NA,NA,NA,"300",NA,NA,"US01868356","US01868356_01 US01868356_02","2092",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"schumanniana",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"439","2020-09-12 05:00:02-03","US","US","2222042","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Sandwith) T.D. Penn.",NA,"R. Reitz & D. Klein","1954","9","30","Brazil","Itajaí",NA,"Braço Joaquim, Luis Alves",NA,NA,NA,NA,"350",NA,NA,"US01868340","US01868340_01 US01868340_02","2135",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"schumanniana",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"440","2020-09-12 05:00:02-03","US","US","2595730","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota","Mart.",NA,"R. P. Belém & R. S. Pinheiro","1966","10","31","Brazil","Santa Cruz de Cabrália",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01868337","US01868337_01 US01868337_02","2766",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"lepidota",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"441","2020-09-12 05:00:02-03","US","US","3313327","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota leucastra","(Sandwith) T.D. Penn.",NA,"E. L. Taylor, C. S. Rosario & J. B. F. Silva","1983","4","22","Brazil","Grajaú",NA,"Mondelandia (42 km N from BR 226 on road that starts east of Grajau): land of Senhor Baltazar, 5 km S of town",NA,NA,NA,NA,NA,NA,NA,"US01868334","US01868334_01 US01868334_02","E/1311",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"leucastra",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"442","2020-09-12 05:00:02-03","US","US","2123054","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Sandwith) T.D. Penn.",NA,"R. M. Klein","1951","6","30","Brazil","Turvo",NA,"Morro da Garcia",NA,NA,NA,NA,"50",NA,NA,"US01868342","US01868342_01 US01868342_02","171",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"schumanniana",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"443","2020-09-12 05:00:02-03","US","US","3034540","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Sandwith) T.D. Penn.",NA,"G. Hatschbach","1983","4","28","Brazil","Antonina",NA,"Mangue Maior Santo",NA,NA,NA,NA,"20",NA,NA,"US01868346","US01868346_01 US01868346_02","46270",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"schumanniana",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"444","2020-09-12 05:00:02-03","US","US","3291709","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota","Mart.",NA,"S. C. Sant'Ana, A. M. Carvalho, J. Jardim, J. Delabie, J. Argolo & M. Fonseca","1993","10","6","Brazil","Santa Luzia do Itanhy",NA,"Entrada a 1 km à esquerda da estrada Sta Luzia/Crasto; ca. 1 km adentro",NA,NA,NA,NA,NA,NA,NA,"US01868335","US01868335_01 US01868335_02","412",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"lepidota",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"445","2020-09-12 05:00:02-03","US","US","2911162","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota","Mart.",NA,"J. Soares","1966","10","13","Brazil","Recife",NA,"Mata de Dois Irmãos",NA,NA,NA,NA,NA,NA,NA,"US01868338","US01868338_01 US01868338_02","s.n.",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"lepidota",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"446","2020-09-12 05:00:02-03","US","US","2541885","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota","Mart.",NA,"F. Paiva","1965","9","25","Brazil","São Miguel dos Campos",NA,"Mata do Varrela. Pov. Bernardo Lopes",NA,NA,NA,NA,NA,NA,NA,"US01868339","US01868339_01 US01868339_02","1792",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"lepidota",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"447","2020-09-12 05:00:02-03","US","US","3283891","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota leucastra","(Sandwith) T.D. Penn.","Pennington, T. D., (K)","B. M. Boom & M. Grillo","1986","4","12","Venezuela","Bolívar","Cedeño","Panare village of Corozal, vic., 6 km from Maniapure toward Caicara","-66.5","6.91",NA,NA,"90","400",NA,"US00759113","US00759113_01","6476",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"leucastra",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"448","2020-09-12 05:00:02-03","US","US","2882655","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota leucastra","(Sandwith) T.D. Penn.","Pennington, T. D., (K)","C. A. Blanco","1970","2",NA,"Venezuela","Bolívar",NA,"Reserva Forestal La Paragua, cercanias de el Campamento Forestal Potreritos",NA,NA,NA,NA,NA,NA,NA,"US00759112",NA,"683",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"leucastra",NA,"Dicotyledonae",NA,"1",NA,NA,NA
"449","2020-09-12 05:00:02-03","US","US","2271539","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Sandwith) T.D. Penn.",NA,"R. Reitz & D. Klein","1956","6","8","Brazil","Palhoça",NA,"Pilões",NA,NA,NA,NA,"300",NA,NA,"US01868357","US01868357_01 US01868357_02","3277",NA,NA,NA,NA,NA,NA,"Sapindales","South America - Neotropics",NA,"schumanniana",NA,"Dicotyledonae",NA,"1",NA,NA,NA
