"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","typeStatus","fieldNumber","sex"
"404","2020-12-21 16:35:44-03","MBM","MBM","173305","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.","s.n.","1994","09","24","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM173305","MBM173305",NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"405","2020-12-21 16:35:44-03","MBM","MBM","168781","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Wasum, R.","9899","1994","06","03","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM168781","MBM168781",NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"406","2020-12-21 16:35:44-03","MBM","MBM","204015","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.","10706",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM204015","MBM204015",NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"407","2020-12-21 16:35:44-03","MBM","MBM","265185","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Wasum, R.","1156","2001","09","08","Brazil","Rio Grande do Sul","São Francisco de Paula","José Velho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM265185","MBM265185",NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"408","2020-12-21 16:35:44-03","MBM","MBM","196348","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","2067",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"MBM196348","MBM196348",NA,NA,NA,"Southern America",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"409","2020-12-21 16:35:44-03","MBM","MBM","40347","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Reitz, R.",NA,NA,NA,"Klein, R.M.","24487","1956","05","19","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"MBM040347","MBM040347",NA,NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"410","2020-12-21 16:35:44-03","MBM","MBM","391987","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Brotto, M.L.","2014","08","20","Schwirkowski, P.","177","2013","12","29","Brazil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro, Trilha","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"MBM391987","MBM391987 MBM391987_1 MBM391987_2","Arvoreta 2m de altura.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"411","2020-12-21 16:35:44-03","MBM","MBM","220740","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, A.L.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","2306","1998","01","17","Brazil","Paraná","Ponta Grossa","Morro Felpudo, Itaiacoca","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM220740","MBM220740",NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"412","2020-12-21 16:35:44-03","MBM","MBM","234206","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM234206","MBM234206",NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"413","2020-12-21 16:35:44-03","MBM","MBM","275714","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Kegler, A.","1217","2002","01","19","Brazil","Rio Grande do Sul","Caxias do Sul","Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM275714","MBM275714",NA,NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"414","2020-12-21 16:35:44-03","MBM","MBM","238409","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Rossato, M.; et al.; et al.","8",NA,NA,NA,"Brazil","Rio Grande do Sul","Igrejinha","Estrada da Taquara","-50.7902984619141","-29.5743999481201",NA,NA,NA,NA,"MBM238409","MBM238409",NA,NA,NA,"Southern America",NA,"12791","auto",NA,NA,NA,NA,NA,NA,NA
"415","2020-12-21 16:35:44-03","MBM","MBM","173300","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.","s.n.","1994","09","24","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional - II","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM173300","MBM173300",NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"416","2020-12-21 16:35:44-03","MBM","MBM","220294","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Cararo, G.; et al.; et al.","12079",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional III","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM220294","MBM220294",NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"417","2020-12-21 16:35:44-03","MBM","MBM","15044","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lindeman, J.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","332","1966","01","14","Brazil","Paraná","Morretes","Estrada da Graciosa, Bela Vista","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM015044","MBM015044",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"418","2020-12-21 16:35:44-03","MBM","MBM","132145","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Cervi, A.C.; Hatschbach, G.; Cordeiro, J.; Hatschbach, G.; Cordeiro, J.","2935","1989","10","27","Brazil","Paraná","Ponta Grossa","Parque Vila Velha, Rio Quebra Perna","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM132145","MBM132145",NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"419","2020-12-21 16:35:44-03","MBM","MBM","175595","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.","10534",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM175595","MBM175595",NA,NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"420","2020-12-21 16:35:44-03","MBM","MBM","296607","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Castro, A.G.","149","2000","03",NA,"Brazil","São Paulo","São Paulo","Estação Ecológica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM296607","MBM296607",NA,NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"421","2020-12-21 16:35:44-03","MBM","MBM","91553","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, A.L.",NA,NA,NA,"Hoehne, W.; et al.; et al.","s.n.","1946","09","02","Brazil","São Paulo","São Paulo","Parque Estadual","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM091553","MBM091553",NA,NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"422","2020-12-21 16:35:44-03","MBM","MBM","401042","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","fruticulosa","Mollinedia fruticulosa","Perkins","Brotto, M.L.","2015","12","03","Brotto, M.L.; Barboza, E.; Barboza, E.","2099","2015","10","26","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.716278","-24.861056","-48.716278","-24.861056","972","972","MBM401042","MBM401042","Árvore com 2,5m de altura; frutos imaturos verdes.; Floresta Ombrófila Densa Montana.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-12-21 16:35:44-03","MBM","MBM","405299","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Lirio, E.J.","2016",NA,NA,"Lozano, E.D.; Engels, M.E.; Engels, M.E.","1646","2013","11","03","Brazil","Paraná","Carambeí","Vila Aroeira, Mata Ciliar do Rio Jotuba","-49.991306","-24.916722","-49.991306","-24.916722",NA,NA,"MBM405299","MBM405299","Arbusto, 50 cm, flores creme, Interior da mata.; Floresta Ombrófila Mista Aluvial.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-12-21 16:35:44-03","MBM","MBM","201071","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Silva, J.M.; Ribas, O.S.; Deodato, F.; Ribas, O.S.; Deodato, F.","1730","1996","09","07","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM201071","MBM201071",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"425","2020-12-21 16:35:44-03","MBM","MBM","201073","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Silva, J.M.; Ribas, O.S.; Deodato, F.; Ribas, O.S.; Deodato, F.","1722","1996","09","07","Brazil","Paraná","Campo Largo","Sítio do Belizário","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM201073","MBM201073",NA,NA,NA,"Southern America",NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"426","2020-12-21 16:35:44-03","MBM","MBM","69311","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","32188",NA,NA,NA,"Brazil","Paraná","Morretes","Morro Sete","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM069311","MBM069311",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"427","2020-12-21 16:35:44-03","MBM","MBM","69315","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","8116",NA,NA,NA,"Brazil","Paraná","Morretes","Pilão de Pedra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM069315","MBM069315",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"428","2020-12-21 16:35:44-03","MBM","MBM","4019","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.","1981",NA,NA,"Hatschbach, G.","16711","1967","07","19","Brazil","Paraná","São José dos Pinhais","Purgatório","-49.2064018249512","-25.5347003936768",NA,NA,"900","900","MBM004019","MBM004019","Arbusto, flor creme esverdeada, mata pluvial; Arbusto, flor creme everdeada.; Mata pluvial.",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,"HOLOTYPE",NA,NA
"429","2020-12-21 16:35:44-03","MBM","MBM","109253","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Silva, J.M.; Manosso, A.; Manosso, A.","167","1986","09","02","Brazil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM109253","MBM109253",NA,NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"430","2020-12-21 16:35:44-03","MBM","MBM","201070","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Silva, J.M.; Ribas, O.S.; Deodato, F.; Ribas, O.S.; Deodato, F.","1707","1996","09","07","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM201070","MBM201070",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"431","2020-12-21 16:35:44-03","MBM","MBM","201072","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Ribas, O.S.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","1485","1996","08","17","Brazil","Paraná","Campo Largo","Sítio do Belizário","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"MBM201072","MBM201072",NA,NA,NA,"Southern America",NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"432","2020-12-21 16:35:44-03","MBM","MBM","69314","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","4933",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Cabeceiras do Rio Arraial","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM069314","MBM069314",NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"433","2020-12-21 16:35:44-03","MBM","MBM","915","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Mattos, J.","4879",NA,NA,NA,"Brazil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"MBM000915","MBM000915",NA,NA,NA,"Southern America",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"434","2020-12-21 16:35:44-03","MBM","MBM","12429","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","21683",NA,NA,NA,"Brazil","Paraná","Antonina","São Sebastião","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM012429","MBM012429",NA,NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"435","2020-12-21 16:35:44-03","MBM","MBM","69312","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","29826",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Cabeça de Anta","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM069312","MBM069312",NA,NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"436","2020-12-21 16:35:44-03","MBM","MBM","69313","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Hatschbach, G.","9218",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Rod. BR-2, Serr do Espia","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM069313","MBM069313",NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"437","2020-12-21 16:35:44-03","MBM","MBM","188451","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Silva, J.M.; Cruz, J.M.; Cruz, J.M.","1571","1995","12","15","Brazil","Paraná","Piraquara","Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM188451","MBM188451",NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"438","2020-12-21 16:35:44-03","MBM","MBM","69316","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.","1981",NA,NA,"Hatschbach, G.","1439","1949","09","11","Brazil","Paraná","São José dos Pinhais","Rio de Una, Rio da Una","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM069316","MBM069316","Arbusto flor verde-amarelada; da mata; Arbusto, flor verde-amarelada.; Em mata.",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,"PARATYPE",NA,NA
"439","2020-12-21 16:35:44-03","MBM","MBM","244536","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L. Peixoto","Peixoto, A.L.",NA,NA,NA,"Barreto, K.D.; et al.; et al.","2957",NA,NA,NA,"Brazil","São Paulo","Itararé","Pedreira Cobastalco","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"MBM244536","MBM244536",NA,NA,NA,"Southern America",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"440","2020-12-21 16:35:44-03","MBM","MBM","410234","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"Lima, H.C.; Silva Neto, S.J.; Sylvestre, L.; Silva Neto, S.J.; Sylvestre, L.","5908","2001","09","13","Brazil","Rio de Janeiro","Nova Iguaçu","Tinguá, Estrada do Ouro, Riacho Nova Estrela, dm 9 da sede da Reserva (Administração).","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"MBM410234","MBM410234","Árvore com 10 m de altura. Tronco com casca levemente fissurada e alvacenta. Ramos suberosos e alvacentos, inflorescência esverdeada. Ocasional.; Mata de encosta.",NA,NA,"Southern America",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"441","2018-05-29 10:15:39-03","MNHN","RECOLNAT_MNHN_P","P00080071","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lirio",NA,NA,NA,"Mosen, H.",NA,"1875","12","5","Brésil",NA,NA,"Prov. Sao Paulo",NA,NA,NA,NA,NA,NA,"P00080071","P00080071_01","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080071' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"4354",NA
"442","2018-05-29 10:15:39-03","MNHN","RECOLNAT_MNHN_P","P00080072","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lirio",NA,NA,NA,"Mosen, H.",NA,"1875","7","30","Brésil",NA,NA,"Prov. Sao Paulo",NA,NA,NA,NA,NA,NA,"P00080072","P00080072_01","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080072' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"3983",NA
"443","2018-05-22 14:52:00-03","MNHN","RECOLNAT_MNHN_P","P00080073","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lirio",NA,NA,NA,"Mosen, H.",NA,"1875","7","30","Brésil",NA,NA,"Prov. Sao Paulo",NA,NA,NA,NA,NA,NA,"P00080073","P00080073_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080073' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"3983",NA
"444","2018-05-22 14:49:41-03","MNHN","RECOLNAT_MNHN_P","P00080076","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lirio",NA,NA,NA,"Burchell, W.J.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00080076","P00080076_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080076' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"4859",NA
"445","2016-04-13 15:03:51-03","MNHN","RECOLNAT_MNHN_P","P00080077","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lirio",NA,NA,NA,"Glaziou, A.",NA,"1888","10","22","Brésil",NA,NA,"(Rio Jan.) Alto Macahé",NA,NA,NA,NA,NA,NA,"P00080077","P00080077_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080077' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"17768 a",NA
"446","2015-09-24 16:32:51-03","MNHN","RECOLNAT_MNHN_P","P00080127","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Pignal",NA,NA,NA,"Gaudichaud, C.",NA,"1833",NA,NA,"Brésil",NA,NA,"Province de Sao Paulo",NA,NA,NA,NA,NA,NA,"P00080127","P00080127_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080127' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"syntype","101",NA
"447","2015-09-24 16:33:04-03","MNHN","RECOLNAT_MNHN_P","P00080128","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Sello, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"P00080128","P00080128_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080128' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"syntype","4786",NA
"448","2018-05-22 14:19:11-03","MNHN","RECOLNAT_MNHN_P","P00080129","PreservedSpecimen",NA,"Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Sello, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"P00080129","P00080129_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080129' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"syntype","4786",NA
"449","2020-10-01 14:25:30-03","JBB","HEPH","33986","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, EA","2017","09","07","Maruyama, A; Cicco, L","929","2017","09","07","Brasil","São Paulo","Itupeva","Próximo a rodovia Itupeva- Jundiaí, limite área urbana e rural, interior","-47.053333","-23.182778","-47.053333","-23.182778",NA,NA,NA,NA,NA,"Magnoliid","Laurales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-12-11 11:38:51-03","UFMG","BHCB","138082","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","fruticulosa","Mollinedia fruticulosa","Perkins",NA,"2013","11","10","Rezende, SG; Santos, MVC","3224","2009","08","13","Brasil","Minas Gerais","Bom Despacho",NA,"-45.253611","-19.830556","-45.253611","-19.830556","800","800","BHCB009997",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-12-11 11:38:51-03","UFMG","BHCB","38015","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","fruticulosa","Mollinedia fruticulosa","Perkins",NA,"2013","11","10","Lombardi, JA","1922","1997","07","15","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra., Junto ao Rio São Francisco, cachoeira Casca D'anta","-46.520222","-20.305556","-46.520222","-20.305556",NA,NA,"BHCB010780",NA,"Arbusto, ca. 1m. Folhas cartáceas, frutos imaturos verdes; Mata semidecídua","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
