"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"618","2008-05-27 22:02:00-03","MO","MOBOT","748497","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|Leongino Guerrero","1992","11","5","Paraguay","Central",NA,"Estero del Ypoá. South of Tacuara. Gallery Forest along Estero.","-57.46666","-25.63333",NA,NA,NA,NA,NA,NA,NA,"Zardini 33518","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"779","4"
"619","2008-05-27 22:02:00-03","MO","MOBOT","748504","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|Leongino Guerrero","1992","11","5","Paraguay","Central",NA,"Estero del Ypoá. South of Tacuara. Gallery Forest along Estero.","-57.46666","-25.63333",NA,NA,NA,NA,NA,NA,NA,"Zardini 33519","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"779","4"
"620","2008-05-27 22:02:00-03","MO","MOBOT","748511","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|Leongino Guerrero","1992","11","5","Paraguay","Central",NA,"Estero del Ypoá. South of Tacuara. Cerrado Forest.","-57.46666","-25.63333",NA,NA,NA,NA,NA,NA,NA,"Zardini 33552","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"780","4"
"621","2008-05-27 22:02:00-03","MO","MOBOT","1574171","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. Rhodes","Felix Woytkowski","1959","3","5","Peru","Huánuco",NA,"Muña. Outskirts of Andean low wood.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Woytkowski 5246","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2008-08-07 03:32:00-03","MO","MOBOT","1574172","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. Rhodes","B.R. Medina","1946","11","13","Argentina","Misiones",NA,"Dep. San Ignacio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Medina 120","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2009-07-23 10:49:00-03","MO","MOBOT","1574174","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Erich Werdermann","1926","8",NA,"Bolivia","Beni",NA,"Río Chaparé-Mamoré.",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,"Werdermann 2233","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"624","2008-10-24 18:07:00-02","MO","MOBOT","100154008","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Carlos E. Cerón","2006","3","5","Ecuador","Pastaza","Arajuno","Bosque protector Pablo López del Oglán Alto y Estación Científica de la Universidad Central del Ecuador. Orilla del río Oglán, aguas abajo de la Estación.","-77.6886111","-1.3236111",NA,NA,"600.00000000",NA,NA,NA,NA,"Cerón Martínez 56685","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"625","2009-07-23 09:00:00-03","MO","MOBOT","100202188","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Foster's 1958 Catalog notes file","R.E. Fries","1902","3",NA,"Bolivia","Tarija",NA,"Carapari inter Tarija & Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fries 1352","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"626","2009-07-23 10:02:00-03","MO","MOBOT","100202204","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Foster's 1958 Catalog notes file","Henry H. Rusby",NA,NA,NA,"Bolivia",NA,NA,"Reis",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"Rusby 1441","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"627","2009-07-23 10:06:00-03","MO","MOBOT","100202208","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Foster's 1958 Catalog notes file","Henry H. Rusby",NA,NA,NA,"Bolivia","La Paz",NA,"Unduavi","-67.9","-16.31666",NA,NA,"2438.40000000",NA,NA,NA,NA,"Rusby 1444","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"628","2010-01-19 16:21:00-02","MO","MOBOT","100242261","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J. de Egea Juvinel","M. Vera","2004","10","19","Paraguay","Presidente Hayes",NA,"Estancia Maroma.","-57.9019444","-23.5425",NA,NA,NA,NA,NA,NA,NA,"Vera 081","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"629","2010-06-23 11:33:00-03","MO","MOBOT","100242454","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"M. Peña-Chocarro|J. de Egea Juvinel","2004","10","25","Paraguay","Presidente Hayes",NA,"Estancia Santa Asunción.","-58.5894444","-23.8952777",NA,NA,NA,NA,NA,NA,NA,"Peña-Chocarro 1952","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"630","2014-01-02 05:36:00-02","MO","MOBOT","100286538","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","D. Villarroel|Mary Mendizábal","2007","12","10","Bolivia","Santa Cruz","Florida","Bella Vista, sendero el Cañadón, chaparrales transicionales con elementos de valles secos interandinos y de los bosques Boliviano-Tucumano.","-63.6783334","-18.2391666",NA,NA,"1386.00000000",NA,NA,NA,NA,"Villarroel Segarra 1457","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"631","2013-06-02 05:38:00-03","MO","MOBOT","100365555","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Efraín Suclli|Jim Farfán|V. Chama|Yesenia Vizcardo","2003","10","20","Peru","Cusco","La Convención","Dist. Vilcabamba. Ututo.","-73.0833333","-13.0666667",NA,NA,"3000.00000000",NA,NA,NA,NA,"Suclli Montañés 1643","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"632","2008-05-27 22:02:00-03","MO","MOBOT","1003958","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Elsa M. Zardini|M.R.P. da Silva","1995","7","25","Paraguay","Presidente Hayes",NA,"Route to Fortin General Bruguez, between Km 50 and 55. Dry forest and inundated savanna on clay.","-58.33333","-24.83333",NA,NA,NA,NA,NA,NA,NA,"Zardini 43158","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020","4"
"633","2013-12-14 07:59:00-02","MO","MOBOT","100443281","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias|M. Betancur","2011","11","30","Bolivia","Santa Cruz","Vallegrande","3 km al Sur de Alto Sitano, aproximadamente.","-63.9891666","-18.8788889",NA,NA,"1900.00000000",NA,NA,NA,NA,"Parada-Gutierrez 3919","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-77","1"
"634","2015-09-01 11:20:00-03","MO","MOBOT","100443282","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias|M. Betancur","2011","11","30","Bolivia","Santa Cruz","Vallegrande","3 km al Sur de Alto Sitano, aproximadamente.","-63.9891666","-18.8788889",NA,NA,"1900.00000000",NA,NA,NA,NA,"Parada-Gutierrez 3920","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-77","1"
"635","2012-02-05 12:40:00-02","MO","MOBOT","100445132","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Rosa Ortiz|John Pruski|Gregorio Ortiz|et al.","2012","1","12","Peru","San Martín","Rioja","Al borde del camino en chacra de la familia Ortiz, 2 km N de Posic, 6 km N de Rioja, 0.5 km W de rio Tónchima, 2 km S de rio Mayo.","-77.1663889","-5.9841666",NA,NA,"815.00000000",NA,NA,NA,NA,"Ortiz 519","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"636","2012-04-16 16:23:00-03","MO","MOBOT","100466177","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J. De Egea","J. de Egea Juvinel|R. Elsam|R. Zarza","2006","7",NA,"Paraguay","Presidente Hayes",NA,"Estancia Santa Maria del Doce. Pirizal.","-57.5447222","-24.9266667",NA,NA,NA,NA,NA,NA,NA,"de Egea Juvinel 991","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"637","2012-09-14 16:07:00-03","MO","MOBOT","100524944","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","A. Lliully","E. Portal|D. Villalobos|L. Villalobos","2008","12","23","Bolivia","Chuquisaca","Belisario Boeto","Municipio de Villa Serrano, Comunidad de Pampas del Tigre. Comunidad Chapas.","-64.2294445","-19.1313889",NA,NA,NA,"1684.00000000",NA,NA,NA,"Portal 896","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"638","2014-05-14 10:21:00-03","MO","MOBOT","100706827","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","A. Schinini","Rosa Degen|Elsa M. Zardini","1987","10","5","Paraguay","Central",NA,"Camino a Ytá Ybatí, sobre ruta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Degen 318","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"639","2014-05-14 10:24:00-03","MO","MOBOT","100706829","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","A. Schinini","Rosa Degen|Elsa M. Zardini","1987","10","23","Paraguay","Cordillera",NA,"Cerro Tobatí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Degen 341","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"640","2014-05-14 10:28:00-03","MO","MOBOT","100706833","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. Rhodes","Carl A.M. Lindman","1893","9","5","Paraguay",NA,NA,"Ad flumen Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lindman 1903","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"641","2014-05-14 10:38:00-03","MO","MOBOT","100706836","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. Rhodes","Pedro Jörgensen","1929","1","11","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4131","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"642","2014-05-14 10:43:00-03","MO","MOBOT","100706838","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. Rhodes","Émile Hassler","1913","8",NA,"Paraguay","Central",NA,"In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 11895","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"643","2014-05-14 10:43:00-03","MO","MOBOT","100706839","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. Rhodes","Émile Hassler","1913","5",NA,"Paraguay","Central",NA,"In regione lacus Ypacaray.","-57.35","-25.33",NA,NA,NA,NA,NA,NA,NA,"Hassler 12623","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"644","2014-05-14 10:46:00-03","MO","MOBOT","100706844","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. Rhodes","Thomas Morong","1888",NA,NA,"Paraguay",NA,NA,"Central Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morong 829","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"645","2014-05-14 10:48:00-03","MO","MOBOT","100706846","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. Rhodes","Thomas Morong","1888",NA,NA,"Paraguay",NA,NA,"Central Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morong 815","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"646","2014-05-14 10:49:00-03","MO","MOBOT","100706848","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","D. Rhodes","Thomas Morong","1888",NA,NA,"Paraguay",NA,NA,"Central Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morong 729","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"647","2014-05-14 10:51:00-03","MO","MOBOT","100706850","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"F. Javier Fernández Casas|J. Molero","1982","2","12","Paraguay","Amambay",NA,"A pocos km de Bellavista en dirección a San Carlos, prados con rodales de bosquete, abundante ganado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fernández Casas 6239","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"648","2014-05-14 10:54:00-03","MO","MOBOT","100706851","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Edith Lurvey","1980","11","20","Paraguay",NA,NA,"Pirareta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lurvey 248","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"649","2014-05-14 10:57:00-03","MO","MOBOT","100706853","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Pastor Arenas Rodríguez","1973","10","30","Paraguay","Cordillera",NA,"Aregua, patio de los Palmerola",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arenas Rodríguez 77","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"650","2014-05-14 11:03:00-03","MO","MOBOT","100706860","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","W.D. Stevens","Fátima Mereles","1991","12","12","Paraguay","Concepción",NA,"Estancia Aguerito, Potrero Potrerito, interior del bosque",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mereles H. 4200","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"651","2015-02-04 10:12:00-02","MO","MOBOT","100775100","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Rosa Ortiz (MO)","T. Haenke","1790",NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Haenke s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Original Material",NA,"1"
"652","2019-03-26 12:48:00-03","MO","MOBOT","101122315","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Elspeth Haston","Elspeth M. Haston","2008","11","25","Argentina","Corrientes","Saladas","Paso Naranjito on ruta 118 ESE of Saldas near Ero. del Sta Lucia (river).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Haston 203","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"653","2019-10-12 04:36:00-03","MO","MOBOT","101136345","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","M. T. Strong","Pedro Acevedo-Rodríguez|M. R. Pace|G.M. Antar|J.R. Fabri|R. Velasques","2017","9","3","Brazil","Mato Grosso do Sul","Corumbá","Along road MS-184 N of Base de Estudos do Pantanal-UFMS.","-57.0544444","-19.3130556",NA,NA,"88.00000000",NA,NA,NA,NA,"Acevedo-Rodríguez 16683","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"654","2008-05-27 22:02:00-03","MO","MOBOT","1098094","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Alwyn H. Gentry|Rosa Ortiz","1993","6","11","Colombia","Magdalena",NA,"El Campano, road from Minca to Cerro Kennedy.","-74.11666","11.15",NA,NA,"1200.00000000",NA,NA,NA,NA,"Gentry 79860","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1345","4"
"655","2011-06-21 05:10:00-03","MO","MOBOT","1120429","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Barneby (NY)","Ramiro Fonnegra G.|et al.","1988","8","23","Colombia","Antioquia","Andes","6 km de Andes hacia Vereda Momblan. Apiario Ledesma Restrepo.","-75.9","5.65",NA,NA,"1480.00000000",NA,NA,NA,NA,"Fonnegra G. 2408","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2008-05-27 22:02:00-03","MO","MOBOT","1120431","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Barneby (NY)","Ramiro Fonnegra G.|Francisco J. Roldán|et al.","1988","8","23","Colombia","Antioquia","Andes","6 km de Andes hacia Vereda Momblan. Apiario Ledesma Restrepo. Financió: COLCIENCIAS-U. DE A.","-75.9","5.65",NA,NA,"1480.00000000",NA,NA,NA,NA,"Fonnegra G. 2417","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2008-05-27 22:02:00-03","MO","MOBOT","1120432","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Barneby (NY)","Ramiro Fonnegra G.|Francisco J. Roldán|et al.","1988","8","23","Colombia","Antioquia","Andes","Vereda La Pava, 14 km carretera Andes hacia La Vereda El Líbano.","-75.9","5.65",NA,NA,"1620.00000000",NA,NA,NA,NA,"Fonnegra G. 2432","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2011-02-25 11:45:00-03","MO","MOBOT","1126882","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Ott","Calaway H. Dodson|P.M. Dodson","1982","3","16","Ecuador","Guayas","Daule","Capeira, km 21 Guayaquik to Daule. Tropical dry forest.",NA,NA,NA,NA,"20.00000000","200.00000000",NA,NA,NA,"Dodson 12994","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-01-01 04:34:00-02","MO","MOBOT","1127370","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","P. Silverstone (CUVC)","Philip A. Silverstone-Sopkin|Jorge Giraldo G.","1993","6","5","Colombia","Valle del Cauca","El Cerrito","Hacienda El Milagro, a 4 km al sur del pueblo de El Cerrito, parte ancha del Valle del Río Cauca, bosque perturbado con algunos árboles grandes, ca 1 ha extension.","-76.3","3.68333",NA,NA,"980.00000000",NA,NA,NA,NA,"Silverstone-Sopkin 6570","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2008-05-27 22:02:00-03","MO","MOBOT","1128307","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J.L. Clark (QCNE)","John L. Clark","1996","2","27","Ecuador","Esmeraldas","Quinindé","The Mache-Chindul Ecological Reserve. Main road between the Bilsa Biological Station and La Y de La Laguna. Mache Mountains, 35 km west of Quinindé. Mostly disturbed forest with small remnant patches of premontane wet forest","-79.7","0.35",NA,NA,"400.00000000",NA,NA,NA,NA,"Clark 2173","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"661","2008-05-27 22:02:00-03","MO","MOBOT","1132561","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","José Campos de la Cruz|et al.","1996","12","22","Peru","Cajamarca","San Ignacio","Distrito Namballe: La Colmena. Bosque secundario.","-79.08333","-5",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,"Campos de la Cruz 3226","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","7"
"662","2013-01-28 05:13:00-02","MO","MOBOT","1155893","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","René Guillén V.|Roca","1996","5","10","Bolivia","Santa Cruz","Velasco","San José de Campamento, a 8 km. del pueblo sobre el camino al río Paraguá. Pampa termitero, anegada temporalmente; suelos areno limosos hasta arcillosos.","-60.99138","-15.15555",NA,NA,"230.00000000",NA,NA,NA,NA,"Guillén Villarroel 4392","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2008-05-27 22:02:00-03","MO","MOBOT","1195523","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","J. Richard Abbott|Bonifacio Mostacedo C.","1995","1","27","Bolivia","Santa Cruz","Chiquitos","Roboré; ca. 300 m E of Roboré River, grassy right-of-way between railroad and Avenida del Ejército.","-59.73472","-18.35833",NA,NA,"300.00000000",NA,NA,NA,NA,"Abbott 15871","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2008-05-27 22:02:00-03","MO","MOBOT","1299137","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Jef D. Boeke|Jeffrey B. McElroy","1976","10","20","Colombia","Antioquia","Guarne","Second growth cloud forest.","-75.43333","6.28333",NA,NA,"1980.00000000","2280.00000000",NA,NA,NA,"Boeke 197","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2008-05-27 22:02:00-03","MO","MOBOT","1299209","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Thomas B. Croat","1980","12","2","Colombia","Putumayo",NA,"Intendencia of Putomayo; vicinity of Macoa, along south bank of Río Macoa. Premontane wet forest.","-76.55","1.16666",NA,NA,"700.00000000",NA,NA,NA,NA,"Croat 51723","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1300",NA
"666","2008-05-27 22:02:00-03","MO","MOBOT","1299215","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Enrique Forero|Alwyn H. Gentry|et al.","1977","2","27","Colombia","Valle del Cauca","Ansermanuevo","Carretera San José del Palmar-Ansermanuevo, ca 5-10 km de Ansermanuevo.","-76","4.8",NA,NA,"950.00000000","100.00000000",NA,NA,NA,"Forero 3591","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2008-05-27 22:02:00-03","MO","MOBOT","1299222","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","S.F. Smith","Honora Murphy","1982","5","19","Colombia","Valle del Cauca",NA,"Carretera between Media Canoa (Buga) and Finca Las Palmas, on the way to Darien, dry, cow-pasture type area, extermely sunny.","-76.38333","3.9",NA,NA,NA,NA,NA,NA,NA,"Murphy 412","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2008-05-27 22:02:00-03","MO","MOBOT","1299223","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","R. Ortiz (MO)","Guillermo Klug","1930","10","19","Colombia","Putumayo",NA,"Umbría; forest.","-76.16666","0.9",NA,NA,"325.00000000",NA,NA,NA,NA,"Klug 1666","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
