"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","02703755","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Sócrates V. de Andrade","1964","12","17","Brazil","Rio de Janeiro","Itatiaia","Rio das Conchas - Mauá.","-44.5633010864258","-22.4960994720459",NA,NA,"NY02703755","NY02703755_01","Magnoliophyta","Myrtales",NA,NA,"362","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2987863' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","616789","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","C. M. D. E. Legrand",NA,NA,NA,"R. Reitz","1965","12","17","Brazil","Paraná","Castro","Carambeí, Rio Sao Joao, Castro","-50.152803","-24.908517",NA,NA,"NY00616789","NY00616789_01","Magnoliophyta","Myrtales",NA,NA,"17882","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=532093' target='other'> <mi>dwc_moreinfo</mi></a>","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00908458","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. L. Kawasaki",NA,NA,NA,"W. L. Balée","1987","06","25","Brazil","Maranhão","Monçao","P.I. Guajá,Rio Turiaçu. Guajá Indians","-46.08","-3.12",NA,NA,"NY00908458","NY00908458_01","Magnoliophyta","Myrtales",NA,NA,"3486","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=532106' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00908482","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. Sobral",NA,NA,NA,"D. C. Daly","1980","10","05","Brazil","Maranhão","Lago do Junco","Fazenda Bacaba, Doctor Haroldo. 5 km S of MA 119 from entrance 3 km NW of Lago do Junco","-44.97","-4.43",NA,NA,"NY00908482","NY00908482_01","Magnoliophyta","Myrtales",NA,NA,"D493","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993557' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","405517","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella elliptica","O.Berg",NA,NA,NA,NA,"Martii Herbar. Florae Brasil.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Prope Rio de Janeiro et litore maris ad montium Gavia [?illegible]",NA,NA,NA,NA,"NY00405517","NY00405517_01","Magnoliophyta","Myrtales","elliptica","isotype","47","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=93631' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-13 09:20:27-03","UFRJ","RFA","34894","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"C.M. Vieira; M.A. Louzada","2004","03","06","Brasil","Rio de Janeiro","Itaocara","UTM 23K 786.000 - 7.595.000 / 825.000 - 7.615.000","-42.076099395752","-21.6692008972168",NA,NA,"RFA22455",NA,NA,NA,NA,NA,"1374",NA,NA,"Arvoreta 4 m alt., umbrófila no interior da mata. Frutos imaturos verdes maduros amarelados",NA,NA,"22830","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-11-13 09:20:27-03","UFRJ","RFA","26431","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","G. M. Barroso","2001","12","20","A. Quinet","2001","01","07","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.391667","-22.379444","42º23'30''W","22º22'46''S","RFA42172",NA,NA,NA,NA,NA,"15/62",NA,NA,"Árvore, 4m de altura, 24cm de DAP, folha verde discolor, comum no local.","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-24 17:10:54-03","UTFPR","DVPR","3914","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Barboza, E","2014",NA,NA,"Caxambu, MG; et al.","2012","10","17","Brasil","Paraná","Luiziana","Estação Ecológica Luiziana","-52.26072","-24.31575","-52.26072","-24.31575","DVPR003914",NA,"Magnoliophyta",NA,NA,NA,"4271",NA,NA,"Arvoreta ca. 5 m, ripária, heliófita. Frutos imaturos verdes e maduros avermelhados.; Relevo: ondulado","628","628",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:45:53-03","EAO","IAN","94409","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenella","Eugenia tenella glazioviana","DC.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"IAN094409",NA,"Dicotiledônea",NA,"glazioviana","isotipo","13886","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:45:53-03","EAO","IAN","94409","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenella","Eugenia tenella glazioviana","DC.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"IAN094409",NA,"Dicotiledônea",NA,"glazioviana","isotipo","13886","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:46:06-03","EAO","IAN","102770","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Kuhlmann, M; Jimbo, S","1959","09","16","Brasil","Pará",NA,"Rod. Belém-Brasília, km. 92. Proximidade do campo de aviação do km. 92.",NA,NA,NA,NA,"IAN102770",NA,"Dicotiledônea",NA,NA,NA,"239","Southern America",NA,"Fruto maduro alaranjado, arbusto de sub-bosque de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:46:06-03","EAO","IAN","103344","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Mattos, JR de","1962","03",NA,"Fróes, RL","1958","08","13","Brasil","Maranhão",NA,"Rio Gurupí. À beira do rio.",NA,NA,NA,NA,"IAN103344",NA,"Dicotiledônea",NA,NA,NA,"34525","Southern America",NA,"Arbusto pequeno. Flor branca, com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:46:06-03","EAO","IAN","105129","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Oliveira, E","1960","01","17","Brasil","Pará",NA,"Km. 131-131 da Rod. Belém-Brasília. Beira da estrada.",NA,NA,NA,NA,"IAN105129",NA,"Dicotiledônea",NA,NA,NA,"384","Southern America",NA,"Árvore de 6m. Frutos redondos pequenos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:46:06-03","EAO","IAN","106004","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Silva, NT da","1975","07",NA,"Fróes, RL","1958","07",NA,"Brasil","Maranhão",NA,"Rio Maracaçumé.",NA,NA,NA,NA,"IAN106004",NA,"Dicotiledônea",NA,NA,NA,"34387","Southern America",NA,"Arbusto, frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:46:06-03","EAO","IAN","106161","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Silva, NT da","1975","07",NA,"Oliveira, E","1960","04","26","Brasil","Pará",NA,"Km. 159-166. Estrada Belém-Brasília. Beira da estrada.",NA,NA,NA,NA,"IAN106161",NA,"Dicotiledônea",NA,NA,NA,"569","Southern America",NA,"Árvore de 6m. de altura, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:46:06-03","EAO","IAN","111143","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Mattos, JR de","1962","03",NA,"Oliveira, E","1961","02","07","Brasil","Pará",NA,"Rio Vizeu, região de Cametá.",NA,NA,NA,NA,"IAN111143",NA,"Dicotiledônea",NA,NA,NA,"1303","Southern America",NA,"Árvore de 3m. de altura, frutos redondos e pequenos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:46:06-03","EAO","IAN","112487","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Legrand, CDR","1960","05",NA,"Legrand, CDR; Lau, L","1953","03",NA,"Brasil","São Paulo",NA,"Serra da Bocaina.",NA,NA,NA,NA,"IAN112487",NA,"Dicotiledônea",NA,NA,NA,"110355","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:46:06-03","EAO","IAN","134109","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Silva, NT da","1975","07",NA,"Silva, NT da","1969","06","28","Brasil","Pará",NA,"Estrada subindo Planalto A, km. 4.",NA,NA,NA,NA,"IAN134109",NA,"Dicotiledônea",NA,NA,NA,"2261","Southern America",NA,"Árvore de 14m. e 20cm. de diâmetro, flor creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:46:06-03","EAO","IAN","193508","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Rosa, NA","1992","05",NA,"Shanley, P; Rosa, NA; Rosa, M",NA,NA,NA,"Brasil","Pará","Paragominas","Mata de mangueira, Anani, 4 km da margem esquerda do rio Capim. Inventário de 1 ha","-47.946667","-2.6825","-47.946667","-2.6825","IAN193508",NA,"Dicotiledônea",NA,NA,NA,"171","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:46:06-03","EAO","IAN","196309","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Equipe IFN-PA","2018","04","02","Santos, EA","2015","12","01","Brasil","Pará","Igarapé-Açu","Conglomerado PA_687. Subunidade 1. Subparcela 10. Área nº 3 RN.","-53.866667","-1.133333","-53.866667","-1.133333","IAN196309",NA,"Dicotiledônea",NA,NA,NA,"1136","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:46:06-03","EAO","IAN","177028","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Cordeiro, MR",NA,NA,NA,"Rios, M; Brito, JM de","1999","10","03","Brasil","Pará","Bragança","Comunidade Benjamin Constant. Propriedade de Manoela F.F.da Silva. Capoeira.","-45.666667","-1.183333","-45.666667","-1.183333","IAN177028",NA,"Dicotiledônea",NA,NA,NA,"599","Southern America",NA,"Árvore de 3 m de altura.","30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:46:06-03","EAO","IAN","177092","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Cordeiro, MR",NA,NA,NA,"Rios, M; Brito, JM de","1999","11","10","Brasil","Pará","Bragança","Comunidade Benjamin Constant. Propriedade de Manoela F.F.da Silva. Capoeira.","-46.833333","-1.116667","-46.833333","-1.116667","IAN177092",NA,"Dicotiledônea",NA,NA,NA,"662","Southern America",NA,"Árvore de 2,6 m de altura.","30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:46:06-03","EAO","IAN","177235","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Cordeiro, MR",NA,NA,NA,"Rios, M; Borges, M","2000","05","15","Brasil","Pará","Bragança","Comunidade Benjamin Constant. Travessa da Tijoca. Propriedade de José Ribamar Silva. Capoeira.","-46.7","-1.183333","-46.7","-1.183333","IAN177235",NA,"Dicotiledônea",NA,NA,NA,"806","Southern America",NA,"Arbusto de quase 3 m de altura; fruto de cor alaranjado.","30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:46:06-03","EAO","IAN","182720","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Araújo, CM","2002","08","21","Brasil","Pará",NA,"N5 E, Serra dos Carajás.",NA,NA,NA,NA,"IAN182720",NA,"Dicotiledônea",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:46:06-03","EAO","IAN","197238","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Rosário, AS","2006","08",NA,"Freitas, MA de; Gomes, AO","2004","03","08","Brasil","Pará","Melgaço","Caxiuanã. Capoeira.","-51.455","-1.736944","-51.455","-1.736944","IAN197238",NA,"Dicotiledônea",NA,NA,NA,"1044","Southern America",NA,"Árvore 10,9 x 3 x5 m. Tronco cilíndrico, liso, verde, casca externa solta em placas verdes olivaceas; no corte 1 mm, interna 1mm, amarelada, cerne avermelhado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:46:06-03","EAO","IAN","93751","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN093751",NA,"Dicotiledônea",NA,NA,NA,"14822","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-08 17:43:06-03","EAO","IAN","XILO5163","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Silva, NT da","1975","07",NA,"Silva, NT da","1969","06","28","Brasil","Pará",NA,"Estrada subindo Planalto A, km. 4.",NA,NA,NA,NA,"IANXILO5163",NA,"Dicotiledônea",NA,NA,NA,"2261","Southern America",NA,"Árvore de 14m. e 20cm. de diâmetro, flor creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-08 17:43:06-03","EAO","IAN","XILO5945X","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Dieter, W","1993","05","31","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO5945X",NA,"Dicotiledônea",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-08 17:43:06-03","EAO","IAN","XILO5945X","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Dieter, W","1993","05","31","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO5945X",NA,"Dicotiledônea",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-08 17:43:06-03","EAO","IAN","XILO6099X","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Dieter, W","1993","03","04","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO6099X",NA,"Dicotiledônea",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-08 17:43:06-03","EAO","IAN","XILO6099X","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Dieter, W","1993","03","04","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO6099X",NA,"Dicotiledônea",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-08 17:43:06-03","EAO","IAN","XILO6100X","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Dieter, W","1993","03","04","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO6100X",NA,"Dicotiledônea",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-08 17:43:06-03","EAO","IAN","XILO6100X","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Dieter, W","1993","03","04","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO6100X",NA,"Dicotiledônea",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:46:06-03","EAO","IAN","166318","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Cordeiro, MR; Batista, J","1997","04","30","Brasil","Amapá","Macapá","Rio Tartarugal Grande, grande pedra à margem do rio em conexão com o campo cerrado. Coleta feita sobre pedra.","-51.0663986206055","-0.366667002439499",NA,NA,"IAN166318",NA,"Dicotiledônea",NA,NA,NA,"2681","Southern America",NA,"Arbusto. Flor branca.",NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:46:06-03","EAO","IAN","43146","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Legrand, CDR","1959",NA,NA,"Fróes, RL","1949","05","10","Brasil","Maranhão","São Luis","Secondary forest, vicinity of Rio Anil.","-44.3027992248535","-2.52972006797791",NA,NA,"IAN043146",NA,"Dicotiledônea",NA,NA,NA,"24211","Southern America",NA,"Shrub, 3m. White flowers.",NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:46:06-03","EAO","IAN","127587","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Silva, NT da","1975","07",NA,"Silva, NT da","1968","10","15","Brasil","Pará","Almeirim","Monte Dourado, Planalto B.","-52.5816993713379","-1.52332997322083",NA,NA,"IAN127587",NA,"Dicotiledônea",NA,NA,NA,"1210","Southern America",NA,"Árvore de 10m; 15cm. de diâmetro.",NA,NA,"564600","auto",NA,NA,NA,NA,NA,NA,NA
"79","2021-04-08 17:43:06-03","EAO","IAN","XILO3182","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Silva, NT da","1975","07",NA,"Pires, JM; Rosa, NA","1973","11","30","Brasil","Pará","Benevides","Granja Maratá.","-48.244701385498","-1.36138999462128",NA,NA,"IANXILO3182",NA,"Dicotiledônea",NA,NA,NA,"13651","Southern America",NA,"Árvore de 15m. e 50cm. de circ.",NA,NA,"16472","auto",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:46:06-03","EAO","IAN","140540","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Silva, NT da","1975","07",NA,"Pires, JM; Rosa, NA","1973","11","30","Brasil","Pará","Benevides","Granja Maratá.","-48.244701385498","-1.36138999462128",NA,NA,"IAN140540",NA,"Dicotiledônea",NA,NA,NA,"13651","Southern America",NA,"Árvore de 15m. e 50cm. de circ.",NA,NA,"16472","auto",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:46:06-03","EAO","IAN","166059","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Ribeiro, BGS","1998","04","15","Brasil","Pará","Bragança","Km-29 de campinho. Mata baixa de terra firme; solo argila arenosa.","-46.7655982971191","-1.05360996723175",NA,NA,"IAN166059",NA,"Dicotiledônea",NA,NA,NA,"2545","Southern America",NA,NA,NA,NA,"56429","auto",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:46:06-03","EAO","IAN","33010","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Cordeiro, MR",NA,NA,NA,"Black, GA","1948","01","02","Brasil","Pará","Curuçá","Rio Cuparí.","-47.8480987548828","-0.728888988494873",NA,NA,"IAN033010","IAN033010 IAN033010_e","Dicotiledônea",NA,NA,NA,"2249","Southern America",NA,"Arbusto, flor branca.",NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:46:06-03","EAO","IAN","184659","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Venturieri, GC","1994","11","02","Brasil","Pará","Igarapé-Açu",NA,"-47.6199989318848","-1.12889003753662",NA,NA,"IAN184659",NA,"Dicotiledônea",NA,NA,NA,"46","Southern America",NA,NA,NA,NA,"29938","auto",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:46:06-03","EAO","IAN","165936","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Lobato, LC","1995","03","20","Brasil","Pará","Maracanã","Ilha de Algodoal.","-47.581901550293","-0.595000028610229",NA,NA,"IAN165936",NA,"Dicotiledônea",NA,NA,NA,"1040","Southern America",NA,"Arbusto de 4m. de altura, botões florais verdes.",NA,NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:46:06-03","EAO","IAN","123664","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Souza, MC de","2012","04","02","Paula, JE de","1966","05","13","Brasil","Pará","Marapanim","2km. antes de Marudá.","-47.6996994018555","-0.717499971389771",NA,NA,"IAN123664",NA,"Dicotiledônea",NA,NA,NA,"231","Southern America",NA,"Arbusto de 15m; flor alva, ramoso.",NA,NA,"39607","auto",NA,NA,NA,NA,NA,NA,NA
"86","2021-04-08 17:43:06-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Souza, MAD de","2000","11","15","Brasil","Pará","Moju","Campo experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do km-34. Em sub-bosque, solo argiloso-arenoso.","-48.7689018249512","-1.88389003276825",NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,"s.n.","Southern America",NA,"Árvore aprox. 6m alt. x 15cm DAP; tronco e base levemente acanalados; ritidoma marrom-acinzentado, cicatrizes amareladas; desprendimento em faixas coriáceas; casca viva marrom-amarelada, odor de goiaba verde, fibrosa, fina.",NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA
"87","2021-04-08 17:43:06-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Souza, MAD de","2000","11","15","Brasil","Pará","Moju","Campo experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do km-34. Em sub-bosque, solo argiloso-arenoso.","-48.7689018249512","-1.88389003276825",NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,"s.n","Southern America",NA,"Árvore aprox. 6m alt. x 15cm DAP; tronco e base levemente acanalados; ritidoma marrom-acinzentado, cicatrizes amareladas; desprendimento em faixas coriáceas; casca viva marrom-amarelada, odor de goiaba verde, fibrosa, fina.",NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA
"88","2021-04-08 17:43:06-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Souza, MAD de","2000","11","15","Brasil","Pará","Moju","Campo experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km34. Em sub-bosque, solo argiloso-arenoso.","-48.7689018249512","-1.88389003276825",NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,"s.n.","Southern America",NA,"Árvore aprox. 6 m de altura x 15 cm de DAP. Tronco e base levemente acanalados. Ritidoma marrom-acinzentado, cicatrizes amareladas; desprendimento em faixas cori ceas. Casca viva marrom-amarelada, odor de goiaba verde, fibrosa, fina.",NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA
