"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"917","2020-07-23 12:15:03-03","CEPLAC","CEPEC","151316","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"L. Daneu & C.O. Andrino","Oliveira, N.E.","313","2014","09","09",NA,"Brasil","Bahia","SANTA INÊS","Conglomerado BA_983-1-2-12","-39.780278","-13.320278",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"39W46'49","13S19'13",NA,NA,NA,"22/10/2015",NA,NA,NA
"918","2020-07-23 12:15:03-03","CEPLAC","CEPEC","151194","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,NA,"Paulino, R.C.","187","2014","12","12",NA,"Brasil","Bahia","Jucuruçu","Conglomerado BA_1402-1-5-18","-39.779444","-16.92",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"39W46'46","16S55'12",NA,NA,NA,"16/11/2015",NA,NA,NA
"919","2020-07-23 12:15:03-03","CEPLAC","CEPEC","21577","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"W. Burger","J. G. Kuhlmann","6458","1943","09","13",NA,"Brasil","Rio de Janeiro","campos","Goitacazes, Rio Doce.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1969",NA,NA,NA
"920","2020-07-23 12:15:03-03","CEPLAC","CEPEC","150579","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,NA,"Rocha, F.O.","180","2014","10","22",NA,"Brasil","Bahia","MASCOTE","Conglomerado BA_1361-3-9-5","-39.06","-15.660556",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"39W3'36","15S39'38",NA,NA,NA,NA,NA,NA,NA
"921","2020-07-23 12:15:03-03","CEPLAC","CEPEC","140087","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","100","100",NA,"Indivíduo P32-09",NA,NA,NA,NA,NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA
"922","2020-07-23 12:15:03-03","CEPLAC","CEPEC","39663","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"T. S. dos Santos","T. S. dos Santos","4286","1981","07","07",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","16Km W Porto Seguro. Area da ESPAB.","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W8'0","16S23'0",NA,NA,NA,"30/12/1986",NA,NA,NA
"923","2020-07-23 12:15:03-03","CEPLAC","CEPEC","76598","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"R. M. de Castro","J. G. Jardim","1257","1998","01","21",NA,"Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada a ca. 5Km ao W da sede do municipio. Faz. Cruzeiro do Sul. Serra dos Sete Paus, ca. 8Km da entrada Inventário Florestal e Fitossociologico.","-39.696111","-14.735",NA,NA,NA,"<ll>dwc_commonname:</ll> Amora-branca",NA,NA,NA,NA,NA,NA,NA,"39W41'46","14S44'6",NA,NA,NA,"30/12/2004",NA,NA,NA
"924","2020-07-23 12:15:03-03","CEPLAC","CEPEC","96625","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"P. Fiaschi","P. Fiaschi","1590","2003","09","18",NA,"Brasil","Bahia","ALMADINA","Estrada para Ibitupã. Ramal a esquerda, ca. 5Km da saida da cidade. Acesso a Serra dos Sete-Paus, ca. 7,5Km.","-39.696111","-14.768333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W41'46","14S46'6",NA,NA,NA,"30/12/2003",NA,NA,NA
"925","2020-07-23 12:15:03-03","CEPLAC","CEPEC","81676","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"P. Fiaschi","A. M. Amorim","2585","2007","11","09",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/08/2003",NA,NA,NA
"926","2020-07-23 12:15:03-03","CEPLAC","CEPEC","82186","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"C. C. Berg","W. W. Thomas","11851","1999","01","27",NA,"Brasil","Bahia","ALMADINA","6Km ao W da cidade, Rod. p/ Ibitupã, depois 7Km p/ Sete Paus, nascente Rio Almada.","-39.7","-14.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W42'","14S44'",NA,NA,NA,"30/12/1999",NA,NA,NA
"927","2020-07-23 12:15:03-03","CEPLAC","CEPEC","90731","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"P. Fiaschi","J. G. Jardim","3891","2001","09","12",NA,"Brasil","Bahia","JUSSARÍ","Entrada 7,5Km da Rod. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso. Sede da Reserva . Parcela 49. Árvore 1347.","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,"30/12/2003",NA,NA,NA
"928","2020-07-23 12:15:03-03","CEPLAC","CEPEC","94179","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"P. Fiaschi","P. Fiaschi","1098","2002","09","20",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Estrada ca. 7,5Km de Jussari. Faz. Teimoso. RPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/08/2003",NA,NA,NA
"929","2020-07-23 12:15:03-03","CEPLAC","CEPEC","94313","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"P. Fiaschi","P. Fiaschi","1204",NA,NA,NA,NA,"Brasil","Bahia","JUSSARÍ","Estrada Jussarí/Palmira, entrada a esquerda, ca. 7,5Km. Faz. Terimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,"30/08/2003",NA,NA,NA
"930","2020-07-23 12:15:03-03","CEPLAC","CEPEC","76803","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"C. C. Berg","J. G. Jardim","1123","1997","09","12",NA,"Brasil","Bahia","ALMADINA","Entrada a 7Km Rod. Amadina/Ibitupã, Serra dos Sete-Paus, ca. 12Km da entr.,Faz. Cruzeiro do Sul.","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,NA,NA,"14289","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"931","2020-07-23 12:15:03-03","CEPLAC","CEPEC","7485","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"C. C. Berg","R. S. Pinheiro","1534","2000","02","04",NA,"Brasil","Bahia","ALMADINA","Serra da Pancadinha, Faz. Beija-flor.","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,NA,NA,"14289","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1978",NA,NA,NA
"932","2020-07-23 12:15:03-03","CEPLAC","CEPEC","147296","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"M. F. Santos","M. F. Santos","6831","2013","08","23",NA,"Brasil","Bahia","CRUZ DAS ALMAS","Mata da Cazuzinha.","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013",NA,NA,NA
"933","2020-07-23 12:15:03-03","CEPLAC","CEPEC","4771","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"C. C. Berg","J. A. de Jesus","60","1968","09","17",NA,"Brasil","Bahia","ITAMARAJÚ","Saida Itamaraju/S. Paulinho.","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,NA,NA,"55932","auto",NA,NA,NA,NA,NA,NA,NA,NA,"26/03/1980",NA,NA,NA
"934","2020-07-23 12:15:03-03","CEPLAC","CEPEC","26574","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"C. C. Berg","S. A. Mori","14117","1981","05","26",NA,"Brasil","Bahia","ITANAGRA","8Km W cidade, Rod. p/ Subauma.","-38.0416984558105","-12.2630996704102",NA,NA,NA,NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1982",NA,NA,NA
"935","2020-07-23 12:15:03-03","CEPLAC","CEPEC","40938","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"P. Fiaschi","L. A. Mattos-Silva","2148","1987","02","26",NA,"Brasil","Bahia","JUSSARÍ","Faz. Teimoso. Km 9 da Rod. Jussari/Palmira,a esquerda.","-39.4953002929688","-15.1913995742798",NA,NA,NA,"<ll>dwc_commonname:</ll> Amora-branca",NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2003",NA,NA,NA
"936","2020-07-23 12:15:03-03","CEPLAC","CEPEC","7679","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"C. C. Berg","T. S. dos Santos","1963","1971","09","18",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB.","-39.0247001647949","-16.2780990600586",NA,NA,NA,"<ll>dwc_commonname:</ll> Amora-branca",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1978",NA,NA,NA
"937","2020-07-23 12:15:03-03","CEPLAC","CEPEC","70256","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"C. C. Berg","J. G. Jardim","847","1996","07","23",NA,"Brasil","Bahia","santa luzia","Entrada a 11,3Km a E da cidade Serra da Onça, ca. 4,5Km da entrada.","-39.3342018127441","-15.4294004440308",NA,NA,NA,NA,NA,NA,"33804","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"938","2020-07-23 12:15:03-03","CEPLAC","CEPEC","6046","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"C. C. Berg","T. S. dos Santos","1086","2001","08","05",NA,"Brasil","Bahia","ubaitaba","BR-101, prox. a cidade.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,NA,"27575","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1978",NA,NA,NA
"939","2020-07-23 12:15:03-03","CEPLAC","CEPEC","46855","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"C. C. Berg","G. Hatschbach","49887","1985","09","17",NA,"Brasil","Espírito Santo","castelo","Caxixa.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"940","2020-07-23 12:15:03-03","CEPLAC","CEPEC","4925","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"C. C. Berg","J. A. de Jesus","223","1968","11","11",NA,"Brasil","Espírito Santo","CONCEIÇÃO DA BARRA","Km 35 ao N da cidade.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1978",NA,NA,NA
"941","2020-07-23 12:15:03-03","CEPLAC","CEPEC","7515","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"C. C. Berg","T. S. dos Santos","2039","2000","11","02",NA,"Brasil","Espírito Santo","LINHARES","Km 6 a 8 ramal a E , prox. Vale do Rio Doce.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1978",NA,NA,NA
"942","2020-07-23 12:15:03-03","CEPLAC","CEPEC","125096","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"A. F. P. Machado","P. H. Labiak","4672",NA,NA,NA,NA,"Brasil","Espírito Santo","NOVA VENÉCIA",NA,"-40.4006004333496","-18.710599899292",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2020-07-23 12:15:03-03","CEPLAC","CEPEC","154006","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia",NA,"J. Monteiro","J. Monteiro","413",NA,NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2009-11-26 13:53:12-02","INPA","INPAW","1446","S","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Vasconcelos",NA,"1962","02","12",NA,"Brasil","Acre","Rio Branco",NA,"-67.81","-9.97472",NA,NA,NA,NA,NA,NA,"178770","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2009-11-26 13:53:11-02","INPA","INPAW","2029","S","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","C.C. Berg","Rodrigues, W.A.","5494","1963","10","09",NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2009-11-26 13:53:12-02","INPA","INPAW","2058","S","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","C.C. Berg","Rodrigues, W.A.","5581","1963","12","07",NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,"1977",NA,NA,"09","27",NA,NA,NA,NA,NA
"947","2020-11-19 14:06:24-03","Unimontes","MCMG","6632","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossb.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","04","18",NA,"Brasil","Espírito Santo","Baixo Guandu","Baixo Guandu","-41.0158004760742","-19.5188999176025",NA,NA,NA,NA,NA,NA,"34474","auto",NA,NA,NA,"W40° 55' 31.6","S19° 29' 59.3",NA,NA,NA,NA,NA,NA,NA
"948","2020-11-19 14:06:24-03","Unimontes","MCMG","6763","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossb.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","08","24",NA,"Brasil","Espírito Santo","Linhares","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"W39° 54' 03.0","S19° 29' 54.4",NA,NA,NA,NA,NA,NA,NA
"949","2020-11-19 14:06:24-03","Unimontes","MCMG","6688","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossb.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","05","02",NA,"Brasil","Espírito Santo","Linhares","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"W39° 58' 01.8","S19° 25' 56.4",NA,NA,NA,NA,NA,NA,NA
"950","2020-11-19 14:06:24-03","Unimontes","MCMG","6687","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossb.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2019","05","02",NA,"Brasil","Espírito Santo","Linhares","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"W39° 58' 01.8","S19° 25' 56.4",NA,NA,NA,NA,NA,NA,NA
"951","2020-11-19 14:06:24-03","Unimontes","MCMG","6474","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossb.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","18",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Bom Jesus do Galho","-42.3161010742188","-19.8288993835449",NA,NA,NA,NA,NA,NA,"39343","auto",NA,NA,NA,"W42° 29' 50.4","S19° 40' 23.8",NA,NA,NA,NA,NA,NA,NA
"952","2020-09-22 13:48:56-03","USP","SPFW","5008","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj.;Rossbach","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2021-04-08 17:13:00-03","UESB","HUESB","11105","S","Plantae","Dicotyledoneae",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Macedo, G.E.L.; Silva, G.S.; Silva, G.S.","2516","2014","12","26",NA,"Brasil","Bahia","Lajedinho","Morrinhos, Parcela 3.","-41.018778","-12.454167","621","621",NA,"Folhas simples, verticiladas. Inflorescência do tipo glomérulo. Flores amarelas. Frutos imaturos, verde. Presença de látex branco.; Caatinga.","HUESB000011105",NA,NA,NA,NA,NA,NA,"-41.018778","-12.454167",NA,NA,NA,NA,NA,NA,NA
"954","2021-04-08 17:13:00-03","UESB","HUESB","13241","S","Plantae","Dicotyledoneae",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Moreira, R.S.","Lazarino, L.C.; Moreira, R.S.; Silva, G.S.; Moreira, R.S.; Silva, G.S.","74","2017","10","13",NA,"Brasil","Bahia","Gandu","Fazenda São Jorge, Fazenda de Lu e Tinho, próximo a fazenda da Dr. Irismá.","-39.548583","-13.751056","219","219",NA,"Arbusto com aprox. 2,5 m de alt. Folha simples, membranácea, discolor, muito tricoma. Flor lilás, pentâmera, estames amarelos, feminina verde. Fruto verde maturo.; Mata Atlântica.","HUESB000013241",NA,NA,NA,NA,NA,"2017","-39.548583","-13.751056","11",NA,NA,NA,NA,NA,NA
"955","2021-04-08 17:13:00-03","UESB","HUESB","8044","S","Plantae","Dicotyledoneae",NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Machado, A.F.P.","Souza, R.S.; Moreira, R.S.; Silva, G.S.; Moreira, R.S.; Silva, G.S.","75","2012","09","14",NA,"Brasil","Bahia","Itagi","Fazenda Mirasol","-40.039197","-14.469136",NA,NA,NA,"Árvore. Folhas simples, alternas. Infrutescência inserida no caule.; Mata Atlântica.","HUESB000008044",NA,NA,NA,NA,NA,"2015","-40.039197","-14.469136","07","27",NA,NA,NA,NA,NA
"956","2016-08-23 10:59:55-03","NHMLondon","NHM-LONDON-BOT","BM000993339","S","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg",NA,"Jakob (Jacques) E. Huber; b.1867; d.1914; Huber","6965","1905",NA,NA,NA,"Brasil","Pará",NA,NA,"-52.4957","-3.601317",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/4d481903f28df7eed784f0ebe91297c53644199b/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Type",NA,"-52.4957","-3.601317",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:546173"
"957","2020-09-18 09:34:10-03","UFAC","UFACPZ","7274","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Poepp. & Endl.) C.C.Berg",NA,"Cid Ferreira, CA","10458","1991","09",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFACPZ007274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2020-09-18 09:34:10-03","UFAC","UFACPZ","15742","PreservedSpecimen","Plantae",NA,"Urticales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Poepp. & Endl.) C.C.Berg",NA,"Santos, JP","1504","1990","09",NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,"UFACPZ015742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2020-11-12 17:02:51-03","UEL","FUEL","33997","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","Spreng.","Carauta, JPP","Emmerich, M","5913","1986","07","21",NA,"Brasil","Mato Grosso",NA,"Vila Bela da Santissima Trindade",NA,NA,NA,NA,NA,NA,"FUEL014393",NA,NA,NA,NA,NA,"2002",NA,NA,"04",NA,NA,NA,NA,NA,NA
"960","2020-11-12 17:02:51-03","UEL","FUEL","47619","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","Spreng.",NA,"Carvalho-Sobrinho, JG; Mesquita, JR; Silva, KM","906","2006","08","29",NA,"Brasil","Amazonas","Presidente Figueiredo","(Projeto de Desenvolvimento Sustentável), Entorno, trilha para Cachoeira da Anta","-60.0250015258789","-2.03444004058838",NA,NA,NA,NA,"FUEL014314",NA,"229398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2019-05-06 12:00:48-03","UFU","HUFU","30678","S","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Carauta, J.P.P.","Emmerich, M.; et al.","5913","1985","07","21",NA,"Brasil","Mato Grosso","Vila Bela da Santíssima Trinda","Posto Policial (Fiscal), Estrada de Vilhena RO BR - 364.",NA,NA,NA,NA,NA,"Árvore, ca. 5 m. Flores creme.; Interior de mata.","HUFU00016650",NA,NA,NA,NA,NA,"2002",NA,NA,"04",NA,NA,NA,NA,NA,NA
"962","2020-01-31 10:39:00-03","IFAM","EAFM","3111","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Ramos, J.F.","Junqueira, A.B.; Barros, R.N.S.","322","2007","07","05",NA,"Brasil","Amazonas","Manicoré","Margem esquerda do Rio Madeira, Comunidade Barreira do Capanã.","-62.077161","-6.400694",NA,NA,NA,"; HABITAT: Terra firme, floresta secundária sobre solo antropogênico (Terra Preta de Índio).; DESC: Árvore; 7 m.",NA,NA,NA,NA,NA,NA,"2008","-62.077161","-6.400694","03","20",NA,NA,NA,NA,NA
"963","2020-01-31 10:39:00-03","IFAM","EAFM","3361","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Ramos, J. .F.","Junqueira, A.B.; Souza, S.A.","664","2007","03","30",NA,"Brasil","Amazonas","Manicoré","Margem esquerda do Rio Madeira, Comunidade Água Azul.","-61.941897","-6.387808",NA,NA,NA,"; HABITAT: Terra firme, floresta secundária sobre solo antropogênico (Terra Preta de Índio).; DESC: Árvore; 6 m; látex branco.",NA,NA,NA,NA,NA,NA,"2008","-61.941897","-6.387808","03","18",NA,NA,NA,NA,NA
"964","2020-01-31 10:39:00-03","IFAM","EAFM","5943","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossberg","Pederneiras, L.C.","Pederneiras, L.C.; Gaglioti, A.L.; Silva, E.G.; Costa, S.B. & Souza, R.M.M.","702","2011","10","27",NA,"Brasil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste","-60.0250015258789","-3.10193991661072",NA,NA,NA,"; DESC: Arbusto; 4 m; látex leitoso; frutos alaranjados.",NA,NA,"138090","auto",NA,NA,"2011",NA,NA,"10","27",NA,NA,NA,NA,NA
"965","2017-09-11 17:09:45-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Euphorbiaceae","Excoecaria","ilicifolia","Excoecaria ilicifolia","Spreng",NA,"Sprengel, A","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2021-02-08 12:41:10-03","UFRGS","ICN","003128","S","Plantae","Dicotyledon",NA,"Euphorbiaceae","Excoecaria","ilicifolia","Excoecaria ilicifolia","Spreng.","Schultz, AR","Müller, J","s.n.","1962","08","31","América do Sul","Brasil","RS","Porto Alegre","Parque Farroupilha","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
