"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"310","2009-08-23 08:22:00-03","MO","MOBOT","2888133","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Ronald Liesner",NA,NA,NA,"Calaway H. Dodson|Alwyn H. Gentry","1982","2","13","Ecuador","Los Ríos",NA,"Collections from path following ridge line at El Centinela at crest of Montanas de lla on road from Patricia Pilar is at km 45 on road from Sto Domingo to Quevedo.","-79.3","-0.61666",NA,NA,NA,NA,NA,NA,NA,"Dodson 12400","South America",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2018-06-04 17:24:00-03","MO","MOBOT","2443947","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta grandiflora","(Moldenke) Caro","Múlgura de Romero, M. E., 07/",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","2000","10","17","Argentina","Misiones","Candelaria","Ruta Prov. 4, de Santa Ana a Mártires, 6 km de Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 7199","South America",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,"1",NA,NA,NA,NA
"312","2018-05-25 05:34:00-03","MO","MOBOT","1809627","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","(=D.repens)",NA,NA,NA,"Rafael A. Toro",NA,NA,NA,"Colombia","Antioquia","Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Toro 321","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2009-07-10 18:00:00-03","MO","MOBOT","2888459","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Ronald Liesner",NA,NA,NA,"David W. Roubik","1977","2","28","Guyana",NA,NA,"Kouron.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roubik 190","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2018-06-04 17:24:00-03","MO","MOBOT","2443947","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta grandiflora","(Moldenke) Caro","Múlgura de Romero, M. E., 07/",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","2000","10","17","Argentina","Misiones","Candelaria","Ruta Prov. 4, de Santa Ana a Mártires, 6 km de Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 7199","South America",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,"1",NA,NA,NA,NA
"315","2010-12-14 13:42:00-02","MO","MOBOT","100330183","PreservedSpecimen","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.","Foster's catalog note file",NA,NA,NA,"T. Herzog","1911","3",NA,"Bolivia",NA,NA,"above Vallegrande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herzog 1823","South America",NA,"2200.00000000","2500.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"316","2013-12-01 05:44:00-02","MO","MOBOT","1717449","PreservedSpecimen","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.",NA,NA,NA,NA,"Thomas C. Bridges","1847",NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bridges s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2008-05-27 22:02:00-03","MO","MOBOT","1522506","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,"Nee 37613","South America",NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2008-05-27 22:02:00-03","MO","MOBOT","1002037","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","H.H. van der Werff",NA,NA,NA,"H. van der Werff","1975","8",NA,"Ecuador","Galapagos","Isabela","summit plain of cerro Azul","-91.386","-0.91316",NA,NA,NA,NA,NA,NA,NA,"van der Werff 2253","South America",NA,"1524.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2010-12-14 15:11:00-02","MO","MOBOT","100330284","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Foster's catalog note file",NA,NA,NA,"Otto Kuntze",NA,NA,NA,"Bolivia","Cochabamba",NA,"Mt. Tunari","-66.35","-17.31666",NA,NA,NA,NA,NA,NA,NA,"Kuntze s.n.","South America",NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","1156221","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","D. Atha (NY)",NA,NA,NA,"J. Richard Abbott","1995","4","10","Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de La Sierra; city Zoo, 2.5 km north of town center.","-63.1875","-17.75694",NA,NA,NA,NA,NA,NA,NA,"Abbott 16578","South America",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2008-05-27 22:02:00-03","MO","MOBOT","1522488","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,NA,NA,NA,"Nee 37612","South America",NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2013-10-05 06:32:00-03","MO","MOBOT","1340397","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens lopez-palacii","Moldenke","Moldenke",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","1981","3","18","Venezuela","Táchira",NA,"7 km W of Rubio.","-72.41666","7.7",NA,NA,NA,NA,NA,NA,NA,"Liesner 10727","South America",NA,"900.00000000","1000.00000000",NA,NA,"lopez-palacii",NA,NA,NA,NA,NA,NA,"114",NA
"323","2020-06-22 14:18:27-03","UNESP-IBILCE","SJRP","09024","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","M. Sobral","2010",NA,NA,"Lúcia e M. Teresa",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","R. Voluntários S.Paulo, 190","-49.3699989318848","-20.8199996948242",NA,NA,"Arbusto 2 m, ornamental, perene, flores brandas;",NA,NA,"Tracheophyta","Lamiales",NA,"América do Sul",NA,NA,NA,"20305","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"324","2020-06-22 14:18:27-03","UNESP-IBILCE","SJRP","01776","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","M. Sobral","2010",NA,NA,"Lúcia e M. Teresa",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","R. Voluntários S.Paulo, 190","-49.3699989318848","-20.8199996948242",NA,NA,"Arbusto 2 m, ornamental, perene, flores brandas;",NA,NA,"Tracheophyta","Lamiales",NA,"América do Sul",NA,NA,NA,"20305","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"325","2019-03-29 10:41:44-03","UFSM","HDCF","4316","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Sobral, M.",NA,NA,NA,"Mariane","1991","02","15","Brasil","Rio Grande do Sul","São Sebastião do Caí",NA,"-51.3755989074707","-29.5867004394531",NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,"12036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2017-02-01 11:31:05-02","UNIOESTE","UNOP","3946","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Schinemann, D.A.","2016","10","20","Souza, S.H.D.","2006","04","18","Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,NA,"Arbusto heliófito, com flores azuis e frutos alaranjados, ca. 2,5m",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2018-12-03 15:35:29-02","UNIOESTE","UNOP","9413","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Hammes, J.K.","2018","11","06","Baggio, K.A.","2018","10","26","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski, Região do Lago 2, ao lado da entrada da Rua Jacarezinho","-53.4552993774414","-24.9557991027832",NA,NA,"Porte arbustivo, com aproximadamente 3m de altura, folhas verdes uniforme de ambos os lados, flores lilás com branco, frutos laranjados;",NA,NA,NA,NA,"2",NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2015-05-20 10:37:32-03","UFERSA","MOSS","6289","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Oliveira, O.F. de","2004","01","05","Rocha, A.A.","1994","07","30","Brasil","Ceará","Beberibe",NA,"-38.1306","-4.17972",NA,NA,"flor violeta; n.v. viuvinha.",NA,NA,NA,NA,"4","América do Sul",NA,NA,NA,"49277","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2015-05-20 10:37:32-03","UFERSA","MOSS","6798","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Oliveira, O.F. de","2003","07","18","Soares, E.","1993","08","30","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.344167","-5.1875","37W20'39","5S11'15","flor azul.",NA,NA,NA,NA,"s.n.","América do Sul",NA,"16","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2015-05-20 10:37:32-03","UFERSA","MOSS","5128","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Oliveira, O.F. de","2004","01","05","Rebouças, M.G.H.","1997","05","30","Brasil","Ceará","Crato","Sítio Luanda.","-39.4094","-7.23417",NA,NA,"flor lilás; n.v. manacá.",NA,NA,NA,NA,"5","América do Sul",NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2015-05-20 10:37:32-03","UFERSA","MOSS","4346","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Oliveira, O.F. de","2004","01","05","Lima, M.K .de M","1994","12","17","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.344167","-5.1875","37W20'39","5S11'15","coletado na estrada do cigano.",NA,NA,NA,NA,"2","América do Sul",NA,"16","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2015-05-20 10:37:32-03","UFERSA","MOSS","6801","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Clementino, A.B.",NA,NA,NA,"Soares, E.","1993","09","30","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.344167","-5.1875","37W20'39","5S11'15","flor azul.",NA,NA,NA,NA,"s.n.","América do Sul",NA,"16","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-08-31 08:59:27-03","INPA","INPA","280756","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2016",NA,NA,"Machado, CC","2016","03","15","Brasil","Amazonas","Manaus","Bairro Aleixo, Conjunto Tiradentes, Rua dos Jamins. Cultivada em canteiro na frente de uma casa à esquerda da rua.","-59.978669","-3.740444","-59.978669","-3.740444",NA,"INPA0280756",NA,"Dicotyledon Asterids","Lamiales","160","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-07-27 19:01:32-03","MBML","MBML-HERBARIO","14290",NA,"Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","F.R.G. Salimena 09/2017 (CESJ69759)",NA,NA,NA,"L. Kollmann","2001","05","29","Brasil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111","40W36'0","19S56'10","Arbusto 3m. Flores lilás. Frutos laranjas.","MBML014290",NA,NA,NA,"3696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-07-27 19:01:32-03","MBML","MBML-HERBARIO","15806",NA,"Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","F.R.G. Salimena 09/2017 (CESJ 69753)",NA,NA,NA,"Élio C. Brito","1997","02","25","Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111","40W36'0","19S56'10","Arbusto mais ou menos 2,50m de altura. Flores violáceas. (3).","MBML015806",NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-07-27 19:01:32-03","MBML","MBML-HERBARIO","3610",NA,"Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","F.R.G. Salimena 09/2017 (CESJ 69758)",NA,NA,NA,"W. Boone","1984","05","21","Brasil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111","40W36'0","19S56'10","Trepadeira, flores roxeadas com frutos avermelhados quando maduros.","MBML003610",NA,NA,NA,"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-07-27 19:01:32-03","MBML","MBML-HERBARIO","3611",NA,"Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","F.R.G. Salimena 09/2017 (CESJ 69760)",NA,NA,NA,"W. Boone","1985","06","20","Brasil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111","40W36'0","19S56'10","Arbusto com 3m, espinhoso, flores liláses e frutos alaranjados. Nome vulgar: fruteira de jacu, violeteira.","MBML003611",NA,NA,NA,"542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-03-01 11:56:29-03","UEMA","SLUI","5830","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"D. Cutrim Diniz","2018","12","10","Brasil","Maranhão","São Luís","UEMA, Fazenda Escola de São Luís","-44.3027992248535","-2.52972006797791",NA,NA,NA,"SLUI005830",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-01-04 11:30:05-03","UEMA","SLUI","1074","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"D. M. Sampaio","1996","11","20","Brasil","Maranhão","São Luís",NA,"-44.302778","-2.529722","44°18'10W","02°31'47S",NA,"SLUI001074",NA,"Angiospermae",NA,NA,NA,NA,"24","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-01-04 11:30:05-03","UEMA","SLUI","1207","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"A. M. Maciel","1991","11","21","Brasil","Maranhão","São Luís","Maiobinha","-44.3027992248535","-2.52972006797791",NA,NA,NA,"SLUI001207",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-01-09 21:48:56-03","UNICENTRO","HUCO","1217","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Cordeiro, J.; Lozano, E.D.","2009",NA,NA,"Bez- Batti, E.C.; Macedo, J.C.; Macedo, J.C.","2009","04","07","Brasil","Paraná","Pinhais","Parque Newton Freire Maia","-49.1925010681152","-25.4447002410889",NA,NA,"Fruto amarelo redondo, flor lilás; DESC: Fruto amarelo redondo, flor lilás","HUCO001217",NA,NA,NA,"056",NA,NA,NA,NA,"10418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-12-13 08:11:52-03","ICAUFMG","MCCA","496","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","GONÇALVES, L.","2003","01","27","GONÇALVES, L.","2003","01","27","Brasil",NA,"Montes Claros","NCA.","-43.8616981506348","-16.7350006103516",NA,NA,NA,"MCCA00497","MCCA00497",NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-03-09 10:47:00-03","ICAUFMG","MCCA","918","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","CARVALHO, M.F.","2003","01","29","CARVALHO, M.F.","2003","01","29","Brasil","Minas Gerais","Montes Claros","ICA, UFMG, em frente à Biblioteca.,.","-43.8616981506348","-16.7350006103516",NA,NA,NA,"MCCA00925","MCCA00925",NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-03-09 10:47:00-03","ICAUFMG","MCCA","568","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","LAFETÁ, J.","2014","11","13","LAFETÁ, J.","2014","11","13","Brasil","Minas Gerais","Montes Claros","Norte de Minas, Bairro Morada do Parque.","-43.8616981506348","-16.7350006103516",NA,NA,NA,"MCCA00575","MCCA00575",NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-03-04 11:06:45-03","UFRB","HURB","116","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,"2007","07","13","Jesus, L.S. de","2006","10","27","Brasil","Bahia","Cruz das Almas","CCAAB-UFRB;","-39.1018981933594","-12.6700000762939",NA,NA,"Apis.","HURB000000116",NA,"Anthophyta",NA,"172",NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-03-04 11:06:45-03","UFRB","HURB","176","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Nascimento, A.S. do","2005","05","15","Brasil","Bahia","Cruz das Almas","CCAA-UFBA;","-39.1018981933594","-12.6700000762939",NA,NA,"<ll>dwc_commonname:</ll> pingo de ouro","HURB000000176",NA,"Anthophyta",NA,"54",NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-07-15 14:43:48-03","UNESP-RC","HRCB","49010","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Lombardi","2007","12","05","Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444","46º56'08.8W","23º13'49,6S","borda da trilha. Arbusto ca. 2 m, junto a casa abandonada no Cidinho, folhas herbáceas, corola lilás com base internamente branca",NA,NA,NA,NA,"7070",NA,NA,"957","957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2017-11-24 14:12:36-02","UFLA","ESAL","18863","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Eduardo Van den Berg",NA,NA,NA,"Van den Berg, E",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,"árvore; ; ;; Floresta",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2017-11-24 14:12:36-02","UFLA","ESAL","20410","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Laércio Loures",NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Ca","Peão",NA,NA,NA,NA,"; 13 , m; ;",NA,NA,NA,NA,"s.n.",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2018-10-09 16:32:20-03","UFLA","ESAL","2278","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Maria José Curi Villela",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campestre Clube Celso Baptista Dias","-44.999444","-21.245278","-44.999444","-21.245278","arbusto; 2,50; roxa, pequena; amarelo, esférico, pequeno",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2018-10-09 16:32:20-03","UFLA","ESAL","4610","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Miguel Francisco Souza F.",NA,NA,NA,"Márcio A. B.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Restaurante da UFLA","-44.999444","-21.245278","-44.999444","-21.245278","arbusto; 2,0; violeta clara; pequeno, amarelo; formação antrópica",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2018-10-09 16:32:20-03","UFLA","ESAL","20018","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Ary T. Oliveira Filha; Eduardo Van den B",NA,NA,NA,"Pereira, IM",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia","-44.3946990966797","-22.1674995422363",NA,NA,"; ; ;; Floresta ambrófila densa Altomon",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2017-11-24 14:12:36-02","UFLA","ESAL","18862","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Eduardo Van den Berg",NA,NA,NA,"Van den Berg, E",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","rio das antas","-46.5614013671875","-21.7877998352051",NA,NA,"árvore; ; ;; Floresta",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2017-11-24 14:12:36-02","UFLA","ESAL","23103","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Berg, E V D",NA,NA,NA,"Castro, GC",NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Amparo","Corredor Ecológico/Floresta Estacional Semidecidua","-44.9188995361328","-20.9463996887207",NA,NA,"Arvoreta; 2,5m; ;; Floresta",NA,NA,NA,NA,"188",NA,NA,"1","1","19303","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-06-10 10:11:47-03","FZB-BH","BHZB","6597","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta",NA,NA,NA,NA,NA,"Ordones, J. et al.","2008","01","16","Brasil","MG","Belo Horizonte","FZBBH/ Trilha do Lobo","-43.937801361084","-19.9207992553711",NA,NA,"Nº 223. Com duplicata.Doação de duplicata para Herbário CESJ em julho 2014. confirmada identificação ( F. Salimena)",NA,NA,NA,NA,"1234",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-06-10 10:11:47-03","FZB-BH","BHZB","1036","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens",NA,"Santos,A.L.M.",NA,NA,NA,"Santos, A.L.M.","1996","04","22","Brasil","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,NA,"Origem do México. Lenhoso escandente. Com duplicata.Cultivado <ll>dwc_commonname:</ll> Duranta/ Violeteira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-01-26 13:59:02-03","IMA","MAC","47884","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","M.C.S.Mota","2017","01","17","A.N.Costa","2009","11","08","Brasil","Alagoas","Marechal Deodoro","Barra Nova.","-35.895","-9.710278","-35.895","-9.710278","Herbácea.; Restinga.","MAC0047884",NA,NA,NA,"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-01-26 13:59:02-03","IMA","MAC","1011","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","M.C.S.Mota","2017","01","17","M.J.B.Mendes","1981","01","14","Brasil","Alagoas","Maceió","Mangabeiras.","-35.7352981567383","-9.6658296585083",NA,NA,"Arbusto planta com ca.de 1m da alt. Flores brancas. Frutos imaturos verdes, e amarelos qdo maduros.","MAC0001011",NA,NA,NA,"21",NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-01-26 13:59:02-03","IMA","MAC","36393","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","M.C.S.Mota","2017","01","17","F.Cavalcante","2009","04","01","Brasil","Alagoas","Maceió","Residencial Bosque da Serraria.","-35.7352981567383","-9.6658296585083",NA,NA,"Erva ca. 60cm. de altura. Flores azuis. Frutos verdes.; Planta cultivada","MAC0036393",NA,NA,NA,"234",NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-01-26 13:59:02-03","IMA","MAC","21785","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","M.C.S.Mota","2017","01","17","Vanessa","2003","03","24","Brasil","Alagoas","Maceió","UFAL, Jardim do CEDU.","-35.7352981567383","-9.6658296585083",NA,NA,"Arbusto","MAC0021785",NA,NA,NA,"s.n.",NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-01-26 13:59:02-03","IMA","MAC","55202","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"T.M.G.Cerqueira","2012","02","16","Brasil","Alagoas","Maceió","Bairro do Canaã.","-36.231389","-10.116111","-36.231389","-10.116111","Erva ca. 1 m. Flores lilases.; Cultivada.","MAC0055202",NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-01-26 13:59:02-03","IMA","MAC","25870","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","M.C.S.Mota","2017","01","17","R.P.Lyra-Lemos","2006","10","01","Brasil","Alagoas","Barra Nova","Jardim da Morada da Ilha.",NA,NA,NA,NA,"Arbusto ca. de 60cm de altura. Flores azuis.; Cultivada.","MAC0025870",NA,NA,NA,"9965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-01-26 13:59:02-03","IMA","MAC","34449","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","M.C.S.Mota","2017","01","17","R.Sousa-Novais","2008","07","23","Brasil","Alagoas","Maceió","Tabuleiro dos Martins.","-35.735278","-9.666111","-35.735278","-9.666111","Arbusto ca. 50 cm de altura. Flores lilás. Frutos verdes.; Cultivada.","MAC0034449",NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
