"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","previousCatalogNumber","sex"
"486","2015-10-03 19:23:41-03","MNHN","RECOLNAT_MNHN_P","P00706700","PreservedSpecimen",NA,"Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Sprengel, K.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00706700","P00706700_01","Sur la même planche que P00706699 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00706700' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"487","2015-09-04 05:43:08-03","MNHN","RECOLNAT_MNHN_P","P02693270","PreservedSpecimen",NA,"Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Holmes",NA,NA,NA,"Burchell","1870","1","1","Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02693270","P02693270_01","Catalogus Geographicus Plantarum Brasiliar Tropicae. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02693270' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"3177",NA,NA
"488","2016-03-09 18:11:33-03","MNHN","RECOLNAT_MNHN_P","P02693271","PreservedSpecimen",NA,"Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Holmes",NA,NA,NA,"Blanchet",NA,NA,NA,"Brasil","Bahia",NA,". Bahia, Nordeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02693271","P02693271_01",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02693271' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2111",NA,NA
"489","2015-09-04 05:38:29-03","MNHN","RECOLNAT_MNHN_P","P02694082","PreservedSpecimen",NA,"Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Roque",NA,NA,NA,"Sellow",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02694082","P02694082_01 P02694082_02","autre numéro: 728 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02694082' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,"type",NA,NA,NA,"autre numéro: 728/257",NA,NA
"490","2015-09-04 05:36:11-03","MNHN","RECOLNAT_MNHN_P","P02694750","PreservedSpecimen",NA,"Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Holmes",NA,NA,NA,"Claussen","1842","1","1","Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,"P02694750","P02694750_01",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02694750' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"90",NA,NA
"491","2020-10-01 14:15:40-03","JBB","HEPH","9045","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Marchiori, JN",NA,NA,NA,"Vieira, RF","1991","10","09","Brasil","Distrito Federal","Núcleo Bandeirante",NA,"-47.9","-15.833333","-47.9","-15.833333",NA,NA,NA,NA,"Cultivado","Dicotyledon","Asterales",NA,NA,NA,"914","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-10-01 14:15:40-03","JBB","HEPH","7521","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, MR","2000","07","25","Occhioni, EM; Barros, AAM de; Bove, CP","1986","08","28","Brasil","Rio de Janeiro","Ilha de Marambaia","Praia Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Asterales",NA,NA,NA,"543","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-10-01 14:15:40-03","JBB","HEPH","19204","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hatschbach, G",NA,NA,NA,"Carneiro, J","2001","08","15","Brasil","Paraná","Jundiaí do Sul","Fazenda Monte Verde","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Asterales","17300",NA,"auto","1142","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-12-11 11:33:15-03","UFMG","BHCB","142229","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Oliveira, CT; Arruda, AJ","2009","02","17","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico da Carapuça","-43.471944","-20.090833","-43.471944","-20.090833","1816","1816","BHCB002786",NA,"liana, capítulos brancos.; Liana, capítulos brancos","Dicotyledon",NA,NA,NA,NA,"324","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-12-11 11:33:15-03","UFMG","BHCB","149862","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Batista, JAN","2011","03","17","Brasil","Minas Gerais","Delfim Moreira","Fazenda Onça, Trilha para o Pico do Carrasco.Campos de altitude","-45.327278","-22.615611","-45.327278","-22.615611","2015","2015",NA,NA,"Erva volúvel em campo de altitude. Brácteas involucrais verdes e capitulos creme","Dicotyledon",NA,NA,NA,NA,"2905","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-12-11 11:33:15-03","UFMG","BHCB","158810","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,"2013","04",NA,"Bünger, MO; Rocha, MJR; Siriani-Oliveira, S; Vale, AM; Dittrich, VAO","2012","07","10","Brasil","Bahia","Una","Reserva Biológica do Una, Estrada da porteira da reserva para a sede. Trilha à esquerda da estrada próximo à cabana de alvenaria. Beira de rio.","-39.054556","-15.17975","-39.054556","-15.17975","44","44","BHCB006910",NA,"Liana. Flores brancas.; Liana; flores brancas.","Dicotyledon",NA,NA,NA,NA,"596","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-12-11 11:33:15-03","UFMG","BHCB","190594","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,"2012",NA,NA,"Caglione, E","2011","09","12","Brasil","Santa Catarina","Massaranduba","Guarani-Açu","-48.939647","-26.593847","-48.939647","-26.593847","86","86","BHCB190594",NA,"Liana, flor de coloração verde; Floresta Ombrófila Densa","Dicotyledon",NA,NA,NA,NA,"18","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-12-11 11:33:15-03","UFMG","BHCB","38530","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Lombardi, JA","1997","09","14","Brasil","Minas Gerais","Marliéria","Estrada Salão Dourado-portaria principal, logo após a ponte.","-42.5","-19.7","-42.5","-19.7",NA,NA,NA,NA,"Plantas do Brasil. Borda de mata atlântica. Liana. Folhas carnosas. Inflorescências esverdeadas.","Dicotyledon",NA,NA,NA,NA,"2006","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-12-11 11:33:15-03","UFMG","BHCB","16164","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Atalla, NC","1986","09",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Cultivado. Escandente volúvel. Folhas em infuso, decocto ou xarope são usadas como expectorante béquico nas bronquites, asmas e gripes.","Dicotyledon",NA,"17082",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-12-11 11:33:15-03","UFMG","BHCB","59851","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Krieger, PL","1970","09","03","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,"Beira de mata. Cipó. Flores esverdeadas.","Dicotyledon",NA,"36144",NA,"auto","9061","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-12-11 11:33:15-03","UFMG","BHCB","36791","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hoehne, W","1951","09","06","Brasil","São Paulo","São Paulo","Horto da Faculdade de Farmácia.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Cultivada. Volúvel. Medicinal: para tosse.","Dicotyledon",NA,"53584",NA,"auto","3629","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-12-11 11:33:15-03","UFMG","BHCB","39768","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hoehne, W","1951","09","06","Brasil","São Paulo","São Paulo","Horto da Faculdade de Farmácia.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Cultivada. Volúvel. Medicinal para tosse.","Dicotyledon",NA,"53584",NA,"auto","3629","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-12-11 11:33:15-03","UFMG","BHCB","36808","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hoehne, W","1949","08","04","Brasil","São Paulo","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Escandente.","Dicotyledon",NA,"53584",NA,"auto","3204","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-12-11 11:33:15-03","UFMG","BHCB","39765","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hoehne, W","1964","10","12","Brasil","São Paulo","São Paulo","Parque do Estado de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"53584",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-12-11 11:33:15-03","UFMG","BHCB","7643","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hatschbach, G; Barbosa, E","1993","09","18","Brasil","Paraná","Tomazina","Rio das Cinzas. Salto Cavalcanti.","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,NA,NA,"Orla da mata de galeria. Volúvel. Capítulos creme.","Dicotyledon",NA,"29630",NA,"auto","59400","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2021-02-11 17:18:06-03","UFPR","UPCB","53050","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Possette, R.F.S. & Cordeiro, J.","2005","11","16","Possette, R.F.S.","2005","11","11","Brasil","Paraná","Colombo","25°17'S 49°13'W","-49.216667","-25.283333","-49.216667","-25.283333",NA,NA,NA,NA,"Interior da floresta. Floresta ombrófila mista. Alt.: 950m s.n.m..",NA,NA,NA,NA,NA,"595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2021-02-11 17:18:06-03","UFPR","UPCB","63151","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ribas, O.S.","2009","02",NA,"Vallejos, M.","2008","09","18","Brasil","Paraná","Telêmaco Borba","Poço Preto, Foz do Rio das Antas. Área da futura instalação da casa de força da UH Mauá.","-50.7","-24.033333","-50.7","-24.033333","680","680",NA,NA,"Liana flores brancas..",NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2021-02-11 17:18:06-03","UFPR","UPCB","72024","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Nabuco, J.","2010","06","02","Nabuco, J.","2010","06","02","Brasil","São Paulo","Botucatu","Área agrícola Centroflora.","-48.523611","-22.9575","-48.523611","-22.9575","831","831",NA,NA,"Trepadeira sublenhosa, perene, folha de cor verde escura, com três nervuras destacadas. Nome popular: Guaco..",NA,NA,NA,NA,NA,"CFLORA413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2021-02-11 17:18:06-03","UFPR","UPCB","12738","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hatschbach, G.","1983","08","18","Brasil","Paraná","Morretes","America de Cima","-48.834400177002","-25.476900100708",NA,NA,"50","50",NA,NA,"Volúvel, capítulo creme, odoríferos. Orla da mata pluvial..",NA,NA,"30514",NA,"auto","46814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2021-02-11 17:18:06-03","UFPR","UPCB","57382","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Cervi, A.C.","2007","09","03","Colodi, F.G.","2007","09","06","Brasil","Paraná","Curitiba","Bairro Novo Mundo, Rua Olga de Araújo Espíndola n. 112","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Herbácea, 1m..",NA,NA,"25180",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2021-02-11 17:18:06-03","UFPR","UPCB","63093","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ribas, O.S.","2009","02",NA,"Urben-Filho, A.","2008","09","04","Brasil","Paraná","Telêmaco Borba","Eixo da Barragem UHE Mauá.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35037",NA,"auto","167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2021-02-11 17:18:06-03","UFPR","UPCB","85115","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hatschbach, G.","2002",NA,NA,"Carneiro, J.","2001","08","15","Brasil","Paraná","Jundiaí do Sul","Fazenda Monte Verde","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,NA,"Volúvel, capítulo creme, aromático. Orla de mata..",NA,NA,"17300",NA,"auto","1142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-02-11 17:18:06-03","UFPR","UPCB","46065","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Guimarães, O.A.","2002","10","12","Gonçalves, J.","2002","10","10","Brasil","Paraná","Campo Magro","Fazenda Solidariedade","-49.4514007568359","-25.3686008453369",NA,NA,NA,NA,NA,NA,"Trepadeira, cultivada como medicinal. Nome vulgar: guaco..",NA,NA,"24260",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2021-02-11 17:18:06-03","UFPR","UPCB","16474","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Cervi, A.C.","1988","05","08","Silva, I.","1987","09","17","Brasil","Paraná","Maringá","Horto de plantas medicinais - Universidade Estadual de Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,"Trepadeira, flor branca, perfumada. Muito visitada por insetos, principalmente abelhas..",NA,NA,"19250",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2021-02-11 17:18:06-03","UFPR","UPCB","29002","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.","2000","08","31","Barbola, I.F.","1996","03","20","Brasil","Paraná","Morretes","IAPAR, Estação Experimental Morretes II","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Trepadeira, flores brancas..",NA,NA,"30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2021-02-11 17:18:06-03","UFPR","UPCB","24322","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Silva, S.M.","1995","05",NA,"Souza, W.S.","1986","08","30","Brasil","Paraná","Paranaguá","Morro do Meio, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Trepadeira, capítulo branco, roça abandonada..",NA,NA,"24916",NA,"auto","287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-02-11 17:18:06-03","UFPR","UPCB","9228","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Guimarães, O.A.","1992","08",NA,"Inês","1968","08",NA,"Brasil","Paraná","Ponta Grossa","Olarias","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Trepadeira, flores creme. Nativa..",NA,NA,"46557",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-02-11 17:18:06-03","UFPR","UPCB","14526","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Robinson, H.","1986","01","01","Hatschbach, G.","1985","08","22","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"Volúvel, flor creme, orla mata pluvial..",NA,NA,"39570",NA,"auto","49566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2021-02-11 17:18:06-03","UFPR","UPCB","31216","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Guimarães, O.A.","1997","09","01","Cervi, A.C.","1992","11","14","Brasil","Paraná","Antonina","Reserva Particular Morro da Mina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Liana, inflorescência branca, beira da floresta. Folhas usadas na medicina popular como chá para tosse..",NA,NA,"38300",NA,"auto","3833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2021-02-11 17:18:06-03","UFPR","UPCB","39385","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Guimarães, O.A.","1999","10","20","Biafi, L.A.","1999","07","12","Brasil","Paraná","Quatro Barras","UFPR, Fazenda Experimental do Cangüiri","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Trepadeira cultivada..",NA,NA,"17116",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-02-11 17:18:06-03","UFPR","UPCB","3559","PreservedSpecimen","Plantae","Asteraceae","Mikania","hatschbachii","Mikania hatschbachii","G.M.Barroso","Barroso, G.M.",NA,NA,NA,"Hatschbach, G.","1961","08","13","Brasil","Paraná","Guaratuba","Baía de Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Liana, capítulo creme, clareira de mata de encosta de morro..",NA,NA,"41937",NA,"auto","8271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2009-10-18 08:02:00-02","MO","MOBOT","2293277","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Cerana, M. M.",NA,NA,NA,"F. M. Rodríguez","1910","8","23","Argentina","Misiones","Iguazú","Salto Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodríguez 370","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2009-08-07 05:41:00-03","MO","MOBOT","2488176","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Holmes, W. C. & McDaniel, S. T.",NA,NA,NA,"Émile Hassler",NA,NA,NA,"Paraguay","San Pedro",NA,"In regione cursus superiori fluminis Apa","-57.75","-22.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 11325","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2011-08-26 16:15:00-03","MO","MOBOT","1514359","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Harold Robinson (US)",NA,NA,NA,"Elsa M. Zardini|Idilfo Franco","2000","8","30","Paraguay","Canindeyú",NA,"Lagunita-Aguara Ñu. Tall forest.","-55.3333333","-24.1302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"Zardini 55125","South America",NA,NA,NA,NA,NA,NA,"1215",NA,NA
"525","2008-05-27 22:02:00-03","MO","MOBOT","1004269","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Harold Robinson (US)",NA,NA,NA,"Elsa M. Zardini|F. Garcete","1995","8","23","Paraguay","San Pedro",NA,"Yaguareté forest (Sustainable Forest Systems Site). Trail to Río Aguaray. Tall forest.","-55.98833","-23.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"Zardini 43346","South America",NA,NA,NA,NA,NA,NA,"1024",NA,NA
"526","2008-05-27 22:02:00-03","MO","MOBOT","1307020","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Harold Robinson (US)",NA,NA,NA,"Elsa M. Zardini|G. Hellman","1998","7","23","Paraguay","Caazapá",NA,"Estancia Golondrina. Reserva Privada Ypeti. Tall forest, including permanent plots of the School of Forestry of Paraguay/Universität de Freiburg of Germany.","-55.53","-25.68305",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"4",NA,"Zardini 48995","South America",NA,NA,NA,NA,NA,NA,"1150",NA,NA
"527","2008-05-27 22:02:00-03","MO","MOBOT","1307038","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Harold Robinson (US)",NA,NA,NA,"Elsa M. Zardini|G. Hellman","1998","7","23","Paraguay","Caazapá",NA,"Estancia Golondrina. Reserva Privada Ypeti. Tall forest, including permanent plots of the School of Forestry of Paraguay/Universität de Freiburg of Germany.","-55.53","-25.68305",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"4",NA,"Zardini 49013","South America",NA,NA,NA,NA,NA,NA,"1150",NA,NA
"528","2011-08-26 16:15:00-03","MO","MOBOT","1514335","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Harold Robinson (US)",NA,NA,NA,"Elsa M. Zardini|Idilfo Franco","2000","8","30","Paraguay","Canindeyú",NA,"Lagunita-Aguara Ñu. Tall forest.","-55.3333333","-24.1302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"Zardini 55101","South America",NA,NA,NA,NA,NA,NA,"1215",NA,NA
"529","2017-08-25 05:21:00-03","MO","MOBOT","2411806","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Cristóbal, C. L., //",NA,NA,NA,"Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo|W. Vebra","1999","9","1","Argentina","Misiones","Guaraní","Predio Guaraní. Camino al ayo. Soberbio","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tressens 6372","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2009-08-21 06:32:00-03","MO","MOBOT","2457376","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Barroso, G. M.",NA,NA,NA,"Balduino Rambo",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 27170","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2010-05-25 21:45:00-03","MO","MOBOT","3350326","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Anonymous","1936",NA,NA,"Brazil","Rio de Janeiro",NA,"Jardim Botanico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous 70022","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2015-02-28 16:50:00-03","MO","MOBOT","3350712","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Robert M. King|Scott A. Mori|A.M. de Carvalho|A. Euponino","1979","7","5","Brazil","Bahia",NA,"Municipio de Santa Cruz de Cabralia. Old road to Santa Cruz de Cabralia between the Reserva Ecologica Paubrasil. 5-7 kms NE of Reserva, ca. 20 kms NW of Porto Seguro. Region of tropical wet forest, forest devasted.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"King 7986","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2008-05-27 22:02:00-03","MO","MOBOT","3351548","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Itaipú Binacional","1980",NA,NA,"Paraguay",NA,NA,"Dpto. A. Parana. Rva. Itabo. datos del Sitio: bosque alto, orilla de Camino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itaipú Binacional 834","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
