"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"43","2021-03-15 16:37:00-03","NY","NYBG","03082249","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"P. Farág","524","1998","03","14","Brazil","São Paulo","Bananal","Estrada SP km 248.","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3312372' target='other'> <mi>dwc_moreinfo</mi></a>","NY03082249","NY03082249_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,"26795","auto",NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","603547","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F. L. R. Filardi",NA,NA,NA,"J. N. Rose","20801","1915","08","12","Brazil","Rio de Janeiro",NA,"Organ Mountains","-43.073169","-22.496706",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337250' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603547","NY00603547_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-11-07 11:40:00-02","NY","NYBG","01092803","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"F. L. R. Filardi",NA,NA,NA,"H. C. de Lima","2987","1987","06","23","Brazil","Rio de Janeiro","Magé","estrada para Glicério, ca. de 2 km de Córrego do Ouro.","-42.07","-22.22",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237609' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092803","NY01092803_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01092811","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F. L. R. Filardi",NA,NA,NA,"J. C. Lindeman","5533","1967","06","25","Brazil","Paraná",NA,"Near Telemacho Borba; Trevo.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237792' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092811","NY01092811_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","777395","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F. L. R. Filardi",NA,NA,NA,"W. Ganev","799","1992","07","31","Brazil","Bahia","Abaíra","Mendona. Beira do Rio do Ribeirao, próxima ao poço do Fel","-41.82","-13.28",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=290524' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777395","NY00777395_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01092807","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F. L. R. Filardi",NA,NA,NA,"A. Gehrt","s.n.","1932","02","17","Brazil","São Paulo","São Paulo","Pinheiros; fr s/data","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237627' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092807","NY01092807_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02682971","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"M. P. M. de Lima","457","2001","08","30","Brazil","Rio de Janeiro","Itatiaia","Caminho para o Lago Azul. Parque Nacional do Itatiaia","-44.611389","-22.451667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2946721' target='other'> <mi>dwc_moreinfo</mi></a>","NY02682971","NY02682971_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-11-01 12:08:00-02","NY","NYBG","603984","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"M. C. Dias",NA,NA,NA,"M. R. C. Paiva","s.n.","1998","07","05","Brazil","Paraná",NA,"Ventania",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=514373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00603984","NY00603984_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-11-07 11:40:00-02","NY","NYBG","01092821","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"F. L. R. Filardi",NA,NA,NA,"J. P. Lanna Sobro","797","1965","04","02","Brazil","Rio de Janeiro",NA,"Guanabara, Jacarepaguá, Estrada da Tindiba, pr. à ponte.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238266' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092821","NY01092821_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-11-07 11:40:00-02","NY","NYBG","01092806","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans",NA,"F. L. R. Filardi",NA,NA,NA,"L. A. Mattos Silva","3151","1995","07","01","Brazil","Bahia","Ilhéus","Distrito do Rio do Engenho. Fazenda Theobroma. Ramal com entrada no km 4, lado direito, da estrada que liga os povoados de Santo Antonio e Rio do Engenho. Próximo à cerca da área do Dendê.","-39.0492","-14.7892",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237621' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092806","NY01092806_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01092802","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F. L. R. Filardi",NA,NA,NA,"G. G. Hatschbach","21208","1969","03","05","Brazil","Paraná","Campina Grande do Sul","Jaguariaiva.","-49.0553","-25.3058",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237607' target='other'> <mi>dwc_moreinfo</mi></a>","NY01092802","NY01092802_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01054769","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F. L. R. Filardi",NA,NA,NA,"Y. E. J. Mexia","4724","1930","05","21","Brazil","Minas Gerais","Viçosa","Cha-Cha Valley road; about 2 km from Agricultural College","-42.868031","-20.7613428",NA,NA,"675","675","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1163189' target='other'> <mi>dwc_moreinfo</mi></a>","NY01054769","NY01054769_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","777393","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F. L. R. Filardi",NA,NA,NA,"W. Ganev","1989","1993","07","27","Brazil","Bahia","Rio do Pires","Riacho da Forquilha","-42.32","-13.9117",NA,NA,"1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=290522' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777393","NY00777393_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00750037","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","C. V. Mendonça Filho",NA,NA,NA,"A. M. Amorim","1010","1993","02","21","Brazil","Bahia","Jacobina","Estrada Jacobina-Itaitu, ca. 30 km a partir da sede do município, na Cachoeira Pequena","-40.5181","-11.1808",NA,NA,NA,NA,"Sheet not found in Herbarium <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=372463' target='other'> <mi>dwc_moreinfo</mi></a>","NY00750037",NA,"South America","fluid-preserved",NA,"Magnoliophyta","Fabales","gardneri",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01054828","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","V. E. Rudd",NA,NA,NA,"H. S. Irwin","29010","1971","01","24","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 9 km W. of Barão de Cocais, at base of Serra da Caraça","-43.4775","-19.93955",NA,NA,"1400","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162908' target='other'> <mi>dwc_moreinfo</mi></a>","NY01054828","NY01054828_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","608025","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","G. P. Lewis",NA,NA,NA,"R. M. Harley","26484","1988","11","17","Brazil","Bahia","Barra da Estiva","13km ao leste da cidade na estrada para Triunfo do Sincorá","-41.22","-13.58",NA,NA,"720","720","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608025","NY00608025_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","608026","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","V. E. Rudd",NA,NA,NA,"H. S. Irwin","22883","1969","01","29","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Ca. 17km N.E. of Diamantina, road to Mendanha","-43.55","-18.15",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732147' target='other'> <mi>dwc_moreinfo</mi></a>","NY00608026","NY00608026_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01054804","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","V. E. Rudd",NA,NA,NA,"H. S. Irwin","22883","1969","01","29","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, ca. 17 km N.E. of Diamantina, on road to Mendanha","-43.5512","-18.1798",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162913' target='other'> <mi>dwc_moreinfo</mi></a>","NY01054804","NY01054804_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","452477","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","G. P. Lewis",NA,NA,NA,"R. M. Harley","26484","1988","11","17","Brazil","Bahia","Barra da Estiva","13 km. ao leste da cidade na estrada para Triumfo do Sincorá.","-41.22","-13.58",NA,NA,"720","720","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732148' target='other'> <mi>dwc_moreinfo</mi></a>","NY00452477","NY00452477_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01054780","PreservedSpecimen","Plantae","Fabaceae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","V. E. Rudd",NA,NA,NA,"H. S. Irwin","30295","1971","01","13","Brazil","Minas Gerais",NA,"Serra do Espinhaço, base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, road to Caeté","-43.676328","-19.820266",NA,NA,"1600","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162914' target='other'> <mi>dwc_moreinfo</mi></a>","NY01054780","NY01054780_01","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","25950","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Martins, M.V.",NA,NA,NA,"Martins, M.V.","v91","2008","03","26","Brasil","São Paulo","Matão",NA,"-48.537222","-21.620556","48°32'14w","21°37'14s",NA,NA,"árvore de 3m","BOTU025950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","18716","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Nicolini Gabriel, E.M.",NA,"1992","07","07","Brasil","São Paulo","Jaú",NA,NA,NA,"9999","9999",NA,NA,"Árvore alta","BOTU018716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","1713","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Sartori, A.","1993","11",NA,"Gottsberger, I.S.","41","1971","04","09","Brasil","São Paulo","Bofete",NA,NA,NA,"9999","9999",NA,NA,"Árvore de 7 m de altura e tronco com 70 cm de circunferência, inflorescências pendulares, flores violetas-acinzentadas, cheiro parecido com o de cogumelos","BOTU001713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","26981","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Dias, M.C.","2000",NA,NA,"Estevan, D.A.","83","2000","04","04","Brasil","Paraná","Ibiporâ",NA,NA,NA,"9999","9999",NA,NA,"Árvore de 5 m de altura, pétalas arroxeadas","BOTU026981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","18609","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Gabriel, J.H.C.H.",NA,NA,NA,"Gabriel, J.L.C.",NA,"1992","07","07","Brasil","São Paulo","Jaú",NA,NA,NA,"9999","9999",NA,NA,"Árvore alta","BOTU018609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","25705","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Nicolini, E.M.",NA,NA,NA,"Gabriel, J.L.",NA,"1988","03","10","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Árvore alta, flores roxas, presença de espinhos nos ramos bico de pato","BOTU025705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","1987","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Sartori, A.","1998","05",NA,"Assis Camargo, P.F.","528","1998","03","24","Brasil","São Paulo","Agudos",NA,NA,NA,"9999","9999",NA,NA,"Árvore 10,0m de altura, caule rugoso, folhas cartáceas compilosidade amarelada, ,flores com cálice verde-claro, corola internamente vinho e externemente verde-claro , anteras amarelas, planta com pilosidade amarelada","BOTU001987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","25960","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Martins, M.V.",NA,NA,NA,"Rodrigues, L.M.V.",NA,"2007","12","10","Brasil","São Paulo","Botucatu",NA,"-48.4","-22.8","48°24'w","22°48's",NA,NA,"árvore de 4m de altura","BOTU025960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","25778","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Fortuna-Perez, A.P.","2007","04","23","Pinto, D.D.","5","2007","02","05","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"Árvore com 10 m de altura, flor roxa e com odor adocicado, presença de insetos visitantes","BOTU025778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-13 09:19:50-03","UFRJ","RFA","8776","PreservedSpecimen","Plantae","Fabaceae","Machaerium","kuhlmannii","Machaerium kuhlmannii","Hoehne","A. Burkart",NA,NA,NA,"G.G. Hatschbach","16144","1967","11","12","Brasil","Paraná","Rio Branco do Sul","Curiola","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Vexilo int. castanho avermelhado, carena alvecente. Árvore de 6 m","RFA44021",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"73","2020-11-13 09:19:50-03","UFRJ","RFA","18470","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","V.E. Rudd",NA,NA,NA,"G.G. Hatschbach","21202","1969","02","28","Brasil","Paraná","Antonina","Sapitanduva, base ocidental do morro","-48.7118988037109","-25.4286003112793",NA,NA,"10","10","Árvore de 10 m de altura, flor púrpura, nervuras alvacentes.","RFA15560",NA,NA,NA,NA,NA,NA,"gardneri","38300","auto",NA,NA,NA,NA,NA
"74","2020-11-13 09:19:50-03","UFRJ","RFA","8754","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","A. Burkart","1969",NA,NA,"G.G. Hatschbach; H. Haas","16653","1967","06","25","Brasil","Paraná","Telêmaco Borba","Trevo","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore de 18 m, tronco 50 cm, espinhos longos nos ramos jovens e plantas jovens . Resina vermelha na casca que é de sabor doce","RFA44022",NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"75","2020-11-13 09:19:50-03","UFRJ","RFA","21322","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","H.F. Leitão (1969)",NA,NA,NA,"J.P. Lanna Sobrinho","797","1967","04","02","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA44023",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"76","2020-06-29 11:30:34-03","UFRJ","RFA","5871","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"A.P. Duarte","4639","1959","03","11","Brasil","Rio de Janeiro","Rio de Janeiro","Entre Furnas e Alto da Boa Vista","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore de porte médio","RFA26009",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"77","2020-11-13 09:19:50-03","UFRJ","RFA","18491","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","V.E. Rudd","1975",NA,NA,"G.G. Hatschbach","21208","1969","03","05","Brasil","Paraná","Campina Grande do Sul","Jaguariaiva, rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Árvore de 8 a 10 m, flor rosada.","RFA15577",NA,NA,NA,NA,NA,NA,"gardneri","55154","auto",NA,NA,NA,NA,NA
"78","2020-11-13 09:19:50-03","UFRJ","RFA","17572","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","V.E. Rudd","1975",NA,NA,"G.G. Hatschbach","22237","1969","09","26","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100","Árvore de 8m. de altura","RFA14619",NA,NA,NA,NA,NA,NA,"gardneri","55154","auto",NA,NA,NA,NA,NA
"79","2020-11-13 09:19:50-03","UFRJ","RFA","18470","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","V.E. Rudd",NA,NA,NA,"G.G. Hatschbach","21202","1969","02","28","Brasil","Paraná","Antonina","Sapitanduva, base ocidental do morro","-48.7118988037109","-25.4286003112793",NA,NA,"10","10","Árvore de 10 m de altura, flor púrpura, nervuras alvacentes.","RFA15560",NA,NA,NA,NA,NA,NA,"gardneri","38300","auto",NA,NA,NA,NA,NA
"80","2020-11-13 09:19:50-03","UFRJ","RFA","18491","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","V.E. Rudd","1975",NA,NA,"G.G. Hatschbach","21208","1969","03","05","Brasil","Paraná","Campina Grande do Sul","Jaguariaiva, rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Árvore de 8 a 10 m, flor rosada.","RFA15577",NA,NA,NA,NA,NA,NA,"gardneri","55154","auto",NA,NA,NA,NA,NA
"81","2020-11-13 09:19:50-03","UFRJ","RFA","17572","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","V.E. Rudd","1975",NA,NA,"G.G. Hatschbach","22237","1969","09","26","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100","Árvore de 8m. de altura","RFA14619",NA,NA,NA,NA,NA,NA,"gardneri","55154","auto",NA,NA,NA,NA,NA
"82","2020-11-24 17:10:42-03","UTFPR","DVPR","3936","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Caxambu, MG","2016","04","12","Caxambu, MG; Siqueira, EL; Araújo, CC","7284","2016","03","24","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, cercanias da BR-277.","-53.43248","-25.05191","-53.43248","-25.05191","704","704","árvore ca. 7 m, heliófita, armada com espinhos nos ramos. Flores com cálice castanho e corolola violácea.; Relevo: suave-ondulado","DVPR003936",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-24 17:10:42-03","UTFPR","DVPR","6389","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Silva, DR","2018","11","22","Rocha Filho, JA; Piva, J; Machado, C","696","2018","03","16","Brasil","Paraná","Capitão Leonidas Marques","Estrada rural interligando as comunidades Boa esperança e a Princesa Isabel.","-53.3802","-25.2247","-53.3802","-25.2247","424","424","Árvore 15 m de altura. Acúleos 1, 5 cm a 2 cm. Folíolos verde-discolores, cartáceos, pubescentes na face abaxial. Inflorescências com botões florais beges.; Capoeira meio a vegetação de atividades.","DVPR006389",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
