"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"43","2021-03-15 16:37:00-03","NY","NYBG","558613","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","W. J. Burchell","4586-2","1827","03","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663903' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558613","Magnoliophyta","Myrtales",NA,"DC.",NA,"São Paulo","Morumbe [=Morumbi, NW part of the city of Sao Paulo now], to the Flint Hill and thence to the Iron Stone Hill",NA,NA,NA,NA,"NY00558613_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","558605","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Martii Herbar. Florae Brasil.","10",NA,NA,NA,"South America","Brazil","sheet",NA,"Acc. 1837 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663906' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558605","Magnoliophyta","Myrtales",NA,"DC.",NA,"Minas Gerais","Pr. cidade de Ouro Preto",NA,NA,NA,NA,"NY00558605_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","558629","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","F. Segadas-Vianna","2814","1951","03","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663892' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558629","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","São Paulo","Barreirio Co., Serra da Bocaina, Lageado Farm","-44.622423","-22.796043","1600","1600","NY00558629_01","Sao José do Barreiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","558616","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","G. G. Hatschbach","18429","1968","01","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663897' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558616","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","Paraná","Entre Campina Grande e Mandassaia","-49.0553","-25.3058",NA,NA,"NY00558616_01","Campina Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","558615","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","P. C. Porto","3180","1937","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663884' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558615","Magnoliophyta","Myrtales",NA,"DC.","A. C. Brade","São Paulo","Campos do Jordao","-45.540301","-22.687374",NA,NA,"NY00558615_01","Campos do Jordao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00942056","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","H. S. Irwin","17966","1966","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023252' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942056","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","Goiás","Ca. 30 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.82","-17.15","950","950","NY00942056_01","Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00942063","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis genuina","A. F. M. Glaziou","14748","1884","06","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023273' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942063","Magnoliophyta","Myrtales","genuina","Cogn.",NA,"Minas Gerais",NA,"-43.5081","-20.2878",NA,NA,"NY00942063_01","Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","558614","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","W. J. Burchell","4586-2","1827","03","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663904' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558614","Magnoliophyta","Myrtales",NA,"DC.",NA,"São Paulo","Morumbe [=Morumbi, NW part of the city of Sao Paulo now], to the Flint Hill and thence to the Iron Stone Hill",NA,NA,NA,NA,"NY00558614_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00748902","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","H. S. Irwin","11006","1965","12","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=885745' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748902","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","Goiás","Serra dos Pirineus, ca. 20 km S. of Corumbá de Goiás","-48.8086","-16.10434","1000","1000","NY00748902_01","Abadiânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00942050","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","A. P. Duarte","1104","1948","01","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023240' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942050","Magnoliophyta","Myrtales",NA,"DC.","A. C. Brade","Minas Gerais","Cachoeira - Hermilo Alves.","-43.8064","-20.9536",NA,NA,"NY00942050_01","Carandaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00942060","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","G. G. Hatschbach","40077","1977","07","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023263' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942060","Magnoliophyta","Myrtales",NA,"DC.","G. G. Hatschbach","Goiás","35 km O.","-51.8103","-16.9569",NA,NA,"NY00942060_01","Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00942064","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","A. F. Regnell","I.152","1868","02",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023276' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942064","Magnoliophyta","Myrtales",NA,"DC.",NA,"Minas Gerais",NA,"-46.3858","-21.9236",NA,NA,"NY00942064_01","Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00942076","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis quinquenervia","J. A. Ratter","R.2945","1976","04","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023324' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942076","Magnoliophyta","Myrtales","quinquenervia","Cogn.",NA,"Distrito Federal","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower.","-47.9294","-15.7797",NA,NA,"NY00942076_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00942062","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis genuina","A. F. M. Glaziou","9459","1878","04","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023267' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942062","Magnoliophyta","Myrtales","genuina","Cogn.",NA,"Minas Gerais","Campos du Ayuruoca","-44.6031","-21.9758",NA,NA,"NY00942062_01","Aiuruoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00942051","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis quinquenervia","H. S. Irwin","8148","1965","09","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942051","Magnoliophyta","Myrtales","quinquenervia","Cogn.","J. J. Wurdack","Distrito Federal","Córrego Samambaia, near Taguatinga","-48.042","-15.792","1100","1100","NY00942051_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","558624","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","P. C. Porto","3180","1937","02","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663883' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558624","Magnoliophyta","Myrtales",NA,"DC.","A. C. Brade","São Paulo","Campos de Jordao","-45.540301","-22.687374",NA,NA,"NY00558624_01","Campos do Jordao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","558628","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","A. C. Brade","21037","1951","05",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663885' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558628","Magnoliophyta","Myrtales",NA,"DC.","A. C. Brade","São Paulo","Serra da Bocaína","-44.647293","-22.798889","1800","1800","NY00558628_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00942059","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis quinquenervia","E. P. Heringer","8408","1961","06","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023261' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942059","Magnoliophyta","Myrtales","quinquenervia","Cogn.",NA,"Distrito Federal","Fundação Zoobotanica","-47.9294","-15.7797",NA,NA,"NY00942059_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00942057","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","F. C. Hoehne","3747","1920","03","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023254' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942057","Magnoliophyta","Myrtales",NA,"DC.",NA,"Minas Gerais",NA,"-46.5614","-21.7881",NA,NA,"NY00942057_01","Poços de Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","558606","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Martii Herbar. Florae Brasil.","918","1841",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663907' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558606","Magnoliophyta","Myrtales",NA,"DC.",NA,NA,"Brasilia",NA,NA,NA,NA,"NY00558606_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00942042","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","H. S. Irwin","25637","1970","01","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023221' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942042","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","Minas Gerais","Morro da Pedras, ca. 35 km N.E. of Patrocínio","-43.2485756","-19.9480039","1000","1000","NY00942042_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00942049","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis parvifolia","A. C. Brade","13733","1934","06",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023236' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942049","Magnoliophyta","Myrtales","parvifolia","Cogn.","A. C. Brade","Minas Gerais","Cons. Matta.","-43.6003","-18.2494",NA,NA,"NY00942049_01","Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","558625","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","F. Segadas-Vianna","2865","1951","03",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663893' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558625","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","São Paulo","Barreiro Co., Serra da Bocaina. Lageado Farm","-44.622423","-22.796043",NA,NA,"NY00558625_01","Sao José do Barreiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00942080","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","R. S. Santos","24383","1963","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023332' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942080","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","Minas Gerais","Patos, Fazenda São José",NA,NA,NA,NA,"NY00942080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","558626","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","F. Segadas-Vianna","3025","1951","03",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663890' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558626","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","São Paulo","Barreiro Co., Serra da Bocaina. Pinheirinho","-44.5697","-22.64",NA,NA,"NY00558626_01","Sao José do Barreiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00942082","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","G. G. Hatschbach","31245","1973","02","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023335' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942082","Magnoliophyta","Myrtales",NA,"DC.",NA,"Minas Gerais","Rod. 3 Coraçoes-S. Tomé das Letras.","-45.2531","-21.6969",NA,NA,"NY00942082_01","Três Corações",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","558611","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","L. Riedel","1694",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663905' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558611","Magnoliophyta","Myrtales",NA,"DC.",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,"NY00558611_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","558604","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","C. Munhoz","3","1992","12","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663882' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558604","Magnoliophyta","Myrtales",NA,"DC.","C. Munhoz","Distrito Federal","Reserva Biológica de Aguas Emendadas","-47.9296989440918","-15.7797002792358","1000","1150","NY00558604_01","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00942058","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Z. A. Trinta","593","1964","03","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023259' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942058","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","Minas Gerais",NA,"-43.7733","-21.2258",NA,NA,"NY00942058_01","Barbacena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00942052","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","H. S. Irwin","11683","1966","01","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023244' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942052","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","Distrito Federal","Ca. 20 km S. of Brasília, on road to Anapolis","-48.04869","-15.9111",NA,NA,"NY00942052_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00942072","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","E. P. Heringer","7968-160","1961","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023310' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942072","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","Distrito Federal","Parque Zoobotanico.","-47.9294","-15.7797",NA,NA,"NY00942072_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00942048","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","L. O. Williams","5590","1945","02","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942048","Magnoliophyta","Myrtales",NA,"DC.",NA,"Minas Gerais","Serra da Mutuca, hills near Lagôa Seca, near Belo Horizonte.","-43.8467","-19.9858","1000","1000","NY00942048_01","Nova Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00942046","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","E. P. Heringer","574","1978","07","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023228' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942046","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","Distrito Federal","RECOR. Cerrado da R-1.","-47.9294","-15.7797",NA,NA,"NY00942046_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","558623","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","F. Segadas-Vianna","3201","1951","05","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663889' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558623","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","São Paulo","Serra da Bocaina. Jardim Farm","-44.8497","-22.66","1700","1700","NY00558623_01","Silveiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","558630","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","J. H. Kirkbride Jr.","1743","1972","04","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=663898' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558630","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","São Paulo","On Serra da Bocaina (burned last year)","-44.68606","-22.846827","1700","1700","NY00558630_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00942071","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","G. M. Magalhaes","17184","1960","01","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023304' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942071","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","Minas Gerais",NA,"-43.8467","-19.9858",NA,NA,"NY00942071_01","Nova Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00942067","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","W. R. Anderson","8999","1973","04","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942067","Magnoliophyta","Myrtales",NA,"DC.","J. J. Wurdack","Minas Gerais","Serra do Espinhaço, 13 km by road SW of Rio Jequití and Mendanha on road to Diamantina","-43.58685","-18.18305","1410","1410","NY00942067_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
