"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","year","month","day","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"661","2019-06-10 10:10:43-03","FZB-BH","BHZB","7410","S","Plantae","Fabaceae - Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"Ordones, J. et al.","Brasil","MG","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"Com duplicata.Pastagens. <ll>dwc_commonname:</ll> Favela",NA,NA,NA,"1671","2009","01","22",NA,"Estrada para Tabuleiro Grande",NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-06-10 10:10:43-03","FZB-BH","BHZB","5345","S","Plantae","Fabaceae - Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"Fernandes, M.G.C.","Brasil","MG","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"<ll>dwc_commonname:</ll> Favela",NA,NA,NA,NA,"2004","01","29",NA,"Flona",NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-06-10 10:10:43-03","FZB-BH","BHZB","3842","S","Plantae","Fabaceae - Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"Fernandes, M.G.C.","Brasil","MG","Cônego Marinho","-44.418098449707","-15.2941999435425",NA,NA,"<ll>dwc_commonname:</ll> Favela",NA,NA,NA,NA,"2003","08","25",NA,"Lagoa Azul - Parque Estadual Veredas do Peruaçu",NA,NA,NA,NA,NA,"79319","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-06-10 10:10:43-03","FZB-BH","BHZB","8148","S","Plantae","Fabaceae - Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"Fernandes, F.M. et al","Brasil","MG","Biquinhas","-45.662778","-18.686389","45W 39' 46","18S 41' 11","Ponto 774. Coord: 18,68630 S; 45,66270 W. Alt.: 878m. Outros coletores: Ordones, J. & Miranda, P.L.S. <ll>dwc_commonname:</ll> Favela",NA,NA,NA,"249","2011","02","17",NA,"Estrada não asfaltada que liga Biquinhas a Tiros","878","878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-06-10 10:10:43-03","FZB-BH","BHZB","4731","S","Plantae","Fabaceae - Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"Fernandes, F.M.","Brasil","MG","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"Exscicata subdividida em (A/B). Com duplicata (material vegetativo). <ll>dwc_commonname:</ll> Favela",NA,NA,NA,"194","2004","01","29",NA,"FLONA - Paraopeba",NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-06-10 10:10:43-03","FZB-BH","BHZB","8027","S","Plantae","Fabaceae - Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"Fernandes, F.M.","Brasil","MG","Urucuia","-45.827194","-16.131583","45W 49' 37.9","16S 07' 53.7","Coord: 16°07'53.7S; 45°49'37.9W. Outros coletores: Ordones, J. Fragmento de mata. Borda de mata. <ll>dwc_commonname:</ll> Favela",NA,NA,NA,"229","2010","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2019-06-10 10:10:43-03","FZB-BH","BHZB","8083","S","Plantae","Fabaceae - Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"Fernandes, F.M.","Brasil","MG","Coração de Jesus","-44.3650016784668","-16.6853008270264",NA,NA,"Ponto 970. Coord. UTM:1675443/ 4432959. Alt.: 916m. Borda de fragmento de cerrado senso stricto. Outros coletores: Ordones, J. <ll>dwc_commonname:</ll> Favela",NA,NA,NA,"271","2011","06","02",NA,NA,"916","916",NA,NA,NA,"49842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-06-10 10:10:43-03","FZB-BH","BHZB","6491","S","Plantae","Fabaceae - Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"Ramos, A.","Brasil","MG","Frutal","-48.940601348877","-20.0247001647949",NA,NA,"Outros coletores: Fernandes, F.M. <ll>dwc_commonname:</ll> Favela",NA,NA,NA,NA,"2005","09","16",NA,NA,NA,NA,NA,NA,NA,"46367","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-06-10 10:10:43-03","FZB-BH","BHZB","6796","S","Plantae","Fabaceae - Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"Fernandes, F.M.","Brasil","MG","Frutal","-48.940601348877","-20.0247001647949",NA,NA,"<ll>dwc_commonname:</ll> Favela",NA,NA,NA,"201","2005","09","14",NA,"Fazenda Vista Alegre",NA,NA,NA,NA,NA,"46367","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-06-10 10:10:43-03","FZB-BH","BHZB","8026","S","Plantae","Fabaceae - Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis",NA,NA,"Fernandes, F.M.","Brasil","MG","Unaí","-47.330389","-16.320222","47W 19' 49.4","16S 19' 12.8","Ponto 732. Coord: 16°19'12.8S; 47°19'49.4W. Borda de mata próximo a vereda. <ll>dwc_commonname:</ll> Favela",NA,NA,NA,"228","2010","12","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-06-10 10:10:51-03","FZB-BH","BHZB","11296","S","Plantae","Fabaceae- Caesalpinoideae","Dimorphandra Cf.","mollis","Dimorphandra Cf. mollis",NA,NA,"Fernandes, F.M.","Brasil","MG","Juatuba","-44.413611","-19.952222","44º 24' 49W","19º 57' 08S","unicata , Esperar result genética para determinação#?# foliolos compridos e arrepiados, casca intermediária. UTM 0561363 - 7793705. CF. identificação : mollis ou wilsonii ou híbrida em 2 exsicatas",NA,NA,NA,"430","2016","05","17",NA,"Fazenda Jacarandá ou Coqueiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2021-01-26 13:54:44-03","IMA","MAC","31433","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M.L.Guedes","T.F.Nogueira","Brasil","Bahia","Barreiras","-41.370269","-13.041889","-41.370269","-13.041889","Árvore.; Cerrado.","MAC0031433",NA,NA,"30","2006","09","27",NA,"APA Bacia do Rio de Janeiro, Povoado Vau do Teiú.",NA,NA,NA,NA,NA,NA,NA,"2006","11",NA,NA,NA,NA,NA,NA,NA
"673","2014-09-09 14:08:38-03","UNIVILLE","JOIW","230","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","R.J.F. Garcia","G.Q.Freire","Brasil","MG","Matozinhos","-43.969944","-19.454361","43º58'11,8'' W","19º27'15,7'' S","Árvore, h=5m, CAP=40cm. Frutos secos. Madeira de galho coletada",NA,NA,NA,"164","2006","08","17",NA,"Fazenda Jagoara Velha - Cerrado","711","711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2014-09-09 14:08:38-03","UNIVILLE","JOIW","547","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"G.Q.Freire","Brasil","MG","Matozinhos","-43.882333","-19.50775","43º52'56,4'' W","19º30'27,9'' S","Árvore. Frutos jovens e verdes. Madeira coletada",NA,NA,NA,"286","2007","04","13",NA,"Cerrado PRECOM . Trilha aberta. Cerrado aberto","758","758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2021-03-01 11:53:47-03","UFPE","UFP","48216","PreservedSpecimen","Plantae","Fabaceae-Caes.","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Oliveira, M","Brasil","Bahia","São Desidério","-9.046817","-23.80605","-9.046817","-23.80605","Arvoreta mais ou menos 4,0m alt., flores amareladas e com odor desagradável. Frequente; Arvoreta mais ou menos 4,0m alt., flores amareladas e com odor desagradável. Frequente","UFP048216",NA,"Fabales","3087","2007","10","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-03-01 11:53:47-03","UFPE","UFP","61357","PreservedSpecimen","Plantae","Fabaceae-Caes.","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Yoshida-Arns, K; Alves, M; Pinheiro, K; Cavalcanti, D; Jesus, B; Ribeiro, M","Brasil","Bahia","Angical","-44.675556","-12.132778","-44.675556","-12.132778","Árvore, flores amarelas.; Árvore, flores amarelas.","UFP061357",NA,"Fabales","66","2010","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2015-08-20 11:24:24-03","CPQBA","CPMA","1797","S","Plantae","Leguminosae/Casealpinaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Ilio","Brasil","São Paulo","Santo Antônio de Posse","-46.919444","-22.606111","46º 55' 10 W","22º 36' 22 S","sementes semeadas no viveiro",NA,"Magnoliophyta","Fabales",NA,"2001","08","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"678","2015-08-20 11:24:24-03","CPQBA","CPMA","1890","S","Plantae","Leguminosae/Casealpinaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"paulo Barbosa da silva","Brasil","São Paulo","Mogi Guaçu","-46.942222","-22.372222","46º 56' 32 W","22º 22' 20 S",NA,NA,"Magnoliophyta","Fabales",NA,"2003","08","19",NA,"Fazenda Campininha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"679","2015-08-20 11:24:24-03","CPQBA","CPMA","1892","S","Plantae","Leguminosae/Casealpinaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"DANIEL","Brasil","São Paulo","São paulo","-46.636111","-23.5475","46º 38' 10 W","23º 32' 51 S",NA,NA,"Magnoliophyta","Fabales",NA,"2003","11","10",NA,"Sanrisil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"680","2020-09-12 05:00:02-03","US","US","2785172","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"E. P. Heringer & G. Eiten","Brazil","Goiás","Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,"US00227090",NA,"Rosales","14076","1974","12","18","South America - Neotropics","At headwaters of creek rio quente, at hotel, pousada do rio quente, at foot of w side of serra de caldas, 13 km wsw of city",NA,NA,NA,"US00227090_01",NA,"36612","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"681","2020-09-12 05:00:02-03","US","US","2055321","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"E. Hassler","Paraguay",NA,NA,NA,NA,NA,NA,NA,"US00227100",NA,"Rosales","7959",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"682","2020-09-12 05:00:02-03","US","US","2586681","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"J. Cuatrecasas","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US00227096",NA,"Rosales","26620","1962","10","27","South America - Neotropics","Piracununga; cerrado de cachoeira-emas",NA,NA,NA,"US00227096_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"683","2020-09-12 05:00:02-03","US","US","3561128","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"W. Hoehne","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US00961105",NA,"Rosales","SPF 14011","1951","11","27","South America - Neotropics","Araraquara, Bairro do Arraial",NA,NA,NA,"US00961105_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"684","2020-09-12 05:00:02-03","US","US","3226117","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"J. H. Kirkbride","Brazil","Distrito Federal",NA,"-47.6333","-15.7333",NA,NA,NA,"US00500867",NA,"Rosales","5481","1983","11","23","South America - Neotropics","Perto de df06, 10 km s de planaltina","1000","1000",NA,"US00500867_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"685","2020-09-12 05:00:02-03","US","US","2747032","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"W. R. Anderson","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"US00227064",NA,"Rosales","8011","1973","4","3","South America - Neotropics","12 km by road n of cristalina","1060","1060",NA,"US00227064_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"686","2020-09-12 05:00:02-03","US","US","2369373","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"M. S. Labouriau","Brazil","São Paulo","Piraçununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,"US00227075",NA,"Rosales","5","1960","12","10","South America - Neotropics","Emas","575","575",NA,"US00227075_01",NA,"24621","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"687","2020-09-12 05:00:02-03","US","US","3226116","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"J. H. Kirkbride","Brazil","Distrito Federal",NA,"-47.6333","-15.7333",NA,NA,NA,"US00500866",NA,"Rosales","5481","1983","11","23","South America - Neotropics","Perto de df06, 10 km s de planaltina","1000","1000",NA,"US00500866_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"688","2020-09-12 05:00:02-03","US","US","2742574","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"H. S. Irwin","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"US00227068",NA,"Rosales","13643","1966","3","6","South America - Neotropics","Ca 5 km s of cristalina; serra dos cristais","1200","1200",NA,"US00227068_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"689","2020-09-12 05:00:02-03","US","US","2965246","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"E. P. Heringer","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,"US00227060",NA,"Rosales","4131","1980","3","28","South America - Neotropics","Brasilia df, bacia do rio sao bartolomue; quadricula # 171",NA,NA,NA,"US00227060_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"690","2020-09-12 05:00:02-03","US","US","2586682","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"J. Cuatrecasas","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US00227071",NA,"Rosales","26620","1962","10","27","South America - Neotropics","Piracununga: Cerrado de Cachoeira-Emas",NA,NA,NA,"US00227071_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"691","2020-09-12 05:00:02-03","US","US","2785105","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"G. Eiten & L. T. Eiten","Brazil","Mato Grosso","Barra Do Garças","-52.2566986083984","-15.8900003433228",NA,NA,NA,"US00227094",NA,"Rosales","9655","1969","12","1","South America - Neotropics","260 km along new road nne of village of xavantina; on base camp turnoff road, 50m from main road","450","450",NA,"US00227094_01",NA,"123012","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"692","2020-09-12 05:00:02-03","US","US","3033071","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"R. M. Harley","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"US00227088",NA,"Rosales","21731","1980","4","25","South America - Neotropics","Chapadao ocidental da bahia; ca 15 km sw of correntina on the road to goias","600","600",NA,"US00227088_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"693","2020-09-12 05:00:02-03","US","US","2742618","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"H. S. Irwin","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"US00227067",NA,"Rosales","24093","1969","3","9","South America - Neotropics","Ca 7 km s of cavalcante; chapada dos veadeiros","1000","1000",NA,"US00227067_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"694","2020-09-12 05:00:02-03","US","US","2466612","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"J. M. Pires","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,"US00227070",NA,"Rosales","9265","1963","4","21","South America - Neotropics","Brazilia d.f.",NA,NA,NA,"US00227070_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"695","2020-09-12 05:00:02-03","US","US","2373327","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"B. Maguire & C. K. Maguire","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,"US00227076",NA,"Rosales","44517","1959","11","24","South America - Neotropics","5 mi out of campo grande on road to sao paulo","518","518",NA,"US00227076_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"696","2020-09-12 05:00:02-03","US","US","2838057","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"A. Lasseigne","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,"US00227092",NA,"Rosales","4357","1974","7","16","South America - Neotropics","Ca 21 km ne of north brasilia loop along highway to formosa; ca 52 km from formosa",NA,NA,NA,"US00227092_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"697","2020-09-12 05:00:02-03","US","US","2644396","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"E. P. Heringer","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,"US00586612",NA,"Rosales","8795","1961","9","5","South America - Neotropics","Gama",NA,NA,NA,"US00586612_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"698","2020-09-12 05:00:02-03","US","US","1230547","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"J. B. E. Pohl","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00227085",NA,"Rosales","(772)",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"US00227085_01","Type fragment",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"699","2020-09-12 05:00:02-03","US","US","1705079","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Y. Mexia","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00227077",NA,"Rosales","5579","1931","4","9","South America - Neotropics","Fazenda do diamante; pasture n of buildings","590","590",NA,"US00227077_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"700","2020-09-12 05:00:02-03","US","US","2959629","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"E. P. Heringer","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,"US00227061",NA,"Rosales","2675","1979","10","31","South America - Neotropics","Brasilia df, bacia do rio sao bartolomue",NA,NA,NA,"US00227061_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"701","2020-09-12 05:00:02-03","US","US","2747034","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"W. R. Anderson","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00227063",NA,"Rosales","9122","1973","4","18","South America - Neotropics","Ca 1 km e of rio pandeiros, near road to januaria","520","520",NA,"US00227063_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"702","2020-09-12 05:00:02-03","US","US","2742491","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"H. S. Irwin","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"US00227095",NA,"Rosales","15035","1966","4","19","South America - Neotropics","Corrego estrema, ca 35 km ne of formosa; serra do morego","800","800",NA,"US00227095_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"703","2020-09-12 05:00:02-03","US","US","2523171","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"J. R. de Mattos & N. F. Mattos","Brazil","São Paulo","Mogi-Guaçu",NA,NA,NA,NA,NA,"US00227098",NA,"Rosales","8287","1960","9","21","South America - Neotropics","Fazenda campininha, 3.4 km nnw of padua sales",NA,NA,NA,"US00227098_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"704","2020-09-12 05:00:02-03","US","US","2483315","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"G. Eiten & L. T. Eiten","Brazil","São Paulo","Mogi-Guaçu",NA,NA,NA,NA,NA,"US00227073",NA,"Rosales","3258","1961","7","9","South America - Neotropics","campos das sete lagoas; fazenda campininha, just n of rio moji -guacu; ca 10 km n of river & village of padua sales","625","625",NA,"US00227073_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"705","2020-09-12 05:00:02-03","US","US","2620929","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"B. Maguire, J. M. Pires, C. Miguire & N. T. Silva","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"US00586614",NA,"Rosales","57136","1963","10","19","South America - Neotropics","Between gana and rio corumba",NA,NA,NA,"US00586614_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"706","2020-09-12 05:00:02-03","US","US","2742596","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza, R. G. P. Santos & J. F. Ramos","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00226957",NA,"Rosales","26028","1970","2","4","South America - Neotropics","Ca 5 km w of paracatu; serra da anta","800","800",NA,"US00226957_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"707","2020-09-12 05:00:02-03","US","US","2747031","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"W. R. Anderson","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"US00227062",NA,"Rosales","9453","1973","4","29","South America - Neotropics","Ca 20 km (straight line) s of caiaponia; near rio claro","840","840",NA,"US00227062_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"708","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"R. M. Harley","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Rosales","21731","1980","4","25","South America - Neotropics","Chapadao ocidental da bahia; ca 15 km sw of correntina on the road to goias","600","600","Bulky fruit",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"709","2020-09-12 05:00:02-03","US","US","2785173","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"E. P. Heringer & G. Eiten","Brazil","Goiás","Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,"US00227091",NA,"Rosales","14076","1974","12","18","South America - Neotropics","At headwaters of creek rio quente, at hotel, pousada do rio quente, at foot of w side of serra de caldas, 13 km wsw of city",NA,NA,NA,"US00227091_01",NA,"36612","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"710","2020-09-12 05:00:02-03","US","US","1230546","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"J. B. E. Pohl","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00227086",NA,"Rosales","(772)",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"US00227086_01","Type fragment",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"711","2020-09-12 05:00:02-03","US","US","2752532","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"H. S. Irwin","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"US00227066",NA,"Rosales","35021","1972","1","25","South America - Neotropics","Ca 5 km w of niquelandia","750","750",NA,"US00227066_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"712","2020-09-12 05:00:02-03","US","US","1673828","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"J. B. E. Pohl","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00001051",NA,"Rosales","772",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"US00001051_01","Syntype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"713","2020-09-12 05:00:02-03","US","US","2644586","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"G. Eiten & L. T. Eiten","Brazil","São Paulo","Mogi-Guaçu",NA,NA,NA,NA,NA,"US00227074",NA,"Rosales","3551","1961","12","4","South America - Neotropics","campos das sete lagoas; fazenda campininha, just n of rio moji-guacu; ca 10 km n of river & village of padua sales","625","625",NA,"US00227074_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
