"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"194","2020-12-21 16:45:47-03","MBM","MBM","38511","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Semir; Mentz, Stehmann",NA,NA,NA,"Hatschbach, G.","35469",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Paredão da Santa","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM038511","MBM038511","Southern America",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:45:47-03","MBM","MBM","35511","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","35469",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Paredão da Santa","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM035511","MBM035511","Southern America",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:45:47-03","MBM","MBM","191594","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz, L.A.",NA,NA,NA,"Cervi, A.C.; et al.; et al.","4164",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM191594","MBM191594","Southern America",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:45:47-03","MBM","MBM","130434","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Pereira, E.; Pereira, E.","10737",NA,NA,NA,"Brazil","Paraná","Palmeira","Colônia Witmarsum","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM130434","MBM130434","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:45:47-03","MBM","MBM","82436","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Landrum, L.R.","3959",NA,NA,NA,"Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM082436","MBM082436","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:45:47-03","MBM","MBM","15456","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; et al.; et al.","4740",NA,NA,NA,"Brazil","Paraná","Pinhão","Rio dos Touros","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"MBM015456","MBM015456","Southern America",NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:45:47-03","MBM","MBM","140792","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Kuniyoshi, Y.S.","4774",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM140792","MBM140792","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:45:47-03","MBM","MBM","342370","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Cordeiro, J.; Barboza, E.","2008",NA,NA,"Caxambú, M.G.; et al.; et al.","1824","2007","11","03","Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"931","931","Arvoreta ca. 3m. Folhas discolores. Flores com corola alva e cálice ferrigíneo-pubescente. Próximo a paredão de arenito.Relevo ondulado. Vegetação Estepe (campos gerais)","MBM342370","MBM342370","Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:45:47-03","MBM","MBM","217770","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.","2116",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM217770","MBM217770","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:45:47-03","MBM","MBM","44128","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","34906",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM044128","MBM044128","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:45:47-03","MBM","MBM","118834","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Britez, R.M.",NA,NA,NA,"Britez, R.M.; et al.; et al.","1175",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM118834","MBM118834","Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:45:47-03","MBM","MBM","234588","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Britez, R.M.",NA,NA,NA,"Britez, R.M.; et al.; et al.","1175",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM234588","MBM234588","Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:45:47-03","MBM","MBM","42792","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","3486",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Rio Potinga","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM042792","MBM042792","Southern America",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:45:47-03","MBM","MBM","56679","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","40469",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Rincão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM056679","MBM056679","Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:45:47-03","MBM","MBM","32982","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","389",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM032982","MBM032982","Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:45:47-03","MBM","MBM","154302","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","38571",NA,NA,NA,"Brazil","Santa Catarina","Blumenau","Fazenda FAxinal","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"MBM154302","MBM154302","Southern America",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:45:47-03","MBM","MBM","234590","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"Stellfeld, C.","1083",NA,NA,NA,"Brazil","Paraná","Curitiba","Santa Felicidade","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM234590","MBM234590","Southern America",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:45:47-03","MBM","MBM","42791","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","9628",NA,NA,NA,"Brazil","Paraná","Palmeira","Colônia Witmarsum","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM042791","MBM042791","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:45:47-03","MBM","MBM","78094","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Kummrow, R.",NA,NA,NA,"Kummrow, R.","2097",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Rio Guabiroba","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM078094","MBM078094","Southern America",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:45:47-03","MBM","MBM","8370","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","17764",NA,NA,NA,"Brazil","Paraná","São João do Triunfo","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,NA,"MBM008370","MBM008370","Southern America",NA,NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:45:47-03","MBM","MBM","2787","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Smith, L.B.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","7273",NA,NA,NA,"Brazil","Santa Catarina","Rio do Sul","Alto Matador","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,"MBM002787","MBM002787","Southern America",NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA
"215","2005-04-27 10:23:19-03","MNHN","RECOLNAT_MNHN_P","P00325550","PreservedSpecimen",NA,"Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz",NA,NA,NA,"Dusén, P.",NA,"1910","9","1","Brésil",NA,NA,"Jaguariahyva, Parana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325550' target='other'> <mi>dwc_moreinfo</mi></a>","P00325550","P00325550_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10428",NA
"216","2015-09-04 12:16:25-03","MNHN","RECOLNAT_MNHN_P","P00325556","PreservedSpecimen",NA,"Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz",NA,NA,NA,"Glaziou, A.",NA,"1876","11","21","Brésil",NA,NA,"Fazenda de Rio Preto (Minas)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325556' target='other'> <mi>dwc_moreinfo</mi></a>","P00325556","P00325556_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8864",NA
"217","2015-09-04 12:16:25-03","MNHN","RECOLNAT_MNHN_P","P00325557","PreservedSpecimen",NA,"Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz",NA,NA,NA,"Glaziou, A.",NA,"1876","11","21","Brésil",NA,NA,"Fazenda de Rio Preto (Minas)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325557' target='other'> <mi>dwc_moreinfo</mi></a>","P00325557","P00325557_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8864",NA
"218","2015-09-04 13:23:05-03","MNHN","RECOLNAT_MNHN_P","P00325558","PreservedSpecimen",NA,"Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz",NA,NA,NA,"Glaziou, A.",NA,"1876","11","21","Brésil",NA,NA,"Fazenda de Rio Preto (Minas)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00325558' target='other'> <mi>dwc_moreinfo</mi></a>","P00325558","P00325558_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8864",NA
"219","2018-07-11 15:35:26-03","MNHN","RECOLNAT_MNHN_P","P00336520","PreservedSpecimen",NA,"Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Dusen",NA,NA,NA,"Dusén, P.",NA,"1914","6","10","Brésil",NA,NA,"Porto Amazonas, Parana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00336520' target='other'> <mi>dwc_moreinfo</mi></a>","P00336520","P00336520_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15155",NA
"220","2015-09-03 19:06:31-03","MNHN","RECOLNAT_MNHN_P","P00336521","PreservedSpecimen",NA,"Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Dusen",NA,NA,NA,"Dusén, P.",NA,"1914","10","9","Brésil",NA,NA,"Serrinha, Parana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00336521' target='other'> <mi>dwc_moreinfo</mi></a>","P00336521","P00336521_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15578",NA
"221","2015-09-03 19:31:01-03","MNHN","RECOLNAT_MNHN_P","P00336522","PreservedSpecimen",NA,"Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Smith",NA,NA,NA,"Hatschbach, G.",NA,"1966","12","15","Brésil",NA,NA,"Rincao Torcido (mun. Clevelandia), Parana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00336522' target='other'> <mi>dwc_moreinfo</mi></a>","P00336522","P00336522_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15490",NA
"222","2015-09-03 23:28:16-03","MNHN","RECOLNAT_MNHN_P","P00594862","PreservedSpecimen",NA,"Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz",NA,NA,NA,"Glaziou, A.",NA,"1876","11","21","Brésil",NA,NA,"Fazenda de Rio Preto (Minas) chez J. Bueno Rangel",NA,NA,NA,NA,NA,NA,"Séparé du P00325555 = Solanum concinnum <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00594862' target='other'> <mi>dwc_moreinfo</mi></a>","P00594862","P00594862_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8865",NA
"223","2015-09-03 20:03:41-03","MNHN","RECOLNAT_MNHN_P","P00368504","PreservedSpecimen",NA,"Solanaceae","Solanum","podotrichum","Solanum podotrichum","Taub.",NA,NA,NA,NA,"Glaziou, A.",NA,"1871","6","7","Brésil",NA,NA,"Itatiaia (Rio)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00368504' target='other'> <mi>dwc_moreinfo</mi></a>","P00368504","P00368504_01",NA,"hb",NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA,"4915",NA
"224","2015-09-04 11:55:37-03","MNHN","RECOLNAT_MNHN_P","P00370918","PreservedSpecimen",NA,"Solanaceae","Solanum","podotrichum","Solanum podotrichum","Taub.",NA,NA,NA,NA,"Glaziou, A.",NA,"1871","6","7","Brésil",NA,NA,"Itatiaia (Rio)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00370918' target='other'> <mi>dwc_moreinfo</mi></a>","P00370918","P00370918_01 P00370918_02",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4915",NA
"225","2020-10-01 14:25:14-03","JBB","HEPH","17905","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G","2001",NA,NA,"Hatschbach, G; et al.","72494","2001","11","09","Brasil","Santa Catarina","Urubici","Morro da Cruz","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon","Solanales","30102","auto",NA,NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:42:14-03","UFMG","BHCB","113927","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Salino, A; Dittrich, VAO; Pivari, MOD","12985","2007","12","12","Brasil","Minas Gerais","Alagoa","Área da Pousada Campos de Altitude e Parque Estadual da Serra do Papagaio.","-44.744944","-22.215861","-44.744944","-22.215861","1900","1900","Arbusto apoiante, borda de floresta. Flores brancas. Prensado em álcool. Área com Floresta Ombrófila Densa Montana e Campos de Altitude.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:42:14-03","UFMG","BHCB","118200","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Viana, PL; Mota, NFO; Echternacht, LA; Silva, LVC; Maciel, GM","3909","2008","03","12","Brasil","Minas Gerais","Aiuruoca","Parque Estadual do Papagaio, Subida para o Pico do Papagaio, saindo do Retiro dos Pedros.","-44.65","-22.033333","-44.65","-22.033333","1900","1900","Arbusto, folhas discolores, frutos imaturos verdes. Capão em mata no caminho para o Pico.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:42:14-03","UFMG","BHCB","134431","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Giacomin, LL; Stehmann, JR; Hattori, EKO; Thode, VA","1130","2009","10","17","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Margens da estrada de subida para o planalto","-44.740786","-22.363494","-44.740786","-22.363494","1910","1910","Arvoreta em borda de mata. Flores alvas.","BHCB002620","BHCB002620","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-11 11:42:14-03","UFMG","BHCB","143432","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,"2010","02","15","Thode, VA","302","2009","12","14","Brasil","Paraná","Bituruna",NA,"-51.534167","-26.221944","-51.534167","-26.221944","977","977","Arbusto ca. 2m; flor branca; fruto com cálice acrescente.","BHCB026680",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-11 11:42:14-03","UFMG","BHCB","153881","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Giacomin, LL; Mota, NFO","1647","2011","12","17","Brasil","Minas Gerais","Alagoa","Parque Estadual da Serra do Papagaio, Trilha de subida para a Pedra do Garrafão, passando por candeial, ao lado da propriedade do Sr. Darci, próximo ao Charco","-44.751611","-22.200056","-44.751611","-22.200056","2162","2162","Arbusto crescendo em subosque de fragmento de Floresta Ombrófila Densa Alto Montana, próximo ao pico. Frutos imaturos alvos.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-11 11:42:14-03","UFMG","BHCB","155744","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Giacomin, LL; Mota, NFO; Rezende, VL","1731","2012","02","13","Brasil","Santa Catarina","Urubici","Estrada de subida para o Campo dos Padres pelo val, Margem de fragmento de floresta ombrófila densa alto montana","-49.475667","-27.980444","-49.475667","-27.980444","1496","1496","Árvore, 4m., corola alva, estames amarelos, frutos verdes cobertos pelo cálice.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-11 11:42:14-03","UFMG","BHCB","182442","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,"2016","07",NA,"Giacomin, LL","365","2008","11","04","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia","-44.744167","-22.369167","-44.744167","-22.369167","1993","1993","árvore 7m, flores alvas.; Floresta ombrófila secundária.","BHCB041332",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-11 11:42:14-03","UFMG","BHCB","31353","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Stehmann, JR; Borba, EL; Ippolito, A; Reis, C dos","1726","1995","12","05","Brasil","Santa Catarina","Bento do Sul","Estrada para Corupá","-49.441972","-26.255472","-49.441972","-26.255472","920","920","Arbusto, ca. 1,5-2m de altura; inflorescências acastanhadas; corola branca.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:42:14-03","UFMG","BHCB","188228","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,"2017","05",NA,"Gouvêa, YF; Salino, A; Souza, FS; et al.","229","2017","05","27","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, beira da trilha Três Picos.","-44.606944","-22.431667","-44.606944","-22.431667","1167","1167","Arvore ca. 5 m. Pétalas brancas e anteras amarelas.; Floresta Ombrófila Densa Montana em regeneração.","BHCB188228",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-11 11:42:14-03","UFMG","BHCB","96634","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM","4308","2005","11","24","Brasil","Santa Catarina","Matos Costa","Estrada General Carneiro - Matos Costa","-51.236275","-26.431289","-51.236275","-26.431289","1176","1176","Arbusto, ca. 2,5m de altura, em capoeira associada à Floresta Ombrófila Mista; flores pêndulas, com corola branca, anteras amarelas. Material preservado em álcool antes da secagem.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:42:14-03","UFMG","BHCB","96635","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM","4309","2005","11","24","Brasil","Santa Catarina","Matos Costa","Estrada General Carneiro - Matos Costa","-51.236275","-26.431289","-51.236275","-26.431289","1176","1176","Arbusto, ca. 2,5m de altura, na borda da Floresta Ombrófila Mista; flores pêndulas, com corola branca, anteras amarelas. Material preservado em álcool antes da secagem.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-19 17:59:03-03","UFMG","BHCB","96649","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM","4323","2005","11","24","Brasil","Santa Catarina","Matos Costa","Estrada para Calmon","-51.152328","-26.545619","-51.152328","-26.545619","1086","1086","Material Preservado em álcool antes da secagem.; Arbusto, ca. 2m de altura; flores pêndulas, com corola branca, anteras amarelas.; No sub-bosque da Floresta Ombrófila Mista","BHCB050774",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-11 11:42:14-03","UFMG","BHCB","161459","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,"2012","11","30","Marchett, CA","86","2011","03","15","Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,"1000","1000",NA,"BHCB004066",NA,"Southern America",NA,NA,"Dicotyledon",NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:42:14-03","UFMG","BHCB","59422","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Paiva, MRC; Correa, GT; Dias, AT; Ferreira, JA","s.n.","1996","02","29","Brasil","Paraná","Teixeira Soares","Fazenda Capão Bonito, Próximo a casa do Romão.","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Escandente; 5m alt; frutos imaturos amarelo-esverdeados.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:42:14-03","UFMG","BHCB","182686","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,"2005","04","20","Sauerssig, D","570","2005","02","25","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"60cm altura, flores brancas.","BHCB038664",NA,"Southern America",NA,NA,"Dicotyledon",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:42:14-03","UFMG","BHCB","53466","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Vergopola, B","s.n.","1998","11","16","Brasil","Paraná","Bituruna","Iratinzinho, ASPTA - União da Vitória.","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,"Coletado em área de Erva mate.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"30743","auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-12-11 11:42:14-03","UFMG","BHCB","71758","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén.",NA,NA,NA,NA,"Hatschbach, G; Cervi, AC; Barbosa, E","72494","2001","11","09","Brasil","Santa Catarina","Urubici","Morro da Cruz","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Arbusto 1,5m, flor alva. Floresta degradada.","BHCB002621","BHCB002621","Southern America",NA,NA,"Dicotyledon",NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
