"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","identifiedBy","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"272","2019-02-15 11:45:51-02","IPA","IPA","18289","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Jesus, J.A.","1970","02","21","Brasil","Bahia","Canavieiras","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,"IPA0018289",NA,"Plantae",NA,"Andrade-Lima; Giulietti, A.M.","561","Southern America",NA,NA,"Flores roxas.; Restinga alta.",NA,NA,"48203","auto","1970","10","15",NA,NA,NA,NA,NA,NA
"273","2019-02-15 11:45:51-02","IPA","IPA","41250","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Drouet, F.",NA,NA,NA,"Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"IPA0041250",NA,"Plantae",NA,NA,"2556","Southern America",NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-02-15 11:45:51-02","IPA","IPA","18507","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Tenório, E.C.","1968","12","25","Brasil","Paraíba","Cruz do Espirito Santo","-35.0863990783691","-7.1399998664856",NA,NA,NA,NA,"IPA0018507",NA,"Plantae",NA,"Renner, S.","393","Southern America","Engenho São Paulo",NA,"Capoeira.",NA,NA,"19405","auto","1995","11",NA,NA,NA,NA,NA,NA,NA
"275","2019-02-15 11:45:51-02","IPA","IPA","6915","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Pickel, B.","1924","09","21","Brasil","Pernambuco","Jaboatão dos Guararapes","-35.0147018432617","-8.11277961730957",NA,NA,NA,NA,"IPA0006915",NA,"Plantae",NA,"Brade, A.C.","821","Southern America","Prazeres",NA,"Flores roxo-claras, caducas (pétalas).; Terrenos arenosos úmidos.",NA,NA,"16392","auto","1956",NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-07-26 11:40:42-03","IPA","IPA","52646","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Xavier, H.S.","1991","05",NA,"Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0052646",NA,"Plantae",NA,"Rita Pereira","52646","Southern America","Campus da UFPE",NA,NA,NA,NA,"18865","auto","1991","06","06",NA,NA,NA,NA,NA,NA
"277","2019-02-15 11:45:51-02","IPA","IPA","90671","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Alcântara, J. D'arc,","2015","09","18","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0090671",NA,"Plantae",NA,"Cano, O.","s.n.","Southern America","Dois Irmãos, Açude de dentro do Parque Dois Irmãos.",NA,"Material coletado para elaboração de dissertação de Mestrado em Botânica, da aluna Joana D'arc Alcântara, sob a orientação do Prof, Enio W. Dantas.; Herbácea.; Mata Atlântica.",NA,NA,"18865","auto","2015","12","01",NA,NA,NA,NA,NA,NA
"278","2019-02-15 11:45:51-02","IPA","IPA","80846","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Campelo, Mª J de A","1995","05","16","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0080846",NA,"Plantae",NA,"Cano, O.","s.n.","Southern America","Dois Irmãos, Açude do Germano.",NA,"Erva.; Mata Atlântica.",NA,NA,"18865","auto","2013","05","24",NA,NA,NA,NA,NA,NA
"279","2019-07-26 11:40:42-03","IPA","IPA","55197","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Barreto, R.","1989","03","05","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0055197",NA,"Plantae",NA,"Chagas, E.C.O.","55197","Southern America","Dois Irmãos, Açude do Prata (Estação da COMPESA).",NA,NA,NA,NA,"18865","auto","2010","08","05",NA,NA,NA,NA,NA,NA
"280","2019-02-15 11:45:51-02","IPA","IPA","59204","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Souza, E.B.",NA,NA,NA,"Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0059204",NA,"Plantae",NA,"Costa; Silva, M.B.","56","Southern America","Dois Irmãos, estrada do Açude do Prata.",NA,"Subarbusto. Flores róseas.",NA,NA,"18865","auto","2006","01","19",NA,NA,NA,NA,NA,NA
"281","2019-02-15 11:45:51-02","IPA","IPA","4535","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Pickel, B.","1930","06","13","Brasil","Pernambuco","Pombos","-35.3958015441895","-8.14138984680176",NA,NA,NA,NA,"IPA0004535",NA,"Plantae",NA,"Gleason, J.A.","2465","Southern America","Usina Santa Pamphila, pântano.",NA,NA,NA,NA,"16427","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-02-15 11:45:51-02","IPA","IPA","6906","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Pickel, B.","1934","09","11","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"IPA0006906",NA,"Plantae",NA,"Brade, A.C.","2465","Southern America","Tapera",NA,NA,NA,NA,"21764","auto","1956",NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-02-15 11:45:51-02","IPA","IPA","28014","S","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Viana, G.","1981","09","25","Brasil","Sergipe","Areia Branca","-37.315299987793","-10.7578001022339",NA,NA,NA,NA,"IPA0028014",NA,"Plantae",NA,"Bocage, A.","137","Southern America","Capoeira.",NA,"Erva. Flores lilases.",NA,NA,"11840","auto","1982","11","03",NA,NA,NA,NA,NA,NA
"284","2020-12-20 21:18:24-03","UFV","VIC","4721","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","Triana","Saito, Y.",NA,NA,NA,"Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"VIC004721","VIC004721",NA,NA,NA,"s.n.",NA,NA,NA,"frequente",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-12-20 21:18:24-03","UFV","VIC","29266","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","Triana","Souza, L.R.M.; et al.",NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"VIC029266","VIC029266",NA,NA,NA,"s.n.",NA,NA,NA,"erva + ou - 50 cm; botões florais e flores roxas; estames amarelos.",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-20 21:18:24-03","UFV","VIC","49216","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","Triana","Saporetti, A W J","2006","03",NA,"Brasil","Bahia","Caravelas","-39","-17","-39","-17","46","46","VIC049216","VIC049216",NA,NA,"Saporetti, A W J","31",NA,"Muçununga gramíneo lenhosa de Bonnetia",NA,"Fanerófita, flores brancas; Espodossolo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-20 21:18:24-03","UFV","VIC","037553","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","Triana","Neri, A.V.; et al.",NA,NA,NA,"Brasil","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"VIC037553","VIC037553",NA,NA,NA,"s.n.",NA,"FLONA de Paraopeba, Cerrado stricto sensu denso sobre latossolo amarelo.",NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-20 21:18:24-03","UFV","VIC","13342","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","Triana","Coelho, L.B.N.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC013342","VIC013342",NA,NA,NA,"s.n.",NA,"Campus da UFV",NA,"Flores; anteras amarelas e roxas",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-20 21:18:24-03","UFV","VIC","29987","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","sipaneoides","Pterolepis sipaneoides","Cogn.","Meira, Neto J A",NA,NA,NA,"Brasil","Bahia","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"VIC029987","VIC029987",NA,NA,NA,"s.n.",NA,"Muçununga",NA,"Subarbusto com flores brancas, na borda da muçununga",NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-24 17:09:25-03","UFES","SAMES","3430","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Menezes,L.F.T.; Sá,C.F.C.;Ribeiro,R.;Araújo,D.S.D.","2007","07","05","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"SAMES03430",NA,NA,NA,"Goldenberg,R.","1716",NA,"Lajinha. Rancho Tropical 2, aproximadamente 20 km de São Mateus. Área de restinga pleistocênica. Floresta de altura média 15m sobre cordão arenoso.",NA,"Abursto de 1,5m com flores branco-azulada. Área brejosa.",NA,NA,"41644","auto","2010","03","16",NA,NA,NA,NA,NA,NA
"291","2021-03-24 17:09:27-03","UFES","SAMES","9170","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Ribeiro, M.; Rozario, E.M.","2019","07","26","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397822223.0","-182694445.0","65","65","SAMES09170",NA,NA,NA,"Ribeiro, M.","1513",NA,"Vegetação ciliar as margens de uma lagoa (ca. 0,93 ha) no perímetro da reserva. Reserva Biológica de Córrego Grande",NA,"35 cm alt., folhas verde-escuras. Flores: cálice verde-claro, corola branca, filetes verde-claros com o ápice amarelo-claro, anteras brancas. Indivíduos da mesma espécie agregados. Coletada na margem da Lagoa, vegetação herbacea. Habi",NA,NA,"41644","auto","2019","11","11",NA,NA,NA,NA,NA,NA
"292","2021-03-24 17:09:25-03","UFES","SAMES","3427","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Jesus,M.C.F.","2011","08","07","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"SAMES03427",NA,NA,NA,"Giaretta,A.","501",NA,"Pontal do Ipiranga. Morro dos anjos, lagoinha, área periodicamente alagada.",NA,"Erva com flores lilás.",NA,NA,"48094","auto","2011","10","14",NA,NA,NA,NA,NA,NA
"293","2021-03-24 17:09:25-03","UFES","SAMES","3426","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Ferreira,V.B.R.","2010","01","25","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"SAMES03426",NA,NA,NA,"Siqueira,G.S.","114",NA,"Reserva Natural Vale. C.N.Gávea (Graminóide denso), nativo.",NA,"Herbácea com 60 cm de altura, flores roxas.",NA,NA,"48094","auto","2011","11","21",NA,NA,NA,NA,NA,NA
"294","2021-03-24 17:09:25-03","UFES","SAMES","8569","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Moraes,Q.S.","2017","03","15","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","-397091667.0","-184211111.0",NA,NA,"SAMES08569",NA,NA,NA,NA,"187",NA,"Distrito de Itaúnas. Trilha da Almésca. Parque Estadual de Itaúnas",NA,"Flores lilás.",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-24 17:09:25-03","UFES","SAMES","3424","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Giaretta,A.O.; Monteiro,M.M.;Lopes,L.C.M.","2009","08","01","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"SAMES03424",NA,NA,NA,NA,"542",NA,"Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático, alagável. Trilha das borboletas.",NA,"Erva com flores albo e botões lilás.",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-03-24 17:09:25-03","UFES","SAMES","3423","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Giaretta,A.O.; Monteiro,M.M.;Lobão,A.Q.;Coelho,R.","2009","03","29","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"SAMES03423",NA,NA,NA,"Giaretta,A.","495",NA,"Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático. Trilha das borboletas.",NA,"Pl. entre moitas.",NA,NA,"41644","auto","2011","02","10",NA,NA,NA,NA,NA,NA
"297","2021-03-24 17:09:25-03","UFES","SAMES","3422","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Martins,J.P.; Rosa,A.B.;Belinelo,V.","2010","10","30","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"SAMES03422",NA,NA,NA,"Rossini,J.","1",NA,"Bairro Aroeira. Passando pelo Bairro Santo Antônio. Antiga represa, entre mata nativa e uma plantação de eucaliptos.",NA,"Planta heliófila, arbusto 1,2 m de alt., flores amarelas.",NA,NA,"56510","auto","2010","11","26",NA,NA,NA,NA,NA,NA
"298","2021-03-24 17:09:25-03","UFES","SAMES","3425","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Coelho,R.; Giaretta,A.O.;Ribeiro,M.;Menezes,L.F.T.","2009","08","28","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"SAMES03425",NA,NA,NA,"Goldengerb,R.","47",NA,"Bairro Quadrado. Fragmento de Restinga Pleistocênica , seguindo um estrada de terra atrás do campus do CEUNES.",NA,"Erva de 40 cm, flores vermelhas.",NA,NA,"56510","auto","2010","03","16",NA,NA,NA,NA,NA,NA
"299","2019-11-21 14:39:43-03","UFJF","CESJ","7066","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","L. Krieger","1969","09","25","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ007066",NA,"Angiosperma",NA,"S.A.C. Chiea","CESJ7066","América do Sul",NA,NA,"No brejo. Flores roxas.",NA,NA,"36144","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-21 14:39:43-03","UFJF","CESJ","25561","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","P.C.R.Marlieri; L.T. Souza","1991","12","16","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ025561",NA,"Angiosperma",NA,"S.A.C. Chiea","s.n","América do Sul","Campus da UFJF, Próximo à Biblioteca Central.",NA,"Exemplar coletado único. Não foram encontrados flores abertas, erva não cultivada. Próximo ao estacionamento da Biblioteca.",NA,NA,"36144","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-21 14:39:43-03","UFJF","CESJ","1265","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","L. Krieger","1946","06","25","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ001265",NA,"Angiosperma",NA,"A.C. Brade","CESJ1265","América do Sul",NA,NA,"Erva de capoeira, flores roxas.",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-21 14:39:43-03","UFJF","CESJ","55041","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","L.P. Sousa","1998","06","26","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"CESJ055041",NA,"Angiosperma",NA,NA,"s.n","América do Sul",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-04-07 11:46:12-03","UFMS","CGMS","13876","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","A. Sciamarelli; C.S.C. Arruda; F.G. Kuhn","2004","04","11","Brasil","Mato Grosso do Sul","Paraíso","-52.9855555","-19.0544444","-52,9855555","-19,0544444",NA,NA,"CGMS1043327",NA,NA,NA,"V.J. Pott","1676",NA,"Fazenda Mimoso.",NA,"Corola de cor roxa. Planta apresentando fase fenológica de brotamento e floração. Mesófita;higrófita;ripária. Planta inteira. Habitat: Borda e interior de mata. Rara. Habito: Subarbusto.",NA,NA,NA,NA,"2005","07","21",NA,NA,NA,NA,NA,NA
"304","2021-04-07 11:46:12-03","UFMS","CGMS","63970","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","V.J. Pott; A. Pott","2005","04","22","Brasil","Mato Grosso do Sul","Água Clara","-52.3877777","-20.5733334","-52,3877777","-20,5733334","330","330","CGMS1096938",NA,NA,NA,"V.J. Pott","7728",NA,"Fazenda Rio Branco, fundos da sede, abaixo do açude.",NA,"Flor roxo-bispo. Habitat: Remanescente de Vereda, campo graminoso c/ veios d#?#água ao longo de córrego c/ buritis. Solo hidromórfico, orgânico, siltoso. Relevo plano. Freqüente. Habito: Erva anfíbia, semiereta, 60-70 cm altura.",NA,NA,NA,NA,"2006","02","28",NA,NA,NA,NA,NA,NA
"305","2021-04-07 11:46:12-03","UFMS","CGMS","13587","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","2004","04","04","Brasil","Mato Grosso do Sul","Costa Rica","-53.1930555","-19.0238889","-53,1930555","-19,0238889","520","520","CGMS1043032",NA,NA,NA,"V.J. Pott; A. Pott ! R. Romero XII.2004","6924",NA,"Fazenda Potreiro do Sucuriú, próximo à sede.",NA,"Flor rosa-forte. Dupl. HUFU Habitat: Borda de brejo antropizado com presença de gado. Solo hidromórfico arenoso com matéria orgânica. Relevo plano. Esparso na borda do brejo. Habito: Erva aquática anfíbia, ereta, 60-70 cm de altura.",NA,NA,NA,NA,"2004","04","20",NA,NA,NA,NA,NA,NA
"306","2019-11-27 13:50:30-03","UFS","ASE","20048","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Machado, WJ; Jesus, JB","2010","10","01","Brasil","Sergipe","Poço Redondo","-37.684167","-9.805278","-37.684167","-9.805278",NA,NA,"ASE0012472","ASE0012472","Magnoliophyta",NA,"Silva, ACC","777","Southern America","Serra da Guia",NA,"Herbácea ca 40 cm. Flores amarelas.; Herbácea ca 40 cm. Flores amarelas.",NA,NA,NA,NA,"2014","04","28",NA,NA,NA,NA,NA,NA
"307","2019-11-27 13:50:30-03","UFS","ASE","20075","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Machado, WJ; Jesus, JB","2010","10","23","Brasil","Sergipe","Poço Redondo","-37.684167","-9.805278","-37.684167","-9.805278",NA,NA,"ASE0012491","ASE0012491","Magnoliophyta",NA,"Silva, ACC","804","Southern America","Serra da Guia",NA,"Subarbusto ca 30 cm. Flores com pétalas brancas e estames amarelos.; Subarbusto ca 30 cm. Flores com pétalas brancas e estames amarelos.",NA,NA,NA,NA,"2014","04","28",NA,NA,NA,NA,NA,NA
"308","2019-11-27 13:50:30-03","UFS","ASE","21635","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Calazans, C; Oliveira, A; Tavares, M; Santana, R; Almeida, E","2010","10","01","Brasil","Sergipe","Estância","-37.458333","-11.140833","-37.458333","-11.140833",NA,NA,"ASE0027968","ASE0027968","Magnoliophyta",NA,"Freire, GS","360","Southern America","Povoado Riachão, Nascente 8.",NA,NA,NA,NA,NA,NA,"2018","01","10",NA,NA,NA,NA,NA,NA
"309","2019-11-27 13:50:30-03","UFS","ASE","23251","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","2012","04","17","Brasil","Sergipe","Santa Luzia do Itanhy","-37.425861","-11.382639","-37.425861","-11.382639",NA,NA,"ASE0029509","ASE0029509","Magnoliophyta",NA,"Silva, ACC","167","Southern America","RPPN Mata do Crasto",NA,"Erva com cerca de 20 cm. Com flores roxas e estames amarelos.; Erva com cerca de 20 cm. Com flores roxas e estames amarelos.; Mata Atlântica.",NA,NA,NA,NA,"2013","12","10",NA,NA,NA,NA,NA,NA
"310","2019-11-27 13:50:30-03","UFS","ASE","25679","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Matos, GMA; Campos, DA; Costa, SMS; Menezes, AB","2012","09","10","Brasil","Sergipe","Areia Branca","-37.315","-10.758056","-37.315","-10.758056",NA,NA,"ASE0031039","ASE0031039","Magnoliophyta",NA,"Silva, ACC","200","Southern America","PARNA Serra de Itabaiana, Serra Comprida.",NA,"Herbácea, 10 cm. Caule rosado. Flores rosas, estames rosas com anteras roxas.",NA,NA,NA,NA,"2014","04","28",NA,NA,NA,NA,NA,NA
"311","2019-11-27 13:50:30-03","UFS","ASE","25744","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Santos, ACAS; Menezes, AB; Nascimento - Júnior, JE","2011","09","14","Brasil","Sergipe","Areia Branca","-37.315","-10.758056","-37.315","-10.758056",NA,NA,"ASE0030591","ASE0030591","Magnoliophyta",NA,"Silva, ACC","72","Southern America","PARNA Serra de Itabaiana, Povoado Serra",NA,NA,NA,NA,NA,NA,"2014","04","28",NA,NA,NA,NA,NA,NA
"312","2019-11-27 13:50:30-03","UFS","ASE","25993","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Santos, ACAS; Menezes, AB; Nascimento - Júnior, JE","2011","09","14","Brasil","Sergipe","Areia Branca","-37.315","-10.758056","-37.315","-10.758056",NA,NA,"ASE0030622","ASE0030622","Magnoliophyta",NA,"Silva, ACC","32","Southern America","PARNA Serra de Itabaiana, Povoado Serra",NA,"Nervuras acródomas. Anteras falciformes.",NA,NA,NA,NA,"2014","04","28",NA,NA,NA,NA,NA,NA
"313","2019-11-27 13:50:30-03","UFS","ASE","37797","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Figueiredo, MAM; Santos, E; Farias, M CV","2014","07","10","Brasil","Sergipe","Estância","-37.2024","-11.2409","-37.2024","-11.2409",NA,NA,"ASE0038877","ASE0038877","Magnoliophyta",NA,NA,"107","Southern America","APA - Sul",NA,"Sub-arbusto com ca. 50 cm. Com Fores lilases. Frutos cápsula; Mata atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
