"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"740","2021-03-25 13:53:46-03","UNIVILLE","JOI","10556","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Meyer, F.S.","Meyer, F.S.","45","2004","07","22","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"JOI010556",NA,"2010","12","22","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.",NA,NA,"; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"741","2021-03-25 13:53:46-03","UNIVILLE","JOI","10513","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Meyer, F.S.","Meyer, F.S.","91","2004","10","16","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"JOI010513",NA,"2010","11","16","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.",NA,NA,"; HABITAT: borda de estrada; HABITO: arbusto; TIPO VEGETACIONAL: FOD montana",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"742","2021-03-25 13:53:46-03","UNIVILLE","JOI","4011","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Sevegnani","L. Sevegnani",NA,"2006","07","17","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"JOI004011",NA,"2006","07","17","SC 301 - 2° trevo.",NA,NA,"; HABITO: terrestre; TIPO VEGETACIONAL: Floresta Ombrófila Mista",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"743","2019-10-07 09:33:42-03","UEFS","HUEFS","6684","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","beta","Daphnopsis beta","Taub.",NA,"Hoehne, F.C.",NA,"1935","12","19","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0006684",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Malvales",NA,NA,"53584","auto",NA,"Rosanae",NA,NA,NA,NA,NA
"744","2019-10-07 09:33:42-03","UEFS","HUEFS","19359","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Kummrow, R.","2381","1983","11","08","Brasil","Paraná","São Miguel das Matas",NA,NA,NA,NA,"HUEFS0019359",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Malvales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"745","2019-10-07 09:33:42-03","UEFS","HUEFS","35356","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","M.Sobral","Melo, E.","2506","1998","11","08","Brasil","Paraná","Quatro Barras","-48.926667","-25.331944","48W55'36''","25S19'55''","HUEFS0035356","HUEFS0035356","2012","04",NA,"Taquari de Cima, ca. 3 Km do entroncamento com a estrada da Graciosa,","850","900","Mata de Araucária antropizada.","Angiospermae","Malvales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"746","2019-10-07 09:33:42-03","UEFS","HUEFS","9910","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Kummrow, R.","3175","1989","08","17","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"HUEFS0009910",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Malvales",NA,NA,"17116","auto",NA,"Rosanae",NA,NA,NA,NA,NA
"747","2019-10-07 09:33:42-03","UEFS","HUEFS","19362","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Ribas, O.S.","626","1993","11","10","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"HUEFS0019362",NA,NA,NA,NA,NA,"800","800",NA,"Angiospermae","Malvales",NA,NA,"45291","auto",NA,"Rosanae",NA,NA,NA,NA,NA
"748","2019-10-07 09:33:42-03","UEFS","HUEFS","106437","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Furlan, A.","727","1998","10","20","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0106437","HUEFS0106437",NA,NA,NA,"Clube SESC - Interlagos - Região Metropolitana de São Paulo.",NA,NA,"Fragmento de Mata Atlântica.","Angiospermae","Malvales",NA,NA,"53584","auto",NA,"Rosanae",NA,NA,NA,NA,NA
"749","2019-09-04 19:21:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","beta","Daphnopsis beta",NA,NA,"A. Glaziou","11481",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Lectotype","Dicotyledoneae",NA,NA,NA,NA,NA
"750","2019-09-04 18:10:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","beta","Daphnopsis beta",NA,NA,"A. Glaziou","11481","1879",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Isolectotype","Dicotyledoneae",NA,NA,NA,NA,NA
"751","2019-05-22 10:33:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","beta","Daphnopsis beta",NA,NA,"A. Glaziou","11481",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Isolectotype","Dicotyledoneae",NA,NA,NA,NA,NA
"752","2019-09-04 19:29:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","longifolia","Daphnopsis longifolia",NA,NA,"A. Glaziou","8252","1876","10","4","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Isosyntype","Dicotyledoneae",NA,NA,NA,NA,NA
"753","2019-09-04 18:17:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","longifolia","Daphnopsis longifolia",NA,NA,"A. Glaziou","12141",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Isosyntype","Dicotyledoneae",NA,NA,NA,NA,NA
"754","2019-01-25 15:47:24-02","IAC","IAC","38861","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi","R.B. Torres & T.S. Borges","1038","1999","12","21","Brasil","Minas Gerais","Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"2000","12","21","Bairro Emboabas",NA,NA,"UTM(23)= 400554 E, 7488706 N, 5270 pés de altitude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2019-01-25 15:47:24-02","IAC","IAC","40057","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi","R.B. Torres; J.B. Paula; A. Butta & C.A. Pereira","1330","2000","10","09","Brasil","Minas Gerais","Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"2002","12","09","Estrada São Mateus-Emboabas, em frente à propriedade do Dito Raposa",NA,NA,"UTM(23)= 396947 E e 7488183 N, 1082 m.s.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2019-01-25 15:47:24-02","IAC","IAC","40152","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","L. Rossi","R.B. Torres; C.A. Pereira & J.B. Paula","1364","2000","11","20","Brasil","Minas Gerais","Camanducaia","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,"2002","12","20","Mata da dona Mariana",NA,NA,"UTM(23)= 396404 E, 7487907 N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2019-01-25 15:47:24-02","IAC","IAC","48518","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","M.C. Dias","E.M. Francisco et al.","s/nº","1998","11","10","Brasil","Paraná","Reserva","-50.8506","-24.6503","-50.8506","-24.6503",NA,NA,"1999","06","10","Distrito de Anta Gorda",NA,NA,"Nome popular: embira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2020-07-23 12:23:47-03","CEPLAC","CEPEC","136182","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata",NA,"P. Fiaschi","P. Fiaschi","3517",NA,NA,NA,"Brasil","Espírito Santo","SANTA TERESA","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"759","2020-07-23 12:23:47-03","CEPLAC","CEPEC","152715","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata",NA,"J. Monteiro","J. Monteiro","329",NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"760","2019-11-12 16:43:16-03","URICER","HPBR","602","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","VARIANI,E.","VARIANI,E. & VENTURIN,N.",NA,"1985","09","30","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"HPBR000602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,"1",NA
"761","2021-04-08 17:13:17-03","UESB","HUESB","8342","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.)",NA,"Moreira, R.S.; Silva, G.S.; Gomes-Costa, G.A.; Silva, G.S.; Gomes-Costa, G.A.","51","2013","02","21","Brasil","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,"HUESB000008342",NA,NA,NA,NA,"Fazenda Brejo Novo",NA,NA,"Arbóreo, ca. 2m alt. Folhas simples, crassas, alternas, dísticas. Fruto imaturo, verde caulinar.; Mata de cipó.","Dicotyledoneae",NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"762","2019-07-02 15:56:48-03","UEM","HUEM","1870","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"F.R. Martins; D.M.S. Rocha","s.n.","1984","02","10","Brasil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","HUEM000013338","HUEM000013338",NA,NA,NA,"Córrego do meio",NA,NA,"Árvore de 6m com 18 cm de Dap; flores creme-esverdeada; anteras alaranjadas; frutos jovens verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2019-07-05 20:37:46-03","UEM","HUEM","8238","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","R.A.G. Viani","S.F.Andrade","06","2000","08","05","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"HUEM000013340","HUEM000013340","2000",NA,NA,"área de mata próximo ao rio",NA,NA,"Arbusto com aproximadamente 2m; flores brancas e frutos verdes.",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"764","2020-11-04 17:30:57-03","UEM","HUEM","4872","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","G.Hatschbach","Ribas, OS; Cordeiro, J; E.Barbosa","626","1993","11","10","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"HUEM000013339","HUEM000013339","1994",NA,NA,"Guaricana, Mata pluvial atlântica.","800","800","Arbusto, 1,70m; frutos imaturos.",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"765","2020-11-12 17:01:30-03","UEL","FUEL","16933","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Rossi, L","Torres, RB; Pereira, CA; Paula, JB","1364","2000","11","20","Brasil","Minas Gerais","Camanducaia","-46.008611","-22.713056","-46.008611","-22.713056",NA,NA,"2002","12",NA,"Mata da dona Mariana, UTM= 23/ 396404E/ 7487907N",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2020-11-12 17:01:30-03","UEL","FUEL","16934","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Rossi, L","Torres, RB; Paula, JB; Butta, A; Pereira, C","1330","2000","10","09","Brasil","Minas Gerais","Camanducaia","-46.003333","-22.710556","-46.003333","-22.710556",NA,NA,"2002","12",NA,"Estrada de S. Mateus - Emboabas, Em frente a prop. do Dito Raposa; UTM= 23/ 396947E / 7488183N","1082","1082",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2020-11-12 17:01:30-03","UEL","FUEL","44237","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Cotarelli, VM","Cotarelli, VM; Francisco, EM","293","2008","08","29","Brasil","Paraná","Mauá da Serra","-51.15","-23.883333","-51.15","-23.883333",NA,NA,"2008",NA,NA,"Mata do Pinhão",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","2020-11-12 17:01:30-03","UEL","FUEL","42994","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Estevan, DA","Estevan, DA; et al.","1164","2005","04","13","Brasil","Paraná","Ventania","-50.308417","-24.143056","-50.308417","-24.143056",NA,NA,"2006",NA,NA,"Fazenda Califórnia de Henrique Sato","1050","1050",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2020-11-12 17:01:30-03","UEL","FUEL","44107","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Cotarelli, VM","Cotarelli, VM; Francisco, EM","241","2008","07","25","Brasil","Paraná","Mauá da Serra","-51.168056","-23.899444","-51.168056","-23.899444",NA,NA,"2008","07","29","Mata do Pinhão","1005","1005",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2020-11-12 17:01:30-03","UEL","FUEL","44291","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Cotarelli, VM","Cotarelli, VM; Francisco, EM","258","2008","08","27","Brasil","Paraná","Mauá da Serra","-51.133333","-23.933333","-51.133333","-23.933333",NA,NA,"2008",NA,NA,"Estância Manain",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2020-11-12 17:01:30-03","UEL","FUEL","46141","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dall#?#Agnol, RF","Dall#?#Agnol, RF; et al.","123","2009","09","28","Brasil","Paraná","Tamarana","-51.15","-23.883333","-51.15","-23.883333",NA,NA,"2009","09","28","Mata do Pinhão, borda da mata",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","2020-11-12 17:01:30-03","UEL","FUEL","46363","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Ferreira Jr, M","Ferreira Jr, M; Dall#?#Agnol, RF; Francisco, EM","124","2009","10","02","Brasil","Paraná","Tamarana","-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,"2009","10","20",NA,NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2020-11-12 17:01:30-03","UEL","FUEL","48894","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Franco, GADC","Souza, FM; Ivanauskas, NM; D. de Souza; Silva, AA","1152","2009","09","05","Brasil","São Paulo","Iporanga","-48.598611","-24.337222","-48.598611","-24.337222",NA,NA,"2010","01","29","Parque Estadual Turístico Alto Ribeira, Núcleo Are, Floresta Ombrófila Densa Montana","904","904",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2020-11-12 17:01:30-03","UEL","FUEL","53479","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Saka, MN","Lombardi, JA; Saka, MN; Santos, LB","7821","2010","08","17","Brasil","São Paulo","São Lourenço da Serra","-46.939528","-23.825778","-46.939528","-23.825778",NA,NA,"2012","01",NA,"RPPN Paiol Maria, Trilha das Águas próximo a sede","707","707",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2020-11-12 17:01:33-03","UEL","FUEL","54816","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Verdi, M","Verdi, M; Dreveck, S","5759","2010","10","12","Brasil","Santa Catarina","São Bento do Sul","-49.366667","-26.313056","-49.366667","-26.313056","FUEL054816",NA,"2010","10","12","Rio dos Bugres, Estrada Saraiva.","647","647",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2020-11-12 17:01:33-03","UEL","FUEL","54842","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Verdi, M","Verdi, M; Tomazi, AL; Klemz, G","2589","2009","09","22","Brasil","Santa Catarina","Praia Grande","-49.975","-29.159444","-49.975","-29.159444","FUEL054842",NA,"2009","09","22","Fortaleza","323","323",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2020-11-12 17:01:33-03","UEL","FUEL","54873","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Verdi, M","Verdi, M; Martins, EM; Veiga, ON","5570","2010","08","27","Brasil","Paraná","Guaratuba","-48.966667","-25.888889","-48.966667","-25.888889","FUEL054873",NA,"2010","11","24","Morro dos Perdidos, Interior da mata","954","954",NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2020-11-12 17:01:30-03","UEL","FUEL","23278","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dias, MC","Souza, LRM; Francisco, EM","s.n.","1998","07","30","Brasil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"1999","03","25","Mata perto da estrada de ferro",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA
"779","2020-11-12 17:01:30-03","UEL","FUEL","23280","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dias, MC","Souza, LRM; Francisco, EM","s.n.","1998","07","22","Brasil","Paraná","Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"1998",NA,NA,"Beira da estrada para Castro",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA
"780","2020-11-12 17:01:30-03","UEL","FUEL","23277","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dias, MC","Souza, LRM; Francisco, EM","s.n.","1998","07","22","Brasil","Paraná","Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"1999","03","25","Chácara dos Carneiros, bairro Santo Antonio, bairro Santo Antonio",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA
"781","2020-11-12 17:01:30-03","UEL","FUEL","23270","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dias, MC","Souza, LRM; Francisco, EM","s.n.","1998","07","22","Brasil","Paraná","Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"1998",NA,NA,"Chácara dos Carneiros-Bairro Santo Antonio, Bairro Santo Antonio",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA
"782","2019-10-16 14:13:41-03","UEL","FUEL","28683","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dias, MC","Hatschbach, G","254","1947","06","28","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"783","2020-11-12 17:01:30-03","UEL","FUEL","22213","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dias, MC","Souza, LRM; Francisco, EM; Cloclet, FA","s.n.","1998","07","29","Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"1999","03","25","Beira da estrada",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA
"784","2020-11-12 17:01:30-03","UEL","FUEL","22212","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dias, MC","Souza, LRM; Francisco, EM; Cloclet, FA","s.n.","1998","07","29","Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"1999","03","25","Beira da estrada",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA
"785","2020-11-12 17:01:30-03","UEL","FUEL","17491","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Colli, S; et al.","s.n.",NA,NA,NA,"Brasil","Paraná","Ipiranga","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,NA,NA,"Várzea do Rio Bitumirim",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA
"786","2020-11-12 17:01:30-03","UEL","FUEL","46102","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dall#?#Agnol, RF","Dall#?#Agnol, RF; Almeida, CS; Francisco, EM","107","2009","08","05","Brasil","Paraná","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,"OK",NA,"2009","09","10","Estância Manain, beira da trilha",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"787","2020-11-12 17:01:30-03","UEL","FUEL","23816","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dias, MC","Francisco, EM; Alves, J","s.n.","1998","09","22","Brasil","Paraná","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,"1999",NA,NA,"Sítio São Jorge",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"788","2020-11-12 17:01:30-03","UEL","FUEL","33689","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Pavão, OC; et al.","s.n.","1999","09","01","Brasil","Paraná","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,NA,"Sítio Xaxim 2",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"789","2020-11-12 17:01:30-03","UEL","FUEL","39703","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Hatschbach, G","Silva, JM; Cordeiro, J; Poliquesi, CB","6042","2007","10","04","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"2008",NA,NA,"Cachoeira da Mariquinha, Capão",NA,NA,NA,"Tracheophyta","Malvales",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
