"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"784","2008-05-27 22:02:00-03","MO","MOBOT","118610","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel (MO)","Elsa M. Zardini|Leongino Guerrero","Paraguay","Central",NA,"-57.56666","-25.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 35494","1993","3","12","Estero del Ypoá: Villeta-Puerto Guyratí, 6 km S of Villeta, on trail to Paraguay River. Gallery forest on Paraguay River.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"4","814",NA
"785","2011-06-09 17:35:00-03","MO","MOBOT","118618","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel (MO)","Elsa M. Zardini|Tulio Tillería","Paraguay","Central",NA,"-57.61666","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 35561","1992","3","13","Estero del Ypoá: Puerto Guyratí-Villa Oliva, 4.5 km S of Puerto Guyratí on trail to Paraguay River. Savanna and patches of forest on clay soil.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"4","815",NA
"786","2009-11-03 15:02:00-02","MO","MOBOT","1313341","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C.Reynel (MOL)","José Campos de la Cruz","Peru","Amazonas","Luya","-78.3338889","-6.1175",NA,NA,"1420.00000000","1680.00000000",NA,NA,NA,NA,NA,"Campos de la Cruz 3736","1997","3","30","Camporredondo. Camino Ishangas-Cedro-El Toche. Bosque primario.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"7",NA,NA
"787","2008-05-27 22:02:00-03","MO","MOBOT","1520898","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel (MO)","Michael H. Nee","Bolivia","Santa Cruz","Andrés Ibáñez","-62.8","-17.65",NA,NA,"290.00000000",NA,NA,NA,NA,NA,NA,"Nee 42122","1991","12","17","2 km NW of Puerto Pailas, on road to Montero Hoyos, flat, fine sandy and clay soil. Dry forest, mainly of chaco elements.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"788","2008-05-27 22:02:00-03","MO","MOBOT","1530361","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel (MO)","Michael H. Nee","Bolivia","Santa Cruz","Andrés Ibáñez","-62.81666","-17.83333",NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,"Nee 40181","1990","12","5","7 km SE of Comunidad Don Lorenzo. Flat dry chaco cactus scrub forest on sandy soil, with seasonally inundated slight depressions with clay soil (curichis).",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"789","2008-05-27 22:02:00-03","MO","MOBOT","1531217","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel (MO)","Michael H. Nee","Bolivia","Santa Cruz","Andrés Ibáñez","-63.06666","-17.78333",NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,"Nee 34300","1987","3","1","12 km E of center of Santa Cruz, on road to Cotoca. Brushy strips between fields (abandoned ca. 1983), originally subtropical semi-deciduous forest, flat, fine sandy soil. Tecoma stans, Solanum riparium, Guazuma ulmifolia, early second-growth species.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"790","2011-08-04 11:51:00-03","MO","MOBOT","1552416","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel (MOL)","José Campos de la Cruz|W. Vargas","Peru","Amazonas","Luya","-78.3336111","-6.2352777",NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,"Campos de la Cruz 6013","1999","6","17","Camporredondo. El Cedro. Bosque secundario",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"8",NA,NA
"791","2014-03-27 22:19:00-03","MO","MOBOT","2811845","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Ángel C. González","Venezuela","Falcón",NA,"-69.28333","11.45",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"González 1080","1977",NA,NA,"Dto. Zamora: Cerro Mampostal;.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"792","2008-05-27 22:02:00-03","MO","MOBOT","2812141","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Getulio Agostini","Venezuela","Lara",NA,"-69.3","10.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agostini 2591","1978","10","21","2 Km al N.E. de Barquisimeto, terrenos al S.O. de el caserío El Cercado.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"793","2009-07-15 15:05:00-03","MO","MOBOT","2812190","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Philip A. Silverstone-Sopkin","Colombia","Valle del Cauca","Dagua",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"Silverstone-Sopkin 1988","1985","6","6","Cerca de Loboguerrero (Valle del Río Dagua, carretera nueva Cali-Buenaventura), bosque muy seco Tropical de Holdridge, vegetación xerofítica con cactos.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"794","2010-06-07 15:59:00-03","MO","MOBOT","2812247","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Alban N. Stewart","Ecuador","Galapagos",NA,"-90.6667","-0.6",NA,NA,"274.32000000","365.76000000",NA,NA,NA,NA,NA,"Stewart 1741","2005","8","15","Duncan Island.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"795","2008-05-27 22:02:00-03","MO","MOBOT","2812328","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Isabel Basualdo","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Basualdo 3707","1991","10","24","Ganadera Napegue S.R.L. Potrero depoito.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"796","2008-05-27 22:02:00-03","MO","MOBOT","2812335","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Carlos Reynel Rodríguez","Peru","Amazonas","Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reynel Rodríguez 5508","1994","1","24","A Shiric-yacu, K 96.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"797","2008-05-27 22:02:00-03","MO","MOBOT","2812490","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Clarence D. Johnson","Colombia","Valle del Cauca","Roldanillo",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"Johnson 2569","1983","8","20","14 km N of Roldanillo.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"798","2009-09-04 11:51:00-03","MO","MOBOT","2812637","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Amy J. Gilmartin","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gilmartin 435",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"799","2020-04-15 13:27:00-03","MO","MOBOT","2812766","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","F.J. Breteler","Venezuela","Mérida",NA,NA,NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,"Breteler 3194","1963","10","23","16 km S.W. of Mérida along road to San Cristóbal. On a dry southern slope with shrubs. Poor, rocky soil",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"1",NA,NA
"800","2009-11-09 21:53:00-02","MO","MOBOT","2813076","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Julian A. Steyermark|Bruno J. Manara","Venezuela","Falcón",NA,"-68.33333","10.83333",NA,NA,"4.00000000",NA,NA,NA,NA,NA,NA,"Steyermark 110596","1974","9","1","Distrito Silva: bosque alto tropófilo en terreno aplanado, 3.8 kms. al norte de Tucacas.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"801","2009-11-26 15:03:00-02","MO","MOBOT","2813255","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Julian A. Steyermark|Victor Carreño E.|Bruno J. Manara","Venezuela","Sucre",NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,"Steyermark 108157","1973","9","8","Playa Cachimena, Oeste del hotel Cumanagoto y Suroeste de Cumaná: espinares y cardonales.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"802","2009-09-03 17:26:00-03","MO","MOBOT","2813352","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Henry H. Rusby|Francis W. Pennell","Colombia","Cundinamarca","Giradot",NA,NA,NA,NA,"350.00000000","400.00000000",NA,NA,NA,NA,NA,"Rusby 92","1917","7","19","Dry open loam.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"803","2009-07-10 17:56:00-03","MO","MOBOT","2813412","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynet","Troels M. Pedersen","Argentina","Corrientes","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 8689","1967",NA,NA,"Estancia Santa Maria.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"804","2020-03-22 15:35:00-03","MO","MOBOT","2813518","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","David S. Seigler|Antonio C. Krapovickas|C. Krapovickas|J. Seigler","Argentina","San Juan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seigler 10137","1976","11","19","Paso de la Patria, Arroyo San Juan, Pcia. Corrientes.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"1",NA,NA
"805","2010-06-07 15:59:00-03","MO","MOBOT","2813580","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynet","Alban N. Stewart","Ecuador","Galapagos",NA,"-90.6667","-0.6",NA,NA,"274.32000000","36.57600000",NA,NA,NA,NA,NA,"Stewart 1741","2005","8","15","Duncan Island.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"806","2010-06-07 15:59:00-03","MO","MOBOT","2813650","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynet","Alban N. Stewart","Ecuador","Galapagos",NA,"-90.83835","-0.20139",NA,NA,"868.68000000",NA,NA,NA,NA,NA,NA,"Stewart 1745","2005","1","3","James Island. James Bay.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"807","2013-05-20 09:15:00-03","MO","MOBOT","2813750","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynet","Jorge E. Ramos","Colombia","Valle del Cauca","Yumbo",NA,NA,NA,NA,"1020.00000000","1100.00000000",NA,NA,NA,NA,NA,"Ramos Pérez 749","1987","4","16","Corregimiento de Mulaló, ca 1.5 Km de la carretera panorama, cerca a la calera, entre Yumbo y Vijas.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"808","2012-01-20 05:01:00-02","MO","MOBOT","2813791","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","S. Galen Smith","Colombia","Huila","Villavieja",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"Smith 1205","1950","7","12","Low, heavily wooded area. One km. south of Río Cabrera and ca. 17 km. northeast of Villavieja; upper basin of Río Magdalena.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"809","2015-08-01 05:59:00-03","MO","MOBOT","2814009","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynet","F.R. Fosberg","Ecuador","Galapagos",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"Fosberg 45027","1964","2","3","Southwest slope, on small spatter cone beside a broad green strip running from summit to sea.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"810","2011-09-01 09:46:00-03","MO","MOBOT","2814260","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel.","José Steinbach","Bolivia","Santa Cruz","Sara",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"Steinbach G. 7463","1926",NA,NA,"Sara: Standort. B-Vista. Meereshöhe. Cercado: Urubó",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"1",NA,NA
"811","2009-05-15 11:31:00-03","MO","MOBOT","2814460","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel (MO)","Pedro Jörgensen","Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 1987","1918",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"812","2008-05-27 22:02:00-03","MO","MOBOT","2814563","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Clarence D. Johnson","Colombia","Valle del Cauca","Roldanillo",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"Johnson 2569","1983","8","20","14 km N of Roldanillo.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"813","2020-04-15 13:26:00-03","MO","MOBOT","2814862","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","F.J. Breteler","Venezuela","Mérida",NA,NA,NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,"Breteler 3194","1963","10","23","16 km S.W. of Mérida along road to San Cristóbal. On a dry southern slope with shrubs. Poor, rocky soil.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"1",NA,NA
"814","2011-05-18 17:20:00-03","MO","MOBOT","3150889","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C.Reynel (MOL)","Bonifacio Mostacedo C.|J. Richard Abbott","Bolivia","Santa Cruz","Chiquitos","-59.4233334","-18.4844444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostacedo C. 2800","1995","2","2","Roboré (40 km E de Roboré, 10 km E de Aguas Calientes, camino a El Carmen). Suelos arenosos.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"1",NA,NA
"815","2015-04-21 05:44:00-03","MO","MOBOT","3456846","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C.Reynel (MOL)","Michael H. Nee|Ivan Linneo","Bolivia","Tarija","Gran Chaco","-63.4083333","-21.19",NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,"Nee 54119","2006","2","12","10.8 Km N of center of Villa Montes on highway to Camiri, then 2 Km SE on dirt road. Chaco forest, flat, with Anadenanthera macrocarpa, Pereskia sacha-rosa, Maclura mora, Acanthosyris falcata, Achatocarpus praecox, Castela coccinea, Caesalpinia paraguariensis, Arrabidaea corallina.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"1",NA,NA
"816","2010-05-26 10:04:00-03","MO","MOBOT","3472661","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C.Reynel (MOL)","Abundio Sagástegui A.|Michael O. Dillon","Peru","Cajamarca","Contumazá",NA,NA,NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,"Sagástegui Alva 13028","1988","2","5","Andaloy (San Benito-Yetón)",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,"1",NA,NA
"817","2018-09-14 09:43:00-03","MO","MOBOT","1841423","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynet (MO)","Émile Hassler","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 7296","1901","9",NA,NA,NA,"South America",NA,NA,NA,NA,"fagara","Holotype",NA,NA,NA,NA,"1",NA,NA
"818","2009-12-03 09:26:00-02","MO","MOBOT","2814731","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara fagara",NA,"C. Reynel","Nelson Ramírez","Venezuela","Miranda",NA,"-66.88333","10.5",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"Ramírez 1019",NA,NA,NA,"Bosque Secundario Deciduo. Sur-Oeste del Valle de Caracas. Escuela de Biología. Arboretum.",NA,"South America",NA,NA,NA,NA,"fagara",NA,NA,NA,NA,NA,NA,NA,NA
"819","2016-04-27 05:36:00-03","MO","MOBOT","100594683","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","A. Fuentes (LPB)","Alfredo F. Fuentes|S. Alvarez|Antonio Álvarez|N. Ortuño|J. Nina","Bolivia","La Paz","Franz Tamayo","-68.5425277","-14.4654444",NA,NA,"951.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 17770","2013","4","18","Parque Nacional Madidi, sector Pintata, 2 km. al SO de Sipia, pasando el río Limón. Remedición de Parcela Permanente de Muestreo 5 (1ha).",NA,"South America",NA,NA,NA,NA,"lentiscifolium",NA,NA,NA,NA,NA,"1","13-01",NA
"820","2016-04-27 05:36:00-03","MO","MOBOT","100595592","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","A. Fuentes (LPB)","Alfredo F. Fuentes|S. Alvarez|Antonio Álvarez|N. Ortuño|J. Nina","Bolivia","La Paz","Franz Tamayo","-68.5425277","-14.4654444",NA,NA,"951.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 17899","2013","4","18","Parque Nacional Madidi, sector Pintata, 2 km. al SO de Sipia, pasando el río Limón. Remedición de Parcela Permanente de Muestreo 5 (1ha).",NA,"South America",NA,NA,NA,NA,"lentiscifolium",NA,NA,NA,NA,NA,"1","13-01",NA
"821","2014-05-29 11:04:00-03","MO","MOBOT","100708006","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove","Bolivia","La Paz","Franz Tamayo","-68.5658333","-14.325",NA,NA,"662.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 18633","2014","4","1","Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.",NA,"South America",NA,NA,NA,NA,"lentiscifolium",NA,NA,NA,NA,NA,"3","14-01",NA
"822","2014-05-29 10:50:00-03","MO","MOBOT","100708026","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove","Bolivia","La Paz","Franz Tamayo","-68.5658333","-14.325",NA,NA,"662.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 18624","2014","4","1","Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.",NA,"South America",NA,NA,NA,NA,"lentiscifolium",NA,NA,NA,NA,NA,"3","14-01",NA
"823","2014-06-06 12:51:00-03","MO","MOBOT","100708259","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove","Bolivia","La Paz","Franz Tamayo","-68.5658333","-14.325",NA,NA,"662.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 18604","2014","4","1","Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.",NA,"South America",NA,NA,NA,NA,"lentiscifolium",NA,NA,NA,NA,NA,"3","14-01",NA
"824","2016-01-08 09:16:00-02","MO","MOBOT","100708327","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove","Bolivia","La Paz","Franz Tamayo","-68.5658333","-14.325",NA,NA,"662.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 18589","2014","4","1","Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.",NA,"South America",NA,NA,NA,NA,"lentiscifolium",NA,NA,NA,NA,NA,"2","14-01",NA
"825","2014-05-26 11:41:00-03","MO","MOBOT","100708524","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani","Bolivia","La Paz","Franz Tamayo","-68.5723889","-14.3334722",NA,NA,"1020.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 18674","2014","4","8","Parque Nacional Madidi, Azariamas, ladera alta.",NA,"South America",NA,NA,NA,NA,"lentiscifolium",NA,NA,NA,NA,NA,"3","14-03",NA
"826","2015-11-25 13:44:00-02","MO","MOBOT","100708726","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani","Bolivia","La Paz","Franz Tamayo","-68.5723889","-14.3334722",NA,NA,"1020.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 18720","2014","4","8","Parque Nacional Madidi, Azariamas, ladera alta.",NA,"South America",NA,NA,NA,NA,"lentiscifolium",NA,NA,NA,NA,NA,"3","14-03",NA
"827","2015-11-25 13:50:00-02","MO","MOBOT","100709213","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","Bolivia","La Paz","Franz Tamayo","-68.5666667","-14.2991666",NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 18910","2014","4","13","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13",NA,"South America",NA,NA,NA,NA,"lentiscifolium",NA,NA,NA,NA,NA,"2","14-02",NA
"828","2015-11-25 13:49:00-02","MO","MOBOT","100709216","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","Bolivia","La Paz","Franz Tamayo","-68.5666667","-14.2991666",NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 18907","2014","4","13","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13",NA,"South America",NA,NA,NA,NA,"lentiscifolium",NA,NA,NA,NA,NA,"2","14-02",NA
"829","2015-11-25 13:47:00-02","MO","MOBOT","100709353","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove|C. Pérez","Bolivia","La Paz","Franz Tamayo","-68.5666667","-14.2991666",NA,NA,"830.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 18872","2014","4","13","Parque Nacional Madidi, Azariamas, sector Resina, camino entre el campamento y la PPM 13",NA,"South America",NA,NA,NA,NA,"lentiscifolium",NA,NA,NA,NA,NA,"3","14-02",NA
