"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","coordinatePrecision","geoFlag","recordNumber","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","sex"
"1147","2020-12-21 16:21:10-03","MBM","MBM","135886","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.",NA,NA,NA,NA,"Sparre, B.","1967","08","04","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM135886",NA,NA,NA,"17993","MBM135886",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2020-12-21 16:21:10-03","MBM","MBM","141881","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.",NA,NA,NA,NA,"Rimachi, M. .Y.","1985","03","19","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM141881",NA,NA,NA,"7791","MBM141881",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2020-12-21 16:21:10-03","MBM","MBM","16700","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Bacigalupo, N.M.",NA,NA,NA,"Krapovickas, A.","1969","05","18","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM016700",NA,NA,NA,"15409","MBM016700",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","2020-12-21 16:21:10-03","MBM","MBM","181967","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Bacigalupo, N.M.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","1969","05","18","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM181967",NA,NA,NA,"15409",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","2020-12-21 16:21:10-03","MBM","MBM","181979","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","1973","06","10","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM181979",NA,NA,NA,"23616",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","2020-12-21 16:21:10-03","MBM","MBM","204912","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.",NA,NA,NA,NA,"Rimachi, M. .Y.","1994","08","31","Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM204912",NA,NA,NA,"11085","MBM204912",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","2020-12-21 16:21:10-03","MBM","MBM","294986","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Guadarrama, M.A.",NA,NA,NA,"Aguilar, G.; et al.; et al.","2003","02",NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM294986","Chiapas",NA,NA,"5609","MBM294986",NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","2020-12-21 16:21:10-03","MBM","MBM","408219","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Freire, G.S.","2013","11",NA,"Lombardi, J.A.; Souza, N.L.; Souza, N.L.","2012","04","19","Brazil","São Paulo","Analândia","-47.777778","-22.130556","-47.777778","-22.130556","760","770","Erva carnosa, caule roxo a verde, bainha roxo-esverdeadas, folhas papiráceas, brácteas e cálice verdes, corola lilás. Amostra em sílica.; Campo úmido, solo turfoso, encharcado.","MBM408219","Fazenda Pedra Vermelha",NA,NA,"9220","MBM408219",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","2020-12-21 16:21:10-03","MBM","MBM","412555","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Pellegrini, M.O.O.","2017","06","08","Engels, M.E.; Lessa, J.E.L.; Silva, L.S.; Lessa, J.E.L.; Silva, L.S.","2017","06","08","Brazil","Mato Grosso","Itaúba","-55.339444","-11.039444","-55.339444","-11.039444","269","269","Erva as margens do rio Teles Pires, em ilha. Caule no solo paludoso do barranco, submerso. Ramagens se apoiando na vegetação ripária, em pleno sol. Caule e folhas verdes. Folhas com bainhas foliares acastanhadas. Inflorescência com e","MBM412555","Resgate de Flora da UHE Colíder",NA,NA,"5625","MBM412555",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","2020-12-21 16:21:10-03","MBM","MBM","415288","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roher, D.","2018","12","07","Roher, D.; Dutra, M.; Dutra, M.","2018","11","09","Brazil","Paraná","Tibagi","-50.387222","-24.584444","-50.387222","-24.584444","715","715","Erva aquática, flores violetas.; Zona ripária do Rio Tibagi - Ecotone - Floresta Estacional Semidescidual, Cerrado, Floresta Ombrofila Mista.","MBM415288","UHE Tibagi Montante, ilha",NA,NA,"360",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","2020-12-21 16:21:10-03","MBM","MBM","426649","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Estevan, D.A.","2010",NA,NA,"Souza, D.","2010","01","26","Brazil","Paraná","Dois Vizinhos","-53.101111","-25.691667","-53.101111","-25.691667",NA,NA,"Erva, flores.","MBM426649","Trilha ecológica do Câmpus da UTFPR",NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","2020-12-21 16:21:10-03","MBM","MBM","426956","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Schwirkowski, P.","2018","07","03","Schwirkowski, P.","2018","07","03","Brazil","Santa Catarina","São Bento do Sul","-49.2575","-26.388889","-49.2575","-26.388889","300","300","Heliófita, cálice branco-esverdeado, corola azulada; Floresta Ombrófila Densa. Estágio médio. Mata ciliar.","MBM426956","APA do Rio Vermelho, Estrada Rio Natal, sentido Oswaldo Amaral, próximo à ponte",NA,NA,"2863",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","2020-12-21 16:21:10-03","MBM","MBM","430012","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Ferrarese, M.D.","2017","08","07","Gonzatti, F.","2017","02","04","Brazil","Rio Grande do Sul","Caxias do Sul","-50.829722","-28.899167","-50.829722","-28.899167","736","736","Erva ereta, ca 70 cm, apoiante. Pétalas azuis, aspecto das folhas.; Sobre demais vegetação de banhado. Pleno sol.","MBM430012","Criúva, Cânion dos Palanquinhos",NA,NA,"3355",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2020-12-21 16:21:10-03","MBM","MBM","60373","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Hunt, D.R.",NA,NA,NA,"Irwin, H.S.; et al.; et al.","1971","02","01","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"MBM060373","Serra do Espinhaço",NA,NA,"29570","MBM060373",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","2020-12-21 16:21:10-03","MBM","MBM","63183","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Bacigalupo, N.M.",NA,NA,NA,"Pedersen, T.M.","1977","08","11","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM063183",NA,NA,NA,"11883","MBM063183",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","2020-12-21 16:21:10-03","MBM","MBM","92591","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Faden, R.B.",NA,NA,NA,"Stevens, W.D.; et al.; et al.","1979","10","03","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM092591",NA,NA,NA,"14527","MBM092591",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","2020-12-21 16:21:10-03","MBM","MBM","92595","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Faden, R.B.",NA,NA,NA,"Stevens, W.D.; Krukoff, B.A.; Krukoff, B.A.","1977","10","12","Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM092595",NA,NA,NA,"4695","MBM092595",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","2020-12-21 16:21:10-03","MBM","MBM","384232","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Barboza, E.","2012",NA,NA,"Dunaiski Jr.; A.","2005","03","10","Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Flores azuis.","MBM384232","Estrela","27346","auto","2708","MBM384232",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165","2020-12-21 16:21:10-03","MBM","MBM","181980","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1971","10",NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM181980","Barigui","25180","auto","4909",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","2020-12-21 16:21:10-03","MBM","MBM","58480","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Faden, R.B.",NA,NA,NA,"Hatschbach, G.","1978","02","23","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM058480","Rod. BR-116, Rio Iguaçu","25180","auto","41173","MBM058480",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","2020-12-21 16:21:10-03","MBM","MBM","181966","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Ribas, O.S.",NA,NA,NA,"Camargo, L.","1950","07","09","Brazil","Paraná","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM181966","Sete Quedas","33984","auto","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","2020-12-21 16:21:10-03","MBM","MBM","181978","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1978","09",NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM181978","Guaraqueçaba","37295","auto","9789",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2020-12-21 16:21:10-03","MBM","MBM","181971","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Smith, L.B.",NA,NA,NA,"Hewrtel, R.","1943","12",NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM181971","Volta Grande, Estrada da Graciosa, km 45","30514","auto","s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2020-12-21 16:21:10-03","MBM","MBM","384231","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Barboza, E.","2012",NA,NA,"Dunaiski Jr.; A.","2009","11","27","Brazil","Paraná","Pinhais","-49.1925010681152","-25.4447002410889",NA,NA,NA,NA,"Flores azuis.","MBM384231","CPRA","10418","auto","3887","MBM384231",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2020-12-21 16:21:10-03","MBM","MBM","181973","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Britez, R.M.",NA,NA,NA,"Britez, R.M.; et al.; et al.","1986","11","29","Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM181973","Fazenda do Durgo","31353","auto","1173",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2020-12-21 16:21:10-03","MBM","MBM","120700","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Britez, R.M.",NA,NA,NA,"Britez, R.M.","1986","11","29","Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM120700","Fazenda do Durgo","31353","auto","1173","MBM120700",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2020-12-21 16:21:10-03","MBM","MBM","175118","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa diffusa","Burm. f.",NA,NA,NA,NA,"Berghen, C.V.","1989","07","21","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM175118",NA,NA,NA,"8719","MBM175118",NA,"Africa",NA,NA,NA,NA,NA,NA,"diffusa",NA,NA,NA,NA
"1174","2020-12-21 16:21:10-03","MBM","MBM","405500","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa diffusa","Burm.f.","Pellegrini, M.O.","2016",NA,NA,"Lozano, E.D.; Ariati, V.; Kuniyoshi, Y.S.; Ariati, V.; Kuniyoshi, Y.S.","2016","03","24","Brazil","Paraná","Matinhos","-48.570778","-25.776389","-48.570778","-25.776389",NA,NA,"Herbácea, prostrada, 30 cm, flores azuis, beira da estrada. Ruderal.; Floresta Ombrófila Densa de Terras Baixas.","MBM405500","Rodovia Alexandra-Matinhos",NA,NA,"3284","MBM405500",NA,"Southern America",NA,NA,NA,NA,NA,NA,"diffusa",NA,NA,NA,NA
"1175","2020-12-21 16:21:10-03","MBM","MBM","429133","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa diffusa","Burm.f.","Pellegrini, M.O.","2016",NA,NA,"Lozano, E.D.; Brotto, M.L.; Silva, J.M.; Völtz, R.R.; Brotto, M.L.; Silva, J.M.; Völtz, R.R.","2016","11","30","Brazil","Paraná","Adrianópolis","-48.757167","-24.699806","-48.757167","-24.699806",NA,NA,"Herbácea, 15 cm, flores azuis, a beira da estrada.; Floresta Ombrófila Densa Submontana.","MBM429133","Tabaquara",NA,NA,"3414",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"diffusa",NA,NA,NA,NA
"1176","2020-12-21 16:21:10-03","MBM","MBM","175118","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa diffusa","Burm. f.",NA,NA,NA,NA,"Berghen, C.V.","1989","07","21","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM175118",NA,NA,NA,"8719","MBM175118",NA,"Africa",NA,NA,NA,NA,NA,NA,"diffusa",NA,NA,NA,NA
"1177","2020-12-21 16:21:10-03","MBM","MBM","405500","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa diffusa","Burm.f.","Pellegrini, M.O.","2016",NA,NA,"Lozano, E.D.; Ariati, V.; Kuniyoshi, Y.S.; Ariati, V.; Kuniyoshi, Y.S.","2016","03","24","Brazil","Paraná","Matinhos","-48.570778","-25.776389","-48.570778","-25.776389",NA,NA,"Herbácea, prostrada, 30 cm, flores azuis, beira da estrada. Ruderal.; Floresta Ombrófila Densa de Terras Baixas.","MBM405500","Rodovia Alexandra-Matinhos",NA,NA,"3284","MBM405500",NA,"Southern America",NA,NA,NA,NA,NA,NA,"diffusa",NA,NA,NA,NA
"1178","2020-12-21 16:21:10-03","MBM","MBM","429133","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa diffusa","Burm.f.","Pellegrini, M.O.","2016",NA,NA,"Lozano, E.D.; Brotto, M.L.; Silva, J.M.; Völtz, R.R.; Brotto, M.L.; Silva, J.M.; Völtz, R.R.","2016","11","30","Brazil","Paraná","Adrianópolis","-48.757167","-24.699806","-48.757167","-24.699806",NA,NA,"Herbácea, 15 cm, flores azuis, a beira da estrada.; Floresta Ombrófila Densa Submontana.","MBM429133","Tabaquara",NA,NA,"3414",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"diffusa",NA,NA,NA,NA
"1179","2020-12-21 16:21:12-03","MBM","MBM","263693","PreservedSpecimen","Plantae","Commelinaceae","Commelina","nudiflora","Commelina nudiflora","L.","Krieger, L.",NA,NA,NA,"Krieger, L.","1981","02","14","Brazil","Amazonas","Tefé","-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,NA,"MBM263693","Tefé","340205","auto","66","MBM263693",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","2020-12-21 16:21:12-03","MBM","MBM","10687","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1966","04",NA,"Brazil","Paraná","Cianorte","-52.6049995422363","-23.6632995605469",NA,NA,NA,NA,NA,"MBM010687","Fazenda Lagoa","32009","auto","971","MBM010687",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2020-12-21 16:21:12-03","MBM","MBM","262913","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Faden, R.B.",NA,NA,NA,"Laessoe, T.","1993","03","13","Brazil","Bahia","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"MBM262913","Campo de Ouro Fino","26531","auto","s.n.","MBM262913",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","2020-12-21 16:21:12-03","MBM","MBM","221603","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl",NA,NA,NA,NA,"Harley, R.M.","1988","11","30","Brazil","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"MBM221603","Pico das Almas","49773","auto","26507","MBM221603",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2020-12-21 16:21:12-03","MBM","MBM","120705","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Faden, R.B.",NA,NA,NA,"Cordeiro, J.; Silva, J.M.; Silva, J.M.","1987","12","08","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM120705","Recanto das Araucárias","25180","auto","485","MBM120705",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2020-12-21 16:21:12-03","MBM","MBM","135185","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Faden, R.B.",NA,NA,NA,"Cordeiro, J.; Hatschbach, G.; Hatschbach, G.","1988","04","05","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"MBM135185","Rio Tibagi","35166","auto","524","MBM135185",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2020-12-21 16:21:12-03","MBM","MBM","305364","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Hammel, B.",NA,NA,NA,"Hammel, B.","1997","10","29","Costa Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM305364","San José",NA,NA,"21167","MBM305364",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2020-12-21 16:21:12-03","MBM","MBM","416728","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Marinero, F.","2018","04","26","Marinero, F.; Fiuza, F.; Fiuza, F.","2018","04","20","Brazil","Paraná","Castro","-50.152778","-24.777222","-50.152778","-24.777222","1180","1180","Herbáceae 30 cm; flores azuladas.; Campo sujo.","MBM416728","Propriedade particular",NA,NA,"702",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2020-12-21 16:21:12-03","MBM","MBM","384092","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Brotto, M.L.","2013","06","24","Saueressig, D.","2013","04","11","Brazil","Paraná","Ivaí","-50.939997","-25.020003","-50.939997","-25.020003",NA,NA,"Herbácea, com flores.","MBM384092",NA,NA,NA,"1883","MBM384092",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2020-12-21 16:21:12-03","MBM","MBM","391188","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2013","09","24","Kuntz, J.; Colletta, G.D.; Moreno, V.S.; Jó Girão, V.; Souza, V.C.; Rodrigues, R; Colletta, G.D.; Moreno, V.S.; Jó Girão, V.; Souza, V.C.; Rodrigues, R.R.","2013","03","29","Brazil","São Paulo","Tapiraí","-47.38","-24.038056","-47.38","-24.038056","360","360","Erva ca. 1m alt., corola azul e anteras amarelas; coletada na água.; Floresta Ombrófila Densa com áreas antigas de roça em alguns trechos.","MBM391188","Reserva Particular da Votorantim (CBA), Trilha da Boatudo",NA,NA,"982","MBM391188",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2020-12-21 16:21:12-03","MBM","MBM","392658","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.O.","2011","12","13","Fraga, C.N.; Forzza, R.C.; Goldenberg, R.; Forzza, R.C.; Goldenberg, R.","2009","04","08","Brazil","Espírito Santo","Castelo","-41.083611","-20.516389","-41.083611","-20.516389","1100","1100","Erva reptante, flores com pétalas lilás, estames brancos.; Floresta Ombrófila Densa Altomontana.","MBM392658","Parque Estadual do Forno Grande, Brejo Proxímo da sede do Parque",NA,NA,"2464","MBM392658",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2020-12-21 16:21:12-03","MBM","MBM","394380","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Bohrer, P.","2013","04","12","Bohrer, P.; Picoli, A.C.; Kersten, R.; Picoli, A.C.; Kersten, R.","2013","01","25","Brazil","Paraná","Fazenda Rio Grande","-49.286111","-25.658333","-49.286111","-25.658333","905","905","Herbácea de 30cm de altura; botões florais azuis.; Borda de Floresta Ombrófila Mista.","MBM394380","Fazenda Experimental Gralha Azul",NA,NA,"239","MBM394380",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2020-12-21 16:21:12-03","MBM","MBM","400963","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Barboza, E.","2015","11","23","Barboza, E.","2015","11","12","Brazil","Paraná","Curitiba","-49.2375","-25.443611","-49.2375","-25.443611","920","920","Herbácea decumbente, flores azuis.; Estepe gramíneo-lenhosa (Campos de Curitiba).","MBM400963","Jardim Botânico Municipal, Coleção do Campo Nativo",NA,NA,"4283",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2020-12-21 16:21:12-03","MBM","MBM","405495","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Pellegrini, M.O.","2016",NA,NA,"Lozano, E.D.; Ariati, V.; Kuniyoshi, Y.S.; Ariati, V.; Kuniyoshi, Y.S.","2016","03","17","Brazil","Paraná","Paranaguá","-48.558556","-25.592778","-48.558556","-25.592778",NA,NA,"Herbácea, 40 cm, flores azuis, subosque, próximo a borda da mata.; Floresta Ombrófila Densa de Terras Baixas.","MBM405495","Parque Estadual do Palmito",NA,NA,"3273","MBM405495",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2020-12-21 16:21:12-03","MBM","MBM","406358","PreservedSpecimen","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Marinero, F.","2016","05","04","Rigon, L.G.C.","2016","03","16","Brazil","Paraná","Mangueirinha","-52.335","-25.965","-52.335","-25.965",NA,NA,"Subarbusto.","MBM406358","Conglomerado: 490-G; subunidade: 2; subparcela: 10; indivíduo: 9RN",NA,NA,"1594","MBM406358",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
