"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"246","2019-11-13 11:23:36-03","USP","SPF","198480","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Gonella, PM","2009",NA,NA,"Gonella, PM","253","2009","12","27","Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.887356","-21.978167","-43.887356","-21.978167","1500","1500",NA,"SPF00198480","SPF00198480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:23:36-03","USP","SPF","202729","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Gonella, PM","2011","04",NA,"Fiaschi, P","3652","2011","03","28","Brasil","Santa Catarina","Urubici",NA,"-49.479778","-29.236944","-49.479778","-29.236944","1813","1813",NA,"SPF00202729","SPF00202729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:23:36-03","USP","SPF","184618","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Baleeiro, PC","2010","09",NA,"Viana, PL","3173","2007","10","24","Brasil","São Paulo","Biritiba-Mirim","Estação Ecológica da Boracéia.","-45.906667","-23.665","-45.906667","-23.665","950","950",NA,"SPF00184618","SPF00184618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-15 18:28:05-03","USP","SPF","213653","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Gonella, PM","2013",NA,NA,"Gonella, PM","648","2013","11","27","Brasil","Minas Gerais","Conselheiro Pena","Pico do Padre Ângelo, subindo pela crista sul da montanha.","-41.574008","-19.329483","-41.574008","-19.329483","1025","1025","Ervas com folhas verde-vináceas. Crescendo em solo arenoso úmido.; Solo arenoso entre musgos em paredão rochoso sombreado.","SPF00213653","SPF00213653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-15 18:28:05-03","USP","SPF","232571","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Gonella, PM","2009",NA,NA,"Gonella, PM","250","2009","05","24","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Trilha para o Canyon do Travessão, em vale por onde passa o riacho, formando várias quedas d#?#água, um pouco antes de chegar no Canyon.","-43.520361","-19.332389","-43.520361","-19.332389","12","12","Ervas com estolões brancos, pecíolos vináceos e lâminas foliares verde-escuras, crescendo em paredão úmido e sombreado sobre musgo Sphagnum sp., simpátrica com U. nephrophylla (Gonella 249).; Rocha exposta, com ilhas de vegetação.","SPF00232571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-13 11:23:36-03","USP","SPF","180229","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2006",NA,NA,"Rivadavia, F","2135","2006","01","22","Brasil","São Paulo","Salesópolis",NA,"-45.40655","-23.39023","-45.40655","-23.39023","940","940",NA,"SPF00180229","SPF00180229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-13 11:23:36-03","USP","SPF","70177","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1991",NA,NA,"Rivadavia, F","s.n.","1991","04","26","Brasil","São Paulo",NA,"Ao lado da velha estrada para Santos.",NA,NA,NA,NA,NA,NA,NA,"SPF00070177","SPF00070177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-13 11:23:35-03","USP","SPF","110501","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1996",NA,NA,"Rivadavia, F","526","1996","02","19","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"2800","2800",NA,"SPF00110501","SPF00110501",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"254","2019-11-13 11:23:36-03","USP","SPF","186404","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Fromm-Trinta, E","1990",NA,NA,"Krieger, L","CESJ23585","1989","04","01","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"2000","2000",NA,"SPF00186404","SPF00186404",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"255","2019-11-13 11:23:35-03","USP","SPF","139271","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1996",NA,NA,"Rivadavia, F","527","1996","02","19","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"2550","2550",NA,"SPF00139271","SPF00139271",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"256","2019-11-13 11:23:36-03","USP","SPF","73355","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1991",NA,NA,"Rivadavia, F","24","1991","11","15","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,NA,"SPF00073355","SPF00073355",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"257","2019-11-13 11:23:36-03","USP","SPF","75825","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1992",NA,NA,"Rivadavia, F","142","1992","07","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"SPF00075825","SPF00075825",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"258","2019-11-13 11:23:36-03","USP","SPF","204779","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1995","12",NA,"Braga, PIS","1923","1970","10","01","Brasil","Minas Gerais","Lima Duarte","Serra de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450",NA,"SPF00204779","SPF00204779",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"259","2019-11-13 11:23:35-03","USP","SPF","138732","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1992",NA,NA,"Rivadavia, F","120","1992","03","05","Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"SPF00138732","SPF00138732",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"260","2019-11-13 11:23:35-03","USP","SPF","103732","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1995",NA,NA,"Rivadavia, F","459","1995","07","09","Brasil","Minas Gerais","Serro","Pico do Itambé","-43.3793983459473","-18.604700088501",NA,NA,"1700","1700",NA,"SPF00103732","SPF00103732",NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA
"261","2019-11-13 11:23:35-03","USP","SPF","110508","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1996",NA,NA,"Rivadavia, F","549","1996","02","25","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"1150","1150",NA,"SPF00110508","SPF00110508",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"262","2019-11-13 11:23:37-03","USP","SPF","93257","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1993",NA,NA,"Rivadavia, F","244","1993","10","11","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"2000","2000",NA,"SPF00093257","SPF00093257",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:23:35-03","USP","SPF","152334","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1999",NA,NA,"Rivadavia, F","1185","1999","10","13","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"1150","1150",NA,"SPF00152334","SPF00152334",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-13 11:23:36-03","USP","SPF","157268","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2003",NA,NA,"Rivadavia, F","1533","2003","01","25","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"1950","1950",NA,"SPF00157268","SPF00157268",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:23:36-03","USP","SPF","177372","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Lovo, J","2006","11",NA,"Lovo, J","194","2006","11","20","Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,"SPF00177372","SPF00177372",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:23:36-03","USP","SPF","17405","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hoehne, W","1932",NA,NA,"Hoehne, W","s.n.","1932","03","02","Brasil","São Paulo","Santo André","Reserva Biológica Alto da Serra de Paranapiacaba, Estação Biológica.","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00017405","SPF00017405",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:23:36-03","USP","SPF","43502","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Corrêa, MA","1997","04",NA,"Joly, AB","s.n.","1948","06","29","Brasil","São Paulo","Santo André","Reserva Biológica Alto da Serra de Paranapiacaba, Estação Biológica.","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SPF00043502","SPF00043502",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:23:35-03","USP","SPF","134885","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Garcia, RJF","1998",NA,NA,"Garcia, RJF","1594","1998","09","19","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00134885","SPF00134885",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"269","2021-03-25 13:52:26-03","UNIVILLE","JOI","10996","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","D. F. Lima","2010","11","08","Bolson, M.","430","2010","10","08","Brasil","Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Sem Folhas; HABITO: erva; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI010996","JOI010996",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"270","2021-03-25 13:52:26-03","UNIVILLE","JOI","2967","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","G. Hatschbach","2006","01","01","J. Cordeiro","2283","2006","02","07","Brasil","Paraná","Tijucas do Sul","Serra Papanduva.","-49.1988983154297","-25.9281005859375",NA,NA,"1673","1673","; HABITAT: local úmido; HABITO: ereta; TIPO VEGETACIONAL: Campo de Altitude","JOI002967","JOI002967",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"271","2021-03-25 13:52:26-03","UNIVILLE","JOI","942","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","W.S. Mancinelli","2005","08","31","Mancinelli, W.S.","74","2004","10","31","Brasil","Santa Catarina","Garuva","Pico Garuva-Serra Quiriri.","-48.8549995422363","-26.0266990661621",NA,NA,"800","800","; HABITAT: terrestre; HABITO: erva; TIPO VEGETACIONAL: Campos de Altitude","JOI000942","JOI000942",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"272","2021-03-25 13:52:26-03","UNIVILLE","JOI","941","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","W.S. Mancinelli","2005","08","17","Mancinelli, W.S.","190","2005","03","18","Brasil","Santa Catarina","Garuva","Serra Quiriri.","-48.8549995422363","-26.0266990661621",NA,NA,"1200","1200","; HABITAT: terrestre, banhado; HABITO: erva carnívora","JOI000941","JOI000941",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"273","2019-10-07 09:16:41-03","UEFS","HUEFS","46612","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Souza, V.C.","23308","2000","02","17","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional de Caparaó, arredores do Terreirão.","-41.816667","-20.416667","41W49'","20S25'","2300","2300","Campo de altitude.","HUEFS0046612","HUEFS0046612","Angiospermae","Lamiales",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"274","2019-10-07 09:16:41-03","UEFS","HUEFS","16628","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Cordeiro, J.","957","1992","11","19","Brasil","Santa Catarina","Campo Alegre",NA,"-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"HUEFS0016628","HUEFS0016628","Angiospermae","Lamiales",NA,NA,"37493","auto","Asteranae",NA,NA,NA,NA,NA,NA
"275","2019-09-04 19:40:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"276","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488813F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","10468","1957","1","26","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0488813F","V0488813F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"277","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488814F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"R. Simão-Bianchini","585","1994","11","17","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0488814F","V0488814F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"278","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488815F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,NA,NA,NA,NA,"P. Dusén","8825","1909","10","26","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0488815F","V0488815F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"279","2019-06-11 13:52:11-03","F","FMNH-SEEDPLANTS","V0492494F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,"RRC ID Flag",NA,NA,NA,"L. B. Smith","1975","1929","2","23","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0492494F","V0492494F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"1975",NA,NA
"280","2020-07-23 12:09:54-03","CEPLAC","CEPEC","119183","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,"P. C. Baleeiro",NA,NA,NA,"Mendes Magalhães","481","1940","09","19","Brasil","Minas Gerais","LIMA DUARTE","Monjolinho - Serra da Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,"30/11/2013",NA,NA,NA,NA
"281","2020-07-23 12:09:54-03","CEPLAC","CEPEC","132320","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,"J. M. Silva",NA,NA,NA,"J. M. Silva","6126","2007","10","25","Brasil","Paraná","antonina","Usina Hidrelétrica Parigot de Souza, cota 800","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,"30/12/2007",NA,NA,NA,NA
"282","2020-07-23 12:09:54-03","CEPLAC","CEPEC","113230","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis",NA,"M. C. Mamede",NA,NA,NA,"M. C. H. Mamede",NA,"1988","10","24","Brasil","São Paulo","SALESÓPOLIS","Entre Salesópolis e Caraguatatuba, estrada de manutenção do oleoduto da Petrobrás.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,"30/12/2002",NA,NA,NA,NA
"283","2013-02-07 10:18:45-02","UMC","HUMC","4691","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","D. Clivati","2008","10","01","D. Clivati","UR 4.2","2008","10","01","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Pedra do Sino.",NA,"-22.458056","43W12'84","22S27'29","2200","2200","Em estado vegetativo. Alguns indivíduos com folhas apresentando clorose e outros com folhas totalmente secas. População à beira da trilha; associada à <em>Sphagnum </em>sp. População 2, aproximadamente a 60m da população 1.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2013-02-07 10:18:45-02","UMC","HUMC","4693","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","D. Clivati","2008","08","06","D. Clivati","UR 2.1","2008","08","06","Brazil","São Paulo","Biritiba Mirim","Pedra do Garrafão; trilha de acesso ao campo de altitude, entre a mata de transição e o campo.",NA,NA,NA,NA,NA,NA,"Indivíduos em fase vegetativa. <em>Habitat</em>: terrestre; associado com <em>Cladonia </em>sp.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2013-02-07 10:18:45-02","UMC","HUMC","4689","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","Gobbo, C. M.","2008","09","23","Gobbo, C. M.","CM 34","2008","09","23","Brazil","São Paulo","Bananal","Serra da Bocaina Estação Ecológica de Bananal.","-44.3775","-22.799444","44W22'39","22S47'58","1329","1329","Somente vegetativo. Coletado no pé da cachoeira sobre <em>Sphagnum </em>sp. aderido à rocha.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2013-02-07 10:18:45-02","UMC","HUMC","4688","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","Gobbo, C. M.","2008","09","22","Gobbo, C. M.","CM 33","2008","09","22","Brazil","São Paulo","Bananal","Serra da Bocaina Estação Ecológica de Bananal","-44.3775","-22.799444","44W22'39","22S47'58","1242","1242","Somente vegetativo. Coletato com torrão. <em>Habitat</em>: Mancha de aproximadamente 1m x 0,50m. Ao lado da sexta queda da Cachoeira 7 quedas.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2013-02-07 10:18:45-02","UMC","HUMC","4692","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","D. Clivati","2008","08","06","D. Clivati","UR 2.2","2008","08","06","Brazil","São Paulo","Biritiba Mirim","Pedra do Garrafão; encosta com face voltada para o mar",NA,NA,NA,NA,NA,NA,"Indivíduos em fase vegetativa e outros com flores roxas e manchas amarelas na corola. Um indivíduo com fruto (coleção líquida HUMC). <em>Habitat</em>: terrestre, em campo de altitude.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2013-02-07 10:18:45-02","UMC","HUMC","4690","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","D. Clivati","2008","10","01","D. Clivati","UR 4.1","2008","10","01","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Pedra do Sino",NA,"-22.458056","43W12'84","22S27'29","2200","2200","Em estado vegetativo. Alguns indivíduos com folhas apresentando clorose e outros com folhas totalmente secas. População à beira da trilha; associada à <em>Sphagnum </em>sp. População 1 distribuída em área de aproximadamente 3,0m x 0,5m",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2013-02-07 10:18:45-02","UMC","HUMC","4686","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","D. Clivati","2008","07","03","D. Clivati","UR 1.5","2008","07","03","Brazil","São Paulo","Salesópolis","Estrada para Petrobrás Cachoeira próxima ao Km 39; População próxima à trilha de acesso à cachoeira.","-45.84","-23.53",NA,NA,NA,NA,"Somente vegetativo. <em>Habitat</em>: Rupícola.",NA,NA,NA,NA,"Southern America",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"290","2013-02-07 10:18:45-02","UMC","HUMC","4687","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill",NA,NA,NA,NA,"D. Clivati","UR 1.6","2008","07","03","Brazil","São Paulo","Salesópolis","Estrada para Petrobrás Cachoeira próxima ao Km 39. População ao lado esquerdo da cachoeira.","-45.84","-23.53",NA,NA,NA,NA,"Somente vegetativo. <em>Habitat</em>: rupícola",NA,NA,NA,NA,"Southern America",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"291","2013-02-07 10:18:45-02","UMC","HUMC","4684","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","D. Clivati","2008","07","03","D. Clivati","UR 1.2","2008","07","03","Brazil","São Paulo","Salesópolis","Estrada para Petrobrás Próximo ao km 39.","-45.84","-23.53",NA,NA,NA,NA,"Corola roxa com duas manchas amarelas no palato. <em>Habitat</em>: Área de encosta, muito sombreada; população encontrada sobre <em>Sphagnum </em>sp.",NA,NA,NA,NA,"Southern America",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"292","2013-02-07 10:18:45-02","UMC","HUMC","4649","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","L. Krieger",NA,NA,NA,"L. Krieger","23.693","1989","04","02","Brazil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,"na beira do rio, local ensolarado, radiada em vegetação sub-aquática densa, como musgos. flores violetas.",NA,NA,NA,NA,"Southern America",NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"293","2013-02-07 10:18:45-02","UMC","HUMC","4685","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","D. Clivati","2008","08","03","D. Clivati","UR 1.3","2008","08","03","Brazil","São Paulo","Salesópolis","Estrada para Petrobrás Próximo ao Km 39.","-45.84","-23.53",NA,NA,NA,NA,"Erva com corola lilás e duas manchas amarelas no palato. <em>Habitat</em>: Solo raso, plano, hidromórfico, sombreado, rodeado por encosta de granito.",NA,NA,NA,NA,"Southern America",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"294","2013-02-07 10:18:45-02","UMC","HUMC","4637","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","G. Hatschbach, A.C Cervi & E. Barbosa",NA,NA,NA,"L. Krieger","1366","1996","11","30","Brazil","Paraná","Campina Grande do Sul","Subida ao Pico Paraná. Serra Ibiratiraquire.","-49.0553","-25.3056",NA,NA,NA,NA,"Planta ereta, flor lilás, campo de altitude, solo úmido.",NA,NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"295","2013-02-07 10:18:45-02","UMC","HUMC","4648","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","St. Hill","E. From-Trinta",NA,NA,NA,"L. Krieger","24.051","1989","04","30","Brazil","Minas Gerais","Caparaó - Campos Altos",NA,NA,NA,NA,NA,NA,NA,"sobre terreno turfoso ao lado do rio íngreme. flores roxo-azulado, folhas duras e reniformes",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-11-12 17:00:30-03","UEL","FUEL","28458","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Souza, JP","2000","02",NA,"Souza, VC; et al.","23308","2000","02","17","Brasil","Minas Gerais","Alto do Carapó","Parque Nacional do Caparaó; arredores do Terreirão, arredores do Terreirão",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-11-12 17:00:30-03","UEL","FUEL","7001","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G","1988",NA,NA,"Kummrow, R; Zelma, FJ","2687","1985","12","12","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
