"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","infraspecificEpithet","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"1047","2019-11-01 14:54:21-03","UnB","UB","124258","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Barroso, GM","Haas, JH","1967","01","15","Brasil","Paraná ","Ponta Grossa","Piriquitos, bank of Rio Tibagi","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Capitules with strong, pleasant ascent; florets white-creamy, stigmas white, staminal tube wine-red",NA,NA,NA,NA,NA,"16524",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA
"1048","2019-11-01 14:54:21-03","UnB","UB","124255","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Ferreira, JA","1998","07","09","Brasil","Paraná ","Reserva",NA,"-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Botões verdes.; Árvore 6m.",NA,NA,"2006",NA,NA,"FUEL29021",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"43627","auto",NA,NA,NA,NA
"1049","2019-11-01 14:54:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Smith, GL","Hatschbach, G","1979","10","03","Brasil","Paraná ","Rio Branco do Sul","Serra do Caeté","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Árvore 5m; Mata",NA,NA,"1980",NA,NA,"42523",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"37352","auto",NA,NA,NA,NA
"1050","2019-11-01 14:54:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Smith, GL","Hunt, DR","1966","07","24","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional","-44.5633010864258","-22.4960994720459",NA,NA,"1500","1700","Tree 12m. Flowers scented purplish; Montane rain forest",NA,NA,"1984",NA,NA,"6425",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"19648","auto",NA,NA,NA,NA
"1051","2019-11-01 14:54:21-03","UnB","UB","124278","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, JN","Sakane, M","1974","07","30","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Folhas verde-escuro na face superior e branco aveludado na inferior.; Arbórea 2,5m.",NA,NA,"2001",NA,NA,"134",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA
"1052","2019-11-01 14:54:34-03","UnB","UB","1536","PreservedSpecimen","Plantae","Asteraceae","Stifftia","axillaris","Stifftia axillaris","Vinha","Smith, GL","Pinheiro, RS; Belém, RP","1966","06","02","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Tipo.; Cipó. Flor esverdeada; Mata costeira.","UB0036890","UB0036890",NA,NA,NA,"2396",NA,"Dicotyledoneae",NA,"Southern America",NA,"isotype","36070","auto",NA,NA,NA,NA
"1053","2019-10-03 10:03:25-03","UFSCar","SORO","6417","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","D.F. Schievenin","Gaem, P.H.; Schievenin, D.F.",NA,NA,NA,"Brasil","São Paulo","Salesópolis","Sítio Jatobá","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Árvore de aprox. 3,5 m.",NA,NA,"2018","10","20","192",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA
"1054","2019-05-06 11:53:53-03","UFU","HUFU","25816","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nésio, N.A.R.P.","Roth, P.L.","1963","07","23","Brasil","São Paulo","Itaperica",NA,NA,NA,NA,NA,NA,NA,"Arbusto.; Cerrado.","HUFU00049005","HUFU00049005","1977","10","27","15226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-08-04 12:47:41-03","UFU","HUFU","56338","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Dias, G.F.; et al.","2007","09","21","Brasil","Goiás",NA,"Serra do Facão, Estrada para a área de cerrado. Região de São Domingos.",NA,NA,NA,NA,NA,NA,"Arvoreta, ca. 3,0 m. Capítulos creme, flohas discolores com face abaxial creme.","HUFU00049001","HUFU00049001",NA,NA,NA,"239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2020-03-16 13:44:20-03","UFU","HUFU","78627","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Romagnolo, M.B.; et al.","2017","09","15","?",NA,NA,NA,"-49.999444","-25.2375","-49.999444","-25.2375",NA,NA,"Arbórea, ca. 3m. de altur; Frutos maturos coloração marrom.","HUFU00075890",NA,"2019","05",NA,"3725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2019-05-06 11:53:53-03","UFU","HUFU","38485","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Assis, L.C.S.; Ladeira, M.K.","2001","08","26","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore, ca. 6 m. Inflorescências amarelas claras, folhas discolores e cálcie bege.; Borda da mata.","HUFU00048997","HUFU00048997",NA,NA,NA,"186",NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA
"1058","2019-08-08 09:59:28-03","UFU","HUFU","78410","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Pedrosa, L.G.","2018","06","23","Brasil","Minas Gerais","Ouro Preto","Areião, Beira de Córrego.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arvoreta, ca.3m. Flores alvas.; Campo Ruprestre.","HUFU00075808",NA,"2019","03","15","488",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"1059","2019-05-06 11:53:53-03","UFU","HUFU","54017","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Almeida, G.S.S.","Almeida, G.S.S.; Custódio, J.; Coser, T. & Araújo, R.","2006","06","28","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha da Estrada de Baixo.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvore, ca. 6 m. Capítulos axilares 10-12. Brácteas involucrais verdes com ápice vinho, flores alvas, anteras vináceas.; Campo rupestre.","HUFU00049003","HUFU00049003","2006","06",NA,"470",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"1060","2019-05-06 11:53:53-03","UFU","HUFU","8946","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Romero, R.; Nakajima, J.N. & Alcantara, M.B.","1995","05","14","Brasil","Minas Gerais","São Roque de Minas","Estrada para o Retiro de Pedras","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 5 m. Capítulos jovens com brácteas esverdeadas.; Borda de Capão.","HUFU00058510","HUFU00058510",NA,NA,NA,"2273",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
"1061","2019-05-06 11:53:53-03","UFU","HUFU","13064","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Nakajima, J.N.; Romero, R.","1996","09","24","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do Rio das Velhas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore ca. de 3 m. Brácteas marrons, papilho creme-amarelado, flores velhas.; Mata de galeria.","HUFU00058508","HUFU00058508","1998","07",NA,"2100",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
"1062","2019-05-06 11:53:53-03","UFU","HUFU","12823","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1996","07","11","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo ao Córrego dos Passageiros.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore ca. de 5 m. Brácteas esverdeadas, ápice púrpura, corola e estigmas brancos, anteras negras, flores perfumadas com odor semelhante a chocolate.; Mata de vertente.","HUFU00058509","HUFU00058509","1998","07",NA,"2029",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
"1063","2019-05-06 11:53:53-03","UFU","HUFU","24218","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Souza, L.R.M.; Francisco, E.M.","1998","07","22","Brasil","Paraná","Castro","Mata ao lado da capela, Estrada Castro - Tibagi.","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"Árvore, ca. 6 m. Flores creme.; Borda da mata.","HUFU00048995","HUFU00048995","2000","08",NA,"s.n.",NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA
"1064","2019-05-06 11:53:53-03","UFU","HUFU","51929","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokovisk, L.","Pavão, O.C.; et al.","2000","08","29","Brasil","Paraná","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Beira da mata.","HUFU00048991","HUFU00048991","2006",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA
"1065","2019-05-06 11:53:53-03","UFU","HUFU","24217","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Souza, L.R.M.; Francisco, E.M. & Cloclet, F.A.","1998","07","30","Brasil","Paraná","Ivaí","Estrada terra Ivaí- Palmeira","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,"árvore 7,0m atl.; botões florais e flores creme","HUFU00049014","HUFU00049014","2000","08",NA,"s.n.",NA,NA,NA,NA,NA,NA,"21096","auto",NA,NA,NA,NA
"1066","2019-05-06 11:53:53-03","UFU","HUFU","24222","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Souza, L.R.M.; et al.","1998","07","21","Brasil","Paraná","Piraí do Sul","Fazenda Piraí Mirim","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"Árvore, ca. 10 m. BOtões e flores creme.; Interior da mata.","HUFU00049017","HUFU00049017","2000","08",NA,"s.n.",NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA
"1067","2019-05-06 11:53:53-03","UFU","HUFU","29920","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, M.C.","Medri, C.; Kinupp, V.F. & Francisco, E.M.","1997","09","27","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore, ca. 12 m. FLores creme.; Mata ciliar.","HUFU00049010","HUFU00049010","1999",NA,NA,"432",NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA
"1068","2019-05-06 11:53:53-03","UFU","HUFU","46634","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L.","Favaro, S.P.; et al.","1989","07","03","Brasil","Paraná","Tibagi","Chácara Porterinho","-50.4136009216309","-24.5093994140625",NA,NA,"700","700","Árvore, ca. 10 m. Flor com corola branca e anteras roxas.","HUFU00048999","HUFU00048999","2006","08","22","s.n.",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1069","2019-05-06 11:53:53-03","UFU","HUFU","4593","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","CCJ.","1993","09","09","Brasil","São Paulo","Jundiaí","Serra do Japí, Estrada para Paraíso III.","-46.8800010681152","-23.1800003051758",NA,NA,"1000","1100","Arbóreo, ca. 7 m. Flores cremes.; Mata.","HUFU00048994","HUFU00048994","2005","03",NA,"46",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA
"1070","2019-05-06 11:53:53-03","UFU","HUFU","26479","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Araújo, F.S.; Assis, L.C.S.","2001","06","26","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipioca, Arredores do Parque Ibitipoca, estrada para o destrito de Moreiras. Setor Oeste.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Árvore, ca. 10 m. Tronco fortemente sulcado, folhas discolores, flores ege com anteras vináceas e estigma branco.; Cerrado com interferência antrópica.","HUFU00049006","HUFU00049006","2003","05",NA,"103",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"1071","2019-05-06 11:53:53-03","UFU","HUFU","54024","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Almeida, G.S.S.","Almeida, G.S.S.; Coser, T. & Araújo, R.","2007","06","27","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha da Estrada de Baixo.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvore, ca. 6 m. Flores alvas com anteras vináceas, papilho alvo.; Campo rupestre.","HUFU00049002","HUFU00049002","2007","07",NA,"708",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"1072","2019-05-06 11:53:53-03","UFU","HUFU","7944","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Leitao-Filho, H.F.","Tamashiro, J.Y.; et al.","1980","08","26","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"Árvore, ca. 4 m. Capítulos creme.; Campo de altitude secundário.","HUFU00049000","HUFU00049000",NA,NA,NA,"114",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA
"1073","2019-05-06 11:53:53-03","UFU","HUFU","56409","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","1997","06","25","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque - Sacramento, nascente do Córrego do Barboro.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 6,0 m. Brácteas esverdeadas, anteras vinho, ramos do estilete brancos, flores perfumadas.; Borda de Capão de mata.","HUFU00058512","HUFU00058512","1998","07",NA,"4267",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
"1074","2019-05-06 11:53:53-03","UFU","HUFU","9532","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Romero, R.; Nakajima, J.N.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","1995","07","19","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo ao córrego dos Passageiros.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 5 m. Brácteas verdes com ápice marrom. Corola e estigma vinho.; Capão de mata.","HUFU00058511","HUFU00058511","1998","05",NA,"2613",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
"1075","2020-03-16 13:44:20-03","UFU","HUFU",NA,"S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Hemsing, P.K.B.; Dias, A.G. & Paranhos, G.M.","2019","08","29","Brasil","Minas Gerais","Uberlândia","Projeto Bacia Rio Uberabinha","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Árvore, ca. 4 m. Brácteas involucrais castanhas, inflorescência alva.",NA,NA,NA,NA,NA,"1221",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"1076","2019-05-06 11:53:53-03","UFU","HUFU","24225","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Souza, L.R.M.; Francisco, E.M.","1998","07","23","Brasil","Paraná","Castro","BR Castro - Carambeí","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"Árvore, ca. 8 m. Botões florais e flores brancas.; Borda da mata.","HUFU00049013","HUFU00049013","2005","03",NA,"s.n.",NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA
"1077","2019-05-06 11:53:53-03","UFU","HUFU","24215","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Paiva, M.R.C.; et al.","1998","07","04","Brasil","Paraná","Curiúva","Patrimônio Alecrim","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Árvore 10-12 m.","HUFU00049007","HUFU00049007",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA
"1078","2019-05-06 11:53:53-03","UFU","HUFU","24224","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Estevan, D.A.; et al.","1999","10","16","Brasil","Paraná","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Árvore, ca. 9 m.","HUFU00049019","HUFU00049019","2005","03",NA,"34",NA,NA,NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA
"1079","2019-05-06 11:53:53-03","UFU","HUFU","24221","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Souza, L.R.M.; Francisco, E.M. & Cloclet, F.A.","1998","07","30","Brasil","Paraná","Imbituva","Fazenda Progresso","-50.6044006347656","-25.2299995422363",NA,NA,NA,NA,"Árvore, ca. 12 m. Botões florais e flores creme.; Borda da mata.","HUFU00049016","HUFU00049016","2000","08",NA,"s.n.",NA,NA,NA,NA,NA,NA,"24222","auto",NA,NA,NA,NA
"1080","2019-05-06 11:53:53-03","UFU","HUFU","24220","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Souza, L.R.M.; Francisco, E.M. & Cloclet, F.A.","1998","07","29","Brasil","Paraná","Ipiranga","Beira da estrada, Fazenda Viagem.","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"Árvore, ca. 5 m. Botões florais e flores creme.; Borda da mata.","HUFU00049004","HUFU00049004","2000","08",NA,"s.n.",NA,NA,NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA
"1081","2019-05-06 11:53:53-03","UFU","HUFU",NA,"S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Souza, L.R.M.; Francisco, E.M. & Cloclet, F.A.","1998","07","30","Brasil","Paraná","Ivaí","Estrada de terra Ivaí - Palmeira","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,"Árvore, ca. 7 m. Botões florais e flores creme.",NA,NA,"2000","08",NA,"s.n.",NA,NA,NA,NA,NA,NA,"21096","auto",NA,NA,NA,NA
"1082","2019-05-06 11:53:53-03","UFU","HUFU","60196","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Viani, R.A.G.; et al.","1998","07","09","Brasil","Paraná","Reserva",NA,"-50.8506011962891","-24.6502990722656",NA,NA,NA,NA,"Árvore, ca. 5 m alt. Botões esverdeados.","HUFU00048989","HUFU00048989","2009","09",NA,"55",NA,NA,NA,NA,NA,NA,"43627","auto",NA,NA,NA,NA
"1083","2019-05-06 11:53:53-03","UFU","HUFU","51933","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokovisk, L.","Francisco, E.M.","1999","10","04","Brasil","Paraná","São Jerônimo da Serra","Chácara Carolina, Interior da mata.","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Árvore 10 m. Frutos marrons.","HUFU00048993","HUFU00048993","2006",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA
"1084","2019-05-06 11:53:53-03","UFU","HUFU","24216","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, M.C.","Cavalheiro, A.L.","1998","10","15","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore, ca. 13 m.","HUFU00049015","HUFU00049015","1999",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA
"1085","2019-05-06 11:53:53-03","UFU","HUFU","24214","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, M.C.","Medri, C.; Kinupp, V.F. & Francisco, E.M.","1997","09","27","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore, 12m; flores creme; Mata ciliar","HUFU00049012","HUFU00049012","1999",NA,NA,"432",NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA
"1086","2019-05-06 11:53:53-03","UFU","HUFU","51923","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokovisk, L.","Nakano, E.M.; Medri, I.M.","1997","09","12","Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore, ca. 15 m.","HUFU00048992","HUFU00048992","2006",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1087","2019-05-06 11:53:53-03","UFU","HUFU","16787","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, M.C.","Vieira, A.O.S.; et al.","1994","08","12","Brasil","Paraná","Tibagi","Fazenda Batavo, Rio Iapo.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"HUFU00048998","HUFU00048998","1995",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1088","2019-08-08 09:59:28-03","UFU","HUFU","78624","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Romagnolo, M.B.","Romagnolo, M.B.; et al.","2017","09","13","Brasil","Paraná","Tibagi","Parque Estadual de Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arbustiva, ca. 4m. de altura; Frutos maturos de coloração marrom.; Campo.","HUFU00075891",NA,"2017",NA,NA,"3710",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1089","2019-05-06 11:53:53-03","UFU","HUFU","41726","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Carmo, M.R.B. do","2004","09","17","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, Próximo a estrada.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore, ca. 8 m. Capítulo amarelo-claro, odorífera.","HUFU00049011","HUFU00049011","2005","11",NA,"24214",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"1090","2019-05-06 11:53:53-03","UFU","HUFU","24223","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, J.N.","Zinatto, M.J.; et al.","1998","09","25","Brasil","Paraná","Tibagi","Tibagi - cidade (área de estudo), Viveiro referência H3.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore, ca. 10 m. Frutos maduros com aristas brancas.","HUFU00049020","HUFU00049020","2005","03",NA,"s.n.",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
