"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1768","2021-02-25 10:13:24-03","CVRD","CVRD","2510","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Folli, D.A.","1990","01","24","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Pitomba rosa","CVRD002510","Magnoliophyta","Sapindales","Aubl.","Pedro Acevedo Rodriguez","1068","Próximo à Fazenda Cata-vento.",NA,"ES","-40.0722007751465","-19.3910999298096",NA,NA,"Linhares",NA,"48094","auto",NA,NA,NA,"1992","03","24","Magnoliopsida",NA,NA,NA,NA
"1769","2021-02-25 10:13:24-03","CVRD","CVRD","379","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Folli, D.A.","1979","09","03","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Pitomba rosa","CVRD000379","Magnoliophyta","Sapindales","Aubl.","Pedro Acevedo Rodriguez","102","Próximo a matriz nº 15 de Boleira",NA,"ES","-40.0722007751465","-19.3910999298096",NA,NA,"Linhares",NA,"48094","auto",NA,NA,NA,"1990","09","10","Magnoliopsida",NA,NA,NA,NA
"1770","2021-02-25 10:13:24-03","CVRD","CVRD","401","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Folli, D.A.","1979","09","28","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Pitomba rosa","CVRD000401","Magnoliophyta","Sapindales","Aubl.","Pedro Acevedo Rodriguez","124","Próximo a uma Jataipeba e Sucanga",NA,"ES","-40.0722007751465","-19.3910999298096",NA,NA,"Linhares",NA,"48094","auto",NA,NA,NA,"1990","09","11","Magnoliopsida",NA,NA,NA,NA
"1771","2021-03-01 11:52:03-03","UFPE","UFP","59331","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Souza, JAN; Amorim, BS; Garcia, JD; Pontes, TA","2009","03","13",NA,"Brasil",NA,NA,"Árvore de 2,3m de altura,frutos verdes enrugados,exocarpo e mesocarpo esponjoso,de cor branca,sementes de cor vermelha a negras,cálice ainda presente,fruto com três linhas de abertura quando secos,maduros sem aroma.","UFP059331",NA,NA,"Aubl.",NA,"406",NA,NA,"Pernambuco","-34.985556","-7.706111","57","57","Igarassu",NA,NA,NA,NA,"-34.985556","-7.706111",NA,NA,NA,NA,NA,NA,NA,NA
"1772","2021-03-01 11:52:03-03","UFPE","UFP","75415","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Morais, FF; Monteiro, R","2009","12","18",NA,"Brasil",NA,NA,"Arbusto com 1,2 m. Presença de fruto globoso verde.; Cerrado.","UFP075415",NA,NA,"Aubl.",NA,"233",NA,NA,"Mato Grosso","-57.6789016723633","-16.0706005096436",NA,NA,"Cáceres",NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","2021-03-01 11:52:03-03","UFPE","UFP","77448","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Pereira, LA","2012","11","28",NA,"Brasil",NA,NA,"Árvore, ca. de 7m. A aproximadamente 300m do mar. Frutos verdes.","UFP077448",NA,NA,"Aubl.",NA,"487",NA,NA,"Paraíba","-35.0511016845703","-6.60138988494873",NA,NA,"Mataraca",NA,"15636","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774","2021-03-01 11:52:03-03","UFPE","UFP","9678","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Hatscbach, G","1962","11","11",NA,"Brasil",NA,NA,"Árvore com 10 metros, flor verde; comum na mata pluvial da planície litorânea.; Planície pluvial litorânea.","UFP009678",NA,NA,"Aubl.","Hatschbach, G","9470",NA,NA,"Paraná","-48.5746994018555","-25.8827991485596",NA,NA,"Guaratuba",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","2021-03-01 11:52:03-03","UFPE","UFP","42013","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Olivera, M; Galileu, A","2005","12","13",NA,"Brasil",NA,NA,"Frequente.; Arvoreta com mais ou menos 3,5 metros de altura, botões florais esverdeados.; Vegetação arbustivo-arbóreo em moitas. Solo arenoso.","UFP042013",NA,NA,"Aubl.","Oliveira, M","1912",NA,NA,"Piauí","-42.1685981750488","-4.82777976989746",NA,NA,"Campo Maior",NA,"41673","auto",NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA
"1776","2021-03-01 11:52:03-03","UFPE","UFP","40525","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Hamede, MCH; Cordeiro, I; Sajo, MG; Varanda, EM","1987","11","21",NA,"Brasil",NA,NA,"Árvore com mais ou menos 4 metros de altura. Flores alvas muito visitadas por abelhas.","UFP040525",NA,NA,"Aubl.","Somner, GV","70-A",NA,NA,"Goiás",NA,NA,NA,NA,"Alto Paraíso",NA,NA,NA,NA,NA,NA,"1997","04","30",NA,NA,NA,NA,NA
"1777","2021-03-01 11:52:03-03","UFPE","UFP","69401","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Cavalcanti, D; Amorim, BS","2010","03","04",NA,"Brasil",NA,NA,"Arvoreta com aproximadamente 2 metros de altura, frutos vermelhos.; Mata atlântica.","UFP069401",NA,NA,"Aubl.","Amorim, BS","160",NA,NA,"Pernambuco","-34.820556","-7.606111",NA,NA,"Goiana",NA,NA,NA,NA,"-34.820556","-7.606111","2011","08",NA,NA,NA,NA,NA,NA
"1778","2021-03-01 11:52:03-03","UFPE","UFP","69402","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Araújo, D; Amorim, BS; Mendonça, ED; Chagas, MA","2011","07","15",NA,"Brasil",NA,NA,"Árvore entre 5-10 metros de altura. Fruto secos, marrom escuro, tricomas alvos internamente.; Mata atlântica.","UFP069402",NA,NA,"Aubl.","Amorim, BS","1665",NA,NA,"Pernambuco","-34.824444","-7.604444",NA,NA,"Goiana",NA,NA,NA,NA,"-34.824444","-7.604444","2011","08",NA,NA,NA,NA,NA,NA
"1779","2021-03-01 11:52:03-03","UFPE","UFP","69403","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Cavalcanti, D; Gomes-Costa, GA; Chaves, MA; Viana, JL","2010","08","22",NA,"Brasil",NA,NA,"Arbusto com aproximadamente 3 metros de altura, frutos alaranjados.; Mata atlântica.","UFP069403",NA,NA,"Aubl.","Amorim, BS","244",NA,NA,"Pernambuco","-34.820556","-7.606111",NA,NA,"Goiana",NA,NA,NA,NA,"-34.820556","-7.606111","2012","02",NA,NA,NA,NA,NA,NA
"1780","2021-03-01 11:52:03-03","UFPE","UFP","69403","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Cavalcanti, D; Gomes-Costa, GA; Chaves, MA; Viana, JL","2010","08","22",NA,"Brasil",NA,NA,"Arbusto com aproximadamente 3 metros de altura, frutos alaranjados.; Mata atlântica.","UFP069403",NA,NA,"Aubl.","Amorim, BS","244",NA,NA,"Pernambuco","-34.820556","-7.606111",NA,NA,"Goiana",NA,NA,NA,NA,"-34.820556","-7.606111","2012","02",NA,NA,NA,NA,NA,NA
"1781","2021-03-01 11:52:03-03","UFPE","UFP","69404","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Cavalcanti, D; Amorim, BS; Chagas, MA; Correia, DS","2011","05","30",NA,"Brasil",NA,NA,"Árvore com aproximadamente 5 metros de altura, frutos verdes.; Mata atlântica.","UFP069404",NA,NA,"Aubl.","Amorim, BS","528",NA,NA,"Pernambuco","-34.820556","-7.606111",NA,NA,"Goiana",NA,NA,NA,NA,"-34.820556","-7.606111","2011","08",NA,NA,NA,NA,NA,NA
"1782","2021-03-01 11:52:03-03","UFPE","UFP","69404","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Cavalcanti, D; Amorim, BS; Chagas, MA; Correia, DS","2011","05","30",NA,"Brasil",NA,NA,"Árvore com aproximadamente 5 metros de altura, frutos verdes.; Mata atlântica.","UFP069404",NA,NA,"Aubl.","Amorim, BS","528",NA,NA,"Pernambuco","-34.820556","-7.606111",NA,NA,"Goiana",NA,NA,NA,NA,"-34.820556","-7.606111","2012","02",NA,NA,NA,NA,NA,NA
"1783","2021-03-01 11:52:03-03","UFPE","UFP","69405","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Cavalcanti, D; Amorim, BS; Oliveira, SO; Lourenço, AR; Chagas, MA","2011","04","16",NA,"Brasil",NA,NA,"Árvore com aproximadamente 5 metros de altura, flores alvas, botões verdes.; Mata atlântica.","UFP069405",NA,NA,"Aubl.","Amorim, BS","497",NA,NA,"Pernambuco","-34.820556","-7.606111",NA,NA,"Goiana",NA,NA,NA,NA,"-34.820556","-7.606111","2011","08",NA,NA,NA,NA,NA,NA
"1784","2021-03-01 11:52:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Souza, JAN; Amorim, BS; Garcia, JD; Pontes, TA","2009","03","13",NA,"Brasil",NA,NA,"Árvore de 2,3m de altura,frutos verdes enrugados,exocarpo e mesocarpo esponjoso,de cor branca,sementes de cor vermelha a negras,cálice ainda presente,fruto com três linhas de abertura quando secos,maduros sem aroma.",NA,NA,NA,"Aubl.",NA,"406",NA,NA,"Pernambuco","-34.985556","-7.706111","57","57","Igarassu",NA,NA,NA,NA,"-34.985556","-7.706111",NA,NA,NA,NA,NA,NA,NA,NA
"1785","2021-03-01 11:52:03-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Morais, FF; Monteiro, R","2009","12","18",NA,"Brasil",NA,NA,"Arbusto com 1,2 m. Presença de fruto globoso verde.; Cerrado.",NA,NA,NA,"Aubl.",NA,"233",NA,NA,"Mato Grosso","-57.6789016723633","-16.0706005096436",NA,NA,"Cáceres",NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786","2021-03-01 11:52:03-03","UFPE","UFP","9678","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Hatscbach, G","1962","11","11",NA,"Brasil",NA,NA,"Comum na mata pluvial da planície litorânea.; Árvore com 10 metros, flor verde.","UFP009678",NA,NA,"Aubl.","Hatschbach, G","9470",NA,NA,"Paraná","-48.5746994018555","-25.8827991485596",NA,NA,"Guaratuba",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787","2021-03-01 11:52:03-03","UFPE","UFP","43656","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Oliveira, M; Galileu, A","2006","04","30",NA,"Brasil",NA,NA,"Frequente.; Arvoreta com mais ou menos 4,0 metros de altura; frutos maturos vermelhos, depois amarronzados so abrir as cápsulas.; Vegetação arbsutiva em moitas, com algumas árvores esparsas. Solo areno-quartzóide.","UFP043656",NA,NA,"Aubl.","Oliveira, M","2341",NA,NA,"Piauí","-42.1685981750488","-4.82777976989746",NA,NA,"Campo Maior",NA,"41673","auto",NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA
"1788","2021-03-01 11:52:03-03","UFPE","UFP","42572","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Oliveira, M; Galileu, A","2006","02","17",NA,"Brasil",NA,NA,"Ocasional.; Arvoreta com mais ou menos 4,0 metros de altura; flores branco-esverdeadas.; Vegetação arbsutiva em moitas, com algumas árvores esparsas. Solo areno-quartzóide.","UFP042572",NA,NA,"Aubl.","Oliveira, M","2106",NA,NA,"Piauí","-42.1685981750488","-4.82777976989746",NA,NA,"Campo Maior",NA,"41673","auto",NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA
"1789","2021-03-01 11:52:03-03","UFPE","UFP","42269","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Oliveira, M; Galileu, A","2006","01","17",NA,"Brasil",NA,NA,"Frequente.; Arvoreta com mais ou menos 4,0 metros de altura, botões florais esverdeados.; Campo Cerrado. Vegetação arbustivo-arbórea em moitas. Solo arenoso.","UFP042269",NA,NA,"Aubl.","Oliveira, M","2093",NA,NA,"Piauí","-42.1685981750488","-4.82777976989746",NA,NA,"Campo Maior",NA,"41673","auto",NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA
"1790","2021-03-01 11:52:03-03","UFPE","UFP","42113","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Oliveira, M; Galileu, A","2005","07","28",NA,"Brasil",NA,NA,"Frequente.; Arvoreta com mais ou menos 4,0 metros de altura, botões florais esverdeadas.; Vegetação arbustivo-arbórea em moitas. Solo arenoso.","UFP042113",NA,NA,"Aubl.","Oliveira, M","1961",NA,NA,"Piauí","-42.1685981750488","-4.82777976989746",NA,NA,"Campo Maior",NA,"41673","auto",NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA
"1791","2021-03-01 11:52:03-03","UFPE","UFP","42101","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Oliveira, M; Galileu, A","2005","06","15",NA,"Brasil",NA,NA,"Ocasional.; Arvoreta com mais ou menos 4,0 metros de altura; flores branco-esvedeadas.; Vegetação arbustiva em moitas, com algumas árvores esparsas. solo areno-quartzóide.","UFP042101",NA,NA,"Aubl.","Oliveira, M","1949",NA,NA,"Piauí","-42.1685981750488","-4.82777976989746",NA,NA,"Campo Maior",NA,"41673","auto",NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA
"1792","2021-03-01 11:52:03-03","UFPE","UFP","42013","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Oliveira, M; Galileu, A","2005","12","13",NA,"Brasil",NA,NA,"Frequente.; Arvoreta com mais ou menos 3,5 metros de altura, botões florais esverdeadas.; Campo cerrado. Vegetação arbustivo-arbórea em moitas. Solo arenoso.","UFP042013",NA,NA,"Aubl.","Oliveira, M","1912",NA,NA,"Piauí","-42.1685981750488","-4.82777976989746",NA,NA,"Campo Maior",NA,"41673","auto",NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA
"1793","2021-03-01 11:52:03-03","UFPE","UFP","43173","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Oliveira, M; Galileu, A","2006","03","21",NA,"Brasil",NA,NA,"Frequente.; Arvoreta com mais ou menos 4,0 metros de altura, botões florais esverdeados.; Vegetação arbustivo-arbórea em moitas. Solo arenoso.","UFP043173",NA,NA,"Aubl.","Oliveira, M","2223",NA,NA,"Piauí","-42.1685981750488","-4.82777976989746",NA,NA,"Campo Maior",NA,"41673","auto",NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA
"1794","2021-03-01 11:52:03-03","UFPE","UFP","23510","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Schlindwein, C","1989","11","17",NA,"Brasil",NA,NA,"Vegetação pioneira.; Apis Mellifera.","UFP023510",NA,NA,"Aubl.","Haussen, M","s.n.",NA,NA,"Rio Grande do Sul","-52.6755981445312","-31.3950004577637",NA,NA,"Canguçú",NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","2021-03-01 11:52:03-03","UFPE","UFP","23510","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Schlindwein, C","1989","11","17",NA,"Brasil",NA,NA,NA,"UFP023510",NA,NA,"Aubl.","Haussen, M","s.n.",NA,NA,"Rio Grande do Sul","-52.6755981445312","-31.3950004577637",NA,NA,"Canguçú",NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796","2021-03-01 11:52:03-03","UFPE","UFP","13632","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Freitas, JJ","1994","03","28",NA,"Brasil",NA,NA,"Mata ciliar.","UFP013632",NA,NA,"Aubl.","Ferrucci, MS","s.n.",NA,NA,"Tocantins","-48.8883018493652","-7.87361001968384",NA,NA,"Bernardo Sayão",NA,"34583","auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"1797","2016-01-25 13:36:38-02","CPQBA","CPMA","1431","S","Plantae","Sapindaceae¹","Matayba","guianensis","Matayba guianensis","Narciso","1981","11","12",NA,"Brasil",NA,NA,"somente no herbário",NA,"Magnoliophyta","Sapindales","Aubl",NA,NA,NA,NA,"São Paulo","-47.060001373291","-22.8999996185303",NA,NA,"Campinas",NA,"23900","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"CPQBA 1002",NA
"1798","2020-03-10 11:23:24-03","CPATSA","HTSA","7303","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Costa-Lima, J.L.; Silva, J.R.; Souza, J.S.","2014","09","10",NA,"Brasil",NA,NA,"Arborescente, ca. 6,0 m alt. Folíolos membranáceas, levemente discolores, verde-claros. Flores com corola alva a esverdeda.; Caatinga",NA,NA,NA,"Aubl.","Souza, D.P.","1404","Serra de Martins, mata estacional a direita da rodovia RN 117, ca. de 400 m antes da sede municipal (sentido Serrinha dos Pintos-Martins), no caminho para a localidade Poção.",NA,"Rio Grande do Norte","-38.535278","-6.1425",NA,NA,"Martins",NA,NA,NA,NA,"-38.535278","-6.1425","2014","12","23",NA,NA,NA,NA,NA
"1799","2020-09-12 05:00:02-03","US","US","2909810","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","O. Huber & C. Rangel","1979","2","16","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","3045","Puerto Ayacucho, carretera hacia Samariapo to la pista de aterrizaje del Aeropuerto de Puerto Ayacucho",NA,"Amazonas","-67.6","5.61","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1800","2020-09-12 05:00:02-03","US","US","2854167","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","J. A. Steyermark, M. Casanova & P. Redmond","1979","2","22","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","117899","Río Coro-Coro y del aeropuerto de Yutaje",NA,"Amazonas","-66.16","5.58","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1801","2020-09-12 05:00:02-03","US","US","3443980","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","A. Rodríguez & J. Surubí","1995","10","30","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","582","Prov. Velasco: Parque Nacional Noel Kempff Mercado, 3 km S del campamento Las Gamas.",NA,"Santa Cruz","-60.3861","-14.8267","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1802","2020-09-12 05:00:02-03","US","US","2856091","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","O. Huber","1978","1","25","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","1421","Puerto Ayacucho, carretera hacia Samariapo y la pista de aterrizaje del Aeropuerto de Puerto Ayacucho; al N de la Estacion de Pisciculture de Puerto Ayacucho",NA,"Amazonas","-67.6","5.61","75",NA,"Atures",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1803","2020-09-12 05:00:02-03","US","US","3031452","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","O. Huber","1984","3","31","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","9317","Río Curcurital, W el frente occidental del Auyantepuí",NA,"Bolívar","-62.71","5.85","420",NA,"Piar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1804","2020-09-12 05:00:02-03","US","US","3473802","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","A. Jardim & F. Mamani","1998","11","17","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","3717","Velasco Province: 80 km al oeste de San Ignacio de Velasco yendo hacia Concepción.",NA,"Santa Cruz","-62","-16","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1805","2020-09-12 05:00:02-03","US","US","2029523","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","J. M. Idrobo & R. E. Schultes","1950","12","13","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Smith, S. F., (US), NMNH","663","Mesa La Lindosa, errrito a 15-20 km al sur de San Mosé del Guaviare.",NA,"Vaupés",NA,NA,"400","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1806","2020-09-12 05:00:02-03","US","US","3182677","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","G. A. Aymard, N. L. Cuello & R. Schargel","1989","3","31","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","7383","Parque Nacional Santos Luzardo, sector 2, Fundo La Guacharaca, 30 km al SE de la márgen de recha del Rio Capanaparo.",NA,"Apure","-67.53","6.7","30",NA,"Pedro Camejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1807","2020-09-12 05:00:02-03","US","US","1458043","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","G. Klug","1934","5",NA,"South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Standley, P. C.","3658","Sepelacio, near Moyobamba.",NA,"San Martín",NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1808","2020-09-12 05:00:02-03","US","US","2839497","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","C. Davidson","1976","11","14","South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Pennington, T. D., (K)","4996","Pte. Villa, about 4 km E, on road to Chulmani, S side of Rio Tamampaya.",NA,"Sud Yungas",NA,NA,"1219",NA,"La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1809","2020-09-12 05:00:02-03","US","US","3068301","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","G. Davidse & O. Huber","1978","4","15","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Liesner, R. L.","15103","Puerto Ayacucho, 14-15 km NE of; along road to El Burro.",NA,"Amazonas","-67.53","5.78","85",NA,"Atures",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"1810","2020-09-12 05:00:02-03","US","US","3083297","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","O. Huber","1986","2","13","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Sapindales","Aubl.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","11277","Canaima, aprox. 5 km W of, al pié de la fila de Taute",NA,"Bolívar","-62.86","6.26","400",NA,"Piar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
