"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"360","2008-05-27 22:02:00-03","MO","MOBOT","2955839","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","R. Liesner",NA,NA,NA,"Fátima Mereles","Mereles H. 2046","1988",NA,NA,"Paraguay","Caazapá",NA,"En sitios humedos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2009-10-25 08:46:00-02","MO","MOBOT","2955915","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","R.Liesner",NA,NA,NA,"L.C. Stutz","Stutz de Ortega 1566","1984",NA,NA,"Paraguay",NA,NA,"Dto. Sto .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2015-07-07 11:29:00-03","MO","MOBOT","2956056","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Luciano Bernardi","Bernardi 18560","1978","11","13","Paraguay","Itapúa",NA,"Silva alta inter Pirapo et Capitan Mesa, ubi Colonia Ka'a Rendy, Itapua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","2956177","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","R. Liesner",NA,NA,NA,"Itaipú Binacional","Itaipú Binacional 114","1979",NA,NA,"Paraguay","Alto Paraná",NA,"Gral. Diaz. Bosque Explotado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2009-07-01 16:15:00-03","MO","MOBOT","2956339","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","R. Liesner",NA,NA,NA,"Anonymous","Anonymous s.n.","1978","11","25","Argentina",NA,NA,"40 km circa ante El Dorado de Bernardo De Irigoyen. Misiones Argentina.",NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2010-03-01 19:03:00-03","MO","MOBOT","2956533","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.J. Huft",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas 9154",NA,NA,NA,"Paraguay","Alto Paraná",NA,"Puerto Persidente Stroessner km 12, en bosque secundario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2008-05-27 22:02:00-03","MO","MOBOT","2956733","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","G. Hatschbach",NA,NA,NA,"R. Kummrow","Kummrow 1420","1980",NA,NA,"Brazil","Paraná",NA,"Bacaetava 9 Mun. Bocaiuva do Sul) Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","2956860","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"Victor Maruñak","Maruñak 78","1969",NA,NA,"Argentina","Misiones","Leandro N. Alem","Borde del Cmaino. 2,5 om. altura. Mandioca silvestre. Sección Guarani, 8 km d eL.N. Alem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2009-11-19 21:00:00-02","MO","MOBOT","2957020","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"Lázaro J. Novara","Novara 2669","1982",NA,NA,"Argentina","Salta",NA,"Cerro 20 detras del a Seco Arqueologico.",NA,NA,NA,NA,NA,NA,NA,"1200.00000000","1220.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","2957187","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"Troels M. Pedersen","Pedersen 11512","1976",NA,NA,"Brazil","Rio Grande do Sul",NA,"Santo Angelo; Rs 49, woodland onhgih ground, sloping down towards the Arroio Urubuquara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","2957371","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","G. Hatschbach",NA,NA,NA,"C.B. Poliquesi","Poliquesi 171","1993",NA,NA,"Brazil",NA,NA,"Rodovia para o Parque das Lauraceas, proximo a Colonia joao Vi ( Mun. Bocaiuva Do Sul) Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2009-05-15 13:24:00-03","MO","MOBOT","2957557","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ronald Liesner",NA,NA,NA,"Pedro Jörgensen","Jörgensen 4002","1928",NA,NA,"Paraguay",NA,NA,"3-5 m. Bluish, petals yellow green. The Ledges-woods.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2018-08-06 11:53:00-03","MO","MOBOT","100220135","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.J. Mendoza (USZ)",NA,NA,NA,"Nélida Soria","Soria Rey 3117","1988","12","22","Paraguay","Caazapá",NA,"Castor cue desvio a Pacuri.","-55.2833333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"373","2020-06-22 14:18:34-03","UNESP-IBILCE","SJRP","18333","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","A.C. Allem",NA,NA,NA,"P.I. Oliveira",NA,NA,NA,NA,"Brasil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,"Arbusto, 2 m, frutos verdes. Do capão (clareira).",NA,NA,NA,NA,"Tracheophyta","Malpighiales","América do Sul",NA,"25180","auto","Magnoliopsida",NA,NA,NA,NA,NA
"374","2020-06-22 14:18:34-03","UNESP-IBILCE","SJRP","12325","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","A.C. Allem",NA,NA,NA,"G. Hatschbach & C. B. Poliquesi",NA,NA,NA,NA,"Brasil","Paraná","Bocaiúva do Sul","Queimadas, Matão","-49.1150016784668","-25.2061004638672",NA,NA,"Arbusto, 2,50 m, flor purpúrea, anteras alvas. Mata degradada e capoeira; região de Araucaria. Alt.: 700 m.",NA,NA,NA,NA,"Tracheophyta","Malpighiales","América do Sul",NA,"61623","auto","Magnoliopsida",NA,NA,NA,NA,NA
"375","2019-03-29 10:41:21-03","UFSM","HDCF","5778","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Scipioni, M. C.","2007","01","15","Scipioni, M. C.",NA,"2007","01","15","Brasil","Rio Grande do Sul","Itaara","Reserva ecológica do Ibicuí-mirim","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2018-09-12 14:48:09-03","UNIOESTE","UNOP","5781","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Caddah, M.K.","2009","11",NA,"Kellermann, B.D.; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenb; Snak, C.; Caddah, M.K.; Mancinelli, W.S.; Smidt, E.C.; Goldenberg, R.","125","2009","11","05","Brasil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo, Floresta Estacional Semidecidua.","-51.95","-23.916667","-51.95","-23.916667","Árvore ca. 4m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-08-31 09:02:40-03","INPA","INPA","96793","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Hatschbach, GG","1980","01",NA,"Hatschbach, GG","42587","1979","11","23","Brasil","Paraná","Cerro Azul","Cab. Rib. do Tigre. Mata pluvial secundária.","-49.261100769043","-24.823600769043",NA,NA,NA,"INPA0096793","INPA0096793 INPA0096793_e",NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA
"378","2020-08-31 09:02:40-03","INPA","INPA","87986","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Allem, AC",NA,NA,NA,"Hatschbach, GG","35860","1975","01","01","Brasil","Paraná","Rio Branco do Sul","Curiola. Capoeira","-49.3142013549805","-25.1900005340576",NA,NA,NA,"INPA0087986","INPA0087986 INPA0087986_e",NA,NA,"Dicotyledon Com-Clade","Malpighiales","Southern America",NA,"37352","auto",NA,NA,NA,NA,NA,NA
"379","2021-03-04 11:05:15-03","UFRB","HURB","18952","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Martins, M.L.L.","2285","2019","01","06","Brasil","Minas Gerais","Extrema","Propriedade de Mario e Nino; Beira da estrada que liga o restaurante Recanto de Minas e a casa de Mario e Nino. Cerca de 100m da casa","-46.3182983398438","-22.854700088501",NA,NA,"látex branco.","HURB000018952",NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA
"380","2021-03-04 11:05:15-03","UFRB","HURB","8662","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","cf. grahamii","Manihot cf. grahamii","Hook.",NA,NA,NA,NA,"Martins, M.L.L.","2136","2014","03","12","Brasil","Rio de Janeiro","Maricá","Rodovia Amaral Peixoto; 27Km depois de Maricá sentido Saquarema","-42.8185997009277","-22.9193992614746",NA,NA,"M183.","HURB000008662",NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"381","2021-03-04 11:05:15-03","UFRB","HURB","12060","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.C. Scipioni",NA,NA,NA,"Santos, V. dos","108","2013","12","10","Brasil","Santa Catarina","Curitibanos","Campus Curitibanos, Trilha UFSC;","-50.584400177002","-27.2828006744385",NA,NA,"<ll>dwc_commonname:</ll> Mandioca-do-mato","HURB000012060",NA,NA,NA,NA,NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA
"382","2021-03-04 11:05:15-03","UFRB","HURB","12061","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.C. Scipioni",NA,NA,NA,"Santos, V. dos","109","2014","02","03","Brasil","Santa Catarina","Curitibanos","Campus Curitibanos, Trilha UFSC;","-50.584400177002","-27.2828006744385",NA,NA,"<ll>dwc_commonname:</ll> Mandioca-do-mato","HURB000012061",NA,NA,NA,NA,NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA
"383","2020-06-15 15:30:28-03","UNESP-RC","HRCB","27918","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Allen, A.C.","1996",NA,NA,"Cordeiro, J.","1259","1995","12","07","Brasil","Paraná","Itaperuçu","Rio Açungui","-49.3478012084961","-25.2199993133545",NA,NA,"Arbusto, 2m, flor vinosa",NA,NA,NA,NA,NA,NA,NA,NA,"36235","auto",NA,NA,NA,NA,NA,NA
"384","2017-11-24 14:10:41-02","UFLA","ESAL","18363","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ijaci","Nascente na Serra da Braiúna","-44.9253005981445","-21.1700000762939",NA,NA,"; 4, m; amarela;",NA,NA,NA,NA,NA,NA,NA,NA,"8622","auto",NA,NA,NA,NA,NA,NA
"385","2017-11-24 14:10:41-02","UFLA","ESAL","12781","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Allem, A; Werneck, W","3.376",NA,NA,NA,"Brasil","Minas Gerais","Serro",NA,"-43.3793983459473","-18.604700088501",NA,NA,"arbusto; 2.0; creme; verde; floresta",NA,NA,"3","3",NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA
"386","2017-11-24 14:10:41-02","UFLA","ESAL","26230","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Melo, PHA","3939",NA,NA,NA,"Brasil","Minas Gerais","Arcos","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina","-45.5393981933594","-20.2819004058838",NA,NA,"árvore; ; ; frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA
"387","2017-11-24 14:10:41-02","UFLA","ESAL","27952","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Melo, PHA","3936",NA,NA,NA,"Brasil","Minas Gerais","Arcos","proximidades da Mina Bocaina","-45.5393981933594","-20.2819004058838",NA,NA,"árvore; ; creme;",NA,NA,NA,NA,NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA
"388","2017-11-24 14:10:41-02","UFLA","ESAL","21968","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ary T. Oliveira Filho",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Inconfidentes",NA,"-46.3278007507324","-22.3169002532959",NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,"13133","auto",NA,NA,NA,NA,NA,NA
"389","2018-10-09 16:31:18-03","UFLA","ESAL","19468","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ary Teixeira de Oliveira - Filho",NA,NA,NA,"Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278","-44.999444","-21.245278","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2018-08-31 12:41:43-03","UFLA","ESAL","25790","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Melo, PHA; Torres, DM","4063",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","Cachoeira do corrego da Água Preta","-44.603333","-21.976111","-44.603333","-21.976111","arbusto; ; flores creme;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-12-17 13:53:23-03","UFLA","ESAL","25841","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Melo, P HA; Torres, DM","3450",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","Área dos alojamentos","-44.603333","-21.976111","-44.603333","-21.976111","arbusto; ; ; frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2017-11-24 14:10:41-02","UFLA","ESAL","26193","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Melo, PHA","3936",NA,NA,NA,"Brasil","Minas Gerais","Arcos","CSN - Companhia Siderurgica Nacional, Proximidades da Mina da Bocaina","-45.5393981933594","-20.2819004058838",NA,NA,"árvore; ; creme;",NA,NA,NA,NA,NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA
"393","2017-11-24 14:10:41-02","UFLA","ESAL","17102","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Oliveira-Filho, AT",NA,NA,NA,"Carvalho, WAC","46",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458",NA,NA,"árvore; ; ;; floresta",NA,NA,"1","1",NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA
"394","2019-11-07 11:44:30-03","FUVATES","HVAT","2945","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","E. Freitas","2015","04","22","G. L. Ely Jr","s.n.","2014","01","07","Brasil","Rio Grande do Sul","Muçum","Linha Barra das Contas, Mata Ciliar do Rio Taquari.","-51.842778","-29.133889","-51º50'34''W","-29º8'2''S","Arbusto.; Mata Ciliar do Rio Taquari.","HVAT00002945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-06-25 16:06:14-03","FUVATES","HVAT","2165","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","C. E. Schneider","2015","02","09","C. E. Schneider; F. Bruxel; L. C. Scherer","46","2015","02","06","Brasil","Rio Grande do Sul","Vespasiano Correa","Viaduto 13.","-51.9125","-29.044444","-51º54'45''W","-29º2'40''S","Planta arborescente, cerca de 3,5 m de altura.; Beira do trilho do trem.","HVAT00002165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-06-25 16:06:15-03","FUVATES","HVAT","5490","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","D. R. Muller","2017","01","04","D. R. Müller","1","2017","01","04","Brasil","Rio Grande do Sul","Cruzeiro do Sul","estrada que vai para Boa Eerança, próximo ao pedágio.","-52.074722","-29.518889","-52º4'29''W","-29º31'8''S","Arbusto.; Beira de estrada.","HVAT00005490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-07 11:44:30-03","FUVATES","HVAT","697","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","E. Freitas","2014","01","13","N. Dametto","s.n.","2013","12","17","Brasil","Rio Grande do Sul","Roca Sales","Linha Fernando Abott.","-51.836111","-29.148333","-51º50'10''W","-29º8'54''S","Arvoreta, flores masculinas e femininas separadas; Mata ciliar do Rio Taquari","HVAT00000697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-06-25 16:06:15-03","FUVATES","HVAT","3595","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","P. Zampol; M. Teixeira; L. Mayer","2012","01","26","E. Freitas","837","2011","12","31","Brasil","Rio Grande do Sul","Progresso","Colonia Jardim.","-52.312222","-29.244167","-52º18'44''W","-29º14'39''S","Arbusto; Abundante na beira da estrada","HVAT00003595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-03 13:56:14-03","UFF","NIT","NIT604","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"A. Lobão","1743","2011","10","28","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"NIT00000603",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"400","2021-03-01 11:55:03-03","UFPE","UFP","23400","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Bruno Edgar Irgang",NA,NA,NA,"Schlindwein, C","UFP23400","1991","01","12","Brasil","Rio Grande do Sul","Serra do Sudeste",NA,NA,NA,NA,NA,NA,"UFP023400",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-09-12 05:00:02-03","US","US","2122166","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"T. M. Pedersen","7","1947","12","3","Argentina","Corrientes",NA,"Estancia Santa Teresa",NA,NA,NA,NA,"Transcribed by digital volunteers","US01306017",NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"402","2020-09-12 05:00:02-03","US","US","1574714","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"E. L. Ekman","495","1907","12","23","Argentina","Misiones",NA,"Posadas, Ponta Ana",NA,NA,NA,NA,"Transcribed by digital volunteers","US01306012",NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"403","2020-09-12 05:00:02-03","US","US","2859767","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","18103","1968","4","5","Brazil","Santa Catarina",NA,"Morro Jaragua, Aragua do Sul",NA,NA,NA,NA,"Transcribed by digital volunteers","US01305968","US01305968_01","300",NA,NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"404","2020-09-12 05:00:02-03","US","US","2172775","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"E. Schwindt","3326","1950","12","4","Argentina","Misiones",NA,"San Pedro, Iracran a San Pedro Ruta 14",NA,NA,NA,NA,"Transcribed by digital volunteers","US01306019",NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"405","2020-09-12 05:00:02-03","US","US","920785","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"H. M. Curran","721","1914","7","12","Argentina","Misiones",NA,"Vicinity of Puerto Leon [Puerto Leoni]",NA,NA,NA,NA,"Transcribed by digital volunteers","US01306013","US01306013_01","75","100",NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"406","2020-09-12 05:00:02-03","US","US","1590027","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"S. Venturi","63","1918","12","21","Argentina","Tucumán",NA,"Capital",NA,NA,NA,NA,"Transcribed by digital volunteers","US01306014",NA,"460",NA,NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"407","2020-09-12 05:00:02-03","US","US","2678606","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"M. Kuhlmann","s.n.","1940","12","20","Brazil","São Paulo",NA,"Guaruja, Galhetas",NA,NA,NA,NA,"Transcribed by digital volunteers","US01305967","US01305967_01",NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"408","2020-09-12 05:00:02-03","US","US","2320794","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Mendoza, M.",NA,NA,NA,"G. Hatschbach","6404","1959","10","24","Brazil","Paraná",NA,"Cerro Azul",NA,NA,NA,NA,"Transcribed by digital volunteers","US01306025","US01306025_01",NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"409","2020-09-12 05:00:02-03","US","US","2678907","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"N. D. Cruz","119","1965","5","1","Brazil","Rio Grande do Sul",NA,"Proximo a ponte do Rio Pelotas, divisa de Santa Catarina.",NA,NA,NA,NA,"Transcribed by digital volunteers","US01305970","US01305970_01",NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"410","2020-09-12 05:00:02-03","US","US","3172122","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"R. Wasum & F. Branchi","5312","1989","9","2","Brazil","Rio Grande do Sul",NA,"Nova Petrópolis",NA,NA,NA,NA,"Transcribed by digital volunteers","US01305972","US01305972_01",NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"411","2020-09-12 05:00:02-03","US","US","1343918","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"J. Miers","1240",NA,NA,NA,"Argentina","Buenos Aires",NA,"Buenos Aires",NA,NA,NA,NA,"Transcribed by digital volunteers","US01306010",NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"412","2020-09-12 05:00:02-03","US","US","1802551","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"M. Lillo","7287","1907","12","22","Argentina","Tucumán",NA,"Dep. Capital",NA,NA,NA,NA,"Transcribed by digital volunteers","US01306011","US01306011_01",NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"413","2020-09-12 05:00:02-03","US","US","3383417","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"A. Kegler","107","1999","1","20","Brazil","Caxias do Sul",NA,"RS - Mun. de Caxias do Sul - Criuva",NA,NA,NA,NA,"Transcribed by digital volunteers","US01305973","US01305973_01","780",NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"414","2020-09-12 05:00:02-03","US","US","1421288","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"S. Venturi","63","1925","12","15","Argentina","Tucumán",NA,"Capital",NA,NA,NA,NA,"Transcribed by digital volunteers","US01306016",NA,"460",NA,NA,"Euphorbiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
