"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"992","2019-05-06 11:55:05-03","UFU","HUFU","41517","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","05","30",NA,"Brasil",NA,NA,"Herbácea ca. de 0,60 m.; Vereda.","HUFU00027528","713",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975","HUFU00027528","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2019-05-06 11:55:05-03","UFU","HUFU","41521","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","10","29",NA,"Brasil",NA,NA,"Herbácea ca. de 0,90 m.; Vereda.","HUFU00027536","1439",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Fazenda Rio das Pedras, A 300 metros da BR 497, na altura do km 5.","-48.2771987915039","-18.9186000823975","HUFU00027536","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2019-05-06 11:55:05-03","UFU","HUFU","41522","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","12","26",NA,"Brasil",NA,NA,"Herbácea ca. de 0,60 m. Amarela.; Vereda.","HUFU00027535","2092",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Fazenda Rio das Pedras, A 300 metros da BR 497, na altura do km 5.","-48.2771987915039","-18.9186000823975","HUFU00027535","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2019-05-06 11:55:05-03","UFU","HUFU","41520","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","08","29",NA,"Brasil",NA,NA,"Herbácea ca. de 1,20 m.; Vereda.","HUFU00027525","1088",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975","HUFU00027525","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2019-05-06 11:55:05-03","UFU","HUFU","41519","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Oliveira, G.C.","2002","11","26",NA,"Brasil",NA,NA,"Herbácea ca. de 0,40 m. Amarela.; Vereda.","HUFU00027526","1684",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975","HUFU00027526","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2019-05-06 11:55:05-03","UFU","HUFU","22743","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Araújo, G.M.; Coelho, C.P.","2000","04","07",NA,"Brasil",NA,NA,"Vereda.","HUFU00027551","3154",NA,NA,"(Retz.) Link",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Meio da vereda 1, lado direito.","-48.2771987915039","-18.9186000823975","HUFU00027551","Uberlândia",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2020-08-20 20:41:06-03","UFSC","FLOR","30253","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.","2011","12","16",NA,"Brasil",NA,NA,NA,"FLOR0030253","1098",NA,"Poales","(Retz.) Link","Trevisan, R.","Rio Grande do Sul",NA,"-57.457222","-30.185",NA,"Barra do Quaraí",NA,NA,NA,NA,"2012",NA,NA,"57º27'26''W","30º11'6''S",NA,NA,NA,NA,NA,NA,NA,NA
"999","2020-08-20 20:41:06-03","UFSC","FLOR","30438","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.","2011","12","16",NA,"Brasil",NA,NA,NA,"FLOR0030438","1099",NA,"Poales","(Retz.) Link","Trevisan, R.","Rio Grande do Sul",NA,"-57.457222","-30.185",NA,"Barra do Quaraí",NA,NA,NA,NA,"2012",NA,NA,"57º27'26''W","30º11'6''S",NA,NA,NA,NA,NA,NA,NA,NA
"1000","2020-08-20 20:41:06-03","UFSC","FLOR","30439","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.","2011","12","16",NA,"Brasil",NA,NA,NA,"FLOR0030439","1100",NA,"Poales","(Retz.) Link","Trevisan, R.","Rio Grande do Sul",NA,"-57.457222","-30.185",NA,"Barra do Quaraí",NA,NA,NA,NA,"2012",NA,NA,"57º27'26''W","30º11'6''S",NA,NA,NA,NA,NA,NA,NA,NA
"1001","2020-08-20 20:41:06-03","UFSC","FLOR","33004","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.","2011","12","16",NA,"Brasil",NA,NA,"Possui amostra em sílica para estudos moleculares","FLOR0033004","1104",NA,"Poales","(Retz.) Link","Trevisan, R.","Rio Grande do Sul",NA,"-57.477222","-30.191389",NA,"Barra do Quaraí",NA,NA,NA,NA,"2012",NA,NA,"57º28'38''W","30º11'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"1002","2020-08-20 20:41:06-03","UFSC","FLOR","33022","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.","2011","12","17",NA,"Brasil",NA,NA,"Possui amostra em sílica para estudos moleculares","FLOR0033022","1122",NA,"Poales","(Retz.) Link","Trevisan, R.","Rio Grande do Sul","Cerro do Jarau.","-56.510556","-30.200556",NA,"Quaraí",NA,NA,NA,NA,"2012",NA,NA,"56º30'38''W","30º12'2''S",NA,NA,NA,NA,NA,NA,NA,NA
"1003","2020-08-20 20:41:06-03","UFSC","FLOR","33104","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.","2012","04","22",NA,"Brasil",NA,NA,"Possui amostra em sílica para estudos moleculares","FLOR0033104","1188",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina","No trevo de entrada da BR116, próximo ao portal.","-50.334167","-27.750833",NA,"Lages",NA,NA,NA,NA,"2012",NA,NA,"50º20'3''W","27º45'3''S",NA,NA,NA,NA,NA,NA,NA,NA
"1004","2020-08-20 20:41:06-03","UFSC","FLOR","33296","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Nuernberg, A.; Mello, A.S. & Trevisan, R.","2011","11","09",NA,"Brasil",NA,NA,NA,"FLOR0033296","63",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina","Lagoinha Pequena, Campeche - Ilha de Santa Catarina.","-48.477778","-27.654722",NA,"Florianópolis",NA,NA,NA,NA,"2012",NA,NA,"48º28'40''W","27º39'17''S",NA,NA,NA,NA,NA,NA,NA,NA
"1005","2020-08-20 14:59:09-03","UFSC","FLOR","40447","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.; et alii","2007","01","04",NA,"Brasil",NA,NA,"Recebido de ICN Nº 148479.","FLOR0040447","818",NA,"Poales","(Retz.) Link","Trevisan, R.","Rio Grande do Sul","Parque Estadual de Itapuã. Entre a Lagoa Negra e a Lagoa do Palácio.","-50.954722","-30.396667",NA,"Viamão","55","55",NA,NA,"2015","09","10","50º57'17''W","30º23'48''S",NA,NA,NA,NA,NA,NA,NA,NA
"1006","2020-08-20 14:59:09-03","UFSC","FLOR","40448","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.; et alii","2006","11","20",NA,"Brasil",NA,NA,"Recebido de ICN Nº 148528.","FLOR0040448","712",NA,"Poales","(Retz.) Link","Trevisan, R.","Rio Grande do Sul","Parque Estadual de Itapuã, próximo à Lagoa do Palácio.","-50.955833","-30.400278",NA,"Viamão",NA,NA,NA,NA,"2015","09","10","50º57'21''W","30º24'1''S",NA,NA,NA,NA,NA,NA,NA,NA
"1007","2020-08-20 14:59:09-03","UFSC","FLOR","40449","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.; Boldrini, I.","2007","04","09",NA,"Brasil",NA,NA,"Recebido de ICN Nº 148706.","FLOR0040449","821",NA,"Poales","(Retz.) Link","Trevisan, R.","Rio Grande do Sul","Hospital Colônia de Itapuã.","-50.991667","-30.3525",NA,"Viamão",NA,NA,NA,NA,"2015","09","10","50º59'30''W","30º21'9''S",NA,NA,NA,NA,NA,NA,NA,NA
"1008","2020-08-20 14:59:09-03","UFSC","FLOR","40450","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.","2005","05","20",NA,"Brasil",NA,NA,"Recebido de ICN Nº 138298.","FLOR0040450","379",NA,"Poales","(Retz.) Link","Trevisan, R.","Rio Grande do Sul","Assentamento Coqueiros.","-55.047222","-30.535556",NA,"Santana do Livramento",NA,NA,NA,NA,NA,NA,NA,"55º2'50''W","30º32'8''S",NA,NA,NA,NA,NA,NA,NA,NA
"1009","2020-08-20 14:59:09-03","UFSC","FLOR","47817","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.; Venturi, S.","2012","12","02",NA,"Brasil",NA,NA,"Planta faz parte do Projeto Reflora. Altitude obtida através do Google EarthPossui amostra em sílica para estudos moleculares","FLOR0047817","1311",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina","Às margens da Rodovia SC 439.","-50.040278","-28.128333",NA,"São Joaquim","1134","1134",NA,NA,"2015","09","10","50º2'25''W","28º7'42''S",NA,NA,NA,NA,NA,NA,NA,NA
"1010","2020-08-20 14:59:09-03","UFSC","FLOR","49215","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Klein, R.M.; Bresolin, A.","1965","11","14",NA,"Brasil",NA,NA,NA,"FLOR0049215","6198",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina",NA,NA,NA,NA,"Balneário Piçarras","2","2",NA,NA,"2015","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2020-08-20 14:59:09-03","UFSC","FLOR","50475","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","2013","01","21",NA,"Brasil",NA,NA,"Campo natural seco e pedregoso. Erva.","FLOR0050475","337",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná","Fazenda Nossa Senhora de Fátima.","-51.908056","-26.369167",NA,"Coronel Domingos Soares","1080","1080",NA,NA,"2015","09","10","51º54'29''W","26º22'9''S",NA,NA,NA,NA,NA,NA,NA,NA
"1012","2020-08-20 14:59:09-03","UFSC","FLOR","50548","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","2013","01","23",NA,"Brasil",NA,NA,"Beira de estrada ao lado de riacho. Erva.","FLOR0050548","410",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná","Interior de Palmas.","-51.986944","-26.392222",NA,"Palmas","900","900",NA,NA,"2015","09","10","51º59'13''W","26º23'32''S",NA,NA,NA,NA,NA,NA,NA,NA
"1013","2020-08-20 14:59:09-03","UFSC","FLOR","50882","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Weber, P.","2013","03","26",NA,"Brasil",NA,NA,"erva, com frutos","FLOR0050882","272",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina","Parque Municipal da Lagoa do Peri, Ilha de Santa Catarina.","-48.508889","-27.725833",NA,"Florianópolis",NA,NA,NA,NA,"2013","06","20","48º30'32''W","27º43'33''S",NA,NA,NA,NA,NA,NA,NA,NA
"1014","2020-08-20 14:59:09-03","UFSC","FLOR","53137","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Trevisan, R.; Weber, P.A.P.; Campestrini, S. & Hassemer, G.N.","2012","04","20",NA,"Brasil",NA,NA,"Possui amostra em sílica para estudos moleculares","FLOR0053137","111",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina","Beira da rodovia.","-50.013056","-28.177778",NA,"São Joaquim",NA,NA,NA,NA,"2015","09","11","50º0'47''W","28º10'40''S",NA,NA,NA,NA,NA,NA,NA,NA
"1015","2020-08-20 14:59:09-03","UFSC","FLOR","53138","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Weber, P.A.P.","2012","03","31",NA,"Brasil",NA,NA,"Possui amostra em sílica para estudos moleculares","FLOR0053138","140",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná","beira de estrada, solo arenoso.","-49.663056","-25.583333",NA,"Balsa Nova","871","871",NA,NA,"2015","09","11","49º39'47''W","25º35'0''S",NA,NA,NA,NA,NA,NA,NA,NA
"1016","2020-08-20 14:59:09-03","UFSC","FLOR","53139","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Weber, P.A.P.","2012","03","31",NA,"Brasil",NA,NA,NA,"FLOR0053139","143",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná","Sobre linha ferroviária, associado à vegetação herbáceo-arbustiva em solo arenoso.","-49.643333","-25.580556",NA,"Balsa Nova","859","859",NA,NA,"2015","09","11","49º38'36''W","25º34'50''S",NA,NA,NA,NA,NA,NA,NA,NA
"1017","2020-08-20 14:59:09-03","UFSC","FLOR","54309","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Nuernberg, A.; Mello, A.S.","2011","05","06",NA,"Brasil",NA,NA,"herbácea. Coordenadas aproximadas.","FLOR0054309","158",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875",NA,"Bombinhas","2","2",NA,NA,"2014","08","06","48º33'9''W","27º11'15''S",NA,NA,NA,NA,NA,NA,NA,NA
"1018","2020-08-20 14:59:09-03","UFSC","FLOR","54386","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Nuernberg, A.; Mello, A.S.","2012","01","29",NA,"Brasil",NA,NA,"herbácea. Coordenadas aproximadas.","FLOR0054386","509",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875",NA,"Bombinhas","2","2",NA,NA,"2012","02","29","48º33'9''W","27º11'15''S",NA,NA,NA,NA,NA,NA,NA,NA
"1019","2020-08-20 14:59:09-03","UFSC","FLOR","54501","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Nuernberg, A.","2013","02","21",NA,"Brasil",NA,NA,"herbácea. Coordenadas aproximadas.","FLOR0054501","1175",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina","Área de Proteção Ambiental da Ponta do Araçá.","-48.517222","-27.121944",NA,"Porto Belo","2","2",NA,NA,"2013","02","23","48º31'2''W","27º7'19''S",NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-08-20 14:59:09-03","UFSC","FLOR","57757","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Demeda, C.","2015","04","04",NA,"Brasil",NA,NA,"erva rupícula.","FLOR0057757","79",NA,"Poales","(Retz.) Link","Demeda, C.","Rio Grande do Sul","Criúva, próximo ao Arroio da Mulada.","-50.945","-28.858056",NA,"Caxias do Sul","640","640",NA,NA,"2015","07","30","50º56'42''W","28º51'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"1021","2020-08-20 14:59:09-03","UFSC","FLOR","57920","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Weber, P.A.P.","2012","03","31",NA,"Brasil",NA,NA,NA,"FLOR0057920","145",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná","Sobre linha ferroviária, associado à vegetação herbáceo-arbustiva em solo arenoso.","-49.643333","-25.580556",NA,"Balsa Nova","859","859",NA,NA,"2015","09","11","49º38'36''W","25º34'50''S",NA,NA,NA,NA,NA,NA,NA,NA
"1022","2020-08-20 14:59:09-03","UFSC","FLOR","57986","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Weber, P.A.P.","2012","03","31",NA,"Brasil",NA,NA,NA,"FLOR0057986","148",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná","Sobre linha ferroviária, associado à vegetação herbáceo-arbustiva em solo arenoso.","-49.643333","-25.580556",NA,"Balsa Nova","859","859",NA,NA,"2015","09","11","49º38'36''W","25º34'50''S",NA,NA,NA,NA,NA,NA,NA,NA
"1023","2020-08-20 14:59:09-03","UFSC","FLOR","57987","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Weber, P.A.P.","2012","03","31",NA,"Brasil",NA,NA,NA,"FLOR0057987","152",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná","Sobre linha ferroviária, associado à vegetação herbáceo-arbustiva em solo arenoso.","-49.643333","-25.580556",NA,"Balsa Nova","859","859",NA,NA,"2015","09","11","49º38'36''W","25º34'50''S",NA,NA,NA,NA,NA,NA,NA,NA
"1024","2020-08-20 14:59:09-03","UFSC","FLOR","57988","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Weber, P.A.P.","2012","03","31",NA,"Brasil",NA,NA,NA,"FLOR0057988","158",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná","Sobre linha ferroviária, associado à vegetação herbáceo-arbustiva em solo arenoso.","-49.643333","-25.580556",NA,"Balsa Nova","859","859",NA,NA,"2015","09","11","49º38'36''W","25º34'50''S",NA,NA,NA,NA,NA,NA,NA,NA
"1025","2020-08-20 14:59:09-03","UFSC","FLOR","57989","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Weber, P.A.P.","2012","03","31",NA,"Brasil",NA,NA,NA,"FLOR0057989","163",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná","beira de estrada, solo arenoso pedregoso.","-49.715","-25.538333",NA,"Balsa Nova","956","956",NA,NA,"2015","09","11","49º42'54''W","25º32'18''S",NA,NA,NA,NA,NA,NA,NA,NA
"1026","2020-08-20 14:59:09-03","UFSC","FLOR","57993","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Ghizoni Junior, I.","2012","03","13",NA,"Brasil",NA,NA,"Possui amostra em sílica para estudos moleculares","FLOR0057993","221",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina","Praia.","-48.743333","-28.389722",NA,"Laguna","10","10",NA,NA,"2015","09","11","48º44'36''W","28º23'23''S",NA,NA,NA,NA,NA,NA,NA,NA
"1027","2020-08-20 14:59:09-03","UFSC","FLOR","61964","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.; Pereira-Silva, L.","2015","12","11",NA,"Brasil",NA,NA,NA,"FLOR0061964","1734",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina",NA,"-48.711111","-26.555556","FLOR0061964","Balneário Barra do Sul","13","13",NA,NA,"2015","12","11","48º42'40''W","26º33'20''S",NA,NA,NA,NA,NA,NA,NA,NA
"1028","2020-08-20 14:59:09-03","UFSC","FLOR","57998","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Klein, R.M.; Bresolin, A.","1965","11","23",NA,"Brasil",NA,NA,NA,"FLOR0057998","6355",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina",NA,NA,NA,NA,"Balneário Piçarras","2","2",NA,NA,"2015","09","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-08-20 14:59:09-03","UFSC","FLOR","61991","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Trevisan, R.; Pereira-Silva, L.","2015","12","10",NA,"Brasil",NA,NA,NA,"FLOR0061991","1728a",NA,"Poales","(Retz.) Link","Trevisan, R.","Santa Catarina",NA,"-48.796111","-26.030556","FLOR0061991","Garuva","18","18",NA,NA,"2015","12","10","48º47'46''W","26º1'50''S",NA,NA,NA,NA,NA,NA,NA,NA
"1030","2020-12-17 22:33:21-03","UFSC","FLOR","49700","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Heringer, E.P.; Eiten, G.","1974","12","21",NA,"Brasil",NA,NA,"In Xeromorphic tree & scrub woodland form of 'cerrado' along creek margin. Cround mostly covered with low outcropping weathered quartzite rocks. Trees rooting between the rocks but many herbs rooting in thin soil pockets over rock blo","FLOR0049700","14158",NA,"Poales","(Retz.) Link","Alves, M.","Goiás","At headwaters of the creek, Rio Quente, at hotel, 'Pousada do Rio Quente', 13 km WSW of city of Caldas Novas. Several hundred meters upstream from hotel in creek valley caved into west side of the Serra de Caldas (a flat-topped batholithic dome).","-48.625","-17.74169921875",NA,"Caldas Novas",NA,NA,"36612","auto","2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-08-20 14:59:09-03","UFSC","FLOR","6842","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Smith, L.B.; Klein, R.M. & Hatschbach, G.","1965","01","18",NA,"Brasil",NA,NA,NA,"FLOR0006842","14741",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná",NA,"-49.7057991027832","-24.2511005401611",NA,"Jaguariaíva",NA,NA,"44368","auto","2015","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2020-08-20 14:59:09-03","UFSC","FLOR","6844","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Smith, L.B.; Klein, R.M. & Hatschbach, G.","1965","01","18",NA,"Brasil",NA,NA,NA,"FLOR0006844","14734",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná",NA,"-49.7057991027832","-24.2511005401611",NA,"Jaguariaíva",NA,NA,"44368","auto","2015","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-08-20 14:59:09-03","UFSC","FLOR","57994","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Weber, P.A.P.","2012","03","31",NA,"Brasil",NA,NA,NA,"FLOR0057994","209",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná","Parque do Cerrado.","-49.7057991027832","-24.2511005401611",NA,"Jaguariaíva",NA,NA,"44368","auto","2015","09","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2020-08-20 14:59:09-03","UFSC","FLOR","57990","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Ardissone, R.E.; Weber, P.A.P.","2012","03","31",NA,"Brasil",NA,NA,NA,"FLOR0057990","173",NA,"Poales","(Retz.) Link","Trevisan, R.","Paraná","Parque do Cerrado.","-49.7057991027832","-24.2511005401611",NA,"Jaguariaíva",NA,NA,"44368","auto","2015","09","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
