"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","identifiedBy","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","scientificNameAuthorship","typeStatus","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber"
"600","2020-09-12 05:00:02-03","US","US","2373740","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. L. Woolston","1266","South America","Paraguay",NA,NA,NA,"US02872321",NA,NA,NA,NA,"Scrophulariales",NA,"Asuncion","Parque Caballero.",NA,NA,NA,"Nees",NA,"US02872321_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"601","2020-09-12 05:00:02-03","US","US","2343762","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. Hatschbach","310","South America","Brazil",NA,NA,NA,"US02872420",NA,NA,NA,NA,"Scrophulariales",NA,"Paraná","Est. Paraná. Mun. Morretes. Estação Marumbi, Rio Taquaral.",NA,NA,NA,"Nees",NA,"US02872420_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"602","2020-09-12 05:00:02-03","US","US","3102352","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Bastion","843","South America - Neotropics","Bolivia",NA,NA,NA,"US02872263",NA,NA,NA,NA,"Scrophulariales",NA,"Tarija","Dpto. Tarija, Prov. Cercado, cerca Erquis.","1940",NA,NA,"Nees",NA,"US02872263_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"603","2020-09-12 05:00:02-03","US","US","3422209","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","13716","South America - Neotropics","Bolivia",NA,NA,NA,"US02872238","1998","6","14",NA,"Scrophulariales",NA,"La Paz","Nor Yungas. c. 2 km above El Velo de la Novia on Sud Yungas road.","2400",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"604","2020-09-12 05:00:02-03","US","US","2559610","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","6539","South America - Neotropics","Bolivia",NA,NA,NA,"US02872218","1968","7","27",NA,"Scrophulariales",NA,"Pando","Bolivian Amazonia. State of Pando. W. bank of Rio Madeira, 3km. above Riberão.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"605","2020-09-12 05:00:02-03","US","US","2586069A","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","R. A. Ferreyra","9941","South America - Neotropics","Peru",NA,NA,NA,"US02872332","1954","8","8",NA,"Scrophulariales",NA,"Cusco","Depto.: Cuzco. Prov. Urubamba. Macchu Picchu, a 111 Km. de Cuzco.","2600",NA,NA,"Nees",NA,"US02872332_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"606","2020-09-12 05:00:02-03","US","US","1859297","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","T. Ybarrola","s.n.","South America","Argentina",NA,NA,NA,"US02872499","1944","4","13",NA,"Scrophulariales",NA,"Corrientes","Provincia Corrientes. Dep. Cap. Puente Pesoa.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"607","2020-09-12 05:00:02-03","US","US","1802303","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Ardao","1778","South America","Uruguay",NA,NA,NA,"US02872368","1937","1","30",NA,"Scrophulariales",NA,"Rio Negro","Paradero Doña Laura.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"608","2020-09-12 05:00:02-03","US","US","2120602","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Villafane","110","South America","Argentina",NA,NA,NA,"US02872527","1946","12","19",NA,"Scrophulariales",NA,"Cordoba","Provincia Córdoba. Dep. Ischilin. Dean Tunes.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"609","2020-09-12 05:00:02-03","US","US","1877234","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Venturi","194","South America","Argentina",NA,NA,NA,"US02872465","1904","3","3",NA,"Scrophulariales",NA,"Santa Fe","Ocampo.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"610","2020-09-12 05:00:02-03","US","US","3366712","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Barbosa & C. Poliquesi","70","South America","Brazil",NA,NA,NA,"US02872434","1997","4","17",NA,"Scrophulariales",NA,"Paraná","Rio Capivari (mun. Campina Grande do Sul).",NA,NA,NA,"Nees",NA,"US02872434_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"611","2020-09-12 05:00:02-03","US","US","3433570","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","R. Vanni, B. Marazzi, M. Lopez & S. Ferrucci","4588","South America","Argentina",NA,NA,NA,"US02872541","2001","2","26",NA,"Scrophulariales",NA,"Misiones","Dep. Concepción. Concepción de la Sierra, 2 Km W hacia Apóstoles.",NA,NA,NA,"Nees",NA,"US02872541_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"612","2020-09-12 05:00:02-03","US","US","2740456","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","L. Dombrowski","4599","South America","Brazil",NA,NA,NA,"US02872437",NA,NA,NA,NA,"Scrophulariales",NA,"Paraná","Araucaria. Beira do rio.",NA,NA,NA,"Nees",NA,"US02872437_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"613","2020-09-12 05:00:02-03","US","US","2641328","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas, L. Mroginski & A. Fernández","19029","South America - Neotropics","Bolivia",NA,NA,NA,"US02872256","1971","5","20",NA,"Scrophulariales",NA,"Tarija","Dep. Tarija. Ruta Tarija - Villa Montes, Entre Ríos.","1450",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"614","2020-09-12 05:00:02-03","US","US","2732555","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Schinini, M. M. Arbo, J. M. Gonzalez, A. Ishikawa & S. Tressens","8438","South America","Argentina",NA,NA,NA,"US02872401","1974","3","8",NA,"Scrophulariales",NA,"Corrientes","Prov. Corrientes, Dep. San Miguel. Loreto.",NA,NA,NA,"Nees",NA,"US02872401_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"615","2020-09-12 05:00:02-03","US","US","1574436","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. L. Cabrera","2076","South America","Argentina",NA,NA,NA,"US02872443","1932","3","19",NA,"Scrophulariales",NA,"Buenos Aires","Provincia de Buenos Aires (Republica Argentina). Ribera del Rio de La Plata: Isla Santiago.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"616","2020-09-12 05:00:02-03","US","US","2775643","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. G. Schulz","17977","South America","Argentina",NA,NA,NA,"US02872449","1972","1","26",NA,"Scrophulariales",NA,"Formosa","Prov. Formosa, dep. Patiño. Nuevo Porteño.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"617","2020-09-12 05:00:02-03","US","US","2459154","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Berro","2404","South America","Uruguay",NA,NA,NA,"US02872372","1908","2","19",NA,"Scrophulariales",NA,"Soriano","Mercedes. Depto. Soriano.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"618","2020-09-12 05:00:02-03","US","US","3367178","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","D. C. Wasshausen, C. Cristobal & V. Marunak","1997","South America","Argentina",NA,NA,NA,"US02872473","1993","9","26",NA,"Scrophulariales",NA,"Corrientes","Dept. Corrientes, Depto. Ituzaingo. Ruta # 12, Estancia Santa Ana Nu, 10 km W of Villa Olivari.","50",NA,NA,"Nees",NA,"US02872473_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"619","2020-09-12 05:00:02-03","US","US","1778925","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","B. Rosengurtt","B599","South America","Uruguay",NA,NA,NA,"US02872374","1936","11","25",NA,"Scrophulariales",NA,"Flores","Rio Yí y arroyo Matanzas.",NA,NA,NA,"Nees",NA,"US02872374_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"620","2020-09-12 05:00:02-03","US","US","3460034","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. Hatschbach, A. C. Cervi & E. Barbosa","72698","South America","Brazil",NA,NA,NA,"US02872338","2001","11","14",NA,"Scrophulariales",NA,"Santa Catarina","Cabo Santa Marta (Mun. Laguna).","3","5",NA,"Nees",NA,"US02872338_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"621","2020-09-12 05:00:02-03","US","US","3323616","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","I. Vargas C. & L. Vargas","1067","South America - Neotropics","Bolivia",NA,NA,NA,"US02872268","1991","8","5",NA,"Scrophulariales",NA,"Santa Cruz","Prov. Vallegrande. Huasacañada, 5 Km al S de la ciudad de Vallegrande.","2050",NA,NA,"Nees",NA,NA,"-64.0967","-18.525",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"622","2020-09-12 05:00:02-03","US","US","1691666","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Job","490","South America","Argentina",NA,NA,NA,"US02872388","1936","1",NA,NA,"Scrophulariales",NA,"Cordoba","Provincia de Cordoba. Republica Argentina. La Falda: Rio Grande.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"623","2020-09-12 05:00:02-03","US","US","2727635","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas, A. Schinini & J. M. Gonzalez","28330","South America","Argentina",NA,NA,NA,"US02872446","1975","5","7",NA,"Scrophulariales",NA,"Salta","Prov. Salta, dep. Chicoana. Chicoana, Los Los.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"624","2020-09-12 05:00:02-03","US","US","3377822","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","8674","South America - Neotropics","Bolivia",NA,NA,NA,"US02872286",NA,NA,NA,NA,"Scrophulariales",NA,"Santa Cruz","La Yunga above Mairana (Amboro Park).","2300",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"625","2020-09-12 05:00:02-03","US","US","1877233","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","T. Stuckert","13675","South America","Argentina",NA,NA,NA,"US02872547","1904","1","24",NA,"Scrophulariales",NA,"Cordoba","Cordoba: Estancia La Madero, Villamonte. Dep. Rio I.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"626","2020-09-12 05:00:02-03","US","US","3327159","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Kessler, J. Gonzales, K. Bach & S. Hohnwald","4601","South America - Neotropics","Bolivia",NA,NA,NA,"US02872210","1995","6","17",NA,"Scrophulariales",NA,"Cochabamba","Depto. Cochabamba, Prov. Narciso Campero Leyes, 12 Km al NW de Novillero a Santiago.","2500",NA,NA,"Nees",NA,NA,"-65.27","-18.28",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"627","2020-09-12 05:00:02-03","US","US","2120449","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","I. Morel","1824","South America","Argentina",NA,NA,NA,"US02872393","1946","12","20",NA,"Scrophulariales",NA,"Formosa","Gob. Formosa. Dep. Pilcomayo. Loma Porá.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"628","2020-09-12 05:00:02-03","US","US","1515144","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Venturi","9065","South America","Argentina",NA,NA,NA,"US02872506","1929","5","15",NA,"Scrophulariales",NA,"Tucuman","Provincia de Tucumán, (R.A.). Departamento Famaillá. Quebrada de Lules.","550",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"629","2020-09-12 05:00:02-03","US","US","1545045","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Venturi","5010","South America","Argentina",NA,NA,NA,"US02872555","1927","5","10",NA,"Scrophulariales",NA,"Tucuman","Provincia de Tucumán, (R.A.). Departamento Capital. Río Sali.","450",NA,NA,"Nees",NA,"US02872555_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"630","2020-09-12 05:00:02-03","US","US","3372115","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","9999","South America - Neotropics","Bolivia",NA,NA,NA,"US02872281",NA,NA,NA,NA,"Scrophulariales",NA,"Santa Cruz","C 5 km from Ascencion de los Guayaros towards Perseverancía.","300",NA,NA,"Nees",NA,"US02872281_01","-63.18","-15.83",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"631","2020-09-12 05:00:02-03","US","US","2770209","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. G. Schulz","16943","South America","Argentina",NA,NA,NA,"US02872442","1969","5","8",NA,"Scrophulariales",NA,"Formosa","Prov. Formosa, dep. Patiño. Bartolomé de las Casas, al N del río Pilagá.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"632","2020-09-12 05:00:02-03","US","US","2120351","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas","3252","South America","Argentina",NA,NA,NA,"US02872532","1947","1","19",NA,"Scrophulariales",NA,"Buenos Aires","Campana. Provincia de Buenos Aires. Partido de Campana.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"633","2020-09-12 05:00:02-03","US","US","2905636","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Coro","1346","South America - Neotropics","Bolivia",NA,NA,NA,"US02872253","1979","5",NA,NA,"Scrophulariales",NA,"Tarija","La Victoria, cerca Tarija.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"634","2020-09-12 05:00:02-03","US","US","2798622","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Castellanos","24469","South America","Brazil",NA,NA,NA,"US02872344","1964","1","18",NA,"Scrophulariales",NA,"Rio Grande do Sul","Belém Novo.",NA,NA,NA,"Nees",NA,"US02872344_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"635","2020-09-12 05:00:02-03","US","US","1876743","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Castellano","11742","South America","Argentina",NA,NA,NA,"US02872451","1927","1","3",NA,"Scrophulariales",NA,"Buenos Aires","Republica Argentina.San Javier.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"636","2020-09-12 05:00:02-03","US","US","1545004","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Venturi","275","South America","Argentina",NA,NA,NA,"US02872552","1919","2","15",NA,"Scrophulariales",NA,"Tucuman","Provincia de Tucumán, (R.A.). Departamento Tafi. Jerba Buena.","600",NA,NA,"Nees",NA,"US02872552_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"637","2020-09-12 05:00:02-03","US","US","3206713","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Zardini & M. Velasquez","10749","South America","Paraguay",NA,NA,NA,"US02872319","1989","2","8",NA,"Scrophulariales",NA,"Caaguazu","Arroyo Yakare'í, along southern side from route 2.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"638","2020-09-12 05:00:02-03","US","US","3366791","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","D. C. Wasshausen & R. K. Brummitt","2126","South America - Neotropics","Bolivia",NA,NA,NA,"US02872241","1996","6","12",NA,"Scrophulariales",NA,"La Paz","Prov. Sud Yungas. Unduavi Valley, 0.5 km S of Puente Villa, along Rio Unduavi.","1200",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"639","2020-09-12 05:00:02-03","US","US","2732587","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Y. Saito","1306","South America","Brazil",NA,NA,NA,"US02872439","1965","3","1",NA,"Scrophulariales",NA,"Paraná","Col. Murici (mun. S. José dos Pinhaes).",NA,NA,NA,"Nees",NA,"US02872439_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"640","2020-09-12 05:00:02-03","US","US","2639551","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. E. Burkart & N. Troncoso","SI 11163","South America","Argentina",NA,NA,NA,"US02872550","1940","2","17",NA,"Scrophulariales",NA,"Jujuy","Argentina-Jujuy: Terma de Reyes.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"641","2020-09-12 05:00:02-03","US","US","3366464","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Kessler, K. Bach & I. Jimenez","12364","South America - Neotropics","Bolivia",NA,NA,NA,"US02872248","1997","11","10",NA,"Scrophulariales",NA,"Cochabamba","Depto. Cochabamba, Prov. Ayopaya, 4 Km al S de Saila Pata.","3050",NA,NA,"Nees",NA,"US02872248_01","-66.93","-16.9",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"642","2020-09-12 05:00:02-03","US","US","3388408","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Beck","22254","South America - Neotropics","Bolivia",NA,NA,NA,"US02872250","1994","9","24",NA,"Scrophulariales",NA,"La Paz","Depto. La Paz, Prov. Sud Yungas, de Chulumani 7 Km al NE.","2000",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"643","2020-09-12 05:00:02-03","US","US","2429720","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Cárdenas","5901","South America - Neotropics","Bolivia",NA,NA,NA,"US02872266",NA,NA,NA,NA,"Scrophulariales",NA,NA,"Rio Llullucha, Vallegrande.","2000",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"644","2020-09-12 05:00:02-03","US","US","2120605","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Villa","513","South America","Argentina",NA,NA,NA,"US02872538","1945","9","9",NA,"Scrophulariales",NA,"Tucuman","Provincia Tucumán. Dep. Famaillá. Quebrada de Lules.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"645","2020-09-12 05:00:02-03","US","US","2703465","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas, C. L. Cristóbal & C. Quarin","22937","South America","Brazil",NA,NA,NA,"US02872414","1973","1","25",NA,"Scrophulariales",NA,"Rio Grande do Sul","Estado: Río Grande do Sul. Pelotas IPEAS.",NA,NA,NA,"Nees",NA,"US02872414_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"646","2020-09-12 05:00:02-03","US","US","3367173","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","D. C. Wasshausen, C. Cristobal & V. Marunak","2002","South America","Argentina",NA,NA,NA,"US02872472","1993","9","26",NA,"Scrophulariales",NA,"Corrientes","Dept. Corrientes, Depto. Ituzaingo. Ruta # 12, Estancia Santa Ana Nu, 10 km W of Villa Olivari.","50",NA,NA,"Nees",NA,"US02872472_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"647","2020-09-12 05:00:02-03","US","US","3372114","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","9685","South America - Neotropics","Bolivia",NA,NA,NA,"US02872206",NA,NA,NA,NA,"Scrophulariales",NA,"Chuquisaca","C 12 km East of Monteagudo towards Camiri.","1300",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"648","2020-09-12 05:00:02-03","US","US","1877180","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Bailetti, --","111","South America","Argentina",NA,NA,NA,"US02872516","1918","1",NA,NA,"Scrophulariales",NA,"Tucuman","Tucumán. Dep. Burroyacu - Cerro del campo.","2500",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"649","2020-09-12 05:00:02-03","US","US","2120245","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","B. Balegno","981","South America","Argentina",NA,NA,NA,"US02872470","1946","12","8",NA,"Scrophulariales",NA,"Cordoba","Provincia Cordoba. Dep. San Justo. El Tío.",NA,NA,NA,"Nees",NA,"US02872470_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"650","2020-09-12 05:00:02-03","US","US","2770200","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. G. Schulz","2585","South America","Argentina",NA,NA,NA,"US02872448","1938","2","17",NA,"Scrophulariales",NA,"Chaco","Prov. Chaco, dep. 1° de Mayo. Colonia San Miguel.","1","2",NA,"Nees",NA,"US02872448_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"651","2020-09-12 05:00:02-03","US","US","2144737","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","L. Smith & R. Reitz","5844","South America","Brazil",NA,NA,NA,"US02872407","1952","2","26",NA,"Scrophulariales",NA,"Rio Grande do Sul","Mun. Tôrres: brushy campo, Campo Bonito.","10",NA,NA,"Nees",NA,"US02872407_01","-49.83","-29.3",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"652","2020-09-12 05:00:02-03","US","US","2770201","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. G. Schulz","15631","South America","Argentina",NA,NA,NA,"US02872445","1966","8","2",NA,"Scrophulariales",NA,"Chaco","Prov. Chaco, dep. Maipú. Ruinas del Km. 75, ruta 95 (a 75 km. N de Pres. R.S. Peña).",NA,NA,NA,"Nees",NA,"US02872445_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"653","2020-09-12 05:00:02-03","US","US","3372107","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","10048","South America - Neotropics","Bolivia",NA,NA,NA,"US02872282",NA,NA,NA,NA,"Scrophulariales",NA,"Santa Cruz","Nuflo de Chavez. Between Perseverancia and El Arroyan, Reserva Rios Blanco y Negro.","300",NA,NA,"Nees",NA,NA,"-63.63","-14.72",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
