"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"46","2019-10-09 11:21:18-03","UFBA","ALCB","52100","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M","Silva, JM; Abe, LM; Silva, JM","2197","1997","11","11","Brasil","Paraná","Tunas","Estrada para o Parque Lauráceas, Chacara Paraíso",NA,NA,NA,NA,NA,NA,"Ca. 12 m de altura. Flor alva.","ALCB058579",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2011","09",NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:21:18-03","UFBA","ALCB","026071","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Lima, L","Guedes, ML","s/n","1993","08","13","Brasil","Bahia","Cairu",NA,"-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,"Arbusto de ca. 3 m de altura, folhas coriáceas, discolores.","ALCB058560",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"24756","auto","2014","09","26",NA,NA,NA,NA,NA
"48","2019-10-09 11:21:18-03","UFBA","ALCB","60403","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M","Hatschbach, G; Silva, JM","61562","1995","01","16","Brasil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,"1100","1100","20 m.","ALCB058578",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"15909","auto","2001",NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:21:18-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M","Hatschbach, G; Silva, JM","61562","1995","01","16","Brasil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,"1100","1100","20 m.",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"15909","auto","2001",NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1451031","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Lucas E","Harley RM; Mayo SJ; Storr RM; Santos TS dos; Pinheiro RS",NA,"1977","02","02","Brazil","Bahia",NA,"5 km SE of Maraú at the junction with the new road North to Ponta do Mutá.","-39","-14.133333","-39.0","-14.133333",NA,NA,"Mixed restinga vegetation on sand, with high forest, low trees and shrubs, and sedge meadow with open wet areas on white sand. This plant in scrub in low restinga.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451031 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451031","NL-U1451031",NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0248176",NA,NA,NA
"51","2020-02-08 10:06:42-03","NBC","NL-BOTANY","L.2521837","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Martius CFP von",NA,NA,NA,NA,"Brazil",NA,NA,"M. Carcorado.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2521837 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2521837","NL-L2521837",NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 10:06:42-03","NBC","NL-BOTANY","L.2521838","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Martius CFP von",NA,NA,NA,NA,"Brazil",NA,NA,"M. Carcorado.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2521838 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2521838","NL-L2521838",NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1450932","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","Berg","Nic Lughadha EM","Nic Lughadha EM; et al.",NA,"1991","12","19","Brazil","Bahia",NA,"Bahia. Mun. AbaÝra: Bem Querer.","-41.883333","-13.266667","-41.883333","-13.266667",NA,NA,"Em beira de mata ciliar, ao sol.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450932 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450932","NL-U1450932",NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0180460",NA,NA,NA
"54","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1450929","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","Berg",NA,"Lindeman JC; Haas JH de",NA,"1966","01","09","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450929 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450929","NL-U1450929",NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0082933",NA,NA,NA
"55","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1450930","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","Berg",NA,"Hatschbach GG",NA,"1968","11","05","Brazil",NA,NA,"Col. Floresta (mun. Morretes) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450930 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450930","NL-U1450930",NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U 0005080","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","Berg","McVaugh R","Riedel L",NA,NA,NA,NA,"Brazil",NA,NA,"Serra Estrella",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005080 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0005080","NL-U0005080","isotype","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","67705 B",NA,NA,NA
"57","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U 0285045","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","Berg",NA,"Lindeman JC; Haas JH de",NA,"1966","01","09","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285045 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285045",NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12492",NA,NA,NA
"58","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1450931","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","Berg",NA,"Lindeman JC; Haas JH de",NA,"1967","02","03","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450931 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450931","NL-U1450931",NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0018192",NA,NA,NA
"59","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1450933","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","Berg",NA,"Klein RM",NA,"1957","01","26","Brazil",NA,NA,"Santa Catarina, Araçaceiro, Horto Florestal I.N.P., Ibirama, Mata, Árvore.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450933 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450933","NL-U1450933",NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1450934","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","Berg",NA,"Klein RM",NA,"1949","11","10","Brazil",NA,NA,"Santa Catarina, Araçaceiro, Mata da Azambuja, Brusque, Mata, Árvore.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450934 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450934","NL-U1450934",NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 10:06:42-03","NBC","NL-BOTANY","L.2521785","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora brachybotrys",NA,NA,"Klein RM",NA,"1955","06","10","Brazil",NA,NA,"Plantas de Santa Catarina. Morro da Ressacada, Itajai.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2521785 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2521785","NL-L2521785",NA,"Southern America",NA,NA,NA,"Myrtales","brachybotrys",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 10:06:42-03","NBC","NL-BOTANY","L.1073211","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora",NA,NA,"Reitz R; Klein RM",NA,"1958","10","18","Brazil","Santa Catarina",NA,"Plantas de Santa Catarina. Matador, Rio do Sul.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1073211 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1073211","NL-L1073211",NA,"Southern America",NA,NA,NA,"Myrtales","parviflora",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0054617 | Uw 6943",NA,NA,NA
"63","2020-02-08 10:06:42-03","NBC","NL-BOTANY","L.1073212","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora",NA,NA,"Reitz R; Klein RM",NA,"1958","10","18","Brazil","Santa Catarina",NA,"Plantas de Santa Catarina. Matador, Rio do Sul.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1073212 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1073212","NL-L1073212",NA,"Southern America",NA,NA,NA,"Myrtales","parviflora",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6943",NA,NA,NA
"64","2020-02-08 10:06:42-03","NBC","NL-BOTANY","L.2521784","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora",NA,NA,"Reitz R; Klein RM",NA,"1958","10","18","Brazil","Santa Catarina",NA,"Plantas de Santa Catarina. Matador, Rio do Sul.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2521784 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2521784","NL-L2521784",NA,"Southern America",NA,NA,NA,"Myrtales","parviflora",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U 0054618","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora",NA,NA,"Reitz R; Klein RM",NA,"1958","10","18","Brazil","Santa Catarina",NA,"Plantas de Santa Catarina. Matador, Rio do Sul.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200054618 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0054618",NA,NA,"Southern America",NA,NA,NA,"Myrtales","parviflora",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 6943",NA,NA,NA
"66","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U 0294283","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora",NA,NA,"Reitz R; Klein RM",NA,"1958","10","18","Brazil","Santa Catarina",NA,"Plantas de Santa Catarina. Matador, Rio do Sul.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294283 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0294283",NA,NA,"Southern America",NA,NA,NA,"Myrtales","parviflora",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6943",NA,NA,NA
"67","2020-02-08 10:06:42-03","NBC","NL-BOTANY","U.1450928","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora",NA,NA,"Reitz R; Klein RM",NA,"1958","10","18","Brazil","Santa Catarina",NA,"Plantas de Santa Catarina. Matador, Rio do Sul.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450928 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1450928","NL-U1450928",NA,"Southern America",NA,NA,NA,"Myrtales","parviflora",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 10:06:42-03","NBC","NL-BOTANY","WAG.1116027","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora parviflora",NA,NA,"Hatschbach GG",NA,"1974","11","20","Brazil",NA,NA,"Picada Praia Deserta-Rio Paciencia (mun. Guaraqueçaba) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1116027 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1116027","NL-WAG1116027",NA,"Southern America",NA,NA,NA,"Myrtales","parviflora",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-11-04 11:14:42-03","ESALQ","ESA","81777","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Kuntz, J.","Stehmann, J.R. et al.","3032.0","2002","03","24","Brasil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"ESA081777",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"28215","auto","2011",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:14:42-03","ESALQ","ESA","82837","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Kuntz, J.","Forzza, R.C. et al.","2195.0","2002","06","15","Brasil","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,"ESA082837",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"11991","auto","2011",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:14:42-03","ESALQ","ESA","67316","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Matsumoto, K.","Krieger, L.",NA,"1970","09","05","Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,NA,"ESA067316",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"20620","auto","2011",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:42-03","ESALQ","ESA","39657","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Matsumoto, K.","Lombardi, J.A.","1555.0","1997","01","25","Brasil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"ESA039657",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"28215","auto","2011",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:42-03","ESALQ","ESA","128852","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata",NA,"Meireles, L.","Colletta, G.D.","1220.0","2013","06","15","Brasil","São Paulo","Ilhabela","Trilha de Castelhanos,trilha da Água Branca","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"Árvore, 5m, frutos verdes","ESA128852",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23719","auto","2013",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:42-03","ESALQ","ESA","92730","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Gomes, M.P.","Ivanauskas, N.M. et al.","5071.0","2004","01","29","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA092730","ESA092730",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:42-03","ESALQ","ESA","34969","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora",NA,NA,"Jarenkow, J.A.","2187.0","1992","11","16","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ESA034969",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:42-03","ESALQ","ESA","72400","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg",NA,"Lombardi, J. A. et al.","3936.0","2000","06","07","Brasil","Minas Gerais","Marliérea",NA,NA,NA,NA,NA,NA,NA,NA,"ESA072400",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:14:42-03","ESALQ","ESA","52549","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O. Berg","Nic Lughadha, E.","Lughadha, E.N. et al.",NA,"1991","12","19","Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"ESA052549","ESA052549",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"26531","auto","1998",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:14:42-03","ESALQ","ESA","71972","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","Berg",NA,"Hatschbach, G.","19279.0","1968","06","30","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"ESA071972","ESA071972",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:14:42-03","ESALQ","ESA","87840","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg",NA,"Lucas, E.J. et al.","151.0","2003","10","30","Brasil","Paraná","Bocaiuva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"ESA087840","ESA087840",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:14:42-03","ESALQ","ESA","40091","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora",NA,NA,"Ziller, S.R. et al.","773.0","1995","04","05","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"ESA040091",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:14:42-03","ESALQ","ESA","16068","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora",NA,NA,"Oliveira, P.I.","681.0","1982","10","15","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"ESA016068",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:14:42-03","ESALQ","ESA","104495","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora",NA,"Aguiar, O.T.","Aguiar, O.T.","1122.0","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104495",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27904","auto","2002","03","17",NA,NA,NA,NA,NA
"83","2020-11-04 11:14:50-03","ESALQ","ESA","123657","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. excoriata","Myrcia cf. excoriata","(Mart.) E.Lucas & C.E.Wilson","Sant'ana, G.Z.","Colletta, G.D. ; Souza, V.C.","1045.0","2013","04","30","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), Trilha da Serraria.","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 8m","ESA123657",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"41034","auto","2018","04","17",NA,NA,NA,NA,NA
"84","2020-11-04 11:14:50-03","ESALQ","ESA","128436","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. excoriata","Myrcia cf. excoriata",NA,NA,"Polisel, R.T.","1106.0","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.315","-24.024","-47.315","-24.024","516","516","Planta jovem de 1,5 m de altura.","ESA128436",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:14:50-03","ESALQ","ESA","128488","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. excoriata","Myrcia cf. excoriata","(Mart.) E.Lucas & C.E.Wilson","Sant'ana, G.Z.","Virillo, C.B.","229.0","2013","04","03","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE Barra. Floresta Ombrófila Densa com trechos degradados e conservados","-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"ESA128488",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"41034","auto","2018","04","17",NA,NA,NA,NA,NA
"86","2021-03-31 13:40:33-03","MN","R","231409","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M.","Oliveira, J.A.; Monteiro, D.; Souza, F.S.; Mezzonato, A.C. & Ribeiro, J.H.C.","13","2008","10","25","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Herbário Leopoldo Krieger - CESJ: 52330","R010032221",NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto","2010","07",NA,NA,NA,NA,NA,NA
"87","2021-03-31 13:40:33-03","MN","R","231155","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Antunes, K. 40; Júnior, A.J.F.; Valente, A.M.S.; Matozinhos, C.; Assis, L.C.S.; Ferreira, M.A.S.G.; Nobre, P.H. & Salimena, F.R.G.",NA,"2004","02","24","Brasil","Minas Gerais","Rio Preto",NA,"-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Universidade Federal de Juiz de Fora. Herbário CESJ: 41826","R010032378",NA,NA,NA,NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-12 01:35:56-03","UFPI","TEPB","9914","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora",NA,NA,"R. Ribeiro","1185","1987","10","19","Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista, Morro Queimado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Casca com manchas liquênicos, estames alvos botões amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
