"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"341","2008-05-27 22:02:00-03","MO","MOBOT","1812122","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R.Scalon (K)","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11444","1976","3","27","South America","Brazil","Minas Gerais",NA,"Ca. 19 km S of the intersection of Highways BR-116 & BR-262, just N of the village of São João do Manhuaçu.",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1184",NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","2931408","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","Clarence D. Johnson","Johnson 2536-822","1982","7","28","South America","Brazil",NA,NA,"7 km N of Itatiaia, Río de Janeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-02-19 04:30:00-03","MO","MOBOT","2931825","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","C.F.P. Martius","Martius 1102","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2014-08-23 05:35:00-03","MO","MOBOT","2931899","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22306","1969","1","20","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Cerrado. Ravine with steep rocky walls, ca. 20km S.W. od Diamantina.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2014-08-23 05:35:00-03","MO","MOBOT","2932291","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 28076","1970","3","22","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Gallery. Cerrado, gallery, campo, ca. 10km N. of São João da Chapada, road to Inhaí, MG.",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2009-07-31 17:15:00-03","MO","MOBOT","2932965","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20785","1968","2","24","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Locally frequent. Disturbed slope forest, and adjacent rocky campo, Serra do Espinhaço at Lapinha, ca. 19km N. of Sêrro on road (MG 2) to Diamantina,",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2009-10-24 06:14:00-02","MO","MOBOT","2933220","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum",NA,"O.R. Scalon","Ezechias P. Heringer|George Eiten","Heringer 15016","1975","9","17","South America","Brazil","Minas Gerais",NA,"Município de Marlièria: Parque Estadual Do io Doce. Native evergreen broadleaf forest area. Very deep light tan sandy clay. On peninsula at Lake Helvécio. Near hotel. Low secondary forest (regrown after destruction of original virgin forest by fire 10 years previously). (Foliage has appearence of Dimorphandra mollis.) 17 Sept 1975 (end of dry season)","-42.6","-19.76666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-06-22 14:18:07-03","UNESP-IBILCE","SJRP","33312","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2359.0","2009","02","14","América do Sul","Brasil","São Paulo","Barretos (G7)","Fazenda Vista Bonita","-48.8225","-20.48472222",NA,NA,NA,"Árvore, 7m, botão esverdeado, flor roxa. Biota",NA,NA,NA,NA,"-48.82250000","-20.48472222",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"349","2020-06-22 14:18:07-03","UNESP-IBILCE","SJRP","33313","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2360.0","2009","01","10","América do Sul","Brasil","São Paulo","Palestina (P5)","Fazenda Boa Vista","-49.50027778","-20.28833333",NA,NA,NA,"Árvore, 5m, botão e flor creme. Biota",NA,NA,NA,NA,"-49.50027778","-20.28833333",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"350","2020-06-22 14:18:07-03","UNESP-IBILCE","SJRP","33303","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2358.0","2007","10","19","América do Sul","Brasil","São Paulo","União Paulista (G4)","Fazenda Boa Vista","-49.92611111","-20.92111111",NA,NA,NA,"Árvore, 4m, fruto maduro marrom. Biota",NA,NA,NA,NA,"-49.92611111","-20.92111111",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"351","2020-06-22 14:18:07-03","UNESP-IBILCE","SJRP","05178","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Guimarães, P.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Itirapina","cerrado","-47.8199996948242","-22.25",NA,NA,NA,"Árvore 4 m, foliólulos com 1 a 1,5 cm, tronco de casca rugosa.;",NA,NA,"22843","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"352","2020-06-22 14:18:07-03","UNESP-IBILCE","SJRP","29966","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Marcondelli, A.C.B.",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Prata","Parque Florestal Buriti dos Bois","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,NA,NA,"56565","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"353","2020-06-22 14:18:07-03","UNESP-IBILCE","SJRP","29946","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Marcondelli, A.C.B.",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Prata","Parque Florestal Jussara de Minas","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,NA,NA,"56565","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"354","2020-09-08 15:06:56-03","UNIOESTE","UNOP","5347","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Damasceno-Junior, G.A.","Damasceno Jr, G.A.; Guglieri, A.; Caporal, F.J.M.; Alves, F.M.; Bertazzoni, E.C.; Guglieri, A.; Caporal, F.J.M.; Alves, F.M.; Bertazzoni, E.C.","4615","2006","12","12",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Campo grande","-54.404139","-20.680444","595","595",NA,"Mancha de Cerrado rala e aberta. Solo arenoso. Relevo plano ondulado.",NA,NA,NA,NA,"-54.404139","-20.680444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-08-31 09:15:14-03","INPA","INPA","221923","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Luchiari, C","286","1994","02","08",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"INPA0221923","INPA0221923 INPA0221923_e INPA0221923_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","31281",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"C. Luchiari; et al","283","1994","02","08",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.284722","-22.543333",NA,NA,NA,NA,"MBML031281","MBML031281",NA,NA,"42W17'5","22S32'36",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","31286",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","H. C. de Lima/1993","C. Luchiari; et al","75","1993","10","21",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.284722","-22.543333",NA,NA,NA,NA,"MBML031286","MBML031286",NA,NA,"42W17'5","22S32'36",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-07-10 09:47:01-03","MBML","MBML-HERBARIO","44453",NA,"Plantae",NA,NA,"Leguminosae Mimosoideae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","H.C. de Lima/1997","J. M. A. Braga; et al","4322","1997","08","05",NA,"Brasil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras, trilha ao redor do lago da barragem","-43.25","-22.525833","50","50",NA,"Mata alterada densa no sope do morrote. Árvore ca 15m alt., flores verdes, estames com filete alvo e antera roxa. Frutos imaturos verdes e tortuosos","MBML044453","MBML044453",NA,NA,"43W14'60","22S31'33",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2017-11-24 14:10:58-02","UFLA","ESAL","13021","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,"arvoreta; 8,5; ;; floresta",NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-02-19 08:13:15-03","UFG","UFG","41360","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Hashimoto, M.Y.","Hashimoto, M.Y.; et al.","2610","2009","06","24",NA,"Brasil","Goiás","Rio Quente",NA,"-48.755","-17.784167",NA,NA,NA,NA,"UFG0041360",NA,NA,NA,"-48.755","-17.784167","2009","07","04",NA,NA,NA,NA,NA,NA
"361","2020-04-28 12:33:29-03","UFG","UFG","42641","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Ferreira, H.D.","Hashimoto, M.Y.; et al.","2797","2009","09","03",NA,"Brasil","Mato Grosso","Alto Araguaia",NA,"-53.2175","-17.301944",NA,NA,NA,NA,"UFG0042641",NA,NA,NA,"-53.2175","-17.301944","2009","09","18",NA,NA,NA,NA,NA,NA
"362","2020-02-19 08:13:15-03","UFG","UFG","41508","S","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Ferreira, H.D.","Ferreira, H.D.","4787","2009","07","18",NA,"Brasil","Goiás","Vianópolis",NA,"-48.5163993835449","-16.7418994903564",NA,NA,NA,NA,"UFG0041508","UFG0041508","43219","auto",NA,NA,"2009","07","18",NA,NA,NA,NA,NA,NA
"363","2019-06-10 10:10:46-03","FZB-BH","BHZB","5368","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum",NA,"P.L. Viana","Mendonça, M.P. et al.",NA,"2003","10","07",NA,"Brasil","MG","Nova Lima","Capão Xavier","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,"2005","04","05",NA,NA,NA,NA,NA,NA
"364","2019-06-10 10:10:46-03","FZB-BH","BHZB","2481","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum",NA,NA,"Ordones, J. et al.","36","2000","04","01",NA,"Brasil","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-06-10 10:10:46-03","FZB-BH","BHZB","2698","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum",NA,NA,"Ordones, J. et al.","181","2000","06","10",NA,"Brasil","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-06-10 10:10:46-03","FZB-BH","BHZB","1582","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum",NA,NA,"Soares, M.E.",NA,"1992","03","26",NA,"Brasil","MG","Rio Paraíso","Forquilha do Rio Paraíso, Córrego Santa Rita",NA,NA,NA,NA,NA,"A casca do caule é usado na forma de garrafada juntamente com curamadre, agoniada e rosa vermelha para inflamação do útero, ovário, tumores e hemmorragia. Entrevistado: Margarida M.Doação: Fund. Biodivesitas nº 392. <ll>dwc_commonname:</ll> Nogueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-11-18 11:40:13-03","UERJ","HRJ","12076","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","M.F. Castilhori","M.F. Castilhori; L.P.G. Rosa","996","2013","08","00",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00012918",NA,"32988","auto",NA,NA,"2013","08","15",NA,NA,NA,NA,NA,NA
"368","2020-11-18 11:40:13-03","UERJ","HRJ","12075","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","M.F. Castilhori","M.F. Castilhori; L.P.G. Rosa","1001","2013","08","00",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00012919",NA,"32988","auto",NA,NA,"2013","08","15",NA,NA,NA,NA,NA,NA
"369","2020-11-18 11:40:13-03","UERJ","HRJ","12323","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"L. P. G. Rosa; W. Silva, D. Paiva, L. Barbalioli","s.n.","2012","06","14",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","554","554",NA,NA,"HRJ00012917",NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-09-12 05:00:02-03","US","US","2643218","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"H. S. Irwin & T. R. Soderstrom","7540","1964","10","29","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Serra do Caiapó. Burned-over cerrado, ca 60km S of Caiaponia on road to Jataí","-51.78","-17.2","800","1000",NA,NA,"US02210361","US02210361_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"371","2020-09-12 05:00:02-03","US","US","2747039","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","9669","1973","5","4","South America - Neotropics","Brazil","Mato Grosso",NA,"The Planalto do Brasil, Ca 35 km (straight line) ENE of Barra do Garças; hillside cerrado",NA,NA,"500",NA,NA,NA,"US02210366","US02210366_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"372","2020-09-12 05:00:02-03","US","US","2747038","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","9534","1973","5","1","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Serra do Caiapó, Ca. 16 km (straight line) S of Caiapônia; forest traversed by stream and adjacent cerrado",NA,NA,"800",NA,NA,NA,"US02210365","US02210365_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"373","2020-09-12 05:00:02-03","US","US","2643225","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","16700","1966","6","7","South America - Neotropics","Brazil","Mato Grosso",NA,"The Planalto do Brasil, Drainage of the upper Rio Araguaia, Cerrado, soil ''cascalho'', ca 2 km N.E. of Xavantina, Mato Grosso",NA,NA,"400",NA,NA,NA,"US02210372","US02210372_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"374","2020-09-12 05:00:02-03","US","US","2322788","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"J. G. Kuhlmann","1557","1934","11","24","South America - Neotropics","Brazil","Minas Gerais",NA,"Esa - Viçosa",NA,NA,NA,NA,NA,NA,"US02210377","US02210377_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"375","2020-09-12 05:00:02-03","US","US","102499","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"J. C. B. Mutis","3637","1783",NA,NA,"South America - Neotropics","Colombia",NA,NA,"Vice-Regni Novae-Granatae",NA,NA,NA,NA,NA,NA,"US02210373","US02210373_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"376","2020-09-12 05:00:02-03","US","US","2755115","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","9534","1973","5","1","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil,Serra do Caiapó, Ca. 16 km (straight line) S of Caiapônia; forest traversed by stream and adjacent cerrado",NA,NA,"800",NA,NA,NA,"US02210367","US02210367_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"377","2020-09-12 05:00:02-03","US","US","2643220","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","16872","1966","6","10","South America - Neotropics","Brazil","Mato Grosso",NA,"The Planalto do Brasil, Drainage of the upper Rio Araguaia, Sandy cerrado, ca 15 km S of Xavantina, Mato Grosso",NA,NA,"400",NA,NA,NA,"US02210370","US02210370_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"378","2020-09-12 05:00:02-03","US","US","2984289","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"E. P. Heringer & G. Eiten","15016","1975","9","17","South America - Neotropics","Brazil","Minas Gerais",NA,"Município de Marliéria: Parque Estadual Do Rio Doce. Native evergreen broadleaf forest area. On peninsula at Lake Helvécio. Near hotel","-42.6","-19.77","450",NA,NA,NA,"US02210374","US02210374_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US","3232869","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"G. Hatschbach & V. Nicolack","52955","1989","5","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Lves (mun. Congonhas do Norte)",NA,NA,"1000",NA,NA,NA,"US02210375","US02210375_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US","2958165","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"E. P. Heringer","16666","1977","1","4","South America - Neotropics","Brazil","Goiás",NA,"Caldas Nova, GO. Cerrado arborizado densamente, mesmo assim ainda sujeito a fogo periódico",NA,NA,NA,NA,NA,NA,"US02210376","US02210376_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US","2958168","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"E. P. Heringer","17813","1980","5","14","South America - Neotropics","Brazil","Goiás",NA,"Mun de Caldas Novas, GO, (Termas do Rio Quente), solo arenoss escarpado da serra",NA,NA,NA,NA,NA,NA,"US02210371","US02210371_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"382","2020-09-12 05:00:02-03","US","US","2646053","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"E. P. Heringer","8370/1064",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal",NA,"Hôrto do Guará. Cerrado",NA,NA,"4",NA,NA,NA,"US02210362","US02210362_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"383","2020-09-12 05:00:02-03","US","US","2643221","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17787","1966","6","26","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Serra Do Caiapó. Cerrado, ca 40 km S of Caiapônia",NA,NA,"950",NA,NA,NA,"US02210369","US02210369_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"384","2020-09-12 05:00:02-03","US","US","2785125","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"E. P. Heringer & G. Eiten","14224","1974","12","23","South America - Neotropics","Brazil","Goiás",NA,"Município de Caldas Novas: ca 10 km due NW city of Caldas Novas. Several km N of N edge of serra de Caldas, along dirt road 100-300m south of Morrinho-Caldas Novas highway","-48.7","-17.72",NA,NA,NA,NA,"US02210368","US02210368_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"385","2020-09-12 05:00:02-03","US","US","2688011","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"G. Eiten & L. T. Eiten","9474","1969","11","21","South America - Neotropics","Brazil","Mato Grosso",NA,"Munic'pio de barra do Garças: 70 km north of Xavantina (4 km north of crossing of Córrego Beiracaia)","-52.17","-14.18",NA,NA,NA,NA,"US02210364","US02210364_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"386","2020-09-12 05:00:02-03","US","US","2195934","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"A. Macedo","528","1946","12","14","South America","Brazil",NA,NA,"Pequena arvore do cerrado, Brancas, Municipio [illegible text]",NA,NA,NA,NA,NA,NA,"US02210363","US02210363_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
