"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"1139","2015-03-07 09:06:05-03","F","FMNH-SEEDPLANTS","V0177198F","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177198F","Spermatophyta",NA,"americana",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0177198F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1140","2015-03-07 09:06:05-03","F","FMNH-SEEDPLANTS","V0177199F","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177199F","Spermatophyta",NA,"americana",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0177199F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1141","2015-03-07 09:06:05-03","F","FMNH-SEEDPLANTS","V0177200F","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0177200F","Spermatophyta",NA,"americana",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0177200F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1142","2015-03-07 09:06:05-03","F","FMNH-SEEDPLANTS","V0177201F","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana",NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"V0177201F","Spermatophyta",NA,"americana",NA,NA,NA,NA,NA,"-55.625","4.1006","V0177201F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1143","2015-03-07 09:06:05-03","F","FMNH-SEEDPLANTS","V0177202F","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana",NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0177202F","Spermatophyta",NA,"americana",NA,NA,NA,NA,NA,"-72.8667","3.8811","V0177202F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1144","2015-03-07 09:06:05-03","F","FMNH-SEEDPLANTS","V0177205F","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0177205F","Spermatophyta",NA,"americana",NA,NA,NA,NA,NA,"-65.9119","7.0758","V0177205F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1145","2019-06-11 12:44:22-03","F","FMNH-SEEDPLANTS","V0354776F","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","B. Maguire","1963","8","29","South America","Brazil",NA,NA,NA,"V0354776F","Spermatophyta",NA,"americana","L.","RRC ID Flag","56391","Mato Grosso",NA,NA,NA,"V0354776F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"56391",NA,NA,NA
"1146","2019-06-11 12:44:23-03","F","FMNH-SEEDPLANTS","V0354781F","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","J. A. Steyermark","1970","8","5","South America","Venezuela",NA,NA,NA,"V0354781F","Spermatophyta",NA,"americana","L.","RRC ID Flag","103642","Lara",NA,"-69.8333","10.1667","V0354781F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"103642",NA,NA,NA
"1147","2019-06-11 12:44:31-03","F","FMNH-SEEDPLANTS","V0354783F","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","R. Espina",NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0354783F","Spermatophyta",NA,"americana","L.","RRC ID Flag","65","Magdalena",NA,"-74.5","10","V0354783F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"65",NA,NA,NA
"1148","2020-04-29 16:30:17-03","UFVJM","HDJF","6128","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Silva, LS","2019","05","31","Southern America","Brasil",NA,NA,NA,"HDJF006128","Dicotyledoneae",NA,NA,"L.",NA,"17","Piauí","Fazenda Angical, próximo a Comunidade Eugenópolis.","-44.264773","-9.114112",NA,"Bom Jesus","332","332",NA,NA,NA,"-44.264773","-9.114112",NA,NA,NA,NA,NA,NA,NA,NA
"1149","2020-04-29 16:30:17-03","UFVJM","HDJF","4470","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Faria, JEQ","2016","09","06","Southern America","Brasil",NA,NA,NA,"HDJF004470","Dicotyledoneae",NA,NA,"L.","Faria, JEQ","6524","Goiás","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","-49.291944","-14.198611","HDJF004470_01","Alto Horizonte","391","391","2017","07","10","-49.291944","-14.198611",NA,NA,NA,NA,NA,NA,NA,NA
"1150","2019-01-25 15:43:42-02","IAC","IAC","45190","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","F. Barros","1990","12","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.","C.R. Bastos","1969","São Paulo","Ilha do Cardoso, Morro do Pereirinha","-47.9267","-25.0147",NA,"Cananéia",NA,NA,"1991","05","06","-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,NA,NA
"1151","2019-04-11 14:23:12-03","IAC","IAC","55530","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","M.A. Assis & A.P. Teixeira","2003","11","06",NA,"Brasil",NA,NA,"indivíduo 660",NA,NA,NA,NA,"L.","M.A. Assis","1693","São Paulo","Fazenda São José","-47.5614","-22.4114",NA,"Rio Claro",NA,NA,"2003","11","06","-47.5614","-22.4114",NA,NA,NA,NA,NA,NA,NA,NA
"1152","2019-01-25 15:43:42-02","IAC","IAC","7739","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","J.M. Vasconcellos","1944","01","20",NA,"Brasil",NA,NA,"Material não localizado no acervo. Material recebido da Escola de Agronomia do Nordeste de Areias de Baraúna/PB, do Sr. Bento Pictel em fevereiro de 1945.",NA,NA,NA,NA,"L.","B.J. Pickel","s/nº","Paraíba","Areias de Baraúnas","-36.9411","-7.1228",NA,"Areia de Baraúnas",NA,NA,"1944","01","20","-36.9411","-7.1228",NA,NA,NA,NA,NA,NA,NA,NA
"1153","2020-07-23 12:16:59-03","CEPLAC","CEPEC","41752","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","J. Arouck","1986","11","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"J. Arouck","403","Bahia","Faz. Caraiba.","-41.383333","-12.483333",NA,"MUCUGÊ",NA,NA,NA,NA,NA,"41W23'0","12S29'0",NA,NA,NA,"26/03/1987",NA,NA,NA,NA
"1154","2020-07-23 11:56:18-03","CEPLAC","CEPEC","108732","PreservedSpecimen","Plantae",NA,"Ximenia","americana","Ximenia americana","R. M. Harley","1988","12","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Sem Informação","27155","Bahia","Pico das Almas. Vertente leste. Estrada Faz. Brumadinho - Faz. Silvina.","-41.916667","-13.533333",NA,"RIO DE CONTAS","1250","1250",NA,NA,NA,"41W55'","13S32'",NA,NA,NA,NA,NA,NA,NA,NA
"1155","2020-07-23 12:16:59-03","CEPLAC","CEPEC","110819","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","A. M. Amorim","2006","01","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"M. M. M. Lopes","5530","Bahia","Estação Ecológica Raso da Catarina Estrada da Várzea com acesso à 3a. Casa da ESEC.","-38.512778","-9.551944",NA,"paulo afonso",NA,NA,NA,NA,NA,"38W30'46","9S33'7",NA,NA,NA,"28/02/2008",NA,NA,NA,NA
"1156","2020-07-23 12:16:59-03","CEPLAC","CEPEC","150920","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Oliveira, N.E.","2014","09","27",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"D. Cardoso","361","Bahia","Conglomerado BA_1327-3-7-2","-40.860278","-15.299444",NA,"RIBEIRÃO DO LARGO",NA,NA,NA,NA,NA,"40W51'37","15S17'58",NA,NA,NA,"17/1/2017",NA,NA,NA,NA
"1157","2020-07-23 12:16:59-03","CEPLAC","CEPEC","21419","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","R. M. Harley","1977","02","25",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixeira-do-brasil, Ameixa-da-bahia",NA,NA,NA,NA,NA,"R. M. Harley","19036","Bahia","Ao S cidade. Sao Inacio. Pedra da Mulher.","-42.733333","-11.116667",NA,"gentio do ouro",NA,NA,NA,NA,NA,"42W44'0","11S7'0",NA,NA,NA,"06/09/1977",NA,NA,NA,NA
"1158","2020-07-23 12:16:59-03","CEPLAC","CEPEC","32437","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","T. Plowman","1983","01","18",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Ameixa, Ameixa-da-bahia",NA,NA,NA,NA,NA,"T. Plowman","12720","Ceará","20Km SW Crato. A E BR-122. Parq. Nac. do Araripe.","-39.583333","-7.333333",NA,"crato",NA,NA,NA,NA,NA,"39W35'0","7S20'0",NA,NA,NA,NA,NA,NA,NA,NA
"1159","2020-07-23 12:16:59-03","CEPLAC","CEPEC","60936","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","J. R. Pirani","1993","02","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"J. R. Pirani","2760","Bahia","1,5Km estr. D'Ajuda/P. Seguro.","-39","-16.233333",NA,"PORTO SEGURO",NA,NA,NA,NA,NA,"39W0'0","16S14'0",NA,NA,NA,"28/02/1993",NA,NA,NA,NA
"1160","2020-07-23 12:16:59-03","CEPLAC","CEPEC","74958","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","M. L. Guedes","1996","06","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"M. M. M. Lopes","3024","Bahia","Próx. à Xique-Xique.","-42.716667","-11.1",NA,"IUIU",NA,NA,NA,NA,NA,"42W43'","11S6'",NA,NA,NA,"28/02/2008",NA,NA,NA,NA
"1161","2020-07-23 12:16:59-03","CEPLAC","CEPEC","84271","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","E. M. N. Ferraz","2000","01","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"A. Laurênio","803","Pernambuco","Borda da mata do caiador.","-35.5","-7.583333",NA,"SÃO VICENTE FÉRRER",NA,NA,NA,NA,NA,"35W30'","7S35'",NA,NA,NA,"30/12/2000",NA,NA,NA,NA
"1162","2020-07-23 12:16:59-03","CEPLAC","CEPEC","93025","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","R. M. Harley","2001","04","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"R. M. Harley","54350","Bahia","Próx. A casa nova vekha 17Km do entroncamento na BA-235 p/ Remanso, que fica 35Km depois de Casa Nova.","-40.9707984924316","-9.16193962097168",NA,"casa nova",NA,NA,NA,NA,NA,NA,NA,"116505","auto",NA,"30/05/2001",NA,NA,NA,NA
"1163","2020-07-23 12:16:59-03","CEPLAC","CEPEC","104546","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","M. T. S. Stradmann","1998","11","07",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Umbú-decutia",NA,NA,NA,NA,NA,"M. L. Guedes","1009","Bahia","Chapada Diamantina. Fazenda Caraíbas.","-41.3708000183105","-13.0052995681763",NA,"MUCUGÊ",NA,NA,NA,NA,NA,"41W24'85","13S8'98","52493","auto",NA,"30/03/2005",NA,NA,NA,NA
"1164","2020-07-23 12:16:59-03","CEPLAC","CEPEC","41731","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","J. S. de Assis","1986","10","30",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Umbu-de-cotia",NA,NA,NA,NA,NA,"J. Arouck","433","Bahia","Faz. Ibicoara.","-41.35","-12.566667",NA,"IBICOARA",NA,NA,NA,NA,NA,"41W21'0","12S34'0",NA,NA,NA,"24/04/1987",NA,NA,NA,NA
"1165","2020-07-23 12:16:59-03","CEPLAC","CEPEC","73655","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","M. M. Arbo","1997","01","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"J. G. Jardim","7479","Bahia","20Km ao S da cidade, caminho a Sto. Inácio","-42.716667","-11.016667",NA,"MARACAJÚ",NA,NA,NA,NA,NA,"42W43'","11S1'",NA,NA,NA,"30/06/2006",NA,NA,NA,NA
"1166","2020-07-23 12:16:59-03","CEPLAC","CEPEC","4168","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","R. P. Belém","1967","01","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"G. M. Barroso","2986","Bahia",NA,"-38.9967002868652","-14.2775001525879",NA,"ITACARÉ",NA,NA,NA,NA,NA,"0*0'0","0*0'0","41230","auto",NA,"01/10/1969",NA,NA,NA,NA
"1167","2020-07-23 12:16:59-03","CEPLAC","CEPEC","151900","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","A.V. Popovkin","2010","01","18",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"americana",NA,NA,"651","Bahia","Floresta do Vale do Rio do Negro, 15Km a sudeste de Entre Rios","-38.033333","-12.016667",NA,"entre rios",NA,NA,NA,NA,NA,"38W2'","12S1'",NA,NA,NA,NA,NA,NA,NA,NA
"1168","2020-07-23 12:16:59-03","CEPLAC","CEPEC","151900","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","A.V. Popovkin","2010","01","18",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"americana",NA,NA,"651","Bahia","Floresta do Vale do Rio do Negro, 15Km a sudeste de Entre Rios","-38.033333","-12.016667",NA,"entre rios",NA,NA,NA,NA,NA,"38W2'","12S1'",NA,NA,NA,NA,NA,NA,NA,NA
"1169","2020-11-19 14:06:28-03","Unimontes","MCMG","4548","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Rose Hellen Rodrigues |",NA,NA,NA,NA,"Brasil",NA,NA,"Arboreo",NA,NA,NA,NA,"L.",NA,NA,"Minas Gerais","Lagoa do Cajueiro","-43.6744003295898","-15.3382997512817",NA,"Jaíba",NA,NA,NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA
"1170","2020-11-19 14:06:28-03","Unimontes","MCMG","211","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","2008","05","11",NA,"Brasil",NA,NA,"Regeneração natural",NA,NA,NA,NA,"L.","Santos R.M.","163","Minas Gerais","APA do Rio PandeirosAGROPOP","-44.3616981506348","-15.4881000518799",NA,"Janúaria",NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"1171","2020-11-19 14:06:28-03","Unimontes","MCMG","4677","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Sousa,B.G",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.","Santos;R.M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2020-11-19 14:06:28-03","Unimontes","MCMG","4594","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Yule Nunes |",NA,NA,NA,NA,"Brasil",NA,NA,"Arboreo",NA,NA,NA,NA,"L.",NA,NA,"Minas Gerais",NA,"-44.3616981506348","-15.4881000518799",NA,"Januaria",NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA
"1173","2021-04-08 17:13:04-03","UESB","HUESB","8324","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Souza, R.S.; Silva, G.S.; Gomes-Costa, G.A.; Silva, G.S.; Gomes-Costa, G.A.","2013","02","20",NA,"Brasil",NA,NA,"Árvore. Folhas simples, membranáceas, verde. Frutos imaturos, verdes.; Floresta estacional semi decidual.","HUESB000008324","Dicotyledoneae",NA,NA,"L.",NA,"168","Bahia","Fazenda Corralinho","-40.445222","-13.541667",NA,"Maracás","850","850",NA,NA,NA,"-40.445222","-13.541667",NA,NA,NA,NA,NA,NA,NA,NA
"1174","2021-04-08 17:13:04-03","UESB","HUESB","6293","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Silva, L.R.","2008","02","01",NA,"Brasil",NA,NA,"Arvoreta ca. 2,5 m alt., espinhos; Folhas verdes, alternas, membranosas; Frutos verde em maturação.",NA,"Dicotyledoneae",NA,NA,"L.",NA,"181","Pernambuco","Assentamento Cervo mendes, lote 50.","-35.3958015441895","-8.14138984680176",NA,"Pombos",NA,NA,NA,NA,NA,NA,NA,"16427","auto",NA,NA,NA,NA,NA,NA
"1175","2019-11-01 15:07:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Araújo, JF","2018","01","09","Southern America","Brasil",NA,NA,"Conglomerado BA-644. Subunidade 1. Subparcela 6. Indivíduo 33. F6; Árvore. DAP:13,0cm e 5,5m de altura. Base reta; Mata seca semi-decídua. Solo arenoso, pouca serrapilheira","UB0124259","Dicotyledoneae",NA,NA,"L.","Schindler, B","IFN-64410211.6","Bahia",NA,"-43.740003","-12.566808","UB0124259","Muquém de São Francisco",NA,NA,"2018","06","15","-43.740003","-12.566808",NA,NA,NA,NA,NA,NA,NA,NA
"1176","2019-11-01 15:07:19-03","UnB","UB","185178","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana americana","Ratter, JA; Machado, JWB; Rocha, M","1985","09","16","Southern America","Brasil",NA,NA,"Spiny tree, 6m tall, 12 cm d.b.h., with bark fissured in a reticulate pattern.Hairy petals yellow-cream.; In mesotrophic facies cerradão.",NA,"Dicotyledoneae",NA,"americana","L.",NA,"R5057","Minas Gerais","Projeto Integrado de Colonização (INCRA), NW de Minas Gerais.","-47","-16",NA,"Sagarana",NA,NA,NA,NA,NA,"-47","-16",NA,NA,NA,NA,NA,NA,NA,NA
"1177","2019-11-01 15:07:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Araújo, DS","2017","03","21","Southern America","Brasil",NA,NA,"Conglomerado PI-490. Subunidade 1. Subparcela 1. indivíduo 1. F8; Arbusto; dap: 2,5; ht: 15,00; base reta; casca: vermelho (cor externa),laranja (cor interna), fina, lisa; vegetação de cerradão em regeneração com solo aparentemente pro","UB0127803","Dicotyledoneae",NA,NA,"L.","Neto, NEO","IFN-4904481.1","Piauí","Para Serra Dos Conf.","-43.380005","-8.820007","UB0127803","Canto do Buriti","557","557","2018","09","27","-43.380005","-8.820007",NA,NA,NA,NA,NA,NA,NA,NA
"1178","2019-11-01 15:07:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Viana, G","2017","06","29","Southern America","Brasil",NA,NA,"Conglomerado PI_511. Subunidade 4. Subparcela 10. Indivíduo 3. F8-Avaliação da regeneração natural; Árvore. Presença de espinhos no caule. Casca de cor externa marrom claro, cor interna verde, espessura externa fina e do tipo lisa","UB0128104","Dicotyledoneae",NA,NA,"L.","Faria, JEQ; Santiago, DS","IFN-511144.10","Piauí",NA,"-45.000444","-8.999994","UB0128104","Santa Luz",NA,NA,"2017","08","25","-45.000444","-8.999994",NA,NA,NA,NA,NA,NA,NA,NA
"1179","2019-11-01 15:07:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Araújo, DS","2017","08","01","Southern America","Brasil",NA,NA,"Conglomerado PI_634. Subunidade 4. Subparcela 1. Indivíduo 2. F8 - Avaliação da regeneração natural; Arbusto. Base do tipo reta. Casca de cor externa escura e interna verde, espessura externa fina, tipo lisa; Solo pedregoso em encosta do morro",NA,"Dicotyledoneae",NA,NA,"L.","Faria, JEQ; Oliveira, ALR","IFN-634404.1","Piauí",NA,"-45","-10.8",NA,"Sebastão Barros",NA,NA,"2018","03","23","-45","-10.8",NA,NA,NA,NA,NA,NA,NA,NA
"1180","2019-11-01 15:07:19-03","UnB","UB","27659","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Bucci, FFB","2003","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"L.","Proença, CEB","1574","Tocantins",NA,"-48.231111","-12.816944",NA,NA,NA,NA,NA,NA,NA,"-48.231111","-12.816944",NA,NA,NA,NA,NA,NA,NA,NA
"1181","2019-11-01 15:07:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Roque, AA","2018","02","02","Southern America","Brasil",NA,NA,"Arbusto ca de 1,80 m de alt. Folha verde-claras. Flores brancas. Frutos imaturos verdes; Mata Atlântica",NA,"Dicotyledoneae",NA,NA,"L.",NA,"2252","Rio Grande do Norte","Área do Empreendimento Pure Resorts","-35.660719","-5.117211",NA,"São Miguel do Gostoso","4","4",NA,NA,NA,"-35.660719","-5.117211",NA,NA,NA,NA,NA,NA,NA,NA
"1182","2019-11-01 15:07:19-03","UnB","UB","14956","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Brito, M; Paes, NO; Matos, VL; Santos, JB","2003","12","18","Southern America","Brasil",NA,NA,"Material testemunha da tese de doutoramento em ecologia pela UnB de Márcia Brito: Ecologia do baru (Projeto CMBBC).; Lenhosa; Transição Cerrado sentido restrito/Cerradão.",NA,"Dicotyledoneae",NA,NA,"L.","Proença, CEB","105","Goiás","Região do Jalapão","-49.133333","-15.783333",NA,"Pirenópolis",NA,NA,NA,NA,NA,"-49.133333","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA
"1183","2019-11-01 15:07:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Araújo, JF","2017","12","09","Southern America","Brasil",NA,NA,"Conglomerado BA-353. Subunidade 1. Subparcela 1. Indivíduo 8. F8; Arbusto, altura 1,9m. Presença de espinhos no caule. Base reta; Mata seca semidecídua, pouca presença de serrapilheira, solo areno-argiloso com afloramento rochoso","UB0125477","Dicotyledoneae",NA,NA,"L.","Faria, JEQ","IFN-3539121.1","Bahia",NA,"-44.82","-10.98","UB0125477","Formosa do Rio Preto",NA,NA,"2018","05","29","-44.82","-10.98",NA,NA,NA,NA,NA,NA,NA,NA
"1184","2019-11-01 15:07:19-03","UnB","UB","185176","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Leitão Filho, HF; Tamashiro, JY","1985","12","05","Southern America","Brasil",NA,NA,"Arbusto até 3m, flores creme, anteras avermelhadas, frutos verdes.; Nativo em restinga.",NA,"Dicotyledoneae",NA,NA,"L.","Ratter, JA","18034","São Paulo",NA,NA,NA,NA,"Ilha do Cardoso",NA,NA,"1998","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2019-11-01 15:07:19-03","UnB","UB","185180","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Assis, MA; Teixeira, AP","2003","11","06","Southern America","Brasil",NA,NA,"Árvore; ca. 2m; botões verdes; pétalas esverdeadas com pilosidade alva; estames creme ( indivíduo 660).&nf;; Floresta Paludosa.",NA,"Dicotyledoneae",NA,NA,"L.","Assis, MC","1693","São Paulo","Fazenda São José.","-47.56","-22.41",NA,"Rio Claro",NA,NA,"2003","11",NA,"-47.56","-22.41",NA,NA,NA,NA,NA,NA,NA,NA
"1186","2019-11-01 15:07:19-03","UnB","UB","210864","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","09","Southern America","Brasil",NA,NA,"Foto (exsicata); Arbusto, 1m; Cerrado sensu stricto. Solo argilo-arenoso, marrom-amarelado com pouca canga",NA,"Dicotyledoneae",NA,NA,"L.","Harris, SA","BP236","Goiás","Fazenda Canadá (CSFCDC)","-50.104444","-17.728889",NA,"Edéia","458","458","2012",NA,NA,"-50.104444","-17.728889",NA,NA,NA,NA,NA,NA,NA,NA
"1187","2019-11-01 15:07:19-03","UnB","UB","212103","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","2012","09","20","Southern America","Brasil",NA,NA,"Mata seca. Solo arenoso cinza",NA,"Dicotyledoneae",NA,NA,"L.","Faria, JEQ; Zanatta, MRV","RE141","Goiás","Rodovia GO-410, 10km de Edéia (REMS01)","-49.856","-17.3777",NA,"Edéia","530","530","2012",NA,NA,"-49.856","-17.3777",NA,NA,NA,NA,NA,NA,NA,NA
"1188","2019-11-01 15:07:19-03","UnB","UB","212417","PreservedSpecimen","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Projeto Biodiversidade BP; Amaral, AG; Marshall, C; Villarroel, D; Souza, ENF; Hawthorne, W; Mendes, VC","2012","09","23","Southern America","Brasil",NA,NA,"Cerradão com afloramento pré-cambrico próximo a campo e vereda. Solo marrom, arenoso, úmido com máteria orgânica e muita serrapilheira",NA,"Dicotyledoneae",NA,NA,"L.","Villarroel, D","RE482A","Goiás","Fazenda Canadá - Casa Base (RECER01)","-50.0946","-17.6094",NA,"Edéia","488","488","2012",NA,NA,"-50.0946","-17.6094",NA,NA,NA,NA,NA,NA,NA,NA
