"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"208","2020-12-21 16:42:07-03","MBM","MBM","91872","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","4683",NA,NA,NA,"Brazil","Paraná","Paranaguá","Estrada das Praias","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM091872","MBM091872","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:42:05-03","MBM","MBM","128757","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Silva, S.M.",NA,NA,NA,"Silva, S.M.; et al.; et al.","1320",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM128757","MBM128757","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:42:05-03","MBM","MBM","128758","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Silva, S.M.",NA,NA,NA,"Silva, S.M.; Britez, R.M.; Britez, R.M.","395",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM128758","MBM128758","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:42:05-03","MBM","MBM","128760","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Silva, S.M.",NA,NA,NA,"Silva, S.M.; Britez, R.M.; Britez, R.M.","349",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM128760","MBM128760","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:42:05-03","MBM","MBM","227609","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Silva, S.M.; et al.; et al.","1320",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM227609",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:42:07-03","MBM","MBM","62773","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Kummrow, R.","1241",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM062773","MBM062773","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:42:07-03","MBM","MBM","79807","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Tessmann, G.","1002",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM079807","MBM079807","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:42:05-03","MBM","MBM","117889","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","556",NA,NA,NA,"Brazil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM117889","MBM117889","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:42:05-03","MBM","MBM","227610","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Reitz, R.","5151",NA,NA,NA,"Brazil","Santa Catarina","Araquari","Barra do Sul","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,NA,"MBM227610",NA,"Southern America",NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:42:07-03","MBM","MBM","339400","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Barbosa, A.","2005","02","25","Casas, G.","52","2004","10","17","Brazil","Santa Catarina","São Francisco do Sul","Herdeiros","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Fanerófita. terrestre. Folha cariácea. 4m altura. Fruto indeisente","MBM339400","MBM339400","Southern America",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:42:05-03","MBM","MBM","314403","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.",NA,NA,NA,NA,"Marcinelli, W.S.","51","2004","10","21","Brazil","Santa Catarina","São Francisco do Sul","Ilha dos Herdeiros","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Arvoreta, 2m. Mata secundária.","MBM314403","MBM314403","Southern America",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:42:05-03","MBM","MBM","314404","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.",NA,NA,NA,NA,"Casas, G.","52","2004","10","17","Brazil","Santa Catarina","São Francisco do Sul","Ilha dos Herdeiros","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Árvore, 4m. Restinga. Alt. 1,50m.","MBM314404","MBM314404","Southern America",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:42:07-03","MBM","MBM","414927","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Antoniuk-Bonato, R.G.","2018","09","22","Antoniuk-Bonato, R.G.","3","2018","09","22","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia de Encantadas","-48.302944","-25.556861","-48.302944","-25.556861","9","9","Árvore, 4m de altura. Frutos esféricos verdes.; Restinga arbórea.","MBM414927",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:42:05-03","MBM","MBM","254449","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Harvey, Y.",NA,NA,NA,"Nic Lughadha, E.; et al.; et al.","51042",NA,NA,NA,"Brazil","Bahia","Abaíra","Campo de Ouro Fino","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"MBM254449","MBM254449","Southern America",NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:42:05-03","MBM","MBM","138354","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Jordy f.; S.; et al.; et al.","230",NA,NA,NA,"Brazil","Bahia","Morro do Chapéu","Próximo a Fazenda Efigênia","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,"MBM138354","MBM138354","Southern America",NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:42:05-03","MBM","MBM","291787","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Carvalho, A.M. de; et al.; et al.","3518","1991","09","21","Brazil","Bahia","Uruçuca","Distrito de Serra Grande","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,NA,"MBM291787","MBM291787","Southern America",NA,NA,NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:42:05-03","MBM","MBM","109780","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Martinelli, O.; et al.; et al.","10907",NA,NA,NA,"Brazil","Espírito Santo","Alfredo Chaves","Vila São Bento de Urânia","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,NA,"MBM109780","MBM109780","Southern America",NA,NA,NA,NA,"32447","auto",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:42:05-03","MBM","MBM","275268","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Forzza, R.C.; et al.; et al.","1890","2001","10","14","Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,"MBM275268","MBM275268","Southern America",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:42:05-03","MBM","MBM","270903","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Cordeiro, I.; et al.; et al.","s.n.","1987","11","04","Brazil","Minas Gerais","Grão Mogol","Bacia do Córrego da Morte","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"MBM270903","MBM270903","Southern America",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:42:05-03","MBM","MBM","270904","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Bidá, A.; et al.; et al.","s.n.","1988","05","28","Brazil","Minas Gerais","Grão Mogol","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"MBM270904","MBM270904","Southern America",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:42:05-03","MBM","MBM","145043","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Silva, J.M.","927",NA,NA,NA,"Brazil","Paraná","Guaratuba","Bairro Piçarras","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM145043","MBM145043","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:42:05-03","MBM","MBM","410375","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A. DC.","Barboza, E.","2016","02","17","Oliveira, T.","s.n.","2014","09","27","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Terrestre; infrutescência densa; glândulas lineares.","MBM410375","MBM410375","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:42:07-03","MBM","MBM","75806","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Tessmann, G.","1003",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM075806","MBM075806","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:42:05-03","MBM","MBM","166928","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","684",NA,NA,NA,"Brazil","Paraná","Paranaguá","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM166928","MBM166928","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:42:07-03","MBM","MBM","339403","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.",NA,NA,NA,NA,"Mancinelli, W.S.","51","2004","10","21","Brazil","Santa Catarina","São Francisco do Sul","Herdeiros","-48.6380996704102","-26.2432994842529",NA,NA,"15","15","Fanerófita. terrestre. Mata secundária. 2m de altura. Folha coriácea. Fruto indeiscente.","MBM339403","MBM339403","Southern America",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:42:05-03","MBM","MBM","263609","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Krieger, L.","11055A","1971","12","09","Brazil","Paraná","Guaratuba","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM263609","MBM263609","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:42:05-03","MBM","MBM","239649","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Dias, M.C.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Matinhos","Praia das Gaivotas","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"MBM239649","MBM239649","Southern America",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:42:05-03","MBM","MBM","128759","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Silva, S.M.",NA,NA,NA,"Britez, R.M.; et al.; et al.","701",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM128759","MBM128759","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:42:05-03","MBM","MBM","186135","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Cordeiro, J.; Barboza, E.; Barboza, E.","1242",NA,NA,NA,"Brazil","Paraná","Paranaguá","Shangri-lá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM186135","MBM186135","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:42:05-03","MBM","MBM","314405","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.",NA,NA,NA,NA,"Tommy","16","2004","05","20","Brazil","Santa Catarina","Araquari","Ilha dos Papagaios","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,NA,"MBM314405","MBM314405","Southern America",NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:42:05-03","MBM","MBM","312085","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Freitas, M.F.",NA,NA,NA,"Tommy","s.n.","2004","06","03","Brazil","Santa Catarina","Araquari","Ilha Papagaios","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,NA,"MBM312085","MBM312085","Southern America",NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:42:05-03","MBM","MBM","391199","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A. DC.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Flores, T.B.; Flores, T.B.","34941","2013","04","30","Brazil","São Paulo","Tapiraí","Área da Cia. Votorantim, estrada entre o alojamento da Barra e a portaria para Tapiraí","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, ca. 10m alt.; flores creme.","MBM391199","MBM391199","Southern America",NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490396","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Gaudichaud",NA,"1831","1","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490396' target='other'> <mi>dwc_moreinfo</mi></a>","P04490396","P04490396_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"249",NA,NA,NA,NA
"241","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490421","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490421' target='other'> <mi>dwc_moreinfo</mi></a>","P04490421","P04490421_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"247",NA,NA,NA,NA
"242","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490422","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490422' target='other'> <mi>dwc_moreinfo</mi></a>","P04490422","P04490422_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"141",NA,NA,NA,NA
"243","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490423","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,"Province de St Catherine",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490423' target='other'> <mi>dwc_moreinfo</mi></a>","P04490423","P04490423_01 P04490423_02",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"247",NA,NA,NA,NA
"244","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490424","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Gaudichaud",NA,"1831","1","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490424' target='other'> <mi>dwc_moreinfo</mi></a>","P04490424","P04490424_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"247",NA,NA,NA,NA
"245","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490425","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490425' target='other'> <mi>dwc_moreinfo</mi></a>","P04490425","P04490425_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490426","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1872","5","18","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490426' target='other'> <mi>dwc_moreinfo</mi></a>","P04490426","P04490426_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5926",NA,NA,NA,NA
"247","2015-09-04 15:36:55-03","MNHN","RECOLNAT_MNHN_P","P04490431","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490431' target='other'> <mi>dwc_moreinfo</mi></a>","P04490431","P04490431_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C2 56 C",NA,NA,NA,NA
"248","2015-09-04 15:36:55-03","MNHN","RECOLNAT_MNHN_P","P04490432","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490432' target='other'> <mi>dwc_moreinfo</mi></a>","P04490432","P04490432_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"A2 31",NA,NA,NA,NA
"249","2015-09-04 15:36:55-03","MNHN","RECOLNAT_MNHN_P","P04490433","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,"Province de Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490433' target='other'> <mi>dwc_moreinfo</mi></a>","P04490433","P04490433_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"A2 31 b",NA,NA,NA,NA
"250","2016-03-09 18:11:34-03","MNHN","RECOLNAT_MNHN_P","P04490434","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Weddell, H.A.",NA,"1843","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490434' target='other'> <mi>dwc_moreinfo</mi></a>","P04490434","P04490434_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"235",NA,NA,NA,NA
"251","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490427","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1871","6","7","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490427' target='other'> <mi>dwc_moreinfo</mi></a>","P04490427","P04490427_01",NA,"hb",NA,NA,NA,"19648","auto",NA,NA,NA,"4876",NA,NA,NA,NA
"252","2015-09-04 15:36:32-03","MNHN","RECOLNAT_MNHN_P","P04490393","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","7","2","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490393' target='other'> <mi>dwc_moreinfo</mi></a>","P04490393","P04490393_01",NA,"hb",NA,NA,NA,"57442","auto",NA,NA,NA,"1296",NA,NA,NA,NA
"253","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490395","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","7","2","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado, avec Mahy et Thérese.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490395' target='other'> <mi>dwc_moreinfo</mi></a>","P04490395","P04490395_01",NA,"hb",NA,NA,NA,"57442","auto",NA,NA,NA,"1294",NA,NA,NA,NA
"254","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490398","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1864","9","8","Brasil","Rio de Janeiro","Rio de Janeiro","Entre Boa Vista et Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490398' target='other'> <mi>dwc_moreinfo</mi></a>","P04490398","P04490398_01",NA,"hb",NA,NA,NA,"57442","auto",NA,NA,NA,"736",NA,NA,NA,NA
"255","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490397","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca et Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490397' target='other'> <mi>dwc_moreinfo</mi></a>","P04490397","P04490397_01",NA,"hb",NA,NA,NA,"57442","auto",NA,NA,NA,"736",NA,NA,NA,NA
"256","2015-09-04 15:36:33-03","MNHN","RECOLNAT_MNHN_P","P04490394","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Glaziou",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta Tijuca; Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490394' target='other'> <mi>dwc_moreinfo</mi></a>","P04490394","P04490394_01",NA,"hb",NA,NA,NA,"57442","auto",NA,NA,NA,"1296",NA,NA,NA,NA
"257","2015-09-04 15:36:55-03","MNHN","RECOLNAT_MNHN_P","P04490430","PreservedSpecimen",NA,"Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1874","6","3","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04490430' target='other'> <mi>dwc_moreinfo</mi></a>","P04490430","P04490430_01",NA,"hb",NA,NA,NA,"57442","auto",NA,NA,NA,"7737",NA,NA,NA,NA
