"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"225","2009-07-09 17:05:00-03","MO","MOBOT","2482644","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Hunziker, A. T. & Barboza, G. E.",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 3096","1953","4","18","Brazil","Paraná",NA,"Morretes. Estrada da Graciosa, Grota Funda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2014-11-28 20:17:00-02","MO","MOBOT","2482662","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Hunziker, A. T. & Barboza, G. E., 12/10/",NA,NA,NA,"O.S. Ribas|J. Cordeiro","Ribas 255","1990","2","8","Brazil","Paraná",NA,"Morretes. Estaçao Marumbi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2012-02-04 06:43:00-02","MO","MOBOT","2482676","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"A. Dziewa","Dziewa 91","1975","9","11","Brazil","Paraná",NA,"Morretes. Est. Marumbi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2009-07-09 17:05:00-03","MO","MOBOT","2482693","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 295","1946","4","28","Brazil","Paraná",NA,"Morretes. Estação Marumby, Margens Rio Taquaral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2008-05-27 22:02:00-03","MO","MOBOT","2482714","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Hunziker, A. T. & Barboza, G. E., 12/10/",NA,NA,NA,"Oliveira","Oliveira 921","1985","9","17","Brazil","Paraná",NA,"São José dos Pinhais. Colônia Santos Andrade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2009-07-09 17:05:00-03","MO","MOBOT","2482732","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 40296","1977","12","15","Brazil","Paraná",NA,"São José dos Pinhais. Guaricana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2009-11-20 06:18:00-02","MO","MOBOT","2482748","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Hunziker, A. T. & Barboza, G. E.",NA,NA,NA,"R. Kummrow","Kummrow 561","1974","4","22","Brazil","Paraná",NA,"Tijucas do Sul. Vossoroca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2009-11-20 06:18:00-02","MO","MOBOT","2482767","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Hunziker, A. T. & Barboza, G. E.",NA,NA,NA,"R. Kummrow","Kummrow 326","1974","2","14","Brazil","Paraná",NA,"Tijucas do Sul. Vossoroca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2009-08-21 06:32:00-03","MO","MOBOT","2482783","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Balduino Rambo","Rambo 50373","1951","7","20","Brazil","Santa Catarina",NA,"Brasilia, Fachinal pr. Biguassú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2018-06-22 05:25:00-03","MO","MOBOT","2482806","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 1614","1954","3","1","Brazil","Santa Catarina",NA,"Ibirama. Horto Florestal I.N.P.",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2012-04-18 10:24:00-03","MO","MOBOT","2482818","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Armando T. Hunziker|et al.","Hunziker 25009","1985","4","26","Brazil","Santa Catarina",NA,"Luis Alves. Estrada Vila do Salto a maximo a 2.7 km da estada Itajai-Luis Alves","-48.85","-26.75",NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2012-04-18 10:24:00-03","MO","MOBOT","2482836","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Armando T. Hunziker|et al.","Hunziker 25007","1985","4","24","Brazil","Santa Catarina",NA,"Praia Grande. Descendo a Serra de Itaimbezinho a Praia Grande a 13 km do restaurante do IBDF (P.N. Aparados da Serra)","-50","-29.1666667",NA,NA,"630.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"237","2012-04-18 10:24:00-03","MO","MOBOT","2482856","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Armando T. Hunziker|et al.","Hunziker 25008","1985","4","24","Brazil","Santa Catarina",NA,"Praia Grande. Desdendo a Serra de Itaimbezinho a Praia Grande a 13 km do restaurante do IBDF (P. N. Apartados da Serra)",NA,NA,NA,NA,"630.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2012-04-18 10:24:00-03","MO","MOBOT","2482873","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Armando T. Hunziker|et al.","Hunziker 25010","1985","4","26","Brazil","Santa Catarina",NA,"Presidente Nereu. 23 km da bifurcacao da estrada Lontra-Presidente nereu com a BR-470","-49.51666","-27.23333",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2012-04-18 10:24:00-03","MO","MOBOT","2482907","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Armando T. Hunziker|et al.","Hunziker 25005","1985","4","27","Brazil","Santa Catarina",NA,"Presidente Nereu. Estada Madeireira a 7 km de Presidente Nereu indo a Apiuna",NA,NA,NA,NA,"770.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2012-04-18 10:24:00-03","MO","MOBOT","2482924","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Armando T. Hunziker|et al.","Hunziker 25006","1985","4","27","Brazil","Santa Catarina",NA,"Presidente Nereu. Km 1.5 da estrada para Sabia",NA,NA,NA,NA,"710.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","2482943","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"* SAKENE","SAKENE 571","1977","5","14","Brazil","São Paulo",NA,"Sete Barras, Reserva Biologica Carlos Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2011-02-26 21:30:00-03","MO","MOBOT","2482956","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"F.C. Hoehne","Hoehne 6193","1967","4","18","Brazil","São Paulo",NA,"Sao Paulo. S. Miguel Arcanjo, Florestal Estadual Carlos Botelho, Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2018-06-22 05:25:00-03","MO","MOBOT","2483244","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 4417","1957","6","21","Brazil","Santa Catarina",NA,"Joinvile. Estada Dona Francisca",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2010-11-13 04:25:00-02","MO","MOBOT","2483255","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Roberto M. Klein","Klein 569","1953","9","18","Brazil","Santa Catarina",NA,"Mata do Hoffmann, Brusque",NA,NA,NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2013-11-16 15:39:00-02","MO","MOBOT","2916777","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Izabella M.C.Rodrigues",NA,NA,NA,"P.I. Oliveira","Oliveira 522","1982","5","20","Brazil","Paraná",NA,"Guaricana (mun.S. José dos Pinhais)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"246","2014-09-19 05:33:00-03","MO","MOBOT","2917102","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Izabella M.C.Rodrigues",NA,NA,NA,"Cordeiro, *","Cordeiro 224","1986","2","5","Brazil","Paraná",NA,"Véu de Noiva (mun. Morretes) Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"247","2013-11-16 15:38:00-02","MO","MOBOT","2917605","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Izabella M.C.Rodrigues",NA,NA,NA,"R. Kummrow","Kummrow 1940","1982","6","3","Brazil","Paraná",NA,"Rio dos Padres (mun. Morretes)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"248","2013-11-16 15:40:00-02","MO","MOBOT","2917806","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Izabella M.C.Rodrigues",NA,NA,NA,"P.I. Oliveira","Oliveira 576","1982","6","28","Brazil","Paraná",NA,"Rio Taquari (mun Quatro Barras)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"249","2008-05-27 22:02:00-03","MO","MOBOT","2918678","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","M.Nee",NA,NA,NA,"LLERAS","LLERAS 1991","1985","4","26","Brazil","Santa Catarina",NA,"Estrada vila do salto a maximo a 2.7km da estrada itajai-luis alves",NA,NA,NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2008-05-27 22:02:00-03","MO","MOBOT","2919123","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","M.Nee",NA,NA,NA,"LLERAS","LLERAS 1986","1985","4","24","Brazil","Santa Catarina",NA,"Praia Grande; borda de mata primaria em encosta. Solo raso pedregoso humico. descendo a Serra de itaimbezinho a praia grande a 13km do restaurante do IBDF","-50.06666","-29.16666",NA,NA,"630.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2013-01-02 17:51:00-02","MO","MOBOT","2922502","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","M. Nee",NA,NA,NA,"Eduardo Lleras|et al.","Lleras 2034","1985","4","28","Brazil","Paraná",NA,"Morretes, Rio cascata estrada da graciosa a 28km de Morretes","-48.93333","-25.3",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2013-01-02 17:51:00-02","MO","MOBOT","2922575","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","M.Nee",NA,NA,NA,"Eduardo Lleras|et al.","Lleras 2035","1985","4","29","Brazil","Paraná",NA,"Antonina. BR-116 a 15km da divisa com sao paulo","-48.66666","-25.1",NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2008-05-27 22:02:00-03","MO","MOBOT","2922640","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Barboza y A.I. Hunz II-",NA,NA,NA,"Per Dusén","Dusén 14152","1912",NA,NA,"Brazil","Paraná",NA,"Volta grande, in fruticetis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2008-05-27 22:02:00-03","MO","MOBOT","2922725","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","G. Barboza y A.I. Hunz. II-",NA,NA,NA,"Per Dusén","Dusén 8255","1909",NA,NA,"Brazil","Paraná",NA,"Roca Nova, ad marg. silvulae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2013-11-16 15:39:00-02","MO","MOBOT","2924352","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Izabella M.C.Rodrigues",NA,NA,NA,"P.I. Oliveira","Oliveira 551","1982","6","15","Brazil","Paraná",NA,"Santo Andrade (mun. S. José dos Pinhais)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"256","2012-04-18 10:24:00-03","MO","MOBOT","2482889","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Armando T. Hunziker|et al.","Hunziker 25011","1985","4","20","Brazil","Santa Catarina",NA,"Presidente Nereu. 23 km da bifurcado da estrada Londra-Presidente Nereu com a BR-470","-49.51666","-22.23333",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2018-09-12 14:48:35-03","UNIOESTE","UNOP","2249","S","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Franco, G.A.D.C.; Jesus, J.M.","2015","02","09","Periotto, F.; Cielo-Filho, R.; Cielo-Filho, R.","55","2014","11","05","Brasil","Paraná","Matelândia","Estrada Matelândia-Marquesita","-53.957778","-25.296111","-53.957778","-25.296111","360","360",NA,NA,"Arbusto, 1m, fruto vermelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-09-08 14:21:43-03","FUVATES","HVAT","5848","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","F. Bruxel; E. Freitas","2020","03","11","L. Rocha",NA,"2018","08","31","Brasil","Rio Grande do Sul","Forquetinha","Bauereck. Mata ciliar do arroio Forquetinha.","-52.146944","-29.354167","52º8'49''W","29º21'15''S",NA,NA,"HVAT00005848",NA,"Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","3399840","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"A. Kegler","460","1999","12","18","Brazil","Rio Grande do Sul","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,"750",NA,"US01936110","US01936110_01 US01936110_02",NA,NA,"Solanales","South America - Neotropics",NA,"19545","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","2699209","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"E. H. Ule","699","1888","3",NA,"Brazil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"US01936132","US01936132_01 US01936132_02",NA,NA,"Solanales","South America - Neotropics",NA,"34291","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","1570280","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"F. Müller","223",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US01936133","US01936133_01 US01936133_02",NA,NA,"Solanales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","2564203","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"G. Hatschbach","12414","1965","2","27","Brazil","Paraná","Morretes","Pilão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01936115","US01936115_01 US01936115_02",NA,NA,"Solanales","South America - Neotropics",NA,"30514","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","2915861","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"L. Dombrowski & Y. S. Kuniyoshi","3726","1971","10","14","Brazil","Paraná","Rio Branco do Sul","Próximo a Curriela - Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"US01936113","US01936113_01 US01936113_02",NA,NA,"Solanales","South America - Neotropics",NA,"37352","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","2568855","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"R. M. Klein","2417","1960","3","11","Brazil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,"600",NA,"US01936119","US01936119_01 US01936119_02",NA,NA,"Solanales","South America - Neotropics",NA,"34291","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","2271565","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"R. Reitz & D. Klein","4244","1957","5","26","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"500",NA,"US01936126","US01936126_01 US01936126_02",NA,NA,"Solanales","South America - Neotropics",NA,"37150","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","2889706","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","33579","1978","2","14","Brazil","Paraná","Tijucas do Sul","Represa de Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"US01936109","US01936109_01 US01936109_02",NA,NA,"Solanales","South America - Neotropics",NA,"25228","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","3075414","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"M. Poloni","s.n.","1987","2","21","Brazil","Rio Grande do Sul","São Francisco de Paula","Carapina","-50.5835990905762","-29.4480991363525",NA,NA,"950",NA,"US01936111","US01936111_01 US01936111_02",NA,NA,"Solanales","South America - Neotropics",NA,"76715","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","2568858","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"R. Reitz & D. Klein","4417","1957","6","21","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"500",NA,"US01936124","US01936124_01 US01936124_02",NA,NA,"Solanales","South America - Neotropics",NA,"37150","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","2271918","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"R. Reitz & D. Klein","6594","1958","3","7","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,"US01936122","US01936122_01 US01936122_02",NA,NA,"Solanales","South America - Neotropics",NA,"21797","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","3065410","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Bro. A. Sehnem","8203","1963","2","25","Brazil","Rio Grande do Sul","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"US01936116","US01936116_01 US01936116_02",NA,NA,"Solanales","South America - Neotropics",NA,"13851","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","2570661","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"R. Reitz & D. Klein","6594","1958","3","7","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,"US01936123","US01936123_01 US01936123_02",NA,NA,"Solanales","South America - Neotropics",NA,"21797","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","2270921","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"G. Hatschbach","4574","1958","4","24","Brazil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01936121","US01936121_01 US01936121_02",NA,NA,"Solanales","South America - Neotropics",NA,"30514","auto","Dicotyledonae",NA,NA,NA,NA,"1"
