"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","locality","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","sex"
"568","2020-07-23 12:14:27-03","CEPLAC","CEPEC","118594","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","G. Hatschbach","77300","2004","03","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"acutistipula",NA,"Mato Grosso","Rod. Bonito/Anastácio, Taquaruçu. MT do Sul.",NA,"O. S. Ribas",NA,NA,NA,NA,"BONITO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA
"569","2020-07-23 12:14:27-03","CEPLAC","CEPEC","19042","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","R. M. Harley","18967","1977","02","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"acutistipula",NA,"Bahia","30Km ao NW Rod. Gentio do Ouro/Sto. Inacio.",NA,"R. C. Barneby","-42.666667","-11.283333",NA,NA,"gentio do ouro",NA,NA,NA,NA,NA,NA,"42W40'","11S17'",NA,NA,NA,"30/12/1991",NA
"570","2020-07-23 12:14:27-03","CEPLAC","CEPEC","21348","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","R. M. Harley","19143","1977","02","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"acutistipula",NA,"Bahia","6Km S Sao Inacio, Rod. p/ Cidade.",NA,"R. C. Barneby","-42.733333","-11.133333",NA,NA,"gentio do ouro",NA,NA,NA,NA,NA,NA,"42W44'0","11S8'0",NA,NA,NA,"30/12/1991",NA
"571","2020-07-23 12:14:27-03","CEPLAC","CEPEC","25789","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","R. M. Harley","21358","1980","04","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"acutistipula",NA,"Bahia","Acima bacia Rio São Francisco. 2Km a E Igaporã. 44Km de Caetité.",NA,"R. C. Barneby","-42.683333","-13.766667",NA,NA,"IGAPORÃ",NA,NA,NA,NA,NA,NA,"42W41'0","13S46'0",NA,NA,NA,"30/12/1991",NA
"572","2020-07-23 12:14:27-03","CEPLAC","CEPEC","36244","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","S. B. da Silva","367","1984","05","25",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Jureminha, Sabia",NA,NA,NA,"acutistipula",NA,"Bahia","Malhadinha.",NA,"R. C. Barneby","-45.066667","-11.183333",NA,NA,"FORMOSA DO RIO PRETO",NA,NA,NA,NA,NA,NA,"45W4'","11S11'",NA,NA,NA,"30/12/1991",NA
"573","2020-07-23 12:14:27-03","CEPLAC","CEPEC","42652","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","L. Coradin","5746","1983","06","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"acutistipula",NA,"Bahia","Estr. Sta. R. de Cassia/Marg. Rio Preto, prox. a cidade.",NA,"R. C. Barneby","-44.516667","-11.016667",NA,NA,"santa rita de cassia",NA,NA,NA,NA,NA,NA,"44W31'0","11S1'0",NA,NA,NA,"30/12/1991",NA
"574","2020-07-23 12:14:27-03","CEPLAC","CEPEC","29573","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","G. P. Lewis","1145","1982","01","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"acutistipula",NA,"Piauí","10Km N Fundacao Ruralista, 220Km ENE Petrolina. Faz. Abacaxi.220Km ENE Petrolina",NA,"R. C. Barneby","-42","-9",NA,NA,"SÃO RAIMUNDO NONATO",NA,NA,NA,NA,NA,NA,"42W0'0","9S0'0",NA,NA,NA,"30/12/1991",NA
"575","2020-07-23 12:14:27-03","CEPLAC","CEPEC","42647","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","L. Coradin","6314","1983","07","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"acutistipula",NA,"Bahia","Estr. Ibotirama/Bom Jesus da Lapa, Km 8.",NA,"R. C. Barneby",NA,"-12.25",NA,NA,"ibotirama",NA,NA,NA,NA,NA,NA,"0*0'0","12S15'0",NA,NA,NA,"30/12/1991",NA
"576","2020-07-23 12:14:27-03","CEPLAC","CEPEC","36665","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","G. Hatschbach","42092","1979","03","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"acutistipula",NA,"Bahia","BR-020, 10Km N Barreiras.",NA,"R. C. Barneby","-44.9900016784668","-12.1527996063232",NA,NA,"barreiras","152720","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"30/12/1991",NA
"577","2021-04-08 17:12:46-03","UESB","HUESB","5090","S","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Guedes, M.L.S.; et al.; et al.","7315","2000","03","26",NA,"Brasil",NA,NA,"Árvore, espinescente. Folíolos membranáceos, discolores. Inflorescência em espiga, botões esverdeados. Frutos maduros marrons.; Solo litólico.",NA,"Dicotyledoneae",NA,NA,"Benth .","Bahia","Morro do Mulato, Serrote Olho D'água.",NA,"Guedes, M.L.","-40.6775","-9.744444",NA,NA,"Juazeiro",NA,NA,NA,NA,"2000","05","-40.6775","-9.744444",NA,NA,NA,NA,NA
"578","2020-11-12 16:59:34-03","UEL","FUEL","41048","PreservedSpecimen","Plantae","Leguminosae","Mimosa","acutistipula","Mimosa acutistipula","Cardoso, D","157","2004","07","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"(Mart.) Benth.","Bahia","Povoado Bizamum, ca. 23 km de tucano",NA,"Queiroz, LP","-38.981944","-10.909444","250","250","Tucano",NA,NA,NA,NA,"2004","07","-38.981944","-10.909444",NA,NA,NA,NA,NA
"579","2020-11-12 16:59:34-03","UEL","FUEL","34400","PreservedSpecimen","Plantae","Leguminosae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","Hatschbach, G; et al.","72860","2002","05","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","acutistipula","(Mart.) Benth.","Mato Grosso do Sul","Rodovia BR-419, 5-10km de Taboca, 5-10Km de Taboca 419",NA,"Ribas, OS","-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana","212961","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-11-12 16:59:34-03","UEL","FUEL","46223","PreservedSpecimen","Plantae","Leguminosae","Mimosa","acutistipula","Mimosa acutistipula","Miranda, AM; et al.","6067","2009","08","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"(Mart.) Benth.","Pernambuco","Mineiradora São Jorge, caatinga",NA,"Miranda, AM","-40.1488990783691","-7.651939868927",NA,NA,"Ipubi","42741","auto",NA,NA,"2009","08",NA,NA,"21",NA,NA,NA,NA
"581","2020-11-12 16:59:34-03","UEL","FUEL","46208","PreservedSpecimen","Plantae","Leguminosae","Mimosa","acutistipula","Mimosa acutistipula","Miranda, AM; et al.","6071","2009","08","13",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"(Mart.) Benth.","Pernambuco","Mineiradora São Jorge, próximo da parcela 17, caatinga",NA,"Miranda, AM","-40.1488990783691","-7.651939868927",NA,NA,"Ipubi","42741","auto",NA,NA,"2009","08",NA,NA,"21",NA,NA,NA,NA
"582","2019-11-01 15:00:05-03","UnB","UB","139930","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Nunes, TS","1052","2004","04","17","Southern America","Brasil",NA,NA,"Flores com cálice verde-claro.; Árvore 8m.; Caatinga",NA,"Dicotyledoneae",NA,NA,"Benth.","Bahia","Ca. 40,8km de Campo Alegre de Lourdes. Estrada para Remanso",NA,"Nunes, TS","-46.947222","-9.629444",NA,NA,"Campo Alegre de Lourdes",NA,NA,NA,NA,"2004",NA,"-46.947222","-9.629444",NA,NA,NA,NA,NA
"583","2019-11-01 15:00:04-03","UnB","UB","139920","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","França, F","2262","1997","05","13","Southern America","Brasil",NA,NA,"Flores brancas a róseas; frutos imaturo avermelhado.; Arbusto 3m.",NA,"Dicotyledoneae",NA,NA,"Benth.","Bahia","Estrada para Riachão das Neves, ca. 20km ao norte de Barreiras",NA,"Simon, MF","-44.911111","-11.940833",NA,NA,"Barreiras",NA,NA,NA,NA,"1997",NA,"-44.911111","-11.940833",NA,NA,NA,NA,NA
"584","2019-11-01 15:00:04-03","UnB","UB","139919","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Alencar, ME","210","1994","05","23","Southern America","Brasil",NA,NA,"Frutos avermelhados; flores brancas.; Árvore 5m.",NA,"Dicotyledoneae",NA,NA,"Benth.","Piauí","Serra Velha, Km, 2 da vicinal para Alagoinha do Piauí",NA,"Fernandes, A","-40.9","-7.36",NA,NA,"Padre Marcos",NA,NA,NA,NA,"1994",NA,"-40.9","-7.36",NA,NA,NA,NA,NA
"585","2019-11-01 15:00:05-03","UnB","UB","139922","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Eiten, G","10508","1970","02","09","Southern America","Brasil",NA,NA,"Flowering spikes erect, white.; Tree 4½ m tall; flowering spikes erect, white",NA,"Dicotyledoneae",NA,NA,"Benth.","Maranhão","Ca. 35km south of Loreto. Ilha da Balsas region, between the Balsas and Parnaíba Rivers. Just west of Chapada do Gigante a few km SW of main house of Fazenda Morros",NA,"Simon, MF","-45.083333","-7.383333",NA,NA,"Loreto",NA,NA,NA,NA,"2002",NA,"-45.083333","-7.383333",NA,NA,NA,NA,NA
"586","2019-11-01 15:00:05-03","UnB","UB","139927","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Brazão, JEM","336","1984","05","30","Southern America","Brasil",NA,NA,"Fruto imaturo de cor verde.",NA,"Dicotyledoneae",NA,NA,"Benth.","Bahia","Estrada que liga Brotas de Macaúbas a Ipupiara",NA,"Proença, CEB; Simon, MF","-42.65","-11.8",NA,NA,"Ipupiara",NA,NA,NA,NA,NA,NA,"-42.65","-11.8",NA,NA,NA,NA,NA
"587","2019-11-01 15:00:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Araújo, JF","IFN-59311732.1","2018","02","02","Southern America","Brasil",NA,NA,"Conglomerado BA-593. Subunidade 2. Subparcela 1. Indivíduo 9. F8; Arbusto. 1,6 m de altura. Base reta; Mata seca semidecídua. Terreno plano e solo areno-argiloso","UB0127193","Dicotyledoneae",NA,NA,"Benth.","Bahia",NA,"UB0127193","Simon, MF","-45","-11.880011",NA,NA,"Cotegipe",NA,NA,NA,NA,"2018","10","-45","-11.880011","17",NA,NA,NA,NA
"588","2019-11-01 15:00:05-03","UnB","UB","186160","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Simon, MF; Queiroz, LP; James, EK; Elliott, GN; et al.","705","2006","03","10","Southern America","Brasil",NA,NA,"Espigas brancas.; Arvoreta bastante ramificada 3m com espinhos nos ramos mais grossos.; Caatinga arbustiva densa sob solo rochoso.",NA,"Dicotyledoneae",NA,NA,"Benth.","Bahia","Ao longo da estrada Xique-Xique - Barra. Beira da estrada.",NA,"Simon, MF","-42.718611","-10.951111",NA,NA,"Xique-Xique",NA,NA,NA,NA,"2006","03","-42.718611","-10.951111",NA,NA,NA,NA,NA
"589","2019-11-01 15:00:05-03","UnB","UB","139931","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Queiroz, LP","6561","2001","04","26","Southern America","Brasil",NA,NA,"Flores com cálice; frutos imaturos atrovináceos, brilhantes.; Arvoreta 3m.; Caatinga baixa",NA,"Dicotyledoneae",NA,NA,"Benth.","Bahia","Ca. 47km leste de Rodelas, na estrada Paulo Afonso-Juazeiro",NA,"Queiroz, LP","-38.398889","-9.068056",NA,NA,"Paulo Afonso",NA,NA,NA,NA,"2001",NA,"-38.398889","-9.068056",NA,NA,NA,NA,NA
"590","2019-11-01 15:00:05-03","UnB","UB","368","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Irwin, HS; Harley, RM; et al.","31582","1971","03","05","Southern America","Brasil",NA,NA,"Filamentos brancos. Árvore de 4m.; Árvore pequena. Flor rosa; Cerrado e mata de galeria. Topologia: Aclive mais baixo do espigão mestre. Solo: Solo argiloso.",NA,"Dicotyledoneae",NA,NA,"Benth.","Bahia","4 Km N de Barreiras, estrada para Santa Rita de Cássia",NA,"Barneby, R",NA,NA,"550","550","Vale do Rio das Ondas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2019-11-01 15:00:05-03","UnB","UB","186158","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Simon, MF; Queiroz, LP; James, EK; Elliott, GN; et al.","707","2006","03","10","Southern America","Brasil",NA,NA,"Flores brancas.; Arbusto denso, aculeado nos ramos mais grossos.; Caatinga arbustiva densa sob solo rochoso.",NA,"Dicotyledoneae",NA,NA,"Benth.","Bahia","Ao longo da estrada Xique-Xique - Barra.",NA,"Simon, MF","-42.7325","-11.0375",NA,NA,"Xique-Xique",NA,NA,NA,NA,"2006","03","-42.7325","-11.0375",NA,NA,NA,NA,NA
"592","2019-11-01 15:00:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Moraes, TM","IFN-74111491.1","2018","01","12","Southern America","Brasil",NA,NA,"Conglomerado BA-741. Subunidade 1. Subparcela 1. Indivíduo 1-RN. F8; Arbusto, altura 3,50m. Presença de espinhos no caule. Base reta. Casca de cor externa branca, cor interna amarela, fina, estriada, sem odor; Relevo suave ondulado, so","UB0125383","Dicotyledoneae",NA,NA,"Benth.","Bahia",NA,"UB0125383","Simon, MF","-43.352222","-12.419722",NA,NA,"Muquém de São Francisco",NA,NA,NA,NA,"2018","10","-43.352222","-12.419722","17",NA,NA,NA,NA
"593","2019-11-01 15:00:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Araújo, JF","IFN-7429982.1","2017","12","19","Southern America","Brasil",NA,NA,"Conglomerado BA-742. Subunidade 2. Subparcela 1. Indivíduo 1. F6; Árvore, altura 6,3m, DAP 5,7cm. Presença de espinhos no caule. Base reta. Casca de cor externa cinza, cor interna amarela, fina, lenticelada, sem odor; Mata seca decídua","UB0125381","Dicotyledoneae",NA,NA,"Benth.","Bahia",NA,"UB0125381","Simon, MF","-43.2","-12.420833",NA,NA,"Paratinga",NA,NA,NA,NA,"2018","10","-43.2","-12.420833","17",NA,NA,NA,NA
"594","2019-11-01 15:00:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Moraes, TM","IFN-54613901.1","2018","01","24","Southern America","Brasil",NA,NA,"Conglomerado BA-546. Subunidade 1. Subparcela 1. Indivíduo 2RN. F8; Arbusto com 1,40m de altura. Base reta; Relevo plano, solo argiloso","UB0125386","Dicotyledoneae",NA,NA,"Benth.","Bahia",NA,"UB0125386","Simon, MF","-43.740006","-11.699992",NA,NA,"Wanderley",NA,NA,NA,NA,"2018","10","-43.740006","-11.699992","17",NA,NA,NA,NA
"595","2019-11-01 15:00:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Araújo, JF","IFN-4449483.10","2017","12","12","Southern America","Brasil",NA,NA,"Conglomerado BA-444. Subunidade 3. Subparcela 10. Indivíduo 13. F8; Arbusto; 1,6m. Caule com espihos. Base do caule reta; Cerrado stricto sensu, solo arenoso com afloramento rochoso, pouca presença de serrapilheira","UB0125379","Dicotyledoneae",NA,NA,"Benth.","Bahia",NA,"UB0125379","Simon, MF","-45.18","-11.339722",NA,NA,"Formosa do Rio Preto",NA,NA,NA,NA,"2018","10","-45.18","-11.339722","17",NA,NA,NA,NA
"596","2019-11-01 15:00:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Moraes, TM","IFN-54614043.1","2018","01","24","Southern America","Brasil",NA,NA,"Conglomerado BA-546. Subunidade 3. Subparcela 1. Indivíduo 8RN. F8; Arbusto. 2,70m de altura. Base reta e espinhos no caule; Relevo plano, solo argiloso","UB0125385","Dicotyledoneae",NA,NA,"Benth.","Bahia",NA,"UB0125385","Simon, MF","-43.740006","-11.699992",NA,NA,"Wanderley",NA,NA,NA,NA,"2018","10","-43.740006","-11.699992","17",NA,NA,NA,NA
"597","2019-11-01 15:00:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Moraes, TM","IFN-3996964.1","2017","10","23","Southern America","Brasil",NA,NA,"Conglomerado BA-399. Subunidade 4. Subparcela 1. Indivíduo 2. F8; Árvore; 2,1m. Base do caule digitada. Casca externa marrom, interna amarela; espessura grossa; do tipo rugosa; Cerrado, solo pedregoso, relevo ondulado",NA,"Dicotyledoneae",NA,NA,"Benth.","Bahia",NA,NA,"Simon, MF","-44.819722","-11.159722",NA,NA,"Santa Rita de Cássia",NA,NA,NA,NA,"2018","10","-44.819722","-11.159722","17",NA,NA,NA,NA
"598","2019-11-01 15:00:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Neto, O","IFN-4069881.6","2018","01","18","Southern America","Brasil",NA,NA,"Conglomerado BA-406. Subunidade 1. Subparcela 6. Indivíduo 2. F6; Árvore, altura 4,0m, DAP 10,1cm. Presença de acúleos no caule. Base reta. Casca de cor externa preta, cor interna amarela, grossa, rugosa, áspera; Caatinga arenosa","UB0125384","Dicotyledoneae",NA,NA,"Benth.","Bahia",NA,"UB0125384","Simon, MF","-43.559722","-11.159722",NA,NA,"Barra",NA,NA,NA,NA,"2018","10","-43.559722","-11.159722","17",NA,NA,NA,NA
"599","2019-11-01 15:00:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Moraes, TM","IFN-30910164.1","2017","12","14","Southern America","Brasil",NA,NA,"Conglomerado BA-309. Subunidade 4. Subparcela 1. Indivíduo 1RN. F8; Arbusto; 1,5m. Base do caule reta. Casca externa cinza, interna branca; espessura fina; do tipo lenticelada; Solo pedregoso, relevo ondulado, cerrado","UB0125380","Dicotyledoneae",NA,NA,"Benth.","Bahia",NA,"UB0125380","Simon, MF","-44.64","-10.799722",NA,NA,"Santa Rita de Cássia",NA,NA,NA,NA,"2018","10","-44.64","-10.799722","17",NA,NA,NA,NA
"600","2019-11-01 15:00:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Araújo, JF","IFN-592392.3","2017","07","06","Southern America","Brasil",NA,NA,"Conglomerado BA_592. Subunidade 2. Subparcela 3. Indivíduo 19.&nf;F6 - Medições na subunidade completa; Árvore 12,5m, DAP 13,6cm. Presença de acúleos. Base reta. Fruto maduro, 6,5cm, vagem, cor externa e interna marrom, consistência seca","UB0038560","Dicotyledoneae",NA,NA,"Benth.","Bahia",NA,"UB0038560","Faria, JEQ","-44.28","-11.88",NA,NA,"Cotegipe",NA,NA,NA,NA,"2017","10","-44.28","-11.88","30",NA,NA,NA,NA
"601","2019-11-01 15:00:05-03","UnB","UB","364","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Heringer, EP","15607","1976","05","05","Southern America","Brasil",NA,NA,"D8M# Árvore aberta formando copa com 5m. Margem da rodovia perto de Luziânia. Muito aculeada, floribunda e perfumada.; Árvore 8m. Flor creme; Cerrado.",NA,"Dicotyledoneae",NA,NA,"Benth.","Distrito Federal","Estação Experimental de Biologia. Campus da UnB",NA,"Heringer, EP","-47.9296989440918","-15.7797002792358",NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-11-01 15:00:05-03","UnB","UB","371","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Heringer, EP; Lima, DA; et al.","104","1971","04","18","Southern America","Brasil",NA,NA,"Árvore com 4,5m, comum na área.; Árvore. Flor alvo-rosado; Caatinga.",NA,"Dicotyledoneae",NA,NA,"Benth.","Pernambuco","Arredores de Petrolina",NA,"Barneby, R","-40.5008010864258","-9.39861011505127",NA,NA,"Petrolina","90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2019-11-01 15:00:05-03","UnB","UB","139933","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Del'Arco, MR","s.n.","1980","05","05","Southern America","Brasil",NA,NA,"Carrasco",NA,"Dicotyledoneae",NA,NA,"Benth.","Piauí","Serra das Confusões",NA,"Simon, MF","-43.3300018310547","-9.27861022949219",NA,NA,"Caracol","21070","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"604","2019-11-01 15:00:05-03","UnB","UB","139925","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Del'Arco, MR","s.n.","1979","04","09","Southern America","Brasil",NA,NA,"Arbusto.; Caatinga",NA,"Dicotyledoneae",NA,NA,"Benth.","Piauí","Carnaíba",NA,"Simon, MF","-42.6994018554688","-9.01527976989746",NA,NA,"São Raimundo Nonato","45407","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-11-01 15:00:05-03","UnB","UB","108175","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","Fagg, CW","1675","2007","07","22","Southern America","Brasil",NA,NA,"Árvore até 3m de altura, fruto vermelho escuro. Borda da mata com cerrado e com afloramentos rochosas, ocasional em associação com Terminalia fagifolia",NA,"Dicotyledoneae",NA,"acutistipula","Benth.","Piauí","Parque Nacional de Sete Cidades",NA,NA,"-41.721306","-4.116917",NA,NA,"Piracuruca",NA,NA,NA,NA,NA,NA,"-41.721306","-4.116917",NA,NA,NA,NA,NA
"606","2019-11-01 15:00:05-03","UnB","UB","108215","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","Fagg, CW","1715","2007","07",NA,"Southern America","Brasil",NA,NA,"Árvore até 3 m de altura, acúleos e pedúnculos vermelhos e caule vermelho marrom, flores com filetes brancos, botão floral verde claro. Perto da pista saindo da sede passando pela piscina aos 150 m da sede",NA,"Dicotyledoneae",NA,"acutistipula","Benth.","Piauí",NA,NA,NA,"-41.710611","-4.100333",NA,NA,"Piracuruca",NA,NA,NA,NA,NA,NA,"-41.710611","-4.100333",NA,NA,NA,NA,NA
"607","2019-11-01 15:00:05-03","UnB","UB","108124","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","Fagg, CW","1625","2007","07","22","Southern America","Brasil",NA,NA,"Árvore até 3m de altura com acúleos no caule. Frutos vermelho-marrons, flores brancas. Mata pertubada perto de sede, &nf;com Chloroleucon, Qualea multiflora, jatobá da mata. Com photo",NA,"Dicotyledoneae",NA,"acutistipula","Benth.","Piauí","Parque Nacional de Sete Cidades, mata pertubada perto da sede do parque",NA,NA,"-42.708639","-4.098417",NA,NA,"Piracuruca",NA,NA,NA,NA,NA,NA,"-42.708639","-4.098417",NA,NA,NA,NA,NA
"608","2019-11-01 15:00:05-03","UnB","UB","139934","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","Coradin, LC","5746","1983","06","17","Southern America","Brasil",NA,NA,"Fruto marrom.",NA,"Dicotyledoneae",NA,"acutistipula","Benth.","Bahia","Estrada para Santa Rita de Cássia-Margem do Rio Preto, proximidades da cidade",NA,"Simon, MF","-44.516667","-11.166667",NA,NA,"Santa Rita de Cássia",NA,NA,NA,NA,"2000",NA,"-44.516667","-11.166667",NA,NA,NA,NA,NA
"609","2019-11-01 15:00:05-03","UnB","UB","39031","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","Hatschbach, G","72860",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"acutistipula","Benth.","Mato Grosso do Sul","Aquidauana",NA,"Ribas, OS","-55.8","-20.466667",NA,NA,"Aquidauana",NA,NA,NA,NA,NA,NA,"-55.8","-20.466667",NA,NA,NA,NA,NA
"610","2019-11-01 15:00:05-03","UnB","UB","366","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","Heringer, EP","12066","1972","03","10","Southern America","Brasil",NA,NA,"Material de plantas oriundas de uma planta existente nas proximidades de Luziânia. Determinador inferido.; .",NA,"Dicotyledoneae",NA,"acutistipula","Benth.","Distrito Federal","Estação Experimental de Biologia. Campus da UnB",NA,"Heringer, EP","-47.9296989440918","-15.7797002792358",NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-11-01 15:00:05-03","UnB","UB","367","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","Heringer, EP","11963","1970","03","15","Southern America","Brasil",NA,NA,"Ramos laxos, roxeados, aculeados densamente, flores em amentilhos, frutos chatos com 1cm X 8cm de comprimento.; Arboreta. Flor rósea. Fruto roxa.; Cerrado.",NA,"Dicotyledoneae",NA,"acutistipula","Benth.","Goiás","Margem da Rodovia Brasília-Belo Horizonte",NA,"Barneby, R","-47.9502983093262","-16.2525005340576",NA,NA,"Luziânia","83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
