"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"46","2020-02-08 10:05:45-03","NBC","NL-BOTANY","U.1440849","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","duarteanus","Calycorectes duarteanus","D.Legrand",NA,NA,NA,NA,"Hatschbach GG; Silva JM","1988","10","10","Brazil",NA,NA,"Cabecuda (mun. Laguna) Santa catarina.",NA,NA,NA,NA,"NL-U1440849","NL-U1440849",NA,NA,NA,"Myrtales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1440849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-11-04 11:14:21-03","ESALQ","ESA","82482","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis",NA,"Duarte, A.R.",NA,NA,NA,"Mazine, F.F. Duarte, A.R. ; Gianotti, M.","2002","10","30","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho - Floresta Ombrófila Densa (parcela do Biota)","-47.9199981689453","-24.3799991607666",NA,NA,"ESA082482",NA,NA,NA,"Magnoliophyta",NA,"460.0",NA,NA,"Vegetativo. Amostras coletadas para análise macromolecular.",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"48","2020-11-04 10:56:23-03","ESALQ","ESA","85607","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Mazine, F.F.",NA,NA,NA,"Mazine, F.F. Lucas, E.; Souza, V.C.; Romão, G.O.; Souza, J. P .","2003","11","07","Brasil","Paraná",NA,NA,NA,NA,NA,NA,"ESA085607",NA,NA,NA,NA,NA,"992.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:14:28-03","ESALQ","ESA","128117","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand",NA,NA,NA,NA,"Polisel, R.T.","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.315","-24.024","-47.315","-24.024","ESA128117",NA,"516","516","Magnoliophyta",NA,"1099.0",NA,NA,"Planta jovem de 1,5 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:14:28-03","ESALQ","ESA","80711","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Bortoleto, S.; Araújo, A.O.; Freire, R.A.P.; Capretz, R.L.;Castellen, M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","22","Brasil","São Paulo","São Miguel Arcanjo.","Parque Estadual Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana.Trilha do Rio Taquaral. Beira do rio.","-475.936","-240.314","-475,936","-240,314","ESA080711","ESA080711",NA,NA,"Magnoliophyta",NA,"93.0",NA,NA,"Árvore de 6m de altura. Fruto imaturo verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:14:28-03","ESALQ","ESA","83286","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Hatschbach, G. ; Silva, J.M.","1989","10","14","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,"ESA083286","ESA083286",NA,NA,"Magnoliophyta",NA,"53526.0",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:28-03","ESALQ","ESA","85625","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Mazine, F.F. Lucas, E.; Souza, V.C.; Romão, G.O.; Souza, J. P .","2003","11","09","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"ESA085625","ESA085625",NA,NA,"Magnoliophyta",NA,"1010.0",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:28-03","ESALQ","ESA","18800","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Barreto, K.D. et al.","1994","01","22","Brasil","São Paulo","Itapira",NA,"-46.8199996948242","-22.4300003051758",NA,NA,"ESA018800","ESA018800",NA,NA,"Magnoliophyta",NA,"1840.0",NA,NA,NA,NA,NA,"19933","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:28-03","ESALQ","ESA","29337","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.","2015","05","01","Ivanauskas, N.M.","1996","09","21","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,"ESA029337","ESA029337",NA,NA,"Magnoliophyta",NA,"892.0",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:28-03","ESALQ","ESA","20821","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.","2015","05","01","Bastos, E.B. et al.","1994","09","05","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,"ESA020821","ESA020821",NA,NA,"Magnoliophyta",NA,"14.0",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:28-03","ESALQ","ESA","104525","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla",NA,"Gissi, D.S.","2011",NA,NA,"Aguiar, O.T.","2002","03","14","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA104525",NA,NA,NA,"Magnoliophyta",NA,"1027.0",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:28-03","ESALQ","ESA","87193","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Caliari, C.P.","2012","03","22","Moraes, P.L.R.","1996","10","04","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA087193","ESA087193",NA,NA,"Magnoliophyta",NA,"1288.0",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:28-03","ESALQ","ESA","7855","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Moraes, P.L.R.","1992","11","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA007855","ESA007855",NA,NA,"Magnoliophyta",NA,"738.0",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:28-03","ESALQ","ESA","8510","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Moraes, P.L.R.","1993","01","20","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA008510","ESA008510",NA,NA,"Magnoliophyta",NA,"782.0",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:28-03","ESALQ","ESA","7852","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Moraes, P.L.R.","1992","11","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA007852","ESA007852",NA,NA,"Magnoliophyta",NA,"737.0",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:28-03","ESALQ","ESA","114789","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.",NA,NA,NA,"Campos, M.C.R.","2006","07","19","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA114789",NA,NA,NA,"Magnoliophyta",NA,"950.0",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:28-03","ESALQ","ESA","52002","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.","2015","05","01","Lima, R.A.F.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"ESA052002","ESA052002","400","400","Magnoliophyta",NA,"433.0",NA,NA,"em clareira",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:28-03","ESALQ","ESA","118281","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.","2015","05","01","Bertoni, J.E.A. ; Valdevite, L.","1997","08","01","Brasil","São Paulo","Porto Ferreira","parque estadual","-47.4700012207031","-21.8500003814697",NA,NA,"ESA118281",NA,NA,NA,"Magnoliophyta",NA,"504.0",NA,NA,NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:28-03","ESALQ","ESA","122657","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.","2015","05","01","Flores, T.B.","2012","10","25","Brasil","Espírito Santo","Ibitirama","Pedra Roxa - Estrada para o alojamento do ICMBIO.","-41.6671981811523","-20.5414009094238",NA,NA,"ESA122657",NA,"1047","1047","Magnoliophyta",NA,"1528.0",NA,NA,"Árvore, ca. 4m de alt. Flores alvas.",NA,NA,"22282","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:28-03","ESALQ","ESA","122772","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.",NA,NA,NA,"Flores, T.B.","2012","10","28","Brasil","Espírito Santo","Ibitirama","Santa Marta #?# ao lado do alojamento do ICMBIO.","-41.6671981811523","-20.5414009094238",NA,NA,"ESA122772",NA,NA,NA,"Magnoliophyta",NA,"1643.0",NA,NA,"Árvore, ca. 9m de alt. Flores alvas.",NA,NA,"22282","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:28-03","ESALQ","ESA","25160","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.",NA,NA,NA,"Harley, R.M. et al.","1994","02","17","Brasil","Bahia","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,"ESA025160",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:14:28-03","ESALQ","ESA","25744","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.",NA,NA,NA,"Harley, R.M. et al.","1994","02","17","Brasil","Bahia","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,"ESA025744",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 10:56:23-03","ESALQ","ESA","56980","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.",NA,NA,NA,"Fraga, C.N.","1999","09","28","Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,"ESA056980",NA,NA,NA,NA,NA,"496.0",NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:28-03","ESALQ","ESA","85624","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Mazine, F.F. Lucas, E.; Souza, V.C.; Romão, G.O.; Souza, J. P .","2003","11","09","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"ESA085624","ESA085624",NA,NA,"Magnoliophyta",NA,"1009.0",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:14:28-03","ESALQ","ESA","85611","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Mazine, F.F. Lucas, E.; Souza, V.C.; Romão, G.O.; Souza, J. P .","2003","11","07","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,"ESA085611","ESA085611",NA,NA,"Magnoliophyta",NA,"996.0",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:14:28-03","ESALQ","ESA","39704","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Silva, J.M. ; Saldanha, J.","1996","10","31","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,"ESA039704","ESA039704",NA,NA,"Magnoliophyta",NA,"1757.0",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:28-03","ESALQ","ESA","17338","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Moraes, P.L.R.","1994","09","06","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA017338","ESA017338",NA,NA,"Magnoliophyta",NA,"1060.0",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:28-03","ESALQ","ESA","25895","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Moraes, P.L.R.","1994","09","06","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA025895","ESA025895",NA,NA,"Magnoliophyta",NA,"1060.0",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:28-03","ESALQ","ESA","7848","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Moraes, P.L.R.","1992","11","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA007848","ESA007848",NA,NA,"Magnoliophyta",NA,"752.0",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:28-03","ESALQ","ESA","17348","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Moraes, P.L.R.","1992","11","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA017348","ESA017348",NA,NA,"Magnoliophyta",NA,"752.0",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:28-03","ESALQ","ESA","17347","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Moraes, P.L.R.","1992","11","17","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA017347","ESA017347",NA,NA,"Magnoliophyta",NA,"737.0",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 10:56:23-03","ESALQ","ESA","127320","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.",NA,NA,NA,"Mazine, F.F.",NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,"ESA127320",NA,NA,NA,NA,NA,"460.0",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:14:28-03","ESALQ","ESA","109420","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla",NA,NA,NA,NA,NA,"Duarte, A.R.",NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,"ESA109420","ESA109420",NA,NA,"Magnoliophyta",NA,"501.0",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:14:28-03","ESALQ","ESA","114823","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Giaretta, A.","2015","05","01","Campos, M.C.R.","2006","05","08","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA114823","ESA114823",NA,NA,"Magnoliophyta",NA,"402.0",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:14:28-03","ESALQ","ESA","123907","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla",NA,"Souza, V.C.","2013",NA,NA,"Souza, V.C. ; Flores, T.B.","2013","05","01","Brasil","São Paulo","Tapiraí","Área da Cia. Votorantim. Trilha da Casa de Pedra.","-47.5","-23.9599990844727",NA,NA,"ESA123907",NA,NA,NA,"Magnoliophyta",NA,"35008.0",NA,NA,"Árvore, ca. 6 m alt. Vegetativo.",NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:14:28-03","ESALQ","ESA","120409","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Mazine, F.F.",NA,NA,NA,"Flores, T.B.","2012","08","01","Brasil","Espírito Santo","Conceição da Barra","Estrada de Riacho Doce (litoral), para o município de Pedro Canário.","-39.7322006225586","-18.5932998657227",NA,NA,"ESA120409",NA,NA,NA,"Magnoliophyta",NA,"1226.0",NA,NA,"Árvore, ca. 3m de alt. Flores alvas.",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:14:28-03","ESALQ","ESA","51999","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gissi, D.S.","2011",NA,NA,"Lima, R.A.F.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"ESA051999","ESA051999","400","400","Magnoliophyta",NA,"430.0",NA,NA,"em clareira",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:14:28-03","ESALQ","ESA","109836","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109836","ESA109836",NA,NA,"Magnoliophyta",NA,"30073.0",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:14:28-03","ESALQ","ESA","109451","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla",NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109451","ESA109451",NA,NA,"Magnoliophyta",NA,"30126.0",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:14:28-03","ESALQ","ESA","76919","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. brevistyla","Eugenia cf. brevistyla","D. Legrand","Giaretta, A.",NA,NA,NA,"Oliveira, P.P.","1998","07","15","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,NA,"ESA076919",NA,NA,NA,"Magnoliophyta",NA,"194.0",NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:14:34-03","ESALQ","ESA","51822","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis",NA,"Maria, V.R.B.",NA,NA,NA,"Maria, V.R.B.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,"ESA051822",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:14:41-03","ESALQ","ESA","85196","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","Sobral, M.",NA,NA,NA,"Hatschbach, G. et al.","2002","08","16","Brasil","Minas Gerais","Buenópolis",NA,"-44.1800003051758","-17.8733005523682",NA,NA,"ESA085196","ESA085196",NA,NA,"Magnoliophyta",NA,"73464.0",NA,NA,NA,NA,NA,"42854","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:14:41-03","ESALQ","ESA","115978","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata",NA,"Santos, M.F.",NA,NA,NA,"Santos, M.F.","2007","12","15","Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.3210983276367","-19.414400100708",NA,NA,"ESA115978","ESA115978",NA,NA,"Magnoliophyta",NA,"534.0",NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:14:41-03","ESALQ","ESA","115979","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata",NA,"Santos, M.F.",NA,NA,NA,"Santos, M.F.","2007","12","15","Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.3210983276367","-19.414400100708",NA,NA,"ESA115979","ESA115979",NA,NA,"Magnoliophyta",NA,"533.0",NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA
"90","2015-07-02 14:03:11-03","JBP","HPL","5526","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","V.C. Souza","2012","06","11","E.R. Salviani & H. Lorenzi","1999","11","01","Brasil","SC","Corupá","Estrada para o braço esquerdo.","-49.2431","-26.4253",NA,NA,NA,NA,NA,NA,NA,NA,"569",NA,NA,NA,NA,NA,"23917","auto",NA,NA,NA,NA,NA,NA
"91","2016-02-02 14:38:41-02","BGBM","B","B 10 0244672","S","Plantae","Myrtaceae","Calycorectes","duarteanus","Calycorectes duarteanus","D.Legrand",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1956","06","21","Brazil",NA,NA,"Braço Joaquim, Luis Alves; 300 m.",NA,NA,NA,NA,"B100244672","B100244672","300","300",NA,NA,"3.337","Middle and South America",NA,"Plantas de Santa Catarina - Brasil <a href=http://herbarium.bgbm.org/object/B100244672 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,"type",NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-12-19 08:15:24-03","FPS","FPS","2916","MachineObservation","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gasper, A.L. de","2017","11","29","Schwirkowski, P.","2017","08","28","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Parque das Aves","-49.276775","-26.362928","-49.276775","-26.362928","FPS02916,MBM423592,FURB55604","FPS02916_v01 FPS02916_v02 FPS02916_v03 FPS02916_v04 FPS02916_v05 FPS02916_v06 FPS02916_v07 FPS02916_v08 FPS02916_v09 FPS02916_v10 FPS02916_v11 FPS02916_v12 FPS02916_v13 FPS02916_v14 FPS02916_v15 FURB55604",NA,NA,NA,NA,"2343",NA,NA,"<ll>dwc_commonname:</ll> Guamirim",NA,NA,NA,NA,NA,"voucher","FURB 55604, MBM 423592",NA,NA,NA
"93","2019-12-19 08:15:24-03","FPS","FPS","944","MachineObservation","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Vieira, F.C.S","2019","12","15","Schwirkowski, P.","2015","09","07","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Trilhos, Rabo do Macaco.","-49.308793","-26.342282","-49.308793","-26.342282","FPS00944,FURB48568,CESJ070806","FPS00944_v01 FPS00944_v02 FPS00944_v03 FPS00944_v04 FPS00944_v05 FURB48568",NA,NA,NA,NA,"1208",NA,NA,"<ll>dwc_commonname:</ll> Guamirim",NA,NA,NA,NA,NA,"voucher","FURB 48568, CESJ 70806",NA,NA,NA
