"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00955560","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","E. P. Heringer","5728","1980","11","17","Brazil","Distrito Federal","Brasília","Estaçao Experimental de Biologia, Universidade de Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032194' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955560","NY00955560_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","103813","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"E. Hassler","4498",NA,NA,NA,"Paraguay",NA,NA,"In regions fluminis Capibary. Lect. Sept. Iter ad Yerbales montium Sierra de Maracayu",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14991' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103813","NY00103813_01","South America","sheet",NA,"Magnoliophyta","Lamiales","type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00748717","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","H. S. Irwin","18665","1968","01","16","Brazil","Goiás","Cocalzinho de Goiás","15 km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá. Serra dos Pirineus.","-48.77","-15.8",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=881148' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748717","NY00748717_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00955562","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","E. P. Heringer","5986","1981","01","14","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032205' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955562","NY00955562_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","541995","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"A. Krapovickas","23398","1973","02","13","Brazil","São Paulo","Sao José dos Campos","7 km N de Sao José dos Campos (BR-116)","-45.88","-23.1703",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14989' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541995","NY00541995_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","541991","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","G. Eiten","6028","1965","02","10","Brazil","São Paulo","Paraguaçú Paulista","About 6 km N of city of Paraguaçu Paulista. Along entrance road to Forest Station, about 2 km E of the station","-50.57","-22.3",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14981' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541991","NY00541991_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00955545","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","H. S. Irwin","10144","1965","11","10","Brazil","Distrito Federal","Brasília","Parque Municipal do Gama, 25 km S. of Brasília","-48.05","-16.03",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030430' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955545","NY00955545_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00955551","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","W. R. Anderson","35553","1972","02","05","Brazil","Minas Gerais","Datas","Serra do Espinhaço, ca. 15 km S of Diamantina","-43.6897","-18.325",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032131' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955551","NY00955551_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00955552","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","A. J. de Sampaio","6915 e 6917","1934","02",NA,"Brazil","Minas Gerais","Belo Horizonte","Belo Horizonte","-43.9378","-19.9208",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955552","NY00955552_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00955546","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","H. S. Irwin","10210","1965","11","12","Brazil","Distrito Federal","Brasília","Parque Municipal do Gama","-48","-16.03",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030446' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955546","NY00955546_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00955558","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","E. P. Heringer","2131","1979","09","27","Brazil","Distrito Federal","Brasília","BR - 251 trecho da Reserva Ecológica do IBGE e BR-040.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032182' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955558","NY00955558_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","541990","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","I. Silberbauer-Gottsberger","287R-231172","1972","11","23","Brazil","São Paulo","Botucatu","18 km north of Botucatu, (14 km east of Sao Manuel). Along the Sao Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio","-48.42","-22.75",NA,NA,"550","550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14980' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541990","NY00541990_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00955547","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","H. S. Irwin","23280","1969","02","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 35 km N.E. of Francisco Sá, on road to Salinas","-43.21845","-16.40385",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955547","NY00955547_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00955549","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","H. S. Irwin","26010","1970","02","04","Brazil","Minas Gerais","Paracatú","Serra da Anta, summit of chapada, ca. 5 km W. of Paracatú","-46.8727778","-17.22555",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030460' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955549","NY00955549_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00955553","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","R. de Castro","10669","1968","10","16","Brazil","Mato Grosso",NA,"R3 North c. 2 km. E. of base camp.","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032163' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955553","NY00955553_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","541994","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","J. C. Lindeman","3190","1966","10","20","Brazil","São Paulo","Itapetininga","Km 158 in road from Sao Paulo to Londrina","-48.0497","-23.5903",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14987' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541994","NY00541994_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","541992","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","I. Mimura","160","1961","12","20","Brazil","São Paulo","Sao José dos Campos","6,8-7,2 km ao SSE em linha reta da praça principal de Sao José dos Campos. Dentro de 100 m ao oeste da estrada para Paraibuna","-45.88","-23.1703",NA,NA,"635","635","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14978' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541992","NY00541992_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","103815","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"E. Hassler","6931","1900",NA,NA,"Paraguay",NA,NA,"In regione cursus superioris fluminis Y-acá; Lect. mens. Jan. Florula Cordillerae Centralis",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14993' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103815","NY00103815_01","South America","sheet",NA,"Magnoliophyta","Lamiales","type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00748742","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","N. T. da Silva","57727","1963","11","08","Brazil","Goiás",NA,"258 km de Anápolis para Belém",NA,NA,NA,NA,"220","220","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=881149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748742","NY00748742_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","589225","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","C. M. S. Coimbra","I. Cordeiro","1698","1998","05","13","Brazil","São Paulo","Ibiúna","Proximidades da Rodovia SP-250 km 63, à direita e esquerda da rua Caeiras.","-47.22","-23.65",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14975' target='other'> <mi>dwc_moreinfo</mi></a>","NY00589225","NY00589225_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","542000","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","P. K. H. Dusén","15963","1914","11","20","Brazil","Paraná","Jaguariaíva","Jaguariahyva opp.","-49.713647","-24.340602",NA,NA,"730","730","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14976' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542000","NY00542000_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","542001","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","P. K. H. Dusén","10472","1910","10","23","Brazil","Paraná","Jaguariaíva","Jaguariahyva","-49.713647","-24.340602",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14977' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542001","NY00542001_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01023534","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","M. Colella","R. Goodland","407","1966",NA,NA,"Brazil",NA,NA,"242.2 km N of São Paulo, E. of road.",NA,NA,NA,NA,NA,NA,"McGill University Expedition. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1195214' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023534","NY01023534_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01023535","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","R. Goodland","407","1966",NA,NA,"Brazil",NA,NA,"242.2 km N of São Paulo, E. of road.",NA,NA,NA,NA,NA,NA,"McGill University Expedition. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1195219' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023535","NY01023535_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01857463","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"E. P. Heringer","6178","1981","02","12","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu, adjacências do Córrego Cachoeirinha, margem esquerda do Rio Paranoá.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086192' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857463","NY01857463_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","103814","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"E. Hassler","6931","1900",NA,NA,"Paraguay",NA,NA,"In regione cursus superioris fluminis Y-acá; Lect. mens. Jan. Florula Cordillerae Centralis",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14992' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103814","NY00103814_01","South America","sheet",NA,"Magnoliophyta","Lamiales","type fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","103816","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"E. Hassler","5056",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14994' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103816","NY00103816_01","South America","sheet",NA,"Magnoliophyta","Lamiales","type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","103812","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"E. Hassler","4498",NA,NA,NA,"Paraguay",NA,NA,"In regions fluminis Capibary. Lect. Sept. Iter ad Yerbales montium Sierra de Maracayu",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14990' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103812","NY00103812_01","South America","sheet",NA,"Magnoliophyta","Lamiales","type fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01857464","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"E. P. Heringer","5959","1981","01","13","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2086193' target='other'> <mi>dwc_moreinfo</mi></a>","NY01857464","NY01857464_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00748741","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","H. S. Irwin","10888","1965","12","01","Brazil","Goiás","Corumbá de Goiás","Serra dos Pirineus, ca. 9 km S. of Corumbá de Goiás","-48.8086","-16.00493",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=881147' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748741","NY00748741_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01023580","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","E. P. Heringer","14950","1975","08","29","Brazil","Distrito Federal","Brasília","Sobradinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1195741' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023580","NY01023580_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00955561","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","E. P. Heringer","14950","1975","08","29","Brazil","Distrito Federal","Brasília","Sobradinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1032202' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955561","NY00955561_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","541993","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","H. N. Moldenke","P. E. Gibbs","3551","1976","11","16","Brazil","São Paulo","Moji-Guaçu","25 km. NW de Mogi-Guaçú. Estaçao Experimental de Mogi-Guaçú (Fazenda Campininha)","-47.164784","-22.242395",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=14986' target='other'> <mi>dwc_moreinfo</mi></a>","NY00541993","NY00541993_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","103840","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","splendens","Aegiphila splendens","Schauer",NA,"J. B. E. Pohl","1022",NA,NA,NA,"Brazil","Minas Gerais",NA,"Serra de Christaes",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=285968' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103840","NY00103840_01","South America","sheet",NA,"Magnoliophyta","Lamiales","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","103839","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","splendens","Aegiphila splendens","Schauer",NA,"J. B. E. Pohl","1022",NA,NA,NA,"Brazil","Minas Gerais",NA,"Serra de Christaes",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=285967' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103839","NY00103839_01","South America","sheet",NA,"Magnoliophyta","Lamiales","isotype fragment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00980607","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F. França","S. Tsugaru","B-2034","1987","11","04","Brazil","Mato Grosso do Sul","Campo Grande","Near Anhanduí, 65 km SSE from Campo Grande, along the Rt. BR-163.","-54.4113","-21.3588",NA,NA,"450","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094080' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980607","NY00980607_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","542215","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.",NA,"A. L. Moldenke","19659","1948","09","29","Brazil","São Paulo","Sao Paulo","Near airport at Congonhas","-46.654882","-23.627561",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=395195' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542215","NY00542215_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
