"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","phylum","order","imagecode","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"48","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","2428","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Lima, G. A.","2016","02","17","Araujo, V. H. S.","2014","07","04","Brasil","Piauí",NA,NA,NA,NA,NA,NA,"HDELTA002428",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","3632","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Santos, D. A.","2016","11","11","Vieira, T. C.; Santos, J. F.","2016","11","11","Brasil","Piauí","Parnaíba",NA,"-41.756611","-2.911667",NA,NA,"HDELTA003632",NA,"11",NA,NA,NA,"41º45'23,80''W","02º54'42,00''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","6334","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Souza, A.S.","2020","01","28","Souza, A.S.; Andrade, I.M.","2019","07","25","Brasil","Piauí","Parnaíba","Reis Velloso","-41.741389","-2.902778",NA,"<ll>dwc_commonname:</ll> Ipê roxo","HDELTA006334",NA,"15",NA,NA,NA,"41º44'29,00''W","2º54'10,00''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","3606","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Marques, R. G. C.","2014","01","20","Marques, R. G. C.; Maiara, Camila, Aline","2014","01","20","Brasil","Piauí","Parnaíba",NA,"-41.7766990661621","-2.90472006797791","25571","<ll>dwc_commonname:</ll> Ipê de Jardim","HDELTA003606","auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","4419","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Vieira, T. C.","2017","08","08","Vieira, T. C.","2017","08","03","Brasil","Piauí","Parnaíba",NA,"-41.7766990661621","-2.90472006797791","25571",NA,"HDELTA004419","auto","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","3609","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Mendes, L. C.","2014","07","30","Mendes, L. C.; Cunha, C.","2014","07","26","Brasil","Piauí","Parnaíba","Av. São Sebastião","-41.7766990661621","-2.90472006797791","25571","<ll>dwc_commonname:</ll> Ipê de Jardim","HDELTA003609","auto","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","2273","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Vieira, I. R.","2017","01","16","Cunha, C.; Mendes, L.","2014","07","26","Brasil","Piauí",NA,NA,NA,NA,NA,NA,"HDELTA002273",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","2440","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Silva, A. K. C.","2014","02","26","Silva, A. K. C.; Aline, George","2014","02","26","Brasil","Piauí",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Ipê de jardim","HDELTA002440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","4732","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Vieira, T. C.","2017","11","07","Vieira, T. C.","2017","09","20","Brasil","Piauí","Parnaíba",NA,"-41.7766990661621","-2.90472006797791","25571","Material também depositado em coleção didática n°91","HDELTA004732","auto","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","4334","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Sousa, R.M.S.","2017","05","15","Sousa, R.M.S.; Vieira.T.C.","2017","01","31","Brasil","Piauí","Parnaíba","Avenida São Sebastião","-41.7766990661621","-2.90472006797791","25571",NA,"HDELTA004334","auto","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","3607","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Amorim, G. C.","2014","07","11","Amorim, G. C.","2014","07","11","Brasil","Piauí","Parnaíba","Bairro Jardim dos passáros","-41.7766990661621","-2.90472006797791","25571","<ll>dwc_commonname:</ll> Ipê de Jardim","HDELTA003607","auto","(s.n.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","3608","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Galeno, A. D. O.","2014","07","30","Galeno, A. D. O.","2014","07","30","Brasil","Piauí","Parnaíba","Bairro Nova Parnaíba","-41.7766990661621","-2.90472006797791","25571","<ll>dwc_commonname:</ll> Ipê de Jardim","HDELTA003608","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","4332","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Sousa,R.M.S.","2017","02","01","Sousa, R.M.S.; Vieira.T.C.","2017","01","31","Brasil","Piauí","Parnaíba","Tabuleiros Litorâneos","-41.7766990661621","-2.90472006797791","25571",NA,"HDELTA004332","auto","69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-13 09:19:11-03","UFRJ","RFA","6358","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Corrêa Gomes",NA,NA,NA,"P. Occhioni","1953","10","20","Brasil","Rio de Janeiro","Rio de Janeiro","Arredores do Jardim Botânico.","-43.2075004577637","-22.9027996063232","57442","Árvore pequena, flor amarela.","RFA26348","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:29:30-03","UFRJ","RFA","7348","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","C.Y G. Manão",NA,NA,NA,"S.A. Jacob",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Serra dos órgãos.","-43.2075004577637","-22.9027996063232","57442",NA,"RFA26900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-13 09:19:11-03","UFRJ","RFA","7903","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","C.Y G. Manão",NA,NA,NA,"P. Occhioni","1965","10","21","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652","37819","Arbusto,flor amarelo ouro.","RFA27239","auto","2238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:29:30-03","UFRJ","RFA","7346","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","C.Y G. Manão",NA,NA,NA,"Antonio R.Villegas A.","1960","09","10","Brasil",NA,"Brasil","Jardim Faculdade de Farmácia.",NA,NA,NA,NA,"RFA26896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-24 17:10:33-03","UTFPR","DVPR","2436","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Biolchi, G","2015",NA,NA,"Biolchi, G","2015","01","08","Brasil","Santa Catarina","Concórdia","R: Avelino Mores, Jd. Europa","-52.0278015136719","-27.2341995239258","24608","Arvoreta 3m, muitas flores tubulares de cor amarela, frutos.","DVPR002436","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-24 17:10:33-03","UTFPR","DVPR","1188","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Piroli, E",NA,NA,NA,"Piroli, V; Carvalho, N","2013","09","04","Brasil","São Paulo","Ourinhos",NA,"-49.8699989318848","-22.9699993133545","14099","Arbusto muito ramificado com a altura de 4 a 6 m. Asfolhas compostas são serreadas. As flores são amarelas, muito parecidas com as do Ipê amarelo. Os frutos são cápsulas glabras deiscentes, compridas.","DVPR001188","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-15 11:14:33-03","FUNED","FUNED-POL","827","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans",NA,NA,NA,NA,NA,NA,"1992","04","02","Brasil","MG",NA,"Vento Alegre/Funed",NA,NA,NA,NA,"POL000827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-15 11:14:33-03","FUNED","FUNED-POL","3656","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans",NA,NA,NA,NA,NA,"Claudia Simeao","1999","09","17","Brasil","MG",NA,"Estaçao Ecologica UFMG",NA,NA,NA,NA,"POL003656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-15 11:14:33-03","FUNED","FUNED-POL","830","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","MG",NA,"Asilo São Luiz/Serra da Piedade/Funed",NA,NA,NA,NA,"POL000830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-15 11:14:33-03","FUNED","FUNED-POL","3657","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans",NA,NA,NA,NA,NA,"LAOC",NA,NA,NA,"Brasil","MG",NA,"UFV-API",NA,NA,NA,NA,"POL003657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-15 11:14:33-03","FUNED","FUNED-POL","828","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans",NA,NA,NA,NA,NA,NA,"1992","04","02","Brasil","MG",NA,"Vento Alegre/Funed",NA,NA,NA,NA,"POL000828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-15 11:14:33-03","FUNED","FUNED-POL","829","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","MG",NA,"Asilo São Luiz/Serra da Piedade/Funed",NA,NA,NA,NA,"POL000829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-15 11:14:33-03","FUNED","FUNED-POL","3655","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans",NA,NA,NA,NA,NA,"Erika",NA,NA,NA,"Brasil","MG",NA,"Museu",NA,NA,NA,NA,"POL003655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-15 11:14:33-03","FUNED","FUNED-POL","4729","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans",NA,NA,NA,NA,NA,"Kamilla Castelan","2018","04","20","Brasil","MG","Mariana","Bento Rodrigues","-43.4160995483398","-20.377799987793","33524",NA,"POL004729","auto",NA,NA,NA,NA,"43Wº 25' 10.5''","20Sº 14' 04.6''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:35:44-03","EAO","IAN","102616","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Gentry, AH",NA,NA,NA,"Silva, NT da","1960","01","05","Brasil","Pará",NA,"Cultivado no IAN.",NA,NA,NA,"Árvore pequena, flor amarelo.","IAN102616",NA,"565","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:35:44-03","EAO","IAN","37413","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Santoro, J","1946",NA,NA,"Dedecca, D; Santoro, J","1947","04","29","Brasil","São Paulo",NA,"Campo Experimental Instituto.",NA,NA,NA,"Arbusto.","IAN037413",NA,"8195","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,"IAN037413 IAN037413_e",NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:35:44-03","EAO","IAN","53253","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Sandwith, NY",NA,NA,NA,"Malvárez, MR","1946","12","08","Argentina","Salta","Metán",NA,NA,NA,NA,NA,"IAN053253",NA,"147","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:35:44-03","EAO","IAN","85527","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Gentry, AH","1974",NA,NA,"Melo, CAM de","1947","09","12","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN085527",NA,"58","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:35:44-03","EAO","IAN","147778","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Gentry, AH; Morillo, G",NA,NA,NA,"Venezuela","Tachira",NA,"11Km N of El Cobre, S of La Grita.",NA,NA,NA,"Shrub tree 4m, flowers yellow with reddish pencilling in throat.","IAN147778",NA,"11055","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,"velutina",NA,NA,NA,NA,NA
"80","2021-03-30 12:35:44-03","EAO","IAN","59981","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Sandwith, NY","1952",NA,NA,"Fróes, RL","1951","01","14","Brasil","Maranhão","São Luis",NA,"-44.3027992248535","-2.52972006797791","33693","Árvore de 7m, flor amarela, planta ornamental num jardim particular.","IAN059981","auto","26839","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:35:44-03","EAO","IAN","195833","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Silva, KC","2017","07","21","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892","48462","Árvore de 1,60 m de altura. Flor amarela e botões florais verdes.","IAN195833","auto","10","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:35:44-03","EAO","IAN","199553","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Mikosz, TR","2019","09","25","Brasil","Pará","Belém","Área da Embrapa Amazônia Oriental.","-48.5043983459473","-1.4558299779892","48462","Folhas compostas margem serrada, flor amarela, fruto verde, cipó silíqua.","IAN199553","auto","49","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:35:44-03","EAO","IAN","195860","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Rodrigues, ST; Cordeiro, MR; Pires, RMT; Fiola, MA","2017","08","09","Brasil","Pará","Belém","Horto de plantas medicinais da Embrapa Amazônia Oriental.","-48.5043983459473","-1.4558299779892","48462","Arvoreto de flores amarelas.","IAN195860","auto","695","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:35:44-03","EAO","IAN","73782","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Gentry, AH","1974",NA,NA,"Guedes, TN","1952","03","25","Brasil","Pará","Belém","Praça da Bandeira.","-48.5043983459473","-1.4558299779892","48462","Árvore fl. amarela.","IAN073782","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:35:44-03","EAO","IAN","73781","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Guedes, TN","1952","03","25","Brasil","Pará","Belém","Praça da Bandeira.","-48.5043983459473","-1.4558299779892","48462","Árvore fl. amarela.","IAN073781","auto","469","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:35:44-03","EAO","IAN","197193","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Xavier-Júnior, SR","2018","05","25","Brasil","Pará","Belém","Ufpa, Instituto de Geociências. Material coletado próximo à Coordenação do Progarama de Mestrado em Ensino de Ciências Ambientais.","-48.5043983459473","-1.4558299779892","48462","Árvore com cerca de 4m de altura, DAP 8cm (estimado). Presença de flores amarelas, botões florais amarelos-esverdeados. Frutos verdes imaturos e marrons maduros.","IAN197193","auto","296","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:35:44-03","EAO","IAN","167587","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth",NA,NA,NA,NA,"Nitta, A","1900","10","10","Brasil","Pará","Tomé-Açu","Jardim do Sr. Kikuchi.","-48.1521987915039","-2.41888999938965","97524",NA,"IAN167587","auto","17364","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-30 12:35:44-03","EAO","IAN","37349","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Santoro, J","1946",NA,NA,"Krug, HP","1946","07","02","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303","23900","Árvore, viveiro. Pref. Municipal.","IAN037349","auto","8080","Southern America",NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,"IAN037349 IAN037349_1 IAN037349_1e IAN037349_e",NA,NA,NA,NA,NA,NA
"89","2013-07-03 10:35:04-03","EBDA","BAH","8880","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","F.S. Espírito Santo","2011","07",NA,"Projeto Pindorama - Pau brasil","1993","07","01","Brasil","Bahia","Salvador","Université Fédérale","-38.533333","-13",NA,NA,NA,NA,NA,NA,NA,NA,"38W 32' 00","13S 00' 00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2013-07-03 10:35:04-03","EBDA","BAH","2216","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Ma. das Graças Moura Costa Soares","1979","02",NA,"Ma. Das Graças Moura Costa Soares","1979","02","08","Brasil","Bahia","Itaberaba",NA,"-40.3069","-12.5275","39857",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2013-07-03 10:35:04-03","EBDA","BAH","526","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Inácio de Menezes","1953",NA,NA,"Clotildes F. da Costa","1953","01","01","Brasil","Bahia","Itaberaba",NA,"-40.3069","-12.5275","39857","IMPORT. PLANTA: Fornece madeira branca ou castânea, própria para combustível e talvez para papel e utiliza-se também para fazer arcas.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-12-12 15:31:38-03","UFABC","HUFABC","000768","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","Calixto, L; Motta, G","2018","05",NA,"Moraes, A P","2018","05","04","Brasil","São Paulo","Botucatu","Área de restauração para compensação ambiental do, Condomínio Residencial Laguna","-48.434611","-22.957833",NA,"Terrestre, folhas opostas, inflorescência amarela, com fruto.","HUFABC000768",NA,"180",NA,NA,NA,"-48.434611","-22.957833",NA,NA,NA,"Angiospermas",NA,"HUFABC000768",NA,NA,NA,NA,NA,NA
"93","2020-02-27 21:09:03-03","PUCPR","HUCP","14533","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(Bittencourt) A. Juss. ex Kunth","Selusniaki, M",NA,NA,NA,"Sateuma, K","1995","05","21","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto","010",NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-02-27 21:09:03-03","PUCPR","HUCP","7335","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(Bittencourt) A. Juss. ex Kunth","Hatschbach, GG",NA,NA,NA,"Hatschbach, GG; Silva, J","1987","11","07","Brasil","Paraná","Nossa Senhora das Graças",NA,"-51.7943992614746","-22.9136009216309","10515",NA,NA,"auto","51671",NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-02-27 21:09:03-03","PUCPR","HUCP","25676","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(Bittencourt) A. Juss. ex Kunth","Dias, ES","2019","11","14","Viero, ALC","2019","11","13","Brasil","Parana","Curitiba","Ciclovia Rua Arthur Bernardes","-49.2731018066406","-25.4277992248535","25180","Flor de coloração amarela, ambiente urbano, corola tubular.","HUCP00025676","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-02-27 21:09:03-03","PUCPR","HUCP","16397","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(Bittencourt) A. Juss. ex Kunth","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2004","09","10","Brasil","Paraná","Curitiba","Vila Guaíra","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto","172",NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-02-27 21:09:03-03","PUCPR","HUCP","16864","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(Bittencourt) A. Juss. ex Kunth","Bonaldi, R",NA,NA,NA,"Bonaldi, R","2005","09","04","Brasil","Paraná","Paranaguá","Centro","-48.5092010498047","-25.5200004577637","24916",NA,NA,"auto","010",NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-02-27 21:09:03-03","PUCPR","HUCP","10841","S","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(Bittencourt) A. Juss. ex Kunth","Santos, JC",NA,NA,NA,"Buras, JS","1983","02","15","Brasil","São Paulo","Atibaia","Fazenda São Carlos","-46.5499992370605","-23.1100006103516","21675",NA,NA,"auto","036",NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-11-26 18:07:20-03","CPAN-UFMS","COR","2218","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","G.A.Damasceno Jr.",NA,NA,NA,"Adão;Francisca;Odilson","1983","06","04","Brasil","Mato Grosso do Sul","Corumbá","Bairro Cristo Redentor. ; úmido;.","-57.6533012390137","-19.0091991424561","295160","Gamopétala. Heliófila; Com Flor: amarela",NA,"auto","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-11-26 18:07:20-03","CPAN-UFMS","COR","2566","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans","(L.) Juss. ex Kunth","G.A.Damasceno Jr.",NA,NA,NA,"M.L.Melo","1992","03","28","Brasil","Mato Grosso do Sul","Corumbá","Proximidades do CEUC. Ruderal; calcáreo; Planície.","-57.6533012390137","-19.0091991424561","295160","Com Flor: amarela; Importância Econômicaapícola, ornamental",NA,"auto","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
