"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","eventTime","fieldNumber"
"431","2019-02-27 14:03:42-03","UFSJ","HUFSJ","3130","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Sobral, M","Sobral, M","14537","2011","12","11","Brasil","Minas Gerais","Prados","BR-383, ramal para Prados","-44.106111","-21.063889","-44.106111","-21.063889",NA,NA,"Erva 0,5-1 m, em beira de mata junto à estrada; flores azul-claras.","HUFSJ003130","HUFSJ003130_v00 HUFSJ003130_v01 HUFSJ003130_v02 HUFSJ003130_v03",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"432","2019-02-27 14:03:42-03","UFSJ","HUFSJ","3233","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Sobral, M","Sobral, M","14640","2011","12","11","Brasil","Minas Gerais","Prados","Estrada dos Fundadores","-44.106111","-21.063889","-44.106111","-21.063889",NA,NA,"Erva 0,5-1 m, em beira de mata junto à estrada; flores azul-claras.","HUFSJ003233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"433","2020-11-04 17:30:59-03","UEM","HUEM","34291","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Milaneze-Gutierre, MA","Milaneze-Gutierre, MA","1421","2018","09","25","Brasil","Paraná","Maringá","Parque Florestal dos Pioneiros (Bosque II).","-51.944304","-23.434466","-51.944304","-23.434466","536","536","Subarbusto, aproximadamente 0,6m de altura. Flores roxas com fundo da corola branco.","HUEM000019745","HUEM000019745",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,"09",NA,NA,NA,NA
"434","2019-07-02 15:56:49-03","UEM","HUEM","8106","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"N. Pelisson","1","1995","11","21","Brasil","Paraná","Maringá","Horto de Plantas Medicinais Irenice Silva, UEM","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Planta herbácea; flor de coloração violeta.","HUEM000013628","HUEM000013628",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-11-04 17:30:59-03","UEM","HUEM","585","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Dutra, ME; et al.","s.n.","1985","11","29","Brasil","Paraná","Maringá","Horto de Plantas Medicinais Irenice Silva, UEM","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Planta com aprox. 1m. de altura; flores de coloração lilás","HUEM000013623","HUEM000013623",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-11-04 17:30:59-03","UEM","HUEM","3321","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Silva, I","s.n.","2001","02","19","Brasil","Paraná","Maringá","Horto de Plantas Medicinais Irenice Silva, UEM","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Planta com aprox. 1,20m. de altura; flores de coloração azul","HUEM000013626","HUEM000013626",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-11-04 17:30:59-03","UEM","HUEM","36031","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Milaneze-Gutierre M.A.","Pelozo A.; R.M.Marques","s.n.","2020","06","15","Brasil","Paraná","Maringá","Parque Florestal dos Pioneiros, Bosque II. Borda do fragmento.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Arbusto aproximadamente 1,0m de altura. Flores coloração lilás.","HUEM000027059",NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto","2020",NA,NA,"06",NA,NA,NA,NA
"438","2020-11-04 17:30:59-03","UEM","HUEM","35800","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Milaneze-Gutierre M.A.","V.Santos; M.Lima","s.n.","2019","12","06","Brasil","Paraná","Maringá","Parque Florestal dos Pioneiros, Bosque II. Entorno do parque.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"Arbusto, cerca de 2,0m de altura. Flores coloração roxa, com tubo floral branco. Sem visitantes florais.","HUEM000026865",NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto","2019",NA,NA,"11",NA,NA,NA,NA
"439","2019-07-02 15:56:49-03","UEM","HUEM","4714","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","F.R.S. Pires","R.H. Delaforte","05","1998","02","26","Brasil","Paraná","Umuarama","Horto Medicinal de Umuarama","-53.3250007629395","-23.7663993835449",NA,NA,NA,NA,NA,"HUEM000013625","HUEM000013625",NA,NA,NA,NA,NA,NA,NA,"46517","auto",NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-03-10 11:38:59-03","UNILA","EVB","1551","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hammes, J.K.","Lima, L.C.P.","771","2016","11","05","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha das Bananeiras. Parque Nacional do Iguaçu","-54.3875","-25.594167","54º23'15''W","25º35'39''S",NA,NA,NA,"EVB001551","EVB001551",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,"04","05",NA,NA,NA
"441","2021-03-10 11:38:59-03","UNILA","EVB","1133","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hatschbach, G.","Buttura, E.","637","1981","01","21","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.579444","-25.366389","54º34'46''W","25º21'59''S","231","231",NA,"EVB001133","EVB001133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,"04","18",NA,NA,NA
"442","2021-03-10 11:38:59-03","UNILA","EVB","835","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hammes, J.K.","Buttura, E.","260","1979","09","05","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889","54º17'44''W","24º4'8''S",NA,NA,NA,"EVB000835","EVB000835",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,"04","05",NA,NA,NA
"443","2020-11-12 17:00:33-03","UEL","FUEL","50922","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Verdi, M","Verdi, M; Durigon, J","6021","2011","10","08","Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida","-49.9775","-29.379722","-49.9775","-29.379722","101","101",NA,"FUEL002177",NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2011",NA,NA,"10","08",NA,NA,NA
"444","2020-11-12 17:00:33-03","UEL","FUEL","4014","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hatschbach, G","Hatschbach, G","44379","1981","11","12","Brasil","Paraná","Cerro Azul","Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"FUEL002182",NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,"32006","auto","1981",NA,NA,"12",NA,NA,NA,NA
"445","2020-11-12 17:00:33-03","UEL","FUEL","6999","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hatschbach, G","Hatschbach, G; Cervi, AC","50645","1986","10","14","Brasil","Paraná","Foz do Iguaçu","Pq. Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"FUEL002176",NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,"39570","auto","1986",NA,NA,"12",NA,NA,NA,NA
"446","2020-11-12 17:00:33-03","UEL","FUEL","2631","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","França, F","Salem, MC","s.n.","1986","05","20","Brasil","Paraná","Londrina","Fazenda Nossa Senhora Aparecida, Irerê","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL002180",NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,"63728","auto","1995",NA,NA,"01",NA,NA,NA,NA
"447","2019-10-16 14:12:56-03","UEL","FUEL","43933","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Smith, SF","Scur, L","772","2000","05","13","Brasil","Rio Grande do Sul","Caxias do Sul","em orla da mata Pimentel, Vila Cristina -Barros","-51.1794013977051","-29.1681003570557",NA,NA,"100","100",NA,"FUEL002178",NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,"49662","auto","2001",NA,NA,"08",NA,NA,NA,NA
"448","2019-10-16 14:12:56-03","UEL","FUEL","12735","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Smith, SF","Scur, L","140","1999","11","06","Brasil","Rio Grande do Sul","Vale Real","na mata ciliar","-51.2536010742188","-29.3983001708984",NA,NA,"550","550",NA,"FUEL002179",NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,"11877","auto","2000",NA,NA,"02",NA,NA,NA,NA
"449","2020-11-12 17:00:33-03","UEL","FUEL","2093","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","França, F","Dias, MC; et al.","36","1986","03","08","Brasil","São Paulo","Iporanga","Beira da estrada","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"FUEL002181",NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,"38740","auto","1995",NA,NA,"01",NA,NA,NA,NA
"450","2019-11-01 15:11:26-03","UnB","UB","158160","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Macedo, A","2044","1949","07","20","Brasil","Minas Gerais","Ituiutaba","Santa Terezinha.","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"Arbusto. Flores roxas lindas.; Mata.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-01 15:11:26-03","UnB","UB","158162","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","França, F","Magalhães, M","2608","1942","07","13","Brasil","Minas Gerais","Nova Lima",NA,"-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"Subarbusto 0,5m. Flor violacea.; Sujo - em barranco.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"29211","auto","1994",NA,NA,"12",NA,NA,NA,NA
"452","2019-11-01 15:11:26-03","UnB","UB","158161","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Silva, JM; Barbosa, E; Abe, LM","2546","1998","10","30","Brasil","Paraná ","Iretama","Rio Muquilão.","-52.1058006286621","-24.423900604248",NA,NA,NA,NA,"Ereta, flor lilás.; Beira da mata.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"27581","auto",NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-08-20 20:39:27-03","UFSC","FLOR","64332","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Lozano, E.D.","Lozano, E.D.; Siqueira, E.L.","1810","2013","11","14","Brasil","Paraná","Iretama","Rio Muquilão, na margem.","-52.0425","-24.407222","52º2'33''W","24º24'26''S",NA,NA,"Subarbusto, 80cm, flores lilases","FLOR0064332","FLOR0064332",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"454","2020-08-20 14:56:54-03","UFSC","FLOR","36992","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Silva, J.M.; Barbosa, E. & Abe, L.M.","2546","1998","10","30","Brasil","Paraná","Iretama","Rio Muquilão.","-52.1058006286621","-24.423900604248",NA,NA,NA,NA,"ereta, flor lilás","FLOR0036992",NA,NA,NA,NA,NA,"Lamiales",NA,NA,"27581","auto",NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-08-20 20:39:27-03","UFSC","FLOR","26385","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Jarenkow, J.A.","Jarenkow, J.A.; Rodrigues, F.C.","1961","1991","11","20","Brasil","Rio Grande do Sul","Maquiné","Garapiá.","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"erva, flor violácea, 1,5m altura","FLOR0026385",NA,NA,NA,NA,NA,"Lamiales",NA,NA,"28094","auto","1991",NA,NA,NA,NA,NA,NA,NA
"456","2020-08-20 20:39:27-03","UFSC","FLOR","25901","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Jarenkow, J.A.","Jarenkow, J.A.; Pilz, A. & Pereira, A.B.","792","1987","11","01","Brasil","Rio Grande do Sul","Santa Cruz do Sul","Sinimbu.","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"subarbusto, flor arroxeada","FLOR0025901",NA,NA,NA,NA,NA,"Lamiales",NA,NA,"38612","auto","1990",NA,NA,NA,NA,NA,NA,NA
"457","2020-08-20 20:39:27-03","UFSC","FLOR","26870","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Jarenkow, J.A.","Jarenkow, J.A.; Waechter, J.L.","1666","1990","03","27","Brasil","Rio Grande do Sul","Torres","Boa União.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"subarbusto, flor arroxeada","FLOR0026870",NA,NA,NA,NA,NA,"Lamiales",NA,NA,"20837","auto","1990",NA,NA,NA,NA,NA,NA,NA
"458","2017-09-11 17:14:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Beyrich, HC","s.n.",NA,NA,NA,"Brazil",NA,NA,"pr. Neo-Friburgum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2017-09-11 17:14:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in pr. S. Pauli umbrosis subhumidis pr. Casa Branca, Octobri, pr. Jundiahy, Novembri, et pr. S. Carlos, Januario",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2017-09-11 17:14:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Brazil",NA,NA,"prope Corgo de Jaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2017-09-11 17:14:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Brazil",NA,NA,"prope Corgo de Jaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2017-09-11 16:28:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Nova Lima","in prov. Minarum prope Congonhas do Sabara et ad fl. Paraopeba","-43.85","-19.99","-43.85","-19.99",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2017-09-11 17:14:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in pr. S. Pauli umbrosis subhumidis pr. Casa Branca, Octobri, pr. Jundiahy, Novembri, et pr. S. Carlos, Januario",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2017-09-11 17:14:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Poeppig, EF","2231",NA,NA,NA,"Brazil",NA,NA,"ad fl. Amazonum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2021-02-08 12:46:10-03","UFRGS","ICN","015901","S","Plantae","Verbenaceae","Bouchea","cipoensis","Bouchea cipoensis","Moldenke","Flach Legit - Dutra, Pe","Magalhães, M","4318","1943","10","22","Brasil","MG","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Typus originales.; Flor lilás, arbustos, pouco frequênte, isoladas.; Capoeira da fazenda do rio Cipó, margem do rio Cipó.","ICN00000594","ICN00000594 ICN00000594_1","América do Sul",NA,NA,"Dicotyledon",NA,"Holotypus",NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"466","2021-02-08 12:46:10-03","UFRGS","ICN","183381","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hatschbach, G","Hatschbach, G; Cervi, AC","50645","1986","10","14","Brasil","PR","Foz do Iguaçu","Parque nacional do Iguaçu Cataratas","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"erva alta, 1,50m; clareiras da mata pluvial da bacia do Rio Iguaçu",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"467","2021-02-08 12:46:10-03","UFRGS","ICN","117667","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PC","Marodin, SM","253","1997","10","11","Brasil","RS","Dom Pedro de Alcântara","Porto Colônia","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Ruderal.",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"468","2021-02-08 12:46:10-03","UFRGS","ICN","183599","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Burkart","Hagelund, K","10908","1977","01","13","Brasil","RS","Maquiné","Barra do Ouro","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"469","2021-02-08 12:46:10-03","UFRGS","ICN","183597","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PC","Hagelund, K","14389","1983","01","20","Brasil","RS","Torres","beira do Rio Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-02-08 12:46:10-03","UFRGS","ICN","183601","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Burkart","Hagelund, K","15143","1984","02","15","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Doação Herbário Karner Hagelund; on humid land, near wood",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-02-08 12:46:10-03","UFRGS","ICN","132465","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PC","Mentz, LA; Simionatto, C","s.n.",NA,NA,NA,"Brasil","SC","Florianópolis","Horto de Plantas Medicinais UFSC","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"472","2021-02-08 12:46:10-03","UFRGS","ICN","166659","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PC","Crespam, PC; et al.","180","2009","02","10","Brasil","RS","Feliz","beira de riozinho mato próximo a estrada de chão área alterada. S 29°25'10,2 W 51°17'13,8","-51.286944","-29.419444","-51.286944","-29.419444",NA,NA,"Arbusto apoiante bem ramificado, corola roxa, fauce e garganta branca",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-02-08 12:46:10-03","UFRGS","ICN","166660","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PC","Crespam, PC; et al.","181","2009","02","10","Brasil","RS","Feliz","beira de estrada de chão próximo a RS 452 km 10.","-51.286111","-29.418611","-51.286111","-29.418611",NA,NA,"Arbusto, 2,5m de alt., população de 3 indivíduos junto com indivíduos de Stachytarpheta",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-02-08 12:46:10-03","UFRGS","ICN","166661","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PC","Crespam, PC; et al.","183",NA,NA,NA,"Brasil","RS","Canela","estrada para Passo do Louro beira de estrada de chão beira de mato.","-50.756389","-29.386111","-50.756389","-29.386111",NA,NA,"Arbusto decumbente, até 3,5m. População grande.",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2021-02-08 12:46:10-03","UFRGS","ICN","166662","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PC","Crespam, PC; et al.","184","2009","02","12","Brasil","RS","Pouso Novo","Marquês de Souza próximo à BR-386 km 309 beira de estrada de chão próximo ao Arroio Fão beira de mato.","-52.167778","-29.228611","-52.167778","-29.228611",NA,NA,"Arbusto aromático, 3 m de altura",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2021-02-08 12:46:10-03","UFRGS","ICN","166663","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PC","Crespam, PC; et al.","185","2009","02","12","Brasil","RS","Pouso Novo","Marquês de Souza próximo à BR-386 km 309 beira de estrada de chão próximo ao Arroio Fão beira de mato","-52.167778","-29.228611","-52.167778","-29.228611",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2021-02-08 12:46:10-03","UFRGS","ICN","166664","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PC","Crespam, PC; et al.","186","2009","02","12","Brasil","RS","Pouso Novo","Marquês de Souza próximo à BR-386 km 309 beira de estrada de chão próximo ao Arroio Fão beira de mato.","-52.167778","-29.228611","-52.167778","-29.228611",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2021-02-08 12:46:10-03","UFRGS","ICN","166665","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PC","Dettke, GA","418","2010","01","27","Brasil","RS","Itati","Rota do Sol. RS-416. Borda de mata beira de riacho.","-50.174722","-29.3825","-50.174722","-29.3825",NA,NA,"Flor roxa",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-02-08 12:46:10-03","UFRGS","ICN","166666","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PC","Dettke, GA","417","2010","01","27","Brasil","RS","Caraá","Manjolo, Borda de mata 29°46'S 50°19'W","-50.316667","-29.766667","-50.316667","-29.766667",NA,NA,"Flor roxa",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2021-02-08 12:46:10-03","UFRGS","ICN","175465","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Thode, V","183","2007","11","21","Brasil","RS","Igrejinha","RS 020","-50.751389","-29.578889","-50.751389","-29.578889","318","318","Corola roxa com branco no centro; +/- 2,5 m de altura",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
