"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","infraspecificEpithet","relatedCatalogItem","typeStatus","individualCount","fieldNumber","previousCatalogNumber","sex"
"668","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"Habitat in Brasiliae prov. Bahia, loco ignoto",NA,NA,NA,NA,NA,NA,NA,"935",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2017-09-11 17:09:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope São Christovão",NA,NA,NA,NA,"(c. p., herb. Petrop., Warming.) Floret Julio. (V. s. in herb. Candoll., Petrop. et Warming.)",NA,NA,"11676",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","regnellii","Tillandsia regnellii",NA,NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Habitat in Brasiliae prov. Minas Geraes ad Caldas, lateribus rupium apricorum innascens","-46.39","-21.92","-46.39","-21.92","Floret Junio. (V. s. in herb. Berol.)",NA,NA,"lll1798",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2021-02-08 12:50:46-03","UFRGS","ICN","033016","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Silva, MA",NA,NA,NA,"Waechter, JL","1977","01","20","Brasil","PE","Arcoverde","Estação Experimental Rio Branco","-37.0539016723633","-8.41888999938965",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Erva epífita; Na caatinga.","ICN00030175",NA,"427",NA,NA,"23066","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2021-02-08 12:50:46-03","UFRGS","ICN","050318","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Waechter, JL","1981",NA,NA,"Waechter, JL","1981","07","31","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epífito; cápsulas esverdeadas imaturas.; Em interior de mata pluvial.","ICN00030178",NA,"1837",NA,NA,"20837","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2021-02-08 12:50:46-03","UFRGS","ICN","046247","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Waechter, JL","1979",NA,NA,"Waechter, JL","1979","09","08","Brasil","RS","Viamão","Itapoã","-51.0233001708984","-30.0811004638672",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epífitica; cápsulas ainda indescentes.; Sobre árvore seca (Euterolobium contortisiliqum).","ICN00030177",NA,"1358",NA,NA,"41667","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2021-02-08 12:50:46-03","UFRGS","ICN","031067a","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Rossado, A","2016","07","04","Irgang, B; et alii","1968","01","31","Brasil","RS","Viamão","Praia da Onça","-51.0233001708984","-30.0811004638672",NA,NA,"sobre árvore","ICN00030176",NA,NA,NA,NA,"41667","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2021-02-08 12:50:46-03","UFRGS","ICN","034359","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Waechter, JL","1980",NA,NA,"Baptista, MLL","1977","06","11","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epífita.; Mato de banhado, em baixada junto às dunas.","ICN00030181",NA,"s.n.",NA,NA,"20837","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-02-08 12:50:46-03","UFRGS","ICN","034266","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Waechter, JL","1980",NA,NA,"Waechter, JL","1977","06","11","Brasil","RS","Torres","Mato Sr. Clemente Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epífitas de folhas verdes-acinzentadas; inflorescência rósea e pétalas lilases.","ICN00030180",NA,"554",NA,NA,"20837","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2021-02-08 12:50:46-03","UFRGS","ICN","115405","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Breier, TB",NA,NA,NA,"Breier, TB","1998","06","04","Brasil","RS","Viamão","Fazenda Santa Fé APA do Banhado Grande","-51.0233001708984","-30.0811004638672",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Epífito","ICN00030179",NA,"163","35","35","41667","auto","Monocotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","42941","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","T. Strehl","2004",NA,NA,"Abruzzi, M.L.","2003","04",NA,"Brasil","Rio Grande do Sul","Barra do Ribeiro","Lagoa dasCapivaras","-51.3011016845703","-30.2910995483398",NA,NA,NA,"HAS0042941",NA,"5098",NA,NA,"31686","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","30460","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Strehl, T.","1991","04",NA,"Brasil","Rio Grande do Sul","Guaíba","Guaíba,","-51.3250007629395","-30.113899230957",NA,NA,"cravo-do-mato","HAS0030460",NA,"1057",NA,NA,"28343","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","30585","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Silveira, N.","1989","06",NA,"Brasil","Rio Grande do Sul","Osório","Estação Experimental de Osório,","-50.2696990966797","-29.8866996765137",NA,NA,"cravo-do-mato; epífito","HAS0030585",NA,"8164",NA,NA,"27350","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","41381","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","T. Strehl","2004",NA,NA,"Abruzzi, M.L.","2003","04",NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Ilha Grande","-50.5097007751465","-30.2577991485596",NA,NA,NA,"HAS0041381",NA,"4653",NA,NA,"31350","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","9740","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Strehl, T.",NA,NA,NA,"Martau, L.","1979","06",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro São Pedro - lado oeste","-51.2299995422363","-30.0331001281738",NA,NA,"número de coleta do coletor adicional 98; acesso pelo Jockey Clube Agronômico; epifíta; com folhas prateadas; pouco numerosa; disperso; mato; encosta; solo granito","HAS0009740",NA,"98",NA,NA,"29946","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","41675","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","T. Strehl","2004",NA,NA,"Abruzzi, M.L.","2003","05",NA,"Brasil","Rio Grande do Sul","Tapes","Fazenda Nair Heller","-51.3958015441895","-30.6732997894287",NA,NA,NA,"HAS0041675",NA,"4925",NA,NA,"25762","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2020-08-26 10:48:26-03","MCN-FZBRS","HAS","95879","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Fagundes, N. F.","2017",NA,NA,"Soares, J. F.","2017","07",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico de Porto Alegre, Área de circulação dos visistantes (próxima ao estacionamento).","-51.176748","-30.051025","-51.176748","-30.051025","Inflorescência rosa claro. Holoepífita habitual de ocorrência espontânea no JBPA.","HAS0095879",NA,"09",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","66211","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Strehl, T.","1995","06","29","Silveira, N.","1984","06",NA,"Brasil","Rio Grande do Sul","Torres","Porto Fagundes.","-49.7268981933594","-29.3353004455566",NA,NA,"cravo-do-mato; Epífita sobre tronco; Flores rosadas;","HAS0066211",NA,"1331",NA,NA,"20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","27253","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Mazzitelli, S.M.","1989","10",NA,"Brasil","Rio Grande do Sul","Triunfo","Pólo Petroquímico, Parque de Preservação Ambiental da Copesul","-51.7181015014648","-29.9433002471924","51°21'54","29°51'57","cravo-do-mato; epífito; Epifítica de ocorrência numerosa e distribuição agrupada. Inflorescências com brácteas rosa-purpúreas","HAS0027253",NA,"795",NA,NA,"41194","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","11843","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Aguiar, L.","1980","05",NA,"Brasil","Rio Grande do Sul","Viamão","Morro do Côco,","-51.0233001708984","-30.0811004638672",NA,NA,"cravo-do-mato; epífito Epifíto","HAS0011843",NA,"369",NA,NA,"41667","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","14746","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Strehl, T.","1982","08",NA,"Brasil","Rio Grande do Sul","Viamão","Morro do Côco,","-51.0233001708984","-30.0811004638672",NA,NA,"Rosetas de folhas macias, epifíticas, galhos a copa. No mato, flor rosa, folha pilosa.","HAS0014746",NA,"445",NA,NA,"41667","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","30862","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Strehl, T.","1983","08",NA,"Brasil","Rio Grande do Sul","Viamão","Morro do Côco,","-51.0233001708984","-30.0811004638672",NA,NA,"cravo-do-mato;","HAS0030862",NA,"1051",NA,NA,"41667","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-04-05 12:31:14-03","UNIVASF","HVASF","23223","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","chapeuensis","Tillandsia chapeuensis","Rauh","M.M. Leodegario","2019","10","07","L.P. Queiroz","2007","10","05","Brasil","Bahia","Morro do Chapéu","Área da Cachoeira do Ferro Doido, ca. 15 km de Moro do Chapéu na Estrada do Feijão",NA,NA,"9999.000000","9999.000000","Ripícula, folhas acinzentadas, flores com brácteas rosa com indumento cinéreo e pétalas rosa.&nf;Doação HUEFS 128675","HVASF023223",NA,"13151","883","883",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"691","2021-04-05 12:31:14-03","UNIVASF","HVASF","22706","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","chapeuensis","Tillandsia chapeuensis","Rauh","J.A. Siqueira Filho","2015","05","17","J.A. Siqueira Filho","2015","05","17","Brasil","Pernambuco","Belo Jardim","Sítio Bituri, Pedra do Cassange, inselbergue granítico com matriz coberta por densa cobertura florestal",NA,NA,"9999.000000","9999.000000","Erva saxícola associada com outras espécies de bromélias. Folhas argênteas, passadas. Material cultivado no VIVASF","HVASF022706",NA,"3430","1119","1119",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"692","2021-04-05 12:31:14-03","UNIVASF","HVASF","1575","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","chapeuensis","Tillandsia chapeuensis","Rauh","J.A. Siqueira Filho","2002","10","31","J.A. Siqueira Filho","2002","10","31","Brasil","Alagoas","Atalaia","Serra de Naceia, Fazenda Duvidoso 2, base do inselberg",NA,NA,"9999.000000","9999.000000","Rupícola formando densas populações sob a rocha nua. Folhas argênteas. Inflorescência simples, rósea em final de floração. Material depositado no Bromeliário Biouniverso osb o n° 518.","HVASF001575",NA,"1305","165","165",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"693","2021-04-05 12:31:14-03","UNIVASF","HVASF","326","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","J.A. Siqueira Filho","2006","09","21","J.A. Siqueira Filho","2006","09","21","Brasil","Bahia","Umburanas","PNBO, Serra da Empleitada",NA,NA,"9999.000000","9999.000000","Epífita. Folhas argênteas. Flores róseas.","HVASF000326",NA,"1758","865","865",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"694","2021-04-05 12:31:14-03","UNIVASF","HVASF","1665","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","J.A. Siqueira Filho","2005","02","02","J.A. Siqueira Filho","2005","02","02","Brasil","Pernambuco","Macaparana","Piraúa, Fazenda Fadangos",NA,NA,"9999.000000","9999.000000","Planta epífita sob Cajueiro (Anacardium occidentale). Folhas argênteas. Inflorescência passada.","HVASF001665",NA,"1455","605","605",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"695","2021-04-05 12:31:14-03","UNIVASF","HVASF","10035","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","A.P. Fontana","2010","10","31","A.P. Fontana","2010","10","31","Brasil","Bahia","Monte Santo","Serra do Monte Santo, afloramento rochoso por trás da Igreja de Nossa Senhora das Dores, caminho para Santuário de Santa Cruz, Caatinga. Campo rupestre com vegetação arbustiva.",NA,NA,"9999.000000","9999.000000","Epífita. Inflorescência seca.","HVASF010035",NA,"7239","623","623",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"696","2021-04-05 12:31:14-03","UNIVASF","HVASF","1751","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","J.A. Siqueira Filho","2011","10","20","J.A. Siqueira Filho","2002","11","01","Brasil","Alagoas","Boca da Mata","Fazenda Daniel, Mata da Bitonha",NA,NA,"9999.000000","9999.000000","Epífita a ca. 12m alt. Folas argênteas, flores róseas. Material depositado no Bromeliário Biouniverso sob o n° 524.","HVASF001751",NA,"1311","208","208",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"697","2021-04-05 12:31:14-03","UNIVASF","HVASF","15","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","M.M. Leodegario","2019","10","07","J.A. Siqueira Filho","2005","11","27","Brasil","Pernambuco","Pesqueira","Serra do Ororubá, Aldeia Pedra D'água, Pedra do Rei",NA,NA,"9999.000000","9999.000000","Erva rupícola formando grandes aglomerados em plena floração. Inflorescência rósea, densamente pilosa. Corola rosa, estames inclusos. Material cultivado no Bromeliário Biouniverso n° 638.","HVASF000015","HVASF000015_01","1544","500","500",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"698","2021-04-05 12:31:14-03","UNIVASF","HVASF","19953","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","B. Paixão-Souza","2014","04","07","D.S. Pifano","2013","05","04","Brasil","Bahia","Antônio Gonçalves","Propriedade de D. Ideolida na entrada do municipio de Campo Formoso",NA,NA,"9999.000000","9999.000000","Epífita com flores passadas de colaração parda.","HVASF019953",NA,"590","554","554",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"699","2021-04-05 12:31:14-03","UNIVASF","HVASF","22918","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","J.A. Siqueira Filho","2015","12","14","J.A. Siqueira Filho","2015","12","14","Brasil","Bahia","Sento Sé","Estrada em direção ao povoado de Salgado, Mata da Caiçara, próximo ao riacho Santo Antônio",NA,NA,"9999.000000","9999.000000","Epífita. Folhas argênteas. Flores passadas.","HVASF022918",NA,"3583","954","954",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"700","2021-04-05 12:31:14-03","UNIVASF","HVASF","14119","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri var. rupicola","Lindl.","M.M. Leodegario","2019","10","07","E.V.R. Ferreira","2012","01","31","Brasil","Pernambuco","Belo Jardim","Sítio Alegre, Trilha da Serra dos Caboclos",NA,NA,"9999.000000","9999.000000","Erva rupícola. Inflorescência rósea, densamente pilosa. Corola rosa.","HVASF014119",NA,"436","986","986",NA,NA,NA,NA,"América do Sul",NA,NA,"var. rupicola",NA,NA,NA,NA,NA,"U"
"701","2021-04-05 12:31:14-03","UNIVASF","HVASF","14119","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri var. rupicola","Lindl.","M.M. Leodegario","2019","10","07","E.V.R. Ferreira","2012","01","31","Brasil","Pernambuco","Belo Jardim","Sítio Alegre, Trilha da Serra dos Caboclos",NA,NA,"9999.000000","9999.000000","Erva rupícola. Inflorescência rósea, densamente pilosa. Corola rosa.","HVASF014119",NA,"436","986","986",NA,NA,NA,NA,"América do Sul",NA,NA,"var. rupicola",NA,NA,NA,NA,NA,"U"
"702","2019-11-21 10:02:44-03","IBt","SP","280093","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Ogawa, K","1997","04","04","Miyagi, PH; et al.","1994","09","06","Brasil","São Paulo","Cananéia","Estrada Cananéia - Pariquera-açú (via ponte), ca. 19km de Cananéia.","-47.84175","-24.900806","-47.84175","-24.900806",NA,"SP052855","SP052855","116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-11-21 10:02:44-03","IBt","SP","320297","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","1997","03",NA,"França, F; et al.","1996","04","21","Brasil","Bahia","Itatim","Morro do Agenor","-39.7","-12.716667","-39.7","-12.716667",NA,NA,NA,"1626","580","580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2019-11-21 10:02:44-03","IBt","SP","320298","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","1997","04","10","França, F; et al.","1996","04","20","Brasil","Bahia","Itatim","Morro das Tocas","-39.766667","-12.7","-39.766667","-12.7",NA,NA,NA,"1605","280","420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2019-11-21 10:02:44-03","IBt","SP","320299","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","1997","03",NA,"França, F; et al.","1996","10","27","Brasil","Bahia","Itatim","Morro do Leão","-39.683333","-12.716667","-39.683333","-12.716667",NA,NA,NA,"1970","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2019-11-21 10:02:44-03","IBt","SP","320300","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","1997","04","10","Melo, E; et al.","1996","03","30","Brasil","Bahia","Itatim","Morro das Tocas","-39.7","-12.716667","-39.7","-12.716667",NA,"SP052844","SP052844","1538","300","360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2019-11-21 10:02:44-03","IBt","SP","320315","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","1997","04","10","França, F; Melo, E","1996","07","20","Brasil","Bahia","Itatim","Morro do Agenor","-39.766667","-12.7","-39.766667","-12.7",NA,"SP052847","SP052847","1719","310","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2019-11-21 10:02:44-03","IBt","SP","332060","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","2013","11","25","França, F; et al.","1997","10","25","Brasil","Bahia","Milagres","Morro Pé de Serra","-39.831389","-12.887222","-39.831389","-12.887222",NA,"SP052848","SP052848","2426","488","488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2019-11-21 10:02:44-03","IBt","SP","332987","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","2013","11","25","Melo, E; et al.","1997","05","24","Brasil","Bahia","Iaçu","Morro do Coité","-39.898611","-12.773333","-39.898611","-12.773333",NA,NA,NA,"2179","384","384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-11-21 10:02:44-03","IBt","SP","348052","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","2019","06","26","Rezende, JM","1996","08","13","Brasil","Distrito Federal","Brasília","Parque Boca da Mata. Samambaia.","-48.05","-15.866667","-48.05","-15.866667",NA,NA,NA,"563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-11-21 10:02:44-03","IBt","SP","391955","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Forzza, RC","2004","03","09","Forzza, RC; et al.","2004","03","09","Brasil","Minas Gerais","Lima Duarte","Parque Estadual da Serra do Ibitipoca, Proximidades da Cantina.","-43.904444","-21.722222","-43.904444","-21.722222",NA,"SP052851","SP052851","3094","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2019-11-21 10:02:44-03","IBt","SP","396671","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Wanderley, MGL","2013","11","25","Moraes, AO","2006","11","28","Brasil","Bahia","Itaberaba",NA,"-40.085","-12.501944","-40.085","-12.501944",NA,"SP052853","SP052853","314","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2019-11-21 10:02:44-03","IBt","SP","399502","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Tardivo, RC","1997","10","14","Orlandi, R; et al.","1994","08","31","Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.440278","-12.459722","-41.440278","-12.459722",NA,"SP052846","SP052846","PCD658","930","930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2019-11-21 10:02:44-03","IBt","SP","399503","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Tardivo, RC","1997","10","14","Carvalho, AM; et al.","1994","10","25","Brasil","Bahia","Palmeiras","Pai Inácio.","-41.470833","-12.455556","-41.470833","-12.455556",NA,"SP052845","SP052845","PCD1010","1080","1080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
