"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1606","2020-09-12 05:00:02-03","US","US","3573343","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"E. Vargas & R. Seidel","2028","South America - Neotropics","Bolivia","Camino de palos blancos hacia la cumbre del cerro Marimono",NA,NA,"US01080006",NA,NA,"1988","3","2","La Paz","Sud Yungas",NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1607","2020-09-12 05:00:02-03","US","US","2820009","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"G. Pinheiro & J. Carvalho","657","South America - Neotropics","Brazil","Maraba",NA,NA,"US00337430","US00337430_01",NA,"1974","4","9","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1608","2020-09-12 05:00:02-03","US","US","2923667","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","8294","South America - Neotropics","Brazil","Presidente kennedy mun. (?), road from highway br 153 to itapora, 12 km w of village of presidente kennedy; fazenda primavera along ribeirao feinho",NA,NA,"US00337410","US00337410_01",NA,"1980","2","2","Goiás",NA,NA,NA,"400","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1609","2020-09-12 05:00:02-03","US","US","2860762","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"G. T. Prance, P. J. M. Maas, K. Kubitzki, W. C. Steward, J. F. Ramos, W. S. Pinheiro & J. F. Lima","12521","South America - Neotropics","Brazil","Rio moa at cachoeira grande",NA,NA,"US00333888","US00333888_01",NA,"1971","4","27","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1610","2020-09-12 05:00:02-03","US","US","2282578","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A. Mocquerys","s.n.","South America - Neotropics","Venezuela",NA,NA,NA,"US00342174","US00342174_01",NA,"1893",NA,NA,"Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1611","2020-09-12 05:00:02-03","US","US","3096030","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"C. Feuillet","2177","South America - Neotropics","French Guiana","Iles du salut, ile royale",NA,NA,"US00337370","US00337370_01",NA,"1985","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1612","2020-09-12 05:00:02-03","US","US","1592275","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"W. Houk","158","South America - Neotropics","Brazil","Campinas",NA,NA,"US00337437","US00337437_01",NA,"1936","1","17","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1613","2020-09-12 05:00:02-03","US","US","2532936","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"G. Hatschbach","7909","South America","Brazil","Porto guaira",NA,NA,"US00337434","US00337434_01",NA,"1951","4","7","Paraná","Guaíra","-54.2557983398438","-24.0799999237061","220","220","33984","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1614","2020-09-12 05:00:02-03","US","US","2930749","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"M. Vavrek & L. Perez De Molas","435","South America","Paraguay","Nemby / rincon",NA,NA,"US00337372",NA,NA,"1981","11","10","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1615","2020-09-12 05:00:02-03","US","US","1740159","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"O. L. Haught","1477","South America - Neotropics","Colombia","El Centro; vicinity of Barrancabermeja, Magdalena Valley, between Sogamoso and Colorado Rivers",NA,NA,"US00337474",NA,NA,"1934","12","24","Santander",NA,NA,NA,"100","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1616","2020-09-12 05:00:02-03","US","US","2703518","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. A. Steyermark & E. Velasco","100009","South America - Neotropics","Venezuela","J.t. colmenares mun.; potrero la sabana y jabilla, hacienda la honda, cerca de coloncito",NA,NA,"US00337382",NA,NA,"1967","9","3","Tachira","Jauregui Dist.",NA,NA,"120","120",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1617","2020-09-12 05:00:02-03","US","US","3064924","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"C. Davidson & G. Martinelli","10663","South America - Neotropics","Brazil","Cachoeira porteira; weedy field toward the boad landing, s of the settlement",NA,NA,"US00337457","US00337457_01",NA,"1980","7","2","Pará","Oriximiná","-55.8661003112793","-1.76556003093719",NA,NA,"479450","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1618","2020-09-12 05:00:02-03","US","US","1344322","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"B. Cornelio","74","South America - Neotropics","Venezuela","Maracay",NA,NA,"US00337458",NA,NA,"1927",NA,NA,"Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1619","2020-09-12 05:00:02-03","US","US","2525901","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"C. Belshaw","3258","South America - Neotropics","Peru","Valley of san martin, along rio shilcayo 1-4 km ne of tarapoto",NA,NA,"US00337378",NA,NA,"1937","8","17","San Martín","San Martín",NA,NA,"305","305",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1620","2020-09-12 05:00:02-03","US","US","1483852","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"P. Jorgensen","3633","South America","Paraguay","V. rico",NA,NA,"US00337374",NA,NA,"1924","1","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1621","2020-09-12 05:00:02-03","US","US","2196179","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A. Woolston","466","South America","Paraguay","Primavera",NA,NA,"US00337373",NA,NA,"1955","2","28","Alto Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1622","2020-09-12 05:00:02-03","US","US","1773589","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. Cuatrecasas","4167","South America - Neotropics","Venezuela","Rio meta; la ochovera",NA,NA,"US00342170",NA,NA,"1938","10","28","Apure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1623","2020-09-12 05:00:02-03","US","US","2864008","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"S. A. Mori & R. M. King","12192","South America - Neotropics","Brazil","Br 116 15 km n of jequie",NA,NA,"US00337453","US00337453_01",NA,"1979","7","13","Bahia","Jequié","-40.0835990905762","-13.8575000762939","600","600","49443","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1624","2020-09-12 05:00:02-03","US","US","2556018","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. E. Montes","27495","South America","Argentina","Posadas",NA,NA,"US00337366","US00337366_01",NA,"1958","3","6","Misiones","Capital",NA,NA,"205","205",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1625","2020-09-12 05:00:02-03","US","US","2676855","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. Vasconcelos & D. F. Coêlho","11116","South America - Neotropics","Brazil","Territorio do Acre, Proc. Rio Branco.",NA,NA,"US00337422","US00337422_01",NA,"1962","2","26","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1626","2020-09-12 05:00:02-03","US","US","3238728","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"R. M. Klein & A. Bresolin","9431","South America","Brazil","Jordao, governador celao ramos",NA,NA,"US00379474","US00379474_01",NA,"1971","5","19","Santa Catarina",NA,NA,NA,"20","20",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1627","2020-09-12 05:00:02-03","US","US","2752949","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"W. R. Anderson","7699","South America - Neotropics","Brazil","Estado de Goiás, Serra Geral do Paraná. 3 km NE of São João da Aliança",NA,NA,"US00337398","US00337398_01",NA,"1973","3","22","Goiás",NA,NA,NA,"1070","1070",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1628","2020-09-12 05:00:02-03","US","US","2885250","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"H. S. Irwin, R. Souza & R. G. P. Santos","8607","South America - Neotropics","Brazil","Universidade de brasilia",NA,NA,"US00337394","US00337394_01",NA,"1965","9","24","Distrito Federal",NA,NA,NA,"975","975",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1629","2020-09-12 05:00:02-03","US","US","1140943","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"E. P. Killip","5373","South America - Neotropics","Colombia","Cisneros",NA,NA,"US00337477",NA,NA,"1922","5","10","Valle del Cauca",NA,NA,NA,"300","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1630","2020-09-12 05:00:02-03","US","US","3356923","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"K. Andrade, L. Figueiredo, N. Cruz & E. Freire","145","South America - Neotropics","Brazil","Estrada buique catimbau",NA,NA,"US00591605","US00591605_01",NA,"1995","8","17","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1631","2020-09-12 05:00:02-03","US","US","3188958","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. J. Pipoly & M. Ameer","9115","South America - Neotropics","Guyana","Wales, n and s of; area w of demerara river",NA,NA,"US00424493","US00424493_01","Barneby, R. C.","1986","12","4","Essequibo Isl-W. Demerara",NA,"-58.1833","6.6667","1","1",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1632","2020-09-12 05:00:02-03","US","US","1546590","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"S. Venturi","780","South America","Argentina","Rio Tale",NA,NA,"US00337444","US00337444_01",NA,"1920","4","3","Tucumán","Capital",NA,NA,"450","450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1633","2020-09-12 05:00:02-03","US","US","3231186","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"L. J. Gillespie, S. Tiwari & H. Lall","733","South America - Neotropics","Guyana","Linden Highway, near turnoff to St. Cuthbert's Mission",NA,NA,"US00518354","US00518354_01","Barneby, R. C.","1989","2","24","Demerara-Mahaica",NA,"-58.2667","6.46667","5","20",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1634","2020-09-12 05:00:02-03","US","US","2694629","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"G. Agostini, G. Davidse & T. Agostini","2008","South America - Neotropics","Venezuela","Carretera clabozo; san fernando de apure, 80 km s of calabozo",NA,NA,"US00337451",NA,NA,"1973","11","7","Guarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1635","2020-09-12 05:00:02-03","US","US","3007138","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho, J. L. Hage & H. S. Brito","21095","South America - Neotropics","Brazil","Serra geral de caitite, ca 5 km s form caitite along the brejinhos das ametistas road",NA,NA,"US00337454","US00337454_01",NA,"1980","4","9","Bahia",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1636","2020-09-12 05:00:02-03","US","US","3346455","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"B. G. Stergios, S. Niño, I. Sikoura, N. Piven, P. Martinez & N. Friederich","16372","South America - Neotropics","Venezuela","Rio casiquiare, mision proyecto vavilov, convenio ivic-neba-unellez",NA,NA,"US00580331",NA,NA,"1994","11","9","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1637","2020-09-12 05:00:02-03","US","US","2338401","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A. H. Alston","5440","South America - Neotropics","Venezuela","La florida, near caracas",NA,NA,"US00337385",NA,NA,"1938","12","10","Federal District",NA,NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1638","2020-09-12 05:00:02-03","US","US","2570793A","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9516","South America - Neotropics","Brazil","Boa vista-caracarai road br 174, 58 km s of boa vista",NA,NA,"US00337414","US00337414_01",NA,"1969","1","31","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1639","2020-09-12 05:00:02-03","US","US","1036927","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"B. Herbierto","163","South America - Neotropics","Colombia","Vicinity of Cartagena",NA,NA,"US00337388","US00337388_01",NA,"1919",NA,NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1640","2020-09-12 05:00:02-03","US","US","1779049","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"H. García Barriga","6336","South America - Neotropics","Colombia","Hacienda El Trejo, N of Palmira (Cauca Valley)",NA,NA,"US00337476","US00337476_01",NA,"1938","12","28","Valle del Cauca",NA,NA,NA,"1050","1050",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1641","2020-09-12 05:00:02-03","US","US","1573889","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"L. Riedel","58","South America - Neotropics","Brazil","North of Esplanda city on road to Jaquera.",NA,NA,"US00337439","US00337439_01",NA,"1821",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1642","2020-09-12 05:00:02-03","US","US","2989882","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"B. Nelson","743","South America - Neotropics","Brazil","Plantas do Estado de Acre, Quixada (perto de Rio Branco).",NA,NA,"US00337425","US00337425_01",NA,"1980","10","22","Acre",NA,"-67.83","-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1643","2020-09-12 05:00:02-03","US","US","2989882","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"E. G. Campbell, O. P. Monteiro, B. W. Nelson & J. C. Ongley","22163","South America - Neotropics","Brazil","Maues airport road, between maues and airport",NA,NA,"US00337425","US00337425_01",NA,"1974","4","27","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1644","2020-09-12 05:00:02-03","US","US","2056329","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A. E. Burkart & N. Troncoso","S.i. No. 11131","South America","Argentina","Jujuy",NA,NA,"US00342162",NA,NA,"1940","2","15","Jujuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1645","2020-09-12 05:00:02-03","US","US","2885257","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"H. S. Irwin, R. Souza, R. G. P. Santos & J. W. Grear","15320","South America - Neotropics","Brazil","Cerrado",NA,NA,"US00337395","US00337395_01",NA,"1966","4","8","Distrito Federal",NA,NA,NA,"975","975",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1646","2020-09-12 05:00:02-03","US","US","603023","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"A. Jahn","363","South America - Neotropics","Venezuela","Bobures",NA,NA,"US00342173","US00342173_01",NA,"1914","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1647","2020-09-12 05:00:02-03","US","US","2885625","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. G. P. Santos","17669","South America - Neotropics","Brazil","Piranhas; drainage of the upper rio araguaia",NA,NA,"US00337412","US00337412_01",NA,"1966","6","23","Goiás",NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1648","2020-09-12 05:00:02-03","US","US","2770106","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"B. Macbryde","422","South America - Neotropics","Ecuador","128.7 km S of Quevedo",NA,NA,"US00337369",NA,NA,"1971","6","9","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1649","2020-09-12 05:00:02-03","US","US","2281497","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"H. S. Irwin","2146","South America - Neotropics","Brazil","State agricultural school, vicosa",NA,NA,"US00337408","US00337408_01",NA,"1958","11","25","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1650","2020-09-12 05:00:02-03","US","US","1592241","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"W. Houk","55","South America - Neotropics","Brazil","Campinas",NA,NA,"US00337438","US00337438_01",NA,"1935","11","16","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1651","2020-09-12 05:00:02-03","US","US","2169213","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"T. M. Petersen","2628","South America","Argentina","Campo Dios Gracia; estancia Santa Teresa",NA,NA,"US00342161","US00342161_01",NA,"1954","3","5","Corrientes","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1652","2020-09-12 05:00:02-03","US","US","2861216","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"H. S. Irwin, R. Souza, R. G. P. Santos & J. W. Grear","15641","South America - Neotropics","Brazil","Universidade de Brasilia",NA,NA,"US00337396","US00337396_01",NA,"1966","5","6","Distrito Federal",NA,NA,NA,"975","975",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1653","2020-09-12 05:00:02-03","US","US","2447698","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. M. Pires & P. B. Cavalcante","52280","South America - Neotropics","Brazil","Road to amapa, km 134, agua azul; coastal region",NA,NA,"US00337417","US00337417_01",NA,"1962","7","26","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1654","2020-09-12 05:00:02-03","US","US","2752948","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"W. R. Anderson","10172","South America - Neotropics","Brazil","Ca 17 km s of goias velho, 6 km ne of mossamedes; serra dourada",NA,NA,"US00337397","US00337397_01",NA,"1973","5","12","Goiás",NA,NA,NA,"700","780",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1655","2020-09-12 05:00:02-03","US","US","1773310","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"J. Cuatrecasas","3635","South America - Neotropics","Colombia","Rio Meta; Cabuyaro",NA,NA,"US00337473",NA,NA,"1938","10","14","Meta",NA,NA,NA,"235","235",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1656","2020-09-12 05:00:02-03","US","US","3670591","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"M. Saldias, Mostacedo, --, Arroyo, --, -- Guillen, Gutiérrez, -- & -. Zapata","2956","South America - Neotropics","Bolivia","Velasco. Parque Nacional Noel Kempff M. 1 km S del desvio de los caminos hacia Pisofirme y el aserrdero Moira.",NA,NA,"US01311530",NA,"Gutiérrez, E.","1993","7","3","Santa Cruz",NA,"-61.4925","-14.6058","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
