"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","relatedCatalogItem","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","sex"
"146","2020-12-21 16:26:37-03","MBM","MBM","115774","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Miotto, S.","Sobral, M.; et al.; et al.","5137",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Cerro Loreto","-54.6794013977051","-29.6916999816895",NA,"Erva com xilopódio, em campo pedregoso, no topo do cerro, fl. róseo-avermelhadas.","MBM115774","MBM115774","São Vicente do Sul",NA,NA,NA,NA,NA,NA,"2009","42672","auto","07","15",NA,NA,NA,NA,NA
"147","2020-12-21 16:26:37-03","MBM","MBM","196790","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Lewis, G.P.","Souza, V.C.; et al.; et al.","4343",NA,NA,NA,"Southern America","Brazil","São Paulo","Estrada Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"MBM196790","MBM196790","Itararé",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"148","2016-11-18 15:50:25-02","MNHN","RECOLNAT_MNHN_P","P02958485","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Bentham","Gaudichaud, C.",NA,"1833","1","1",NA,"Brésil",NA,"Province de Rio Grande",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958485' target='other'> <mi>dwc_moreinfo</mi></a>","P02958485","P02958485_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1355",NA
"149","2015-09-03 22:05:56-03","MNHN","RECOLNAT_MNHN_P","P00048481","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Balansa, B.",NA,"1876","10",NA,NA,"Paraguay",NA,"Pâturages secs et arides sur le versant septentrional de la Cordillère de Peribebuy.",NA,NA,"hb","reçu le 12 février 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00048481' target='other'> <mi>dwc_moreinfo</mi></a>","P00048481","P00048481_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1567",NA
"150","2015-09-25 00:03:22-03","MNHN","RECOLNAT_MNHN_P","P00634412","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Hassler, E.",NA,NA,"10",NA,NA,"Paraguay",NA,"Iter ad Yerbales montium Sierra de Maracayu In regione vicine 'Igatimi', in campis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634412' target='other'> <mi>dwc_moreinfo</mi></a>","P00634412","P00634412_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4852",NA
"151","2015-10-02 00:37:57-03","MNHN","RECOLNAT_MNHN_P","P00758814","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Uruguay",NA,"Banda Oriental : paturages près de San José",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758814' target='other'> <mi>dwc_moreinfo</mi></a>","P00758814","P00758814_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2486",NA
"152","2015-10-18 11:16:48-02","MNHN","RECOLNAT_MNHN_P","P02141694","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Duré","Balansa, B.",NA,"1876","10",NA,NA,"Paraguay",NA,"Pâturages secs et arides sur le versant septentrional de la Cordillère de Peribebuy.",NA,NA,"hb","reçu le 12 février 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02141694' target='other'> <mi>dwc_moreinfo</mi></a>","P02141694","P02141694_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1567",NA
"153","2015-10-18 11:17:04-02","MNHN","RECOLNAT_MNHN_P","P02141695","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Balansa, B.",NA,"1875","10","28",NA,"Paraguay",NA,"Paraguari",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02141695' target='other'> <mi>dwc_moreinfo</mi></a>","P02141695","P02141695_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1568",NA
"154","2015-10-18 11:17:44-02","MNHN","RECOLNAT_MNHN_P","P02141696","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Balansa, B.",NA,"1875","10","28",NA,"Paraguay",NA,"Paraguari",NA,NA,"hb","reçu le 12 février 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02141696' target='other'> <mi>dwc_moreinfo</mi></a>","P02141696","P02141696_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1568",NA
"155","2015-10-19 01:54:35-02","MNHN","RECOLNAT_MNHN_P","P02141697","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Balansa, B.",NA,"1874","9","8",NA,"Paraguay",NA,"Ibitimi",NA,NA,"hb","reçu le 12 février 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02141697' target='other'> <mi>dwc_moreinfo</mi></a>","P02141697","P02141697_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1568 a",NA
"156","2012-07-11 14:26:46-03","MNHN","RECOLNAT_MNHN_P","P02141698","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Duré","Hassler, E.",NA,NA,"10",NA,NA,"Paraguay",NA,"Iter ad Yerbales montium Sierra de Maracayu In regione vicine 'Igatimi', in campis",NA,NA,"hb","reçu le 2 octobre 1900 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02141698' target='other'> <mi>dwc_moreinfo</mi></a>","P02141698","P02141698_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4852",NA
"157","2015-09-04 02:11:38-03","MNHN","RECOLNAT_MNHN_P","P02958458","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Balansa, B.",NA,"1874","9","8",NA,"Paraguay",NA,"Ibitimi",NA,NA,"hb","reçu le 12 février 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958458' target='other'> <mi>dwc_moreinfo</mi></a>","P02958458","P02958458_01 P02958458_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1568 a",NA
"158","2015-09-04 02:11:38-03","MNHN","RECOLNAT_MNHN_P","P02958470","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Pedersen, T.M.",NA,"1962","9","26",NA,"Paraguai",NA,"Estancia La Soledad; Santiago. Dep. Misiones.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958470' target='other'> <mi>dwc_moreinfo</mi></a>","P02958470","P02958470_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6579",NA
"159","2015-09-04 02:11:39-03","MNHN","RECOLNAT_MNHN_P","P02958471","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Lourteig, A.",NA,"1967","10","21",NA,"Paraguai",NA,"Dep. Misiones, Santiago, Est. La Soledad, Ca. Isla Carpincho.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958471' target='other'> <mi>dwc_moreinfo</mi></a>","P02958471","P02958471_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2081",NA
"160","2015-10-18 11:25:53-02","MNHN","RECOLNAT_MNHN_P","P02958475","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Balansa, B.",NA,"1874","10","6",NA,"Paraguai",NA,"Villa- Rica.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958475' target='other'> <mi>dwc_moreinfo</mi></a>","P02958475","P02958475_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1863",NA
"161","2015-09-04 02:11:39-03","MNHN","RECOLNAT_MNHN_P","P02958476","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Hassler, E.",NA,"1900","2",NA,NA,"Paraguay",NA,"Cordillerae centralis : in regione cursus superioris fluminis Y-acá, in campis pr. Valenzuela",NA,NA,"hb","reçu le 8 janvier 1903 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958476' target='other'> <mi>dwc_moreinfo</mi></a>","P02958476","P02958476_01 P02958476_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7147",NA
"162","2015-09-04 02:11:39-03","MNHN","RECOLNAT_MNHN_P","P02958479","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Duré","Hassler, E.",NA,NA,"9",NA,NA,"Paraguay",NA,"Iter ad Yerbales montium Sierra de Maracayú : In regione fluminis Capibary",NA,NA,"hb","reçu le 2 octobre 1900 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958479' target='other'> <mi>dwc_moreinfo</mi></a>","P02958479","P02958479_01 P02958479_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4463",NA
"163","2015-10-18 11:26:54-02","MNHN","RECOLNAT_MNHN_P","P02958480","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Martius",NA,"1905","1","1",NA,"Paraguai",NA,"In Viciniis Caaguazú.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958480' target='other'> <mi>dwc_moreinfo</mi></a>","P02958480","P02958480_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9280",NA
"164","2016-11-18 15:45:15-02","MNHN","RECOLNAT_MNHN_P","P02958481","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Duré","Hassler, E.|Rojas, T.",NA,"1907",NA,NA,NA,"Paraguay",NA,"In altaplanitie et declivibus Sierra de Amambay",NA,NA,"hb","reçue le 27 juillet 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958481' target='other'> <mi>dwc_moreinfo</mi></a>","P02958481","P02958481_01 P02958481_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itinera in Paraguaria septentrionali/10658",NA
"165","2016-11-18 18:45:35-02","MNHN","RECOLNAT_MNHN_P","P02958482","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Duré","Riedel, L.",NA,"1826","8","1",NA,"[Brésil]","Rio Grande do Sul","In campis siccis R. Pardo",NA,NA,"hb","Reçu le 8 Octobre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958482' target='other'> <mi>dwc_moreinfo</mi></a>","P02958482","P02958482_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"456",NA
"166","2016-11-18 15:53:04-02","MNHN","RECOLNAT_MNHN_P","P02958483","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Riedel, L.",NA,"1826","3","1",NA,"[Brésil]","São Paulo","In campis graminos pr. Castro",NA,NA,"hb","Reçu le 8 Octobre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958483' target='other'> <mi>dwc_moreinfo</mi></a>","P02958483","P02958483_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"335",NA
"167","2016-11-18 18:14:29-02","MNHN","RECOLNAT_MNHN_P","P02958484","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Loefgren, A.",NA,NA,NA,NA,NA,"Brésil",NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958484' target='other'> <mi>dwc_moreinfo</mi></a>","P02958484","P02958484_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"851",NA
"168","2016-11-18 15:32:17-02","MNHN","RECOLNAT_MNHN_P","P02958486","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Bentham","Gaudichaud, C.",NA,"1833","1","1",NA,"Brésil",NA,"Province de Rio-Grande",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958486' target='other'> <mi>dwc_moreinfo</mi></a>","P02958486","P02958486_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1472",NA
"169","2016-11-18 15:21:58-02","MNHN","RECOLNAT_MNHN_P","P02958487","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Warming, J.E.B.",NA,NA,NA,NA,NA,"Brésil","Minas Gerais","Uberava",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958487' target='other'> <mi>dwc_moreinfo</mi></a>","P02958487","P02958487_01","Uberaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2016-11-18 16:01:45-02","MNHN","RECOLNAT_MNHN_P","P02958488","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Glaziou, A.",NA,"1894","8","19",NA,"Brésil",NA,"Cuba à Morinhos dans les campos quermindos",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958488' target='other'> <mi>dwc_moreinfo</mi></a>","P02958488","P02958488_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-09-04 02:11:39-03","MNHN","RECOLNAT_MNHN_P","P02958489","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Glaziou, A.",NA,"1895","9","19",NA,"Brésil","Goias","Goyaz : Entre Cabeceiros do Rio Sambambaia et le Ponso de Barbatimao, dans le campo",NA,NA,"hb","Donné par Mme SIMART, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958489' target='other'> <mi>dwc_moreinfo</mi></a>","P02958489","P02958489_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20924",NA
"172","2015-09-04 02:11:38-03","MNHN","RECOLNAT_MNHN_P","P02958455","PreservedSpecimen",NA,NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Glaziou, A.",NA,"1895","9","19",NA,"Brésil","Goias","Goyaz : Entre Cabeceiros do Rio Sambambaia et le Ponso de Barbatimao, dans le campo",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02958455' target='other'> <mi>dwc_moreinfo</mi></a>","P02958455","P02958455_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20924",NA
"173","2021-02-11 17:19:00-03","UFPR","UPCB","46851","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Seijo, G.","Seijo, G.","2682","2001","12","03",NA,"Uruguai",NA,"Tacuarembó",NA,NA,NA,"Flores de color rosado intenso..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:19:00-03","UFPR","UPCB","46852","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Schinini, A.","Schinini, A.","35721","2001","11","01",NA,"Argentina","Corrientes","Corrientes, Dep. San Martin",NA,NA,NA,"Ramas postradas, parte floral decumbente, flores violáceas..",NA,NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:19:00-03","UFPR","UPCB","7334","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Guimarães, O.A.","Moreira Filho, H.","458","1968","10","18",NA,"Brasil","Paraná","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Erva no campo..",NA,NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,"1998","46557","auto","06",NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:19:00-03","UFPR","UPCB","3445","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Hatschbach, G.","Hatschbach, G.","8891","1962","03","03",NA,"Brasil","Paraná","Parque Vila Velha - Rio vermelho","-50.1618995666504","-25.0949993133545",NA,"Flor lilás rosada. Campo..",NA,NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,"1962","46557","auto","03",NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:19:00-03","UFPR","UPCB","15908","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Guimarães, O.A.","Moreira Filho, H.","458","1968","10","18",NA,"Brasil","Paraná","Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Erva. Campo..",NA,NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,"1998","46557","auto","06",NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","2182882","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Caballero (Itaipu)","Caballero","Caballero 3500","2001","11","14","South America","Paraguay","Alto Paraná","Parque Nacional San Rafael, San Pedro mi. Campo bajo pantanoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2011-06-21 11:39:00-03","MO","MOBOT","100256732","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Foster's catalog notes file","Martín Cárdenas","Cárdenas Hermosa 4157",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"180","2010-03-02 15:12:00-03","MO","MOBOT","100257268","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Foster's catalog notes file","T. Herzog","Herzog 1255","1910","12",NA,"South America","Bolivia",NA,"Cerro de Charagua",NA,NA,NA,NA,NA,NA,NA,"1200.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"181","2012-09-12 10:27:00-03","MO","MOBOT","100521266","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","J. Penaranda (HSB)","E. Portal|E. Cervantes","Portal 597","2009","1","2","South America","Bolivia","Chuquisaca","Municipio Yotala Canton, Canton Yotala, Brode del río Quirpinchaca.","-65.2633333","-19.1480555",NA,NA,NA,NA,"Oropeza","2543.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"182","2015-03-15 11:24:00-03","MO","MOBOT","100522681","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","J. Penaranda (HSB)","Ariel Lliully","Lliully 973","2007","9","25","South America","Bolivia","Tarija","Municipio de Carapari, P.N. y Área de Manejo Integrado de la Serranía de Aguarague. Aprox. a 4 km al SW de la comunidad de Nazareno, subiendo por la antigua senda hacia el puesto Sanandita.","-63.6663889","-21.6719445",NA,NA,NA,NA,"Gran Chaco","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","1086676","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Karl Fiebrig","Fiebrig 281",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","1107755","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"L. Jímenez","Jímenez 11102","1944","3",NA,"South America","Paraguay","Itapúa","Coronel Bogado.","-56.3","-27.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"185","2011-06-21 11:38:00-03","MO","MOBOT","1396079","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","C. Antezana","C. Antezana Valera","Antezana Valera 1043","1999","2","14","South America","Bolivia","Cochabamba","De Aiquile a Villa Granado. Bosque de Cardenasiodendron y Schinopsis muy degradado. NW 12.",NA,NA,NA,NA,NA,NA,"Campero","2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2009-12-23 06:59:00-02","MO","MOBOT","2187041","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Karl Fiebrig","Fiebrig 5269",NA,NA,NA,"South America","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2011-02-22 06:39:00-03","MO","MOBOT","2189867","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Ulibarri, E. A.","F. Biganzoli|Paola Peralta|G. Márquez","Biganzoli 1735","2004","1","29","South America","Argentina","Misiones","Estancia de Elsa Prates sobre el río Uruguay. Campo pastoreado con afloramientos rocosos","-55.53611","-28.09916",NA,NA,NA,NA,"Concepción","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2010-04-23 21:34:00-03","MO","MOBOT","2193488","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Ulibarri, E. A., /07/","Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1806","1996","10","22","South America","Argentina","Corrientes","Ruta Prov. 40, 4 Km de Azara camino a Garruchos, cerca del Río Chimiray","-55.7","-28.08333",NA,NA,NA,NA,"Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2010-04-23 21:39:00-03","MO","MOBOT","2193519","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Ulibarri, E. A., /07/","Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1141","1996","10","10","South America","Argentina","Misiones","Ruta Prov. 94, 7 Km de Garruchos camino a Azara, Río Chimiray","-55.7","-28.08333",NA,NA,NA,NA,"Apóstoles","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2010-04-23 21:34:00-03","MO","MOBOT","2193543","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Ulibarri, E. A., /07/","Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1828","1996","10","22","South America","Argentina","Misiones","Ruta Prov. 40, 2 Km de Azara camino a Garruchos, Río Chimiray",NA,NA,NA,NA,NA,NA,"Apóstoles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2011-12-22 05:01:00-02","MO","MOBOT","2242132","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.",NA,"Teodoro Rojas","Rojas s.n.","1933","9",NA,"South America","Paraguay","Amambay","Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2009-07-15 12:23:00-03","MO","MOBOT","2248560","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Fortunato, R. H.","Renée H. Fortunato","Fortunato 221","1983","11","5","South America","Argentina","Chaco","14 km al N de La Eduviges por ruta 90.",NA,NA,NA,NA,NA,NA,"Libertador General San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2009-07-31 09:44:00-03","MO","MOBOT","2248582","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Bong. ex Benth.","Fortunato, R. H., X-","Renée H. Fortunato|Susana Crespo|Elisa G. Nicora|Colaboradores","Fortunato 2832","1992","3","19","South America","Argentina","Formosa","Parque Nac. Pilcomayo, Tranca Vieja de Abadiecué.",NA,NA,NA,NA,NA,NA,"Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
