"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"1462","2019-10-07 09:14:11-03","UEFS","HUEFS","55193","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Guedes, M.L.S.","7827",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0055193","2001","01","22","Lagoa Garnde.","Bahia","-43.266667","-11.55","43W16'","11S33'","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0055193","M.R.Barbosa","Morpará",NA,NA,NA,NA,"2002","02",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1463","2019-10-07 09:14:11-03","UEFS","HUEFS","150827","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Rezende, S.G.","2197",NA,"Brasil",NA,NA,"Campo limpo de cerrado de solo raso com alta concentração de zinco, herbácea.","HUEFS0150827","2007","07","23","Área da Votorantin Metais, Morro da Usina.","Minas Gerais","-46.853333","-17.961389","46W51'12''","17S57'41''","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0150827",NA,"Vazante","674","674",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1464","2019-10-07 09:14:11-03","UEFS","HUEFS","15097","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Bautista, H.P.","1591",NA,"Brasil",NA,NA,NA,"HUEFS0015097","1992","02","15",NA,"Bahia","-38.416667","-12.95","38W25'","12S57'","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0015097",NA,"Salvador",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1465","2019-10-07 09:14:11-03","UEFS","HUEFS","221321","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Oliveira, J.F.C.","60",NA,"Brasil",NA,NA,NA,"HUEFS0221321","2016","03","04","Campus da UEFS. Átras do Labio.","Bahia","-39","-12","39W","12S","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0221321",NA,"Feira de Santana",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1466","2019-10-07 09:14:11-03","UEFS","HUEFS","162398","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Silva, M.","45",NA,"Brasil",NA,NA,NA,"HUEFS0162398","2010","05","11","Jaíba, periferia do povoado de São Roque.","Bahia","-38.874722","-12.231389","38W52'29''","12S13'53''","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0162398","R.L.Borges","Feira de Santana","231","231",NA,NA,"2016","02",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1467","2019-10-07 09:14:11-03","UEFS","HUEFS","223297","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Roque, A.A.","1457",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0223297","2012","08","12","Rodovia RN 064 sentido Ceará-Mirim/Ielmo Marinho, entrada a direita aproximadamente 1,8 Km. Entrada logo após a ponte, em uma pequena vila.","Rio Grande do Norte","-35.462778","-5.660833","35W27'46''","5S39'39''","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0223297",NA,"Ceará-Mirim","55","55",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1468","2019-10-07 09:14:11-03","UEFS","HUEFS","2412","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Noblick, L.R.","2633",NA,"Brasil",NA,NA,NA,"HUEFS0002412","1983","05","13",NA,"Bahia","-38.966667","-12.25","38W58'","12S15'","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0002412",NA,"Feira de Santana",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1469","2019-10-07 09:14:11-03","UEFS","HUEFS","251998","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Lui, Y.","FOS01_151151",NA,"Brasil",NA,NA,"Semideciduous seasonal forest","HUEFS0251998","2018","03","15","Paleobotanical Site of St. Benedict, located in the Homoni village and is 19 km southwest of the headquarters of the municipality of Altos-PI, access made by BR 343 to the county seat, heading south along the dirt road","Piauí","-42.517778","-5.119722","42W31'4''","5S7'11''","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0251998",NA,"Altos","152","152",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1470","2019-10-07 09:14:11-03","UEFS","HUEFS","25463","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Queiroz, L.P.de","4845",NA,"Brasil",NA,NA,"Mata Ciliar na várzea inundável dos rios São Francisco e Icatu.","HUEFS0025463","1997","02","25","Ibiraba Ibiraba (=Icatu), caminho para Coxos, lagoa dos Coxos.","Bahia","-42.833333","-10.8","42W50'0''","10S48'0''","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0025463","D.Zappi","Barra",NA,NA,NA,NA,"1998","11",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1471","2020-03-06 14:38:42-03","UEFS","HUEFS","254771","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Borges, R.L.","261",NA,"Brasil",NA,NA,NA,"HUEFS0254771","2015","01","22","São Domingos de Baixo.","Bahia","-42.518333","-14.456111","42W31'6''","14S27'22''","Angiospermae","Gentianales","Cham.& Schltdl.",NA,NA,"Licínio de Almeida","905","905",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1472","2020-03-06 14:38:42-03","UEFS","HUEFS","254772","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Borges, R.L.","213",NA,"Brasil",NA,NA,NA,"HUEFS0254772","2015","01","20","Estrada para Saco da Onça.","Bahia","-42.577222","-14.758889","42W34'38''","14S45'32''","Angiospermae","Gentianales","Cham. & Schltdl.",NA,NA,"Licínio de Almeida","1163","1163",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1473","2019-10-07 09:14:11-03","UEFS","HUEFS","38300","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"França, F.","2989",NA,"Brasil",NA,NA,"Vegetação arbustiva aberta antropizada, sobre solo encharcado.","HUEFS0038300","1999","06","19","BR 324, ca. 4km da Av. Contorno.","Bahia","-38.897222","-12.3","38W53'50''","12S18'0''","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0038300","M.R.Barbosa","Feira de Santana","210","210",NA,NA,"2002","02",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1474","2019-10-07 09:14:11-03","UEFS","HUEFS","44314","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"França, F.","3290",NA,"Brasil",NA,NA,"Vegetação arbustivo-arbórea, entre voçorocas.","HUEFS0044314","2000","03","29","ca. 2km S da Fronteira entre Bahia e Piauí","Bahia","-45.148056","-10.860833","45W8'53''","10S51'39''","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0044314","M.R.Barbosa","Formosa do Rio Preto","640","640",NA,NA,"2008",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1475","2019-10-07 09:14:11-03","UEFS","HUEFS","46743","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Passos, L.","347",NA,"Brasil",NA,NA,NA,"HUEFS0046743","2000","02","01",NA,"Bahia","-44.91","-11.940556","44W54'36''","11S56'26''","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0046743","M.R.Barbosa","Riachão das Neves","500","500",NA,NA,"2002","02",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1476","2019-10-07 09:14:11-03","UEFS","HUEFS","714","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Grupo Pedra do Cavalo","893",NA,"Brasil",NA,NA,NA,"HUEFS0000714","1980","11",NA,NA,"Bahia","-39.083333","-12.533333","39W5'","12S32'","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0000714","M.C.Pessoa","Cachoeira","40","120",NA,NA,"2012","07",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1477","2019-10-07 09:14:11-03","UEFS","HUEFS","798","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Grupo Pedra do Cavalo","913",NA,"Brasil",NA,NA,NA,"HUEFS0000798","1980","11",NA,NA,"Bahia","-39.083333","-12.533333","39W5'","12S32'","Angiospermae","Gentianales","Cham. & Schltdl.",NA,"M.C.Pessoa","Cachoeira","40","120",NA,NA,"2011","09",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1478","2019-10-07 09:14:11-03","UEFS","HUEFS","96675","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Souza, E.B.","1270",NA,"Brasil",NA,NA,NA,"HUEFS0096675","2005","04","20","Chapada dos Guimarães. MT - 010 entre Acorizal e Rosário Oeste, ca. 7 Km de","Mato Grosso","-56.362222","-15.030833","56W21'44''","15S1'51''","Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0096675",NA,"Acorizal","220","220",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1479","2019-10-07 09:14:11-03","UEFS","HUEFS","2156","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Carvalho, A.M.de","453",NA,"Brasil",NA,NA,NA,"HUEFS0002156","1981","01","07",NA,"Bahia","-38.8828010559082","-15.8631000518799",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0002156",NA,"Belmonte",NA,NA,"71281","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1480","2019-10-07 09:14:11-03","UEFS","HUEFS","77875","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Viegas, A.P.",NA,NA,"Brasil",NA,NA,NA,"HUEFS0077875","1939","03","29",NA,"São Paulo","-47.2099990844727","-23.0900001525879",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0077875",NA,"Indaiatuba",NA,NA,"17640","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1481","2019-10-07 09:14:11-03","UEFS","HUEFS","212896","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Miranda, A.M.","6713",NA,"Brasil",NA,NA,NA,"HUEFS0212896","2014","08","18","Baia de Todos os Santos, ilha dos Frades.","Bahia","-38.510799407959","-12.9710998535156",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0212896",NA,"Salvador",NA,NA,"26018","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1482","2019-10-07 09:14:11-03","UEFS","HUEFS","178473","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Francisco, E.M.","FUEL28712",NA,"Brasil",NA,NA,NA,"HUEFS0178473","1999","05","19","Fazenda Guajuvira.","Paraná","-50.4583015441895","-24.0324993133545",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0178473",NA,"Curiúva",NA,NA,"23566","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1483","2019-10-07 09:14:11-03","UEFS","HUEFS","117371","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Hatschbach, G.","75608",NA,"Brasil",NA,NA,NA,"HUEFS0117371","2003","06","22","Mata do Bu.","Bahia","-37.6105995178223","-11.8135995864868",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0117371",NA,"Conde",NA,NA,"31737","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1484","2019-10-07 09:14:11-03","UEFS","HUEFS","218881","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Adorno, H.","HST21447",NA,"Brasil",NA,NA,"Restinga.","HUEFS0218881","2015","05","25","Praia de Cabuçú, Fazenda São Gonçalo.","Bahia","-38.7686004638672","-12.7375001907349",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0218881",NA,"Saubara",NA,NA,"14104","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1485","2019-10-07 09:14:11-03","UEFS","HUEFS","205574","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Miranda, A.M.","6629",NA,"Brasil",NA,NA,NA,"HUEFS0205574","2013","08","23","Restinga arbórea.","Bahia","-38.2991981506348","-12.5303001403809",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0205574",NA,"Mata de São João",NA,NA,"47329","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1486","2020-05-22 10:32:28-03","UEFS","HUEFS","142161","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Pavão, O.C.","FUEL24957",NA,"Brasil",NA,NA,NA,"HUEFS0142161","1998","10","02","Rio Congonhas.","Paraná","-50.7510986328125","-23.0799999237061",NA,NA,"Angiospermae","Gentianales","Cham. & Schltdl.","HUEFS0142161",NA,"Leópolis",NA,NA,"22638","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1487","2019-09-05 14:21:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia","Isotype","R. H. Schomburgk","32","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1488","2015-03-13 18:40:55-03","F","FMNH-SEEDPLANTS","V0265649F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0265649F",NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,"Spermatophyta",NA,NA,"V0265649F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1489","2019-01-23 11:11:36-02","F","FMNH-SEEDPLANTS","V0068723F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia","Isotype","R. H. Schomburgk","32","South America","Guyana",NA,NA,NA,"V0068723F","1846",NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,"Spermatophyta",NA,NA,"V0068723F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1490","2019-01-23 11:11:36-02","F","FMNH-SEEDPLANTS","V0068724F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia","Isotype","R. H. Schomburgk","32","South America","Guyana",NA,NA,NA,"V0068724F","1846",NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,"Spermatophyta",NA,NA,"V0068724F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1491","2015-03-13 18:40:55-03","F","FMNH-SEEDPLANTS","V0265647F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0265647F",NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,"Spermatophyta",NA,NA,"V0265647F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1492","2015-03-13 18:40:55-03","F","FMNH-SEEDPLANTS","V0265648F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","angustifolia","Chomelia angustifolia",NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0265648F",NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,"Spermatophyta",NA,NA,"V0265648F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1493","2015-03-13 18:40:55-03","F","FMNH-SEEDPLANTS","V0265650F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0265650F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0265650F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1494","2015-03-13 18:40:55-03","F","FMNH-SEEDPLANTS","V0265651F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0265651F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0265651F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1495","2015-03-13 18:40:55-03","F","FMNH-SEEDPLANTS","V0265652F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0265652F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0265652F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1496","2015-03-13 18:40:38-03","F","FMNH-SEEDPLANTS","V0265653F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","anisomeris","Chomelia anisomeris",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0265653F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0265653F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1497","2017-09-29 16:28:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","intercedens","Chomelia intercedens",NA,"C. A. Cid Ferreira","6578","South America","Brazil",NA,NA,NA,NA,"1985","10","30",NA,"Mato Grosso do Sul","-55","-21",NA,NA,"Spermatophyta",NA,NA,NA,"B. M. Boom",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1498","2019-09-04 18:17:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","intercedens","Chomelia intercedens","Isotype","J. S. Blanchet","2391","South America","Brazil",NA,NA,NA,NA,"1836",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1499","2019-01-23 11:11:38-02","F","FMNH-SEEDPLANTS","V0068732F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","intercedens","Chomelia intercedens","Isotype","J. S. Blanchet","2391","South America","Brazil",NA,NA,NA,"V0068732F","1836",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0068732F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1500","2015-03-13 19:02:28-03","F","FMNH-SEEDPLANTS","V0265697F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","intercedens","Chomelia intercedens",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0265697F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0265697F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1501","2019-06-11 12:54:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,"W. R. Anderson","7484","South America","Brazil",NA,NA,NA,NA,"1973","3","19",NA,"Goiás","-48","-12",NA,NA,"Spermatophyta",NA,NA,NA,"B. M. Boom",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1502","2015-03-13 18:40:21-03","F","FMNH-SEEDPLANTS","V0265708F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0265708F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0265708F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1503","2015-03-13 18:40:21-03","F","FMNH-SEEDPLANTS","V0265709F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0265709F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0265709F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1504","2015-03-13 18:40:21-03","F","FMNH-SEEDPLANTS","V0265710F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","martiana","Chomelia martiana",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0265710F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0265710F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1505","2015-03-13 18:28:27-03","F","FMNH-SEEDPLANTS","V0265723F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0265723F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0265723F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1506","2019-09-04 18:28:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa","Holotype","F. Sellow",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1507","2015-03-13 18:40:21-03","F","FMNH-SEEDPLANTS","V0265718F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0265718F",NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,"V0265718F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1508","2019-01-23 11:11:40-02","F","FMNH-SEEDPLANTS","V0068737F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa","Isotype","F. Sellow",NA,"South America","Brazil",NA,NA,NA,"V0068737F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0068737F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1509","2015-03-13 18:40:21-03","F","FMNH-SEEDPLANTS","V0265714F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0265714F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0265714F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1510","2018-07-03 13:31:18-03","F","FMNH-SEEDPLANTS","V0265715F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"K. Fiebrig","8","South America","Paraguay",NA,NA,NA,"V0265715F","1902","8","3",NA,NA,"-58.1689","-23.2025",NA,NA,"Spermatophyta",NA,NA,"V0265715F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1511","2015-03-13 18:40:21-03","F","FMNH-SEEDPLANTS","V0265716F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0265716F",NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,"V0265716F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1512","2015-03-13 18:40:21-03","F","FMNH-SEEDPLANTS","V0265717F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0265717F",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,"V0265717F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1513","2015-03-13 18:28:26-03","F","FMNH-SEEDPLANTS","V0265719F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0265719F",NA,NA,NA,NA,NA,"-64.9208","-35.3869",NA,NA,"Spermatophyta",NA,NA,"V0265719F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1514","2018-07-03 13:29:23-03","F","FMNH-SEEDPLANTS","V0265720F","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"E. Hassler","11526","South America","Paraguay",NA,NA,NA,"V0265720F","1913",NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"Spermatophyta",NA,NA,"V0265720F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
