"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"834","2020-07-23 12:07:37-03","CEPLAC","CEPEC","981","PreservedSpecimen","Plantae","Fabaceae","Galactia","tenuiflora","Galactia tenuiflora",NA,"G. P. Lewis",NA,NA,NA,"R. P. Belém","1965","07","22","Brasil","Bahia","ILHÉUS","Rod. Ilheus/Uruçuca.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0","<ll>dwc_commonname:</ll> Feijao-bravo, Jequirana-de-goias",NA,NA,"1365",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"25/11/1981",NA,NA
"835","2020-07-23 12:07:37-03","CEPLAC","CEPEC","10586","PreservedSpecimen","Plantae","Fabaceae","Galactia","tenuiflora","Galactia tenuiflora",NA,"G. P. Lewis",NA,NA,NA,"R. M. Harley","1974","03","17","Brasil","Bahia","SANTA CRUZ CABRÁLIA","11Km S da cidade.","-39.016667","-16.366667","39W1'0","16S22'0","<ll>dwc_commonname:</ll> Feijao-bravo, Jequirana-de-goias",NA,NA,"17094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25/11/1981",NA,NA
"836","2020-07-23 12:07:37-03","CEPLAC","CEPEC","91344","PreservedSpecimen","Plantae","Fabaceae","Galactia","tenuiflora","Galactia tenuiflora",NA,"L. M. Pacheco",NA,NA,NA,"L. M. Pacheco","1982","01","09","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Extremo Sul, Estação da VERACRUZ.","-39.016667","-16.266667","39W1'","16S16'","<ll>dwc_commonname:</ll> Feijãozinho",NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2002",NA,NA
"837","2020-07-23 12:07:37-03","CEPLAC","CEPEC","2106","PreservedSpecimen","Plantae","Fabaceae","Galactia","tenuiflora","Galactia tenuiflora",NA,"G. P. Lewis",NA,NA,NA,"R. P. Belém","1966","07","07","Brasil","Bahia","BELMONTE",NA,"-38.8828010559082","-15.8631000518799","0*0'0","0*0'0","<ll>dwc_commonname:</ll> Feijao-bravo, Jequirana-de-goias",NA,NA,"2514",NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,"01/12/1981",NA,NA
"838","2020-07-23 12:07:37-03","CEPLAC","CEPEC","1027","PreservedSpecimen","Plantae","Fabaceae","Galactia","tenuiflora","Galactia tenuiflora",NA,"G. P. Lewis",NA,NA,NA,"R. P. Belém","1965","07","08","Brasil","Bahia","ILHÉUS","Marg. Rio Cachoeira. CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,"1329",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"01/12/1981",NA,NA
"839","2020-07-23 12:07:37-03","CEPLAC","CEPEC","41226","PreservedSpecimen","Plantae","Fabaceae","Galactia","tenuiflora","Galactia tenuiflora",NA,"E. L. P. G. de Oliveira",NA,NA,NA,"E. L. P. G. de Oliveira","1985","05","30","Brasil","Bahia","IPIRÁ","Marg. estr. Joaoa Velho/Ipira.","-39.7372016906738","-12.1583003997803",NA,NA,NA,NA,NA,"631",NA,NA,NA,NA,NA,NA,NA,NA,"44834","auto",NA,"18/03/1986",NA,NA
"840","2021-04-08 17:12:44-03","UESB","HUESB","8959","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Cordula, E.","2013","07",NA,"Brandão, G.S.; Silva, G.S.; Silva, G.S.","2013","05","17","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova","-40.2075004577637","-14.3625001907349",NA,NA,"Trepadeira.Folhas compostas alternas. Caule volúvel. Flor lilás.; Mata Atlântica.","HUESB000008959",NA,"367",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"31265","auto",NA,NA,NA,NA
"841","2020-11-04 17:29:25-03","UEM","HUEM","15128","S","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.","S.Miotto","2009","06",NA,"Ma.C. Souza; K.K.Kita; L.F.Vianna; G.S.Rosa","2008","10","03","Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, Cerca de 15,0m da margem direita. Campinho. Solo arenoso, sujeito alagamento.","-53.614122","-22.859328","-53.614122","-22.859328","Liana. Flores coloração lilás. Frequente.","HUEM000026145",NA,"1943","236","236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-11-04 17:29:25-03","UEM","HUEM","13330","S","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Guilherme B. Ceolin","2009","05","07","Ma.C. Souza","1993","05","13","Brasil","Mato Grosso do Sul","Batayporã","Rio Baía, Planície. Solo sujeito alagamento.","-53.2710990905762","-22.2952995300293",NA,NA,"Liana. Flores coloração lilás. Rara.","HUEM000026147",NA,"244",NA,NA,NA,NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA
"843","2020-11-04 17:29:25-03","UEM","HUEM","3280","S","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Guilherme B. Ceolin","2009","05","07","Ma.C. Souza; M.Curti","1993","09","28","Brasil","Mato Grosso do Sul","Taquarussu","rio Baía, Fazenda Unida, margem alagável desmatada (floresta). Solo seco, sujeito alagamento.","-53.3513984680176","-22.4878005981445",NA,NA,"Trepadeira rasteria. Flor lilás com estandarte de margem branca. Fruto imaturo.","HUEM000026146",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA
"844","2020-11-04 17:29:25-03","UEM","HUEM","3256","S","Plantae","Leguminosae","Galactia","striata","Galactia striata crassirachis","Burkart","J.Y.Tamashiro","1993","07",NA,"Ma.C. Souza","1993","05","13","Brasil","Mato Grosso do Sul","Taquarussu","rio Baía, Planície. Solo sujeito alagamento.","-53.3513984680176","-22.4878005981445",NA,NA,"Trepadeira. Flores coloração lilás. Rara.","HUEM000026148",NA,"244",NA,NA,NA,NA,NA,NA,"crassirachis",NA,"63482","auto",NA,NA,NA,NA
"845","2021-03-10 11:38:38-03","UNILA","EVB","3478","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Barboza, E.","2018",NA,NA,"Siqueira, E.L.","2017","03","27","Brasil","Paraná","Goioerê","RPPN Moreira Sales. Reserva Particular do Patrimônio Natural Moreira Sales","-53.034167","-24.067222","53º2'3''W","24º4'2''S","Flores de cálice verde e corola roxa. Frutos imaturos verdes do tipo vagem. Habitat: Relevo suave ondulado. Floresta Estacional Semidecidual submontana. Habito: Trepadeira volúvel, heliófita","EVB003478","EVB003478","2130","473","473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2021-03-10 11:38:38-03","UNILA","EVB","624","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Lima, L.C.P.","2016","05","10","Calambás, L.F.","2016","04","12","Brasil","Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.556111","-25.448889","54º33'22''W","25º26'56''S","Flor lilás. Fruto verde. Habitat: Borda do Brejo Habito: Trepadeira","EVB000624","EVB000624","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2021-03-10 11:38:38-03","UNILA","EVB","1445","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Lima, L.C.P.","2017","09","19","Oliveira, S.","2016","09","29","Brasil","Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.556111","-25.448889","54º33'22''W","25º26'56''S",NA,"EVB001445","EVB001445","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2021-03-10 11:38:38-03","UNILA","EVB","94","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Hatschbach, G.","1980","08","05","Buttura, E.","1979","08","08","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889","54º17'44''W","24º4'8''S",NA,"EVB000094","EVB000094","133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2021-03-10 11:38:38-03","UNILA","EVB","976","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Miotto, S.","2009",NA,NA,"Caxambu, M.G.","2006","03","08","Brasil","Paraná","Campo Mourão","BR 369. Km 0,5.","-52.3830986022949","-24.0456008911133",NA,NA,"Flor rosa.","EVB000976","EVB000976","1096",NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA
"850","2021-03-10 11:38:38-03","UNILA","EVB","2360","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Lima, L.C.P.","2018","08","28","Buttura, E.","1979","03","20","Brasil","Paraná","Foz do Iguaçu","Fazenda Zanchete. Estrada para Alvorada.","-54.5881004333496","-25.5478000640869",NA,NA,NA,"EVB002360","EVB002360","9",NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA
"851","2019-11-01 14:59:42-03","UnB","UB","108790","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Proença, CEB; Horstmann, N","2017","09","03","Proença, CEB; Fagg, CW; Mendonça, RC","2007","07","24","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades. Ponto 109","-41.7092018127441","-3.92806005477905",NA,NA,"Trepadeira. Flor lilás; .","UB0120018",NA,"3344",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"41625","auto",NA,NA,NA,NA
"852","2019-11-01 14:59:42-03","UnB","UB","141983","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Anderson, WR","1972","03","15","Brasil","Bahia",NA,"CA. 13km S of Cocos and 3km S of Rio Itaguarí",NA,NA,NA,NA,"Fruit green or brown.; Herbaceous vine.",NA,NA,"36984",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2019-11-01 14:59:42-03","UnB","UB","141984","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Ceolin, GB","2008",NA,NA,"Anderson, WR","1973","04","21","Brasil","Minas Gerais",NA,"Rio Pandeiros, ca. 52km by road W of Januária near road to Serra das Araras",NA,NA,NA,NA,"Petals bright orange-red.; Herbaceous vine.",NA,NA,"9332",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2019-11-01 14:59:42-03","UnB","UB","211175","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Zanatta, MRV","2012",NA,NA,"Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","2012","10","11","Brasil","Goiás","Edéia","Fazenda Canadá (CSFCBA)","-50.100833","-17.663056","-50.100833","-17.663056","Trepadeira, 1,2m. Fruto seco marrom; Cerrado sensu stricto. Solo areno argiloso vermelho com canga (pedras ricas em minério de ferro)",NA,NA,"BP546","491","491","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2019-11-01 14:59:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Paganucci, L","2017","08","08","Da Silva, DR; Gallo, SC; Ribeiro, RS; Silva, DF; Pereira, IS","2017","02","22","Brasil","Mato Grosso","Novo Mundo","RPPN Mirante da Serra, Trilha do Tapiri","-55.917778","-9.586389","-55.917778","-9.586389","Cipó herbáceo formando moita com aproximadamente 1,2m de altura x 1,5m de diâmetro. Folhas discolores, cartáceas. Flores com cálice verde com tricomas bege e corolo rosada; Borda de Floresta Estacional Decidual Submontana sobre afloramento rochoso",NA,NA,"148","331","331","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2019-11-01 14:59:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Lima, HC","2018","11","17","Almeida, AB","2018","09","28","Brasil","Maranhão","Humberto de Campos",NA,"-43.560001","-2.699999","-43.560001","-2.699999","Conglomerado MA_96. Subunidade 3. Subparcela 1. Indivíduo 3. F8; Liana, 4,0m de altura. Flor roxa. Casca externa cor verde e preta, interna verde e amarela, grossa, rugosa; Cerrado antropizado em estágio inicial de regeneração com histórico de fogo e",NA,NA,"IFN_965773.1",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2020-08-20 14:56:02-03","UFSC","FLOR","28554","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Burkart, A.",NA,NA,NA,"Reitz, R.; Klein, R.M.","1962","01","27","Brasil","Paraná","Guaíra","Sete Quedas.","-54.2557983398438","-24.0799999237061",NA,NA,"liana, flor roxa","FLOR0028554",NA,"12141","220","220",NA,"Fabales",NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA
"858","2021-02-08 12:41:48-03","UFRGS","ICN","184622","S","Plantae","Fabaceae","Galactia","cf. striata","Galactia cf. striata","(Jacq.) Urb.",NA,NA,NA,NA,"Sciamarelli, A; Caboco, RB; Luft, SFS; Pereira, ZV","2004","06","12","Brasil","MS","Mata Cerradão","Beira da estrada",NA,NA,NA,NA,"Trepadeira com flor rosa, fruto imatura verde ou maduro seco","ICN00022638","ICN00022638","672",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2021-02-08 12:41:48-03","UFRGS","ICN","184623","S","Plantae","Fabaceae","Galactia","cf. striata","Galactia cf. striata","(Jacq.) Urb.","Sartori, ALB",NA,NA,NA,"Lescano, LEAM; Nunes, GP; Noguchi, DK","2005","01","13","Brasil","MS","Porto Murtinho","Estrada 9, beira de estrada","-57.706944","-21.711111","-57.706944","-21.711111","Doação HMS. Dissert. Mestr. Levantamento fitossociológico e florístico do Chaco de Porto Murtinho; Erva com flor lilas, fruto marrom, frequente na área","ICN00022639","ICN00022639","91",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2021-02-08 12:41:50-03","UFRGS","ICN","153125","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Mantovani, W",NA,NA,NA,"Kirizawa, M; Custódio-Filho, A","1982","03","18","Brasil","PR","Guaíra","Parque Nacional de Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,"Flores lilases.","ICN00022637","ICN00022637 ICN00022637_1","716",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"33984","auto",NA,NA,NA,NA
"861","2021-02-08 12:41:50-03","UFRGS","ICN","005240","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Ceolin, GB","2007","11","25","Pedersen, TM","1964","11","07","Argentina","Corrientes",NA,"General Paz Tacuaral",NA,NA,NA,NA,"Twining to some 3 more, flowers pale purplish-violet.; Moist woodland on sandy soil.","ICN00022640","ICN00022640","7109",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2021-02-08 12:41:50-03","UFRGS","ICN","046111","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban",NA,NA,NA,NA,"Vanni, R","1979","04","05","Argentina","Corrientes","Empedrado","Estancia Las Tres Marias",NA,NA,NA,NA,"trepadora, flores celestes, muy abundante","ICN00022646","ICN00022646 ICN00022646_1","46",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2021-02-08 12:41:50-03","UFRGS","ICN","159246","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Ceolin, GB",NA,NA,NA,"Lima, LCP; et al.","2008","09","23","Brasil","MS","Nioaque","rodovia 267 km-460 21°26'05 9S 57°02 2'W","-57.033889","-21.434722","-57.033889","-21.434722","flor lilás, fruto imaturo, erva prostrada; vegetação secundária, campo cerrado em área pastejada","ICN00022643","ICN00022643 ICN00022643_1","427",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2021-02-08 12:41:50-03","UFRGS","ICN","171671","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Miotto, STS","2014","07","07","Ferreira, PPA; et al.","2012","02","07","Brasil","RS","Barra do Quaraí","Ilha Brasileira","-57.628056","-30.18","-57.628056","-30.18","et al. = J. Durigon, G.A. Dettke, C.A.D. Welker & E.L.C. Soares; trepadeira, corola rosa","ICN00022641","ICN00022641 ICN00022641_1","855",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2021-02-08 12:41:50-03","UFRGS","ICN","191583","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Miotto, STS","2014","07","07","Durigon, J","2010","12","01","Brasil","RS","São Francisco de Assis","Taquari","-55.229722","-29.518889","-55.229722","-29.518889","Trepadeira volúvel.","ICN00022645","ICN00022645 ICN00022645_1","343",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2021-02-08 12:41:50-03","UFRGS","ICN","122508","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Miotto, STS",NA,NA,NA,"Miotto, STS","2002","01","13","Brasil","RS","Itaqui","a 500m da ponte da divisa Uruguaiana-Itaqui BR 472 Km 519","-56.5531005859375","-29.1252994537354",NA,NA,NA,"ICN00022636","ICN00022636","2020",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"99792","auto",NA,NA,NA,NA
"867","2021-02-08 12:41:50-03","UFRGS","ICN","106278","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Miotto, STS",NA,NA,NA,"Miotto, STS; Bastos, NR","1994","12","04","Brasil","RS","Manoel Viana","a 1km do entroncamento para Tigre, antes da sede","-55.4827995300293","-29.5891990661621",NA,NA,NA,"ICN00022644","ICN00022644 ICN00022644_1","1438",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"43920","auto",NA,NA,NA,NA
"868","2021-02-08 12:41:50-03","UFRGS","ICN","044493","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Miotto, STS","1980",NA,NA,"Miotto, STS","1979","05","08","Brasil","RS","Porto Alegre","Faculdade de Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00022642","ICN00022642 ICN00022642_1","s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA
"869","2021-02-08 12:41:50-03","UFRGS","ICN","044322","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Miotto, STS","1980",NA,NA,"Abruzzi, ML","1979","04","18","Brasil","RS","Porto Alegre","Faculdade de Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,"flores lilás","ICN00022647","ICN00022647 ICN00022647_1","502",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA
"870","2021-03-03 22:00:02-03","FLAS","FLAS","165917","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Gerardo Aymard y Basil Stergios",NA,NA,NA,"Venezuela","Bolivar",NA,NA,NA,NA,NA,NA,"[Minimal record, additional data is likely to be present on the sheet.]",NA,NA,"3348",NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA
"871","2018-12-04 20:28:33-02","UNIR","RON","2161","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urtban",NA,"2011",NA,NA,"Pereira-Silva, G","2010","03","20","Brasil","Rondônia","Porto Velho","Jaci-Paraná. Margem direita do Rio Madeira (Cachoeira de Jirau). Plano. Solo argiloso.","-64.726389","-9.326944","-64.726389","-9.326944","Ocasional. Flor lilás. Erva trepadeira.; Floresta estacional semidecidual. Área de influência direta (lago).","RON00002161","RON00002161","15059","85","85","Angiosperma","Fabales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2019-11-21 10:05:43-03","IBt","SP","377040","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Rico, L; et al.","2003","02","27","Bolívia","Santa Cruz","San Javier","Nuflo de Chavez, near San Javier, on the way to Concepcion. Cerrado forest with Caryocar, Curatella and Qualea grandiflora among others. Red sandy soil covered with several species of grass and legumes","-62.514472","-16.400917","-62.514472","-16.400917",NA,NA,NA,"1433","477","477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2021-02-25 09:38:41-03","IBt","SP","175270","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Coleman, JR",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2019-11-21 10:05:43-03","IBt","SP","209298","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Fortunato, R","1998",NA,NA,"Melo, MMR","1982","03","18","Brasil","Paraná","Sete Quedas","Picada entre os Saltos",NA,NA,NA,NA,NA,"SP026907","SP026907","327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2021-02-25 09:38:41-03","IBt","SP","130636","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Eiten, G","1970","02","24","Brasil","Maranhão","Loreto","Ilha de Balsas","-45.1411018371582","-7.08444023132324",NA,NA,NA,NA,NA,"10758",NA,NA,NA,NA,NA,NA,NA,NA,"79629","auto",NA,NA,NA,NA
"876","2021-02-25 09:38:41-03","IBt","SP","130598","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Eiten, G","1970","02","24","Brasil","Maranhão","Loreto","Ilha de Balsas","-45.1411018371582","-7.08444023132324",NA,NA,NA,NA,NA,"10765",NA,NA,NA,NA,NA,NA,NA,NA,"79629","auto",NA,NA,NA,NA
"877","2021-02-25 09:38:41-03","IBt","SP","129815","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Eiten, G","1962","03","26","Brasil","Maranhão","Loreto","Ilha de Balsas","-45.1411018371582","-7.08444023132324",NA,NA,NA,NA,NA,"3846",NA,NA,NA,NA,NA,NA,NA,NA,"79629","auto",NA,NA,NA,NA
"878","2019-11-21 10:05:43-03","IBt","SP","159855","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Liesner, R","1980",NA,NA,"Davidse, G; D'Arcy, WG","1976","03","28","Brasil","Minas Gerais","Rio Doce","ca 10km of the Rio Doce at Governador Valadares","-42.8958015441895","-20.2446994781494",NA,NA,NA,"SP026908","SP026908","11464","200","200",NA,NA,NA,NA,NA,NA,"14517","auto",NA,NA,NA,NA
"879","2019-11-21 10:05:43-03","IBt","SP","178256","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Mantovani, W","1983","02",NA,"Kirizawa, M; Custodio Filho, A","1982","03","18","Brasil","Paraná","Guaíra","Parque Nacional de Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"716",NA,NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA
"880","2019-11-21 10:05:43-03","IBt","SP","201046","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Fortunato, R","2004","03","31","Muniz, CFS","1982","03","18","Brasil","Paraná","Guaíra","Parque Nacional de Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"399",NA,NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA
"881","2019-11-21 10:05:43-03","IBt","SP","24821","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Fortunato, R","2004","03","31","Hoehne, FC","1917","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"882","2020-11-05 09:51:54-03","IBt","SP","309504","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Bernacci, LC","1995","05","18","Bernacci, LC; Schiamarelli, A; Moreira; Andrade, JC; Silva; Belinello, R; Soares","1995","05","18","Brasil","São Paulo","Cardoso","Antigo Porto Militão, mata mesófila","-49.9099998474121","-20.0799999237061",NA,NA,NA,NA,NA,"1835",NA,NA,NA,NA,NA,NA,NA,NA,"22486","auto",NA,NA,NA,NA
