"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"155","2021-03-15 16:37:00-03","NY","NYBG","01211807","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","B. A. Krukoff","1934","10","12","South America","Brazil","Amazonas","Basin of Rio Madeira, near Livramento, on Rio Livramento.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456773' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211807","6616","-63.03","-7.52",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211807_01 NY01211807_02","glomerata","T. D. Pennington","Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 16:37:00-03","NY","NYBG","01211639","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","C. A. Cid Ferreira","1980","07","22","South America","Brazil","Pará","Rio Trombetas ao Norte, ao longo do rio próximo a Mineração Rio Norte.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330961' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211639","1715","-56.4489985","-1.6942627",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211639_01","glomerata","T. D. Pennington","Oriximiná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-15 16:37:00-03","NY","NYBG","01211817","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1941","06","12","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456831' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211817","144",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211817_01 NY01211817_02","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-15 16:37:00-03","NY","NYBG","01211643","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. T. Prance","1966","10","29","South America","Brazil","Acre","Rio Moa","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1328082' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211643","2947","-72.67","-7.63111",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211643_01","glomerata","T. D. Pennington","Cruzeiro do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-15 16:37:00-03","NY","NYBG","375470","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","P. J. M. Maas","1988","09","11","South America","Guyana",NA,"Rupununi River; Monkey Pond landing, SW of Mt. Makarapan","sheet",NA,"Separate fruit collection. Separate: Woodnr Uw 32498 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42366' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375470","7383","-58.92","3.88",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-15 16:37:00-03","NY","NYBG","375473","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. B. Foster","1984","01","23","South America","Peru","Pasco","Palcazu Valley, Iscozacin. Forested hill behind airstrip","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375473","7993","-75.25","-10.2",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata","T. D. Pennington","Oxapampa","380","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-15 16:37:00-03","NY","NYBG","823082","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. G. Hatschbach","1967","01","21","South America","Brazil","Paraná","Barra do Rio Ivaí.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936873' target='other'> <mi>dwc_moreinfo</mi></a>","NY00823082","15813(4340)",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00823082_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 16:37:00-03","NY","NYBG","00866835","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","P. J. M. Maas","1971","05","16","South America","Brazil","Acre","Porangaba, Rio Juruá-Mirim.","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978404' target='other'> <mi>dwc_moreinfo</mi></a>","NY00866835","P13030","-72.7439","-8.2686",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00866835_01 NY00866835_02","glomerata","T. D. Pennington","Porto Walter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-15 16:37:00-03","NY","NYBG","01211641","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","B. W. Nelson","1980","05","10","South America","Brazil","Amazonas","Manaus. Estrada ZF-1, ca 25 km da intersecçao com a estrad-Estrada ZF-1, ca 25 km da intersecçao com a estrada Manaus-Itacoatiara","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1329256' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211641","423","-59.9767148","-2.6062669",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211641_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-15 16:37:00-03","NY","NYBG","375402","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","C. A. Cid Ferreira","1984","10","26","South America","Brazil","Amazonas","Divisa dos Estados Acre e Amazonas. Estrada para Canamarí 18 km de Cruzeiro do Sul","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42364' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375402","5273","-72.5","-7.5",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00375402_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-15 16:37:00-03","NY","NYBG","01211992","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. T. Prance","1971","04","01","South America","Brazil","Amazonas","Manaus. Vicinity of Manaus. Igarape Ipixuna, Lower Rio Negro, opposite Manaus.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1329915' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211992","11260","-59.984695","-3.196117",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-15 16:37:00-03","NY","NYBG","01211647","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1950","08","26","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456715' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211647","26402",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211647_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-15 16:37:00-03","NY","NYBG","01211636","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","E. de Oliveira","1968","06","09","South America","Brazil","Pará","Rio Jarí, Monte Dourado, ao lado do estrada que liga ao Planalto, atraz do aviário.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456654' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211636","4453","-52.5694889","-0.8802878",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211636_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-15 16:37:00-03","NY","NYBG","01211811","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","C. A. Cid Ferreira","1980","07","07","South America","Brazil","Pará","Rio Trombetas, margem esquerda em frente a Mineraçao Santa Patricia.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330976' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211811","1346","-56.4489985","-1.6942627",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211811_01","glomerata","T. D. Pennington","Oriximiná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-15 16:37:00-03","NY","NYBG","01211650","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1945","06","08","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456729' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211650","21054",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2016-09-30 02:59:00-03","NY","NYBG","01211815","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. A. Black","1952","07","05","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456815' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211815","52-15434",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211815_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-15 16:37:00-03","NY","NYBG","375405","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","M. Kuhlmann","1954","11","25","South America","Brazil","São Paulo","Juquia, Fazenda Poço Grande","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42360' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375405","3120","-47.63","-24.32",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00375405_01","glomerata","T. D. Pennington","Juquiá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-15 16:37:00-03","NY","NYBG","01252057","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","D. C. Daly","1981","11","27","South America","Brazil","Pará","Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1494717' target='other'> <mi>dwc_moreinfo</mi></a>","NY01252057","1584","-49.35","-4.016667",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01252057_01 NY01252057_02 NY01252057_03","glomerata","T. D. Pennington","Itupiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-30 12:49:30-03","EAO","IAN","122284","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Silva, NT da","1962","07","27","Southern America","Brasil","Pará","Região Garotire; margem do Rio Fresco.",NA,NA,"Árvore de 8m de altura.","IAN122284","678",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-30 12:49:30-03","EAO","IAN","180786","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Soler, JG; Barbosa, EF","2003","12","01","Southern America","Brasil","Roraima","Próximo a vila de Caicubi, Terra Firme.",NA,NA,"Base digitada. Ritidoma vermelho com estrias com desprendimento de cascas finas como papel. Casca morta avermelhada, casca viva avermelhada, latex branco. Alburno amarelada. Alt. 13 m.","IAN180786","131","-62.083333","-1.016667","-62.083333","-1.016667","Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,NA,NA,"Caracaraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-30 12:49:30-03","EAO","IAN","180836","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Soler, JG; Barbosa, EF","2003","12","04","Southern America","Brasil","Roraima","Próximo a vila de Caicubi, Terra Firme.",NA,NA,"Bases com raízes aéreas. Ritidoma avermelhado com estrias quase fissuras. Casca morta avermelhada. Casca viva alaranjada, latex branco. Alburno amarelo. Alt. 11 m.","IAN180836","184","-62.083333","-1.016667","-62.083333","-1.016667","Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,NA,NA,"Caracaraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-04-08 17:44:12-03","EAO","IAN","XILO5362X","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Krukoff, BA","1990","09","11","Southern America","Brasil",NA,NA,NA,NA,NA,"IANXILO5362X","6632",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-04-08 17:44:12-03","EAO","IAN","XILO5362X","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Krukoff, BA","1990","09","11","Southern America","Brasil",NA,NA,NA,NA,NA,"IANXILO5362X","6632",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-30 12:49:31-03","EAO","IAN","106601","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Magalhães, MG","1958","01","29","Southern America","Brasil","Bahia","Na vazante natural do Rio São Francisco. Ocorre igualmente em Januária.",NA,NA,"Frutos comestíveis.","IAN106601","10044",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,"glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-30 12:49:31-03","EAO","IAN","111095","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Rodrigues, WA; Lima, JEG de","1961","05","09","Southern America","Brasil","Amazonas","Entrada do Paracuúba.",NA,NA,"Árvore de 10m de altura; látex branco; frutos marrons; flores esverdeadas.","IAN111095","2532",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,"glomerata","Pennington, TD",NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-30 12:49:31-03","EAO","IAN","139799","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Terezo, EF","1973","04","09","Southern America","Brasil",NA,"Floresta Ombrófila Sub-tropical.",NA,NA,NA,"IAN139799","1",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,"glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-30 12:49:31-03","EAO","IAN","153090","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Black, GA","1952","07","05","Southern America","Brasil","Pará","Cacaual Grande; canal Fernando Costa.",NA,NA,"Árvore pequena; flor esverdeada.","IAN153090","15434",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,"glomerata","Pennington, TD",NA,NA,NA,NA,NA,"1994","06",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-30 12:49:31-03","EAO","IAN","157128","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Silva, MG da; Rosário, CS","1978","11","22","Southern America","Brasil","Pará","Parque Nacional do Tapajós; Km 60 da estrada Itaituba-Jacareacanga, perto de Lorena, beira do rio , solo areno-pedregoso.",NA,NA,"Árvore de tronco esgalhado desde a base, flor em botão verde, fruto maduro verde, látex branco.","IAN157128","3878",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,"glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-30 12:49:31-03","EAO","IAN","161864","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Daly, DC; Callejas, R","1981","11","27","Southern America","Brasil","Pará","Rio Tocantins near Igarapé Cajazeirinha, approx. 30 km N of Itupiranga. Forest on terra firme.",NA,NA,"Tree 20m; fruit brown-pubescent.","IAN161864","1584","-49.35","-4.016667","-49.35","-4.016667","Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,"glomerata","Pennington, TD",NA,NA,NA,NA,NA,"1994","06",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-30 12:49:31-03","EAO","IAN","32286","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Fróes, RL","1947","10","02","Southern America","Brasil","Amazonas","Rio Negro, Uacuacu. River of whitish water, t.f. low land; latex scant. White viscous.",NA,NA,"Tree, 25 ft. 7 imediately border of water.","IAN032286","22498",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,"IAN032286 IAN032286_e","glomerata",NA,"Padauary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-30 12:49:31-03","EAO","IAN","50981","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Fróes, RL; Black, GA","1949","06","13","Southern America","Brasil","Pará","Rio Itacaiuna; lugar Peixe-Boi.",NA,NA,"Árvore na beira d'agua.","IAN050981","24447",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,"glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-30 12:49:31-03","EAO","IAN","59569","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Fróes, RL","1950","08","26","Southern America","Brasil","Amazonas","Lago de Badajós; igapó.",NA,NA,"Árvore de 5m de altura; flores amareladas; látex.","IAN059569","26402",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,"glomerata","Pennington, TD",NA,NA,NA,NA,NA,"1994","06",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-30 12:49:31-03","EAO","IAN","77305","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Black, GA","1952","07","05","Southern America","Brasil","Pará","Cacaual Grande; canal Fernando Costa.",NA,NA,"Árvore pequena; flor esverdeada.","IAN077305","15434",NA,NA,NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,"glomerata","Pennington, TD",NA,NA,NA,NA,NA,"1994","06",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-30 12:49:31-03","EAO","IAN","110334","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","Ducke, A","1926","12","27","Southern America","Brasil",NA,"Serra de Piritis, Santa Júlia; mata da chapada. Limite Pará-Amazonas.",NA,NA,NA,"IAN110334","22203",NA,NA,NA,NA,"Dicotiledônea",NA,"(Pierre) T.D. Penn.",NA,NA,"stylosa","Pennington, TD",NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-30 12:49:31-03","EAO","IAN","110393","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","Kuhlmann, JG","1923","09","23","Southern America","Brasil","Mato Grosso","Paca Nova, afluente do Mamoré.",NA,NA,"Árvore de 5-6m de altura; (sempre) flor esverdeada.","IAN110393","515",NA,NA,NA,NA,"Dicotiledônea",NA,"(Pierre) T.D. Penn.",NA,NA,"stylosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-30 12:49:31-03","EAO","IAN","110826","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","Nunes, GM","1931",NA,NA,"Southern America","Brasil","Rio de Janeiro","Avelar.",NA,NA,NA,"IAN110826","25741",NA,NA,NA,NA,"Dicotiledônea",NA,"(Pierre) T.D. Penn.",NA,NA,"stylosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-30 12:49:31-03","EAO","IAN","151195","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","Rosa, NA; Coêlho, LF","1975","11","17","Southern America","Brasil","Amazonas","Projeto RADAM. Rio Boia. Ponto 2-SB-19-XA.",NA,NA,"Árvore de 25m e 1,60m de circunferência. Casca escamosa. Leite branco.","IAN151195","593",NA,NA,NA,NA,"Dicotiledônea",NA,"(Pierre) T.D. Penn.",NA,NA,"stylosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-30 12:49:31-03","EAO","IAN","16232","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","Fróes, RL","1943","10",NA,"Southern America","Brasil","Pará","Tocantins.",NA,NA,"Árvore.","IAN016232","20273",NA,NA,NA,NA,"Dicotiledônea",NA,"(Pierre) T.D. Penn.",NA,"IAN016232 IAN016232_e","stylosa",NA,"Jacundazinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-30 12:49:31-03","EAO","IAN","36591","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","Fróes, RL","1948","07","06","Southern America","Brasil","Amazonas","Rio Negro.",NA,NA,NA,"IAN036591","23360",NA,NA,NA,NA,"Dicotiledônea",NA,"(Pierre) T.D. Penn.",NA,"IAN036591 IAN036591_e","stylosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-04-08 17:44:12-03","EAO","IAN","XILO4303","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","Rosa, NA; Coêlho, LF","1975","11","17","Southern America","Brasil","Amazonas","Projeto RADAM. Rio Boia. Ponto 2-SB-19-XA.",NA,NA,"Árvore de 25m e 1,60m de circunferência. Casca escamosa. Leite branco.","IANXILO4303","593",NA,NA,NA,NA,"Dicotiledônea",NA,"(Pierre) T.D. Penn.",NA,NA,"stylosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-30 12:49:31-03","EAO","IAN","110829","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Ducke, A","1937","04","20","Southern America","Brasil","Amazonas","Igarapé da ilha no Rio Madeira.",NA,NA,"Árvore peqena; flor verde; fruto maduro, sucroso, ácido.","IAN110829","37457","-59.5938987731934","-4.38778018951416",NA,NA,"Dicotiledônea",NA,"(Miq.) Radlk.",NA,NA,"glomerata",NA,"Borba",NA,NA,"270195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
