"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"601","2021-03-04 15:44:14-03","IF","SPSF","35054","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,"J.B.Baitello","R.J.F. Garcia & J.V.Coffani-Nunes & D.J.Koga & M.Goems Neto & V.S.Espirito Santo","1106","1997","03","22","América do Sul","Brasil","SP","São Paulo","P.E.Serra do Mar","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFNovo; Arvoreta 3m, flores róseas; GEOGRAFIA: nucleo Curucutu, trilha do Campo, capão&nf;;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","1997","07","19","53584","auto",NA,NA,NA,NA,NA
"602","2021-03-04 15:44:14-03","IF","SPSF","02729","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"A. Rodrigues",NA,"1946","09","20","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"603","2021-03-04 15:44:14-03","IF","SPSF","16843","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","U.C.Camara",NA,"1970","09","30","América do Sul","Brasil","MG","serra de Ibitipoca","campo",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;3,50m; Flores cor creme;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2012","12","19",NA,NA,NA,NA,NA,NA,NA
"604","2021-03-04 15:44:14-03","IF","SPSF","37419","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","F. A. R. D. P. Arzolla & G.C.R.de Paula & C.S.Nunes & V.Gregorato","1055",NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.768611","-23.461944",NA,"COLETA: Vegetação sobre quartzito, contato entre Campo e Floresta Ombrófila Densa Montana de porte baixo.&nf;Arbusto 2,5m altura, muitas ramificações na base, 2,5m altura.;",NA,NA,"950","950",NA,NA,"Magnoliopsida","2007","02","22",NA,NA,NA,NA,NA,NA,NA
"605","2021-03-04 15:44:15-03","IF","SPSF","37442","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","F. A. R. D. P. Arzolla & G.C.R.de Paula & C.S.Nunes & V.Gregorato","1064","2007","02","14","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.768611","-23.462222",NA,"COLETA: Contato entre Campo e Floresta Ombrófila Densa Montana de porte baixo.&nf;Arbusto 2m., botões florais.; GEOGRAFIA: vegetação sobre quartzito;",NA,NA,"950","950",NA,NA,"Magnoliopsida","2007","02","22",NA,NA,NA,NA,NA,NA,NA
"606","2021-03-04 15:44:15-03","IF","SPSF","37443","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","F. A. R. D. P. Arzolla & G.C.R.de Paula & C.S.Nunes & V.Gregorato","1065","2007","02","14","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.768611","-23.461944",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Arbusto com muitas ramificações na basxe, 2,5m altura, frutos.; GEOGRAFIA: vegetação sobre quartzito, contato entre Campo e Floresta Ombrófila Densa Montana.;",NA,NA,"950","950",NA,NA,"Magnoliopsida","2007","02","22",NA,NA,NA,NA,NA,NA,NA
"607","2021-03-04 15:44:15-03","IF","SPSF","37585","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","F. A. R. D. P. Arzolla & G.C.R.de Paula & F.E.S.P.Vilela & H.Angelini","1199","2007","02","06","América do Sul","Brasil","SP","São Paulo","P.E.Jaraguá","-46.763611","-23.454167",NA,"COLETA: transição de Floresta Ombrófila Densa Montana para Campo de Altitude; GEOGRAFIA: trilha do Pai Zé;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2007","12","02",NA,NA,NA,NA,NA,NA,NA
"608","2021-03-04 15:44:15-03","IF","SPSF","39319","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","R.Esteves & R.C.Sousa & D.Souza & J.M.Silva","308","2008","02","27","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.774722","-23.455278",NA,"COLETA: Árvore, 3m. Botões florais verdes.; GEOGRAFIA: Trilha do Mauro;",NA,NA,"898","898",NA,NA,"Magnoliopsida","2008","05","06",NA,NA,NA,NA,NA,NA,NA
"609","2021-03-04 15:44:15-03","IF","SPSF","39320","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","F.M.Souza & R.Esteves & R.C.Sousa & W. Corrêa","770","2007","05","24","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.761667","-23.453333",NA,"COLETA: Arvoreta, 3m. Botões esverdeados, fruto imaturo verde e avermelhado.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"943","943",NA,NA,"Magnoliopsida","2007","12","12",NA,NA,NA,NA,NA,NA,NA
"610","2021-03-04 15:44:15-03","IF","SPSF","40632","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","C. de Moura & F.A.R.D.P Arzolla & F.E.S.P.Vilela & J.A.Pastore","190","2008","03","10","América do Sul","Brasil","SP","Mairiporã","P.E.Cantareira, região da Hortolândia","-46.523056","-23.358056",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Arvoreta 2m, botões esverdeados.;",NA,NA,"1094","1094",NA,NA,"Magnoliopsida","2008","04","30",NA,NA,NA,NA,NA,NA,NA
"611","2021-03-04 15:44:15-03","IF","SPSF","40634","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","F.A.R.D.P Arzolla & C. de Moura & F.E.S.P.Vilela & J.A.Pastore & A.Brasil","1291","2008","03","12","América do Sul","Brasil","SP","Mairiporã","Parque Estadual da Cantareira","-46.523056","-23.358056",NA,"COLETA: Arvoreta, flores vináceas.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Vertente Sul da Serra da Pirucaia. Região da Hortolândia.;",NA,NA,"1087","1087",NA,NA,"Magnoliopsida","2008","04","30",NA,NA,NA,NA,NA,NA,NA
"612","2021-03-04 15:44:15-03","IF","SPSF","40639","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","J.A.Pastore & F.A.R.D.P Arzolla & C. de Moura & F.E.S.P.Vilela & O.T. Aguiar","1565","2008","02","27","América do Sul","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.536667","-23.363333",NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Arvoreta 2-3m, botões florais esverdeados;",NA,NA,"1154","1154",NA,NA,"Magnoliopsida","2008","04","30",NA,NA,NA,NA,NA,NA,NA
"613","2021-03-04 15:44:14-03","IF","SPSF","40640","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","((Nees)) Mez","J.B.Baitello","O.T. Aguiar & C.de Moura & F.A.R.D.P Arzolla & J.A.Pastore & F.E.S.P.Vilela","868","2008","02","28","América do Sul","Brasil","SP","Mairiporã","Parque Estadual da Cantareira","-46.524167","-23.357222",NA,"COLETA: Arvoreta de 3 m de altura. Flores com tépalas avermelhadas.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Crista da Serra da Piracaia. Região da Hortolândia.;",NA,NA,"1161","1161",NA,NA,"Magnoliopsida","2008","04","30",NA,NA,NA,NA,NA,NA,NA
"614","2021-03-04 15:44:15-03","IF","SPSF","40956","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","F. A. R. D. P. Arzolla & J.A.Pastore & A.A.de Paula","1327","2008","11","06","América do Sul","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.522222","-23.355833",NA,"COLETA: Arvoreta até 2m, frutos de cúpula vermelha e sementes negras.;",NA,NA,"1160","1160",NA,NA,"Magnoliopsida","2008","11","10",NA,NA,NA,NA,NA,NA,NA
"615","2021-03-04 15:44:15-03","IF","SPSF","46828","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","L.C.S.Assis",NA,NA,NA,NA,"América do Sul","Brasil","MG","Serra da Piedade Oeste",NA,NA,NA,NA,"COLETA: Arbusto 20m.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2012","12","20",NA,NA,NA,NA,NA,NA,NA
"616","2021-03-04 15:44:15-03","IF","SPSF","49947","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","M.L.Brotto","M.L.Brotto & G.Babadobulos","1792","2014","09","15","América do Sul","Brasil","PR","Mandirituba",NA,"-49.369444","-25.845833",NA,"COLETA: Árvore de 8m; frutos imaturos. Floresta Ombrófila Mista.;",NA,NA,"920","920",NA,NA,"Magnoliopsida","2014","09","18",NA,NA,NA,NA,NA,NA,NA
"617","2021-03-04 15:44:15-03","IF","SPSF","50159","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","M.L.Brotto","M.L.Brotto","1613","2014","04","21","América do Sul","Brasil","PR","Piraquara","Recreio da Serra","-49.028611","-25.438056",NA,"COLETA: Árvore de 10m; Flores cor creme à róseas. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;",NA,NA,"965","965",NA,NA,"Magnoliopsida","2014","08","04",NA,NA,NA,NA,NA,NA,NA
"618","2021-03-04 15:44:15-03","IF","SPSF","43964","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","E. de Melo & F.França & M.Rodrigues & E.B.Miranda Silva","2923","1999","09","05","América do Sul","Brasil","BA","Jacobina","Monte Tabor","-40.5182991027832","-11.1806001663208",NA,"COLETA: Vegetação arbustiva; área antropizada.&nf;Margem de rio.&nf;Arbusto 1m; flores cor verde-amarelada.; GEOGRAFIA: Vale atrás do Hotel Serra do Ouro.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2010","06","22","62396","auto",NA,NA,NA,NA,NA
"619","2021-03-04 15:44:15-03","IF","SPSF","51157","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","P.L.R.de Moraes","P.L.R.Moraes et al.","4652","2015","01","25","América do Sul","Brasil","ES","Santa Teresa","Reserva Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,"COLETA: Tree 20m, flowers white.&nf;Árvore 20m, flores brancas.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2015","01","25","23813","auto",NA,NA,NA,NA,NA
"620","2021-03-04 15:44:15-03","IF","SPSF","47086","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","P.L.R.Moraes","P.L.R.Moraes","3490a","2012","07","11","América do Sul","Brasil","Espirito Santo","Linhares","Reserva Natural Vale do Rio Doce","-40.0722007751465","-19.3910999298096",NA,"COLETA: Árvore 10m, botões florais esverdeados. Porte arbóreo. Porte de vida: terrestre.; GEOGRAFIA: Próximo ao projeto de reflorestamento com Jequitibá rosa. Ecossistema: Mata de tabuleiro;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2012","07","11","48094","auto",NA,NA,NA,NA,NA
"621","2021-03-04 15:44:14-03","IF","SPSF","18782","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","F.G.Lorea","5578","1995","01","20","América do Sul","Brasil","MG","Belo Horizonte","Parque Ecologico da CEMIG","-43.937801361084","-19.9207992553711",NA,"COLETA: XLS: SPSFAntigo&nf;Mata&nf;Árvore 8-12m altura; flores verde amareladas.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2000","04","14","17082","auto",NA,NA,NA,NA,NA
"622","2021-03-04 15:44:14-03","IF","SPSF","13729","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","A.Quinet","P.S.Braga & T.S.M.Grandi",NA,"1985","09","28","América do Sul","Brasil","MG","Caete","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2008","02","13","22051","auto",NA,NA,NA,NA,NA
"623","2021-03-04 15:44:14-03","IF","SPSF","16880","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","A.Quinet","J.A.Lombardi","2478","1993","05","19","América do Sul","Brasil","MG","Caete","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,"COLETA: XLS: SPSFAntigo&nf;Campo rupestre;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2008","02","13","22051","auto",NA,NA,NA,NA,NA
"624","2021-03-04 15:44:14-03","IF","SPSF","16879","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","P.I.S.Braga","2222","1986","02","27","América do Sul","Brasil","MG","Caete","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2012","05","31","22051","auto",NA,NA,NA,NA,NA
"625","2021-03-04 15:44:14-03","IF","SPSF","10879","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","A.Quinet","A.M.Giulietti",NA,"1981","10","29","América do Sul","Brasil","MG","Diamantina","Rodovia Diamantina/Extração","-43.6002998352051","-18.2493991851807",NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto até 2m; cálice vermelho brilhante; fruto verde.; GEOGRAFIA: A 9km de Diamantina, próximo da Gruta Nossa Senhora de Lourdes.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2008","02","13","101169","auto",NA,NA,NA,NA,NA
"626","2021-03-04 15:44:15-03","IF","SPSF","51341","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"P.L.R. de Moraes & H. van der Werff","4876","2015","02","21","América do Sul","Brasil","MG","Ouro Preto","Estrada para Antonio Pereira","-43.5080986022949","-20.2875003814697",NA,"COLETA: Treelet 3m, flowers white.&nf;Arvoreta de 3m, flores brancas.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"627","2021-03-04 15:44:15-03","IF","SPSF","51154","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"P.L.R.Moraes & H.V.D. Werff","4870","2015","02","21","América do Sul","Brasil","MG","Ouro Preto","Estrada para Antonio Pereira","-43.5080986022949","-20.2875003814697",NA,"COLETA: Arvoreta 2m, flores brancas;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"628","2021-03-04 15:44:14-03","IF","SPSF","16895","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","P.M.Andrade & M.A.Lopes",NA,"1985","02","24","América do Sul","Brasil","MG","Santana do Riacho","mata ciliar alterada","-43.7144012451172","-19.1688995361328",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2010","04","05","26557","auto",NA,NA,NA,NA,NA
"629","2021-03-04 15:44:14-03","IF","SPSF","17801","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","P.M.Andrade & M.A.Lopes",NA,"1985","02","24","América do Sul","Brasil","MG","Santana do Riacho","UCAT","-43.7144012451172","-19.1688995361328",NA,"COLETA: Mata ciliar alterada.&nf;Árvore 7m; cheiro acentuado; flores claras.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2000","05","10","26557","auto",NA,NA,NA,NA,NA
"630","2021-03-04 15:44:14-03","IF","SPSF","26487","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"W.Maschio & A.Souza","37","1995","03","28","América do Sul","Brasil","PR","Campina Grande do Sul","Floresta Ombrófila Mista Montana","-49.0553016662598","-25.3055992126465",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"631","2021-03-04 15:44:14-03","IF","SPSF","26637","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"Antonio","79","1981","12","03","América do Sul","Brasil","PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"632","2021-03-04 15:44:15-03","IF","SPSF","39935","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","A.P.Tramujas","96","1990","04","19","América do Sul","Brasil","PR","Colombo","propriedade da EMBRAPA","-49.2242012023926","-25.2917003631592",NA,"COLETA: Árvore 10m altura, 25cm de DAP.&nf;Nome popular: canela amarela; GEOGRAFIA: Trilha ecológica;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2008","06","03","13536","auto",NA,NA,NA,NA,NA
"633","2021-03-04 15:44:14-03","IF","SPSF","22038","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,"J.B.Baitello","A.C.Cervi","3070","1990","04","30","América do Sul","Brasil","PR","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","1997","12","15","25180","auto",NA,NA,NA,NA,NA
"634","2021-03-04 15:44:15-03","IF","SPSF","39936","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","Y.S.Kuniyoshi",NA,"1991","04","03","América do Sul","Brasil","PR","Curitiba","Parque Barreirinha","-49.2731018066406","-25.4277992248535",NA,"COLETA: Floresta Ombrófila Mista Montana&nf;Nome popular: canela amarela&nf;Árvore.&nf;ex-EFC; GEOGRAFIA: Mata com araucaria, degradada.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2008","06","03","25180","auto",NA,NA,NA,NA,NA
"635","2021-03-04 15:44:14-03","IF","SPSF","36576","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"D.Saueressig","1047","2006","03","09","América do Sul","Brasil","PR","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,"COLETA: XLS: SPSFNovo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"636","2021-03-04 15:44:15-03","IF","SPSF","40210","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J.B.Baitello","C.V.Roderjan","1099","1993","05","12","América do Sul","Brasil","PR","Quatro Barras","morro Anhangava","-49.0769004821777","-25.3656005859375",NA,"COLETA: Floresta Montana&nf;Árvore 10m;",NA,NA,"1120","1120",NA,NA,"Magnoliopsida","2006","03","31","17116","auto",NA,NA,NA,NA,NA
"637","2021-03-04 15:44:14-03","IF","SPSF","28064","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"P.L.R.Moraes","2129","2000","04","04","América do Sul","Brasil","SP","Jundiaí","Base Ecológica da Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"638","2021-03-04 15:44:14-03","IF","SPSF","21166","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans",NA,NA,"L.Roncollato",NA,"1990","10","12","América do Sul","Brasil","SP","Jundiaí","Base Ecológica da Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"639","2021-03-04 15:44:15-03","IF","SPSF","50404","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","B.F.Mellado","J.D.Santos & L.Cozzani","25","2012","03","12","América do Sul","Brasil","SP","São Paulo","Parque Anhanguera","-46.6300010681152","-23.5400009155273",NA,"COLETA: Árvore de 4m de altura com inflorescência rosa e amarelo.&nf;DAP = 10cm; GEOGRAFIA: Sub-bosque de eucaliptal.;",NA,NA,NA,NA,NA,NA,"Magnoliopsida","2012","11","23","53584","auto",NA,NA,NA,NA,NA
"640","2017-09-11 17:10:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lauraceae","Mespilodaphne","nutans","Mespilodaphne nutans","Meisn.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in campis prov. S. Pauli et in Monte Itacolumi, prov. Minarum",NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2017-09-11 17:10:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lauraceae","Mespilodaphne","nutans","Mespilodaphne nutans","Meisn.",NA,"Riedel, L","391",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in campis prov. S. Pauli et in Monte Itacolumi, prov. Minarum",NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2017-09-11 17:10:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lauraceae","Oreodaphne","kunthiana","Oreodaphne kunthiana","Meisn.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minarum",NA,NA,NA,"Oreas; HABITAT: Oreas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2021-02-08 12:42:59-03","UFRGS","ICN","165535","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P","Ribas, OS; Silva, JM","7028","2006","10","26","América do Sul","Brasil","PR","Bocaiúva do Sul","Colônia João XXIII","-49.1150016784668","-25.2061004638672",NA,"doação MBM; árvore, 8 m,cálice vermelho, fruto imaturo verde; margem da estrada, floresta ombrófila densa","ICN00014483","ICN00014483 ICN00014483_1",NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"644","2021-02-08 12:42:59-03","UFRGS","ICN","065360","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P","Dombrowski, LT; Kuniyoshi, YS","1721",NA,NA,NA,"América do Sul","Brasil","PR","Curitiba","Capão da Imbuia IDPN","-49.2731018066406","-25.4277992248535",NA,"Espécie ameaçada de extinção (Em perigo).; Árvore.","ICN00014482","ICN00014482",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"645","2020-11-18 11:14:45-03","UFMT","CNMT","2563","S","Plantae","Angiosperma",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Estevan, D.A.","Kinupp, V.F.","1129","1998","04","30",NA,"Brasil","Paraná","Coronel Vivida","Parque Municipal Barro Preto.","-52.567798614502","-25.979700088501",NA,"Frutos imaturos verdes. Área em regeneraçãoDoação - Universidade Estadual de Londrina - 37575","CNMT002563",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"24833","auto",NA,NA,NA,NA,NA
