"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","locality","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"48","2021-03-15 16:37:00-03","NY","NYBG","521375","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","G. G. Hatschbach",NA,NA,NA,"L. R. Landrum","1977","11","12","Brazil","Santa Catarina","Itajaí","-48.67","-26.92",NA,NA,"3","100","NY00521375","NY00521375_01","2482","Cabecudas beach and surrounding hills, ca. 5 km south of Itajaí","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=304491' target='other'> <mi>dwc_moreinfo</mi></a>","robusta",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","521404","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","R. Goldenberg",NA,NA,NA,"B. Rambo","1999","12","26","Brazil","Rio Grande do Sul","Gramado","-50.870995","-29.379838",NA,NA,NA,NA,"NY00521404","NY00521404_01","45032","Gramado","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426352' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","521371","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. J. Wurdack",NA,NA,NA,"R. A. Wasum","1995","12","14","Brazil","Rio Grande do Sul","Sao Francisco de Paula","-50.395632","-29.433343",NA,NA,"800","800","NY00521371","NY00521371_01","11567","Sao Francisco de Paula - Floresta Nacional - I","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426375' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","521395","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","E. Pereira",NA,NA,NA,"B. D. Sucre","1967","11","26","Brazil","Rio de Janeiro","Rio de Janeiro","-43.251886","-22.960856",NA,NA,NA,NA,"NY00521395","NY00521395_01","1984","Guanabara; Alto da Boa Vista. Propriedade Sr. Frank Ikem","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426376' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02210484","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","R. Goldenberg",NA,NA,NA,"M. Reginato","2012","02","03","Brazil","Rio de Janeiro","Rio de Janeiro","-43.215145","-22.949794",NA,NA,"600",NA,"NY02210484","NY02210484_01","1307","Estrada para o Corcovado","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2505397' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","521406","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","G. G. Hatschbach",NA,NA,NA,"J. M. Silva","1996","05","14","Brazil","Paraná","Lapa","-49.7156","-25.7697",NA,NA,NA,NA,"NY00521406","NY00521406_01","1667","Volta Grande","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426381' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","521373","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. J. Wurdack",NA,NA,NA,"L. R. Landrum","1982","01","01","Brazil","Paraná","Piraquara","-49.08","-25.5",NA,NA,"900","900","NY00521373","NY00521373_01","4036","Piraquara, from Piraquara E along railroad ca. 1 km. and N along first road crossing railroad ca. 1 km","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426367' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","521380","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","R. Goldenberg",NA,NA,NA,"I. Isernhagen","1998","11","22","Brazil","Paraná","Guaraqueçaba","-48.32","-25.32",NA,NA,NA,NA,"NY00521380","NY00521380_01","206","PR-405, Cacatu-Guaraqueçaba","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426355' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","521392","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. J. Wurdack",NA,NA,NA,"A. Lourteig","1967","12","16","Brazil","Santa Catarina","Lajes","-50.3258","-27.8161",NA,NA,"900","900","NY00521392","NY00521392_01","2294","Encruzilhada a Serril","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426363' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","521933","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens",NA,NA,NA,NA,NA,"R. E. Braga","1959","10",NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"NY00521933","NY00521933_01","91","Rio Iguaçu","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=589713' target='other'> <mi>dwc_moreinfo</mi></a>","cinerascens",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","521937","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens",NA,NA,NA,NA,NA,"E. Pereira","1963","11","22","Brazil","Paraná","Araucária","-49.4103","-25.5933",NA,NA,NA,NA,"NY00521937","NY00521937_01","8080","Margem do Rio Iguaçú","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=589716' target='other'> <mi>dwc_moreinfo</mi></a>","cinerascens",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","521405","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","R. Goldenberg",NA,NA,NA,"B. Rambo","1950","03","13","Brazil","Rio Grande do Sul","Sao Francisco de Paula","-50.576516","-29.448498",NA,NA,NA,NA,"NY00521405","NY00521405_01","46289","San Francisco de Paula","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426353' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","521400","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. J. Wurdack",NA,NA,NA,"R. A. Wasum","1992","02","20","Brazil","Rio Grande do Sul","Farroupilha","-51.338611","-29.276126",NA,NA,"700","700","NY00521400","NY00521400_01","8341","Farroupilha - Nova Milano","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426369' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","521389","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. J. Wurdack",NA,NA,NA,"R. Reitz","1957","12","23","Brazil","Santa Catarina","Joinville","-48.8456","-26.3044",NA,NA,"30","30","NY00521389","NY00521389_01","5933","Palácio Episcopal","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426359' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","521391","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens",NA,"J. J. Wurdack",NA,NA,NA,"L. B. Smith","1964","12","06","Brazil","Santa Catarina","Sao Lourenço do Oeste","-52.87","-26.38",NA,NA,"900","1000","NY00521391","NY00521391_01","13665","16 km west of Sao Lourenço","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=132060' target='other'> <mi>dwc_moreinfo</mi></a>","cinerascens",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","521418","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","J. J. Wurdack",NA,NA,NA,"R. Reitz","1954","02","09","Brazil","Santa Catarina","Itajaí","-48.6617","-26.9081",NA,NA,"20","20","NY00521418","NY00521418_01","1536","Morro da Ressacada","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=304494' target='other'> <mi>dwc_moreinfo</mi></a>","robusta",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","3271172","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"P. Jorgensen",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY03271172",NA,"4651",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3585632' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","521396","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. J. Wurdack",NA,NA,NA,"R. A. Wasum","1995","12","14","Brazil","Rio Grande do Sul","Sao Francisco de Paula","-50.395632","-29.433343",NA,NA,"800","800","NY00521396","NY00521396_01","11567","Sao Francisco de Paula - Floresta Nacional - I","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426374' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","521370","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","C. A. Cogniaux",NA,NA,NA,"L. Riedel","1832","05",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"NY00521370","NY00521370_01","1417",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426350' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","521417","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. J. Wurdack",NA,NA,NA,"L. B. Smith","1956","12","03","Brazil","Santa Catarina","Lajes","-50.3258","-27.8161",NA,NA,"900","900","NY00521417","NY00521417_01","8181","Along the Estrada de Rodagem Federal, south of Lajes. 67 km","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426358' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","521377","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. J. Wurdack",NA,NA,NA,"G. G. Hatschbach","1977","12","08","Brazil","Paraná","Santa Helena","-54.3328","-24.8606",NA,NA,NA,NA,"NY00521377","NY00521377_01","40523","Rio S. Francisco Chico","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426366' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","521383","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","J. J. Wurdack",NA,NA,NA,"G. G. Hatschbach","1967","12","15","Brazil","Paraná","Guaraqueçaba","-48.3289","-25.3069",NA,NA,NA,NA,"NY00521383","NY00521383_01","18152","Fazenda Abobreira","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=304488' target='other'> <mi>dwc_moreinfo</mi></a>","robusta",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","521385","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","J. J. Wurdack",NA,NA,NA,"R. A. Wasum","1995","01","18","Brazil","Rio Grande do Sul","Sao Francisco de Paula","-50.395632","-29.433343",NA,NA,"800","800","NY00521385","NY00521385_01","10542","Sao Francisco de Paula - Floresta Nacional I","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=304490' target='other'> <mi>dwc_moreinfo</mi></a>","robusta",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","685419","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","R. Goldenberg",NA,NA,NA,"R. Goldenberg","2005","10","27","Brazil","Paraná","Tibagi","-50.23","-24.57",NA,NA,NA,NA,"NY00685419","NY00685419_01","822","Parque Estadual do Guartelá","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=894824' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","521932","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens",NA,NA,NA,NA,NA,"P. A. Munz","1939","01","03","Brazil","São Paulo","Sao Paulo","-46.715991","-23.599038",NA,NA,NA,NA,"NY00521932","NY00521932_01","15401","Morunby","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=589718' target='other'> <mi>dwc_moreinfo</mi></a>","cinerascens",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","521416","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","J. J. Wurdack",NA,NA,NA,"P. K. H. Dusén","1915","12","17","Brazil","Paraná","Jaguariaíva","-49.7056","-24.2511",NA,NA,NA,NA,"NY00521416","NY00521416_01","17439","Jaguariahyva app., ad marginem silvulac","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=304486' target='other'> <mi>dwc_moreinfo</mi></a>","robusta",NA,NA,"Magnoliophyta","Myrtales","South America","sheet","paratype",NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","823133","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","1967","01","26","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"NY00823133","NY00823133_01","4545","3 km N of Campo Mourão.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=937173' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01855420","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","R. Goldenberg",NA,NA,NA,"P. Fiaschi","2011","03","29","Brazil","Rio Grande do Sul","Cambará do Sul","-50.03264","-29.17433",NA,NA,"997",NA,"NY01855420","NY01855420_01","3672","Serra do Faxinal. Estrada de Praia Grande (SC) a Cambará do Sul (RS), ca. 13.5 km após início da serra.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2081399' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","521369","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"G. Gardner","1841",NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.212076","-22.951842",NA,NA,NA,NA,"NY00521369","NY00521369_01 NY00521369_02","5451","Corcovado","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426382' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","521410","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"L. B. Smith","1929","01","07","Brazil","Rio de Janeiro","Itatiaia","-44.68","-22.42",NA,NA,"2000","2300","NY00521410","NY00521410_01","1725","Mt. Itatiaia, Estaçao Biologica","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426385' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","521381","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. J. Wurdack",NA,NA,NA,"W. R. Anderson","1974","03","19","Brazil","Paraná","Sao Tomé","-52.5908012390137","-23.5377998352051",NA,NA,NA,NA,"NY00521381","NY00521381_01","11164","Fazenda Lagoa, ca. 20 km N of Cianorte","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426364' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"19703","auto","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","521382","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. J. Wurdack",NA,NA,NA,"W. R. Anderson","1974","03","19","Brazil","Paraná","Sao Tomé","-52.5908012390137","-23.5377998352051",NA,NA,NA,NA,"NY00521382","NY00521382_01","11165","Fazenda Lagoa, ca. 20 km N of Cianorte","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426365' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"19703","auto","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","521379","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","1967","03","07","Brazil","Paraná","Guarapuava","-52.0758963","-25.9309469",NA,NA,"800","1000","NY00521379","NY00521379_01","4678","Fazenda Reserva, ca. 85 km SW of Guarapuava","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426379' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","521384","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","J. J. Wurdack",NA,NA,NA,"R. Reitz","1959","12","11","Brazil","Santa Catarina","Sombrio","-49.766476","-29.084523",NA,NA,"10","10","NY00521384","NY00521384_01","4149","Sanga da Areia","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=304487' target='other'> <mi>dwc_moreinfo</mi></a>","robusta",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","3271173","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"A. Burkart","1951","10","21","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY03271173",NA,"18872","Barrerito, Jaguay","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3585633' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","521411","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","J. J. Wurdack",NA,NA,NA,"G. G. Hatschbach","1959","10","11","Brazil","Paraná","Tibagi","-50.488585","-24.686032",NA,NA,"696","696","NY00521411","NY00521411_01","6336","Tibagi","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426360' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","823372","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"G. D. Fernandes","2001","09","05","Brazil","Rio de Janeiro","Rio de Janeiro","-43.283576","-22.988972",NA,NA,NA,NA,"NY00823372","NY00823372_01","695","Floresta da Tijuca, Pedra Bonita.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946687' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
