"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"612","2020-09-02 16:25:08-03","Cenargen","CEN","72987","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3753","1987","12","15",NA,"Brasil","BA","SANTA CRUZ CABRALIA","Cerca de 10 km a SW da cidade, ao longo da rodovia BR - 367 rumo a Porto Seguro. Altura do km 73 da rodovia.","-39.0247001647949","-16.2780990600586","70","70","Exsicatas","Tronco de 30 cm de diâmetro na base. Folhas predominantemente acuminadas mas também lóbulos obtusos. Plantada para dar sombra. Propriedade junto ao rio Sabacuzinho. Botões.","CEN00072987","CEN00072987","A. C. Allem",NA,NA,"1987","12",NA,"-3908333.0","-1636667.0",NA,NA,"49584","auto",NA,NA,"8"
"613","2020-09-02 16:25:09-03","Cenargen","CEN","75261","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4076","1993","05","24",NA,"Brasil","BA","VARZEA NOVA","Cerca de 44 km a NW de Jacobina, ao longo da rodovia BA - 026 rumo a Várzea Nova.","-40.9418983459473","-11.2586002349854","1180","1180","Unicata","Poucas folhas. Sementes coletadas do chão, possivelmente de 3 - 4 indivíduos. Planta 2: Manihot caerulescens Pohl.","CEN00075261","CEN00075261","A. C. Allem",NA,NA,"1993","05",NA,"-4083333.0","-1116667.0",NA,NA,"47797","auto",NA,NA,"1"
"614","2020-09-02 16:25:08-03","Cenargen","CEN","10066","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3363","1985","08","24",NA,"Brasil","BA","WENCESLAU GUIMARAES","2 km ao sul de Teolândia, ao longo da rodovia BR - 101, rumo a Itabuna.","-39.4794006347656","-13.686900138855","260","260","Exsicatas","Árvore glabra, bastante ramificada, 6 m de altura com tronco basal de 20 cm de diâmetro. Primórdios de inflorescência presentes. Folhas glabras, lóbulos geralmente acuminados. Folhas em sua imensa maioria muito leve-peltadas. Espécie comestível. Dados completos no Paper a ser publicado sobre a espécie.","CEN00010066","CEN00010066","A. C. Allem",NA,NA,"1985","08",NA,"-3950000.0","-1361667.0",NA,NA,"37469","auto",NA,NA,"6"
"615","2020-09-02 16:25:13-03","Cenargen","CEN","92410","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Wantuil Linhares Werneck","586","1996","05","25",NA,"Brasil","CE","PEDRA BRANCA","6 km após Pedra Branca/Mineirolândia","-39.7172012329102","-5.45417022705078","430","430","Exsicatas",NA,"CEN00092410","CEN00092410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42632","auto",NA,NA,"2"
"616","2020-09-02 16:25:08-03","Cenargen","CEN","19416","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Gert Guenther Hatschbach","62055","1995","03","14",NA,"Brasil","MG","BURITIZEIRO","Rod. BR-365, próximo ao km 204. Borda da Chapada dos Gerais.","-44.9622001647949","-17.3511009216309",NA,NA,"Exsicatas","Doação: Museu Botânico Municipal - Herbário MBM (Curitiba)","CEN00019416","CEN00019416","A. C. Allem",NA,NA,"1995","06",NA,NA,NA,NA,NA,"88041","auto",NA,NA,"1"
"617","2020-09-02 16:25:08-03","Cenargen","CEN","72948","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3708","1987","12","04",NA,"Brasil","MG","ESPINOSA","Cerca de 6 km a NE de Espinosa, ao longo da rodovia BR - 122 rumo a Urandi na Bahia. A 4 km da fronteira com a Bahia.","-42.8191986083984","-14.9260997772217","650","650","Exsicatas","Brácteas florais inconspícuas. Botões florais com apêndices carnosos na porção superior das tépalas. Fruto glabro, liso, arredondado, cerca de 20 mm de altura.","CEN00072948","CEN00072948","A. C. Allem",NA,NA,"1987","12",NA,"-4273333.0","-1488333.0",NA,NA,"70658","auto",NA,NA,"3"
"618","2020-09-02 16:25:09-03","Cenargen","CEN","75257","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3697","1987","12","03",NA,"Brasil","MG","ITACARAMBI","Cerca de 26 km SE Itacarambi após cruzar o rio São Francisco, estrada rumo de Jaíba.","-44.0918998718262","-15.1021995544434","520","520","Exsicatas","Brácteas florais inconspícuas. Botões florais grandes, verdes, com apêndices petalóides carnosos. Fruto de âmbito globoso, glabro, liso, tamanho médio, cerca de 15 mm de altura, 20 mm de largura.","CEN00075257","CEN00075257","A. C. Allem",NA,NA,"1987","12",NA,"-4380000.0","-1520000.0",NA,NA,"47793","auto",NA,NA,"4"
"619","2020-09-02 16:25:08-03","Cenargen","CEN","73104","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4065","1993","05","21",NA,"Brasil","MG","JANAUBA","3 km a NE de Janaúba, ao longo da rodovia BR - 122 rumo a Porteirinha.","-43.3088989257812","-15.8024997711182","550","550","Unicata","Estéril.","CEN00073104","CEN00073104","A. C. Allem",NA,NA,"1993","05",NA,"-4330000.0","-1576667.0",NA,NA,"55466","auto",NA,NA,"1"
"620","2020-09-02 16:25:08-03","Cenargen","CEN","73105","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4066","1993","05","21",NA,"Brasil","MG","JANAUBA","4 km a NE de Janaúba, ao longo da rodovia BR - 122 rumo a Porteirinha.","-43.3088989257812","-15.8024997711182","550","550","Unicata","Frutos coletados de dois indivíduos.","CEN00073105","CEN00073105","A. C. Allem",NA,NA,"1993","05",NA,"-4328333.0","-1575000.0",NA,NA,"55466","auto",NA,NA,"1"
"621","2020-09-02 16:25:09-03","Cenargen","CEN","74052","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4560","1995","02","14",NA,"Brasil","MG","JANAUBA","9,3 km (rio Gorutuba) a NE de Janaúba, ao longo da rodovia BR - 122 rumo a Porteirinha.","-43.3088989257812","-15.8024997711182","595","595","Exsicatas","Com escassas flores e frutos lisos, redondos, quase maduros. Sementes coletadas de 4 indivíduos.","CEN00074052","CEN00074052","A. C. Allem",NA,NA,"1995","02",NA,"-4326667.0","-1571667.0",NA,NA,"55466","auto",NA,NA,"4"
"622","2020-09-02 16:25:09-03","Cenargen","CEN","8621","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","2888","1984","11","08",NA,"Brasil","MG","JANAUBA","Km 16 da BR-122, trecho Janaúba - Porteirinha.","-43.3088989257812","-15.8024997711182","540","540","Exsicatas","Pubescente nas folhas e ramos jovens. Folhas com lóbulos pandurados. Fruto glabro, liso, imaturo, mais ou menos 8 mm de diâmetro. Brácteas inconspícuas, cedo decíduas. Inflorescência uma panícula.","CEN00008621","CEN00008621","A. C. Allem",NA,NA,"1984","11",NA,"-4355000.0","-1641667.0",NA,NA,"55466","auto",NA,NA,"1"
"623","2020-09-02 16:25:09-03","Cenargen","CEN","74068","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4576","1995","02","16",NA,"Brasil","MG","JANUARIA","23 km a NE da saída da cidade, ao longo da rodovia BR - 135 rumo a Itacarambí.","-44.3616981506348","-15.4881000518799","505","505","Exsicatas","Arvoreta glabra, ceifada, 4 m de altura com frutos glabros, lisos e arredondados. Mata cortada na região para dar lugar às culturas (milho etc.). Mata diferente da caatinga, embora tenha plantas espinhentas.","CEN00074068","CEN00074068","A. C. Allem",NA,NA,"1995","02",NA,"-4426667.0","-1530000.0",NA,NA,"148972","auto",NA,NA,"5"
"624","2020-09-02 16:25:09-03","Cenargen","CEN","74071","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4579","1995","02","16",NA,"Brasil","MG","JANUARIA","24,4 km a NE da saída da cidade, ao longo da rodovia BR - 135 rumo a Itacarambí. Atrás de cerca de arame farpado.","-44.3616981506348","-15.4881000518799","500","500","Unicata","Brácteas inconspícuas e flores esverdeadas com manchas arroxeadas. Fruto glabro, liso, redondo. As brácteas semifoliáceas de algumas flores masculinas são galhas (oviposição de insetos).","CEN00074071","CEN00074071","A. C. Allem",NA,NA,"1995","02",NA,"-4426667.0","-1526667.0",NA,NA,"148972","auto",NA,NA,"1"
"625","2020-09-02 16:25:09-03","Cenargen","CEN","75251","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3689","1987","12","03",NA,"Brasil","MG","JANUARIA","Cerca de 27 km NE de Januária ao longo da estrada que leva a Itacarambi.","-44.3616981506348","-15.4881000518799","560","560","Exsicatas","Brácteas florais pequeninas. Pedicelo masculino até 2 cm longo. Fruto imaturo, glabro, liso. Difere do fruto levemente alado da coleção Allem 3687 e seguramente não são a mesma espécie.","CEN00075251",NA,"A. C. Allem",NA,NA,"1987","12",NA,"-4416667.0","-1533333.0",NA,NA,"148972","auto",NA,NA,"6"
"626","2020-09-02 16:25:08-03","Cenargen","CEN","10061","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3327","1985","08","21",NA,"Brasil","BA","CAMPO FORMOSO","3 km ao sul da cidade, na estrada que leva a Antonio Gonçalves.","-40.3213996887207","-10.5074996948242","500","500","Exsicatas","Arbusto glabro com cerca de 12 caules na base, 3 m de altura. Folhas com pecíolo de inserção basal. Fruto glabro, liso, globoso, + ou - 12 mm de diâmetro. Inflorescência racemo. À beira da estrada.","CEN00010061","CEN00010061","A. C. Allem",NA,NA,"1985","08",NA,"-4030000.0","-1055000.0",NA,NA,"104183","auto",NA,NA,"6"
"627","2020-09-02 16:25:09-03","Cenargen","CEN","74067","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4575","1995","02","16",NA,"Brasil","MG","JANUARIA","Exatos 11,4 km adiante da balsa sobre o rio São Francisco, ao longo da rodovia BR - 135 rumo a Januária. Exatos 1,1 km antes do 1º quebra molas da rodovia BR - 135.","-44.3616981506348","-15.4881000518799","470","470","Exsicatas","Flores esverdeadas com rajas roxas. Fruto glabro, liso, algo acompridado, o que não é comum na espécie. Possibilidade de ser híbrido com a espécie Allem 4572 e 4574. Só este com poucas flores e frutos. Outros três estéreis. Brácteas semifoliáceas avermelhadas. Caráter absolutamente incomum para epruinosa. Região parece propícia à especiação. Dois frutos quase maduros para germoplasma. A coleção 4579 mostra que estas brácteas resultam de galha (inseto) acometendo e deformando a flor masculina.","CEN00074067","CEN00074067","A. C. Allem",NA,NA,"1995","02",NA,"-4438333.0","-1546667.0",NA,NA,"148972","auto",NA,NA,"4"
"628","2020-09-02 16:25:09-03","Cenargen","CEN","8629","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","2895","1984","11","08",NA,"Brasil","MG","MONTE AZUL","8 km ao norte de Monte Azul BR-122 trecho Monte Azul - Espinosa.","-42.874698638916","-15.1549997329712","685","685","Exsicatas","Arbusto totalmente glabro 3 - 4 m de altura. Inflorescência panícula. Flores com processos carnosos extremamente, na porção apical da tépalas. Fruto glabro, liso, globoso, + ou - 1,5 cm de diâmetro. Brácteas inconspícuas. Lóbulos das folhas panduriformes. Local perturbado.","CEN00008629","CEN00008629","A. C. Allem",NA,NA,"1984","11",NA,"-4283333.0","-1508333.0",NA,NA,"41110","auto",NA,NA,"4"
"629","2020-09-02 16:25:09-03","Cenargen","CEN","74062","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4570","1995","02","15",NA,"Brasil","MG","MONTES CLAROS","Exatos 4,5 km (posto Pol. Militar) a NW de Montes Claros, ao ongo da rodovia BR - 135 rumo a Januária.","-43.8616981506348","-16.7350006103516","700","700","Unicata","Arbusto ceifado, glabro, 3 m de altura com flores esverdeadas com rajas roxas (algumas), campanuladas, pediceladas. Fruto imaturo glabro, liso, redondo.","CEN00074062","CEN00074062","A. C. Allem",NA,NA,"1995","02",NA,"-4390000.0","-1670000.0",NA,NA,"72568","auto",NA,NA,"1"
"630","2020-09-02 16:25:09-03","Cenargen","CEN","8624","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","2891","1984","11","08",NA,"Brasil","MG","PORTEIRINHA","16 km ao orte de Porteirinha trecho BR-122 Porteirinha - Mato Verde.","-43.0283012390137","-15.7433004379272","545","545","Exsicatas","Pubescente nas folhas e ramos jovens. Folhas inferiores panduradas. Folhas superiores 3- lobadas inteiras. Fruto glabro, liso, imaturo, cerca de 8 mm de diâmetro. Brácteas inconspícuas, cedo decíduas. Inflorescência uma panícula. Local perturbado à beira de estrada.","CEN00008624","CEN00008624 CEN00008624_1","A. C. Allem",NA,NA,"1984","11",NA,"-4300000.0","-1541667.0",NA,NA,"56892","auto",NA,NA,"5"
"631","2020-09-02 16:25:08-03","Cenargen","CEN","72940","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3700","1987","12","04",NA,"Brasil","MG","PORTEIRINHA","Cerca de 16 km a NE da cidade, ao longo da rodovia BR - 122 rumo a Mato Verde.","-43.0283012390137","-15.7433004379272","610","610","Exsicatas","Tronco com 12 cm de diâmetro, glabra. Brácteas inconspícuas, fruto imaturo, glabro, liso, arredondado. Botões florais grandes, esverdeados. Folhas com lóbulos inteiros, pandurados etc.","CEN00072940","CEN00072940","A. C. Allem",NA,NA,"1987","12",NA,"-4300000.0","-1558333.0",NA,NA,"56892","auto",NA,NA,"6"
"632","2020-09-02 16:25:08-03","Cenargen","CEN","10050","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3271","1985","08","13",NA,"Brasil","PA","BELEM","Sítio 4 km a sul da cidade, na estrada que leva a Guarabira.","-48.5043983459473","-1.4558299779892","190","190","Exsicatas","Arbusto glabro, ramificado, 2 m de altura. Folhas com pecíolo de inserção basal, lóbulos acuminados. Frutos maduros glabros, lisos, globosos, cerca de 15 mm de diâmetro. Ocorre no paredão oposto à coleta Allem 3270 (M. epruinosa). Com muita Mimosa etc.. Rochas escuras.","CEN00010050","CEN00010050","A. C. Allem",NA,NA,"1985","08",NA,"-3550000.0","-663333.0",NA,NA,"48462","auto",NA,NA,"4"
"633","2020-09-02 16:25:08-03","Cenargen","CEN","10049","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3270","1985","08","13",NA,"Brasil","PB","BELEM","Sítio 4 km a sul da cidade, na estrada que leva a Guarabira.","-35.5332984924316","-6.69166994094849","190","190","Exsicatas","Arbusto glabro, ramificado, 2 - 6 m de altura. Folhas leve a fortemente peltadas, lóbulos acuminados. Frutos glabros, lisos, globosos, jovens. Capoeira densa com capim Colonião, Mimosa etc..","CEN00010049","CEN00010049 CEN00010049_1","A. C. Allem",NA,NA,"1985","08",NA,"-3550000.0","-663333.0",NA,NA,"12411","auto",NA,NA,"4"
"634","2020-09-02 16:25:08-03","Cenargen","CEN","10039","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3237","1985","08","11",NA,"Brasil","PB","BORBOREMA","7 km ao sul de Borborema, ao longo da estrada de terra, que leva a Pilões.","-35.5800018310547","-6.8033299446106","480","480","Exsicatas","Encravado em barranco escarpado á beira da estrada. Sem flores e frutos, somente com folhas. Rodeada de plantações de cana-de-açúcar.","CEN00010039","CEN00010039","A. C. Allem",NA,NA,"1985","08",NA,"-3563333.0","-683333.0",NA,NA,"9536","auto",NA,NA,"2"
"635","2020-09-02 16:25:08-03","Cenargen","CEN","10041","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3239","1985","08","12",NA,"Brasil","PB","CAMPINA GRANDE","10 km leste de Campina Grande, ao longo da BR - 230, rumo a João Pessoa.","-35.8810997009277","-7.23055982589722","350","350","Exsicatas","Arbusto a arvoreta glabra, muito ramificada, 2-5 m de altura. Somente com folhas neste local. Pecíolo de inserção basal. Lóbulos foliares acuminados em sua maioria. Ovário glabro liso. Com muito capim-gafanhoto, Mimosa, Euphorbia e etc..","CEN00010041","CEN00010041","A. C. Allem",NA,NA,"1985","08",NA,"-3580000.0","-723333.0",NA,NA,"41577","auto",NA,NA,"1"
"636","2020-09-02 16:25:08-03","Cenargen","CEN","10040","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3238","1985","08","12",NA,"Brasil","PB","CAMPINA GRANDE","10 km leste de Campina Grande, ao longo da BR - 230, rumo a João Pessoa.","-35.8810997009277","-7.23055982589722","350","350","Exsicatas","Arbusto a arvoreta glabra, muito ramificada, 2,5 m de altura. Somente com folhas neste local. Pecíolo de inserção peltada. Lóbulos foliares acuminados em sua maioria. Ovário glabro. Com muito capim-gafanhoto, Mimosa, Euphorbia e etc..","CEN00010040","CEN00010040 CEN00010040_1","A. C. Allem",NA,NA,"1985","08",NA,"-3580000.0","-723333.0",NA,NA,"41577","auto",NA,NA,"3"
"637","2020-09-02 16:25:08-03","Cenargen","CEN","10046","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3243","1985","08","12",NA,"Brasil","PB","GURINHEM","9 km a oeste do entroncamento da BR - 230, com estrada que leva a Alagoa Grande, rumo a João Pessoa..","-35.4244003295898","-7.1238899230957","220","220","Exsicatas","Árvore baixa, glabra, 4 m de altura com tronco de 10 cm de diâmetro. Folhas geralmente peltadas. Lóbulos acuminados. À beira da estrada.","CEN00010046","CEN00010046","A. C. Allem",NA,NA,"1985","08",NA,"-3556667.0","-716667.0",NA,NA,"13909","auto",NA,NA,"2"
"638","2020-09-02 16:25:08-03","Cenargen","CEN","10044","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3241","1985","08","12",NA,"Brasil","PB","JUAREZ TAVORA","A 2 km do centro da cidade, na rodovia que leva Alagoa Grande.","-35.5833015441895","-7.17166996002197","220","220","Exsicatas","Arvoreta esgalhada, glabra, vários caules na base, 6 m de altura. Folhas geralmente peltadas, mas várias com pecíolo de inserção basal. Fruto glabro, globoso, cerca de 15 mm de diâmetro. Com capim colonião, cansanção e etc.).","CEN00010044","CEN00010044","A. C. Allem",NA,NA,"1985","08",NA,"-3556667.0","-713333.0",NA,NA,"13575","auto",NA,NA,"2"
"639","2020-09-02 16:25:08-03","Cenargen","CEN","10038","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3236","1985","08","11",NA,"Brasil","PB","PILOES","10 km a sudoeste de Pilões, na estrada que leva a Areia.","-35.6150016784668","-6.69999980926514","450","450","Exsicatas","Folhas 3-5 lobadas. Florescendo agora em virtude da ecologia da região. Ovário glabro, liso, redondo. Só este indivíduo no local. À beira da estrada (base de vale com cana na encosta). Só este indivíduo no local. Fruto abortado.","CEN00010038","CEN00010038 CEN00010038_1","A. C. Allem",NA,NA,"1985","08",NA,"-3563333.0","-691667.0",NA,NA,"25356","auto",NA,NA,"4"
"640","2020-09-02 16:25:08-03","Cenargen","CEN","10075","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3294","1985","08","16",NA,"Brasil","PE","BARREIROS","Zona urbana da cidade, exatamente em frente ao posto da Polícia Rodoviária Estadual.","-35.1864013671875","-8.81832981109619","10","10","Exsicatas","Árvore glabra, bastante ramificada, 6 m de altura com tronco de 12 cm de diâmtro podado na base. Folhas 3-5- lobadas, pecíolo basal, lóbulos acuminados. Fruto muito levemente alado, quase liso, globoso, cerca de 12 mm de diâmetro. Folhas verde-escuro, nervuras secundárias salientes de cor esverdeada. No limite com plantação de coco-da-bahia.","CEN00010075","CEN00010075","A. C. Allem",NA,NA,"1985","08",NA,"-3518333.0","-886667.0",NA,NA,"24696","auto",NA,NA,"8"
