"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","01041600","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","G. T. Prance","1973","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179252' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041600","19427","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso","Chapada dos Guimarães","Behind Refeitorio, about 1 km from Buriti. Chapada dos Guimarães.","-55.77825","-15.432","NY01041600_01","elegans","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01041614","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","G. G. Hatschbach","1969","07","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179275' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041614","21751","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso do Sul","Bataguassu","Rod. BR 267","-52.4219","-21.7144","NY01041614_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01041604","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","G. Gardner",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179259' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041604","2140","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Piauí",NA,"Piauhy",NA,NA,"NY01041604_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01041591","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","E. P. Heringer","1980","09","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179215' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041591","5441","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY01041591_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01041596","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. L. de M. Barreto","1935","10","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179226' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041596","5811","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Minas Gerais","Belo Horizonte","Carlos Prates","-43.9378","-19.9208","NY01041596_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","605566","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","F. C. Hoehne","1931","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707690' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605566","28343","Magnoliophyta","Fabales","Vogel","H. C. de Lima","São Paulo","Moji-Mirim",NA,NA,NA,"NY00605566_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01041586","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","W. R. Anderson","1975","02","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179194' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041586","11609","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Minas Gerais","São Thomé das Letras","Ca. 6 km W of São Tomé","-45.04129","-21.7167","NY01041586_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","605565","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","T. Peckolt",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707686' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605565","30","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Rio de Janeiro","Cantagalo",NA,"-42.3681","-21.9811","NY00605565_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01041584","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","W. R. Anderson","1973","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179190' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041584","7535","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Goiás","São João d'Aliança","15 km by road S of São João da Aliança. Serra Geral do Paraná.","-47.52","-14.88","NY01041584_01","elegans","1120","1120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01041590","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","E. P. Heringer","1980","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179211' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041590","5581","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY01041590_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01041609","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","J. M. Pires","1980","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179270' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041609","17222","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso do Sul",NA,"Serra da Bodoquina entre Campão e Morraria. P 6 (RADAM)",NA,NA,"NY01041609_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01041581","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1970","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179180' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041581","27998","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Minas Gerais",NA,"Serra do Espinhaço, Rio Jequití, ca. 25 km E. of Diamantina","-43.50795","-18.1448","NY01041581_01","elegans","790","790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","605563","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","R. P. Belém","1965","08","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707684' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605563","1582","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Espírito Santo","Linhares","Margem do Rio Doce.","-40.0719","-19.3911","NY00605563_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01041613","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","B. Maguire","1963","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179276' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041613","56872","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso",NA,"Near Rosario",NA,NA,"NY01041613_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01041569","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1966","04","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179148' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041569","14981","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Goiás","Formosa","Serra do Morcêgo, Côrrego Estrema, 35 km N.E. of Formosa","-47.10261","-15.30964","NY01041569_01","elegans","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01041615","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","B. Maguire","1963","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179279' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041615","56860","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso",NA,"200 km n.w. of Cuiaba","-57.3626273","-14.3347136","NY01041615_01","elegans","430","430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","605564","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","F. C. Hoehne","1931","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707689' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605564","28343","Magnoliophyta","Fabales","Vogel","H. C. de Lima","São Paulo","Moji-Mirim",NA,NA,NA,"NY00605564_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01041567","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1965","10","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179143' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041567","8880","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Distrito Federal","Brasília","Hills ca. 10 km N. of Planaltina","-47.6667","-15.52633","NY01041567_01","elegans","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01041606","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","G. C. G. Argent","1967","09","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179264' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041606","6346","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso",NA,"Near Xavantina","-52.23","-14.63","NY01041606_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","605571","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","J. A. Ratter","1972","08","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707692' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605571","2165","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso",NA,"Vale de Sonhos (80 km N of Barra do Garças on the road to Xavantina).","-52.33","-15.67","NY00605571_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01041582","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1970","02","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179175' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041582","26207","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Minas Gerais","Paracatú","Serra da Anta, summit of chapada, ca. 5 km S.E. of Paracatú","-46.8727778","-17.22555","NY01041582_01","elegans","675","675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01041599","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","P. Clausen",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179243' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041599","894","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Minas Gerais",NA,"Brésil (Minas-Geraes)",NA,NA,"NY01041599_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","605570","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1958","12","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707685' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605570","2226","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Minas Gerais","Teixeiras","4 km. N. of Teixeiras on road to Ponte Nova.","-42.8567","-20.6511","NY00605570_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01041588","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","E. P. Heringer","1980","09","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179203' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041588","5470","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY01041588_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01041580","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1970","03","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179177' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041580","27366","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Minas Gerais","Joaquim Felício","Ca. 2 km N. of Joaquim Felício","-44.1709","-17.7588","NY01041580_01","elegans","650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01041571","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1966","05","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179152' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041571","16056","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso",NA,"Ca. 60 km. N. of Xavantina. Serra do Roncador.","-52.15","-14.13","NY01041571_01","elegans","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01041579","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1970","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179171' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041579","26418","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Distrito Federal","Brasília","Cachoeira Piripiripau, ca. 15 km S. of Planaltina","-47.65125","-15.75985","NY01041579_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01041576","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1969","03","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179162' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041576","24592","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Goiás","Cavalcante","Chapada dos Veadeiros, ca. 60 km north of Veadeiros","-47.5167","-13.5744","NY01041576_01","elegans","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01041598","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","P. Clausen",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179233' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041598","894","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Minas Gerais",NA,"Brésil (Minas-Geraes)",NA,NA,"NY01041598_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01041572","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1966","06","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179154' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041572","16789","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso",NA,"Xavantina. Drainage of the Upper Rio Araguaia.","-52.33","-14.6667","NY01041572_01","elegans","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01041566","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1964","09","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179139' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041566","6309","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso","Nova Xavantina","2 km. S. of Xavantina.","-52.33","-14.67","NY01041566_01","elegans","300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01041570","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1966","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179151' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041570","15921","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso",NA,"Ca. 60 km. N. of Xavantina. Serra do Roncador.","-52.15","-14.13","NY01041570_01","elegans","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01041595","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","S. G. da Fonsêca","1968","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179223' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041595","1547","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Goiás",NA,"Estrada Caiapônia-Jataí, margem esquerda junto a fonte da água sulfurosa",NA,NA,"NY01041595_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","605560","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","F. C. Hoehne","1931","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707687' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605560","s.n.","Magnoliophyta","Fabales","Vogel","H. C. de Lima","São Paulo","Moji-Mirim",NA,NA,NA,"NY00605560_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01041608","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","J. A. Ratter","1968","04","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179268' target='other'> <mi>dwc_moreinfo</mi></a>","NY01041608","R1105","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Mato Grosso",NA,"9 km E of the Base Camp of the Expedition (Base Camp c. 270 km N. of Xavantina)","-51.87","-12.9","NY01041608_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00748696","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","H. S. Irwin","1959","02","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880227' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748696","2550","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Goiás","Bom Jesus de Goiás","107 km N.W. of Itubiara on road to Rio Verde.","-49.7406","-18.2142","NY00748696_01","elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","605568","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans elegans","W. R. Anderson","1973","03","07","South America","Brazil","sheet",NA,"Field work supported in part by funds from the National Science Foundation and conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentaçao Agricola do Norte. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707681' target='other'> <mi>dwc_moreinfo</mi></a>","NY00605568","6581","Magnoliophyta","Fabales","Vogel","H. C. de Lima","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros. 6-7 km E of Alto Paraíso on road to Nova Roma.","-47.5099983215332","-14.1324996948242","NY00605568_01","elegans","1400","1400","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
