"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"152","2019-08-20 10:25:35-03","UNICAMP","UEC","149716","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","1386","2004","01","28","Brazil","Minas Gerais","Extrema","Serra do Lopo, Trilha Torre da Embratel.","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,"UEC013416","UEC013416","Magnoliopsida",NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"153","2021-03-01 16:40:34-03","UNICAMP","UEC","14270","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G","1977","02",NA,"Hatschbach, G","39756","1977","02","09","Brazil","Paraná","Paranaguá","Col. Limeira","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 8m.; Mata pluviais, margens do rio.","UEC154643","UEC154643","Magnoliopsida",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"154","2021-03-01 16:40:34-03","UNICAMP","UEC","14271","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2010",NA,NA,"Davis, PH; Shepherd, GJ; Sakane, M; et al.","D60783","1976","09","09","Brazil","São Paulo","Cananéia","Ilha da Cananéia, Near ferry to mainland.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Flowers white.; Sea level.&nf;Edge of rain forest.","UEC154638","UEC154638","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"155","2021-03-01 16:40:34-03","UNICAMP","UEC","50208","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E",NA,NA,NA,"Leitão Filho, HF; Tamashiro, JY; Semir, J; Meira Neto, JAA; Bernacci, LC","20927","1988","10","14","Brazil","São Paulo","São Roque","Parque da Câmara","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"Árvoreta de 15m, flores creme, fruto imaturo cor verde.","UEC154651","UEC154651","Magnoliopsida",NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA
"156","2019-08-20 10:25:35-03","UNICAMP","UEC","150246","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Bertoncello, R","2008",NA,NA,"Bertoncello, R; Pansonato, M","750","2007","02","27","Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,"820","820",NA,"UEC154645","UEC154645","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"157","2020-12-04 13:19:42-03","UDESC","LUSC","8390","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Bonin Jr., P.","2014","07","28","Silva, J.M.; Motta, J.T.; Barboza, E.",NA,"2014","05","20","Brasil","Paraná","Guaratuba","Torre da Embratel.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"LUSC001463","LUSC001463",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"158","2019-01-17 11:26:53-02","PUCRS","MPUC","10573","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","M. Sobral","2011","01","01",NA,NA,"2000","11","26","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Proteales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"159","2019-01-17 11:26:55-02","PUCRS","MPUC","12453","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","P.J.S. Silva Filho","2010","01","01",NA,NA,"2008","12","17","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,NA,NA,"Proteales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1","150"
"160","2019-01-17 11:26:55-02","PUCRS","MPUC","11625","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","R.S. Bergamin","2007","01","01",NA,NA,"2007","08","08","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Proteales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"161","2019-01-17 11:26:55-02","PUCRS","MPUC","12505","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","M. Sobral",NA,NA,NA,NA,NA,"2000","05","19","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"Floresta Ombrófila Mista (F: 83)",NA,NA,NA,"Proteales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"162","2021-01-28 13:24:38-03","PUCRS","MPUC","19958","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","R.S.B. Nunes","2017","01","01",NA,NA,"2009","01","04","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata, na sede, próximo ao açude","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"Proteales","South America",NA,"76715","auto","Magnoliopsida",NA,NA,"1","3295"
"163","2019-01-17 11:26:55-02","PUCRS","MPUC","12506","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","M. Sobral",NA,NA,NA,NA,NA,"2000","02","21","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"Floresta Ombrófila Densa (F: 91)",NA,NA,NA,"Proteales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"164","2019-01-17 11:26:55-02","PUCRS","MPUC","11627","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","R.S. Bergamin",NA,NA,NA,NA,NA,"2004","01","06","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Proteales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA
"165","2020-10-14 10:06:19-03","FURB","FURB","46883","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urb.","Motta, JT","2014","09","09","Brotto, M.L.; Silva, J.M. & Mello, M.C.H.","1768","2014","08","27","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.7169445","-24.8602778","-48.7169445","-24.8602778","950","950",NA,"FURB42693","FURB42693_1 FURB42693_2 FURB42693_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 10:06:19-03","FURB","FURB","16512","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Korte, A","2009","11","12","Korte, A.; Kniess, A.","970","2009","11","12","Brasil","Santa Catarina","Apiúna","Salão.","-49.3205556","-27.1802778","-49.3205556","-27.1802778","647","647","Florística IFFSC 517 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea; flor branca","FURB42717","FURB42717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-14 10:06:19-03","FURB","FURB","10506","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Gasper, AL de","2009",NA,NA,"Grippa, C.R.; Souza, N.L. de & Stano, F.","587","2007","11","08","Brasil","Santa Catarina","Blumenau","Morro do Spitzkopf.","-49.1119444","-27.0077778","-49.1119444","-27.0077778","160","160","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo: VIII.","FURB42721","FURB42721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:06:19-03","FURB","FURB","10661","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Gasper, AL de; Souza, NL de","2009",NA,NA,"Grippa, C.R.; Godoy, M.B. & Souza, N.L. de","658","2007","04","16","Brasil","Santa Catarina","Gaspar","Gaspar Alto Central.","-49.0380555","-27.0283334","-49.0380555","-27.0283334","160","160","Fitossociologia do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo I. Parcela: 4. Código: 1633 (Furb 05). Cap da planta: 102 cm. Habitat: Floresta Ombrófila Densa; Habito: arbórea;","FURB42722","FURB42722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 10:06:19-03","FURB","FURB","13533","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M","2009","07","17","Verdi, M.; Korte, A. & Hasckel, R.P.","2204","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional de São Joaquim.","-49.4958333","-28.1722223","-49.4958333","-28.1722223","928","928","Florística IFFSC 141(Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; Fruto verde;","FURB42719","FURB42719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:06:19-03","FURB","FURB","14626","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Verdi, M","2009","09","26","Verdi, M.; Tomazi, A.L. & Klemz, G.","2744","2009","09","26","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","Florística IFFSC 15 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; flor botão floral verde","FURB42720","FURB42720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:06:19-03","FURB","FURB","15667","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Korte, A","2009","10","15","Korte, A.; Kniess, A.","466","2009","10","15","Brasil","Santa Catarina","Presidente Nereu","Braço Thieme.","-49.3208334","-27.2716667","-49.3208334","-27.2716667","458","458","Florística IFFSC 465 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB42716","FURB42716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:06:19-03","FURB","FURB","17383","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M","2010","01","25","Korte, A.; Kniess, A.","853","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo.","-49.2305556","-27.1802778","-49.2305556","-27.1802778","617","617","Fito IFFSC 518 /L/28 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;","FURB42714","FURB42714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-08 08:56:12-03","FURB","FURB","18992","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M","2010","01","25","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","849","2009","12","10","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576",NA,"FURB42715","FURB42715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:06:19-03","FURB","FURB","19180","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Korte, A","2009","10","08","Korte, A.; Kniess, A.","388","2009","10","08","Brasil","Santa Catarina","Presidente Nereu","Rio Pequeno.","-49.4105556","-27.27","-49.4105556","-27.2700000","640","640","Florística IFFSC 464 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore; flor botão floral","FURB42718","FURB42718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:06:19-03","FURB","FURB","19210","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Oliveira, AA de","2010","01","25","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2781","2009","10","17","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro.","-49.86","-28.8","-49.8600000","-28.8000000","360","360","Fito IFFSC 28 /L/15 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea;","FURB42713","FURB42713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:06:19-03","FURB","FURB","20074","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M","2010","01","25","Gasper, A.L. de; Brogni, E. & Santos, E.M.","2504","2007","11","08","Brasil","Santa Catarina","Canoinhas","Rio dos Pardos.","-50.5802778","-26.3813889","-50.5802778","-26.3813889","1226","1226","Fito IFFSC 978 /N/7 Habitat: Floresta Ombrófila Mista; Habito: arbórea;","FURB42709","FURB42709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:06:19-03","FURB","FURB","20132","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M","2010","01","25","Dreveck, S.; Carneiro, F.E.","1359","2009","05","29","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Vargem do Braço.","-48.8669445","-27.81","-48.8669445","-27.8100000","744","744","Fito IFFSC 254 /N/64 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;","FURB42701","FURB42701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:06:19-03","FURB","FURB","21262","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Schmitt, J","2010","03","15","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1177","2010","01","28","Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.8697223","-28.1647222","-48.8697223","-28.1647222","666","666","Florística IFFSC e148a - forófito 6 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: Fruto branco;","FURB42704","FURB42704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-14 10:06:19-03","FURB","FURB","22100","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Verdi, M","2010","03","30","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3717","2010","02","22","Brasil","Santa Catarina","Orleans","Barra do Rio Novo.","-49.3191667","-28.3480555","-49.3191667","-28.3480555","206","206","Florística IFFSC 97 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea;","FURB42708","FURB42708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 10:06:19-03","FURB","FURB","22734","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Korte, A","2010","03","19","Korte, A.; Kniess, A.","2243","2010","03","19","Brasil","Santa Catarina","Apiúna","Jundiá.","-49.32","-27.09","-49.3200000","-27.0900000","358","358","Florística IFFSC 576 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB42710","FURB42710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 10:06:19-03","FURB","FURB","23207","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Stival-Santos, A","2010","03","30","Stival-Santos, A.; Legal, E. & Silveira, S.","2224","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta.","-49.14","-27.27","-49.1400000","-27.2700000","639","639","Florística IFFSC 467 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira de estrada Habito: arbórea; Fruto marrom;","FURB42712","FURB42712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-08 08:56:12-03","FURB","FURB","2339","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Cordeiro, J","2006",NA,NA,"Sobral, M.",NA,"2000","11","25","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB42723","FURB42723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:06:19-03","FURB","FURB","2395","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Sevegnani, L.; Boos Jr., H.",NA,"1995","01","23","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,NA,"FURB42725","FURB42725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:06:19-03","FURB","FURB","24475","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Korte, A","2010","04","09","Korte, A.; Kniess, A.","2653","2010","04","09","Brasil","Santa Catarina","Presidente Getúlio","Santa Rita.","-49.7705556","-27.0902777","-49.7705556","-27.0902777","516","516","Florística IFFSC 571 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: árvore;","FURB42703","FURB42703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-08 08:56:12-03","FURB","FURB","2498","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Cordeiro, J","2006",NA,NA,"Sobral, M.",NA,"2001","02","03","Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.1327778","-27.025","-49.1327778","-27.0250000",NA,NA,NA,"FURB42724","FURB42724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-14 10:06:19-03","FURB","FURB","25714","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Gasper, AL de","2010","06","08","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2060","2010","05","06","Brasil","Santa Catarina","Joinville","Serra Dona Francisca.","-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576","Florística IFFSC e1048b (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto verde;","FURB42711","FURB42711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:06:19-03","FURB","FURB","26119","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Cadorin, TJ","2010","05","25","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2398","2010","05","25","Brasil","Santa Catarina","Doutor Pedrinho","Forcação.","-49.585","-26.7275","-49.5850000","-26.7275000","785","785","Coleta Extra IFFSC . Forófito 6. Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: Fruto verde claro;","FURB42702","FURB42702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:06:19-03","FURB","FURB","29803","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M","2010","08","15","Schmitt, J.L.; Cadorin, T.J.","1586","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.","-48.535","-27.7241667","-48.5350000","-27.7241667","317","317","Florística IFFSC e8003a (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: arvoreta; Fruto amarela;","FURB42705","FURB42705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:06:19-03","FURB","FURB","31747","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Korte, A","2010","10","06","Korte, A.; Kniess, A.","4576","2010","10","06","Brasil","Santa Catarina","Major Gercino","Reserva Indígena Águas Claras.","-48.9605556","-27.3602778","-48.9605556","-27.3602778","258","258","Florística IFFSC 427 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB42707","FURB42707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 10:06:19-03","FURB","FURB","31798","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M","2010","10","25","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2729","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787","Florística IFFSC e573b (Arbórea) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto verde;","FURB42706","FURB42706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-08 08:56:12-03","FURB","FURB","3214","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Cordeiro, J","2006",NA,NA,"Sobral, M.",NA,"2000","11","24","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB42729","FURB42729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-10-14 10:06:19-03","FURB","FURB","36464","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M","2011",NA,NA,"Korte, A.; Kniess, A.","5831","2010","06","30","Brasil","Santa Catarina","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste).","-50.2202778","-26.91","-50.2202778","-26.9100000","786","786","Fito IFFSC 681 /S/39 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arvoreta;","FURB42698","FURB42698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 10:06:19-03","FURB","FURB","36891","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M","2008",NA,NA,"Gasper, A.L. de; Brogni, E.","3005","2008","05","05","Brasil","Santa Catarina","Petrolândia",NA,"-49.7705556","-27.54","-49.7705556","-27.5400000","915","915","Voucher estéril IFFSC 340 (Fitossociologia) S/53 Habitat: Ecótono Floresta O. Densa e F.O. Mista; Habito: arbórea;","FURB42696","FURB42696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-10-14 10:06:19-03","FURB","FURB","37495","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Verdi, M","2011","10","09","Verdi, M.; Durigon, J.","6001","2011","10","09","Brasil","Rio Grande do Sul","Dom Pedro de Alcântara","RPPN Mata do Professor Batista.","-49.8380555","-29.3897222","-49.8380555","-29.3897222","27","27",NA,"FURB03426","FURB03426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-08 08:56:12-03","FURB","FURB","43704","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","M.L. Brotto","2016","12",NA,"Funez, L.A.","2445","2013","02","14","Brasil","Santa Catarina","Ascurra","Morro do 80.","-49.4213889","-26.9136111","-49.4213889","-26.9136111","736","736",NA,"FURB27863","FURB27863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
