"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"1436","2019-11-01 15:08:57-03","UnB","UB","106501","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Simon, MF; Lenza, E; Brito, RM","Southern America","Brasil",NA,NA,"Arbusto 3m. Fruto imaturo verde.; Borda de mata de galeria.",NA,"611","2005","07","04","Dicotyledoneae",NA,"(Benth.) Müll.Arg.",NA,"Tocantins","Povoado de Bielandia","-47.816667","-7.366667","180","180",NA,NA,"Filadélfia",NA,NA,"-47.816667","-7.366667",NA,NA,NA,NA,NA,NA,NA
"1437","2019-11-01 15:08:57-03","UnB","UB","109952","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Irwin, HS; Anderson, WR; Stieber, M; Lee, EY-T","Southern America","Brasil",NA,NA,"Shrub 3m. Fruto green.; Gallery forest and adjacent cerrado.",NA,"34915","1972","01","23","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Ca. 17km S. of Niquelândia",NA,NA,"750","750",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1438","2019-11-01 15:08:57-03","UnB","UB","109953","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Kirkbride Junior, JH","Southern America","Brasil",NA,NA,"Árvore 3,5m. Fruto verde.; Mata ciliar sobre areia branca.",NA,"5517","1984","01","06","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Córrego Santo Antonio, 7km SSE de Goiás Velho","-50.133333","-16",NA,NA,NA,NA,NA,NA,NA,"-50.133333","-16","2007",NA,NA,NA,NA,NA,NA
"1439","2019-11-01 15:08:57-03","UnB","UB","109954","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Anderson, WR; Kallin Arroyo, MT; Hill, SR; Santos, RR; Souza, R","Southern America","Brasil",NA,NA,"Shrub 1,5m. Fruto green.; Forest.",NA,"6588A","1973","03","07","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","6-7km E of Alto Paraíso on road to Nova Roma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1440","2019-11-01 15:08:57-03","UnB","UB","109955","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Irwin, HS; Souza, R; Santos, RR","Southern America","Brasil",NA,NA,"Corolla white.; Small tree 3m; Capoeira and gallery margin.",NA,"10853","1965","11","30","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","12km S of Corumbá","-49","-16","1000","1000",NA,NA,NA,NA,NA,"-49","-16","2007",NA,NA,NA,NA,NA,NA
"1441","2019-11-01 15:08:58-03","UnB","UB","12889","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Jacques, EL; Borges, PL","Southern America","Brasil",NA,NA,".",NA,"391","1995","01","05","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","2019-11-01 15:08:57-03","UnB","UB","109957","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Anderson, WR; Hill, SR; Santos, RR; Souza, R","Southern America","Brasil",NA,NA,"Corolla white.; Tree 9m; Gallery forest.",NA,"9614A","1973","05","02","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Ca. 12km (straight line) S of Caiapônia",NA,NA,"840","840",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1443","2019-11-01 15:08:57-03","UnB","UB","109958","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Irwin, HS; Onishi, E; Fonsêca, SF; Santos, RR; Ramos, J","Southern America","Brasil",NA,NA,"Immature fruit nitid, light green.; Shrub 2,5m; Cerrado and gallery margin.",NA,"25196","1970","01","23","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Ca. 20km N.E. of Catalão",NA,NA,"875","875",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1444","2019-11-01 15:08:57-03","UnB","UB","109960","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Ratter, JA; Bridgewater, S; Fonsêca Filho, J; Lima, JC","Southern America","Brasil",NA,NA,"Small, erect tree 3,5m x 10cm. Flor white; At the edge of cerradão ciliar along dried-up stream.",NA,"7850","1997","10","30","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Tocantins","55km from Palmas on the road to Tocantínia, near mouth of the Ribeirão Lajeado","-48.35","-9.75","290","290",NA,NA,"Lajeado",NA,NA,"-48.35","-9.75","2007",NA,NA,NA,NA,NA,NA
"1445","2019-11-01 15:08:57-03","UnB","UB","109961","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Hatschbach, G","Southern America","Brasil",NA,NA,"Arbusto 3m; Cerrado.",NA,"43145","1980","08","15","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Rod. BR - 040; 20km L de Luziânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1446","2019-11-01 15:08:57-03","UnB","UB","109963","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Prance, GT; Silva, NT","Southern America","Brasil",NA,NA,"Mature fruit white.; Tree 5m",NA,"59482","1964","10","18","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Banks of Rio Claro, 40km south of Caiapônia, road to Jataí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1447","2019-11-01 15:08:57-03","UnB","UB","109964","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Irwin, HS; Anderson, WR; Stieber, M; Lee, EY-T","Southern America","Brasil",NA,NA,"Tree 4m x 8cm. Fruto green.; Cerrado.",NA,"34691","1972","01","21","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Ca. 14km S of Niquelândia",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1448","2019-11-01 15:08:57-03","UnB","UB","109973","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Irwin, HS; Souza, R; Santos, RR","Southern America","Brasil",NA,NA,"Tree 4m x 6cm. Fruto waxy white.; Gallery forest.",NA,"10309","1965","11","16","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Ca. 10km E of Cabeceiras","-47","-16","1000","1000",NA,NA,NA,NA,NA,"-47","-16","2007",NA,NA,NA,NA,NA,NA
"1449","2019-11-01 15:08:57-03","UnB","UB","109972","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Irwin, HS; Souza, R; Grear Junior, JW; Santos, RR","Southern America","Brasil",NA,NA,"Shrub 2m. Flor light green; Wet slope.",NA,"17799","1966","06","26","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Ca. 40km S of of Caiapônia, road to Jataí",NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1450","2019-11-01 15:08:57-03","UnB","UB","109974","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Irwin, HS; Souza, R; Grear Junior, JW; Santos, RR","Southern America","Brasil",NA,NA,"Tree 4m x 10cm; Wooded lower slopes.",NA,"17363","1966","06","17","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Mato Grosso","Serra Azul, ca. 85km S of Xavantina",NA,NA,"550","550",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1451","2019-11-01 15:08:57-03","UnB","UB","109976","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Heringer, EP","Southern America","Brasil",NA,NA,"Arbusto. Flor creme; Mata ripária.",NA,"18466","1984","01","13","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Cachoeira de Itiquira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1452","2019-11-01 15:08:57-03","UnB","UB","109977","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Irwin, HS; Maxwell, H; Wasshausen, DC","Southern America","Brasil",NA,NA,"Tree 4m x 6cm. Fruto green.; Cerrado.",NA,"21675A","1968","03","23","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Ca. 27km S of Paraíso",NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1453","2019-11-01 15:08:57-03","UnB","UB","110122","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Kirkbride Junior, JH","Southern America","Brasil",NA,NA,"Árvore 3m. Fruto verde.; Capoeira.",NA,"4767","1982","05","05","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Distrito Federal","Perto do Córrego Vandinha, 1km S de Brazlândia","-48.2","-15.7",NA,NA,NA,NA,"Brasília",NA,NA,"-48.2","-15.7",NA,NA,NA,NA,NA,NA,NA
"1454","2019-11-01 15:08:57-03","UnB","UB","110129","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Kirkbride Junior, JH","Southern America","Brasil",NA,NA,"Arvorezinha 4m. Fruto verde.; Mata ciliar seca.",NA,"4894","1982","09","13","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Distrito Federal","Na beira do Rio Preto","-47.316667","-16.05","785","785",NA,NA,"Brasília",NA,NA,"-47.316667","-16.05",NA,NA,NA,NA,NA,NA,NA
"1455","2019-11-01 15:08:58-03","UnB","UB","12890","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Batista, MMF; Tomazela, MS","Southern America","Brasil",NA,NA,".",NA,"4","1986","11","07","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Pereira, MS","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1456","2019-11-01 15:08:57-03","UnB","UB","111422","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Cezare, CHG; Machado Neto, A","Southern America","Brasil",NA,NA,"flores com odor agradável; Árvore 4,5m. Flor branca; Mata Ciliar, margem esquerda do rio Corumbá. Topologia: Inclinado.",NA,"244","2007","10","22","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Gama, R","Goiás","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-47.9353","-16.7833","740","740",NA,NA,"Luziânia",NA,NA,"-47.9353","-16.7833","2010",NA,NA,NA,NA,NA,NA
"1457","2019-11-01 15:08:57-03","UnB","UB","112155","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Delprete, PG; Klein, VLG","Southern America","Brasil",NA,NA,"Capa esparsa. Folhas subcoriáceas. Botões florais verde-claros.; Arvoreta 5-6m; .",NA,"9113","2004","11","06","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Serra dos Pirineus. Córrego da Barriguda","-48.884167","-15.8175","1080","1080",NA,NA,"Pirenópolis",NA,NA,"-48.884167","-15.8175","2005",NA,NA,NA,NA,NA,NA
"1458","2019-11-01 15:08:57-03","UnB","UB","112376","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Delprete, PG; Klein, VLG; Pereira, IM","Southern America","Brasil",NA,NA,"Folhas coriáceas.; Arvoreta 5m. Fruto imaturo verde-claro.",NA,"9490","2006","02","22","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Tocantins","BR-050, Rodovia Montes Belos","-46.9075","-12.953333","750","750",NA,NA,"Arraias",NA,NA,"-46.9075","-12.953333","2006",NA,NA,NA,NA,NA,NA
"1459","2019-11-01 15:08:57-03","UnB","UB","112538","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Delprete, PG; et al.","Southern America","Brasil",NA,NA,"Folhas subcoriáceas, discolores. Ráquis verde claro. Corola branca.; Arbusto 3-5m. Flor perfumada",NA,"9260","2005","11","04","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Tocantins","Rod. Pequizeiro-Couto Magalhães, ca. 20km antes de Couto","-49.1125","-8.4675","200","200",NA,NA,NA,NA,NA,"-49.1125","-8.4675","2006",NA,NA,NA,NA,NA,NA
"1460","2019-11-01 15:08:57-03","UnB","UB","112853","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Delprete, PG; et al.","Southern America","Brasil",NA,NA,"Folhas cartáceas. Corolas brancas.; Arvoreta 3-4m",NA,"10552","2007","12","27","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Formosa, Lagoa Feia","-47.304444","-15.570833","930","930",NA,NA,"Formosa",NA,NA,"-47.304444","-15.570833","2008",NA,NA,NA,NA,NA,NA
"1461","2019-11-01 15:08:57-03","UnB","UB","113046","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Delprete, PG; et al.","Southern America","Brasil",NA,NA,"Folhas subcoráceas.; Arbusto 4-5m; Floresta de galeria.",NA,"9866","2006","06","08","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás","Fazenda Quebra Rabicho","-49.048611","-15.748056","950","950",NA,NA,"Pirenópolis",NA,NA,"-49.048611","-15.748056","2007",NA,NA,NA,NA,NA,NA
"1462","2019-11-01 15:08:57-03","UnB","UB","113069","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Delprete, PG; et al.","Southern America","Brasil",NA,NA,"Folhas coriáceas, face superior verde escuro, face inferior verde-claro, com venas brancas.; Arvoreta 3-8m. Fruto imaturo verde-claro.; Floresta de galeria.",NA,"9513","2006","02","25","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Tocantins","Distrito Taquaruçu. Povoado de Taquara","-48.2275","-10.378056","250","250",NA,NA,"Palmas",NA,NA,"-48.2275","-10.378056","2006",NA,NA,NA,NA,NA,NA
"1463","2019-11-01 15:08:57-03","UnB","UB","121016","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Solórzano, A; Pinto, JRR; Lima, HS","Southern America","Brasil",NA,NA,"Coletado na parcela 2, indivíduo número 113, com 6,7cm de D30; Arbusto 4m; Cerradão.",NA,"132","2008","09",NA,"Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Lima, HS","Mato Grosso","Parque Estadual Araguaia","-50.815833","-12.112222","210","210",NA,NA,"Novo Santo Antônio",NA,NA,"-50.815833","-12.112222","2008",NA,NA,NA,NA,NA,NA
"1464","2019-11-01 15:08:57-03","UnB","UB","125054","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Argent, GCG; Ramos, J; Richards, PW; Souza, R","Southern America","Brasil",NA,NA,"Coletas do Royal Geographic Society Expedition de 1967-68.&nf;Rótulos preparados a posteriori no UB com informação parcial.&nf;Dados completos no herbário do Royal Botanic Gardens Kew (K) e New York Botanical Garden (NY).; Tree ca. 12 m. high. Phenology",NA,"6350","1967","09","12","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Mato Grosso","By Rio das Mortes, just above Ferry, Xavantina.","-52.233333","-14.633333",NA,NA,NA,NA,NA,NA,NA,"-52.233333","-14.633333","2001",NA,NA,NA,NA,NA,NA
"1465","2019-11-01 15:08:57-03","UnB","UB","12860","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Brito, JM; Hopkins, MJG; Assunção, PACL; Jackson; Mesquita, MR; Procópio, LC","Southern America","Brasil",NA,NA,"2,5m. alt.; ritidoma verde-escuro. Fruto branco-esverdeado com evidencia do calice ou do estigma (parecendo fruto de Kotchubaea)",NA,"111","2000","01","28","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Brito, JM","Amazonas","Reserva de Desenvolvimento Sustentável de Mamirauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","12",NA,NA,NA,NA,NA
"1466","2019-11-01 15:08:57-03","UnB","UB","12861","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Brito, JM; Hopkins, MJG; Mesquita, MR; Souza, MAD; Assunção, PACS","Southern America","Brasil",NA,NA,"2,3m. de alt.; folhas com domaceas nas nervuras secundarias. Fruto arredondado com resto do calice no apice de cor verde-esbranquiçado.",NA,"218A","2001","01","27","Dicotyledoneae",NA,"(Benth.) Müll.Arg.",NA,"Amazonas","Reserva de Desenvolvimento Sustentável de Mamirauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467","2019-11-01 15:08:57-03","UnB","UB","12883","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Ratter, JA; Fonsêca Filho, J; Santos, JB; Oliveira, NR; Pais, NO","Southern America","Brasil",NA,NA,".",NA,"6957","1993","11","04","Dicotyledoneae",NA,"(Benth.) Müll.Arg.",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468","2019-11-01 15:08:57-03","UnB","UB","12884","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Ratter, JA; Fonsêca Filho, J; Santos, JB; Oliveira, NR; Pais, NO","Southern America","Brasil",NA,NA,".",NA,"6966","1993","11","05","Dicotyledoneae",NA,"(Benth.) Müll.Arg.",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469","2019-11-01 15:08:57-03","UnB","UB","12885","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Ratter, JA; Bridgewater, S; Cardoso, E","Southern America","Brasil",NA,NA,".",NA,"7470","1996","04","12","Dicotyledoneae",NA,"(Benth.) Müll.Arg.",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470","2019-11-01 15:08:57-03","UnB","UB","12886","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Ratter, JA; Bridgewater, S; Fonsêca Filho, J; Lima, ES","Southern America","Brasil",NA,NA,".",NA,"7827","1997","08","30","Dicotyledoneae",NA,"(Benth.) Müll.Arg.",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471","2019-11-01 15:08:58-03","UnB","UB","12887","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Anderson, WR; Stieber, M; Kirkbride Junior, JH","Southern America","Brasil",NA,NA,".",NA,"35350","1972","02","04","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Kirkbride Junior, JH","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472","2019-11-01 15:08:58-03","UnB","UB","12893","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Heringer, EP","Southern America","Brasil",NA,NA,".",NA,"5441","1956","11","26","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Pereira, MS","Minas Gerais","Horto Florestal de Paraopeba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1473","2019-11-01 15:08:58-03","UnB","UB","12894","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","Southern America","Brasil",NA,NA,".",NA,"25082","1970","01","22","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Pereira, MS","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1474","2019-11-01 15:08:58-03","UnB","UB","12896","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rizzo, JA","Southern America","Brasil",NA,NA,NA,NA,"s.n.","1973","09","08","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","Goiás",NA,NA,NA,NA,NA,NA,NA,"Couto Magalhães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475","2019-11-01 15:08:58-03","UnB","UB","12898","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rizzo, JA","Southern America","Brasil",NA,NA,NA,NA,"9460","1973","12","08","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Pereira, MS","Goiás",NA,NA,NA,NA,NA,NA,NA,"Novidade",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1476","2019-11-01 15:08:58-03","UnB","UB","12901","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Fonseca, ML; Fagg, CW; Cardoso, E; Oliveira, NR","Southern America","Brasil",NA,NA,"Arvoreta 4m; .",NA,"3540","2002","08","16","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Pereira, MS","Goiás",NA,"-48.986667","-15.830278","735","735",NA,NA,"Pirenópolis",NA,NA,"-48.986667","-15.830278","2007",NA,NA,NA,NA,NA,NA
"1477","2019-11-01 15:08:58-03","UnB","UB","12905","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Yamazaki, M; Alexandre, MT","Southern America","Brasil",NA,NA,"Estipulas interpeciolares, arbusto com 0,50 m. de altura, flores brancas.; Cerradão.",NA,"1","1986","11","07","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Delprete, PG","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"1478","2019-11-01 15:08:58-03","UnB","UB","12906","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Tiritan, O; Paiva, M","Southern America","Brasil",NA,NA,"Cerradão.",NA,"391","1990","12","20","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Pereira, MS","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1479","2019-11-01 15:08:58-03","UnB","UB","12912","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Morretes, BL","Southern America","Brasil",NA,NA,NA,NA,"SPF19688","1978","12","28","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Pereira, MS","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Emas",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1480","2019-11-01 15:08:58-03","UnB","UB","12946","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Harley, RM; Castro, RA","Southern America","Brasil",NA,NA,".",NA,"10931","1968","11","04","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Pereira, MS","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA
"1481","2019-11-01 15:08:58-03","UnB","UB","12953","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Handro, O","Southern America","Brasil",NA,NA,".",NA,"833","1958","11","20","Dicotyledoneae",NA,"(Benth.) Müll.Arg.","Pereira, MS","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","06","02",NA,NA,NA,NA
