"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"337","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Glaziou, AFM","1070",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,"-43.21","-22.9","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"338","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Casaretto, G","1479",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,"-43.21","-22.9","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"339","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Brazil","Santa Catarina","Itapacoria","Habitat in prov. S. Catharinae silvis primaevis prope Itapacoria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"340","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","95379","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Dias, M.C.","2000",NA,NA,"Medri, C.; Francisco, E.M.","822","1999","08",NA,"Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"HAS0095379","Árvore 4 m; flores amarelas; frutos verdes imaturos; beira do rio; solo rochoso.","30511","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:18:46-03","IBt","SP","262833","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR",NA,NA,NA,"Anunciação, EA; et al.","347","1993","08","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, praia do Rio Verde, costão rochoso","-47.25","-24.55","-47.25","-24.55",NA,NA,"SP048827","Arvoreta ca. 1,5m alt., sepalas verdes, filetes verdes e anteras amarelas",NA,NA,NA,NA,NA,NA,NA,"SP048827",NA,NA,NA,NA,NA
"342","2019-11-21 10:18:46-03","IBt","SP","262839","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR",NA,NA,NA,"Anunciação, EA; et al.","353","1993","08","29","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, alto da Cachoeira do salto","-47.25","-24.55","-47.25","-24.55",NA,NA,NA,"Arvoreta ca. 2,5m alt., interior da mata de encosta, frutos imatuross verdes, pericarpo granduloso, frutos secos castanhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-21 10:18:46-03","IBt","SP","293010","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","2002",NA,NA,"Tamashiro, JY; et al.","1179","1995","06","13","Brasil","São Paulo","Manduri","Horto Florestal de Manduri","-49.356944","-23.009472","-49.356944","-23.009472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-21 10:18:46-03","IBt","SP","293011","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Tamashiro, JY; et al.","1229","1995","06","14","Brasil","São Paulo","Taquaras","Gruta das Águas Virtuosas.","-49.377806","-23.390889","-49.377806","-23.390889",NA,NA,"SP048837",NA,NA,NA,NA,NA,NA,NA,NA,"SP048837",NA,NA,NA,NA,NA
"345","2019-11-21 10:18:46-03","IBt","SP","487888","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Skorupa, LA","1992","04",NA,"Skorupa, LA; Kameyama, C; Baumgratz, JFA","991","1992","04","02","Brasil","Bahia","Itapetinga","Sítio Amaralina, 23 km de Itororó, a direita rumo a Itapetinga, Fundo do Sítio","-40.35","-15.483333","-40.35","-15.483333",NA,NA,"SP003552",NA,NA,NA,NA,NA,"Isotype",NA,NA,"SP003552",NA,NA,NA,NA,NA
"346","2019-11-21 10:18:46-03","IBt","SP","50103","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","2002",NA,NA,"Kuhlmann, M","872","1943","05","21","Brasil","São Paulo",NA,"Carioba, mata Boa Esperança.",NA,NA,NA,NA,NA,NA,"SP048832",NA,NA,NA,NA,NA,NA,NA,NA,"SP048832",NA,NA,NA,NA,NA
"347","2019-11-21 10:18:46-03","IBt","SP","192520","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","06",NA,"Gomes, JC; Mattos Filho","253","1972","07","18","Brasil","Paraná","Lobato","Fazenda Remanso - Irmãos Ferraz.&nf;Xiloteca nº 4638.","-51.9505996704102","-23.00830078125",NA,NA,NA,NA,"SP048836",NA,"18699","auto",NA,NA,NA,NA,NA,"SP048836",NA,NA,NA,NA,NA
"348","2019-11-21 10:18:46-03","IBt","SP","338720","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","279","1997","08","02","Brasil","Paraná","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"SP048835",NA,"21990","auto",NA,NA,NA,NA,NA,"SP048835",NA,NA,NA,NA,NA
"349","2019-11-21 10:18:46-03","IBt","SP","9148","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Kaastra, RC","1977",NA,NA,"Edwall, G","CGG3408","1896","10","28","Brasil","São Paulo","Botucatu","Cerradão, Fazenda Boa Vista do Araguá.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"SP008352","Árvore pequena, tortuosa, folhas inverso ovaes, oblongas de base alternada e ápice arredondado, luz. e pecil. fl. verde.","40412","auto",NA,NA,NA,NA,NA,"SP008352",NA,NA,NA,NA,NA
"350","2019-11-21 10:18:46-03","IBt","SP","39556","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","2002",NA,NA,"Gehrt, A","s.n.","1938","06","23","Brasil","São Paulo","Botucatu","Fazenda Oito Pontas.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"SP048831",NA,"40412","auto",NA,NA,NA,NA,NA,"SP048831",NA,NA,NA,NA,NA
"351","2019-11-21 10:18:46-03","IBt","SP","244426","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","2002",NA,NA,"Melo, MMRF; Penina, A","680","1986","09","17","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP048839",NA,"37574","auto",NA,NA,NA,NA,NA,"SP048839",NA,NA,NA,NA,NA
"352","2019-11-21 10:18:46-03","IBt","SP","297843","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Chiea, SAC; et al.","813","1994","12","20","Brasil","São Paulo","Cubatão","Parque Caminhos do Mar, Margem do rio Pereque","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-21 10:18:46-03","IBt","SP","271218","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Almeida Scabbia, RJ","2009","03","23","Marzola, ELC; Godoi, JV","119","1994","10","25","Brasil","São Paulo","Cubatão","Parque Caminhos do Mar, Margem do rio Pereque","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-21 10:18:46-03","IBt","SP","251447","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR",NA,NA,NA,"Pereira, DF; et al.","58","1991","08","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho do Imperador, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"Arvoreta ca. 3,0m alt., botões verdes, flores verde clara, anteras amarelas","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-21 10:18:46-03","IBt","SP","248249","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Skorupa, LA","1991","11","06","Rossi, L; et al.","832","1991","03","19","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP048828","Arvoreta, ramos pendentes sobre o rio, flores creme amareladas, anteras castanhas","55628","auto",NA,NA,NA,NA,NA,"SP048828",NA,NA,NA,NA,NA
"356","2019-11-28 09:18:41-03","IBt","SP","309283","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Rossi, L",NA,NA,NA,"Melo, MMRF; Mamede, MCH","1213","1994","07","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-21 10:18:46-03","IBt","SP","244590","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Cordeiro, I",NA,NA,NA,"Rossi, L; et al.","622","1990","05","16","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, trilha do alojamento em direção a foz do Rio Verde, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"Arvoreta ca. 4,0m alt., flores e frutos imaturos verdes","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-21 10:18:46-03","IBt","SP","249807","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR",NA,NA,NA,"Gomes da Silva, SJ; Sugiyama, M","199","1991","08","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, cachoeira do Salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"Arvoreta 2,0m alt., frutos verdes pintalgados, passando a castanhos, em local pedregoso","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-21 10:18:46-03","IBt","SP","298164","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR",NA,NA,NA,"Costa, CB; et al.","140","1996","02","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, Cachoeira do salto, mata de planície, local úmido","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"Arvoreta ca. 2m., botões verdes, frutos castanhos","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-21 10:18:46-03","IBt","SP","247808","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Skorupa, LA","1991","11","06","Gomes da Silva, SJ; et al.","116","1990","12","12","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, mata ao redor da Cachoeira do salto","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"Arvoreta do interior da mata de planície ca. 3,5m alt., flores esverdeados","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-21 10:18:46-03","IBt","SP","249587","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Skorupa, LA","1991","09","18","Mamede, MCH; Rossi, L","444","1991","06","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"SP048829","Arvoreta 3m alt., frutos imaturos verdes","55628","auto",NA,NA,NA,NA,NA,"SP048829",NA,NA,NA,NA,NA
"362","2019-11-21 10:18:46-03","IBt","SP","269112","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR",NA,NA,NA,"Cordeiro, I; Anunciação, EA","1378","1994","04","12","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Cachoeira do salto, mata pluvial de planície","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"Arvoreta ca. 5m alt., à beira do rio Verde, botões amarelo esverdeados","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-21 10:18:46-03","IBt","SP","268687","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR",NA,NA,NA,"Anunciação, EA; Rossi, L","372","1993","10","27","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"Arvoreta ca. 7,0m alt., corola verdes, anteras amarelas, frutos imaturos verdes","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-21 10:18:46-03","IBt","SP","245812","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Skorupa, LA","1991","09","18","Gomes da Silva, SJ; et al.","44","1990","09","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande, mata de encosta","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"Arvoreta crescendo sobre rochas ca. 4,0m alt., botões esverdeados, frutos imaturos verdes","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-21 10:18:46-03","IBt","SP","247537","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR",NA,NA,NA,"Cordeiro, I; et al.","775","1990","12","11","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o Pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"Arvoreta do interior da mata ca. 6m alt., DAP 10cm","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-03-12 10:23:54-03","IBt","SP","329502","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Rossi, L",NA,NA,NA,"Fávero, OA; Prado, DM","580","1992","10","10","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha da Cachoeira do Guilherme para o rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-21 10:18:46-03","IBt","SP","249870","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","1992",NA,NA,"Ferreira, S; et al.","186","1990","08","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-21 10:18:46-03","IBt","SP","244678","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR",NA,NA,NA,"Mamede, MCH; et al.","284","1990","06","21","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Caminho do Imperador em direção à foz do Rio verde, restinga","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"Arvoreta 6m alt., frutos imaturos verdes, castanhos quando maduros","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-21 10:18:46-03","IBt","SP","237624","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Skorupa, LA","1990","11",NA,"Mamede, MCH; et al.","237","1990","03","13","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha em direção ao Poço, interior da mata","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"A#?#rvore ca. 4m alt., inflorescências esverdeadas, frutos secos castanhos","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-21 10:18:46-03","IBt","SP","245623","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Cordeiro, I","1990","11",NA,"Mamede, MCH; et al.","307","1990","09","20","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha para a Figueira Grande, mata","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"Arvoreta ca. 10m alt., botões e flores verdes, carpídeos imaturos verdes","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-21 10:18:46-03","IBt","SP","254242","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","2002",NA,NA,"Chiea, SC; et al.","673","1991","07","26","Brasil","São Paulo","Manduri","Estação Experimental de Manduri","-49.3199996948242","-23",NA,NA,NA,NA,"SP048826",NA,"17514","auto",NA,NA,NA,NA,NA,"SP048826",NA,NA,NA,NA,NA
"372","2019-11-21 10:18:46-03","IBt","SP","275302","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR",NA,NA,NA,"Melo, MMRF; et al.","1070","1994","06","22","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Guarazuinho, restinga da Praia do Arpoador, restinga arbustivo arbórea","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,"Arbusto ca. 2,0m alt., frutos imaturos verdes","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-21 10:18:46-03","IBt","SP","237853","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Catharino, ELM","790","1986","06","04","Brasil","São Paulo","Piracicaba","Mata da Pedreira","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-21 10:18:46-03","IBt","SP","30868","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Kaastra, RC","1977",NA,NA,"Hoehne, W","s.n.","1933","08","01","Brasil","São Paulo","Pirapora do Bom Jesus",NA,"-47","-23.3899993896484",NA,NA,NA,NA,"SP048830",NA,"10139","auto",NA,NA,NA,NA,NA,"SP048830",NA,NA,NA,NA,NA
"375","2019-11-21 10:18:46-03","IBt","SP","154829","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","2002",NA,NA,"Tamashiro, JY","4178","1976","12","13","Brasil","São Paulo","Santa Maria da Serra","Fazenda Barreiro Rico.","-48.1599998474121","-22.5599994659424",NA,NA,NA,NA,"SP048833",NA,"12628","auto",NA,NA,NA,NA,NA,"SP048833",NA,NA,NA,NA,NA
"376","2019-11-21 10:18:46-03","IBt","SP","297841","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Chiea, SAC; et al.","809","1994","12","20","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Margem do rio Pereque","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-09-03 09:26:03-03","IBt","SP","289387","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","1997",NA,NA,"Galleti, M; et al.","Saibadela723","1994","09","11","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do Betão.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-21 10:18:46-03","IBt","SP","293118","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","2013","07",NA,"Zipparro, VB; et al.","Saibadela409","1994","05","14","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha do Betão.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"SP048838",NA,"34059","auto",NA,NA,NA,NA,NA,"SP048838",NA,NA,NA,NA,NA
"379","2019-11-21 10:18:46-03","IBt","SP","78956","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","2002",NA,NA,"Kuhlmann, M","3825","1956","06","28","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SP048834",NA,"34265","auto",NA,NA,NA,NA,NA,"SP048834",NA,NA,NA,NA,NA
"380","2003-06-10 11:24:35-03","UM","RECOLNAT_UM_MPU","MPU019359","PreservedSpecimen",NA,"Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1819","3",NA,"Brésil",NA,NA,"Bois vierge près Hapocordia",NA,NA,NA,NA,NA,NA,"MPU019359","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu019359' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"isolectotype",NA,"hb",NA,NA,NA,NA,"1734 a",NA
"381","2011-08-09 11:51:41-03","GH","HU-HERB","GH 00351580","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus clavatus","Skorupa",NA,NA,NA,NA,"L. A. Skorupa","991",NA,NA,NA,"Brazil",NA,NA,"Sítio Amaralina, 23 km de Itororó, a direita rumo a Itapetinga - Fundo do Sítio","40.35","-15.4833333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","South America","Sheet",NA,"clavatus",NA,NA,"991",NA
"382","2014-09-23 10:59:36-03","G","G","G00380049","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. clavatus","Skorupa","?",NA,NA,NA,"Skorupa, L. A. & al.","991","1992","04","02","Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00380049","Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"ISOTYPUS of Pilocarpus pauciflorus subsp. clavatus Skorupa","AMERIQUE DU SUD",NA,NA,"subsp. clavatus",NA,NA,NA,NA
"383","2014-09-23 10:59:36-03","G","G","G00380051","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. pauciflorus","A. St.-Hil.","?",NA,NA,NA,"Casaretto, G.",NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"G00380051","Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"TYPUS of Pilocarpus fluminensis Engl.","AMERIQUE DU SUD",NA,NA,"subsp. pauciflorus",NA,NA,NA,NA
"384","2014-09-23 10:59:36-03","G","G","G00380050","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. pauciflorus","A. St.-Hil.","?",NA,NA,NA,"Reitz, R. & R. M. Klein","21949","1957","08","24","Brazil","Santa Catarina",NA,NA,"-51.16277778","-27.02861111","-51.16277778","-27.02861111","10","10","G00380050","Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,NA,NA,"ISOTYPUS of Pilocarpus breviracemosus Cowan","AMERIQUE DU SUD",NA,NA,"subsp. pauciflorus",NA,NA,NA,NA
