"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1111","2009-11-26 13:48:59-02","INPA","INPAW","4590","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Prance, G.T.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Amazonas",NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Schult.) G. Don",NA,"15104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2020-11-19 14:06:05-03","Unimontes","MCMG","4287","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Mata Ciliar Pandeiros",NA,NA,NA,NA,NA,NA,"(Mart.) G.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2020-11-19 14:06:05-03","Unimontes","MCMG","4856","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart. Ex Schult.)G.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2020-11-19 14:06:05-03","Unimontes","MCMG","3315","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Pandeiros Mata Ciliar","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"(Mart.) G.Don","Neto, Santos D'Angelo.",NA,"Januária",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1115","2020-11-19 14:06:05-03","Unimontes","MCMG","3302","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Pandeiros Mata Ciliar","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"(Mart.) G.Don","Neto, Santos D'Angelo.",NA,"Januária",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1116","2020-11-19 14:06:05-03","Unimontes","MCMG","4854","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Silva, J.R.T e Estagiarios do LEVERio do Peixe","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"(Mart.) G.Don","Santos;R.M",NA,"Montes Claros",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1117","2020-11-19 14:06:05-03","Unimontes","MCMG","4900","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Cíntia | Santos, R. M.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Januária",NA,NA,NA,NA,NA,NA,NA,"(Mart.) G. Don",NA,NA,"Pandeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","2020-11-19 14:06:05-03","Unimontes","MCMG","3004","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","NUNES,YRF |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas gerais","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"(Mart.) G.Don","NUNES,YRF",NA,"Lavras",NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1119","2020-11-19 14:06:05-03","Unimontes","MCMG","3018","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","NUNES,YRF |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas gerais","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"Mart. G. (Don)","NUNES,YRF",NA,"Lavras",NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1120","2020-11-19 14:06:05-03","Unimontes","MCMG","4908","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Pereira, L. J. | Maria Olivia M. S.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Parque Municipal","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"(Mart.) G. Don",NA,NA,"Montes Claros",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1121","2020-11-19 14:06:05-03","Unimontes","MCMG","4761","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Silva, J.R.T",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Rio do Peixe","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"(Mart.) G.Don",NA,NA,"Montes Claros",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1122","2020-11-19 14:06:05-03","Unimontes","MCMG","3555","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Estagiarios LEPV |",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","Pandeiros mata ciliar","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"(Mart.) G.Don",NA,NA,"januaria",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1123","2020-11-19 14:06:05-03","Unimontes","MCMG","257","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","2008","05","11",NA,"Brasil",NA,NA,"Abóreo",NA,"Minas Gerais","APA do Rio PandeirosBalneário","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"(Mart.) G.Don","Santos R.M.","71","Janúaria",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1124","2020-11-19 14:06:05-03","Unimontes","MCMG","124","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","2008","05","11",NA,"Brasil",NA,NA,"Regeneração natural",NA,"Minas Gerais","APA do Rio PandeirosSão Domingos","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"(Mart.) G.Don","Santos R.M.","78","Janúaria",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1125","2020-11-19 14:06:05-03","Unimontes","MCMG","5963","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Oliveira,O.S .; Tolentino, G.S.","2017","03","21",NA,"Brasil",NA,NA,"Mata Atlântica",NA,"Minas Gerais","Águas Claras","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,"(Mart.) G. Don(A.)",NA,NA,"Mariana",NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1126","2020-09-22 13:48:38-03","USP","SPFW","998","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","Reitz ;Klein","1956","07","10",NA,"Brasil",NA,NA,NA,NA,"Santa Catarina",NA,"-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"(Mart.exSchult.) G.Don.","L.B. Smith 1957","3374","Palhoça",NA,NA,"300","300",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1127","2019-11-13 16:04:37-03","UNISANTA","HUSC","8516","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Scolari, G.O.; Nakasato, M.V.","2007","04","22",NA,"Brasil",NA,NA,"Árvore com 6,75m de altura; Trecho de floresta alta de restinga",NA,"São Paulo","Praia do Guaraú","-46.9900016784668","-24.3199996948242",NA,NA,"Magnoliophyta",NA,"(Mart. ex Schult.) G.Don","Sugiyama, M.","64","Peruíbe",NA,NA,NA,NA,NA,"21922","auto","2007","09","19",NA,NA,NA,NA,NA
"1128","2020-12-17 17:07:01-03","UEM","HUEM","25554","Extra","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","I.Tanaka","1998","08","25",NA,"Brasil",NA,NA,"Indicado pelo senhor Kinka.","HUEM000028769","Paraná","rio Paraná, ilha Cajá, próximo ao rio Ivinhema.","-53.4844017028809","-23.0835990905762",NA,NA,NA,NA,"(Mart.) G. Don",NA,"s.n.","Querência do Norte",NA,NA,NA,NA,NA,"31834","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1129","2016-08-23 11:00:34-03","NHMLondon","NHM-LONDON-BOT","BM000080408","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","William John Burchell; b.1781; d.1863; Burch.",NA,NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:462997","<a href=http://www.nhm.ac.uk/services/media-store/asset/e0224dcb5422636232247b875a8e61fbfc217a6d/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109","Angiosperm",NA,"(Mart.) G.Don",NA,"7578",NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"1130","2016-08-23 10:59:04-03","NHMLondon","NHM-LONDON-BOT","BM000617814","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","George Gardner; b.1812; d.1849; Gardner","1839","08",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4984994","<a href=http://www.nhm.ac.uk/services/media-store/asset/739a74f7a92b9a74e4401f23bc7d6c6496375c2c/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Piauí",NA,"-42.572108","-7.256631","-42.572108","-7.256631",NA,NA,"(Mart.) G.Don","Julio Antonio Lombardi; b.1961; Lombardi","2494",NA,NA,"Isotype",NA,NA,NA,NA,NA,"2008","05",NA,NA,NA,NA,NA,NA
"1131","2016-08-23 10:59:04-03","NHMLondon","NHM-LONDON-BOT","BM000617819","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","William John Burchell; b.1781; d.1863; Burch.",NA,NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4984998","<a href=http://www.nhm.ac.uk/services/media-store/asset/b959550c7a9213084b39295ec76ea8fa493cccc1/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"(Mart.) G.Don","J.A. Lombardi","5876",NA,NA,"Isotype",NA,NA,NA,NA,NA,"1999","09","18",NA,NA,NA,NA,NA
"1132","2016-08-23 10:59:04-03","NHMLondon","NHM-LONDON-BOT","BM000617820","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Allan Cunningham; b.1791; d.1839; A.Cunn.","1815",NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4984694","<a href=http://www.nhm.ac.uk/services/media-store/asset/7c22d9f9fb98cd4648d92c606fa1aa1eee8c646f/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"São Paulo",NA,"-48.476133","-22.204289","-48.476133","-22.204289",NA,NA,"(Mart.) G.Don",NA,"s.n.",NA,NA,"Holotype",NA,NA,NA,NA,NA,"1999","09","13",NA,NA,NA,NA,NA
"1133","2016-08-23 10:59:04-03","NHMLondon","NHM-LONDON-BOT","BM000617823","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Allan Cunningham; b.1791; d.1839; A.Cunn.","1815","05","20",NA,"Brasil",NA,"NHMUK:ecatalogue:4984697","<a href=http://www.nhm.ac.uk/services/media-store/asset/a40106e37bf5bd4522526ee7b447f009c1763fe7/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"(Mart.) G.Don",NA,"s.n.",NA,NA,"Isotype",NA,NA,NA,NA,NA,"1999","09","13",NA,NA,NA,NA,NA
"1134","2020-11-05 13:53:44-03","UNIRIO","HUNI","2625","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","A.C. Soares; M.S. Oliveira; E. Freire; R.S. Cavalcanti.","2013","10","10",NA,"Brasil",NA,NA,"Material doado pelo HEPH. Árvore com ca. de 6 m, frutos verdes. Habitat: Capão de mata seca, em meia pastagem Habito: Árvore","HUNI00002625","Tocantins","Fazenda Santo Antônio.","-47.294722","-12.601667","47º17'41''W","12º36'6''S",NA,NA,"(Mart.) G. Don","M.S. Oliveira","55","Arraias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","2020-11-12 16:58:56-03","UEL","FUEL","43285","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Groppo, M; K.F. da Silva; Bruniera, CP; Grandi, LA","2007","09","24",NA,"Brasil",NA,NA,NA,"FUEL015413","Minas Gerais","Serra do Cipó, Área de Proteção Ambiental Morro da, 2º grupo de afloramentos de calcário na base da Serra. Mata decídua sobre o calcário (..). Próxima ao topo do morro, em solo derivado de matriz calcária com fina camada de serrapilheira. Local ensolarad","-43.611028","-19.313472","-43.611028","-19.313472","Tracheophyta","Celastrales","(Mart.) G.Don","Biral, L","1501","Santana do Riacho",NA,NA,"1318","1318",NA,NA,NA,"2019","05",NA,NA,NA,NA,NA,NA
"1136","2020-11-12 16:58:56-03","UEL","FUEL","22747","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Mota, ALP; et al.","1992","02","28",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","UHE de Miranda","-42.8819007873535","-20.7539005279541",NA,NA,"Tracheophyta","Celastrales","(Mart.) G.Don",NA,"1100","Viçosa",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1137","2020-11-12 16:58:56-03","UEL","FUEL","23048","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Mota, ALP; et al.","1992","07","14",NA,"Brasil",NA,NA,NA,NA,"Minas Gerais","U.H.E. de Miranda, H.E. de Miranda","-42.8819007873535","-20.7539005279541",NA,NA,"Tracheophyta","Celastrales","(Mart.) G.Don",NA,"1172","Viçosa",NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1138","2019-11-19 17:36:55-03","UEL","FUEL","30610","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Sendulsky, T","1967","11","29",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Jardim Botânico e Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"Tracheophyta","Celastrales","(Mart.) G.Don","Lombardi, JA","818","São Paulo",NA,NA,NA,NA,NA,"53584","auto","2000",NA,NA,NA,NA,NA,NA,NA
"1139","2020-11-12 16:58:56-03","UEL","FUEL","40333","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Kuhlmann, M","1950","01","06",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Jardim Botânico [nativa]","-46.6300010681152","-23.5400009155273",NA,NA,"Tracheophyta","Celastrales","(Mart.) G.Don","Lombardi, JA","3214","São Paulo",NA,NA,NA,NA,NA,"53584","auto","2000","07",NA,NA,NA,NA,NA,NA
"1140","2020-11-12 16:58:56-03","UEL","FUEL","30608","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Juliana S. Carneiro; et al.","1977","06","19",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,"Tracheophyta","Celastrales","(Mart.) G.Don","Lombardi, JA","58","São Paulo",NA,NA,NA,NA,NA,"53584","auto","2000",NA,NA,NA,NA,NA,NA,NA
"1141","2020-11-12 16:58:56-03","UEL","FUEL","30609","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Melo, MRF; et al.","1981","05","13",NA,"Brasil",NA,NA,NA,NA,"São Paulo","Parque Estadual Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,"Tracheophyta","Celastrales","(Mart.) G.Don","Lombardi, JA","247","São Paulo",NA,NA,NA,NA,NA,"53584","auto","2000",NA,NA,NA,NA,NA,NA,NA
"1142","2019-11-01 14:56:14-03","UnB","UB","106657","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Pinto, JRR; Lenza, E","2006","07","07","Southern America","Brasil",NA,NA,"Botões florais cremes; Arbusto 1.6m x 3.5cm; Cerrado Rupestre. Solo: Solo litólico.",NA,"Goiás","Parque Estadual da Serra de Caldas Novas","-48.706389","-14.729722","-48.706389","-14.729722","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Pinto, JRR; Lenza, E","366B","Caldas Novas",NA,NA,"690","690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","2019-11-01 14:56:14-03","UnB","UB","10285","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Soares-Silva, LH","2001","06","15","Southern America","Brasil",NA,NA,"Flores jovens em glomérulo; fruto globoso seco e escuro.; Árvore 8,0m. Flor amarelada; Mata ciliar.",NA,"Goiás","Camping Pesqueiro","-47.627778","-14.1775","-47.627778","-14.1775","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Proença, CEB","1089","Alto Paraíso de Goiás",NA,NA,"1154","1154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","2019-11-01 14:56:14-03","UnB","UB","10573","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Soares-Silva, LH; Farias, R; Sant'Anna, ME","2001","12","13","Southern America","Brasil",NA,NA,"22E - Suber finolaranja; córtex amarelo; folhas opostas.; Árvore 15m; Mata de galeria.",NA,"Goiás","Alto Paraíso de Goiás","-47.610278","-14.174444","-47.610278","-14.174444","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Soares-Silva, LH","1171","Alto Paraíso de Goiás",NA,NA,"1164","1164",NA,NA,NA,"2012","03","02",NA,NA,NA,NA,NA
"1145","2019-11-01 14:56:14-03","UnB","UB","10657","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Soares-Silva, LH; Carvalho, JA","2002","01","12","Southern America","Brasil",NA,NA,"Frutos maduros alaranjados.; Árvore 5m; Mata de galeria.",NA,"Goiás","Camping Portal da Chapada, próximo ao recanto dos pescadores","-47.5995","-14.164667","-47.5995","-14.164667","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don",NA,"1219","Alto Paraíso de Goiás",NA,NA,"1164","1164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","2019-11-01 14:56:14-03","UnB","UB","10823","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Farias, R; Soares-Silva, LH; Santana, ME","2002","02","11","Southern America","Brasil",NA,NA,"Caule com placas espessas na base, no alto com lenticelas grandes, súber externo creme, fino, interno vináceo com estrias claras, córtex amarelo claro fibroso.; Árvore 11m; Mata de Galeria.",NA,"Goiás","Camping Portal da Chapada","-47.610278","-14.174444","-47.610278","-14.174444","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Proença, CEB","575","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","2019-11-01 14:56:14-03","UnB","UB","109044","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Proença, CEB; et al.","2004","11","25","Southern America","Brasil",NA,NA,"Cerrado.",NA,"Distrito Federal","Fazenda Água Limpa (Estação Experimental da Universidade de Brasília)","-47.856667","-15.765833","-47.856667","-15.765833","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Proença, CEB","3015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","2019-11-01 14:56:14-03","UnB","UB","112587","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Delprete, PG; et al.","2005","11","27","Southern America","Brasil",NA,NA,"Copa densamente ramificada. Folhas subcoriáceas. Frutos alaranjados, mesocarpo carnoso; semente com polpa gelatinosa branca.; Arvoreta 4m; .",NA,"Goiás","Serra dos Pireneus","-48.812222","-15.797222","-48.812222","-15.797222","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Proença, CEB","9354","Cocalzinho de Goiás",NA,NA,"1180","1180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","2019-11-01 14:56:14-03","UnB","UB","112944","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Delprete, PG; et al.","2006","07","10","Southern America","Brasil",NA,NA,"Folhas coriáceas, rígidas. Botões verde-claros.; Arbusto 3m; Cerrado.",NA,"Goiás","Morro do Frota","-48.965","-15.833611","-48.965","-15.833611","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Proença, CEB","9903","Pirenópolis",NA,NA,"1015","1015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","2019-11-01 14:56:14-03","UnB","UB","132541","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Bucci, FFB","2003","09","13","Southern America","Brasil",NA,NA,"Flores esverdeadas.; Árvore 5m.; Mata ciliar com mata seca",NA,"Goiás",NA,"-48.304722","-12.596111","-48.304722","-12.596111","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Bucci, FFB; Gomes, BM","1585",NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"1151","2019-11-01 14:56:14-03","UnB","UB","120974","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Solórzano, A; Pinto, JRR; Lima, HS","2008","09",NA,"Southern America","Brasil",NA,NA,"Coletada na parcela 1, indivíduo com 6m de altura; Árvore 6m; Cerradão.",NA,"Mato Grosso","Parque Estadual Araguaia","-50.815833","-12.112222","-50.815833","-12.112222","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Marimon, BS","90","Novo Santo Antônio",NA,NA,"210","210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","2019-11-01 14:56:14-03","UnB","UB","121486","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Groppo Júnior, M","2007","09","24","Southern America","Brasil",NA,NA,"Flores vistosas.; Arbusto 4-5m.",NA,"Minas Gerais","Serra do Cipó, Área de Proteção Ambiental Morro da Pedreira","-43.610833","-19.313333","-43.610833","-19.313333","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Lombardi, JA","1501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","2019-11-01 14:56:14-03","UnB","UB","13122","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Proença, CEB; Taxonomy Class of Universidade de Brasília","2002","08","18","Southern America","Brasil",NA,NA,"Flores saindo de ramos velhos (caulifloria). Pétalas amarelo mostarda e ovário rosado.; Arvoreta 2,5m. Flor amarela. Fruto verde.; Mata de galeria.",NA,"Goiás","Chapada dos Veadeiros. Fazenda Portal da Chapada. Mata de galeria da trilha de visitação","-47.5","-14.166667","-47.5","-14.166667","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Proença, CEB","2636","Alto Paraíso de Goiás",NA,NA,"1164","1164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","2019-11-01 14:56:14-03","UnB","UB","13252","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Brito, M; Paes, NO; Matos, VL; Santos, JB","2001","06","21","Southern America","Brasil",NA,NA,"Material testemunha da tese de doutoramento em ecologia pela UnB de Márcia Brito: Ecologia do baru (Projeto CMBBC).; .",NA,"Goiás",NA,"-49.133333","-15.783333","-49.133333","-15.783333","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Proença, CEB","34","Pirenópolis",NA,NA,"870","870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","2019-11-01 14:56:14-03","UnB","UB","120966","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Solórzano, A; Farias, RRS","2008","07",NA,"Southern America","Brasil",NA,NA,"Coletada na parcela 4, indivíduo número 166, com 6cm de D30 e 4,5m de altura; Árvore 4,5m; Cerradão.",NA,"Piauí","Parque Nacional Sete Cidades","-41.724722","-4.097778","-41.724722","-4.097778","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Solórzano, A","82","Piripiri",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","2019-11-01 14:56:14-03","UnB","UB","132535","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Garcia, AI","1996","10","24","Southern America","Brasil",NA,NA,"Tree 8m.; Mesotrophyc forest",NA,"Minas Gerais","Serra da Canastra, Mata de Ciro, near Casca D#?#Anta","-46.516667","-20.316667","-46.516667","-20.316667","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Bridgewater, S","A411","São Roque de Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","2019-11-01 14:56:14-03","UnB","UB","132536","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Bridgewater, S","1997","08","02","Southern America","Brasil",NA,NA,"Shrub 1,5m.; Cerrado",NA,"Maranhão","Between Floriano and São João dos Patos","-44.2","-6.533333","-44.2","-6.533333","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don","Lombardi, JA","713A",NA,NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"1158","2019-11-01 14:56:14-03","UnB","UB","132537","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Árbocz, GF","1998","12","03","Southern America","Brasil",NA,NA,"Flor creme.; Arvoreta 3,5m.; Cerrado alterado",NA,"Tocantins","Lajeado, estrada do cachaça para Serra do Lajeado","-48.316667","-9.759167","-48.316667","-9.759167","Dicotyledoneae",NA,"(Mart. ex Schult.) G.Don",NA,"6312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
