"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"45","2021-03-15 16:37:00-03","NY","NYBG","558417","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","J. J. Wurdack",NA,NA,NA,"G. G. Hatschbach","16255","1967","07","17","Brazil","Paraná","Campina Grande do Sul","Sitio do Belízario","-49.0553","-25.3058",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472107' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558417","NY00558417_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-29 13:41:00-03","NY","NYBG","558432","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,"F. C. Hoehne",NA,NA,NA,"F. C. Hoehne","117","1917","05","11","Brazil","São Paulo","Sao Paulo","Butantan","-46.724373","-23.565521",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472112' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558432","NY00558432_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","558412","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","J. Y. V. Norlind",NA,NA,NA,"P. K. H. Dusén","11699","1911","04","24","Brazil","Paraná","Jaguariaíva","Jaguariahyva ad marg. silvulae","-49.713647","-24.340602",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472098' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558412","NY00558412_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","558416","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","J. J. Wurdack",NA,NA,NA,"R. M. Klein","478","1953","04","05","Brazil","Santa Catarina","Palhoça","Anitápolis","-49.128424","-27.903779",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472115' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558416","NY00558416_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","558419","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","J. J. Wurdack",NA,NA,NA,"R. A. Wasum","5751","1989","05","28","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do Sul","-51.173697","-29.165735",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472108' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558419","NY00558419_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-29 13:41:00-03","NY","NYBG","558428","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,"P. J. F. Guimarães",NA,NA,NA,"M. Kuhlmann","1131","1942","05","04","Brazil","São Paulo","Sao Paulo","Caieiras","-46.740798","-23.374672",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472114' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558428","NY00558428_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-29 13:41:00-03","NY","NYBG","558438","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"A. F. Regnell","II105","1861","04","05","Brazil","Minas Gerais","Caldas","Cidade de Caldas. Rio Verde","-46.3858","-21.9236",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472117' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558438","NY00558438_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-29 13:41:00-03","NY","NYBG","558433","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,"A. C. Brade",NA,NA,NA,"L. Lanstyack","s.n.","1937","04",NA,"Brazil","São Paulo","Campos do Jordao","Campos de Jordao","-45.540301","-22.687374",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472092' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558433","NY00558433_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","558411","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","J. J. Wurdack",NA,NA,NA,"L. W. Williams","18726","1958","04","16","Brazil","Paraná",NA,"Serra Sao Luiz, 50 km out of Timbatuba","-49.70101","-25.456802",NA,NA,"1050","1050","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472110' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558411","NY00558411_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-29 13:41:00-03","NY","NYBG","558429","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,"J. G. Kuhlmann",NA,NA,NA,"J. G. Kuhlmann","201","1929","04","06","Brazil","São Paulo","Sao José do Barreiro","Alto da Serra da Bocaina","-44.660221","-22.775041",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472113' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558429","NY00558429_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","558439","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana brevifolia","Cogn.",NA,NA,NA,NA,"L. Rodrigues","14","1970","03","31","Brazil","São Paulo","Sao Paulo","Cultivada no Parque do Estado e Jardim Botanico de Sao Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=575460' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558439","NY00558439_01","Magnoliophyta","Myrtales","South America","sheet","brevifolia","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","558440","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana brevifolia","Cogn.",NA,NA,NA,NA,"L. Rodrigues","25","1970","04","08","Brazil","São Paulo","Sao Paulo","Cultivada no Parque do Estado e Jardim Botanico de Sao Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=575461' target='other'> <mi>dwc_moreinfo</mi></a>","NY00558440","NY00558440_01","Magnoliophyta","Myrtales","South America","sheet","brevifolia","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","31307","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Dias, M.C.","2000",NA,NA,"Paiva, M.R.C.",NA,"2000","05","03","Brasil","Paraná","Tibagi","Caetano Mendes",NA,NA,"9999","9999",NA,NA,NA,"BOTU031307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","26224","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Goldenberg, R.","1999",NA,NA,"Lacerda, A.","124","1997","03","10","Brasil","Paraná","Piraquara",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU026224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","28755","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.D.R.","2012","08",NA,"Wasum, R.","4961","2012","02","15","Brasil","Rio Grande do Sul","Caxias do Sul",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU028755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","19473","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Martins, A.B.","1986",NA,NA,"Amaral Jr., A.","2036","1975","04","01","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU019473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","21302","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Guimarães, O.","1997","03",NA,"Caxambú, M.G.",NA,"1997","03","09","Brasil","Santa Catarina","Itajaí",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU021302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-08 11:09:29-03","UNESP-IBB","BOTU","29499","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Galhego, A.A.","F6","1994","06","28","Brasil","São Paulo","Botucatu",NA,"-48.434167","-22.872222","48°26'3w","22°52'20s",NA,NA,"Árvore.; Coleção: Jardim Botânico UNESP Botucatu","BOTU029499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","28753","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.D.R.","2012","08",NA,"Rizzon, E.","11","2010","04","12","Brasil","Rio Grande do Sul","São Marcos",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU028753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-08 11:09:29-03","UNESP-IBB","BOTU","23658","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Ferreira, R.C.C.","84","1997","08","19","Brasil","São Paulo","Botucatu",NA,"-49.733333","-22.816667","49° 44' w","22°49's",NA,NA,NA,"BOTU023658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","27161","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Vieira, A.O.S.","1999",NA,NA,"Francisco, E.M.",NA,"1998","10","30","Brasil","Paraná","São Jerônimo da Serra",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU027161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-13 09:20:17-03","UFRJ","RFA","24384","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","D. Nunes","2018","05","15","F. M. de B. Pereira","33/017","2000","06","27","Brasil","Minas Gerais","Itamonte","Fazenda Campo Redondo.","-44.8699989318848","-22.283899307251","42º40'78''W","22º15'67''S","1530","1530","Arbusto com 4,0 m de altura e DAP de 6 cm, flores roxas, folhas verdes, caule marrom, comum no local.","RFA41285",NA,NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:31:27-03","UFRJ","RFA","12037","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","J.J. Wurdack","1975",NA,NA,"P. Occhioni","4900","1972","05","10","Brasil","Rio de Janeiro","Resende","Mauá","-44.4467010498047","-22.468900680542",NA,NA,"1200","1200","Árvore pequena; flor roxa-rosada, ornamental","RFA45676",NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:31:27-03","UFRJ","RFA","12078","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"P. Occhioni","4833","1972","05","07","Brasil","Rio de Janeiro","Resende","Serra de Mauá. Margens do Rio Preto","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,"Arvoreta muito ramificada, flores roxas e róseas","RFA54720",NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:31:27-03","UFRJ","RFA","13054","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","A.C. Brade",NA,NA,NA,"G. Pabst","4210","1957","05","23","Brasil","São Paulo","Campos do Jordão","Pico de Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Árvore muito ornamental, sempre flores sulferinas e brancas simultâneos","RFA45677",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-13 09:20:17-03","UFRJ","RFA","10491","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","J.J. Wurdack",NA,NA,NA,"G.G. Hatschbach","16255","1967","04","17","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Árvore 5 m de altura; flor alvecente, demun lilás rosado. Comum","RFA45680",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:31:27-03","UFRJ","RFA","10255","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","J.J. Wurdack","1975",NA,NA,"Cezio Pereira","126","1971","04","10","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"Arbusto de 1 - 2 m de altura; flores brancas e lilases","RFA45673",NA,NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-24 17:10:49-03","UTFPR","DVPR","5189","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Godoy, G","2017","06","22","Godoy, G; Silva, RQ","s.n.","2017","06","22","Brasil","Paraná","Dois Vizinhos","Bairro Centro Norte próximo Tomasson móveis.","-53.03197","-25.44389","-53.03197","-25.44389",NA,NA,"Árvore, ca. 3,8 m, folhas simples com aspecto coráceo, flores brancas e rosadas.","DVPR005189",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-24 17:10:49-03","UTFPR","DVPR","4120","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Goldenberg, R","2013",NA,NA,"Menezes, C; Oliveira, GL","s.n.","2012","05","26","Brasil","Paraná","Doutor Ulysses","Aredores","-49.24287","-24.3412","-49.24287","-24.3412","913","913","arvoreta ca. 2m, ciófila. Flores com cálice verde e corola alvo-rosada; Vegetação: Floresta Ombrófila Mista Montana","DVPR004120",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-24 17:10:49-03","UTFPR","DVPR","5700","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Engels, ME","2013","03","19","Engels, ME; Mazziero, FFF; Michelon, C; Canestraro, BK","786","2013","03","19","Brasil","Paraná","Carambeí","Mangabeira.","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Arborea. Caule castanho. Ovário e sépalas verdes. Pétalas verdes com ápice vináceo quando jovem. Pétalas senis vináceas escuras. Estames e estiletes claros.","DVPR005700",NA,"Magnoliophyta",NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-24 17:10:49-03","UTFPR","DVPR","4190","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Meyer, FS","2017","08",NA,"Francisco, EM; et al.","s.n.","1999","03","09","Brasil","Paraná","Curiúva","Fazenda São José: mata ciliar do Rio Barra Grande.","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Botões florais, flores brancas.","DVPR004190",NA,"Magnoliophyta",NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-24 17:10:49-03","UTFPR","DVPR","6216","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Oliveira, AA","2011","11","09","Korte, A; Kniess, A","1405","2010","03","11","Brasil","Santa Catarina","Benedito Novo",NA,"-49.3643989562988","-26.7828006744385",NA,NA,"853","853","Arbusto, flor lilás.; Ecótono Floresta Ombrófila Densa e Floresta Estacional Decidual em estágio avançado.","DVPR006216",NA,"Magnoliophyta",NA,NA,NA,NA,"20912","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-24 17:10:49-03","UTFPR","DVPR","397","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Caxambu, MG","2007","12","31","Silva, VC","s.n.","2006","04","08","Brasil","Paraná","Campo Mourão","Parque Estadual do Lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Árvore ca. 9 m, heliófita, com flores roxas.","DVPR000397","DVPR000397","Magnoliophyta",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-24 17:10:49-03","UTFPR","DVPR","4191","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Meyer, FS","2017","08",NA,"Paiva, MRC; et al.","s.n.","1997",NA,NA,"Brasil","Paraná","Sapopema","Salto das Orquídeas: Rio Lageado Liso.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"árvore 7-8 m, Botões liláses, flores brancas e lilás; frutos imaturos.; Margem do rio.","DVPR004191",NA,"Magnoliophyta",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-15 11:14:50-03","FUNED","FUNED-POL","4066","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","MG",NA,"Funed",NA,NA,NA,NA,NA,NA,NA,"POL004066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-15 11:14:50-03","FUNED","FUNED-POL","4067","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"Erica Elias",NA,"1999","08","20","Brasil","MG",NA,"Fundaçao Zoobotanica BH",NA,NA,NA,NA,NA,NA,NA,"POL004067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-15 11:14:50-03","FUNED","FUNED-POL","2056","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,NA,NA,"1995","09","05","Brasil","MG",NA,"Cardeal Mota","-43.621111","-19.333333","43W 37' 16","19S 19' 60",NA,NA,NA,"POL002056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-15 11:14:50-03","FUNED","FUNED-POL","2051","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,NA,NA,"1995","09","05","Brasil","MG",NA,"Cardeal Mota","-43.621111","-19.333333","43W 37' 16","19S 19' 60",NA,NA,NA,"POL002051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:44:51-03","EAO","IAN","81464","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN081464",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:44:51-03","EAO","IAN","116333","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.",NA,NA,NA,NA,"Vianna, R","2731",NA,NA,NA,"Brasil","São Paulo",NA,"Serra da Bocaina, Fazenda Lageado.",NA,NA,NA,NA,NA,NA,NA,"IAN116333",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:44:51-03","EAO","IAN","94583","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Brade, AK","1951",NA,NA,"Brade, AK","20672","1951","04","21","Brasil","São Paulo",NA,"Serra da Bocaina.",NA,NA,NA,NA,"1800","1800",NA,"IAN094583",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:44:51-03","EAO","IAN","94667","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Brade, AK",NA,NA,NA,"Lanstyack, L","33167","1937","04",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"IAN094667",NA,"Dicotiledônea",NA,"Southern America",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2013-07-03 11:13:30-03","EBDA","BAH","169","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Brade","1948","05",NA,"Brade","19058","1948","05","10","Brasil","Minas Gerais","Passa Quatro",NA,"-44.9667","-22.3903",NA,NA,NA,NA,"Árvore, flores roxas.",NA,NA,NA,NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-01-20 14:40:39-03","UPM","MACK","872","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","G. A. D. C. Franco","2010","01","29","R. L. Miashike; et al.","49","2009","12","07","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira. Estrada de terra entre a guarita dos vigilantes e o núcleo caboclos. Floresta Ombrófila Densa Aluvial.","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-01-20 14:40:39-03","UPM","MACK","3165","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","J. Meirelles",NA,NA,NA,"M. Fascina","221","2011","07","06","Brasil","SP","Campos do Jordão","Colônia Umuarama","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-01-20 14:40:39-03","UPM","MACK","3148","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"M. Fascina","171","2011","08","05","Brasil","SP","Campos do Jordão","Floresta ombrófila mista","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
