"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"715","2015-11-07 07:21:02-02","MNHN","RECOLNAT_MNHN_P","P01902714","PreservedSpecimen",NA,"Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"[Uruguay]",NA,NA,"Banda Oriental del Uruguay",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902714' target='other'> <mi>dwc_moreinfo</mi></a>","P01902714","P01902714_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"type",NA,NA,NA,NA,"C2 2487 bis",NA
"716","2015-09-04 20:38:10-03","MNHN","RECOLNAT_MNHN_P","P05130929","PreservedSpecimen",NA,"Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Gaudichaud",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05130929' target='other'> <mi>dwc_moreinfo</mi></a>","P05130929","P05130929_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1339",NA
"717","2015-09-04 20:38:10-03","MNHN","RECOLNAT_MNHN_P","P05130931","PreservedSpecimen",NA,"Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Reitz|Klein",NA,"1965","12","13","Brasil","Paraná","Ponta Grossa","Lagoa Dourada, Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"800",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05130931' target='other'> <mi>dwc_moreinfo</mi></a>","P05130931","P05130931_01",NA,NA,NA,NA,NA,NA,"hb",NA,"46557","auto",NA,NA,NA,NA,NA,"17533",NA
"718","2015-09-04 21:20:28-03","MNHN","RECOLNAT_MNHN_P","P05229716","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Flores","Pizarro",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229716' target='other'> <mi>dwc_moreinfo</mi></a>","P05229716","P05229716_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2015-09-04 21:20:29-03","MNHN","RECOLNAT_MNHN_P","P05229719","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Flores","Guillemin",NA,"1859","1","1","Brasil",NA,NA,"Dans les ? humides le long fosces à St. Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229719' target='other'> <mi>dwc_moreinfo</mi></a>","P05229719","P05229719_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"290",NA
"720","2016-04-04 15:12:51-03","MNHN","RECOLNAT_MNHN_P","P05228953","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Mattos","Hassler, E.",NA,"1900","1","1","Paraguai",NA,NA,"Cordillerae Centralis. In regione cursus superioris fluminis Y-acá",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228953' target='other'> <mi>dwc_moreinfo</mi></a>","P05228953","P05228953_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"7058",NA
"721","2015-09-04 21:16:46-03","MNHN","RECOLNAT_MNHN_P","P05228978","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Flores","Martius",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228978' target='other'> <mi>dwc_moreinfo</mi></a>","P05228978","P05228978_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1225",NA
"722","2015-09-04 21:16:50-03","MNHN","RECOLNAT_MNHN_P","P05229003","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Mattos","Gomez",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229003' target='other'> <mi>dwc_moreinfo</mi></a>","P05229003","P05229003_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2015-09-04 21:20:25-03","MNHN","RECOLNAT_MNHN_P","P05229705","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Flores","Balansa, B.",NA,"1876","3","24","Paraguai",NA,NA,"Bord de l Uirangua, à le Est de Caaguazu",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229705' target='other'> <mi>dwc_moreinfo</mi></a>","P05229705","P05229705_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1330",NA
"724","2019-05-10 10:39:14-03","MNHN","RECOLNAT_MNHN_P","P05228758","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Smith, L.B.|Klein, R.M.",NA,"1964","12","2","Brasil","Santa Catarina","Caçador","Madeireira Rio Verde, 48 km west of Caçador","-51.36667","-26.75",NA,NA,"1000","1200","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05228758' target='other'> <mi>dwc_moreinfo</mi></a>","P05228758","P05228758_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13361",NA
"725","2015-09-04 21:20:31-03","MNHN","RECOLNAT_MNHN_P","P05229727","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Flores","Ule, E.",NA,"1889","3","1","Brasil","Santa Catarina",NA,"Perto de Laguna.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229727' target='other'> <mi>dwc_moreinfo</mi></a>","P05229727","P05229727_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1118",NA
"726","2020-06-02 14:54:58-03","MNHN","RECOLNAT_MNHN_P","P06669327","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Flores","Claussen",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra da Caraça",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06669327' target='other'> <mi>dwc_moreinfo</mi></a>","P06669327","P06669327_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"99",NA
"727","2015-09-04 19:47:32-03","MNHN","RECOLNAT_MNHN_P","P06669398","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Zardini, E.M.|Guerrero, L.",NA,"1995","8","22","Paraguai",NA,NA,"San Pedro. Yaguarete forest. E of arroyo Mboi","-56.11722","-23.80972",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06669398' target='other'> <mi>dwc_moreinfo</mi></a>","P06669398","P06669398_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"43263",NA
"728","2019-05-10 09:50:42-03","MNHN","RECOLNAT_MNHN_P","P05229724","PreservedSpecimen",NA,"Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Flores","Reineck, E.M.",NA,"1898","11","1","Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229724' target='other'> <mi>dwc_moreinfo</mi></a>","P05229724","P05229724_01",NA,NA,NA,NA,NA,NA,"hb",NA,"29946","auto",NA,NA,NA,NA,NA,"390",NA
"729","2020-10-01 14:24:09-03","JBB","HEPH","15056","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Proença, CEB","Nóbrega, MGG","963","1998","10","19","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"730","2020-10-01 14:24:17-03","JBB","HEPH","17882","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(A.DC.) O.Berg","Sobral, M","Ribas, OS","3667","2001","09","29","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"130","130",NA,NA,NA,"2001",NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"731","2020-10-01 14:24:17-03","JBB","HEPH","17379","S","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(A.DC.) Kausel","Kawasaki, ML","Silva, JM da","3214","2000","09","22","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaiuva","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Fruto imaturo",NA,NA,"2001",NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"732","2020-10-01 14:24:17-03","JBB","HEPH","17021","S","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(A.DC.) Kausel","Hatschbach, G","Poliquesi, CB; Cordeiro, J","631","1999","11","24","Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Fruto preto",NA,NA,"2000",NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"733","2020-12-11 11:39:16-03","UFMG","BHCB","134592","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Verdi, M; Hasckel, RP; Klemz, G","1409","2009","01","24","Brasil","Santa Catarina","Cerro Negro","Macaco Branco., Ecótono Floresta Estacional Decidual / Floresta Ombrófila Mista. Estádio avançado.","-51.033611","-27.902222","-51.033611","-27.902222",NA,"608","Florística IFFSC 830. Flor branca.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2020-12-11 11:39:16-03","UFMG","BHCB","92931","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Lauerenig, D","s.n.","2004","10","26","Brasil","Paraná","Irati","bosque da UNICENTRO","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Árvore 6 m.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"735","2020-12-11 11:39:16-03","UFMG","BHCB","29212","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,NA,"s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul","Encruzilhada do Sul","Cerro São Salvador","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"736","2020-12-11 11:39:16-03","UFMG","BHCB","44641","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Silva, JM; Cordeiro, J","2012","1997","09","27","Brasil","Paraná","São José dos Pinhais","Roseira, Próximo a Artex. Mata de galeria.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Árvore, 5m, fruto imaturo.","BHCB010595","BHCB010595","1998",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"737","2020-12-11 11:39:16-03","UFMG","BHCB","115687","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Wasum, R","4407","2008","01","10","Brasil","Rio Grande do Sul","Mostardas","Tarumã, Na orla da mata.","-50.9211006164551","-31.1068992614746",NA,NA,"1","1",NA,"BHCB010596","BHCB010596","2008",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA
"738","2020-12-11 11:39:37-03","UFMG","BHCB","42495","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2020-12-11 11:39:37-03","UFMG","BHCB","42506","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2020-12-11 11:39:36-03","UFMG","BHCB","111927","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Cardoso, D; Santos, RM","2011","2007","05","06","Brasil","Bahia",NA,"Morro do Chapéu. Cachoeira do Ferro Doido., Área de transição cerrado-floresta estacional","-40.992778","-11.625278","-40.992778","-11.625278",NA,NA,"Arbusto ca. 3,0 m de altura. Folhas cartáceas com nervura central ferrugínea na face inferior. Frutos atropurpúreos.","BHCB009936",NA,"2012","12",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2020-12-11 11:39:36-03","UFMG","BHCB","171415","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Faria, JEQ; Proença, CEB; Villarroel, D","954","2010","11","11","Brasil","Minas Gerais","Catas Altas","RPPN Caraça, Próximo a sede(santuário). Campo rupestre.","-43.487778","-20.099167","-43.487778","-20.099167",NA,NA,"Arvoretas ca. 2,5m de alt. frutos imaturos verdes e maduros negros.","BHCB016030",NA,"2010","11",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-12-11 11:39:37-03","UFMG","BHCB","172131","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Faria, JEQ; Carvalho, SN; Câmara, PEAS; Costa","1342","2011","07","23","Brasil","Minas Gerais","Itabira","Parque Nacional da Serra do Cipó, próximo ao povoado de Serra dos Alves, fazenda do Lulu","-43.460833","-19.496389","-43.460833","-19.496389","785","785","Coletado folhas em sílica gel; Arbusto muito ramificado, ca. 2m de altura, botão floral verde, flor branca e fruto imaturo verde; Mata de Galeria","BHCB016848",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2020-12-11 11:39:37-03","UFMG","BHCB","50440","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-12-11 11:39:37-03","UFMG","BHCB","50441","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-12-11 11:39:37-03","UFMG","BHCB","56347","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Ordones, J","322",NA,NA,NA,"Brasil","Minas Gerais","Catas Altas","Bocaína.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"746","2020-12-11 11:39:37-03","UFMG","BHCB","42309","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Hoehne, W","2095","1946","10","02","Brasil","São Paulo","São Paulo","Campo Congonhas, Campo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto.","BHCB013906","BHCB013906",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"747","2020-12-11 11:39:37-03","UFMG","BHCB","20456","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Folli, DA","1423","1991","08","19","Brasil","Espírito Santo","Linhares","C.V.R.D.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"748","2020-12-11 11:39:37-03","UFMG","BHCB","42493","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Hoehne, W","2520","1947","09","02","Brasil","São Paulo","São Paulo","Próximo de Interlagos.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Abusto do campo. Frutificado.","BHCB013907","BHCB013907",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"749","2020-12-11 11:39:37-03","UFMG","BHCB","70770","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Silva, JM","3214","2000","09","22","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Arbusto, 1 metro, fruto imaturo; Campo arbustivo de altitude","BHCB040101",NA,"2012","12",NA,"Dicotyledon",NA,"Southern America",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"750","2020-12-11 11:39:37-03","UFMG","BHCB","72864","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Barreto, HLM","7331","1933","04","14","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Arbusto 2,0m.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"751","2020-12-11 11:39:36-03","UFMG","BHCB","11242","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Trindade, JA","5","1987","05","24","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça. Banho do Imperador.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"752","2020-12-11 11:39:36-03","UFMG","BHCB","12309","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Andrade, IR; et al.","290","1988","04","29","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça. Parque Natural do Caraça.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"753","2020-12-11 11:39:37-03","UFMG","BHCB","197838","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel",NA,"Mazine, FF; et al.","979","2003","11","03","Brasil","Paraná","Tibagi","Parque Estadual de Guartelá, acesso ao canyon","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"BHCB197838",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"754","2020-03-11 09:01:29-03","URCA","HCDAL","047","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","opaca","Eugenia opaca","O. Berg","Sehnem, A.","Sehnem, A.","47751","1949","03","14","Brasil","Rio Grande do Sul","São Salvador","Montenegro",NA,NA,NA,NA,NA,NA,"Arbor in dumeto ca. 600 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2021-02-11 17:20:41-03","UFPR","UPCB","6617","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Legrand, C.D.","Hatschbach, G.","13517","1966","01","13","Brasil","Paraná","Palmeira","Fazenda Boiada","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Árvore, 5-6m, flor alva. Capão..",NA,NA,"1967","10",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"756","2021-02-11 17:20:41-03","UFPR","UPCB","34735","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M.","Silva, J.M.","2012","1997","09","27","Brasil","Paraná","São José dos Pinhais","Roseira, próximo a Artex","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Árvore 5m, fruto imaturo. Mata de galeria..",NA,NA,"1998","01","01",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"757","2021-02-11 17:20:41-03","UFPR","UPCB","5974","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Legrand, C.D.","Hatschbach, G.","13476","1966","01","12","Brasil","Paraná","Palmeira","Serra das Almas","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Árvore, 8m, flor alva. Capão..",NA,NA,"1967","01","01",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"758","2021-02-11 17:20:41-03","UFPR","UPCB","62017","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Soares e Silva, L.H.","Chagas e Silva, F.","2151","1996","11","05","Brasil","Paraná","Palmeira","Sítio Vieira.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Árvore 15m, botões florais verdes, frutos vermelhos..",NA,NA,"1997","01","01",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"759","2021-02-11 17:20:41-03","UFPR","UPCB","85992","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Ribeiro, C.L.","Reginato, M.","520","2005","08","25","Brasil","Paraná","Piraquara","Várzea do rio Piraquara.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore 7m com frutos verdes, da mata ciliar..","UPCB0031228","UPCB0031228","2019",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"760","2021-02-11 17:20:41-03","UFPR","UPCB","8064","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis var. opaca","Cambess.","Legrand, C.D.","Hatschbach, G.","14821","1966","10","10","Brasil","Paraná","São José dos Pinhais","Colônia Roseira","-49.2064018249512","-25.5347003936768",NA,NA,"950","950","Árvore, 10-12m, fruto maduro vermelho, adocicado. Interior do capão..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. opaca","45291","auto",NA,NA,NA,NA,NA,NA,NA
"761","2021-02-11 17:20:41-03","UFPR","UPCB","4451","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis var. opaca","Cambess.","Legrand, C.D.","Hatschbach, G.","9541","1962","12","29","Brasil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"12m, flor alva. Mata pluvial da encosta de serra..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. opaca","24916","auto",NA,NA,NA,NA,NA,NA,NA
"762","2021-02-11 17:20:46-03","UFPR","UPCB","38417","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Holst, B.K.","Zardini, E.M.","34968","1993","02","10","Paraguai",NA,NA,"Paraguari, National Park Ybycu'í, NE area of park, Arroyo Corrientes, 26°00'S 56°46'W","-56.766667","-26","-56.766667","-26",NA,NA,"Shrub 2m, flower bud gray. Cerrado scrub..",NA,NA,"1993","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2021-02-11 17:20:46-03","UFPR","UPCB","43204","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Sobral, M.","Souza, M.K.F.",NA,"2001","01","21","Brasil","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Arbusto, ambiente com solo de ca. 5-15cm. Floresta ombrófila mista aluvial..",NA,NA,"2000","01","01",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"764","2021-02-11 17:20:46-03","UFPR","UPCB","43206","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Sobral, M.","Souza, M.K.F.",NA,"1999","10","21","Brasil","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Arbusto com fruto vermelho, em ambiente arenoso. Floresta ombrófila mista aluvial..",NA,NA,"2000","01","01",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
