"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"710","2015-07-02 14:41:51-03","JBP","HPL","12366","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","T.B. Flores, H. Lorenzi & K. Soares","423","2010","01","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A. St.-Hil.) Saff.",NA,"MG","Serra das Ararras - Estrada que liga o municipio de Januária até Chapada Gaúcha.",NA,NA,"Chapada Gaúcha","-44.668528","-15.500972",NA,NA,NA,NA,NA,"44° 40' 06,7 W","15° 30' 03,5 S",NA,NA,NA,NA,NA,NA,NA
"711","2015-07-02 14:00:15-03","JBP","HPL","1046","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G.F. Arbocz","1825","1995","11","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil) Benth. & Hook.f.",NA,"SP","Em cerrado aberto.",NA,"R. Tsuji","Lindoía","-46.65","-22.52",NA,NA,"6377","auto","2004",NA,NA,"08","06",NA,NA,NA,NA,NA
"712","2015-07-02 14:00:15-03","JBP","HPL","427","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. Lorenzi","1455","1994","04","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A. St.-Hil.) Benth. & Hook.",NA,"MS","Rodovia para Aquidauana, em cerrado.",NA,"H. Lorenzi","Terenos","-54.8603","-20.4422",NA,NA,"52758","auto","1994",NA,NA,"04","02",NA,NA,NA,NA,NA
"713","2015-07-02 14:00:15-03","JBP","HPL","6516","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. Lorenzi","6166","2006","09","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"MG","Coletado no Sítio do Dedé.",NA,"H. Lorenzi","Patos de Minas","-46.5181","-18.5789",NA,NA,"69541","auto","2006",NA,NA,"09","28",NA,NA,NA,NA,NA
"714","2019-02-15 11:32:49-02","IPA","IPA","62794","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","França, F.; Melo, E. de; Mayworn, M.A.; Melo, E. de; Mayworn, M.A.","1569","1996","04","04","Southern America","Brasil",NA,NA,"Arbusto cespitoso 1,5m. Sépalas verdes, pétalas rosadas com estruturas carnosas avermelhadas. Estrutura interna base vermelha e ápice verde. Frequente.; Cerrado.","IPA0062794","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Bahia","16 km do município de Palmeiras na BR 242.",NA,NA,"Palmeiras","-41.5588989257812","-12.5289001464844",NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2019-02-15 11:32:49-02","IPA","IPA","61840","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Ferreira, C.","s.n.","1998","02","10","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5m de altura; frutos verdes.; Cerrado. Solo argiloso.","IPA0061840","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Pernambuco","margem da estrada.",NA,"Costa; Silva, M.B.","Exu","-39.7242012023926","-7.51194000244141",NA,NA,"29194","auto","2003",NA,NA,"01","07",NA,NA,NA,NA,NA
"716","2019-02-15 11:32:49-02","IPA","IPA","58661","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Félix, L.P.","7556","1996","01","08","Southern America","Brasil",NA,NA,"Arbusto; flores de cálice verde, corola avermelhada.","IPA0058661","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Bahia","em carrasco na estrada para o Morrão.",NA,"Mello-Silva, R.","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,"98143","auto","2002",NA,NA,"08",NA,NA,NA,NA,NA,NA
"717","2019-02-15 11:32:49-02","IPA","IPA","49132","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Lima, V.C.","348","1986","08","06","Southern America","Brasil",NA,NA,"Arbusto ca. 2m de altura, cálice verde amarelado, pétalas rosa com base vinácea, metade inferior das pétalas rugosas longitudinalmente. Face adaxial da folha com cera branco-amarelada-opaca. Face abaxial esbranquiçada-opaca, com nervu","IPA0049132","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Pernambuco","ca. 15 a 20 km do Posto de Exu, em direção a Araripina.",NA,"Ataíde, M.","Exu","-39.7242012023926","-7.51194000244141",NA,NA,"29194","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2019-02-15 11:32:49-02","IPA","IPA","55011","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Rita Pereira; et al.; et al.","718","1992","06","10","Southern America","Brasil",NA,NA,"Arbusto ca. 1m. Flores rosa alaranjado, com a base da pétala avermelhado-escuro.","IPA0055011","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Pernambuco","Chapada do Araripe, após o Posto de Gasolina, em direção a Araripina.",NA,"Mello-Silva, R.","Exu","-39.7242012023926","-7.51194000244141",NA,NA,"29194","auto","2002",NA,NA,"08",NA,NA,NA,NA,NA,NA
"719","2019-02-15 11:32:49-02","IPA","IPA","49070","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Lima, V.C.","243","1986","08","05","Southern America","Brasil",NA,NA,"Arvoreta 5m de altura.","IPA0049070","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Pernambuco","na estrada para Araripina ca. 5km depois do Posto de Exu.",NA,"Ataíde, M.","Exu","-39.7242012023926","-7.51194000244141",NA,NA,"29194","auto","1987",NA,NA,"07",NA,NA,NA,NA,NA,NA
"720","2019-02-15 11:32:49-02","IPA","IPA","59475","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Rita Pereira","s.n.","1997",NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0059475","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Pernambuco","Curado, mata.",NA,"Arns, Y.","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto","1998",NA,NA,"05","21",NA,NA,NA,NA,NA
"721","2019-02-15 11:32:49-02","IPA","IPA","47650","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Luetzelburg","s.n.","1936","03","25","Southern America","Brasil",NA,NA,NA,"IPA0047650","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Ceará","cariri cearense.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-02-15 11:32:46-02","IPA","IPA","22567","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Luetzelburg","26135","1934","05","18","Southern America","Brasil",NA,NA,"Árvore 6m, flor vermelho pêssego.","IPA0022567","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Ceará","Serra do Araripe, jardim, agreste.",NA,"Ataide, M.",NA,NA,NA,NA,NA,NA,NA,"1978",NA,NA,"06","05",NA,NA,NA,NA,NA
"723","2019-02-15 11:32:46-02","IPA","IPA","22568","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Luetzelburg","26135","1934","05","18","Southern America","Brasil",NA,NA,"Árvore 6m, flor vermelho pêssego.","IPA0022568","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Ceará","Serra do Araripe, jardim, agreste.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-02-15 11:32:46-02","IPA","IPA","23831","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Harley, R.M.","16717","1974","03","04","Southern America","Brasil",NA,NA,"shrub to 1m. Leaves grey-green with silverysheen, darker above. Flowers with inner perianth dull pink, fruit green,; Small streem with marsh on white sand, and surrounding cerrado on sandstone rock exposures.","IPA0023831","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Bahia","Serra do Curral Feio, 16 km NW of Lagoinha (which is 5,5 Km SW of Delfino) on side road of Minas do Mimoso.",NA,"Harley, R.M.",NA,"-41.333333","-10.366667","950","1000",NA,NA,"1975","-41.333333","-10.366667",NA,NA,NA,NA,NA,NA,NA
"725","2019-02-15 11:32:47-02","IPA","IPA","24666","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Harley, R.M.","19748","1977","03","20","Southern America","Brasil",NA,NA,"Shrub to Im. Leaves coriaceous dark green above, tawny beneath. Outer tepals tawny, inner tepals dull pinkish-purple.; Disturbed ground among cultivation.","IPA0024666","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Bahia","Serra das Almas, lower NE slopes of the Pico das Almas ca. 25km WNW of the Vila do Rio de Contas.",NA,"Harley, R.M.",NA,"-41.95","-13.583333","1400","1400",NA,NA,"1978","-41.95","-13.583333","06","13",NA,NA,NA,NA,NA
"726","2019-02-15 11:32:49-02","IPA","IPA","24667","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Harley, R.M.","18634","1977","02","13","Southern America","Brasil",NA,NA,"subshrub with erect stems to 1m. Stems buff. Leaves rather dark green, grey beneath. Flowers with tepals yellowish, inner tepals bright red at base within. Fruit grey-green.; Secondary very dense mixed forest by small stream, on later","IPA0024667","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Bahia","Serra do Sincorá, 15-20 Km from Andaraí, along the road to Itaeté which branches East off the road to Mucugê.",NA,"Harley, R.M.",NA,"-41.2","-12.85","500","600",NA,NA,"1978","-41.2","-12.85","06","13",NA,NA,NA,NA,NA
"727","2019-02-15 11:32:49-02","IPA","IPA","25088","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Salgado, O.A.","115","1980","03","04","Southern America","Brasil",NA,NA,"Árvore, caule marron-claro; folhas verdes; frutos esverdeados, botão marron, cálice verde., corola rosa escuro.; Solo de textura média.","IPA0025088","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Ceará",NA,NA,"Ataide, M.","Santana do Cariri","-39.533333","-7.216667",NA,NA,NA,NA,"1980","-39.533333","-7.216667","12","16",NA,NA,NA,NA,NA
"728","2019-02-15 11:32:49-02","IPA","IPA","43604","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Luetzelburg","s.n.","1936","03","25","Southern America","Brasil",NA,NA,"Árvore de 6m. Flores violeta-amareladas.","IPA0043604","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Ceará","cariri cearense.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-02-15 11:32:49-02","IPA","IPA","5368","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Andrade-Lima; Magalhães, M.; Magalhães, M.","52-1138","1962","06","27","Southern America","Brasil",NA,NA,"Arbusto esgalhado. Flores róseas com tomento áureo no dorso.","IPA0005368","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Pernambuco","Serra do Araripe, campos da serra.",NA,"Horawtz, W.",NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-02-15 11:32:49-02","IPA","IPA","88341","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Silva, L.B. da","s.n.","2012","11","18","Southern America","Brasil",NA,NA,"Arbusto ca. 1m de altura. Fruto marrom.; Mata úmida.","IPA0088341","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Ceará","Chapada do Araripe, Floresta Nacional do Araripe.",NA,"Cano, O.","Barbalha","-39.30419921875","-7.31111001968384",NA,NA,"22868","auto","2013",NA,NA,"04",NA,NA,NA,NA,NA,NA
"731","2019-02-15 11:32:49-02","IPA","IPA","47652","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Luetzelburg","s.n.","1933","03","02","Southern America","Brasil",NA,NA,"Árvore de 6m de altura. Flor violeta-amarela.","IPA0047652","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Ceará",NA,NA,NA,"Crato","-39.4094009399414","-7.23416996002197",NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-02-15 11:32:49-02","IPA","IPA","62190","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Mello-Silva, R.; Cordeiro, I.; Cordeiro, I.","s.n.","1980","09","04","Southern America","Brasil",NA,NA,"Arbusto de 2m de altura. Frutos.; Carrasco.","IPA0062190","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Minas Gerais","vale do Rio das Mortes, acima da cidade.",NA,"Mello-Silva, R.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-02-15 11:32:49-02","IPA","IPA","43969","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Fotius; Sá, I.; Sá, I.","3747","1984","02","17","Southern America","Brasil",NA,NA,"Arbusto 1 - 1,5 m, folha escura acima, verde prateado abaixo, muitos pontos ruivos abaixo, galho jovem ruivo. Flor pétala rosa com base escura, sépala verde amarelado.","IPA0043969","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Pernambuco","Chapada do Araripe, planalto arenoso. Capoeira à beira da estrada.",NA,"Fotius","Exu","-39.7242012023926","-7.51194000244141",NA,NA,"29194","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-07-26 11:39:17-03","IPA","IPA","42599","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Roxana Barreto; Lima, R.; Gallindo, F.; Chiappeta, A.; Lima, R.; Gallindo, F.; Chiappeta, A.","CFPE--551","1983","04","28","Southern America","Brasil",NA,NA,"Arbusto ca. 2,5m de altura. Cálice verde-amarelado com escamas castanho-claro; pétalas rosa antigo com centro vinho. Anteras róseas; fruto castanho-claro. Frequente.; Agreste (capoeirão).","IPA0042599","Plantae",NA,"(A. St.-Hil.) Saff.",NA,"Pernambuco","Serra do Araripe, Sítio Serrinha; estrada Exu-Araripina a 1 km do Posto Fiscal do alto da chapada.",NA,"Záchia, R.","Exu","-39.7242012023926","-7.51194000244141",NA,NA,"29194","auto","1992",NA,NA,"08","12",NA,NA,NA,NA,NA
"735","2019-08-27 13:30:47-03","IAP","PACA-AGP","3534","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Rambo, B.",NA,"1940","01","29",NA,"Brasil",NA,NA,"Habitat: in silvula siccis","PACA003534","Magnoliophyta","Magnoliales","(A. St.-Hil.) Saff.",NA,"MG",NA,NA,"R. Zachia","Pirapora","-44.9418983459473","-17.3449993133545",NA,NA,"25004","auto","1992",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"736","2019-08-27 13:30:47-03","IAP","PACA-AGP","108815","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Fina, BG.","112","1997","12","11",NA,"Brasil",NA,NA,"HRCB Habitat: cerrado","PACA108815","Magnoliophyta","Magnoliales","(A. St.-Hil.) Saff.",NA,"SP",NA,NA,"Fina, BG","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"737","2020-12-20 21:15:25-03","UFV","VIC","34576","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Mazine, F.F.; et al.","840","2003","02","20",NA,"Brasil",NA,NA,"Botões amarelos. Prensado em álcool.","VIC034576",NA,NA,"(A. St .- Hil.) Saff.",NA,"Minas Gerais","Fazenda Serra do Cabral, Cerrado. Beira de estrada.","VIC034576","Souza, V.C.","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"37503","auto","2003",NA,NA,"05",NA,NA,NA,NA,NA,NA
"738","2020-12-20 21:15:25-03","UFV","VIC","31486","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Arruda, R.; et al.","225",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto, 2 m, cálice esverdeado , corola rosa. Cerrado.","VIC031486",NA,NA,"(A. St .- Hil.) Saff.",NA,"Minas Gerais","Estação Ambiental Galheiro","VIC031486",NA,"Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2020-12-20 21:15:25-03","UFV","VIC","47953","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Filardi, F.L.R.; et al.","164","2003","01","28",NA,"Brasil",NA,NA,"Flores,Arbusto; Arbusto; Cerrado","VIC047953",NA,NA,"(A. St .- Hil.) Saff.",NA,"Minas Gerais","Rod. Recepção-Viveiro","VIC047953",NA,"Volta Grande","-48","-20",NA,NA,NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA
"740","2020-12-20 21:15:25-03","UFV","VIC","18966","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Carvalho, A.F.","486",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto de flores roséas frutos comestiveis e medicinais.","VIC018966",NA,NA,"(A. St .- Hil.) Saff.",NA,"Minas Gerais","Turmalina","VIC018966","Silva, R.M.","Mato Grande",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"10",NA,NA,NA,NA,NA,NA
"741","2020-12-20 21:15:25-03","UFV","VIC","20741","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Valente, E.L.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Planta de 1, 6 m, coletada a margem da br 040 em neossolo quartzarenico, cabeceira de drenagen de um vereda, com fruto verde.","VIC020741",NA,NA,"(A. St .- Hil.) Saff.",NA,"Minas Gerais","São Gonçalo do Abaeté","VIC020741","Valente, G.E.","Canoeiros",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"06","07",NA,NA,NA,NA,NA
"742","2020-12-20 21:15:25-03","UFV","VIC","25276","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Carvalho, A.F.; Laureano, L.","753",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto, flor rosa.","VIC025276",NA,NA,"(A. St .- Hil.) Saff.",NA,"Goiás",NA,"VIC025276","Lobão, A.","Cedro",NA,NA,NA,NA,NA,NA,"2006",NA,NA,"10",NA,NA,NA,NA,NA,NA
"743","2020-12-20 21:15:25-03","UFV","VIC","25812","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Carvalho, A.F.; Laureano, L.","776",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto, flor rosa.","VIC025812",NA,NA,"(A. St .- Hil.) Saff.",NA,"Goiás","Mineiros","VIC025812",NA,"Cedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-12-20 21:15:25-03","UFV","VIC","47954","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Filardi, F.L.R.; et al.","246","2003","02","25",NA,"Brasil",NA,NA,"Flores e Frutos,Arbusto; Arbusto; Cerrado","VIC047954",NA,NA,"(A St Hill) Saff.",NA,"Minas Gerais","Trilha do Guatambú","VIC047954",NA,"Volta Grande","-48","-20",NA,NA,NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA
"745","2020-12-20 21:15:25-03","UFV","VIC","47957","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Filardi, F.L.R.; et al.","436","2004","03","06",NA,"Brasil",NA,NA,"Flores,Arbusto; Arbusto; Cerrado","VIC047957",NA,NA,"(A. St .- Hil.) Saff.",NA,"Minas Gerais","Trilha do Jacarandá","VIC047957",NA,"Volta Grande","-48","-20",NA,NA,NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA
"746","2020-12-20 21:15:25-03","UFV","VIC","33352","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Valente, G.E.; et al.","2258","2008","05","28",NA,"Brasil",NA,NA,"Planta com c.a. de 1,0 metro de altura, pardacenta, com frutos jovens.","VIC033352",NA,NA,"(A. St .- Hil.) Saff.",NA,"Minas Gerais","Acelor Mittal Florestas Ltda, Estiva. Centro de Educação Ambiental (CEAM). Campo rupestre.","VIC033352","Valente, G.E.","Carbonita","-43.081194","-17.472639",NA,NA,NA,NA,"2008","-43.081194","-17.472639","05","28",NA,NA,NA,NA,NA
"747","2020-12-20 21:15:25-03","UFV","VIC","3577","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Shimoya, C.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC003577",NA,NA,"(A. St .- Hil.) Saff.",NA,"Goiás",NA,"VIC003577",NA,"Aragarças","-52.2508010864258","-15.897500038147",NA,NA,"44227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-12-20 21:15:25-03","UFV","VIC","15028","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Cícero; Nello","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"H 1,5 m, e CAP 3 cm.","VIC015028",NA,NA,"(A. St .- Hil.) Saff.",NA,"Mato Grosso do Sul","Horto Barra da Moeda","VIC015028","Meira Neto, J.A.A.","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,"150618","auto","1994",NA,NA,"06","18",NA,NA,NA,NA,NA
"749","2020-12-20 21:15:25-03","UFV","VIC","35536","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Jorge, A.C.","s.n.","2012","02","11",NA,"Brasil",NA,NA,NA,"VIC035536",NA,NA,"(A. St .- Hil.) Saff.",NA,"Minas Gerais","Parque Estadual Caminhos dos Gerais","VIC035536","Lobão, A.Q.","Monte Azul","-42.874698638916","-15.1549997329712",NA,NA,"41110","auto","2012",NA,NA,"04","05",NA,NA,NA,NA,NA
"750","2020-12-20 21:15:25-03","UFV","VIC","13317","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Sevilha, A.C.","19",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto de mais ou menos 1,5 m, de altura, uso medicinal para os rins, Cerradão.","VIC013317",NA,NA,"(A. St .- Hil.) Saff.",NA,"Minas Gerais","Centro de Agricultura Alternativa (CAA)","VIC013317","Meira Neto, J.A.A.","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"72568","auto","1994",NA,NA,"09","01",NA,NA,NA,NA,NA
"751","2020-12-20 21:15:25-03","UFV","VIC","13309","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Sevilha, A.C.","4",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto de mais ou menos 1, 5 m, casca fina esverdeada, alburno branco, Cerradão.","VIC013309",NA,NA,"(A. St .- Hil.) Saff.",NA,"Minas Gerais","Centro de Agricultura Alternativa (CAA)","VIC013309","Silva, R.M.","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"72568","auto","2001",NA,NA,"10",NA,NA,NA,NA,NA,NA
"752","2020-12-20 21:15:25-03","UFV","VIC","32195","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Meira Neto, J.A.A.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Vegetação de Cerrado e transição de Mata e galeria.","VIC032195",NA,NA,"(A. St .- Hil.) Saff.",NA,"Minas Gerais","Parque Estadual do Rio Preto, Cerrado, transição para Mata de Galeria.","VIC032195 VIC032195_1","Valente, G.E.","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"26697","auto","2009",NA,NA,"08","18",NA,NA,NA,NA,NA
"753","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007194","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","A. Krapovickas; C. L. Cristobal","45156","1994","1","1",NA,"Paraguay",NA,NA,"En cerrado. Ca. 1 m alt. petalos rojos.",NA,"Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"San Pedro","Ruta 5, 37 km N de Tacuara.",NA,"A. Schinini",NA,"-57.142872","-23.576441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007193","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","L. R. Landrum; S. Landrum, I. Basualdo, N. Soria","8686","1995","8","20",NA,"Paraguay",NA,NA,"Shrubs ca. 1 m high, flowers with pink, green fruit.",NA,"Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Amambay","Parque Nacional Cerro Cora. Road from Lugar Historico to Administracion, near Lugar Historico.",NA,NA,NA,"-56.0833","-22.5833","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2019-11-21 14:30:07-03","UFJF","CESJ","2487","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","L. Roth","CESJ2487",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Sub arbusto do cerrado, fl. cor de vinho, meio fechadas, no campo.","CESJ002487","Angiosperma",NA,"(St. Hil.) Saff.",NA,"Minas Gerais","Serra do Curral","CESJ002487","L. Roth","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto","1954",NA,NA,"06",NA,NA,NA,NA,NA,NA
