"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","eventTime","infraspecificEpithet"
"2118","2020-06-25 16:06:18-03","FUVATES","HVAT","4401","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","E. Freitas","E. Freitas","810","2011","08","28","Brasil","Rio Grande do Sul","Venâncio Aires","Sampaio, beira da estrada perto da divisa com muni.","-52.191944","-29.606389","-52º11'31''W","-29º36'23''S",NA,"HVAT00004401",NA,"2011","08","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119","2019-11-07 11:44:36-03","FUVATES","HVAT","1364","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","E. Musskopf; E. Freitas","E. Santos","s.n.","2002","10","19","Brasil","Rio Grande do Sul","Lajeado","Bairro Carneiros.","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S",NA,"HVAT00001364",NA,"2004","03","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120","2019-11-07 11:44:36-03","FUVATES","HVAT","1117","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","E. Freitas; E. Muskoph","E. Freitas","s.n.","2003","01","13","Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,"HVAT00001117",NA,"2003","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121","2019-11-07 11:44:36-03","FUVATES","HVAT","1210","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","E. Musskopf; E. Freitas","E. Musskopf; J. Bruxel; A. Schorr; T. Krey","s.n.","2003","09","26","Brasil","Rio Grande do Sul","Colinas",NA,"-51.869722","-29.387778","-51º52'11''W","-29º23'16''S",NA,"HVAT00001210",NA,"2004","03","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122","2019-11-07 11:44:36-03","FUVATES","HVAT","5617","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","E. Freitas","G. Dahm","s.n.","2018","08","13","Brasil","Rio Grande do Sul","Forquetinha","Zona urbana.","-52.095278","-29.375833","-52º5'43''W","-29º22'33''S","Arbórea.; Mata ciliar do Arroio Forquetinha.","HVAT00005617",NA,"2018","08","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123","2019-12-19 11:19:19-03","UFG","UFG","45594","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Baitello, J.B.","Francisco, E.M.; Alves, J.","23768","1999","02","10","Brasil","Paraná","Congonhinhas",NA,"-50.5536003112793","-23.5510997772217",NA,NA,"Árvore 4 metros de altura; frutos verdes e marrons; beira do rio Congonhas.","UFG0045594","UFG0045594","1999","12","30",NA,NA,NA,NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"2124","2020-12-07 12:15:10-03","UFG","UFG","62107","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Sordi, S.J.","Almeida, R.F.; et al.","19","2007","08","21","Brasil","São Paulo","São Paulo","Parque Independência","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore, 13,0 metros de altura, 60 cm DAP, tronco descamante marrom-acinzentado; flores alvas aromáticas. Voucher de levantamento florístico (FACIS/PMSP).","UFG0062107","UFG0062107","2007","12","30",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"2125","2020-12-07 12:15:10-03","UFG","UFG","62102","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Sordi, S.J.","Sordi, S.J.; et al.","143","2007","12","10","Brasil","São Paulo","São Paulo","Parque Independência","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore, tronco rugoso, suberoso com várias lenticelas, cerca de 12,0 metros de altura; frutos verdes, cúpula e pedúnculo vermelhos. Voucher de levantamento florístico (FACIS/PMSP).","UFG0062102","UFG0062102","2007","12","30",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"2126","2019-12-19 11:19:19-03","UFG","UFG","10272","S","Plantae","Lauraceae","Nectandra","saligna","Nectandra saligna","Nees","Leitão-Filho, H.F.","Leitão Filho, H.F.; Mathes, L.A.F.","2607","1976","08","18","Brasil","São Paulo","Campinas","Bosque de Jequitibas.","-47.060001373291","-22.8999996185303",NA,NA,"Árvore de 6m; flores creme.","UFG0010272","UFG0010272","1976","08","18",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"2127","2018-08-28 14:52:31-03","UPF","RSPF","1292","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","M. Sobral","Scheffer",NA,"1982","09","26","Brasil","Rio Grande do Sul","Marau","Gruta de Marau","-52.2000007629395","-28.4491996765137",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"28915","auto",NA,NA,NA,NA,NA,NA,NA
"2128","2018-08-28 14:52:31-03","UPF","RSPF","1293","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","M. Sobral","Scheffer",NA,"1982","09","26","Brasil","Rio Grande do Sul",NA,"Burro preto (Libero Poli)",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129","2019-06-10 10:10:57-03","FZB-BH","BHZB","8426","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"Rezende, S.G et al.","4298","2010","06","30","Brasil","MG","Rio Acima","Rio do Peixe - Bacia do Córrego Fazenda Velha","-43.826944","-20.156389","43W 49' 37","20S 9' 23","Doação Sete Soluções. BHCB 148715. Coord: 20°09'23 S; 43°49'37 W. Alt.: 825m a 1050m. Outros coletores: Mendes, M.S. & Neves, G.S. Com duplicata. <ll>dwc_commonname:</ll> Canela",NA,NA,NA,NA,NA,"825","825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130","2019-06-10 10:10:57-03","FZB-BH","BHZB","5709","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"Rezende, S.G.","872","2005","09","25","Brasil","MG","Gonzaga","Bacia do rio Corrente Grande","-42.524167","-18.947222","42W 31' 27","18S 56' 50","Coord.: UTM Lat.: 7.9031.195 e Long.: 760.720. Altitude média de 850m. Com duplicata.",NA,NA,NA,NA,NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131","2021-01-26 14:12:40-03","CPACT","ECT","1422","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","T.S.Venzke|J.L.D.Schuch","T.S.Venzke; J.L.D.Schuch | V.Cantarelli",NA,"2008","07","15","Brasil","Rio Grande do Sul","Pelotas","Colônia Maciel. Parque Farroupilha. Nome comum: canela. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-52.3375","-31.765278","52º20'15''W","31º45'55''S",NA,"ECT0001422","ECT0001422","2008","10","07","10","10","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132","2021-01-26 14:12:40-03","CPACT","ECT","1423","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","T.S.Venzke|M.A.D.Costa","T.S.Venzke; M.A.D.Costa",NA,"2008","07","13","Brasil","Rio Grande do Sul","Pelotas","Colônia Maciel. Túnel Ferroviário. Nome comum: canela. Altitude obtida a partir dos dados de coordenadas geográficas.","-52.572222","-31.475833","52º34'20''W","31º28'33''S",NA,"ECT0001423","ECT0001423","2008","11","11","230","230","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133","2021-01-26 14:12:40-03","CPACT","ECT","1424","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","T.S.Venzke|M.A.D.Costa","T.S.Venzke; J.L.D.Schuch","38","2008","10","13","Brasil","Rio Grande do Sul","Pelotas","Colônia Bacchini, Cachoeira do Paraíso. Nome comum: canela. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-52.3375","-31.765278","52º20'15''W","31º45'55''S",NA,"ECT0001424","ECT0001424","2008","11","11","10","10","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134","2021-02-04 10:27:47-03","UFRPE","HST","15790","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","P.L.R. de Moraes","C.A.Avanzi; et al.","s.n.","1997","09","05","Brasil","Paraná","Arapongas","Mata do Bulle","-51.4244003295898","-23.4193992614746",NA,NA,"Árvore 9m; flores brancas odoríferas;início de frutificação.","HST015790",NA,"2014","04","11",NA,NA,NA,NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA
"2135","2019-07-31 14:32:54-03","CPATSA","HTSA","3947","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"Fábio Eduardo Paro","30","1986","09","18","Brasil","Paraná","Londrina","Fazenda Santa Helena","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore 8m; flores brancas; beira da mata; mata da primeira estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"2136","2019-07-31 14:32:54-03","CPATSA","HTSA","3945","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"L.R.M. Souza","20927","1997","12","09","Brasil","Paraná","Santo Antônio do Paraíso","Beira do Rio Congonhas, Recanto dos Amores Recanto","-50.6455993652344","-23.4936008453369",NA,NA,"Árvore 15m; frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24994","auto",NA,NA,NA,NA,NA,NA,NA
"2137","2020-09-12 05:00:02-03","US","US","USw36259","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"Collector unknown","HBR 30317",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"2138","2020-09-12 05:00:02-03","US","US","3076690","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"G. Hatschbach","85","1975","10","24","Brazil","Paraná","Laranjeiras do Sul","Faxinal Grande","-52.4160995483398","-25.4078006744385",NA,NA,NA,"US01321934","US01321934_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"28404","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2139","2020-09-12 05:00:02-03","US","US","2579722","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"E. Kuhn & M. Kuhlmann","1923","1962","8","21","Brazil","São Paulo","Monte Alegre do Sul","Fazenda Mostarda","-46.6800003051758","-22.6800003051758",NA,NA,NA,"US01321944","US01321944_01",NA,NA,NA,NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,"11114","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2140","2020-09-12 05:00:02-03","US","US","2503354","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"R. Reitz & R. M. Klein","13433","1962","10","24","Brazil","Santa Catarina","Papanduva","Serra do Espigão","-50.144401550293","-26.3703002929688",NA,NA,NA,"US01321957","US01321957_01",NA,NA,NA,"1000",NA,NA,"Laurales","South America",NA,NA,"49621","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2141","2020-09-12 05:00:02-03","US","US","2743444","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"G. Hatschbach","16974","1967","8","24","Brazil","Paraná","Cianorte","Fda. Lagoa, Barra S. Tomé","-52.6049995422363","-23.6632995605469",NA,NA,NA,"US01321937","US01321937_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"32009","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2142","2020-09-12 05:00:02-03","US","US","2503355","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"R. Reitz","6556","1963","2","3","Brazil","Santa Catarina","Lages","Passo do Socorro","-50.326099395752","-27.8160991668701",NA,NA,NA,"US01321955","US01321955_01",NA,NA,NA,"800",NA,NA,"Laurales","South America",NA,NA,"70701","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2143","2020-09-12 05:00:02-03","US","US","3432577","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"R. Wasum","1137","2001","3","26","Brazil","Minas Gerais","São Francisco de Paula","José Velho","-44.9852981567383","-20.7099990844727",NA,NA,NA,"US01321978","US01321978_01",NA,NA,NA,"750",NA,NA,"Laurales","South America - Neotropics",NA,NA,"15684","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2144","2020-09-12 05:00:02-03","US","US","2503348","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"R. Reitz & R. M. Klein","14790","1963","4","13","Brazil","Santa Catarina","Anita Garibaldi",NA,"-51.1300010681152","-27.6891994476318",NA,NA,NA,"US01321953","US01321953_01",NA,NA,NA,"700",NA,NA,"Laurales","South America",NA,NA,"23768","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2145","2020-09-12 05:00:02-03","US","US","2841557","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"R. M. Klein","5668","1964","8","30","Brazil","Santa Catarina","Itapiranga","Coqueiro","-53.7122001647949","-27.1693992614746",NA,NA,NA,"US01321966","US01321966_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"18767","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2146","2020-09-12 05:00:02-03","US","US","3313019","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"A. Butzke et al.","s.n.","1993","9","2","Brazil","Rio Grande do Sul","Erechim","IBDF","-52.2738990783691","-27.6341991424561",NA,NA,NA,"US01321984","US01321984_01",NA,NA,NA,"780",NA,NA,"Laurales","South America",NA,NA,"46790","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2147","2020-09-12 05:00:02-03","US","US","3177899","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"J. Cordeiro & F. J. Zelma","444","1987","9","1","Brazil","Paraná","Bocaiúva do Sul","Cerne","-49.1150016784668","-25.2061004638672",NA,NA,NA,"US01321930","US01321930_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"61623","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2148","2020-09-12 05:00:02-03","US","US","3113211","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"B. Rambo","42058","1949","6","18","Brazil","Rio Grande do Sul","Sapucaia do Sul",NA,"-51.1483001708984","-29.8246994018555",NA,NA,NA,"US01321994","US01321994_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"7291","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2149","2020-09-12 05:00:02-03","US","US","3493716","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"G. Hatschbach, M. M. Hatschbach & R. Kummrow","54442","1990","9","5","Brazil","Paraná","Cerro Azul","Vale do Rio Ribeira","-49.261100769043","-24.823600769043",NA,NA,NA,"US01321927","US01321927_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"32006","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2150","2020-09-12 05:00:02-03","US","US","2579716","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"M. Kuhlmann","2952","1954","4","28","Brazil","São Paulo","Jardinópolis","Margem do Rio Pardo","-47.7599983215332","-21.0100002288818",NA,NA,NA,"US01321943","US01321943_01",NA,NA,NA,NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,"24259","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2151","2020-09-12 05:00:02-03","US","US","2641277","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"J. C. Lindeman & J. H. Haas","2108",NA,NA,NA,"Brazil","Paraná",NA,"Near Cerro Azul. Valley of Rio Pontagrossa",NA,NA,NA,NA,NA,"US01321939","US01321939_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"2152","2020-09-12 05:00:02-03","US","US","3448883","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"A. Kegler","1376","2002","11","15","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,"US01321976","US01321976_01",NA,NA,NA,"780",NA,NA,"Laurales","South America",NA,NA,"49662","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2153","2020-09-12 05:00:02-03","US","US","2045492","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"B. Rambo","48866","1950","7","31","Brazil","Rio Grande do Sul","Porto Alegre","Vila Manresa p. P. Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"US01321993","US01321993_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"29946","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2154","2020-09-12 05:00:02-03","US","US","1802810","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"B. J. Pickel","5344","1941","8","10","Brazil","São Paulo",NA,"cult. in park",NA,NA,NA,NA,NA,"US01321947","US01321947_01",NA,NA,NA,NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"2155","2020-09-12 05:00:02-03","US","US","3117056","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"J. Cordeiro & J. M. Silva","99","1985","8","15","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,"US01321932","US01321932_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2156","2020-09-12 05:00:02-03","US","US","2841488","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"R. Reitz & R. M. Klein","5700","1957","12","18","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,NA,"US01321967","US01321967_01",NA,NA,NA,"600",NA,NA,"Laurales","South America",NA,NA,"37150","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2157","2020-09-12 05:00:02-03","US","US","3448879","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"A. Kegler","1396","2002","12","11","Brazil","Rio Grande do Sul","Caxias do Sul","Caravagio","-51.1794013977051","-29.1681003570557",NA,NA,NA,"US01321975","US01321975_01",NA,NA,NA,"780",NA,NA,"Laurales","South America",NA,NA,"49662","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2158","2020-09-12 05:00:02-03","US","US","3444179","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"A. Kegler","1424","2003","1","26","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Cristina, Nova Palmira","-51.1794013977051","-29.1681003570557",NA,NA,NA,"US01321973","US01321973_01",NA,NA,NA,"250",NA,NA,"Laurales","South America",NA,NA,"49662","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2159","2020-09-12 05:00:02-03","US","US","2045495","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"B. Rambo","48928","1950","10","11","Brazil","Rio Grande do Sul",NA,"Toca do Tigre p. Itapoan",NA,NA,NA,NA,NA,"US01321992","US01321992_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"2160","2020-09-12 05:00:02-03","US","US","2484320","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"G. Hatschbach","12929","1965","10","12","Brazil","Paraná","Maringá","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,"US01321941","US01321941_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"19250","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2161","2020-09-12 05:00:02-03","US","US","3177900","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"G. Hatschbach & J. M. Silva","51569","1987","10","23","Brazil","Mato Grosso do Sul","Bela Vista","Rodovia para Caracol","-56.5210990905762","-22.1089000701904",NA,NA,NA,"US01321929","US01321929_01",NA,NA,NA,NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,"66197","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2162","2020-09-12 05:00:02-03","US","US","3400354","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"A. Kegler","634","2000","2","13","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,"US01321981","US01321981_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"49662","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2163","2020-09-12 05:00:02-03","US","US","3411654","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"S. Nicolau, J. Manna de Deus & A. Pagoto","1682","1999","8","18","Brazil","São Paulo","Luís Antônio","Várzea do Jenipapo - VCP, borda da lagoa marginal","-47.7000007629395","-21.5499992370605",NA,NA,NA,"US01321926","US01321926_01",NA,NA,NA,NA,NA,NA,"Laurales","South America - Neotropics",NA,NA,"26872","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2164","2020-09-12 05:00:02-03","US","US","1985207","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"G. Hatschbach","985","1948","8","28","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,"US01321945","US01321945_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"12577","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2165","2020-09-12 05:00:02-03","US","US","3128287","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"G. Hatschbach & A. C. Cervi","49555","1985","8","21","Brazil","Paraná","Foz do Iguaçu","Parque Nac. Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,"US01321931","US01321931_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,"39570","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2166","2020-09-12 05:00:02-03","US","US","3448744","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"A. Kegler","1229","2002","1","20","Brazil","Rio Grande do Sul","Arroio do Meio",NA,"-51.9449996948242","-29.4011001586914",NA,NA,NA,"US01321977","US01321977_01",NA,NA,NA,"780",NA,NA,"Laurales","South America",NA,NA,"12656","auto","Dicotyledonae",NA,NA,"1",NA,NA,NA
"2167","2020-09-12 05:00:02-03","US","US","2698039","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"L. B. Smith & R. Reitz","12508","1964","10","14","Brazil","Santa Catarina","Chapecó","Cordillera","-52.6","-27.1",NA,NA,NA,"US01321965","US01321965_01",NA,NA,NA,NA,NA,NA,"Laurales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
