"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","locality","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"552","2019-12-09 17:30:38-03","UFPR","EFC","9996","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Boeger, M.R.",NA,NA,NA,"Boeger, M.R.T.","1996","11","21","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC009996",NA,NA,NA,NA,"Parque Estadual do Palmito",NA,NA,NA,"__COMMOM_NAME__: Vermelhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-12-09 17:30:38-03","UFPR","EFC","5387","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Gatti, G.; Kuniyoshi, Y.S.","1997","01","24","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC005387",NA,"76","20","20","Floresta Estadual do Palmito",NA,NA,NA,"Com botões e flores. __COMMOM_NAME__: manjuruvoca, vermelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-10-15 09:54:00-03","UFPR","EFC","17269","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Dall Agnol, R.T.","2019","09","21","Dall Agnol, R.T.","2018","09","21","Brasil","Paraná","Paranaguá","-48.3083","-25.5626","-48.3083","-25.5626","EFC017269",NA,"581","113","113","Praia do Miguel - Ilha do Mel",NA,NA,NA,"Árvore, 4 m, perianto alvo, partes reprodutivas lúteas. Formação Pioneira com Influência Marinha arbórea __COMMOM_NAME__: Pinta-moça",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2019-12-09 17:30:38-03","UFPR","EFC","6785","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Gatti, G.","1997","05","05","Kleina, A.L.S.; Gatti, G.; Kuniyoshi, Y.S.","1997","04","28","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC006785",NA,"8","20","20","Floresta Estadual do Palmito",NA,NA,NA,"Arvoreta 5,0 m, beira da estrada, ambiente xerofítico, flores amareladas. __COMMOM_NAME__: Vermelho, manjuruvoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-12-09 17:30:38-03","UFPR","EFC","8008","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Kuniyoshi, Y.S.","1998","05","05","Barddal, M.L.; et al.","1998","05","05","Brasil","Paraná","Guaratuba","-48.6252","-25.9031","-48.6252","-25.9031","EFC008008",NA,"50",NA,NA,"Rio Boguaçu",NA,NA,NA,"Árvore 5 m, comum na capoeira de restinga. Botões florais e frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-12-09 17:30:38-03","UFPR","EFC","5274","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Roderjan, C.V.","1996","04","11","Brasil","Paraná","Pontal do Paraná","-48.4105","-25.6174","-48.4105","-25.6174","EFC005274",NA,"1260",NA,NA,"Balneário Shangrilá",NA,NA,NA,"Arvoreta de 2m. Em restinga arbórea. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-12-09 17:30:38-03","UFPR","EFC","13171","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Vieira, R.S.","2014","10","12","Vieira, R.S.; et al.","2014","10","12","Brasil","Paraná","Paranaguá","-48.3038","-25.556","-48.3038","-25.5560","EFC013171",NA,"560",NA,NA,"P.E. Ilha do Mel",NA,NA,NA,"Arbusto com 1m, na restinga arbustiva. Com flores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2019-12-09 17:30:38-03","UFPR","EFC","7982","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Silva, S.M.",NA,NA,NA,"Lima, R.X.; Svolenski, A.C.; Pinto, C.B.;","1998","04","21","Brasil","Paraná","Guaraqueçaba","-48.2268","-25.462","-48.2268","-25.4620","EFC007982",NA,"475","10","10","Barra do Superagüi",NA,NA,NA,"Árvore 2,5m, fruto imaturo, arilos utilizados como corante para pele __COMMOM_NAME__: Pinta-noiva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2019-12-09 17:30:38-03","UFPR","EFC","1212","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, G.","1987","01","01","Kuniyoshi, Y.S.; Roderjan, C.V.","1987","04","03","Brasil","Paraná","Paranaguá","-48.4465","-25.5143","-48.4465","-25.5143","EFC001212",NA,"5562",NA,NA,"Ilha Rasa da Cotinga",NA,NA,NA,"Arvoreta 5m, frequente em restinga e caxetal, 2m s.n.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2019-12-09 17:30:38-03","UFPR","EFC","2819","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Roderjan, C.V.","1992","05","16","Brasil","Paraná","Quatro Barras","-49.0036","-25.3887","-49.0036","-25.3887","EFC002819",NA,"1005","1300","1300","Morro Anhangava",NA,NA,NA,"Árvore 7m em floresta altomontana, 1300m s.n.m. __COMMOM_NAME__: Manjuruvoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-12-09 17:30:38-03","UFPR","EFC","885","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","1986","04","05","Brasil","Paraná","Guaraqueçaba","-48.3186","-25.4689","-48.3186","-25.4689","EFC000885",NA,"511","10","10","Ilha das Peças",NA,NA,NA,"Arvoreta frequente em restinga, 3m s.n.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2019-12-09 17:30:38-03","UFPR","EFC","3836","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, G.",NA,NA,NA,"Roderjan, C.V.","1993","12","07","Brasil","Paraná","Quatro Barras","-49.0036","-25.3887","-49.0036","-25.3887","EFC003836",NA,"1117","1400","1400","Morro Anhangava",NA,NA,NA,"Árvore com 4 m na floresta altomontana (1400 m), apresentando flores cremes. __COMMOM_NAME__: Vermelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2019-12-09 17:30:38-03","UFPR","EFC","6728","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Roderjan, C.V.","1995","04","28","Roderjan, C.V.","1995","04","28","Brasil","Paraná","Pontal do Paraná","-48.4105","-25.6174","-48.4105","-25.6174","EFC006728",NA,"1388",NA,NA,"Baln. Shangrilá",NA,NA,NA,"Árvore 3 m comum na restinga arborizada sobre cordões. Flores alvo-amareladas. __COMMOM_NAME__: Manjuruvoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-12-09 17:30:38-03","UFPR","EFC","14565","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Vieira, R.S.","2015","12","11","Roderjan, C. V.","2015","02","19","Brasil","Paraná","Paranaguá","-48.548","-25.594","-48.548","-25.594","EFC014565",NA,"1860","20","20","Próx. Floresta Estadual do Palmito",NA,NA,NA,"Com flores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-12-09 17:30:38-03","UFPR","EFC","4853","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Maschio, W.; Soares, A.","1995","12","13","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"EFC004853",NA,"128",NA,NA,NA,NA,NA,NA,"Arvoreta comum em restinga, flores brancas. __COMMOM_NAME__: Vermelho",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"567","2019-12-09 17:30:38-03","UFPR","EFC","11222","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Selusniaki, M.","2012","04","04","Saueressig, D.; Henke, J.M.; Selusniaki, M.","2012","04","04","Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"EFC011222",NA,"1721",NA,NA,"Campo Largo/PR",NA,NA,NA,"Coleta em capão, próximo a escarpa do Purunã. __COMMOM_NAME__: pinta-noiva",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"568","2019-12-09 17:30:38-03","UFPR","EFC","6237","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, G.","1997","01","01","Schütz, A.L.; Gatti, G.","1996","11","08","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC006237",NA,"54","20","20","Floresta Estadual do Palmito",NA,NA,NA,"Arvoreta 3.5m, com flores __COMMOM_NAME__: manjuruvoca, vermelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-12-09 17:30:38-03","UFPR","EFC","8075","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Serathiuk, R.E.; Galucha, S.C.","1998","07","31","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC008075",NA,"11","20","20","Floresta Estadual do Palmito",NA,NA,NA,"Em beira de estrada, arvoreta de 2 metros de altura com flores verde rosadas. __COMMOM_NAME__: vermelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-12-09 17:30:38-03","UFPR","EFC","13828","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Vieira, R.S.","2015","04","10","Vieira, R.S.","2015","04","10","Brasil","Paraná","Morretes","-48.8302","-25.2409","-48.8302","-25.2409","EFC013828",NA,"714","1400","1400","Serra da Graciosa - morro Mãe Catira",NA,NA,NA,"Arbusto próximo ao cume. Com frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2019-12-09 17:30:38-03","UFPR","EFC","4431","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Lima, R.X.","1994","02","10","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"EFC004431",NA,"242",NA,NA,NA,NA,NA,NA,"__COMMOM_NAME__: Manjuruvoca",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"572","2019-12-09 17:30:38-03","UFPR","EFC","1528","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Roderjan, C.V.; Kuniyoshi, Y.S.","1988","03","27","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"EFC001528",NA,"708",NA,NA,NA,NA,NA,NA,"Árvore frequente em início de encosta, floreta atlântica.",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"573","2019-12-09 17:30:38-03","UFPR","EFC","5581","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, G.","1996","07","01","Jaster, C.B.; Tiepolo, G.","1996","05","16","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"EFC005581",NA,"33",NA,NA,"Rio Descoberto",NA,NA,NA,"Árvore com frutos maduros e sementes vermelhas __COMMOM_NAME__: Manjuruvoca, vermelho",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"574","2019-12-09 17:30:38-03","UFPR","EFC","906","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Roderjan, C.V.","1986","05","02","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"EFC000906",NA,"524",NA,NA,"Batuva",NA,NA,NA,"Árvore 4m em vegetação secundária.",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"575","2019-12-09 17:30:38-03","UFPR","EFC","1479","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Kuniyoshi, Y.S.; Roderjan, C.V.","1987","12","04","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"EFC001479",NA,"5239",NA,NA,NA,NA,NA,NA,"Arvoreta em restinga. __COMMOM_NAME__: Manjuruvoca",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"576","2019-12-09 17:30:38-03","UFPR","EFC","1446","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, G.","1987","11","01","Kuniyoshi, Y.S.; Galvão, F.","1987","09","29","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"EFC001446",NA,"5220",NA,NA,"Paranaguá",NA,NA,NA,"BR-277",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"577","2019-12-09 17:30:38-03","UFPR","EFC","1296","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, G.","1987","09","15","Roderjan, C.V.; Kuniyoshi, Y.S.","1986","12","08","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"EFC001296",NA,"595",NA,NA,"Rio Guaraguaçu",NA,NA,NA,"Arvoreta frequente na restinga. __COMMOM_NAME__: Manjuruvoca",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"578","2019-12-09 17:30:38-03","UFPR","EFC","9386","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Silva, S.M.","1999","12","01","Borgo, M.; Reinert, B.L.; Bornschein, M.R.","1999","11","28","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"EFC009386",NA,"546",NA,NA,"Rio Pequeno",NA,NA,NA,"Árvore 5m, flores creme, em floresta da beira de rio.",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"579","2019-11-13 11:28:04-03","USP","SPF","104960","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M",NA,NA,NA,"Freire-Fierro, A","1990","10","01","Brasil","Bahia","Mucugê","-41.383333","-13.333333","-41.383333","-13.333333","SPF00104960",NA,"1697","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2019-11-13 11:28:04-03","USP","SPF","116279","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Garcia, RJF","1996","03","27","Brasil","São Paulo","São Paulo","-46.743333","-23.991111","-46.743333","-23.991111","SPF00116279",NA,"778",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Distrito de Marsilac.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2019-11-13 11:28:04-03","USP","SPF","165396","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Affonso, P","1999","12","31","Brasil","São Paulo","São Paulo","-46.743056","-23.985278","-46.743056","-23.985278","SPF00165396",NA,"445",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2019-11-13 11:28:04-03","USP","SPF","175162","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Lima, HC","2006","05",NA,"Lima, HC","2002","01","30","Brasil","Rio de Janeiro","Nova Iguaçu","-43.491667","-22.589444","-43.491667","-22.589444","SPF00175162",NA,"5982","1600","1600","Pico do Tinguá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2019-11-13 11:28:04-03","USP","SPF","187171","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Weiers, MS","2008","01","22","Brasil","Santa Catarina","Araquari","-48.733389","-26.392861","-48.733389","-26.392861","SPF00187171",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2021-03-15 18:29:09-03","USP","SPF","220338","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Giaretta, A; Beraldo, K","2014","07",NA,"Beraldo, K","2014","03","14","Brasil","São Paulo","São Paulo","-46.780278","-23.460389","-46.780278","-23.460389","SPF00220338",NA,"68","1090","1090","Parque Estadual do Jaraguá, Região mais alta do Parque. Próximo à antena da Tv Band.",NA,NA,NA,"Arbusto solitário ca. 1,5 m alt. Folhas cartáceas. Fruto maduro com sépalas persistentes. Sementes vermelho intenso.; Campo. Solo areno-pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2019-11-13 11:28:04-03","USP","SPF","91793","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Zappi, DC","1998",NA,NA,"Nic Lughadha, E","1992","02","04","Brasil","Bahia","Abaíra","-41.9","-13.25","-41.9","-13.25","SPF00091793",NA,"H51171","1610","1610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2019-11-13 11:28:04-03","USP","SPF","80417","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M",NA,NA,NA,"Harley, RM","1988","11","18","Brasil","Bahia","Barra da Estiva","-41.3","-13.466667","-41.3","-13.466667","SPF00080417",NA,"26909","900","950","Serra do Sincorá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2019-11-13 11:28:04-03","USP","SPF","96156","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M","1996","04",NA,"Esteves, GL","1990","09","16","Brasil","Minas Gerais","Caeté","-43.683333","-19.816667","-43.683333","-19.816667","SPF00096156",NA,"CFCR15439","1800","1800","Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2019-11-13 11:28:04-03","USP","SPF","148254","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sobral, M","1997","01",NA,"Salimena-Pires, FRG","1996","03","06","Brasil","Bahia","Anagé","-41.1356010437012","-14.6121997833252",NA,NA,"SPF00148254",NA,"355",NA,NA,"Serra do Sincorá.",NA,NA,NA,NA,NA,NA,NA,"54364","auto",NA,NA,NA,NA,NA,NA
"589","2019-11-13 11:28:04-03","USP","SPF","18457","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M","1996","06",NA,"Giulietti, AM","1981","07","20","Brasil","Bahia","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,"SPF00018457",NA,"CFCR1545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA
"590","2019-11-13 11:28:04-03","USP","SPF","18343","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M","1996","06",NA,"Giulietti, AM","1981","07","20","Brasil","Bahia","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,"SPF00018343",NA,"CFCR1431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA
"591","2019-11-13 11:28:04-03","USP","SPF","179240","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Silva, LVC","2006",NA,NA,"Viana, PL","2006","08","19","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344",NA,NA,"SPF00179240",NA,"2310",NA,NA,"Serra da Ferrugem",NA,NA,NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"592","2019-11-13 11:28:04-03","USP","SPF","69531","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Assis, MC","1995",NA,NA,"Oliveira, AA","1990","06","15","Brasil","Minas Gerais","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"SPF00069531",NA,"CFCR13080","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA
"593","2019-11-13 11:28:04-03","USP","SPF","190219","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Zappi, DC","2007",NA,NA,"Forzza, RC","2007","01","23","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"SPF00190219",NA,"4387",NA,NA,"Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"594","2019-11-13 11:28:04-03","USP","SPF","153122","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Mota, RC","2001",NA,NA,"Mota, RC","2001","09","27","Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"SPF00153122",NA,"1313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"595","2019-11-13 11:28:04-03","USP","SPF","171647","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Castro, ER","2005","02",NA,"Castro, ER","2002","01","25","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00171647",NA,"97",NA,NA,"Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"596","2019-11-13 11:28:04-03","USP","SPF","142795","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Fiaschi, P","2000","09",NA,"Vitta, FA","1994","02","25","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"SPF00142795",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"597","2019-11-13 11:28:04-03","USP","SPF","110675","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Vieira, JA","2019","04",NA,"Catharino, ELM","1986","02","02","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"SPF00110675",NA,"s.n.",NA,NA,"Estação Ecológica Juréia-Itatins",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"598","2019-11-13 11:28:04-03","USP","SPF","144003","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Groppo, M","2000",NA,NA,"Groppo, M","1996","01","29","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"SPF00144003",NA,"96",NA,NA,"Icapara.",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"599","2019-11-13 11:28:04-03","USP","SPF","110677","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Catharino, ELM","1986","12",NA,"Catharino, ELM","1986","01","25","Brasil","São Paulo","Ilha Comprida","-47.5400009155273","-24.7399997711182",NA,NA,"SPF00110677",NA,"683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA,NA
