"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"141","2021-04-08 17:40:34-03","EAO","IAN","164718","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2299","1996","05","18","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Area 02. Mata alta de terra firme. Floresta densa. Solo argila arenosa.","-48.7689018249512","-1.88389003276825",NA,NA,"IAN164718",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"142","2021-04-08 17:40:34-03","EAO","IAN","164693","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2274","1996","05","18","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Area 02. Mata alta de terra firme. Floresta densa. Solo argila arenosa.","-48.7689018249512","-1.88389003276825",NA,"Flor no alcool.","IAN164693",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"143","2021-04-08 17:40:34-03","EAO","IAN","164681","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2262","1996","05","18","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Area 02. Mata alta de terra firme. Solo argila arenosa.","-48.7689018249512","-1.88389003276825",NA,NA,"IAN164681",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"144","2021-04-08 17:40:34-03","EAO","IAN","164682","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2263","1996","05","18","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Area 02. Mata alta de terra firme. Solo argila arenosa.","-48.7689018249512","-1.88389003276825",NA,"Flor no alcool.","IAN164682",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"145","2021-04-08 17:40:34-03","EAO","IAN","164679","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2260","1996","05","18","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Area 02. Mata alta de terra firme. Solo argila arenosa.","-48.7689018249512","-1.88389003276825",NA,NA,"IAN164679",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"146","2021-04-08 17:40:34-03","EAO","IAN","164680","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2261","1996","05","18","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Area 02. Mata alta de terra firme. Solo argila arenosa.","-48.7689018249512","-1.88389003276825",NA,NA,"IAN164680",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"147","2021-04-08 17:40:34-03","EAO","IAN","164677","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2258","1996","05","18","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Area 02. Mata alta de terra firme. Solo argila arenosa.","-48.7689018249512","-1.88389003276825",NA,NA,"IAN164677",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"148","2021-04-08 17:40:34-03","EAO","IAN","164651","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2232","1996","05","15","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Area 02. Mata alta de terra firme. Solo argiloso.","-48.7689018249512","-1.88389003276825",NA,NA,"IAN164651",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"149","2021-04-08 17:40:34-03","EAO","IAN","164650","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2231","1996","05","15","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Area 02. Mata alta de terra firme. Solo argiloso.","-48.7689018249512","-1.88389003276825",NA,NA,"IAN164650",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"150","2021-04-08 17:40:34-03","EAO","IAN","164607","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2188","1996","03","29","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Mata alta de terra firme, solo argila arenosa.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 15m de altura e 38cm de diâmetro, frutos de cor marron.","IAN164607",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"151","2021-04-08 17:40:34-03","EAO","IAN","164551","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2123","1996","03","11","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Mata alta de terra firme, solo argila arenosa. Area 01","-48.7689018249512","-1.88389003276825",NA,"Árvore de 25m de altura e 70cm de diâmetro.","IAN164551",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"152","2021-04-08 17:40:34-03","EAO","IAN","164587","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2158","1996","03","28","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Mata alta de terra firme, solo argiloso. Area 02","-48.7689018249512","-1.88389003276825",NA,"Árvore de 30m de altura e 78cm de diâmetro. Material estéril.","IAN164587",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"153","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n.","2001","06","19","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-31, primeira trilha de exploração.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 28m alt. x 70cm DAP; tronco fenestrado; ritidoma marrom escuro; casca morta marrom escuro; casca viva marrom claro escurecendo a marrom perto do alburno; alburno com estrias.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"154","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n","2001","06","19","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-31, primeira trilha de exploração.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 28m alt. x 70cm DAP; tronco fenestrado; ritidoma marrom escuro; casca morta marrom escuro; casca viva marrom claro escurecendo a marrom perto do alburno; alburno com estrias.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"155","2021-04-08 17:40:34-03","EAO","IAN","174866","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Brito, JM de; Souza, MAD de","233","2001","04","23","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, km 30 da rodovia PA-150, ramal do km 34.","-48.7689018249512","-1.88389003276825",NA,"Fruto de cor amarelo-queimado, rugoso.","IAN174866",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"156","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n.","2001","06","19","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-31, primeira trilha de exploração.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 28m alt. x 70cm DAP; tronco fenestrado; ritidoma marrom escuro; casca morta marrom escuro; casca viva marrom claro escurecendo a marrom perto do alburno; alburno com estrias.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"157","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Carvalho, AMV de","s.n","2000","10","10","Southern America","Brasil","Pará","Moju","Campo experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do km-34.","-48.7689018249512","-1.88389003276825",NA,"Árvore do sub-dossel; base (?com raizes adventiciais); ritidoma marrom avermelhada; casca morta <1 mm; casca viva alaranjada; cheiro agradável.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"158","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Carvalho, AMV de","s.n","2000","10","10","Southern America","Brasil","Pará","Moju","Campo experimental da Embrapa - Amazônia Oriental, Km30 da Rodovia PA150, ramal do Km34.","-48.7689018249512","-1.88389003276825",NA,"Árvore do sub-dossel. Base (?com raizes adventiciais), Ritidoma marrom avermelhada; casca morta <1 mm; casca viva alaranjada; cheiro agradável.",NA,NA,NA,NA,"2000","10",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"159","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Carvalho, AMV de","s.n.","2000","10","10","Southern America","Brasil","Pará","Moju","Campo experimental da Embrapa - Amazônia Oriental, Km30 da Rodovia PA150, ramal do Km34.","-48.7689018249512","-1.88389003276825",NA,"Árvore do sub-dossel; base (?com raizes adventiciais); ritidoma marrom avermelhada; casca morta <1 mm; casca viva alaranjada; cheiro agradável.",NA,NA,NA,NA,"2000","10",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"160","2021-04-08 17:40:34-03","EAO","IAN","174866","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Brito, JM de; Souza, MAD de","233","2001","04","23","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, km 30 da rodovia PA-150, ramal do km 34.","-48.7689018249512","-1.88389003276825",NA,"Fruto de cor amarelo-queimado, rugoso.","IAN174866",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"161","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n.","2001","06","20","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 22m alt. x 32cm DAP; tronco fenestrado; ritidoma marrom; casca morta marrom; casca viva bege; alburno branco.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"162","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n.","2001","06","21","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Aprox. 30m alt. x 65cm DAP; sapopemas 2m; tronco fenestrado; ritidoma marrom-escuro; casca morta marrom-escuro; casca viva marrom-claro; alburno bege.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"163","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n.","2001","06","21","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Aprox. 30m alt. x 65cm DAP; sapopemas 2m; tronco fenestrado; ritidoma marrom-escuro; casca morta marrom-escuro; casca viva marrom-claro; alburno bege.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"164","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n","2001","06","21","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Aprox. 30m alt. x 65cm DAP; sapopemas 2m; tronco fenestrado; ritidoma marrom-escuro; casca morta marrom-escuro; casca viva marrom-claro; alburno bege.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"165","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Freitas, JC","s.n.","2001","07","17","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 24m alt. x 28cm DAP; sapopemas de 1,50m; tronco fenestrado; ritidoma avermelhado; casca morta marrom; casca viva amarelada; alburno amarelado.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"166","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n.","2001","06","20","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 22m alt. x 32cm DAP; tronco fenestrado; ritidoma marrom; casca morta marrom; casca viva bege; alburno branco.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"167","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Freitas, JC","s.n.","2001","07","17","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 24m alt. x 28cm DAP; sapopemas de 1,50m; tronco fenestrado; ritidoma avermelhado; casca morta marrom; casca viva amarelada; alburno amarelado.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"168","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n","2001","06","20","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 22m alt. x 32cm DAP; tronco fenestrado; ritidoma marrom; casca morta marrom; casca viva bege; alburno branco.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"169","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Soler, JG; Freitas, JC","s.n","2001","07","17","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 24m alt. x 28cm DAP; sapopemas de 1,50m; tronco fenestrado; ritidoma avermelhado; casca morta marrom; casca viva amarelada; alburno amarelado.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"170","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Carvalho, AMV de","s.n.","2000","10","10","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km34.","-48.7689018249512","-1.88389003276825",NA,"Árvore do sub-dossel. Base (?com raizes adventiciais), Ritidoma marrom avermelhada; casca morta <1 mm; casca viva alaranjada; cheiro agradável.",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA
"171","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Freitas, JC","Silva, SS da; Ribeiro, JS; Freitas, JC; Carmo, NAS do; Nascimento, MP do","s.n.","2003","12","11","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km -34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 30m alt. x 37,2cm DAP; base com sapopemas achatadas; tronco tortuoso, com grandes fendas; ritidoma marrom-acinzentado, com lenticelas e estrias em linhas circulares; casca morta preta, menor que 1mm espess.; casca viva amarelada, com fibras",NA,NA,NA,NA,"2003","12",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"172","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Carmo, NAS do; Carmo, NAS do; Cordeiro, MN","s.n.","2004","08","20","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km 34 da PA 150.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 20m alt. x 21cm DAP; fuste fenestrado; base com sapopemas até 1m do solo; ritidoma marrom-escuro, com estrias; casca morta marrom-escura; casca viva avermelhada; alburno amarelado.",NA,NA,NA,NA,"2004","09",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"173","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Carmo, NAS do; Carmo, NAS do; Cordeiro, MN","s.n.","2004","08","20","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km 34 da PA 150.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 40m alt. c 180cm DAP; fusta acanalado; base com sapopemas; ritidoma marrom-escuro; casca morta marrom-escura; casca viva bege-escura; alburno bege-escuro.",NA,NA,NA,NA,"2004","09",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"174","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Carmo, NAS do; Carmo, NAS do; Cordeiro, MN","s.n.","2004","08","20","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km 34 da PA 150.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 35m alt. x 137cm DAP; fuste fenestrado; base com sapopemas até 1,5m do solo; ritidoma marrom-escuro; casca morta marrom-escura; casca viva bege, escura; alburno amarelado.",NA,NA,NA,NA,"2004","09",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"175","2021-04-08 17:40:34-03","EAO","IAN","175757","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Nascimento, MP do; Soler, JG","111","2002","06","11","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore com 29m alt. x 1,16m CAP; base acanalada, ramificada, com 1m; fuste fenestrado com 10m alt.; ritidoma marrom-avermelhado rugoso; lenticelas espalhadas, presença de aneis horizontais proeminentes, presença de liquens de cor azul-","IAN175757",NA,NA,NA,"2002","07",NA,NA,"186920","auto",NA,NA,NA,NA,NA
