"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"1596","2020-02-17 11:29:56-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg","Hatschbach, G.; Munhoz, C.B.R.","Fróes, R.L.; Faria, J.E.Q.","2009","09","07","Brasil","Goiás","Jataí","Campus da UFG - Jatobá","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,NA,NA,"1988","09",NA,"618","Solo argilo-arenoso, relevo ondulado; Arbusto ca. de 2 m de altura, flores brancas e botões, caule liso; Cerrado típico alterado","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"75073","auto",NA,NA,NA,NA,NA
"1597","2020-02-17 11:29:56-03","UEG","HUEG","13402","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg","Arroyo, M.T.K.; Soares, L.H.","Martins, R.C.; Soares, L.H.; Silva; et al.","1995","10","11","Brasil","Paraná","Bela Vista do Paraíso",NA,"-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"HUEG013402",NA,"1995",NA,NA,"00447","Árvore 9 m; botões florais verdes.; Fazenda Horizonte.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"15605","auto",NA,NA,NA,NA,NA
"1598","2019-04-02 09:32:16-03","URICER","HPBR","3690","S","Plantae","Myrtaceae","Campomanesia","rhombea","Campomanesia rhombea","O. Berg.","SOBRAL,M.","RAMPAZZO,S.E.","1987","10","20","Brasil","SC","Concórdia","BR 153","-52.0278015136719","-27.2341995239258",NA,NA,NA,NA,"HPBR003690",NA,NA,NA,NA,NA,"Rosa dispersa, beira do curso d'água.",NA,NA,NA,NA,NA,NA,"24608","auto",NA,NA,NA,NA,"1"
"1599","2020-03-11 11:30:39-03","URICER","HPBR","3691","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg.","SOBRAL,M.","URIO,E.M.L.","1987","09","04","Brasil","RS","Paulo Bento",NA,NA,NA,NA,NA,NA,NA,"HPBR003691",NA,"1999","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1600","2019-04-02 09:32:16-03","URICER","HPBR","11563","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg",NA,"MATIAZZO,M.F.","2010","10","28","Brasil","RS","Chapecó","Linha Humaitá",NA,NA,NA,NA,NA,NA,"HPBR011563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1601","2020-03-11 11:30:39-03","URICER","HPBR","8307","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","LONGHI, S. J.","SCARIOT, C.","2002","05","22","Brasil","RS","Benjamim Constant do Sul","RESERVA INDIGENA DO VOTOURO",NA,NA,NA,NA,NA,NA,"HPBR008307",NA,"2002","06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"1602","2019-04-02 09:32:16-03","URICER","HPBR","6308","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg",NA,"PEIXOTO, C. D. et. al.",NA,NA,NA,"Brasil","RS",NA,"ÁREA DE ABRANGÊNCIA DO RESERVATÓRIO DE ITÁ",NA,NA,NA,NA,NA,NA,"HPBR006308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"1603","2019-04-02 09:32:16-03","URICER","HPBR","6073","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,"GRZYBOWSKI, NELSON","1997","10","18","Brasil","Rs","Marcelino Ramos","Estreito do Rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HPBR006073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,"1"
"1604","2020-03-11 11:30:39-03","URICER","HPBR","7956","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg.","BUTZKE, A.","BUTZKE, A.","1995","11","16","Brasil","RS","Campinas do Sul",NA,"-52.627498626709","-27.715799331665",NA,NA,NA,NA,"HPBR007956",NA,NA,NA,NA,NA,"Pouco numeroso, agrupado, encontrado em beira de curso d'água",NA,NA,NA,NA,NA,NA,"18232","auto",NA,NA,NA,NA,"1"
"1605","2020-03-11 11:30:39-03","URICER","HPBR","2","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg.","BADALOTTI,J.","BADALOTTI, J.","1980","09","13","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR000002",NA,"1980","09","13",NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA
"1606","2020-03-11 11:30:39-03","URICER","HPBR","9050","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg.","EISENGER & CANTO-DOROW","MOHR, P.","2003","04","15","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR009050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1"
"1607","2019-04-02 09:32:16-03","URICER","HPBR","11511","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg.","ZANIN, E.M.","GAZONI, M.","2010","03","26","Brasil","RS","Gaurama",NA,"-52.0942001342773","-27.5841999053955",NA,NA,NA,NA,"HPBR011511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11998","auto",NA,NA,NA,NA,"1"
"1608","2019-04-02 09:32:16-03","URICER","HPBR","8522","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg",NA,"SCARIOT, C. R.","2003","02","05","Brasil","RS","Getúlio Vargas","PARQUE MUNIC. DAS ÁGUAS","-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,"HPBR008522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,"2"
"1609","2019-11-12 16:42:59-03","URICER","HPBR","12239","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg.",NA,"ARTUSI, A.C.","2016","11","14","Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HPBR012239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA
"1610","2020-03-11 11:30:39-03","URICER","HPBR","7215","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg.","BUTZKE, A.","BUTZKE, A. et al","1993","10","24","Brasil","RS","Marcelino Ramos","LN. LAMBEDOR","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HPBR007215",NA,NA,NA,NA,NA,"20m de altura",NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,"1"
"1611","2019-11-12 17:14:58-03","URICER","HPBR","11620","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg.","BUDKE, J. C.","SLAVIEIRO, L. B.","2011","11","24","Brasil","RS","Sertão",NA,"-52.2597007751465","-27.979700088501",NA,NA,NA,NA,"HPBR011620",NA,"2011","11","24",NA,NA,NA,NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,NA,NA
"1612","2020-11-19 14:06:25-03","Unimontes","MCMG","6751","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.","2019","08","02","Brasil","Espírito Santo","Linhares","Linhares","-40.0722007751465","-19.3910999298096","W39° 50' 48.4","S19° 33' 50.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"1613","2020-11-19 14:06:25-03","Unimontes","MCMG","1569","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","Santos R.M.","Menino, G.C.O. | Coutinho,C.A. | Fonseca, J.M.L. | Oliveira, I,S, | Silva, W.A. | Souza,S.R. |","2009","10","27","Brasil","Minas Gerais","Januária","APA do Rio Pandeiros-Ilha 005","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA
"1614","2020-11-19 14:06:25-03","Unimontes","MCMG","5843","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg (A.)",NA,"Oliveira,O.S .; Tolentino, G.S.","2017","03","21","Brasil","Minas Gerais","Mariana","Águas Claras","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,NA,NA,NA,NA,NA,"Mata Atlântica",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"1615","2013-02-07 10:19:02-02","UMC","HUMC","4558","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg",NA,"Equipe FEPAF","2006","10","23","Brazil","São Paulo","Biritiba Mirim",NA,NA,"-23.607778","***W35'70","23S36'28","784","784",NA,NA,NA,NA,NA,"74","Arbórea.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2013-02-07 10:19:02-02","UMC","HUMC","3013","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg",NA,"Sakagushi, R.T.","2003","04","29","Brazil",NA,NA,"Mata Atlântica ciliar",NA,"-23.562222","45w28'66","23s33'44",NA,NA,NA,NA,NA,NA,NA,"36","Arbórea de 3m de altura","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2013-02-07 10:19:02-02","UMC","HUMC","3055","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg",NA,"Sakagushi, R.T.","2003","01","17","Brazil",NA,NA,"Mata Atlântica ciliar Interior da mata úmida.","-45.983056","-23.576389","45W58'59","23S34'35",NA,NA,NA,NA,NA,NA,NA,NA,"Inflorescência de cor creme axilar cálice esverdeado.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2019-12-20 18:46:38-03","UFSJ","HUFSJ","6762","S","Plantae","Myrtaceae","Campomanesia","rhombea","Campomanesia rhombea","O.Berg","Sobral, M","Marchett, F","2004","11","21","Brasil","Rio Grande do Sul","Cambará do Sul","Em orla da estrada.","-50.1446990966797","-29.0478000640869",NA,NA,"950","950","HUFSJ006762",NA,"2014",NA,NA,"107",NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"1619","2019-12-20 18:46:38-03","UFSJ","HUFSJ","3210","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Sobral, M","Sobral, M","2011","12","30","Brasil","Minas Gerais","São Vicente de Minas","Resto de mata à beira da BR-494","-44.4025","-21.622222","-44.4025","-21.622222",NA,NA,"HUFSJ003210","HUFSJ003210_v00 HUFSJ003210_v01 HUFSJ003210_v02 HUFSJ003210_v03","2011",NA,NA,"14617","Árvore 5-6 m, à beira da mata; frutos maduros amarelou ou alaranjados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2019-02-27 14:02:38-03","UFSJ","HUFSJ","5395","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Sobral, M","Simão, MVRC","2013","02","05","Brasil","Minas Gerais","Viçosa","Estação de Pesquisa Treinamento e Educação Ambiental Mata do Paraíso. Floresta Estacional Semidecidual.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"HUFSJ005395",NA,"2013",NA,NA,"485","Árvore de 13m. Fruto imaturo verde. Fruto maduro amarelo.",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"1621","2019-02-27 14:02:38-03","UFSJ","HUFSJ","6385","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Kozera, C","Kozera, C","2009","10","29","Brasil","Paraná","Araucária","REPAR. Comum em floresta aluvial.","-49.4103012084961","-25.5930995941162",NA,NA,"900","900","HUFSJ006385",NA,"2009","10","29","3520","Árvore de 8m, flores brancas.",NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA
"1622","2019-02-27 14:02:38-03","UFSJ","HUFSJ","6399","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Roderjan, CV","1992","11","05","Brasil","Paraná","Curitiba","Em capão com araucária. Centro Politécnico da UFPR.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUFSJ006399",NA,NA,NA,NA,"1034","Árvore de 8m.",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"1623","2019-12-20 18:46:38-03","UFSJ","HUFSJ","6761","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Sobral, M","Wasum, R","2004","11","20","Brasil","Rio Grande do Sul","São Francisco de Paula","Usina da Toca. Em orla da mata.","-50.5835990905762","-29.4480991363525",NA,NA,"750","750","HUFSJ006761",NA,"2014",NA,NA,"2232",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"1624","2019-12-20 18:46:38-03","UFSJ","HUFSJ","3088","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Sobral, M","Rizzon, E","2010","11","30","Brasil","Rio Grande do Sul","São Marcos","Centro.","-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,"HUFSJ003088",NA,"2011",NA,NA,"69","Cultivada.",NA,NA,NA,NA,NA,NA,"15120","auto",NA,NA,NA,NA,NA
"1625","2020-11-04 17:29:55-03","UEM","HUEM","30297","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Marla Oliveira","Saibert, PCS","2016","03","03","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira","-53.426944","-23.055556","-53.426944","-23.055556",NA,NA,"HUEM000008231","HUEM000008231","2016","03",NA,"181","Arbórea; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","2020-11-04 17:29:55-03","UEM","HUEM","30296","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Marla Oliveira","Saibert, PCS","2016","03","03","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira","-53.426944","-23.055556","-53.426944","-23.055556",NA,NA,"HUEM000008230","HUEM000008230","2016","03",NA,"180","Arbórea; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","2020-11-04 17:29:55-03","UEM","HUEM","30295","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Marla Oliveira","Saibert, PCS","2016","03","03","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira","-53.426944","-23.055556","-53.426944","-23.055556",NA,NA,"HUEM000008237","HUEM000008237","2016","03",NA,"179","Arbórea; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2020-11-04 17:29:55-03","UEM","HUEM","30294","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Marla Oliveira","Saibert, PCS","2016","03","03","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira","-53.426944","-23.055556","-53.426944","-23.055556",NA,NA,"HUEM000008236","HUEM000008236","2016","03",NA,"178","Arbórea; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","2020-11-04 17:29:55-03","UEM","HUEM","30293","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Marla Oliveira","Saibert, PCS","2016","03","03","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira","-53.426944","-23.055556","-53.426944","-23.055556",NA,NA,"HUEM000008235","HUEM000008235","2016","03",NA,"177","Arbórea; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","2020-11-04 17:29:55-03","UEM","HUEM","30292","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Marla Oliveira","Saibert, PCS","2016","03","03","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira","-53.426944","-23.055556","-53.426944","-23.055556",NA,NA,"HUEM000008234","HUEM000008234","2016","03",NA,"176","Arbórea; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","2020-11-04 17:29:55-03","UEM","HUEM","30291","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Marla Oliveira","Saibert, PCS","2016","03","03","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da Cachoeira","-53.426944","-23.055556","-53.426944","-23.055556",NA,NA,"HUEM000008233","HUEM000008233","2016","03",NA,"175","Arbórea; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2020-11-04 17:29:55-03","UEM","HUEM","13813","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Sobral, M","Lucas, EJ; J.M. de Silva; I.S. de Silva","2003","10","25","Brasil","Paraná","São José dos Pinhais","Couargo Fundo, On road between Chamiro and Guaricana, 34 km from Guaricana. Mata atlântica de encosta alterada, beira da estrada.","-49.019167","-25.718964","-49.019167","-25.718964","781","781","HUEM000008269","HUEM000008269","2009","08","01","111","Tree to 6m, petals white, juvenile fruits green; photo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2020-11-04 17:29:55-03","UEM","HUEM","16255","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","D.F. Lima","Pascotto, CR","2009","10","30","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada do Ribeirão Conceição.","-52.900222","-22.60125","-52.900222","-22.60125","305","305","HUEM000008253","HUEM000008253","2010","05",NA,"20","Arbórea, ca. 3,5m de altura, botões de coloração verde; flores de coloração branca.; Floresta Estacional Semidicidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","2020-11-04 17:29:55-03","UEM","HUEM","16336","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Lima, DF","Pascotto, CR","2009","09","11","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Mata do Ribeirão Conceição.","-52.883333","-22.583333","-52.883333","-22.583333","272","272","HUEM000008252","HUEM000008252","2010","05",NA,"26","Arbórea, ca. 16m de altura, botões de coloração creme esverdeada, flores de coloração creme.; Floresta Estacional Semidicidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","2020-11-04 17:29:55-03","UEM","HUEM","19584","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Romagnolo, MB","2010","11","04","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada Ribeirão Conceição","-52.900333","-22.607389","-52.900333","-22.607389","325","325","HUEM000008267","HUEM000008267","2010",NA,NA,"3173","Abórea ca. de 10 m de altura; flores de col. creme; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","2020-11-04 17:29:55-03","UEM","HUEM","19585","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Romagnolo, MB","2010","11","04","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada Ribeirão Conceição.","-52.900333","-22.607389","-52.900333","-22.607389","325","325",NA,NA,"2010",NA,NA,"3174","Arbórea, ca. de 10 m de altura; flores de col. creme; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","2020-11-04 17:29:55-03","UEM","HUEM","21157","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Medeiros, R","2006","10","09","Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí, Afastada da trilha","-52.444722","-23.108056","-52.444722","-23.108056",NA,NA,"HUEM000008247","HUEM000008247",NA,NA,NA,"s.n.","Arbórea, cerca de 15,0 m de altura; frutos imaturos de coloração verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","2020-11-04 17:29:55-03","UEM","HUEM","21158","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Carvalho, MSN","2006","10","02","Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí","-52.444722","-23.108056","-52.444722","-23.108056",NA,NA,"HUEM000008243","HUEM000008243",NA,NA,NA,"s.n.","Arbórea, cerca de 15,0 m de altura; flores de coloração branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","2020-11-04 17:29:55-03","UEM","HUEM","21159","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Meurer, MR","2006","10","30","Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí, próximo a trilha","-52.444722","-23.108056","-52.444722","-23.108056",NA,NA,"HUEM000008242","HUEM000008242",NA,NA,NA,"s.n.","Arbórea, cerca de 12,0 m de altura; frutos imaturos de coloração verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","2020-11-04 17:29:55-03","UEM","HUEM","21160","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Junior, AV","2006","10","23","Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí","-52.444722","-23.108056","-52.444722","-23.108056",NA,NA,"HUEM000008244","HUEM000008244",NA,NA,NA,"01","Arbórea, cerca de 15,0 m de altura; frutos imaturos de coloração verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","2020-11-04 17:29:55-03","UEM","HUEM","21161","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Romagnolo, MB","2003","12","02","Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí","-52.444722","-23.108056","-52.444722","-23.108056",NA,NA,"HUEM000008246","HUEM000008246",NA,NA,NA,"3038","Arbórea, cerca de 20,0 m de altura; frutos imaturos de coloração verde e maturos de coloração laranja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","2020-11-04 17:29:55-03","UEM","HUEM","21162","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Coelho, VB","2004","10","01","Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí","-52.444722","-23.108056","-52.444722","-23.108056",NA,NA,"HUEM000008249","HUEM000008249",NA,NA,NA,"s.n.","Arbórea, cerca de 15,0 m de altura; flores em final de antese; frutos imaturos de coloração verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","2020-11-04 17:29:55-03","UEM","HUEM","21163","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Carvalho, MSN","2004","09","29","Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí","-52.444722","-23.108056","-52.444722","-23.108056",NA,NA,"HUEM000008248","HUEM000008248",NA,NA,NA,"s.n.","Arbórea; botões florais de coloração verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644","2020-11-04 17:29:55-03","UEM","HUEM","21164","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Coelho, VB","2004","10","01","Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí","-52.444722","-23.108056","-52.444722","-23.108056",NA,NA,"HUEM000008250","HUEM000008250",NA,NA,NA,"s.n.","Arbórea, cerca de 25,0 m de altura; botões florais de coloração creme e flores de coloração creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","2020-11-04 17:29:55-03","UEM","HUEM","21165","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Heidemam, JC","2004","11","12","Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí","-52.444722","-23.108056","-52.444722","-23.108056",NA,NA,"HUEM000008241","HUEM000008241",NA,NA,NA,"s.n.","Arbórea, cerca de 8,0 m de altura; frutos imaturos de coloração verde e maturos de coloração amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","2020-11-04 17:29:55-03","UEM","HUEM","21166","S","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Romagnolo, MB","Amancio, AMD","2006","10","09","Brasil","Paraná","Paranavaí","Bosque Municipal de Paranavaí","-52.444722","-23.108056","-52.444722","-23.108056",NA,NA,"HUEM000008251","HUEM000008251",NA,NA,NA,"s.n.","Arbórea, cerca de 15,0 m de altura; frutos imaturos de coloração verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
