"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","class","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","minimumElevationInMeters","fieldNumber","maximumElevationInMeters","typeStatus"
"331","2021-03-22 16:23:22-03","FEPAGRO","BLA","4227","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","J. Mário",NA,"1963","11","17",NA,"Brasil","Estação Experimental",NA,"Habitat: Campo natural","BLA004227",NA,"Rio Grande do Sul","São Gabriel","-54.3199996948242","-30.3363990783691",NA,"1993","56206","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"332","2021-03-22 16:23:22-03","FEPAGRO","BLA","4226","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","J. Mário",NA,"1963","11","17",NA,"Brasil","Estação Experimental",NA,"Data de determinação: 1991.Habitat: Campo natural","BLA004226",NA,"Rio Grande do Sul","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-22 16:23:22-03","FEPAGRO","BLA","4264","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","J. Mário","102","1963","11","22",NA,"Brasil","Estação Experimental de Forrageiras",NA,"Habitat: Campo natural","BLA004264",NA,"Rio Grande do Sul","São Gabriel","-54.3199996948242","-30.3363990783691",NA,"1990","56206","auto","11","01",NA,NA,NA,NA,NA,NA,NA
"334","2021-02-18 17:08:48-03","FEPAGRO","BLA","3157","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","A. P. Silva",NA,"1962","04","24",NA,"Brasil","Estação Experimental de Forrageiras",NA,"Habitat: Campo baixo","BLA003157",NA,"Rio Grande do Sul","São Gabriel","-54.3199996948242","-30.3363990783691",NA,"1990","56206","auto","11","01",NA,NA,NA,NA,NA,NA,NA
"335","2020-05-19 11:38:32-03","FEPAGRO","BLA","7984","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","A. Pott et alii",NA,"1972","12","21",NA,"Brasil","4 Km após a cidade, na estrada para Santa Maria.",NA,NA,"BLA007984",NA,"Rio Grande do Sul","São Pedro do Sul","-54.1789016723633","-29.6205997467041",NA,"1993","32227","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"336","2021-03-22 16:23:23-03","FEPAGRO","BLA","9050","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","A. Normann-Kämpf et alii","476","1974","04","30",NA,"Brasil","RS 2 - Km 95,5 - Rodeio Bonito",NA,NA,"BLA009050",NA,"Rio Grande do Sul","Taquara","-50.7806015014648","-29.6506004333496",NA,"1993","22252","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"337","2021-03-22 16:23:22-03","FEPAGRO","BLA","5462","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","A. M. B. Hervé","A. A. Araújo","420",NA,NA,NA,NA,"Brasil",NA,NA,"Data de Coleta: 01/1979.","BLA005462",NA,"Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-05-19 11:38:32-03","FEPAGRO","BLA","4703","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. torreyana","Bothriochloa laguroides subsp. torreyana","(Steud.) Allred & Gould","M. Marchi","M. Machado",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Cultivado. Data de Coleta: 01/1965.","BLA004703",NA,"Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,"1993","93142","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"339","2021-02-18 17:08:48-03","FEPAGRO","BLA","5586","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","A. A. Araújo","110",NA,NA,NA,NA,"Brasil",NA,NA,"Data de coleta: 10/1932.","BLA005586",NA,"Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-02-18 17:08:48-03","FEPAGRO","BLA","195","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","A. A. Araújo","118",NA,NA,NA,NA,"Brasil",NA,NA,"Exsicata sem Data de Coleta definida.Habitat: Em campo","BLA000195",NA,"Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-03-22 16:23:22-03","FEPAGRO","BLA","6745","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","A. M. B. Hervé","V. Simas","234","1965","11","16",NA,"Brasil","Estação Experimental",NA,"Habitat: Solo pedregoso, baixo, plano, raso e pouco fértil","BLA006745",NA,"Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,"1980","93142","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"342","2020-05-19 11:38:32-03","FEPAGRO","BLA","6747","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","V. Simas",NA,"1965","11","11",NA,"Brasil","Estação Experimental",NA,"Habitat: Solo pedregoso, baixo, plano, raso e pouco fértil","BLA006747",NA,"Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,"1990","93142","auto","11","01",NA,NA,NA,NA,NA,NA,NA
"343","2020-05-19 11:38:32-03","FEPAGRO","BLA","7544","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. torreyana","Bothriochloa laguroides subsp. torreyana","(Steud.) Allred & Gould","M. Marchi","A. Pott et alii",NA,"1972","01","26",NA,"Brasil","Estação Experimental",NA,"Habitat: Em parque","BLA007544",NA,"Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,"1992","93142","auto","12","01",NA,NA,NA,NA,NA,NA,NA
"344","2020-05-19 11:38:32-03","FEPAGRO","BLA","4313","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","V. Simas","89","1963","11","21",NA,"Brasil","Estação Experimental",NA,"Habitat: Solo eluvional, pobre, raso e pouco fértil","BLA004313",NA,"Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,"1990","93142","auto","11","01",NA,NA,NA,NA,NA,NA,NA
"345","2020-05-19 11:38:32-03","FEPAGRO","BLA","6746","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. torreyana","Bothriochloa laguroides subsp. torreyana","(Steud.) Allred & Gould","M. Marchi","V. Simas",NA,"1965","11","24",NA,"Brasil","Estação Experimental",NA,"Habitat: Solo pedregoso, baixo, plano, raso e pouco fertil","BLA006746",NA,"Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,"1992","93142","auto","12","01",NA,NA,NA,NA,NA,NA,NA
"346","2020-11-10 11:06:33-03","FEPAGRO","BLA","3314","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. torreyana","Bothriochloa laguroides subsp. torreyana","(Steud.) Allred & Gould","M. Marchi","V. Fagundes",NA,"1962","05","08",NA,"Brasil","Posto Zootécnico da Fronteira",NA,"Habitat: Potreiros experimentais.","BLA003314",NA,"Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-05-19 11:38:32-03","FEPAGRO","BLA","3304","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","V. Fagundes",NA,"1962","04","04",NA,"Brasil","Posto Zootécnico da Fronteira",NA,"Habitat: Solo argiloso, pedregoso","BLA003304",NA,"Rio Grande do Sul","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,"1990","93142","auto","11","01",NA,NA,NA,NA,NA,NA,NA
"348","2020-05-19 11:38:32-03","FEPAGRO","BLA","6021","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Bothriochloa","laguroides","subsp. laguroides","Bothriochloa laguroides subsp. laguroides","(DC.) Herter","M. Marchi","W. D. Clayton","4687","1965","02","11",NA,"Brasil",NA,NA,"Ex Kew.","BLA006021",NA,"São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,"1993","40712","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"349","2020-08-26 10:50:26-03","MCN-FZBRS","HAS","20470","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Tressens, S.G.","2222","1984","02",NA,NA,"Argentina","Rota 119, 47 km S do acesso a Mercedes.",NA,"Em baixo da borda do caminho. Intercâmbio com o Herbário (CTES).","HAS0020470",NA,"Corrientes","Dep.Curuzú Cuatiá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-08-26 10:50:26-03","MCN-FZBRS","HAS","94169","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Ferreira, P.P.A.","Ferreira, P.P.A.; Fagundes, N.F., Mattos, J.Z. & Singer, R.F.","1106","2015","01",NA,NA,"Brasil","APA do Ibirapuitã, Fazenda Rincão do Moraes",NA,NA,"HAS0094169",NA,"Rio Grande do Sul","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,"2015","79795","auto","01","23","55º34#?#57#?#W","30º29#?#3#?#S",NA,NA,NA,NA,NA
"351","2014-09-23 11:02:19-03","G","G-DC","G00323995","S","Plantae",NA,NA,"Poaceae","Andropogon","saccharoides","var. laguroides","Andropogon saccharoides var. laguroides","(DC.) Hack.","CAT.HERB.PRODR.","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00323995",NA,NA,NA,"-53.08972222","-10.77305556",NA,"2013",NA,NA,"01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA
"352","2019-11-21 10:14:56-03","IBt","SP","124963","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides","(DC.) Herter","Marchi, MM","Cabrera, AL","7004","1940","03","04","Southern America","Argentina",NA,NA,NA,"SP041463",NA,"Buenos Aires","La Plata",NA,NA,NA,"1992",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-21 10:14:56-03","IBt","SP","161474","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides","(DC.) Herter","Marchi, MM","Davidse, G; D'Arcy, WG","11199","1976","03","12",NA,"Brasil","22 km NW of Seberi along highway RS-51.",NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,"1990",NA,NA,"11",NA,NA,NA,NA,"570",NA,"570",NA
"354","2019-11-21 10:14:56-03","IBt","SP","51225","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides","(DC.) Herter","Marchi, MM","Orth, C; Hitchcoch, I","s.n.","1936","01","04",NA,"Montenegro",NA,NA,NA,"SP041468","SP041468",NA,NA,NA,NA,NA,"1993",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-21 10:14:56-03","IBt","SP","84173","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides","(DC.) Herter","Marchi, MM","Clayton, WD","4497","1965","01","31",NA,"Brasil","Linha Imperial. Roadside.",NA,NA,"SP041466","SP041466","Rio Grande do Sul",NA,NA,NA,NA,"1993",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-21 10:14:56-03","IBt","SP","318614","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Allem, A; Vieira, G","1908","1978","03","18",NA,"Brasil",NA,NA,NA,"SP041465","SP041465","Rio Grande do Sul","Dom Pedrito","-54.6730995178223","-30.9827995300293",NA,NA,"68371","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-21 10:14:56-03","IBt","SP","84216","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Marchi, MM","Clayton, WD","4418","1965","01","28",NA,"Brasil","Estrela.",NA,NA,"SP041461","SP041461","Rio Grande do Sul","Estrela","-51.9664001464844","-29.5018997192383",NA,"1993","14416","auto","01",NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-21 10:14:56-03","IBt","SP","81876","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Flores, AIP","Clayton, WD","4637","1965","02","11",NA,"Brasil","A few km east of city of Angatuba on road to Itapetininga.",NA,NA,NA,NA,"São Paulo","Angatuba","-48.4099998474121","-23.4899997711182",NA,"2001","29114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-21 10:14:56-03","IBt","SP","82640","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Filgueiras, TS","Gomes, JC","2615","1965","03","29",NA,"Brasil","Litoral Norte: Ilha Vitória.",NA,NA,NA,NA,"São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-21 10:14:56-03","IBt","SP","82636","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Filgueiras, TS","Gomes, JC","2630","1965","03","30",NA,"Brasil","Litoral Norte: Ilha Vitória.",NA,NA,"SP041464","SP041464","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,"2008","23719","auto","10","15",NA,NA,NA,NA,NA,NA,NA
