"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","individualCount","occurrenceRemarks","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","locality","minimumElevationInMeters","preparationType","barcode","day","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","previousCatalogNumber"
"336","2008-05-27 22:02:00-03","MO","MOBOT","672740","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Bruce MacBryde","MacBryde 163","1971","1","South America","Ecuador",NA,"840.00000000",NA,NA,"29","Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2013-07-28 05:58:00-03","MO","MOBOT","673886","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Gunnar Wilhelm Harling|Lennart Andersson","Harling 22502","1985","2","South America","Ecuador",NA,"1800.00000000",NA,NA,"24","Loja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","675283","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Joseph N. Rose|George Rose","Rose 23774","1918","10","South America","Ecuador","La Chonta.",NA,NA,NA,"16","El Oro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2017-08-25 05:21:00-03","MO","MOBOT","675996","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"2",NA,"(L.) Dodson & Dressler","Percy Núñez V.|Gregorio Ortiz","Núñez Vargas 12723","1991","2","South America","Peru","Río Manguriari (Manguyari). Alto Urubamba; upstream to Río Manguriari.","750.00000000",NA,NA,"2","Cusco","La Convención","-72.6666667","-12.7833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"65",NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","676603","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","G. Carnevali",NA,NA,"4",NA,"(L.) Dodson & Dressler","Percy Núñez V.|O. L. Phillips","Núñez Vargas 10445","1989","5","South America","Peru","Trail between Río Madre de Dios and Lago Sandoval.",NA,NA,NA,"18","Madre de Dios","Tambopata","-69.08333","-12.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA
"341","2011-06-09 17:11:00-03","MO","MOBOT","677688","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Calaway H. Dodson|et al.","Dodson 3712","1967","6","South America","Ecuador",NA,"675.00000000",NA,NA,"15","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2014-04-04 05:46:00-03","MO","MOBOT","678058","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Dodson",NA,NA,"3",NA,"(L.) Dodson & Dressler","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 17","1980","3","South America","Peru","San Alejandro: 1 hora boca del Río Napo, marginal izquierda. Bosque secundario inundable (tahuampa).","116.00000000",NA,NA,"30","Loreto","Maynas","-72.66666","-3.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"327",NA,NA
"343","2014-04-04 05:47:00-03","MO","MOBOT","678518","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E.A. Christenson (MO)",NA,NA,"5",NA,"(L.) Dodson & Dressler","Rodolfo Vásquez|Cesár A. Grández","Vásquez Martínez 17490","1991","7","South America","Peru","Dtto. Amazonas ExplorNapo Camp (Río Sucusari). Bosque inundable (ribera de la quebrada grande).","140.00000000",NA,NA,"26","Loreto","Maynas","-72.9","-3.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"457",NA,NA
"344","2014-04-04 05:47:00-03","MO","MOBOT","678665","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"5",NA,"(L.) Dodson & Dressler","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 1263","1981","1","South America","Peru","Buena Vista (Río Tahuayo). Bosque secundario inundable (tahuampa).","140.00000000",NA,NA,"25","Loreto","Maynas","-73.16666","-4.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"375",NA,NA
"345","2020-05-20 17:49:00-03","MO","MOBOT","679169","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Bradley C. Bennett","Bennett 3765","1989","4","South America","Ecuador",NA,NA,NA,NA,"20","Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","679458","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E.A. Christenson, Nov",NA,NA,"2",NA,"(L.) Dodson & Dressler","Thomas B. Croat|J. Watt","Croat 70427","1990","2","South America","Colombia","Along old road from Buenaventura to Cali; at Río Sabaletas, weedy vegetation around large trees near river bank. Elev. less than 50 m.",NA,NA,NA,"10","Valle del Cauca",NA,"-76.91666","3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32",NA,NA
"347","2011-06-09 18:02:00-03","MO","MOBOT","679721","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","C. H. Dodson (MO)",NA,NA,"4",NA,"(L.) Dodson & Dressler","Edgar Gudiño","Gudiño Jara 465","1990","7","South America","Ecuador","Carretera Méndez-Morona, km 28. Bosque muy húmedo Premontano. Bosque disturbado.","700.00000000",NA,NA,"6","Morona-Santiago",NA,"-78.16666","-2.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-7",NA,NA
"348","2020-05-21 09:53:00-03","MO","MOBOT","680134","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","C.H. Dodson (MO)",NA,NA,"1",NA,"(L.) Dodson & Dressler","R. Bensman","Bensman 162","1990","4","South America","Ecuador",NA,"250.00000000",NA,NA,"15","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2015-06-18 06:28:00-03","MO","MOBOT","680191","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Jaime L. Jaramillo|Flavio Coello","Jaramillo Asanza 2761",NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2012-05-24 05:04:00-03","MO","MOBOT","781594","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","J.T. Atwood (SEL, MO)",NA,NA,"2",NA,"(L.) Dodson & Dressler","Juan Revilla","Revilla Cardenas 2982","1977",NA,"South America","Peru","Vicinity of Iquitos.",NA,NA,NA,NA,"Loreto","Maynas","-73.24722","-3.74805",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85",NA,NA
"351","2019-06-16 04:36:00-03","MO","MOBOT","800992","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","J.T. Atwood (SEL)",NA,NA,NA,NA,"(L.) Dodson & Dressler","Carlos Aulestia","Aulestia 871","1993","1","South America","Ecuador","Parroquia Ricaurte. Centro Pambilar. Bosque Pluvial Tropical. Bosque primario.","500.00000000",NA,NA,"21","Esmeraldas","San Lorenzo","-78.6","1.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2014-04-04 05:48:00-03","MO","MOBOT","916049","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","J.T. Atwood (SEL)",NA,NA,"1",NA,"(L.) Dodson & Dressler","Rodolfo Vásquez|et al.","Vásquez Martínez 18557","1993","11","South America","Peru","Distrito El Cenepa: Región Nororiental del Marañon. Río Cenepa, communidad Tutino. Bosque transicional. Colectado con C. Diaz, J. Mostacero, F. Mejia y J. Ampam.","300.00000000",NA,NA,"23","Amazonas","Condorcanqui","-78.16666","-4.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"517",NA,NA
"353","2014-04-04 05:48:00-03","MO","MOBOT","916322","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","J.T. Atwood (SEL)",NA,NA,"1",NA,"(L.) Dodson & Dressler","Rodolfo Vásquez|et al.","Vásquez Martínez 18653","1994","7","South America","Peru","Distrito Imaza: Región Nororiental del Marañon. Comunidad de Yamayakat, Río Marañon. Bosque transicional.","320.00000000",NA,NA,"14","Amazonas","Bagua","-78.31666","-4.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"520",NA,NA
"354","2008-05-27 22:02:00-03","MO","MOBOT","932610","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Brent Berlin","Berlin 489","1972","12","South America","Peru","Rio Cenepa region. East of Huampami, 5 km, first ridge.","213.36000000",NA,NA,"7","Amazonas","Condorcanqui",NA,NA,"243.84000000",NA,NA,NA,NA,NA,NA,NA,NA,"49",NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","932945","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","R. Vasquez (MO)",NA,NA,NA,NA,"(L.) Dodson & Dressler","Brent Berlin","Berlin 852","1973","1","South America","Peru","Rio Cenepa region. Above mouth of Huampami, below Chavez Valdivia.","256.03200000",NA,NA,"5","Amazonas","Condorcanqui",NA,NA,"262.12800000",NA,NA,NA,NA,NA,NA,NA,NA,"72",NA,NA
"356","2013-05-16 13:20:00-03","MO","MOBOT","936443","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Antony Jardim|R.C. Quevedo|Timothy J. Killeen","Jardim 249","1993","11","South America","Bolivia","Parque Nacional Noel Kempff Mercado. Las Torres. Bosque ribereño con Pera, Coussarea, Mollia, Qualea. Substrato aluvio reciente-fluviatil.","200.00000000",NA,NA,"29","Santa Cruz","Velasco","-60.8472222","-13.6327778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2008-05-27 22:02:00-03","MO","MOBOT","939951","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","J. Atwood",NA,NA,NA,NA,"(L.) Dodson & Dressler","Bonifacio Mostacedo C.|Robin B. Foster|J. Goerck","Mostacedo C. 64","1994","5","South America","Bolivia","Bajo Paraguá; Perseverancia del Río Negro, bosque pantanoso abierto.","190.00000000",NA,NA,"13","Santa Cruz","Nuflo de Chavez","-62.61666","-14.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2008-05-27 22:02:00-03","MO","MOBOT","656472","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Joseph N. Rose|George Rose","Rose 23492","1918","10","South America","Ecuador","Portovelo.",NA,NA,NA,"6","El Oro",NA,"-79.16","-3.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","656612","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Joseph N. Rose|George Rose","Rose 23436","1918","10","South America","Ecuador","Portovelo.",NA,NA,NA,"6","El Oro",NA,"-79.16","-3.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2008-05-27 22:02:00-03","MO","MOBOT","675176","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Joseph N. Rose|George Rose","Rose 23484","1918","10","South America","Ecuador","Portovelo.",NA,NA,NA,"16","El Oro",NA,"-79.16","-3.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","647543","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Eduardo Asanza C.|A.S. Barfod","Asanza C. 41216","1982","11","South America","Ecuador","Cuyabeno Nature Reserve, Río Cuyabeno and Laguna Cañangueno. Collections made from canoe going upstream to the lake, varzéa and igapó forest.","240.00000000",NA,NA,"12","Napo",NA,"-76.16666","-0.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2011-06-18 05:23:00-03","MO","MOBOT","642201","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","H. Balslev",NA,NA,NA,NA,"(L.) Dodson & Dressler","John S. Brandbyge|Eduardo Asanza C.","Brandbyge 30594","1980","5","South America","Ecuador","Río Güepi. Inundated riverside forest.","300.00000000",NA,NA,"8","Napo",NA,"-75.5","-0.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","668796","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Alwyn H. Gentry|A. Díaz|Nestor Jaramillo","Gentry 21804","1978","5","South America","Ecuador","Río Gueppi, tributary of Río Putumayo, frontier with Peru; riverside below Peruvian border post of Puerto Peru (8 km above mouth of river).","200.00000000",NA,NA,"14","Napo",NA,"-75.3","-0.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4228",NA,NA
"364","2020-08-31 09:19:35-03","INPA","INPA","104406","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Teixeira, LOA","669","1982","05","Southern America","Brasil","BR 364, km 120, Rodovia BR 364, Km 120. Mata na beira da estrada.",NA,NA,"INPA0104406","23","Rondônia","Santa Bárbara","-63.12","-9.17",NA,"INPA0104406 INPA0104406_e INPA0104406_e1 INPA0104406_nd","-63.12","-9.17",NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-08-31 09:19:35-03","INPA","INPA","127588","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Silva, ASL da","1394","1981","03","Southern America","Brasil","Rio Tocantins, Campina de areia branca, próximo da localidade de Breu Branco.",NA,NA,"INPA0127588","24","Pará","Tucuruí","-49.6","-3.5",NA,"INPA0127588 INPA0127588_e INPA0127588_e1 INPA0127588_nd INPA0127588_num","-49.6","-3.5",NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-08-31 09:19:35-03","INPA","INPA","65986","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Nascimento, JR do","485","1977","02","Southern America","Brasil","Banho do CNPq, Próximo ao banho do CNPq. Um pouco raro na região.",NA,NA,"INPA0065986","02","Mato Grosso",NA,"-59.4","-10.1",NA,"INPA0065986 INPA0065986_e INPA0065986_nd INPA0065986_num","-59.4","-10.1",NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-08-31 09:19:35-03","INPA","INPA","123960","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","King, SR","382","1982","05","Southern America","Peru","Distrito Napo. Environs of Río Santa María. Secoya, Distrito Napo. Environs of Río Santa María. Secoya village of Vencedor, 4 hours by outboard engine from the mouth of the Santa Maria River. Growing in high density on branches of cultivated Chriso",NA,NA,"INPA0123960","05","Loreto","Maynas","-74.733333","-1.166667",NA,"INPA0123960 INPA0123960_e INPA0123960_e1 INPA0123960_nd INPA0123960_num","-74.733333","-1.166667",NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-08-31 09:19:35-03","INPA","INPA","126105","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Plowman, T","12372","1982","12","Southern America","Brasil","Rio Japurá, environs of town of Maraã. Headwaters of Lago Maraã. Flooded blackwater igapó forest, streambank.",NA,NA,"INPA0126105","07","Amazonas","Maraã","-65.616667","-1.783333",NA,"INPA0126105 INPA0126105_e INPA0126105_nd INPA0126105_num","-65.616667","-1.783333",NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-01-10 20:51:55-03","INPA","INPA","145514","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Jangoux, JJ","872","1979","05","Southern America","Brasil","Mineirinho, Rio Pindaré. Capoeira.",NA,NA,"INPA0145514","25","Maranhão",NA,"-45.833333","-3.666667",NA,"INPA0145514 INPA0145514_e INPA0145514_nd","-45.833333","-3.666667",NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-08-31 09:19:35-03","INPA","INPA","212527","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Monteiro, OP","INPA212527","2002",NA,"Southern America","Brasil","Rio Pakaás, Tribo Ti Uru Eu Wau Wau, Posto Indígena São Luis. Próximo à primeira cachoeira do Rio Pakaás Novos.",NA,NA,"INPA0212527",NA,"Rondônia",NA,NA,NA,NA,"INPA0212527 INPA0212527_e INPA0212527_nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-08-31 09:19:35-03","INPA","INPA","212534","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Monteiro, OP","INPA212534","2002",NA,"Southern America","Brasil","Rio Pakaás, Tribo Ti Uru Eu Wau Wau, Posto Indígena São Luis. Próximo à primeira cachoeira do Rio Pakaás Novos.",NA,NA,"INPA0212534",NA,"Rondônia",NA,NA,NA,NA,"INPA0212534 INPA0212534_e INPA0212534_nd INPA0212534_num",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-08-31 09:19:35-03","INPA","INPA","227002","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Boeira, ASP","2010","07",NA,NA,"(L.) N.H.Williams & M.W.Chase","Terra-Araujo, MH","224","2008","05","Southern America","Brasil","Morro dos Seis Lagos, Coletada às margens do igarapé Yá Mirim(N 00º16' 13,8'' W 066º 39' 14,3''/ 69 metros de elevação) próximo ao acampamento, base do morro, REBIO Morro dos Seis Lagos, Parque Nacional do Pico da Neblina.",NA,NA,"INPA0227002","22","Amazonas","São Gabriel da Cachoeira","-66.66365","0.26414",NA,"INPA0227002 INPA0227002_e","-66.66365","0.26414",NA,NA,NA,NA,"16",NA,NA,NA
"373","2020-08-31 09:19:35-03","INPA","INPA","24166","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Prance, GT","7367","1968","09","Southern America","Brasil","Vicinity of Tarauacá. Forest on terra firme.",NA,NA,"INPA0024166","18","Acre","Tarauacá","-70.7656","-8.1617",NA,"INPA0024166 INPA0024166_e INPA0024166_e1 INPA0024166_nd","-70.7656","-8.1617",NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-08-31 09:19:35-03","INPA","INPA","26894","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Prance, GT","9759","1969","02","Southern America","Brasil","Auaris, Rio Auaris, near Auaris. River bank.","760",NA,"INPA0026894","09","Roraima","Amajari","-64.366667","4.05","760","INPA0026894 INPA0026894_e INPA0026894_e1 INPA0026894_nd INPA0026894_num","-64.366667","4.05",NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-08-31 09:19:35-03","INPA","INPA","42718","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Prance, GT","19226","1973","10","Southern America","Brasil","Buriti a Chapada dos Guimarães, Between Buriti and Chapada dos Guimarães. Cerrado on sand.","720",NA,"INPA0042718","19","Mato Grosso",NA,"-55.7608","-15.4436","720","INPA0042718 INPA0042718_e INPA0042718_e1 INPA0042718_nd INPA0042718_num","-55.7608","-15.4436",NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-08-31 09:19:35-03","INPA","INPA","45324","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Prance, GT","21348","1974","07","Southern America","Brasil","Vicinity of Auaris, forest on terra firme.","800",NA,"INPA0045324","23","Roraima",NA,"-64.416667","4.1","800","INPA0045324 INPA0045324_e INPA0045324_e1 INPA0045324_nd INPA0045324_num","-64.416667","4.1",NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-08-31 09:19:35-03","INPA","INPA","91245","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Calderón, CE","2626","1979","06","Southern America","Brasil","Transamazônica, Rio dos Pombos, Transamazônica, Estrada Rio dos Pombos.",NA,NA,"INPA0091245","20","Amazonas",NA,NA,NA,NA,"INPA0091245 INPA0091245_e INPA0091245_e1 INPA0091245_nd INPA0091245_num",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-08-31 09:19:35-03","INPA","INPA","91246","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Calderón, CE","2627","1979","06","Southern America","Brasil","Transamazônica, Rio dos Pombos, Transamazônica, Estrada Rio dos Pombos.",NA,NA,"INPA0091246","20","Amazonas",NA,NA,NA,NA,"INPA0091246 INPA0091246_e INPA0091246_e1 INPA0091246_e2 INPA0091246_nd INPA0091246_num",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-08-31 09:19:35-03","INPA","INPA","99062","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Monteiro, OP","81-115","1981","03","Southern America","Brasil","Río Javarí, Próximo do lago Cauixi.",NA,NA,"INPA0099062","10","Amazonas","Atalaia do Norte","-70.2","-4.383333",NA,"INPA0099062 INPA0099062_e INPA0099062_e1 INPA0099062_nd","-70.2","-4.383333",NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-08-31 09:19:35-03","INPA","INPA","99075","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Monteiro, OP","81-128","1981","03","Southern America","Brasil","Estrada do Bomfim",NA,NA,"INPA0099075","16","Amazonas","São Paulo de Olivença","-69","-3.5",NA,"INPA0099075 INPA0099075_e INPA0099075_e1 INPA0099075_nd","-69","-3.5",NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-08-31 09:19:35-03","INPA","INPA","98139","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Ferreira, CAC","2939","1980","10","Southern America","Brasil","BR 317, Estrada para Placido de Castro",NA,NA,"INPA0098139","17","Acre","Senador Giomard","-67.7358","-10.1511",NA,"INPA0098139 INPA0098139_e INPA0098139_e1 INPA0098139_nd","-67.7358","-10.1511",NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-08-31 09:19:35-03","INPA","INPA","23847","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Forero, E","7089","1968","08","Southern America","Brasil","35 km south of Nova Vida, Porto Velho to Cuiabá highway, 35 Km south of Nova Vida. Secondary forest by road.",NA,NA,"INPA0023847","15","Rondônia","Porto Velho","-62.675579","-10.285135",NA,"INPA0023847 INPA0023847_e INPA0023847_e1 INPA0023847_nd INPA0023847_num","-62.675579","-10.285135",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-08-31 09:19:35-03","INPA","INPA","25275","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Pessoa, EM","2011","09",NA,NA,"(L.) N.H.Williams & M.W.Chase","Prance, GT","8477","1968","11","Southern America","Brasil","Fortaleza, rio Abunã 20 km above mouth, Trail from Fortaleza, Rio Abunã 20 Km above mouth to São Sebastião mines. Capoeira.",NA,NA,"INPA0025275","15","Rondônia",NA,"-65.516175","-9.713807",NA,"INPA0025275 INPA0025275_e INPA0025275_e1 INPA0025275_nd INPA0025275_num","-65.516175","-9.713807",NA,NA,NA,NA,NA,NA,NA,NA
