"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","typeStatus"
"43","2020-11-24 17:10:38-03","UTFPR","DVPR","154","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Ferreira, GM","2007",NA,NA,"Ferreira, GM; et al.","63","2007","01","26","Brasil","Paraná","Londrina","Fazenda Coro de Boi - Warta","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 20 m, com frutos verdes e látex.","DVPR000154","DVPR000154","Magnoliophyta",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"44","2020-11-24 17:10:38-03","UTFPR","DVPR","155","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Dias, MC","1999",NA,NA,"Navarro, HR; et al.","s.n.","1994","06","15","Brasil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"Árvore 3 m, fruto verde-amarelado, latescente.; Beira da mata.","DVPR000155","DVPR000155","Magnoliophyta",NA,NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA,NA
"45","2021-03-30 12:38:34-03","EAO","IAN","15354","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll.Arg.",NA,NA,NA,NA,"Fróes, RL","19925","1942","12","31","Brasil","Bahia",NA,"Entre Colonia Itatinga e bom Gosto.",NA,NA,NA,NA,NA,NA,"Arbusto.","IAN015354","IAN015354 IAN015354_e","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:38:34-03","EAO","IAN","18","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll.Arg.",NA,NA,NA,NA,"sc","s.n.","1943","05",NA,"Brasil","Minas Gerais",NA,"Estação Experimental Coronel Pacheco.",NA,NA,NA,NA,NA,NA,NA,"IAN000018","IAN000018 IAN000018_e","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-04-08 17:38:28-03","EAO","IAN","19481","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Martins-da-Silva, RCV","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN019481",NA,"Dicotiledônea",NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-08 17:38:28-03","EAO","IAN","19481","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Martins-da-Silva, RCV","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN019481",NA,"Dicotiledônea",NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-12-04 15:25:08-03","PUCPR","HUCP","11538","S","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Mull. Arg.","Chagas, F",NA,NA,NA,"Chagas, F","1813","1994","11","14","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"HUCP00011089","HUCP00011089","Eudicotiledonea",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:14:49-03","UFBA","ALCB","11615","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll.Arg.",NA,NA,NA,NA,"s.col.","s/n",NA,NA,NA,"Brasil",NA,NA,"Do Rio, S. Paulo, Minas",NA,NA,NA,NA,NA,NA,NA,"ALCB015728","ALCB015728","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:14:49-03","UFBA","ALCB","92525","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) C.M. Johnston","Guedes, ML","2010","01",NA,"Guedes, ML; Alves, L. de J.; Loureiro, DM; Oliveira, ARJ; Santos, EC","16396","2009","07","13","Brasil","Bahia","Itagibá","Litoral Sul, Mata do Laterítico","-39.733333","-14.176667","-39.733333","-14.176667",NA,NA,"de ca 4 m de altura. Folhas coriáceas, discolores, margens espinescente. Frutos imaturos verdes com cálice persistente, estígmas vináceos.","ALCB054506",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:14:49-03","UFBA","ALCB","86688","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) C.M. Johnston","Oliveira, LSD de","2009","05",NA,"Ramos, C.H.A.; Alves, L. de J.; Santos, CE","396","2008","09","15","Brasil","Bahia","Itacaré","Litoral Sul, Mata da Antena","-39.711111","-14.167222","-39.711111","-14.167222",NA,NA,"de ca 5 m de altura, látex branco. Folhas coriáceas, discolores, margens com espinhos. Frutos imaturos verdes.","ALCB054508",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:14:49-03","UFBA","ALCB","66267","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) C.M. Johnston","Oliveira Filho, LC de","2009","05",NA,"Mattos Silva, LA; B.R. dos Santos","4821","2003","10","10","Brasil","Bahia","Santa Cruz da Vitória","Litoral Sul, Faz. do Posto Mirasol","-39.8116989135742","-14.9610996246338",NA,NA,NA,NA,"1,50m. Folhas discolores. Frutos imaturos, cor verde.; Remanescente de Mata Mesófila (limite oeste do ecossistema Mata Atlântica). Solo sílico-argiloso.","ALCB054507",NA,"Dicotyledon",NA,"Southern America",NA,NA,"20471","auto",NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:49:37-03","NBC","NL-BOTANY","U.1268942","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll.Arg.","Punt W","1980","09","01","Santos TS dos",NA,"1970","11","02","Brazil","Bahia",NA,"BA. Ipiaú, estrada a Jequié.",NA,NA,NA,NA,NA,NA,"Mata<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268942 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268942","NL-U1268942",NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0258900",NA,NA,NA,NA
"55","2020-02-08 09:49:37-03","NBC","NL-BOTANY","L.2255926","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.","Pax FA",NA,NA,NA,"Herzog T",NA,"1911","03","01","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Im Bergwald<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2255926 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2255926","NL-L2255926",NA,"Malpighiales","Southern America",NA,"longifolium",NA,NA,"Magnoliopsidae","L 0158684 | 921345263",NA,NA,NA,NA
"56","2020-02-08 09:49:37-03","NBC","NL-BOTANY","L.2255926","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.","Pax FA",NA,NA,NA,"Herzog T",NA,"1911","03","01","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Im Bergwald<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2255926 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2255926","NL-L2255926",NA,"Malpighiales","Southern America",NA,"longifolium",NA,NA,"Magnoliopsidae","L 0158684 | 921345263",NA,NA,NA,NA
"57","2020-02-08 09:49:37-03","NBC","NL-BOTANY","L.3784234","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Pedersen TM",NA,"1979","12","09","Brazil",NA,NA,"Plantae Brasilienses. Open, scrubby woodland on the rocky hill behind the town. Santa Catarina.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3784234 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3784234","NL-L3784234",NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 09:49:37-03","NBC","NL-BOTANY","L.3784235","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Pedersen TM",NA,"1979","12","09","Brazil",NA,NA,"Plantae Brasilienses. Open, scrubby woodland on the rocky hill behind the town. Santa Catarina.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3784235 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3784235","NL-L3784235",NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 09:49:37-03","NBC","NL-BOTANY","WAG.1354299","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Hatschbach GG",NA,"1977","10","05","Brazil",NA,NA,"Rio Turvo (mun. Cerro Azul) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1354299 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1354299","NL-WAG1354299",NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 09:49:37-03","NBC","NL-BOTANY","WAG.1354300","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Hatschbach GG",NA,"1976","11","19","Brazil",NA,NA,"Rod. PR-092 (mun. Quatigua) Parana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1354300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1354300","NL-WAG1354300",NA,"Malpighiales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 09:49:37-03","NBC","NL-BOTANY","L.2255886","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium ellipticum","(Müll.Arg.) L.B.Sm. & Downs","Smith LB",NA,NA,NA,"Reitz R; Klein RM",NA,"1959","03","20","Brazil","Santa Catarina",NA,"Novo Horizonte, Lauro Müller, Santa Catarina",NA,NA,NA,NA,NA,NA,"Mata<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2255886 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2255886","NL-L2255886",NA,"Malpighiales","Southern America",NA,"ellipticum",NA,NA,"Magnoliopsidae","L 0158685 | 951268776",NA,NA,NA,NA
"62","2020-02-08 09:49:37-03","NBC","NL-BOTANY","L.2255886","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium ellipticum","(Müll.Arg.) L.B.Sm. & Downs","Smith LB",NA,NA,NA,"Reitz R; Klein RM",NA,"1959","03","20","Brazil","Santa Catarina",NA,"Novo Horizonte, Lauro Müller, Santa Catarina",NA,NA,NA,NA,NA,NA,"Mata<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2255886 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2255886","NL-L2255886",NA,"Malpighiales","Southern America",NA,"ellipticum",NA,NA,"Magnoliopsidae","L 0158685 | 951268776",NA,NA,NA,NA
"63","2020-11-04 11:07:56-03","ESALQ","ESA","12915","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","Rodrigues, R.R.",NA,NA,NA,"Zandoval, J.A.",NA,"1993","03","16","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA012915",NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:07:56-03","ESALQ","ESA","9882","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.",NA,NA,NA,NA,"Zandoval, J.A.",NA,NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA009882",NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:07:56-03","ESALQ","ESA","82545","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll.Arg.",NA,NA,NA,NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","274.0","1993","04","15","Brasil","São Paulo","Piracicaba","Parque da ESALQ (Botânica)","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Árvore, 4m alt.","ESA082545",NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:07:56-03","ESALQ","ESA","5717","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","24.0","1990","04","27","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005717",NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:07:56-03","ESALQ","ESA","10275","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","Rodrigues, R.R. & Capellari Jr., L.",NA,NA,NA,"Fernandes, G.D. ; Vitti, F.X.","274.0","1993","04","15","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA010275",NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:07:56-03","ESALQ","ESA","5998","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","24.0","1990","04","17","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005998",NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:07:56-03","ESALQ","ESA","70763","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","Oliveira, L.S.D.",NA,NA,NA,"Zacarias, M.S.","38.0","1998","12","04","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA070763",NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:07:56-03","ESALQ","ESA","70761","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","Oliveira, L.S.D.",NA,NA,NA,"Zacarias, M.S.","36.0","1998","12","04","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA070761",NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:07:56-03","ESALQ","ESA","70762","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","Oliveira, L.S.D.",NA,NA,NA,"Zacarias, M.S.","37.0","1998","06","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA070762",NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 10:55:31-03","ESALQ","ESA","133009","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Bacci, L. F.","2015","07","02","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","103.0","2015","07","02","Brasil","São Paulo","Piracicaba","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.","-47.82555","-22.77873","-47.82555","-22.77873","545","545","Árvore, ca. 7m.","ESA133009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 10:55:31-03","ESALQ","ESA","133347","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Rodrigues, S. S.","2015","07","06","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","933.0","2015","07","04","Brasil","São Paulo","Mombuca","Mata do Pinheirinho. Floresta Estacional Semidecidual em área agrílcola da COSAN. Margem de córrego temporário.","-47.65968","-22.92309","-47.65968","-22.92309","587","587","Árvore, ca. 4m. Látex branco abundante.","ESA133347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:07:56-03","ESALQ","ESA","46782","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","Oliveira, L.S.D.","2009","08","01","Chagas e Silva, F.","1813.0","1994","11","14","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"ESA046782",NA,"Magnoliophyta",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:07:56-03","ESALQ","ESA","33386","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium",NA,NA,NA,NA,NA,"Gandolfi, S. ; Antoniolli, F.C.",NA,"1995","01","04","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA033386",NA,"Magnoliophyta",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:07:56-03","ESALQ","ESA","13884","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","Oliveira, L.S.D.",NA,NA,NA,"Gandolfi, S.",NA,"1994","04","06","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA013884",NA,"Magnoliophyta",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:07:56-03","ESALQ","ESA","64086","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","Oliveira, L.S.D.",NA,NA,NA,"Kinupp, V.F. et al.","927.0","1997","10","18","Brasil","Paraná","Cambé",NA,"-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,"ESA064086",NA,"Magnoliophyta",NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:07:56-03","ESALQ","ESA","103986","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium",NA,"Durigan, G. & Franco, G.A.D.C.",NA,NA,NA,"Gorenstein, M.R.","8180.0","2005","06","15","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"ESA103986",NA,"Magnoliophyta",NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:07:56-03","ESALQ","ESA","13837","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","Oliveira, L.S.D.",NA,NA,NA,"Barreto, K.D. et al.","1473.0","1993","10","21","Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"ESA013837",NA,"Magnoliophyta",NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 10:55:31-03","ESALQ","ESA","137159","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Colletta, G. D","2338.0","2015","11","10","Brasil","São Paulo","Gália","Estação Ecológica de Caetetus, trilha do 1 e do jipe","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"Árvore, 7m, látex branco e abundante (estéril)","ESA137159",NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:28:10-03","MN","R","98764","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","Senna-Valle, L.","1992","09","27","Glaziou, A.F.M.",NA,"1881",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Gabinete de Botanica da Escola Polytechnica n°5793 / Herb. J. de Saldanha","R000098764","R000098764_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-07-02 14:01:47-03","JBP","HPL","13107","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","A. Campos-Rocha","2010","03","14","A. Campos-Rocha & A.P. Tamborim","414","2010","03","14","Brasil","SP","Campinas","Coletado na ARIE Mata de Santa Genebra, trilha Barone 1, nas proximidades do Marco.","-47.06","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"83","2019-07-26 11:39:57-03","IPA","IPA","9704","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees.) I.M. Johnst.","Oliveira, L.B.","2010","07","22","Koscinski, M.","9704","1934","12",NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flor em março.","IPA0009704",NA,"Plantae",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:29:07-03","IAP","PACA-AGP","62328","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","Emrich-Rambo","1958","09","27","Camargo, O. R.","1784","1957","09","19","Brasil","RS","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in silva Fenofase: estéril","PACA062328",NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"85","2019-08-27 13:29:07-03","IAP","PACA-AGP","11076","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","Emrich-Rambo","1954","07","30","E. Schmitt SJ",NA,"1942","01",NA,"Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: flor","PACA011076",NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"86","2019-08-27 13:29:07-03","IAP","PACA-AGP","35661","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","Emrich-Rambo","1954","07","30","L. Stahl SJ",NA,"1946","12","20","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in silva primaeva Fenofase: flor","PACA035661",NA,"Magnoliophyta","Euphorbiales",NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
