"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","relatedCatalogItem","infraspecificEpithet"
"379","2017-09-11 17:13:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","eriantha","Rudgea eriantha gracilis","Müll.Arg.",NA,NA,NA,NA,"Pohl, JBE","897",NA,NA,NA,"Brazil",NA,"in prov. Rio de Janeiro ad Porto d' Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gracilis"
"380","2017-09-11 17:13:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","eriantha","Rudgea eriantha gracilis","Müll.Arg.",NA,NA,NA,NA,"Pohl, JBE","5380",NA,NA,NA,"Brazil",NA,"in prov. Rio de Janeiro ad Porto d' Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gracilis"
"381","2017-09-11 17:13:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","eriantha","Rudgea eriantha gracilis","Müll.Arg.",NA,NA,NA,NA,"Pohl, JBE","897",NA,NA,NA,"Brazil",NA,"in prov. Rio de Janeiro ad Porto d' Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gracilis"
"382","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","magnoliifolia","Rudgea magnoliifolia","(Cham.) Müll.Arg.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,"In Brasilia intratropica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","magnoliifolia","Rudgea magnoliifolia","(Cham.) Müll.Arg.",NA,NA,NA,NA,"Raben, FC","263",NA,NA,NA,"Brazil",NA,"in Brasilia orientali ( abque loci designatione)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","magnoliifolia","Rudgea magnoliifolia","(Cham.) Müll.Arg.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,",,Brasilia intratropica''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","magnoliifolia","Rudgea magnoliifolia","(Cham.) Müll.Arg.",NA,NA,NA,NA,"Raben, FC","s.n.",NA,NA,NA,"Brazil",NA,"In Brasilia orientali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-02-08 12:45:11-03","UFRGS","ICN","199704","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K. Schum.","Grings, M; Mello, AS","2018","11","15","Grings, M; Mello, AS; Villalobos, A","MG1959","2018","11","15","Brasil","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"arvoreta com 4 m de altura; flores brancas.; em sub-bosque de estágio avançado de Floresta Ombrófila Densa de Terras Baixas com solo encharcado, trilha da Casa de Vidro",NA,NA,"SC",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"18121","auto",NA,NA,NA,NA,NA
"387","2021-02-08 12:45:11-03","UFRGS","ICN","120694","S","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standl.","Sobral, M",NA,NA,NA,"Sobral, M; Attili, D","6858",NA,NA,NA,"Brasil","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Região de mata atlântica. Arbusto 2-3m, em interior de mata; flores brancas, muito aromáticas.",NA,NA,"SP",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"21922","auto",NA,NA,NA,NA,NA
"388","2019-11-21 10:18:35-03","IBt","SP","11642","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","2007",NA,NA,"Loefgren, A","CGG1615","1891","10","29","Brasil",NA,"Guaraú, beira caminho e mata.",NA,NA,NA,NA,NA,NA,"Frutex elegans, folia luzida, fl. alba, hirsuta lanosa, quinquecornuta.","SP008225","SP008225","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-21 10:18:35-03","IBt","SP","140173","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Jung, SL","1981","05","12","Kirizawa, M","20","1976","10","02","Brasil","Suarão","Rod. Pe. Manoel Nóbrega, ca. km 98",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-21 10:18:35-03","IBt","SP","23183","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","1996",NA,NA,"Hoehne, FC","s.n.","1928","10","25","Brasil",NA,"Parati",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-21 10:18:35-03","IBt","SP","301202","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","2007",NA,NA,"Leitão Filho, HF; et al.","33083","1995","02","07","Brasil","Pariquera-Açu","Estrada Pariquera-Cananéia, acesso de terra","-46.850833","-24.879722","-46.850833","-24.879722",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-11-21 10:18:35-03","IBt","SP","301203","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","2007",NA,NA,"Leitão Filho, HF; Rodrigues, RR; Rozza, A; Sposito, T; Santos, K; Vieira, AP","33084","1995","02","07","Brasil","Pariquera-Açu","Estrada Pariquera-Cananéia, acesso de terra","-46.850833","-24.879722","-46.850833","-24.879722",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-21 10:18:35-03","IBt","SP","426973","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Almeida Scabbia, RJ","2008","03","11","Almeida Scabbia, RJ; Silva, C; Santos, MA","5084","2007","10","30","Brasil","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, entrada Clube Campestre da Mercedes","-46.461047","-23.783147","-46.461047","-23.783147",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-21 10:18:35-03","IBt","SP","426974","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Almeida Scabbia, RJ","2008","03","11","Almeida Scabbia, RJ; Indriunas, A; Evangelista, E; Dias, R","5217","2007","12","13","Brasil","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Rua Pombo Correio","-46.439811","-23.779214","-46.439811","-23.779214",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-21 10:18:35-03","IBt","SP","426975","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Almeida Scabbia, RJ","2008","03","11","Almeida Scabbia, RJ; Santos, MA","5000","2007","10","10","Brasil","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, trilha saindo da Rua José Henrique Lima","-46.457789","-23.754244","-46.457789","-23.754244",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-21 10:18:35-03","IBt","SP","426976","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Almeida Scabbia, RJ","2008","10",NA,"Búgola Silva, F; Pelissari, G; Yang, AMK; Garrido, CTR; Almeida Scabbia, RJ","8215","2008","06","05","Brasil","Santo André","Parque Andreense, Clube Campista da Mercedes","-46.461047","-23.783147","-46.461047","-23.783147",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-11-21 10:18:35-03","IBt","SP","488349","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Almeida Scabbia, RJ","2012","11","30","Almeida Scabbia, RJ; Rossi, L; Kameyama, C; Fortes, EP","800","2012","10","30","Brasil","Arujá","Imediações da Rua Jujiro Nakayama.","-46.369806","-23.395278","-46.369806","-23.395278","716","716",NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-21 10:18:35-03","IBt","SP","268660","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","1996",NA,NA,"Negrelle, R; et al.","A19","1992","01","11","Brasil","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"399","2019-11-21 10:18:35-03","IBt","SP","268674","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","1996",NA,NA,"Negrelle, R; Londero, C","A498","1992","11","06","Brasil","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"400","2020-11-19 09:30:07-03","IBt","SP","24430","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","2005","01",NA,"Hoehne, FC","s.n.","1929","10","18","Brasil","Laguna","Praia do Signal","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA
"401","2019-11-21 10:18:35-03","IBt","SP","256659","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Anunciação, EA",NA,NA,NA,"Kirizawa, M; Lopes, EA; Lam, M","2765","1992","10","16","Brasil","Bertioga","Loteamento Boa Vista, entre a rodovia BR 101 e a praia","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"402","2019-11-21 10:18:35-03","IBt","SP","316683","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","2000",NA,NA,"Tamashiro, JY; et al.","18701","1986","11","03","Brasil","Bertioga","Restinga da praia de Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"403","2019-11-21 10:18:35-03","IBt","SP","199314","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","1996",NA,NA,"Kirizawa, M; et al.","1287","1984","09","08","Brasil","Bertioga","Restinga, próximo do mangue","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"404","2019-11-21 10:18:35-03","IBt","SP","301177","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","2007",NA,NA,"Rapini, A; et al.","49","1995","08","24","Brasil","Bertioga","Rod. BR 101, km 210-212, área de preservação do Condomínio Riviera de São Lourenço","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"405","2019-11-21 10:18:35-03","IBt","SP","244257","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","1996",NA,NA,"Kirizawa, M; Corrêa, JA","2296","1990","05","29","Brasil","Bertioga","Rodovia 101 (SP-RJ)","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"406","2019-11-21 10:18:35-03","IBt","SP","174572","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Jung Mendaçolli, SL","2001","05","16","Jung Mendaçolli, SL; et al.","335","1980","10","07","Brasil","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"407","2019-11-21 10:18:35-03","IBt","SP","202733","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Jung Mendaçolli, SL","2001","05","16","Jung Mendaçolli, SL","482","1981","11","11","Brasil","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"408","2019-11-21 10:18:35-03","IBt","SP","202734","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Jung Mendaçolli, SL","2001","05","16","Jung Mendaçolli, SL","483","1981","12","11","Brasil","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"409","2019-11-21 10:18:35-03","IBt","SP","251675","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Jung Mendaçolli, SL","2001","05","16","Barros, F","2325","1991","10","30","Brasil","Cananéia","Ilha do Cardoso, Base do Morro do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"410","2019-11-21 10:18:35-03","IBt","SP","167315","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Jung Mendaçolli, SL","2001","05","16","Muniz, CFS; et al.","195","1980","10","08","Brasil","Cananéia","Ilha do Cardoso, Na mata próximo ao centro de Pesquisa","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"411","2019-11-21 10:18:35-03","IBt","SP","156324","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Jung Mendaçolli, SL","2001","05","16","De-Grande, DA; Lopes, EA","142","1978","10","25","Brasil","Cananéia","Ilha do Cardoso, Próximos aos geradores","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"412","2019-11-21 10:18:35-03","IBt","SP","159817","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Jung Mendaçolli, SL","2001","05","16","De-Grande, DA; Lopes, EA","219","1979","02","09","Brasil","Cananéia","Ilha do Cardoso, Restinga próxima aos geradores","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"413","2019-11-21 10:18:35-03","IBt","SP","245397","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Jung Mendaçolli, SL","2001","05","16","Barros, F","1918","1990","09","13","Brasil","Cananéia","Ilha do Cardoso, Trilha para o Morro das Almas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"414","2019-11-21 10:18:35-03","IBt","SP","246327","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Jung Mendaçolli, SL","2001","05","16","Sugiyama, M","875","1990","12","05","Brasil","Cananéia","Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"415","2019-11-21 10:18:35-03","IBt","SP","234362","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Jung Mendaçolli, SL","2001","05","16","Mamede, MCH; Andreata, RHP","105","1988","10","20","Brasil","Cananéia","Parque Estadual da Ilha do Cardoso, Trilha para o Morro das Almas, transição restinga-mata","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"416","2019-11-21 10:18:35-03","IBt","SP","137708","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","2008",NA,NA,"Silva, JS","417","1975","10","23","Brasil","Cananéia","Praia do Marujá","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"417","2019-11-21 10:18:35-03","IBt","SP","42068","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Gehrt, A",NA,NA,NA,"Krug, CA","s.n.","1938","12","22","Brasil","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"418","2019-11-21 10:18:35-03","IBt","SP","143109","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Hoehne, W",NA,NA,NA,"Scavone, O","s.n.","1953","10","11","Brasil","Caraguatatuba","Martim de Sá","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"419","2019-11-21 10:18:35-03","IBt","SP","301181","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","2007",NA,NA,"Sugiyama, M","1360","1995","09","22","Brasil","Cubatão","Área da Ultrafértil","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA
"420","2020-11-19 09:30:07-03","IBt","SP","244337","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC",NA,NA,NA,"Kirizawa, M; Narita, K; Mecca, M; Sugiyama, M","2370","1989","12","27","Brasil","Cubatão","Va,le do Rio Pilões, área da SABESP. Próximo do rio","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA
"421","2019-11-21 10:18:35-03","IBt","SP","1891","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Krause",NA,NA,NA,"Hoehne, FC","s.n.","1918","04","28","Brasil","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Arb. fl. alva.","SP008224","SP008224","São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"422","2019-11-21 10:18:35-03","IBt","SP","24252","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","1996",NA,NA,"Hoehne, FC","s.n.","1929","09","20","Brasil","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"423","2019-11-21 10:18:35-03","IBt","SP","277277","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Anunciação, EA","1999","06","30","Anunciação, EA; Godoi, JV; Mariano Neto, E; Rapini, A","607","1995","01","09","Brasil","Iguape","Estação Ecológica Juréia-Itatins, Beira da estrada entre os rios Una do prelado e Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"424","2019-11-21 10:18:35-03","IBt","SP","247620","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Anunciação, EA","1999","06","30","Rossi, L; Catharino, ELM; Rodrigues, EHA; Campos, MTVA","762","1990","11","21","Brasil","Iguape","Estação Ecológica Juréia-Itatins, Estrada da margem do Rio Una, para o Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"425","2019-11-21 10:18:35-03","IBt","SP","291606","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Anunciação, EA","1999","06","30","Anunciação, EA; Costa, CB; Kawauchi, GY","656","1996","02","22","Brasil","Iguape","Estação Ecológica Juréia-Itatins, Estrada entre os rios Verde e Una","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"426","2019-11-21 10:18:35-03","IBt","SP","247280","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Anunciação, EA","1998","06","30","Rossi, L; Cordeiro, I; Anunciação, EA; Tomasulo, PLB; Oliveira, LA","740","1990","10","18","Brasil","Iguape","Estação Ecológica Juréia-Itatins, Restinga entre o Rio Una do Prelado e Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"427","2019-11-21 10:18:35-03","IBt","SP","277297","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Anunciação, EA","1999","06","30","Anunciação, EA; Godoi, JV; Mariano Neto, E; Rapini, A","638","1995","01","13","Brasil","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, estrada entre os rios Verde e Una do Prelado","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"428","2019-11-21 10:18:35-03","IBt","SP","55617","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","1996",NA,NA,"Joly, AB","s.n.","1957","10","06","Brasil","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"429","2019-11-21 10:18:35-03","IBt","SP","301189","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.",NA,NA,NA,NA,"Souza, VC; et al.","9183","1995","10","07","Brasil","Itanhaém","Estrada entre o Bairro de Suarão e a Fazenda São Luís","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"430","2019-11-21 10:18:35-03","IBt","SP","301185","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.",NA,NA,NA,NA,"Souza, VC; et al.","11130","1996","04","13","Brasil","Itanhaém","Estrada entre o bairro de Suarão e a Fazenda São Luíz","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"431","2019-11-21 10:18:35-03","IBt","SP","123313","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","1996",NA,NA,"Kuhlmann, M","2985","1954","07","28","Brasil","Itanhaém","Peruibe","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"432","2019-11-21 10:18:35-03","IBt","SP","110571","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Zappi, DC","1996",NA,NA,"Oliveira, F","5",NA,NA,NA,"Brasil","Itanhaém","Próximo as praias de Itanhaem","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA
"433","2019-11-21 10:18:35-03","IBt","SP","426954","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Pscheidt, AC; Tanus, MR","2009","09","15","Shirasuna, RT; Gonçalez, VM; Silva, GO","697","2007","11","28","Brasil","Mauá","Lote 1 Rodoanel Mário Covas, Trecho Sul","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"8925","auto",NA,NA,NA,NA,NA
"434","2019-11-21 10:18:35-03","IBt","SP","426946","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Bruniera, CP","2011","07","13","Shirasuna, RT; Cachenco, MV","2640","2009","11","16","Brasil","Mauá","Lote 1 Rodoanel Mário Covas, Trecho Sul","-46.4599990844727","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"8925","auto",NA,NA,NA,NA,NA
