"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"292","2019-05-06 11:54:02-03","UFU","HUFU","62386","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Roque, N.; Sano, P.T.; Forzza, R.C.; Marcato, A.C. & Lima, L.R.","444","1997","12","10",NA,"Brasil",NA,NA,"Subarbusto em banhado. Brácteas involucrais verde-amareladas. Flores amarelas, estames passados negros.","HUFU00055795",NA,NA,"Bong.","Nakajima, J.N.","Minas Gerais","Diamantina","Estrada Diamantina-Conselheiro Matta, Km 188 lado direito em afloramento rochoso.","-43.6002998352051","-18.2493991851807","HUFU00055795",NA,NA,"1998","101169","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-05-06 11:54:02-03","UFU","HUFU","66304","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Franco, I.M.","1129","2012","10","13",NA,"Brasil",NA,NA,"Erva, ca. 1,5 m alt. População com pouco indivíduos.; Cerrado rupestre.","HUFU00055777",NA,NA,"Bong.",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri, Água Limpa.","-43.6002998352051","-18.2493991851807","HUFU00055777",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-05-06 11:54:02-03","UFU","HUFU","49958","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Santos, A.P.M.; Rosa, P.O.; Nakajima, J.N. & Mello, F.N.A.","510","2007","10","22",NA,"Brasil",NA,NA,"Herbácea, ca. 0,8 m. Brácteas verdes, corola amarela.; Campo rupestre.","HUFU00049999",NA,NA,"Bong.","Franco, I.M.","Minas Gerais","Joaquim Felício","Estrada para Serra do Cabral","-44.1721992492676","-17.7574996948242","HUFU00049999",NA,NA,"2013","37503","auto","03",NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-05-06 11:54:02-03","UFU","HUFU","62388","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Mamede, M.C.H.; Giulietti, A.M. & Stannard, B.","6336","1984","11","22",NA,"Brasil",NA,NA,"Erva até 1,5 metros de altura; flores amarelas.; Campo rupestre próximo do córrego.","HUFU00055792",NA,NA,"Bong.","Nakajima, J.N.","Minas Gerais","Joaquim Felício","Serra do Cabral, Bocaina","-44.1721992492676","-17.7574996948242","HUFU00055792",NA,NA,"1998","37503","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-05-06 11:54:02-03","UFU","HUFU","55428","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Forzza, R.C.; Assis, L.C.S.; Jardim, J.G.; Lima, R.; Menini-Neto, L.; Lucas, E.; et al.","3113","2004","03","10",NA,"Brasil",NA,NA,"Subarbusto pouco ramificado, ramos e escapo verde cobertos de tricomas alvos, brácteas involucrais verdes e flores amarelas.","HUFU00055787",NA,NA,"Bong.","Saavedra, M.","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Campos entre a gruta do Viajante e o pico do Pião.","-43.793098449707","-21.8425006866455","HUFU00055787",NA,NA,"2005","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-05-06 11:54:02-03","UFU","HUFU","55429","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saavedra, M.M.; Forzza, R.C.; Ferreira, F.M.; Ribeiro, R.D. & Avelar, M.G.","355","2007","01","25",NA,"Brasil",NA,NA,"Erva, ca. 1,5 m. Folhas discolores verdes, ramos vináceos com indumento alvo, brácteas involucrais, verdes com ápice vináceo, corolas amarelas, quando passadas, castanhas.","HUFU00055785",NA,NA,"Bong.",NA,"Minas Gerais","Lima Duarte","Parque Estadual Ibitipoca, Campo ao longo da trilha para o Monjolinho.","-43.793098449707","-21.8425006866455","HUFU00055785",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-05-06 11:54:02-03","UFU","HUFU","62387","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Zappi, D.C.; Kameyama, C. & Prado, J.","11275","1987","07","17",NA,"Brasil",NA,NA,"Planta herbácea de até1,5 metros de altura. Capítulos amarelos em solo arenoso.; Campo rupestre","HUFU00055791",NA,NA,"Bong.","Teles, A.M.","Minas Gerais","Santo Antônio do Itambé","Pico do Itambé, 18km da cidade","-43.3067016601562","-18.465799331665","HUFU00055791",NA,NA,"2005","19014","auto","05","17",NA,NA,NA,NA,NA,NA,NA
"299","2019-05-06 11:54:02-03","UFU","HUFU","10727","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Romero, R.; Nakajima, J.N.; Chautems, A. & Peixoto, M.","3259","1996","01","12",NA,"Brasil",NA,NA,"Herbáceo, ca. de 1,5 m. Brácteas esverdeadas esverdeadas, corola e estigma amarelados, anteras marrom.; Campo rupestre.","HUFU00058640",NA,NA,"Bong.","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Estrada São Roque de Minas - Sacramento, Morro após o Vale do Rio São Francisco.","-46.3657989501953","-20.2453002929688","HUFU00058640",NA,NA,"1998","57119","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-05-06 11:54:02-03","UFU","HUFU","30595","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","364","2002","11","20",NA,"Brasil",NA,NA,"Subarbusto ca. 0,8m. Brácteas involucrais verdes, corola e estames amarelos.","HUFU00058648",NA,NA,"Bong.","Hattori, E.K.O.","Minas Gerais","São Roque de Minas","Parque Nacioal da Serra da Canastra","-46.3657989501953","-20.2453002929688","HUFU00058648",NA,NA,"2005","57119","auto","03","02",NA,NA,NA,NA,NA,NA,NA
"301","2019-05-06 11:54:02-03","UFU","HUFU","7068","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Nakajima, J.N.; Romero, R.","666","1994","12","07",NA,"Brasil",NA,NA,"Herbácea, ca. 1 m. Brácteas verdes, corola e estames amarelos, anteras marrons.; Campo sujo.","HUFU00058647",NA,NA,"Bong.","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, A 3 km da sede administrativa.","-46.3657989501953","-20.2453002929688","HUFU00058647",NA,NA,"1998","57119","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-05-06 11:54:02-03","UFU","HUFU","10457","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Nakajima, J.N.; Romero, R.; Zanini, E. & Simão, D.G.","1494","1995","11","19",NA,"Brasil",NA,NA,"Herbáceo, ca. 1,3 m. Brácteas verdes, corola amarela, estigmas creme.; Campo rupestre.","HUFU00058641",NA,NA,"Bong.","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Base do morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688","HUFU00058641",NA,NA,"1998","57119","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-05-06 11:54:02-03","UFU","HUFU","5536","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","879","1994","04","16",NA,"Brasil",NA,NA,"Herbácea, ca. 0,7 m. Brácteas verdes, corola e estigma amarelo.; Campo limpo alterado.","HUFU00058642",NA,NA,"Bong.","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Beira da estrada a 3 km da sede.","-46.3657989501953","-20.2453002929688","HUFU00058642",NA,NA,"1998","57119","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-05-06 11:54:02-03","UFU","HUFU","26915","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Romero, R.","6184","2001","09","23",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,30 m. Brácteas marrons, corola amarela.; Campo rupestre.","HUFU00058653",NA,NA,"Bong.","Hattori, E.K.O.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão de Furnas. Córrego da Quadra.","-46.3657989501953","-20.2453002929688","HUFU00058653",NA,NA,"2005","57119","auto","03","03",NA,NA,NA,NA,NA,NA,NA
"305","2019-05-06 11:54:02-03","UFU","HUFU","7107","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Nakajima, J.N.; Romero, R.","705","1994","12","09",NA,"Brasil",NA,NA,"Herbácea, ca. 0,6 m. Brácteas verde, corola e estigmas amarelos. Anteras marrons.; Campo limpo em solo areno-pedregoso.","HUFU00058645",NA,NA,"Bong.","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, 4 km após a entrada da cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688","HUFU00058645",NA,NA,"1998","57119","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-05-06 11:54:02-03","UFU","HUFU","30496","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Fleury-Silva, H.R.; Lima, D. & Pinheiro, A.","252","2002","11","20",NA,"Brasil",NA,NA,"Erva, ca. 0,60 m. Cálice verde, pétalas amarelas.; Campo rupestre.","HUFU00058643",NA,NA,"Bong.","Fleury-Silva, H.R.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo ao Alojamento.","-46.3657989501953","-20.2453002929688","HUFU00058643",NA,NA,"2003","57119","auto","01","15",NA,NA,NA,NA,NA,NA,NA
"307","2019-05-06 11:54:02-03","UFU","HUFU","10509","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","3157","1995","11","20",NA,"Brasil",NA,NA,"Herbáceo, ca. 0,8 m. Brácteas esverdeadas, corola e estigmas amarelados, anteras marrom.; Campo limpo com afloramentos rochosos. 3 meses após a queimada.","HUFU00058652",NA,NA,"Bong.","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Próximo ao Córrego da Fazenda","-46.3657989501953","-20.2453002929688","HUFU00058652",NA,NA,"1998","57119","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-05-06 11:54:02-03","UFU","HUFU","24572","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Silva, J.M.; Ribas, O.S.; Cordeiro, J. & Barbosa, E.","2746","1998","12","29",NA,"Brasil",NA,NA,"Ereta, capítulos amarelo.; Campo de latitude, solo turfoso e úmido.","HUFU00055781",NA,NA,"Bong.","Hatschbach, G.","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","HUFU00055781",NA,NA,"1999","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-08-20 20:38:13-03","UFSC","FLOR","28832","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","67166","1997","10","16",NA,"Brasil",NA,NA,"ereta, flor capítulo amarelo","FLOR0028832",NA,"Asterales","Bong.","Hatschbach, G.","Minas Gerais","Joaquim Felício","Serra do Cabral.","-44.1721992492676","-17.7574996948242",NA,NA,NA,"1998","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-08-20 14:55:18-03","UFSC","FLOR","36977","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Silva, J.M.; Ribas, O.S.; Cordeiro, J. & Barbosa, E.","2746","1998","12","29",NA,"Brasil",NA,NA,"ereta, capítulo amarelo","FLOR0036977",NA,"Asterales","Bong.",NA,"Santa Catarina","Campo Alegre","Serra do Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-04 15:42:39-03","IF","SPSF","41380","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","J.M.Silva & C.A.Andrade","5461","2006","11","20","América do Sul","Brasil",NA,NA,"COLETA: Campo de altitude&nf;Ereta, capítulo amarelo.;",NA,"Magnoliophyta","Asterales","Benth.","A.M.Teles","SC","Garuva","serra do Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"22441","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"312","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Claussen, P","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"ad Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sello, HL","1057",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Paraná",NA,"Serra de Capivary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sello, HL","1321",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"in Serra do S. Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sello, HL","2191",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"praeterea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Riedel, L","1242",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais","Diamantina","prope Diamantina","-43.6","-18.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.6","-18.25",NA,NA,NA,NA
"317","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sello, HL","1321",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais",NA,"Serra de Santo Antônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sello, HL","1057",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"in Serra de Capivary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"ad Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Glaziou, AFM","6587",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais",NA,"Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Glaziou, AFM","4855",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Glaziou, AFM","4855",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Rio de Janeiro","Rio de Janeiro","prope Rio de Janeiro","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA
"324","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"in pratis montium inter Ouro Preto et Gongo-soco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sello, HL","2178",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"praeterea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"ad Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sello, HL","2178",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"Praeterea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Lund, PW","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"ad Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sello, HL","2191",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Bong.",NA,NA,NA,"Praeterea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais","Ouro Preto","in pratis montium inter Ouro Preto et Gongo-soco","-43.51","-20.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.51","-20.29",NA,NA,NA,NA
"331","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Regnell, AF","197",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais","Caldas","ad Caldas","-46.39","-21.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.39","-21.92",NA,NA,NA,NA
"332","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais",NA,"Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Glaziou, AFM","6587",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Rio de Janeiro","Rio de Janeiro","prope Rio de Janeiro","-43.21","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.21","-22.9",NA,NA,NA,NA
"334","2017-09-11 16:26:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Gardner, G","4941",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais","Diamantina","Habitat in campis Brasiliae austro-orientalis; e. gr. prov. Minas Geraes, in ditione adamantium","-43.6","-18.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.6","-18.25",NA,NA,NA,NA
"335","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Riedel, L","1242",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais","Diamantina","Prope Diamantina.","-43.6003","-18.2494",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Regnell, AF","ser. I197",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Gardner, G","4941",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in campis Brasiliae austro-orientalis.; HABITAT: Habitat in campis Brasiliae austro-orientalis.",NA,NA,NA,"Bong.",NA,"Minas Gerais","Diamantina","In ditione Adamantinum.","-43.6003","-18.2494",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais","Ouro Preto","In pratis montium inter Ouro Preto et Gongo-Soco.","-43.5081","-20.2875",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2017-09-11 17:08:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus integrifolius","Sello, HL","4855",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Baker",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"integrifolius",NA,NA,NA
"340","2019-11-21 10:01:19-03","IBt","SP","103460","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Irwin, HS; Souza, R; Reis dos Santos, R","9002","1965","10","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bong.","Barroso, GM","Distrito Federal","Sobradinho","3 km S of Sobradinho",NA,NA,NA,"1075","1075","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-21 10:01:19-03","IBt","SP","153002","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sarti, S; Santos Jr, D","4658","1977","01","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bong.",NA,"Minas Gerais","Furnas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-21 10:01:19-03","IBt","SP","4973","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hoehne, FC","s.n.","1921","01","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bong.","Cabrera, AL","Minas Gerais","Cocaes","Serra do Garimpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-21 10:01:19-03","IBt","SP","219486","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Mendonça, RC; Filgueiras, TS","774","1986","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bong.","Rodrigues, TS","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Nascente do Córrego Escondido","-47.9296989440918","-15.7797002792358",NA,NA,NA,"1992","70570","auto","01","10",NA,NA,NA,NA,NA,NA,NA
"344","2019-11-21 10:01:19-03","IBt","SP","234409","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Kral, R; Wanderley, MGL","75297","1988","10","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bong.","Simão Bianchini, R","Goiás","Cristalina","Ca. 10 km S de Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,"2015","85457","auto","04","15",NA,NA,NA,NA,NA,NA,NA
"345","2019-11-21 10:01:19-03","IBt","SP","103548","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Irwin, HS; Souza, R; Reis dos Santos, R","9900","1965","11","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bong.","Barroso, GM","Goiás","Cristalina","Serra dos Cristais, Ca. 6 km S of Cristalina","-47.6136016845703","-16.7686004638672",NA,"1175","1175","1966","85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-21 10:01:19-03","IBt","SP","121759","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Irwin, HS; Harley, H; Onishi, E","28915","1971","01","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bong.","Barroso, GM","Minas Gerais","Barão de Cocais","Serra do Caraça, Lower slopes of Serra do Caraça, ca. 10 km W of Barão de Cocais","-43.4872016906738","-19.94580078125",NA,"1400","1400","1972","21378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
